ID;Marges;RegioS;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
3507;Betrouwbaarheidsmarge;Heuvelland (BT);2012;5.6;5.3;5.3;5.2;0.1;5.3;5.5;4.1;3.9;0.1
3508;Betrouwbaarheidsmarge;Heuvelland (BT);2013;5.9;5.8;5.3;5.8;0.2;5.5;5.8;4.2;4.6;0.1
3509;Betrouwbaarheidsmarge;Heuvelland (BT);2014;5.7;5.5;5.1;5.7;0.2;5.5;5.7;4.5;4.1;0.1
3510;Betrouwbaarheidsmarge;Heuvelland (BT);2015;6.0;5.9;5.4;5.7;0.2;5.5;5.9;4.5;4.3;0.1
3511;Betrouwbaarheidsmarge;Heuvelland (BT);2016;5.9;5.9;5.2;5.8;0.2;5.3;5.9;4.3;4.4;0.1
3512;Betrouwbaarheidsmarge;Heuvelland (BT);2017;6.0;5.8;5.7;5.9;0.2;5.9;6.0;5.0;4.5;0.1
3513;Betrouwbaarheidsmarge;Heuvelland (BT);2019;5.6;5.7;5.1;5.6;0.1;5.7;5.6;4.8;4.2;0.1
3514;Betrouwbaarheidsmarge;Maastricht (BT);2012;5.4;5.5;5.4;5.6;0.1;5.7;5.3;5.7;2.5;0.1
3515;Betrouwbaarheidsmarge;Maastricht (BT);2013;4.9;5.2;4.9;5.0;0.1;5.3;4.9;5.2;2.9;0.1
3516;Betrouwbaarheidsmarge;Maastricht (BT);2014;5.0;5.1;4.6;4.8;0.1;5.1;4.8;5.0;3.6;0.1
3517;Betrouwbaarheidsmarge;Maastricht (BT);2015;2.0;2.1;2.0;2.0;0.1;2.1;2.0;2.1;1.4;0.1
3518;Betrouwbaarheidsmarge;Maastricht (BT);2016;5.3;5.4;5.0;5.0;0.1;5.5;5.1;5.3;3.2;0.1
3519;Betrouwbaarheidsmarge;Maastricht (BT);2017;1.9;2.0;1.9;1.8;0.1;2.0;1.9;2.0;1.2;0.0
3520;Betrouwbaarheidsmarge;Maastricht (BT);2019;1.9;2.0;2.0;1.8;0.1;2.0;1.9;2.0;1.3;0.0
3521;Betrouwbaarheidsmarge;Westelijke Mijnstreek (BT);2012;4.3;4.4;3.7;4.3;0.1;3.8;4.4;3.4;3.2;0.1
3522;Betrouwbaarheidsmarge;Westelijke Mijnstreek (BT);2013;4.5;4.5;3.7;4.4;0.1;4.1;4.5;3.5;3.2;0.1
3523;Betrouwbaarheidsmarge;Westelijke Mijnstreek (BT);2014;4.6;4.6;3.9;4.6;0.1;4.4;4.6;3.8;3.3;0.1
3524;Betrouwbaarheidsmarge;Westelijke Mijnstreek (BT);2015;4.8;4.8;4.3;4.7;0.1;4.5;4.8;3.7;3.8;0.1
3525;Betrouwbaarheidsmarge;Westelijke Mijnstreek (BT);2016;3.5;3.5;3.1;3.4;0.1;3.3;3.5;2.4;2.5;0.1
3526;Betrouwbaarheidsmarge;Westelijke Mijnstreek (BT);2017;3.3;3.3;3.0;3.2;0.1;3.1;3.3;2.7;2.7;0.1
3527;Betrouwbaarheidsmarge;Westelijke Mijnstreek (BT);2019;3.3;3.4;3.1;3.2;0.1;3.3;3.4;2.8;2.5;0.1
3528;Betrouwbaarheidsmarge;Noordwest-Fryslân (BT);2012;5.4;4.5;5.5;5.2;0.1;5.4;3.1;4.3;3.1;0.1
3529;Betrouwbaarheidsmarge;Noordwest-Fryslân (BT);2013;5.4;4.8;5.5;5.0;0.1;5.1;2.2;4.1;2.8;0.1
3530;Betrouwbaarheidsmarge;Noordwest-Fryslân (BT);2014;5.4;4.7;5.4;4.8;0.1;5.2;2.8;4.4;4.1;0.1
3531;Betrouwbaarheidsmarge;Noordwest-Fryslân (BT);2015;5.2;4.5;5.2;4.5;0.1;5.2;3.2;4.2;3.2;0.1
3532;Betrouwbaarheidsmarge;Noordwest-Fryslân (BT);2016;5.9;5.1;6.0;4.9;0.1;5.9;2.8;4.7;3.3;0.1
3533;Betrouwbaarheidsmarge;Noordwest-Fryslân (BT);2017;6.0;5.4;6.1;5.5;0.1;6.0;2.7;4.9;3.9;0.1
3534;Betrouwbaarheidsmarge;Noordwest-Fryslân (BT);2019;6.0;5.6;6.0;5.1;0.1;5.9;2.9;4.6;2.8;0.1
3535;Betrouwbaarheidsmarge;Noordoost-Fryslân (BT);2012;4.4;3.8;4.7;4.1;0.1;4.7;2.6;3.4;3.1;0.1
3536;Betrouwbaarheidsmarge;Noordoost-Fryslân (BT);2013;4.5;3.7;4.8;4.1;0.1;4.7;2.1;3.9;2.3;0.1
3537;Betrouwbaarheidsmarge;Noordoost-Fryslân (BT);2014;4.9;4.0;5.1;4.5;0.1;5.0;2.9;4.0;2.9;0.1
3538;Betrouwbaarheidsmarge;Noordoost-Fryslân (BT);2015;5.0;4.2;5.2;4.6;0.1;5.3;2.5;4.1;2.8;0.1
3539;Betrouwbaarheidsmarge;Noordoost-Fryslân (BT);2016;5.2;4.3;5.2;4.6;0.1;5.2;2.6;3.7;2.8;0.1
3540;Betrouwbaarheidsmarge;Noordoost-Fryslân (BT);2017;4.9;4.1;5.0;4.1;0.1;5.0;2.6;4.2;3.1;0.1
3541;Betrouwbaarheidsmarge;Noordoost-Fryslân (BT);2019;4.6;3.8;4.7;3.8;0.1;4.6;2.4;3.6;2.8;0.1
3542;Betrouwbaarheidsmarge;Oost-Fryslân (BT);2012;5.8;4.9;5.5;5.2;0.1;5.7;3.2;4.8;3.9;0.1
3543;Betrouwbaarheidsmarge;Oost-Fryslân (BT);2013;5.7;4.7;5.9;5.3;0.1;5.9;2.9;5.0;4.2;0.1
3544;Betrouwbaarheidsmarge;Oost-Fryslân (BT);2014;5.3;4.8;5.7;5.1;0.1;5.6;2.7;4.3;3.4;0.1
3545;Betrouwbaarheidsmarge;Oost-Fryslân (BT);2015;5.5;4.3;5.6;5.3;0.1;5.7;3.0;4.8;3.2;0.1
3546;Betrouwbaarheidsmarge;Oost-Fryslân (BT);2016;6.0;4.9;6.0;5.4;0.2;6.2;2.9;5.4;3.5;0.1
3547;Betrouwbaarheidsmarge;Oost-Fryslân (BT);2017;5.4;4.6;5.7;5.0;0.1;5.5;2.9;4.2;3.8;0.1
3548;Betrouwbaarheidsmarge;Oost-Fryslân (BT);2019;5.6;4.4;5.6;4.8;0.1;5.7;2.9;4.7;3.3;0.1
3549;Betrouwbaarheidsmarge;Zuidoost-Fryslân (BT);2012;5.7;5.3;5.4;5.5;0.1;5.7;3.2;4.5;3.5;0.1
3550;Betrouwbaarheidsmarge;Zuidoost-Fryslân (BT);2013;5.3;4.7;5.3;5.0;0.1;5.4;3.0;4.4;3.4;0.1
3551;Betrouwbaarheidsmarge;Zuidoost-Fryslân (BT);2014;5.3;4.3;5.1;5.1;0.1;5.2;2.9;3.5;3.2;0.1
3552;Betrouwbaarheidsmarge;Zuidoost-Fryslân (BT);2015;5.3;4.3;5.2;4.9;0.1;5.2;2.9;3.7;3.1;0.1
3553;Betrouwbaarheidsmarge;Zuidoost-Fryslân (BT);2016;5.8;5.2;5.4;5.4;0.1;5.8;3.1;4.5;3.1;0.1
3554;Betrouwbaarheidsmarge;Zuidoost-Fryslân (BT);2017;5.3;4.7;5.4;5.2;0.1;5.5;2.9;4.8;3.0;0.1
3555;Betrouwbaarheidsmarge;Zuidoost-Fryslân (BT);2019;5.2;4.5;5.3;4.6;0.1;5.3;2.7;4.1;3.4;0.1
3556;Betrouwbaarheidsmarge;Ommelanden-Noord (BT);2012;5.2;4.8;5.5;4.9;0.1;5.5;3.2;4.3;2.9;0.1
3557;Betrouwbaarheidsmarge;Ommelanden-Noord (BT);2013;5.0;4.4;5.4;4.5;0.1;5.3;2.6;4.6;3.3;0.1
3558;Betrouwbaarheidsmarge;Ommelanden-Noord (BT);2014;5.5;5.1;5.8;5.1;0.1;5.8;3.1;4.6;3.5;0.1
3559;Betrouwbaarheidsmarge;Ommelanden-Noord (BT);2015;5.8;4.9;5.8;5.5;0.2;5.8;3.5;4.0;2.2;0.1
3560;Betrouwbaarheidsmarge;Ommelanden-Noord (BT);2016;5.5;4.8;6.1;5.3;0.1;6.1;3.3;5.0;2.7;0.1
3561;Betrouwbaarheidsmarge;Ommelanden-Noord (BT);2017;5.8;5.1;5.9;5.5;0.1;5.8;3.5;4.5;3.1;0.1
3562;Betrouwbaarheidsmarge;Ommelanden-Noord (BT);2019;5.2;4.7;5.3;4.5;0.1;5.3;2.6;4.5;2.1;0.1
3563;Betrouwbaarheidsmarge;Ommelanden-Oost (BT);2012;5.1;4.2;5.0;4.7;0.1;4.9;3.7;3.4;3.3;0.1
3564;Betrouwbaarheidsmarge;Ommelanden-Oost (BT);2013;4.2;3.6;4.0;4.0;0.1;4.1;2.9;3.2;2.5;0.1
3565;Betrouwbaarheidsmarge;Ommelanden-Oost (BT);2014;5.2;4.8;5.1;5.0;0.1;5.2;3.7;4.1;3.0;0.1
3566;Betrouwbaarheidsmarge;Ommelanden-Oost (BT);2015;4.4;3.9;4.3;4.2;0.1;4.4;3.3;3.1;2.7;0.1
3567;Betrouwbaarheidsmarge;Ommelanden-Oost (BT);2016;5.4;5.1;5.3;5.2;0.1;5.4;4.3;4.1;3.3;0.1
3568;Betrouwbaarheidsmarge;Ommelanden-Oost (BT);2017;5.4;4.7;5.3;5.0;0.1;5.5;3.7;4.1;2.8;0.1
3569;Betrouwbaarheidsmarge;Ommelanden-Oost (BT);2019;5.7;4.5;5.5;5.1;0.1;5.6;4.4;4.3;3.7;0.1
3570;Betrouwbaarheidsmarge;Ommelanden-Midden (BT);2012;4.5;4.0;4.6;4.3;0.1;4.5;3.1;3.8;3.0;0.1
3571;Betrouwbaarheidsmarge;Ommelanden-Midden (BT);2013;4.7;4.5;4.8;4.5;0.1;4.7;2.9;3.0;3.7;0.1
3572;Betrouwbaarheidsmarge;Ommelanden-Midden (BT);2014;4.9;4.1;5.0;4.8;0.1;5.0;3.0;4.4;2.9;0.1
3573;Betrouwbaarheidsmarge;Ommelanden-Midden (BT);2015;5.5;4.7;5.6;4.9;0.1;5.4;3.6;3.9;3.2;0.1
3574;Betrouwbaarheidsmarge;Ommelanden-Midden (BT);2016;5.5;5.0;5.5;5.2;0.1;5.5;3.9;4.5;3.6;0.1
3575;Betrouwbaarheidsmarge;Ommelanden-Midden (BT);2017;5.5;4.7;5.3;4.7;0.1;5.2;3.3;4.0;3.6;0.1
3576;Betrouwbaarheidsmarge;Ommelanden-Midden (BT);2019;5.0;4.5;4.7;4.5;0.1;4.9;3.3;4.2;2.9;0.1
3577;Betrouwbaarheidsmarge;Groningen-Zuid (BT);2012;10.0;10.0;10.8;9.4;0.3;9.3;3.8;6.6;5.7;0.2
3578;Betrouwbaarheidsmarge;Groningen-Zuid (BT);2013;4.0;3.8;3.9;3.7;0.1;3.9;1.8;3.1;2.8;0.1
3579;Betrouwbaarheidsmarge;Groningen-Zuid (BT);2014;5.2;5.6;6.2;5.4;0.1;6.2;3.5;5.7;3.2;0.1
3580;Betrouwbaarheidsmarge;Groningen-Zuid (BT);2015;5.2;5.6;5.7;5.2;0.1;5.8;3.2;5.6;3.0;0.1
3581;Betrouwbaarheidsmarge;Groningen-Zuid (BT);2016;5.6;6.2;6.0;5.3;0.2;6.3;3.6;6.2;4.4;0.1
3582;Betrouwbaarheidsmarge;Groningen-Zuid (BT);2017;4.7;5.5;5.5;4.6;0.1;5.7;2.5;5.4;3.2;0.1
3583;Betrouwbaarheidsmarge;Groningen-Zuid (BT);2019;5.1;5.5;5.3;5.1;0.1;5.6;3.0;5.1;3.2;0.1
3584;Betrouwbaarheidsmarge;Groningen-Centrum (BT);2012;3.6;5.1;5.4;4.5;0.1;5.4;3.3;5.3;2.4;0.1
3585;Betrouwbaarheidsmarge;Groningen-Centrum (BT);2013;4.3;5.6;6.1;5.1;0.1;6.2;3.1;6.2;3.0;0.1
3586;Betrouwbaarheidsmarge;Groningen-Centrum (BT);2014;3.5;5.3;5.8;4.2;0.1;5.6;3.3;5.5;2.7;0.1
3587;Betrouwbaarheidsmarge;Groningen-Centrum (BT);2015;3.7;5.8;6.1;4.9;0.1;6.0;4.1;5.9;1.7;0.1
3588;Betrouwbaarheidsmarge;Groningen-Centrum (BT);2016;4.1;6.2;6.4;4.9;0.1;6.4;4.5;6.1;1.6;0.1
3589;Betrouwbaarheidsmarge;Groningen-Centrum (BT);2017;4.0;5.3;6.0;3.8;0.1;5.9;3.8;5.8;2.5;0.1
3590;Betrouwbaarheidsmarge;Groningen-Centrum (BT);2019;4.0;5.0;5.5;3.7;0.1;5.3;3.6;5.3;1.9;0.1
3591;Betrouwbaarheidsmarge;Groningen-Noord (BT);2012;4.3;4.8;4.9;4.6;0.1;4.9;3.0;4.7;2.4;0.1
3592;Betrouwbaarheidsmarge;Groningen-Noord (BT);2013;4.1;4.9;5.1;4.5;0.1;5.2;2.8;5.2;2.1;0.1
3593;Betrouwbaarheidsmarge;Groningen-Noord (BT);2014;4.5;5.3;5.5;5.0;0.1;5.5;2.8;5.5;2.5;0.1
3594;Betrouwbaarheidsmarge;Groningen-Noord (BT);2015;5.1;5.6;6.1;4.8;0.1;6.0;4.0;5.9;2.0;0.1
3595;Betrouwbaarheidsmarge;Groningen-Noord (BT);2016;4.6;5.4;5.6;4.5;0.1;5.5;3.2;5.4;2.8;0.1
3596;Betrouwbaarheidsmarge;Groningen-Noord (BT);2017;4.1;5.4;5.7;4.5;0.1;5.7;2.9;5.7;2.1;0.1
3597;Betrouwbaarheidsmarge;Groningen-Noord (BT);2019;4.3;4.8;5.2;4.1;0.1;5.2;2.9;5.2;2.8;0.1
3598;Betrouwbaarheidsmarge;Noord-Drenthe (BT);2012;3.3;2.9;3.2;3.1;0.1;3.3;1.8;2.6;2.2;0.1
3599;Betrouwbaarheidsmarge;Noord-Drenthe (BT);2013;2.7;2.4;2.6;2.6;0.1;2.6;1.7;2.1;1.8;0.0
3600;Betrouwbaarheidsmarge;Noord-Drenthe (BT);2014;4.3;3.9;4.3;4.0;0.1;4.3;2.6;3.1;2.6;0.1
3601;Betrouwbaarheidsmarge;Noord-Drenthe (BT);2015;4.5;4.0;4.2;4.3;0.1;4.3;2.5;2.9;3.2;0.1
3602;Betrouwbaarheidsmarge;Noord-Drenthe (BT);2016;4.5;4.3;4.5;4.3;0.1;4.5;2.6;3.3;2.8;0.1
3603;Betrouwbaarheidsmarge;Noord-Drenthe (BT);2017;2.8;2.7;2.8;2.6;0.1;2.8;1.6;2.3;1.7;0.1
3604;Betrouwbaarheidsmarge;Noord-Drenthe (BT);2019;4.2;4.0;4.0;3.7;0.1;4.1;2.4;3.3;2.7;0.1
3605;Betrouwbaarheidsmarge;Zuidoost-Drenthe (BT);2012;3.4;3.1;3.3;3.2;0.1;3.3;2.8;2.3;2.2;0.1
3606;Betrouwbaarheidsmarge;Zuidoost-Drenthe (BT);2013;1.8;1.6;1.8;1.7;0.0;1.8;1.5;1.3;1.2;0.0
3607;Betrouwbaarheidsmarge;Zuidoost-Drenthe (BT);2014;4.2;4.0;4.1;3.9;0.1;4.1;3.5;2.9;2.7;0.1
3608;Betrouwbaarheidsmarge;Zuidoost-Drenthe (BT);2015;4.3;4.0;4.2;4.0;0.1;4.2;3.7;3.1;2.5;0.1
3609;Betrouwbaarheidsmarge;Zuidoost-Drenthe (BT);2016;4.2;3.8;4.1;3.9;0.1;4.1;3.5;3.0;2.5;0.1
3610;Betrouwbaarheidsmarge;Zuidoost-Drenthe (BT);2017;1.9;1.7;1.9;1.8;0.0;1.9;1.6;1.3;1.2;0.0
3611;Betrouwbaarheidsmarge;Zuidoost-Drenthe (BT);2019;4.3;4.0;4.2;3.9;0.1;4.2;3.7;3.4;2.4;0.1
3612;Betrouwbaarheidsmarge;Zuidwest-Drenthe (BT);2012;3.1;2.7;3.2;2.9;0.1;3.2;1.9;2.4;1.9;0.1
3613;Betrouwbaarheidsmarge;Zuidwest-Drenthe (BT);2013;1.8;1.6;1.7;1.7;0.0;1.8;1.2;1.3;1.1;0.0
3614;Betrouwbaarheidsmarge;Zuidwest-Drenthe (BT);2014;4.2;3.7;4.3;3.9;0.1;4.2;2.8;3.2;2.8;0.1
3615;Betrouwbaarheidsmarge;Zuidwest-Drenthe (BT);2015;4.2;3.7;4.2;3.7;0.1;4.3;2.9;3.4;2.6;0.1
3616;Betrouwbaarheidsmarge;Zuidwest-Drenthe (BT);2016;4.3;3.8;4.2;3.9;0.1;4.3;2.6;3.3;3.0;0.1
3617;Betrouwbaarheidsmarge;Zuidwest-Drenthe (BT);2017;1.8;1.6;1.8;1.5;0.0;1.8;1.2;1.3;1.2;0.0
3618;Betrouwbaarheidsmarge;Zuidwest-Drenthe (BT);2019;4.2;3.8;4.2;3.6;0.1;4.1;3.5;3.2;2.8;0.1
3619;Betrouwbaarheidsmarge;Noordoost-Twente (BT);2012;4.8;4.5;4.6;4.6;0.1;4.7;4.1;3.4;3.3;0.1
3620;Betrouwbaarheidsmarge;Noordoost-Twente (BT);2013;5.3;4.8;4.9;5.1;0.1;5.0;4.8;3.7;3.8;0.1
3621;Betrouwbaarheidsmarge;Noordoost-Twente (BT);2014;5.6;5.2;5.2;5.3;0.1;5.3;4.9;4.2;3.7;0.1
3622;Betrouwbaarheidsmarge;Noordoost-Twente (BT);2015;4.4;4.0;4.3;4.0;0.1;4.3;3.6;2.7;3.1;0.1
3623;Betrouwbaarheidsmarge;Noordoost-Twente (BT);2016;5.8;5.3;5.6;5.3;0.2;5.7;4.9;4.5;3.8;0.1
3624;Betrouwbaarheidsmarge;Noordoost-Twente (BT);2017;5.4;4.8;5.2;4.7;0.1;5.2;4.5;3.9;3.7;0.1
3625;Betrouwbaarheidsmarge;Noordoost-Twente (BT);2019;5.0;4.8;4.7;4.7;0.1;4.9;4.3;3.4;3.4;0.1
3626;Betrouwbaarheidsmarge;GV-Noord (BT);2012;2.9;2.8;2.5;2.7;0.1;2.5;1.7;2.1;2.3;0.1
3627;Betrouwbaarheidsmarge;GV-Noord (BT);2013;3.9;3.6;3.6;3.7;0.1;3.6;2.0;3.1;2.9;0.1
3628;Betrouwbaarheidsmarge;GV-Noord (BT);2014;4.8;4.5;4.4;4.5;0.1;4.4;2.8;3.8;3.9;0.1
3629;Betrouwbaarheidsmarge;GV-Noord (BT);2015;3.2;2.9;2.6;2.9;0.1;3.1;1.6;2.6;2.4;0.1
3630;Betrouwbaarheidsmarge;GV-Noord (BT);2016;4.7;4.4;4.2;4.2;0.1;4.3;2.7;3.8;4.0;0.1
3631;Betrouwbaarheidsmarge;GV-Noord (BT);2017;2.5;2.4;2.1;2.3;0.1;2.5;1.4;2.1;1.8;0.0
3632;Betrouwbaarheidsmarge;GV-Noord (BT);2019;3.4;3.2;2.9;2.9;0.1;3.3;1.6;3.0;2.4;0.1
3633;Betrouwbaarheidsmarge;GV-Zuid (BT);2012;3.2;3.1;2.9;3.1;0.1;3.0;1.9;2.6;2.4;0.1
3634;Betrouwbaarheidsmarge;GV-Zuid (BT);2013;4.9;4.6;4.5;4.7;0.1;4.5;2.5;4.3;3.5;0.1
3635;Betrouwbaarheidsmarge;GV-Zuid (BT);2014;5.2;4.9;4.3;5.2;0.1;5.1;3.5;4.5;4.2;0.1
3636;Betrouwbaarheidsmarge;GV-Zuid (BT);2015;5.3;5.3;4.5;5.3;0.1;5.3;3.4;5.0;4.1;0.1
3637;Betrouwbaarheidsmarge;GV-Zuid (BT);2016;5.5;5.3;4.8;5.2;0.1;5.1;3.2;4.7;4.3;0.1
3638;Betrouwbaarheidsmarge;GV-Zuid (BT);2017;4.6;4.3;4.0;4.2;0.1;4.3;2.4;3.8;3.3;0.1
3639;Betrouwbaarheidsmarge;GV-Zuid (BT);2019;4.3;4.0;4.0;4.0;0.1;4.2;2.7;4.0;2.9;0.1
3640;Betrouwbaarheidsmarge;Almere-Stad-Haven (BT);2012;5.4;5.4;4.7;5.3;0.1;5.0;3.6;4.2;4.6;0.1
3641;Betrouwbaarheidsmarge;Almere-Stad-Haven (BT);2013;2.0;2.0;1.9;1.9;0.1;2.0;1.4;1.8;1.6;0.0
3642;Betrouwbaarheidsmarge;Almere-Stad-Haven (BT);2014;6.6;6.6;6.1;6.4;0.2;6.4;4.6;5.5;4.7;0.1
3643;Betrouwbaarheidsmarge;Almere-Stad-Haven (BT);2015;7.0;7.1;6.4;6.9;0.2;7.2;4.6;5.7;5.3;0.1
3644;Betrouwbaarheidsmarge;Almere-Stad-Haven (BT);2016;5.7;5.4;5.4;4.8;0.1;5.6;4.1;5.0;4.3;0.1
3645;Betrouwbaarheidsmarge;Almere-Stad-Haven (BT);2017;2.2;2.2;2.1;2.0;0.1;2.2;1.5;1.9;1.9;0.0
3646;Betrouwbaarheidsmarge;Almere-Stad-Haven (BT);2019;6.6;6.7;6.0;5.9;0.2;5.9;4.6;5.6;5.5;0.1
3647;Betrouwbaarheidsmarge;Almere-West-Poort (BT);2012;6.6;6.5;6.6;6.0;0.2;6.5;5.2;5.5;5.9;0.1
3648;Betrouwbaarheidsmarge;Almere-West-Poort (BT);2013;2.2;2.2;2.1;2.1;0.1;2.2;1.5;1.9;1.7;0.0
3649;Betrouwbaarheidsmarge;Almere-West-Poort (BT);2014;6.6;6.6;6.1;6.4;0.2;6.6;4.1;5.6;4.9;0.1
3650;Betrouwbaarheidsmarge;Almere-West-Poort (BT);2015;6.5;6.4;6.2;6.2;0.2;6.5;4.5;5.5;5.1;0.1
3651;Betrouwbaarheidsmarge;Almere-West-Poort (BT);2016;6.1;6.1;5.7;5.1;0.2;6.0;4.8;4.8;5.0;0.1
3652;Betrouwbaarheidsmarge;Almere-West-Poort (BT);2017;2.8;2.7;2.6;2.6;0.1;2.7;2.0;2.5;2.4;0.1
3653;Betrouwbaarheidsmarge;Almere-West-Poort (BT);2019;5.8;5.8;5.6;5.4;0.1;6.0;4.0;5.1;5.1;0.1
3654;Betrouwbaarheidsmarge;De Bilt Eemdal Soest (BT);2012;6.3;6.1;5.6;6.1;0.2;6.0;4.8;4.8;5.4;0.1
3655;Betrouwbaarheidsmarge;De Bilt Eemdal Soest (BT);2013;4.0;3.8;3.5;3.9;0.1;3.7;2.3;3.2;3.0;0.1
3656;Betrouwbaarheidsmarge;De Bilt Eemdal Soest (BT);2014;4.7;4.5;4.2;4.3;0.1;4.3;3.2;3.9;3.4;0.1
3657;Betrouwbaarheidsmarge;De Bilt Eemdal Soest (BT);2015;4.5;4.3;3.8;4.2;0.1;4.2;3.2;3.3;3.4;0.1
3658;Betrouwbaarheidsmarge;De Bilt Eemdal Soest (BT);2016;4.7;4.5;4.2;4.3;0.1;4.4;3.4;3.6;3.3;0.1
3659;Betrouwbaarheidsmarge;De Bilt Eemdal Soest (BT);2017;3.6;3.4;3.3;3.0;0.1;3.4;2.2;2.6;2.5;0.1
3660;Betrouwbaarheidsmarge;De Bilt Eemdal Soest (BT);2019;3.1;3.0;2.7;2.7;0.1;3.1;1.9;2.7;2.2;0.1
3661;Betrouwbaarheidsmarge;Heuvelrug (BT);2012;5.8;5.4;5.0;5.5;0.1;5.4;4.2;4.1;4.0;0.1
3662;Betrouwbaarheidsmarge;Heuvelrug (BT);2013;4.8;4.2;4.2;4.5;0.1;4.5;3.6;4.0;3.3;0.1
3663;Betrouwbaarheidsmarge;Heuvelrug (BT);2014;4.4;4.0;3.8;4.0;0.1;4.0;3.2;3.0;3.1;0.1
3664;Betrouwbaarheidsmarge;Heuvelrug (BT);2015;4.3;4.0;3.6;4.1;0.1;4.2;3.2;3.1;2.8;0.1
3665;Betrouwbaarheidsmarge;Heuvelrug (BT);2016;4.7;4.1;4.2;4.3;0.1;4.5;3.2;3.8;3.1;0.1
3666;Betrouwbaarheidsmarge;Heuvelrug (BT);2017;4.4;4.0;3.8;3.9;0.1;4.1;3.5;3.6;2.6;0.1
3667;Betrouwbaarheidsmarge;Heuvelrug (BT);2019;4.1;3.7;3.7;3.5;0.1;3.9;3.1;3.6;2.6;0.1
3668;Betrouwbaarheidsmarge;De Copen (BT);2012;6.8;5.8;5.3;6.0;0.2;6.0;5.2;4.5;5.2;0.1
3669;Betrouwbaarheidsmarge;De Copen (BT);2013;5.1;4.6;4.5;4.9;0.1;4.6;3.5;4.1;3.5;0.1
3670;Betrouwbaarheidsmarge;De Copen (BT);2014;5.0;4.6;4.4;4.8;0.1;4.8;3.6;4.1;3.8;0.1
3671;Betrouwbaarheidsmarge;De Copen (BT);2015;5.3;4.9;4.9;5.0;0.1;4.8;3.5;4.4;3.7;0.1
3672;Betrouwbaarheidsmarge;De Copen (BT);2016;5.1;4.7;4.6;4.7;0.1;4.7;3.7;3.8;3.7;0.1
3673;Betrouwbaarheidsmarge;De Copen (BT);2017;5.0;4.5;4.9;4.3;0.1;4.9;3.5;4.2;3.7;0.1
3674;Betrouwbaarheidsmarge;De Copen (BT);2019;4.9;4.4;3.9;4.4;0.1;4.9;3.4;4.3;3.2;0.1
3675;Betrouwbaarheidsmarge;Lekpoort (BT);2012;6.5;6.5;5.4;6.3;0.2;6.1;4.7;4.8;4.1;0.1
3676;Betrouwbaarheidsmarge;Lekpoort (BT);2013;4.6;4.6;3.9;4.4;0.1;4.5;3.4;3.6;3.1;0.1
3677;Betrouwbaarheidsmarge;Lekpoort (BT);2014;5.0;5.0;4.2;4.8;0.1;4.6;3.6;4.1;3.5;0.1
3678;Betrouwbaarheidsmarge;Lekpoort (BT);2015;5.3;5.2;4.5;4.9;0.1;4.8;3.9;3.8;3.6;0.1
3679;Betrouwbaarheidsmarge;Lekpoort (BT);2016;4.6;4.6;3.9;4.4;0.1;4.5;3.2;3.6;3.1;0.1
3680;Betrouwbaarheidsmarge;Lekpoort (BT);2017;4.4;4.5;3.9;4.1;0.1;4.3;3.5;3.8;3.1;0.1
3681;Betrouwbaarheidsmarge;Lekpoort (BT);2019;3.8;3.9;3.2;3.5;0.1;3.7;2.9;3.5;2.6;0.1
3682;Betrouwbaarheidsmarge;Boven IJ (BT);2012;7.1;7.9;7.8;8.5;0.2;8.7;5.5;8.7;6.6;0.2
3683;Betrouwbaarheidsmarge;Boven IJ (BT);2013;5.7;5.5;6.2;5.6;0.2;6.1;3.6;6.2;3.6;0.1
3684;Betrouwbaarheidsmarge;Boven IJ (BT);2014;5.3;4.9;5.9;4.6;0.1;6.0;2.6;5.8;3.7;0.1
3685;Betrouwbaarheidsmarge;Boven IJ (BT);2015;6.7;6.6;6.9;6.5;0.2;7.0;3.9;6.9;4.3;0.1
3686;Betrouwbaarheidsmarge;Boven IJ (BT);2016;5.2;5.2;5.3;4.8;0.1;5.4;3.5;5.4;3.3;0.1
3687;Betrouwbaarheidsmarge;Boven IJ (BT);2017;4.5;4.6;4.9;4.2;0.1;4.8;3.3;4.8;3.8;0.1
3688;Betrouwbaarheidsmarge;Boven IJ (BT);2019;4.4;4.3;4.7;4.1;0.1;5.0;3.4;4.9;3.1;0.1
3689;Betrouwbaarheidsmarge;West-Overtoomsesluis (BT);2012;5.7;6.8;9.2;7.9;0.2;9.2;4.4;9.0;4.9;0.2
3690;Betrouwbaarheidsmarge;West-Overtoomsesluis (BT);2013;4.9;5.3;6.5;5.5;0.1;6.6;3.5;6.4;2.4;0.1
3691;Betrouwbaarheidsmarge;West-Overtoomsesluis (BT);2014;4.3;4.0;5.8;4.3;0.1;5.8;2.4;5.4;1.5;0.1
3692;Betrouwbaarheidsmarge;West-Overtoomsesluis (BT);2015;4.7;5.3;6.1;4.3;0.1;6.1;3.4;6.0;2.5;0.1
