ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalNietWesters_4;Afrika_5;Azie_6;LatijnsAmerika_7;Marokko_8;NederlandseAntillenEnAruba_9;Suriname_10;Turkije_11;TotaalWesters_12;k_26EULanden_13;OverigEuropa_14;Indonesie_15;OverigBuitenEuropa_16
2469;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2030;17588;;17588;11050;1954;3548;654;2086;1161;390;1256;6538;4959;1280;81;219
2470;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2031;17347;;17347;10749;1915;3573;651;1905;1170;341;1194;6599;5021;1273;80;225
2471;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2032;17141;;17141;10493;1885;3596;648;1744;1182;299;1140;6647;5074;1264;78;232
2472;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2033;16969;;16969;10287;1859;3625;646;1603;1193;262;1099;6681;5117;1252;73;239
2473;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2034;16818;;16818;10110;1836;3655;645;1476;1204;230;1063;6707;5150;1239;71;247
2474;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2035;16695;;16695;9971;1815;3691;647;1361;1214;205;1039;6723;5175;1226;67;255
2475;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2036;16597;;16597;9867;1801;3730;650;1258;1225;182;1020;6730;5193;1211;63;263
2476;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2037;16531;;16531;9797;1792;3773;653;1169;1233;165;1012;6733;5206;1196;60;271
2477;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2038;16487;;16487;9751;1781;3821;658;1092;1240;153;1007;6736;5219;1183;54;280
2478;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2039;16479;;16479;9738;1775;3872;664;1024;1248;144;1010;6741;5231;1172;50;288
2479;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2040;16468;;16468;9723;1774;3907;672;962;1254;136;1016;6745;5237;1161;50;297
2480;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2041;16490;;16490;9731;1774;3944;682;906;1260;133;1031;6759;5249;1154;50;307
2481;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2042;16540;;16540;9762;1778;3987;693;860;1265;134;1045;6779;5264;1150;49;316
2482;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2043;16619;;16619;9810;1783;4035;706;819;1271;136;1062;6809;5285;1149;49;326
2483;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2044;16716;;16716;9866;1785;4082;719;781;1277;140;1082;6851;5314;1150;50;336
2484;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2045;16838;;16838;9941;1791;4134;732;751;1282;146;1106;6897;5347;1153;51;347
2485;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2046;16979;;16979;10030;1796;4187;745;728;1290;153;1130;6949;5383;1158;52;356
2486;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2047;17124;;17124;10122;1805;4239;758;705;1297;161;1156;7002;5421;1163;52;366
2487;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2048;17282;;17282;10224;1813;4291;771;691;1304;170;1183;7058;5461;1169;53;375
2488;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2049;17436;;17436;10326;1820;4343;783;682;1312;179;1208;7111;5499;1176;52;383
2489;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2050;17586;;17586;10431;1827;4392;794;676;1320;189;1233;7154;5530;1182;52;390
2490;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2051;17731;;17731;10536;1834;4436;805;677;1329;197;1258;7194;5557;1188;52;397
2491;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2052;17872;;17872;10638;1841;4479;815;682;1335;207;1281;7233;5586;1193;51;403
2492;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2053;18005;;18005;10738;1846;4519;823;690;1343;213;1303;7266;5610;1198;50;409
2493;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2054;18124;;18124;10831;1851;4556;829;697;1351;222;1325;7293;5630;1201;49;414
2494;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2055;18241;;18241;10923;1858;4589;835;712;1358;230;1342;7317;5649;1204;47;418
2495;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2056;18348;;18348;11011;1862;4621;840;726;1365;236;1361;7337;5665;1206;45;422
2496;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2057;18452;;18452;11097;1868;4652;844;744;1372;242;1375;7355;5680;1207;43;425
2497;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2058;18546;;18546;11177;1873;4677;848;765;1378;247;1389;7369;5692;1208;41;428
2498;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2059;18634;;18634;11251;1880;4703;851;783;1384;249;1401;7383;5704;1209;39;431
2499;Mannen en Vrouwen;8 jaar;2e Gen.: 2 ouders in buitenland geboren;2060;18720;;18720;11324;1886;4727;854;805;1389;253;1410;7396;5715;1210;36;434
2500;Mannen en Vrouwen;9 jaar;Totaal bevolking;2011;202965;157059.0;45906;32947;4510;5482;1554;7450;2250;4959;6741;12960;8271;2259;1014;1416
2501;Mannen en Vrouwen;9 jaar;Totaal bevolking;2012;201318;155187.0;46131;33024;4680;5592;1621;7619;2293;4680;6539;13107;8604;2173;1018;1312
2502;Mannen en Vrouwen;9 jaar;Totaal bevolking;2013;200502;154141.0;46361;32984;4658;5711;1642;7895;2213;4490;6375;13377;8879;2227;1015;1255
2503;Mannen en Vrouwen;9 jaar;Totaal bevolking;2014;193972;147445.0;46528;32872;4627;5979;1707;7891;2158;4272;6238;13656;9094;2219;1019;1323
2504;Mannen en Vrouwen;9 jaar;Totaal bevolking;2015;188100;141948.0;46152;32647;4467;6012;1805;7985;2175;3996;6207;13505;9263;2174;962;1106
2505;Mannen en Vrouwen;9 jaar;Totaal bevolking;2016;185939;140026.0;45913;32238;4393;6181;1818;7749;2217;3921;5959;13675;9410;2228;894;1143
2506;Mannen en Vrouwen;9 jaar;Totaal bevolking;2017;182622;136824.0;45798;31818;4340;6260;1845;7507;2342;3753;5770;13980;9723;2113;938;1206
2507;Mannen en Vrouwen;9 jaar;Totaal bevolking;2018;185795;139346.0;46449;31883;4444;6318;1902;7527;2424;3741;5528;14566;10181;2260;899;1225
2508;Mannen en Vrouwen;9 jaar;Totaal bevolking;2019;186090;139907.0;46183;31085;4408;6422;1911;7202;2351;3614;5176;15098;10715;2264;908;1211
2509;Mannen en Vrouwen;9 jaar;Totaal bevolking;2020;183683;137414.0;46269;30795;4360;6547;1918;7061;2339;3459;5112;15473;11104;2252;902;1215
2510;Mannen en Vrouwen;9 jaar;Totaal bevolking;2021;182208;136288.0;45920;30211;4334;6579;1934;6808;2348;3317;4890;15709;11322;2273;878;1236
2511;Mannen en Vrouwen;9 jaar;Totaal bevolking;2022;181491;135763.0;45728;29773;4283;6603;1951;6631;2359;3193;4752;15955;11549;2298;855;1253
2512;Mannen en Vrouwen;9 jaar;Totaal bevolking;2023;181573;136028.0;45545;29335;4223;6637;1970;6427;2373;3092;4613;16210;11778;2326;836;1270
2513;Mannen en Vrouwen;9 jaar;Totaal bevolking;2024;181946;136585.0;45361;28915;4177;6674;1985;6209;2394;2996;4479;16446;11979;2354;824;1289
2514;Mannen en Vrouwen;9 jaar;Totaal bevolking;2025;182598;137384.0;45214;28540;4141;6714;2002;5989;2425;2916;4353;16674;12171;2381;818;1304
2515;Mannen en Vrouwen;9 jaar;Totaal bevolking;2026;183432;138394.0;45038;28165;4104;6760;2017;5761;2449;2843;4230;16873;12341;2402;809;1320
2516;Mannen en Vrouwen;9 jaar;Totaal bevolking;2027;184590;139681.0;44909;27845;4076;6814;2027;5542;2480;2781;4123;17064;12499;2423;806;1335
2517;Mannen en Vrouwen;9 jaar;Totaal bevolking;2028;185919;141121.0;44797;27550;4045;6877;2039;5327;2510;2730;4023;17248;12648;2443;804;1352
2518;Mannen en Vrouwen;9 jaar;Totaal bevolking;2029;187156;142471.0;44685;27278;4019;6942;2046;5122;2542;2678;3928;17407;12778;2458;800;1370
2519;Mannen en Vrouwen;9 jaar;Totaal bevolking;2030;188390;143820.0;44570;27029;3997;7002;2054;4931;2570;2634;3841;17541;12889;2471;798;1383
2520;Mannen en Vrouwen;9 jaar;Totaal bevolking;2031;189336;144846.0;44490;26827;3982;7087;2060;4756;2596;2587;3759;17662;12989;2481;795;1397
2521;Mannen en Vrouwen;9 jaar;Totaal bevolking;2032;190343;145889.0;44454;26681;3972;7172;2065;4607;2620;2549;3696;17773;13078;2489;793;1413
2522;Mannen en Vrouwen;9 jaar;Totaal bevolking;2033;191159;146715.0;44444;26578;3962;7260;2076;4486;2645;2513;3638;17866;13153;2497;791;1425
2523;Mannen en Vrouwen;9 jaar;Totaal bevolking;2034;191761;147290.0;44471;26531;3960;7353;2087;4389;2668;2480;3594;17939;13213;2500;788;1438
2524;Mannen en Vrouwen;9 jaar;Totaal bevolking;2035;192282;147723.0;44558;26539;3960;7454;2096;4323;2688;2452;3567;18019;13272;2506;787;1455
2525;Mannen en Vrouwen;9 jaar;Totaal bevolking;2036;192592;147945.0;44646;26576;3964;7555;2105;4277;2706;2423;3545;18071;13313;2509;782;1467
2526;Mannen en Vrouwen;9 jaar;Totaal bevolking;2037;192897;148139.0;44758;26630;3964;7667;2118;4238;2725;2399;3519;18128;13356;2512;778;1482
2527;Mannen en Vrouwen;9 jaar;Totaal bevolking;2038;193050;148186.0;44865;26700;3974;7776;2130;4205;2742;2379;3494;18165;13384;2515;771;1495
2528;Mannen en Vrouwen;9 jaar;Totaal bevolking;2039;193117;148130.0;44987;26777;3982;7893;2145;4177;2756;2358;3466;18209;13417;2519;765;1508
2529;Mannen en Vrouwen;9 jaar;Totaal bevolking;2040;193031;147918.0;45113;26860;3990;8014;2159;4152;2768;2342;3435;18252;13447;2523;761;1521
2530;Mannen en Vrouwen;9 jaar;Totaal bevolking;2041;192772;147566.0;45206;26921;4003;8109;2174;4125;2778;2328;3404;18285;13464;2526;759;1537
2531;Mannen en Vrouwen;9 jaar;Totaal bevolking;2042;192302;146998.0;45304;26981;4014;8210;2189;4093;2787;2314;3373;18323;13485;2531;757;1550
2532;Mannen en Vrouwen;9 jaar;Totaal bevolking;2043;191638;146255.0;45383;27026;4023;8307;2203;4058;2797;2300;3338;18357;13504;2536;756;1562
2533;Mannen en Vrouwen;9 jaar;Totaal bevolking;2044;190819;145355.0;45464;27071;4031;8400;2218;4021;2806;2290;3305;18394;13527;2542;751;1573
2534;Mannen en Vrouwen;9 jaar;Totaal bevolking;2045;189912;144367.0;45545;27108;4041;8490;2233;3981;2814;2278;3271;18438;13555;2548;749;1585
2535;Mannen en Vrouwen;9 jaar;Totaal bevolking;2046;188966;143346.0;45620;27137;4045;8582;2250;3936;2821;2268;3234;18484;13585;2555;747;1597
2536;Mannen en Vrouwen;9 jaar;Totaal bevolking;2047;188051;142363.0;45688;27153;4051;8669;2265;3882;2829;2258;3200;18534;13620;2563;745;1607
2537;Mannen en Vrouwen;9 jaar;Totaal bevolking;2048;187178;141422.0;45756;27166;4057;8751;2280;3823;2838;2248;3170;18590;13659;2570;742;1619
2538;Mannen en Vrouwen;9 jaar;Totaal bevolking;2049;186424;140596.0;45829;27174;4063;8830;2295;3763;2845;2238;3140;18655;13707;2579;739;1631
2539;Mannen en Vrouwen;9 jaar;Totaal bevolking;2050;185807;139905.0;45903;27183;4069;8905;2310;3701;2856;2230;3112;18720;13753;2587;737;1642
2540;Mannen en Vrouwen;9 jaar;Totaal bevolking;2051;185328;139361.0;45966;27186;4074;8972;2326;3640;2865;2222;3087;18780;13799;2597;734;1651
2541;Mannen en Vrouwen;9 jaar;Totaal bevolking;2052;185016;138985.0;46032;27182;4073;9041;2341;3575;2875;2211;3065;18850;13850;2606;732;1662
2542;Mannen en Vrouwen;9 jaar;Totaal bevolking;2053;184870;138771.0;46099;27178;4077;9103;2356;3511;2886;2204;3041;18921;13905;2616;729;1672
2543;Mannen en Vrouwen;9 jaar;Totaal bevolking;2054;184899;138730.0;46170;27177;4084;9161;2371;3446;2896;2198;3022;18993;13957;2626;728;1682
2544;Mannen en Vrouwen;9 jaar;Totaal bevolking;2055;185081;138837.0;46244;27179;4088;9222;2383;3383;2905;2194;3004;19066;14010;2635;728;1692
2545;Mannen en Vrouwen;9 jaar;Totaal bevolking;2056;185405;139084.0;46321;27179;4094;9275;2397;3323;2916;2187;2986;19142;14068;2645;727;1702
2546;Mannen en Vrouwen;9 jaar;Totaal bevolking;2057;185851;139447.0;46404;27190;4103;9329;2410;3265;2928;2183;2973;19214;14121;2655;727;1712
2547;Mannen en Vrouwen;9 jaar;Totaal bevolking;2058;186382;139899.0;46483;27197;4111;9382;2421;3210;2940;2178;2957;19286;14175;2663;727;1721
2548;Mannen en Vrouwen;9 jaar;Totaal bevolking;2059;186971;140409.0;46563;27210;4119;9430;2431;3161;2952;2174;2943;19352;14223;2671;727;1731
2549;Mannen en Vrouwen;9 jaar;Totaal bevolking;2060;187600;140947.0;46653;27230;4128;9478;2443;3116;2964;2171;2932;19423;14277;2679;727;1740
2550;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2011;5071;;5071;2594;629;788;260;202;296;198;223;2476;1896;191;62;326
2551;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2012;5208;;5208;2598;667;902;272;170;243;143;201;2610;2039;189;63;319
2552;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2013;5559;;5559;2706;701;957;277;184;263;144;180;2853;2272;206;47;329
2553;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2014;5817;;5817;2752;693;993;324;136;275;156;174;3065;2432;228;62;344
2554;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2015;6179;;6179;2911;699;1105;337;130;307;159;175;3268;2650;226;55;337
2555;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2016;6470;;6470;3040;735;1144;324;138;339;189;171;3430;2758;257;53;362
2556;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2017;6750;;6750;3130;688;1234;332;145;350;186;195;3620;2919;263;67;371
2557;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2018;6771;;6771;3146;669;1250;325;149;357;199;196;3625;2937;255;54;378
2558;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2019;6547;;6547;3034;603;1237;320;140;348;197;189;3513;2847;246;57;363
2559;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2020;6346;;6346;3002;578;1243;308;141;354;198;179;3344;2691;238;54;361
2560;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2021;6384;;6384;3032;573;1264;309;145;359;203;179;3352;2688;241;56;367
2561;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2022;6417;;6417;3065;573;1284;310;149;366;204;179;3352;2680;242;58;373
2562;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2023;6445;;6445;3096;575;1305;311;149;369;207;180;3350;2670;243;58;378
2563;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2024;6472;;6472;3125;577;1329;313;150;371;207;180;3346;2657;244;58;387
2564;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2025;6487;;6487;3152;579;1348;316;150;372;207;180;3335;2640;245;58;392
2565;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2026;6509;;6509;3182;581;1369;320;150;374;208;181;3327;2625;246;58;398
2566;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2027;6523;;6523;3208;583;1389;323;151;375;208;181;3315;2607;246;58;404
2567;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2028;6542;;6542;3239;585;1409;328;151;376;208;181;3303;2589;246;58;409
2568;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2029;6557;;6557;3265;587;1430;330;151;377;208;182;3291;2570;247;58;417
2569;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2030;6569;;6569;3292;589;1451;332;151;378;208;182;3278;2550;247;58;422
2570;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2031;6585;;6585;3321;591;1474;335;151;379;208;182;3264;2531;248;58;428
2571;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2032;6600;;6600;3350;593;1497;338;151;380;208;183;3251;2510;248;58;434
2572;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2033;6618;;6618;3379;594;1518;342;151;381;208;183;3239;2494;248;58;439
2573;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2034;6635;;6635;3408;596;1540;347;151;382;209;183;3227;2477;249;58;443
2574;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2035;6662;;6662;3437;598;1564;349;151;383;209;183;3225;2466;249;58;452
2575;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2036;6681;;6681;3465;599;1586;353;151;383;209;184;3216;2453;249;58;455
2576;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2037;6708;;6708;3492;601;1607;356;151;384;209;184;3217;2447;250;58;462
2577;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2038;6727;;6727;3515;602;1627;358;151;384;209;184;3212;2438;250;58;466
2578;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2039;6759;;6759;3544;603;1648;363;151;385;209;184;3215;2435;250;58;471
2579;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2040;6786;;6786;3568;604;1667;367;152;385;209;185;3218;2434;251;58;476
2580;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2041;6815;;6815;3589;605;1685;368;152;386;208;185;3226;2435;251;58;482
2581;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2042;6843;;6843;3611;606;1702;371;152;386;208;185;3232;2437;251;58;487
2582;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2043;6872;;6872;3634;606;1720;375;152;387;208;186;3239;2439;252;58;490
2583;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2044;6899;;6899;3652;607;1735;376;152;387;208;186;3248;2444;252;58;494
2584;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2045;6924;;6924;3668;608;1749;378;152;388;208;186;3256;2448;252;58;498
2585;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2046;6951;;6951;3687;608;1763;381;152;388;208;186;3264;2453;252;58;501
2586;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2047;6970;;6970;3699;609;1774;382;152;389;208;186;3270;2457;253;58;504
2587;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2048;6989;;6989;3710;609;1784;382;152;389;208;187;3278;2460;253;57;508
2588;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2049;7007;;7007;3721;609;1793;383;152;390;207;187;3286;2464;253;57;511
2589;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2050;7024;;7024;3733;610;1801;386;152;390;207;186;3291;2467;253;57;514
2590;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2051;7037;;7037;3740;610;1807;387;152;390;207;186;3297;2471;253;57;516
2591;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2052;7050;;7050;3747;610;1813;388;152;391;206;186;3303;2474;253;57;519
2592;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2053;7060;;7060;3752;611;1818;388;152;391;206;186;3308;2476;254;57;521
2593;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2054;7071;;7071;3757;611;1822;389;152;391;206;186;3314;2479;254;57;523
2594;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2055;7080;;7080;3761;611;1826;389;152;392;205;185;3319;2482;254;57;526
2595;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2056;7088;;7088;3765;612;1830;389;152;392;205;185;3323;2484;254;57;528
2596;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2057;7097;;7097;3769;612;1833;389;152;393;205;184;3328;2487;254;57;530
2597;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2058;7105;;7105;3772;612;1837;390;152;393;204;184;3333;2489;254;57;532
2598;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2059;7113;;7113;3775;613;1840;390;152;393;204;183;3337;2491;254;57;535
2599;Mannen en Vrouwen;9 jaar;Eerstegeneratieallochtoon;2060;7120;;7120;3779;613;1844;390;152;394;203;183;3342;2493;255;57;537
2600;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2011;40836;;40836;30352;3882;4695;1294;7247;1955;4761;6519;10483;6375;2067;951;1090
2601;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2012;40923;;40923;30426;4014;4690;1349;7449;2050;4537;6338;10496;6564;1984;955;993
2602;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2013;40802;;40802;30278;3957;4753;1365;7710;1950;4346;6196;10524;6607;2022;968;927
2603;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2014;40711;;40711;30120;3934;4986;1383;7754;1883;4116;6064;10591;6662;1992;957;980
2604;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2015;39973;;39973;29736;3768;4907;1468;7854;1868;3838;6032;10237;6613;1948;906;769
2605;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2016;39443;;39443;29198;3657;5038;1494;7611;1878;3733;5788;10245;6652;1971;841;781
2606;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2017;39048;;39048;28688;3652;5026;1513;7362;1993;3567;5575;10360;6803;1850;871;836
2607;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2018;39678;;39678;28737;3774;5068;1577;7377;2068;3542;5332;10941;7244;2005;845;847
2608;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2019;39636;;39636;28051;3806;5185;1591;7062;2003;3417;4987;11585;7868;2018;851;848
2609;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2020;39923;;39923;27794;3782;5304;1609;6920;1984;3261;4933;12129;8413;2014;849;854
2610;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2021;39536;;39536;27178;3762;5315;1625;6663;1989;3115;4711;12358;8634;2033;822;869
2611;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2022;39311;;39311;26708;3710;5319;1641;6482;1994;2989;4574;12602;8870;2056;797;880
2612;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2023;39100;;39100;26239;3648;5332;1659;6277;2004;2885;4433;12861;9108;2083;778;892
2613;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2024;38889;;38889;25790;3601;5346;1672;6059;2024;2789;4299;13099;9321;2110;766;902
2614;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2025;38727;;38727;25388;3562;5366;1687;5839;2052;2709;4173;13339;9531;2136;760;912
2615;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2026;38529;;38529;24983;3523;5391;1697;5611;2075;2636;4050;13546;9716;2157;751;922
2616;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2027;38386;;38386;24636;3494;5425;1705;5392;2105;2574;3942;13749;9892;2177;748;932
2617;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2028;38256;;38256;24311;3460;5468;1710;5176;2134;2522;3841;13945;10059;2196;746;943
2618;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2029;38129;;38129;24013;3433;5512;1716;4971;2165;2470;3747;14115;10208;2212;742;953
2619;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2030;38001;;38001;23738;3409;5551;1722;4780;2191;2425;3659;14263;10339;2224;740;961
2620;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2031;37905;;37905;23506;3391;5613;1725;4605;2216;2379;3577;14399;10459;2234;737;969
2621;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2032;37854;;37854;23331;3379;5675;1728;4456;2239;2340;3514;14523;10568;2241;735;979
2622;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2033;37826;;37826;23200;3367;5742;1734;4334;2263;2304;3455;14626;10659;2248;733;986
2623;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2034;37836;;37836;23123;3363;5813;1740;4238;2287;2271;3411;14713;10736;2252;730;995
2624;Mannen en Vrouwen;9 jaar;Totaal tweedegeneratieallochtonen;2035;37896;;37896;23102;3363;5890;1747;4171;2305;2243;3383;14794;10806;2257;729;1003
