ID;TypeReIntegratieParticipatievoorz;StatusVoorziening;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
4375;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2023 augustus;480
4376;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2023 september;490
4377;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2023 oktober;490
4378;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2023 november;540
4379;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2023 december;520
4380;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 januari;560
4381;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 februari;530
4382;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 maart;540
4383;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 april;540
4384;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 mei;470
4385;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 juni;450
4386;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 juli;450
4387;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 augustus;470
4388;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Krimpenerwaard;2024 september;440
4389;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 januari;110
4390;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 februari;110
4391;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 maart;110
4392;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 april;110
4393;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 mei;120
4394;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 juni;110
4395;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 juli;110
4396;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 augustus;110
4397;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 september;110
4398;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 oktober;120
4399;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 november;120
4400;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2023 december;100
4401;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 januari;110
4402;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 februari;120
4403;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 maart;120
4404;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 april;130
4405;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 mei;120
4406;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 juni;130
4407;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 juli;130
4408;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 augustus;120
4409;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laarbeek;2024 september;130
4410;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 januari;1080
4411;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 februari;1090
4412;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 maart;1090
4413;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 april;1070
4414;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 mei;1080
4415;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 juni;1090
4416;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 juli;1070
4417;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 augustus;1070
4418;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 september;1100
4419;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 oktober;1090
4420;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 november;1110
4421;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2023 december;1110
4422;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 januari;1130
4423;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 februari;1150
4424;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 maart;1150
4425;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 april;1160
4426;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 mei;1110
4427;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 juni;1100
4428;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 juli;1110
4429;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 augustus;1110
4430;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Land van Cuijk;2024 september;1140
4431;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 januari;620
4432;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 februari;600
4433;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 maart;610
4434;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 april;600
4435;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 mei;620
4436;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 juni;630
4437;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 juli;630
4438;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 augustus;620
4439;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 september;620
4440;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 oktober;500
4441;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 november;650
4442;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2023 december;630
4443;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 januari;630
4444;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 februari;650
4445;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 maart;640
4446;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 april;630
4447;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 mei;630
4448;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 juni;630
4449;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 juli;610
4450;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 augustus;610
4451;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landgraaf;2024 september;600
4452;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 januari;40
4453;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 februari;40
4454;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 maart;50
4455;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 april;50
4456;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 mei;40
4457;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 juni;40
4458;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 juli;50
4459;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 augustus;50
4460;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 september;50
4461;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 oktober;50
4462;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 november;50
4463;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2023 december;50
4464;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 januari;50
4465;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 februari;50
4466;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 maart;50
4467;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 april;50
4468;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 mei;50
4469;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 juni;50
4470;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 juli;50
4471;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 augustus;50
4472;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Landsmeer;2024 september;50
4473;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 januari;240
4474;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 februari;250
4475;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 maart;260
4476;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 april;270
4477;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 mei;270
4478;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 juni;260
4479;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 juli;250
4480;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 augustus;240
4481;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 september;270
4482;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 oktober;270
4483;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 november;280
4484;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2023 december;280
4485;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 januari;290
4486;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 februari;290
4487;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 maart;300
4488;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 april;300
4489;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 mei;300
4490;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 juni;300
4491;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 juli;300
4492;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 augustus;290
4493;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Lansingerland;2024 september;310
4494;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 januari;50
4495;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 februari;50
4496;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 maart;50
4497;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 april;50
4498;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 mei;50
4499;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 juni;50
4500;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 juli;50
4501;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 augustus;50
4502;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 september;50
4503;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 oktober;50
4504;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 november;50
4505;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2023 december;50
4506;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 januari;60
4507;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 februari;60
4508;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 maart;60
4509;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 april;50
4510;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 mei;50
4511;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 juni;50
4512;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 juli;50
4513;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 augustus;50
4514;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Laren (NH.);2024 september;50
4515;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 januari;2190
4516;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 februari;2190
4517;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 maart;2230
4518;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 april;2290
4519;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 mei;2360
4520;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 juni;2440
4521;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 juli;2550
4522;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 augustus;2480
4523;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 september;2540
4524;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 oktober;2570
4525;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 november;2610
4526;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2023 december;2310
4527;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 januari;2610
4528;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 februari;2650
4529;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 maart;2700
4530;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 april;2740
4531;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 mei;2770
4532;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 juni;2790
4533;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 juli;2890
4534;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 augustus;3240
4535;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leeuwarden;2024 september;3440
4536;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 januari;1130
4537;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 februari;1090
4538;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 maart;1140
4539;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 april;1130
4540;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 mei;1120
4541;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 juni;1120
4542;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 juli;1170
4543;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 augustus;1200
4544;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Leiden;2023 september;1210
