ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
4675;Secretarieleges burgerzaken;Oost-Groningen (CR);2023;2.0;16.0
4676;Secretarieleges burgerzaken;Delfzijl en omgeving (CR);2017;1.0;19.0
4677;Secretarieleges burgerzaken;Delfzijl en omgeving (CR);2018;1.0;18.0
4678;Secretarieleges burgerzaken;Delfzijl en omgeving (CR);2019;1.0;12.0
4679;Secretarieleges burgerzaken;Delfzijl en omgeving (CR);2020;0.0;9.0
4680;Secretarieleges burgerzaken;Delfzijl en omgeving (CR);2021;1.0;11.0
4681;Secretarieleges burgerzaken;Delfzijl en omgeving (CR);2022;1.0;12.0
4682;Secretarieleges burgerzaken;Delfzijl en omgeving (CR);2023;1.0;11.0
4683;Secretarieleges burgerzaken;Overig Groningen (CR);2017;8.0;20.0
4684;Secretarieleges burgerzaken;Overig Groningen (CR);2018;8.0;19.0
4685;Secretarieleges burgerzaken;Overig Groningen (CR);2019;6.0;14.0
4686;Secretarieleges burgerzaken;Overig Groningen (CR);2020;4.0;10.0
4687;Secretarieleges burgerzaken;Overig Groningen (CR);2021;5.0;13.0
4688;Secretarieleges burgerzaken;Overig Groningen (CR);2022;6.0;15.0
4689;Secretarieleges burgerzaken;Overig Groningen (CR);2023;6.0;14.0
4690;Secretarieleges burgerzaken;Noord-Friesland (CR);2017;6.0;19.0
4691;Secretarieleges burgerzaken;Noord-Friesland (CR);2018;6.0;18.0
4692;Secretarieleges burgerzaken;Noord-Friesland (CR);2019;4.0;13.0
4693;Secretarieleges burgerzaken;Noord-Friesland (CR);2020;3.0;10.0
4694;Secretarieleges burgerzaken;Noord-Friesland (CR);2021;4.0;12.0
4695;Secretarieleges burgerzaken;Noord-Friesland (CR);2022;4.0;13.0
4696;Secretarieleges burgerzaken;Noord-Friesland (CR);2023;4.0;12.0
4697;Secretarieleges burgerzaken;Zuidwest-Friesland (CR);2017;3.0;20.0
4698;Secretarieleges burgerzaken;Zuidwest-Friesland (CR);2018;3.0;18.0
4699;Secretarieleges burgerzaken;Zuidwest-Friesland (CR);2019;2.0;14.0
4700;Secretarieleges burgerzaken;Zuidwest-Friesland (CR);2020;1.0;10.0
4701;Secretarieleges burgerzaken;Zuidwest-Friesland (CR);2021;2.0;12.0
4702;Secretarieleges burgerzaken;Zuidwest-Friesland (CR);2022;2.0;15.0
4703;Secretarieleges burgerzaken;Zuidwest-Friesland (CR);2023;2.0;13.0
4704;Secretarieleges burgerzaken;Zuidoost-Friesland (CR);2017;4.0;19.0
4705;Secretarieleges burgerzaken;Zuidoost-Friesland (CR);2018;3.0;17.0
4706;Secretarieleges burgerzaken;Zuidoost-Friesland (CR);2019;2.0;13.0
4707;Secretarieleges burgerzaken;Zuidoost-Friesland (CR);2020;2.0;10.0
4708;Secretarieleges burgerzaken;Zuidoost-Friesland (CR);2021;2.0;12.0
4709;Secretarieleges burgerzaken;Zuidoost-Friesland (CR);2022;2.0;12.0
4710;Secretarieleges burgerzaken;Zuidoost-Friesland (CR);2023;2.0;12.0
4711;Secretarieleges burgerzaken;Noord-Drenthe (CR);2017;4.0;20.0
4712;Secretarieleges burgerzaken;Noord-Drenthe (CR);2018;3.0;18.0
4713;Secretarieleges burgerzaken;Noord-Drenthe (CR);2019;2.0;13.0
4714;Secretarieleges burgerzaken;Noord-Drenthe (CR);2020;2.0;10.0
4715;Secretarieleges burgerzaken;Noord-Drenthe (CR);2021;2.0;12.0
4716;Secretarieleges burgerzaken;Noord-Drenthe (CR);2022;3.0;13.0
4717;Secretarieleges burgerzaken;Noord-Drenthe (CR);2023;2.0;12.0
4718;Secretarieleges burgerzaken;Zuidoost-Drenthe (CR);2017;3.0;19.0
4719;Secretarieleges burgerzaken;Zuidoost-Drenthe (CR);2018;3.0;17.0
4720;Secretarieleges burgerzaken;Zuidoost-Drenthe (CR);2019;2.0;12.0
4721;Secretarieleges burgerzaken;Zuidoost-Drenthe (CR);2020;2.0;9.0
4722;Secretarieleges burgerzaken;Zuidoost-Drenthe (CR);2021;2.0;11.0
4723;Secretarieleges burgerzaken;Zuidoost-Drenthe (CR);2022;2.0;12.0
4724;Secretarieleges burgerzaken;Zuidoost-Drenthe (CR);2023;2.0;11.0
4725;Secretarieleges burgerzaken;Zuidwest-Drenthe (CR);2017;3.0;20.0
4726;Secretarieleges burgerzaken;Zuidwest-Drenthe (CR);2018;2.0;19.0
4727;Secretarieleges burgerzaken;Zuidwest-Drenthe (CR);2019;2.0;13.0
4728;Secretarieleges burgerzaken;Zuidwest-Drenthe (CR);2020;1.0;11.0
4729;Secretarieleges burgerzaken;Zuidwest-Drenthe (CR);2021;2.0;13.0
4730;Secretarieleges burgerzaken;Zuidwest-Drenthe (CR);2022;2.0;14.0
4731;Secretarieleges burgerzaken;Zuidwest-Drenthe (CR);2023;2.0;12.0
4732;Secretarieleges burgerzaken;Noord-Overijssel (CR);2017;7.0;20.0
4733;Secretarieleges burgerzaken;Noord-Overijssel (CR);2018;7.0;18.0
4734;Secretarieleges burgerzaken;Noord-Overijssel (CR);2019;5.0;13.0
4735;Secretarieleges burgerzaken;Noord-Overijssel (CR);2020;4.0;10.0
4736;Secretarieleges burgerzaken;Noord-Overijssel (CR);2021;5.0;13.0
4737;Secretarieleges burgerzaken;Noord-Overijssel (CR);2022;5.0;14.0
4738;Secretarieleges burgerzaken;Noord-Overijssel (CR);2023;5.0;13.0
4739;Secretarieleges burgerzaken;Zuidwest-Overijssel (CR);2017;3.0;20.0
4740;Secretarieleges burgerzaken;Zuidwest-Overijssel (CR);2018;3.0;19.0
4741;Secretarieleges burgerzaken;Zuidwest-Overijssel (CR);2019;2.0;13.0
4742;Secretarieleges burgerzaken;Zuidwest-Overijssel (CR);2020;2.0;10.0
4743;Secretarieleges burgerzaken;Zuidwest-Overijssel (CR);2021;2.0;13.0
4744;Secretarieleges burgerzaken;Zuidwest-Overijssel (CR);2022;2.0;15.0
4745;Secretarieleges burgerzaken;Zuidwest-Overijssel (CR);2023;2.0;14.0
4746;Secretarieleges burgerzaken;Twente (CR);2017;13.0;21.0
4747;Secretarieleges burgerzaken;Twente (CR);2018;12.0;19.0
4748;Secretarieleges burgerzaken;Twente (CR);2019;9.0;14.0
4749;Secretarieleges burgerzaken;Twente (CR);2020;7.0;11.0
4750;Secretarieleges burgerzaken;Twente (CR);2021;9.0;14.0
4751;Secretarieleges burgerzaken;Twente (CR);2022;9.0;14.0
4752;Secretarieleges burgerzaken;Twente (CR);2023;9.0;14.0
4753;Secretarieleges burgerzaken;Veluwe (CR);2017;14.0;20.0
4754;Secretarieleges burgerzaken;Veluwe (CR);2018;13.0;19.0
4755;Secretarieleges burgerzaken;Veluwe (CR);2019;9.0;14.0
4756;Secretarieleges burgerzaken;Veluwe (CR);2020;7.0;10.0
4757;Secretarieleges burgerzaken;Veluwe (CR);2021;9.0;13.0
4758;Secretarieleges burgerzaken;Veluwe (CR);2022;10.0;13.0
4759;Secretarieleges burgerzaken;Veluwe (CR);2023;9.0;13.0
4760;Secretarieleges burgerzaken;Achterhoek (CR);2017;8.0;21.0
4761;Secretarieleges burgerzaken;Achterhoek (CR);2018;8.0;19.0
4762;Secretarieleges burgerzaken;Achterhoek (CR);2019;6.0;14.0
4763;Secretarieleges burgerzaken;Achterhoek (CR);2020;4.0;11.0
4764;Secretarieleges burgerzaken;Achterhoek (CR);2021;6.0;14.0
4765;Secretarieleges burgerzaken;Achterhoek (CR);2022;6.0;14.0
4766;Secretarieleges burgerzaken;Achterhoek (CR);2023;6.0;14.0
4767;Secretarieleges burgerzaken;Arnhem/Nijmegen (CR);2017;15.0;20.0
4768;Secretarieleges burgerzaken;Arnhem/Nijmegen (CR);2018;14.0;19.0
4769;Secretarieleges burgerzaken;Arnhem/Nijmegen (CR);2019;10.0;14.0
4770;Secretarieleges burgerzaken;Arnhem/Nijmegen (CR);2020;8.0;11.0
4771;Secretarieleges burgerzaken;Arnhem/Nijmegen (CR);2021;10.0;14.0
4772;Secretarieleges burgerzaken;Arnhem/Nijmegen (CR);2022;11.0;15.0
4773;Secretarieleges burgerzaken;Arnhem/Nijmegen (CR);2023;11.0;14.0
4774;Secretarieleges burgerzaken;Zuidwest-Gelderland (CR);2017;5.0;21.0
4775;Secretarieleges burgerzaken;Zuidwest-Gelderland (CR);2018;5.0;19.0
4776;Secretarieleges burgerzaken;Zuidwest-Gelderland (CR);2019;3.0;14.0
4777;Secretarieleges burgerzaken;Zuidwest-Gelderland (CR);2020;3.0;11.0
4778;Secretarieleges burgerzaken;Zuidwest-Gelderland (CR);2021;3.0;13.0
4779;Secretarieleges burgerzaken;Zuidwest-Gelderland (CR);2022;4.0;14.0
4780;Secretarieleges burgerzaken;Zuidwest-Gelderland (CR);2023;3.0;14.0
4781;Secretarieleges burgerzaken;Utrecht (CR);2017;29.0;22.0
4782;Secretarieleges burgerzaken;Utrecht (CR);2018;26.0;20.0
4783;Secretarieleges burgerzaken;Utrecht (CR);2019;20.0;15.0
4784;Secretarieleges burgerzaken;Utrecht (CR);2020;15.0;11.0
4785;Secretarieleges burgerzaken;Utrecht (CR);2021;19.0;14.0
4786;Secretarieleges burgerzaken;Utrecht (CR);2022;22.0;16.0
4787;Secretarieleges burgerzaken;Utrecht (CR);2023;21.0;15.0
4788;Secretarieleges burgerzaken;Kop van Noord-Holland (CR);2017;7.0;20.0
4789;Secretarieleges burgerzaken;Kop van Noord-Holland (CR);2018;7.0;18.0
4790;Secretarieleges burgerzaken;Kop van Noord-Holland (CR);2019;5.0;13.0
4791;Secretarieleges burgerzaken;Kop van Noord-Holland (CR);2020;4.0;10.0
4792;Secretarieleges burgerzaken;Kop van Noord-Holland (CR);2021;4.0;12.0
4793;Secretarieleges burgerzaken;Kop van Noord-Holland (CR);2022;5.0;13.0
4794;Secretarieleges burgerzaken;Kop van Noord-Holland (CR);2023;5.0;12.0
4795;Secretarieleges burgerzaken;Alkmaar en omgeving (CR);2017;5.0;22.0
4796;Secretarieleges burgerzaken;Alkmaar en omgeving (CR);2018;5.0;21.0
4797;Secretarieleges burgerzaken;Alkmaar en omgeving (CR);2019;4.0;15.0
4798;Secretarieleges burgerzaken;Alkmaar en omgeving (CR);2020;3.0;12.0
4799;Secretarieleges burgerzaken;Alkmaar en omgeving (CR);2021;4.0;14.0
4800;Secretarieleges burgerzaken;Alkmaar en omgeving (CR);2022;4.0;16.0
4801;Secretarieleges burgerzaken;Alkmaar en omgeving (CR);2023;4.0;15.0
4802;Secretarieleges burgerzaken;IJmond (CR);2017;4.0;21.0
4803;Secretarieleges burgerzaken;IJmond (CR);2018;4.0;19.0
4804;Secretarieleges burgerzaken;IJmond (CR);2019;3.0;14.0
4805;Secretarieleges burgerzaken;IJmond (CR);2020;2.0;10.0
4806;Secretarieleges burgerzaken;IJmond (CR);2021;2.0;12.0
4807;Secretarieleges burgerzaken;IJmond (CR);2022;3.0;13.0
4808;Secretarieleges burgerzaken;IJmond (CR);2023;3.0;13.0
4809;Secretarieleges burgerzaken;Agglomeratie Haarlem (CR);2017;5.0;24.0
4810;Secretarieleges burgerzaken;Agglomeratie Haarlem (CR);2018;5.0;21.0
4811;Secretarieleges burgerzaken;Agglomeratie Haarlem (CR);2019;4.0;16.0
4812;Secretarieleges burgerzaken;Agglomeratie Haarlem (CR);2020;3.0;12.0
4813;Secretarieleges burgerzaken;Agglomeratie Haarlem (CR);2021;3.0;15.0
4814;Secretarieleges burgerzaken;Agglomeratie Haarlem (CR);2022;4.0;16.0
4815;Secretarieleges burgerzaken;Agglomeratie Haarlem (CR);2023;4.0;16.0
4816;Secretarieleges burgerzaken;Zaanstreek (CR);2017;4.0;21.0
4817;Secretarieleges burgerzaken;Zaanstreek (CR);2018;3.0;19.0
4818;Secretarieleges burgerzaken;Zaanstreek (CR);2019;2.0;14.0
4819;Secretarieleges burgerzaken;Zaanstreek (CR);2020;2.0;9.0
4820;Secretarieleges burgerzaken;Zaanstreek (CR);2021;2.0;13.0
4821;Secretarieleges burgerzaken;Zaanstreek (CR);2022;2.0;14.0
4822;Secretarieleges burgerzaken;Zaanstreek (CR);2023;2.0;13.0
4823;Secretarieleges burgerzaken;Groot-Amsterdam (CR);2017;34.0;25.0
4824;Secretarieleges burgerzaken;Groot-Amsterdam (CR);2018;31.0;23.0
4825;Secretarieleges burgerzaken;Groot-Amsterdam (CR);2019;24.0;17.0
4826;Secretarieleges burgerzaken;Groot-Amsterdam (CR);2020;18.0;13.0
4827;Secretarieleges burgerzaken;Groot-Amsterdam (CR);2021;22.0;16.0
4828;Secretarieleges burgerzaken;Groot-Amsterdam (CR);2022;26.0;18.0
4829;Secretarieleges burgerzaken;Groot-Amsterdam (CR);2023;27.0;19.0
4830;Secretarieleges burgerzaken;Het Gooi en Vechtstreek (CR);2017;6.0;22.0
4831;Secretarieleges burgerzaken;Het Gooi en Vechtstreek (CR);2018;5.0;20.0
4832;Secretarieleges burgerzaken;Het Gooi en Vechtstreek (CR);2019;4.0;15.0
4833;Secretarieleges burgerzaken;Het Gooi en Vechtstreek (CR);2020;3.0;11.0
4834;Secretarieleges burgerzaken;Het Gooi en Vechtstreek (CR);2021;4.0;15.0
4835;Secretarieleges burgerzaken;Het Gooi en Vechtstreek (CR);2022;4.0;15.0
4836;Secretarieleges burgerzaken;Het Gooi en Vechtstreek (CR);2023;3.0;14.0
4837;Secretarieleges burgerzaken;Agglomeratie Leiden en Bollenstreek (CR);2017;9.0;22.0
4838;Secretarieleges burgerzaken;Agglomeratie Leiden en Bollenstreek (CR);2018;9.0;21.0
4839;Secretarieleges burgerzaken;Agglomeratie Leiden en Bollenstreek (CR);2019;7.0;15.0
4840;Secretarieleges burgerzaken;Agglomeratie Leiden en Bollenstreek (CR);2020;5.0;12.0
4841;Secretarieleges burgerzaken;Agglomeratie Leiden en Bollenstreek (CR);2021;6.0;15.0
4842;Secretarieleges burgerzaken;Agglomeratie Leiden en Bollenstreek (CR);2022;7.0;15.0
4843;Secretarieleges burgerzaken;Agglomeratie Leiden en Bollenstreek (CR);2023;6.0;14.0
4844;Secretarieleges burgerzaken;Agglomeratie 's-Gravenhage (CR);2017;20.0;23.0
4845;Secretarieleges burgerzaken;Agglomeratie 's-Gravenhage (CR);2018;19.0;22.0
4846;Secretarieleges burgerzaken;Agglomeratie 's-Gravenhage (CR);2019;14.0;16.0
4847;Secretarieleges burgerzaken;Agglomeratie 's-Gravenhage (CR);2020;11.0;12.0
4848;Secretarieleges burgerzaken;Agglomeratie 's-Gravenhage (CR);2021;13.0;14.0
4849;Secretarieleges burgerzaken;Agglomeratie 's-Gravenhage (CR);2022;15.0;16.0
4850;Secretarieleges burgerzaken;Agglomeratie 's-Gravenhage (CR);2023;15.0;16.0
4851;Secretarieleges burgerzaken;Delft en Westland (CR);2017;5.0;22.0
4852;Secretarieleges burgerzaken;Delft en Westland (CR);2018;5.0;20.0
4853;Secretarieleges burgerzaken;Delft en Westland (CR);2019;4.0;15.0
4854;Secretarieleges burgerzaken;Delft en Westland (CR);2020;3.0;11.0
4855;Secretarieleges burgerzaken;Delft en Westland (CR);2021;3.0;15.0
4856;Secretarieleges burgerzaken;Delft en Westland (CR);2022;4.0;16.0
4857;Secretarieleges burgerzaken;Delft en Westland (CR);2023;4.0;15.0
4858;Secretarieleges burgerzaken;Oost-Zuid-Holland (CR);2017;7.0;21.0
4859;Secretarieleges burgerzaken;Oost-Zuid-Holland (CR);2018;6.0;19.0
4860;Secretarieleges burgerzaken;Oost-Zuid-Holland (CR);2019;5.0;14.0
4861;Secretarieleges burgerzaken;Oost-Zuid-Holland (CR);2020;4.0;11.0
4862;Secretarieleges burgerzaken;Oost-Zuid-Holland (CR);2021;4.0;13.0
4863;Secretarieleges burgerzaken;Oost-Zuid-Holland (CR);2022;5.0;14.0
4864;Secretarieleges burgerzaken;Oost-Zuid-Holland (CR);2023;5.0;13.0
4865;Secretarieleges burgerzaken;Groot-Rijnmond (CR);2017;30.0;21.0
4866;Secretarieleges burgerzaken;Groot-Rijnmond (CR);2018;28.0;20.0
4867;Secretarieleges burgerzaken;Groot-Rijnmond (CR);2019;21.0;15.0
4868;Secretarieleges burgerzaken;Groot-Rijnmond (CR);2020;16.0;11.0
4869;Secretarieleges burgerzaken;Groot-Rijnmond (CR);2021;20.0;14.0
4870;Secretarieleges burgerzaken;Groot-Rijnmond (CR);2022;22.0;15.0
4871;Secretarieleges burgerzaken;Groot-Rijnmond (CR);2023;22.0;15.0
4872;Secretarieleges burgerzaken;Zuidoost-Zuid-Holland (CR);2017;8.0;20.0
4873;Secretarieleges burgerzaken;Zuidoost-Zuid-Holland (CR);2018;8.0;19.0
4874;Secretarieleges burgerzaken;Zuidoost-Zuid-Holland (CR);2019;5.0;14.0
4875;Secretarieleges burgerzaken;Zuidoost-Zuid-Holland (CR);2020;4.0;11.0
4876;Secretarieleges burgerzaken;Zuidoost-Zuid-Holland (CR);2021;5.0;12.0
4877;Secretarieleges burgerzaken;Zuidoost-Zuid-Holland (CR);2022;5.0;14.0
4878;Secretarieleges burgerzaken;Zuidoost-Zuid-Holland (CR);2023;5.0;13.0
4879;Secretarieleges burgerzaken;Zeeuwsch-Vlaanderen (CR);2017;2.0;23.0
4880;Secretarieleges burgerzaken;Zeeuwsch-Vlaanderen (CR);2018;2.0;21.0
4881;Secretarieleges burgerzaken;Zeeuwsch-Vlaanderen (CR);2019;1.0;13.0
4882;Secretarieleges burgerzaken;Zeeuwsch-Vlaanderen (CR);2020;1.0;11.0
4883;Secretarieleges burgerzaken;Zeeuwsch-Vlaanderen (CR);2021;1.0;14.0
4884;Secretarieleges burgerzaken;Zeeuwsch-Vlaanderen (CR);2022;2.0;15.0
4885;Secretarieleges burgerzaken;Zeeuwsch-Vlaanderen (CR);2023;1.0;14.0
4886;Secretarieleges burgerzaken;Overig Zeeland (CR);2017;6.0;21.0
4887;Secretarieleges burgerzaken;Overig Zeeland (CR);2018;5.0;19.0
4888;Secretarieleges burgerzaken;Overig Zeeland (CR);2019;4.0;14.0
4889;Secretarieleges burgerzaken;Overig Zeeland (CR);2020;3.0;11.0
4890;Secretarieleges burgerzaken;Overig Zeeland (CR);2021;4.0;14.0
4891;Secretarieleges burgerzaken;Overig Zeeland (CR);2022;4.0;15.0
4892;Secretarieleges burgerzaken;Overig Zeeland (CR);2023;4.0;14.0
4893;Secretarieleges burgerzaken;West-Noord-Brabant (CR);2017;15.0;23.0
4894;Secretarieleges burgerzaken;West-Noord-Brabant (CR);2018;13.0;21.0
4895;Secretarieleges burgerzaken;West-Noord-Brabant (CR);2019;9.0;15.0
4896;Secretarieleges burgerzaken;West-Noord-Brabant (CR);2020;7.0;11.0
4897;Secretarieleges burgerzaken;West-Noord-Brabant (CR);2021;9.0;14.0
4898;Secretarieleges burgerzaken;West-Noord-Brabant (CR);2022;10.0;15.0
4899;Secretarieleges burgerzaken;West-Noord-Brabant (CR);2023;9.0;14.0
4900;Secretarieleges burgerzaken;Midden-Noord-Brabant (CR);2017;10.0;20.0
4901;Secretarieleges burgerzaken;Midden-Noord-Brabant (CR);2018;9.0;19.0
4902;Secretarieleges burgerzaken;Midden-Noord-Brabant (CR);2019;6.0;13.0
4903;Secretarieleges burgerzaken;Midden-Noord-Brabant (CR);2020;5.0;11.0
4904;Secretarieleges burgerzaken;Midden-Noord-Brabant (CR);2021;6.0;13.0
4905;Secretarieleges burgerzaken;Midden-Noord-Brabant (CR);2022;7.0;14.0
4906;Secretarieleges burgerzaken;Midden-Noord-Brabant (CR);2023;6.0;13.0
4907;Secretarieleges burgerzaken;Noordoost-Noord-Brabant (CR);2017;14.0;21.0
4908;Secretarieleges burgerzaken;Noordoost-Noord-Brabant (CR);2018;13.0;20.0
4909;Secretarieleges burgerzaken;Noordoost-Noord-Brabant (CR);2019;9.0;14.0
4910;Secretarieleges burgerzaken;Noordoost-Noord-Brabant (CR);2020;7.0;11.0
4911;Secretarieleges burgerzaken;Noordoost-Noord-Brabant (CR);2021;8.0;12.0
4912;Secretarieleges burgerzaken;Noordoost-Noord-Brabant (CR);2022;9.0;13.0
4913;Secretarieleges burgerzaken;Noordoost-Noord-Brabant (CR);2023;9.0;13.0
4914;Secretarieleges burgerzaken;Zuidoost-Noord-Brabant (CR);2017;17.0;23.0
4915;Secretarieleges burgerzaken;Zuidoost-Noord-Brabant (CR);2018;16.0;21.0
4916;Secretarieleges burgerzaken;Zuidoost-Noord-Brabant (CR);2019;12.0;15.0
4917;Secretarieleges burgerzaken;Zuidoost-Noord-Brabant (CR);2020;9.0;12.0
4918;Secretarieleges burgerzaken;Zuidoost-Noord-Brabant (CR);2021;12.0;15.0
4919;Secretarieleges burgerzaken;Zuidoost-Noord-Brabant (CR);2022;12.0;15.0
4920;Secretarieleges burgerzaken;Zuidoost-Noord-Brabant (CR);2023;12.0;15.0
4921;Secretarieleges burgerzaken;Noord-Limburg (CR);2017;7.0;23.0
4922;Secretarieleges burgerzaken;Noord-Limburg (CR);2018;6.0;21.0
4923;Secretarieleges burgerzaken;Noord-Limburg (CR);2019;5.0;17.0
4924;Secretarieleges burgerzaken;Noord-Limburg (CR);2020;4.0;13.0
4925;Secretarieleges burgerzaken;Noord-Limburg (CR);2021;4.0;15.0
4926;Secretarieleges burgerzaken;Noord-Limburg (CR);2022;5.0;18.0
4927;Secretarieleges burgerzaken;Noord-Limburg (CR);2023;5.0;19.0
4928;Secretarieleges burgerzaken;Midden-Limburg (CR);2017;5.0;23.0
4929;Secretarieleges burgerzaken;Midden-Limburg (CR);2018;5.0;20.0
4930;Secretarieleges burgerzaken;Midden-Limburg (CR);2019;3.0;14.0
4931;Secretarieleges burgerzaken;Midden-Limburg (CR);2020;3.0;11.0
4932;Secretarieleges burgerzaken;Midden-Limburg (CR);2021;3.0;13.0
4933;Secretarieleges burgerzaken;Midden-Limburg (CR);2022;3.0;13.0
4934;Secretarieleges burgerzaken;Midden-Limburg (CR);2023;3.0;13.0
4935;Secretarieleges burgerzaken;Zuid-Limburg (CR);2017;14.0;23.0
4936;Secretarieleges burgerzaken;Zuid-Limburg (CR);2018;12.0;21.0
4937;Secretarieleges burgerzaken;Zuid-Limburg (CR);2019;9.0;15.0
4938;Secretarieleges burgerzaken;Zuid-Limburg (CR);2020;7.0;11.0
4939;Secretarieleges burgerzaken;Zuid-Limburg (CR);2021;8.0;13.0
4940;Secretarieleges burgerzaken;Zuid-Limburg (CR);2022;8.0;14.0
4941;Secretarieleges burgerzaken;Zuid-Limburg (CR);2023;8.0;14.0
4942;Secretarieleges burgerzaken;Flevoland (CR);2017;8.0;21.0
4943;Secretarieleges burgerzaken;Flevoland (CR);2018;8.0;19.0
4944;Secretarieleges burgerzaken;Flevoland (CR);2019;6.0;14.0
4945;Secretarieleges burgerzaken;Flevoland (CR);2020;4.0;10.0
4946;Secretarieleges burgerzaken;Flevoland (CR);2021;6.0;13.0
4947;Secretarieleges burgerzaken;Flevoland (CR);2022;6.0;14.0
4948;Secretarieleges burgerzaken;Flevoland (CR);2023;6.0;14.0
4949;Secretarieleges burgerzaken;Minder dan 5 000 inwoners;2017;0.0;39.0
4950;Secretarieleges burgerzaken;Minder dan 5 000 inwoners;2018;0.0;37.0
4951;Secretarieleges burgerzaken;Minder dan 5 000 inwoners;2019;0.0;31.0
4952;Secretarieleges burgerzaken;Minder dan 5 000 inwoners;2020;0.0;24.0
4953;Secretarieleges burgerzaken;Minder dan 5 000 inwoners;2021;0.0;26.0
4954;Secretarieleges burgerzaken;Minder dan 5 000 inwoners;2022;0.0;30.0
4955;Secretarieleges burgerzaken;Minder dan 5 000 inwoners;2023;0.0;30.0
4956;Secretarieleges burgerzaken;5 000 tot 10 000 inwoners;2017;3.0;20.0
4957;Secretarieleges burgerzaken;5 000 tot 10 000 inwoners;2018;2.0;18.0
4958;Secretarieleges burgerzaken;5 000 tot 10 000 inwoners;2019;1.0;14.0
4959;Secretarieleges burgerzaken;5 000 tot 10 000 inwoners;2020;1.0;11.0
4960;Secretarieleges burgerzaken;5 000 tot 10 000 inwoners;2021;1.0;13.0
4961;Secretarieleges burgerzaken;5 000 tot 10 000 inwoners;2022;1.0;14.0
4962;Secretarieleges burgerzaken;5 000 tot 10 000 inwoners;2023;1.0;14.0
4963;Secretarieleges burgerzaken;10 000 tot 20 000 inwoners;2017;30.0;21.0
4964;Secretarieleges burgerzaken;10 000 tot 20 000 inwoners;2018;25.0;19.0
4965;Secretarieleges burgerzaken;10 000 tot 20 000 inwoners;2019;14.0;14.0
4966;Secretarieleges burgerzaken;10 000 tot 20 000 inwoners;2020;11.0;11.0
4967;Secretarieleges burgerzaken;10 000 tot 20 000 inwoners;2021;13.0;13.0
4968;Secretarieleges burgerzaken;10 000 tot 20 000 inwoners;2022;13.0;13.0
4969;Secretarieleges burgerzaken;10 000 tot 20 000 inwoners;2023;11.0;13.0
4970;Secretarieleges burgerzaken;20 000 tot 50 000 inwoners;2017;124.0;21.0
4971;Secretarieleges burgerzaken;20 000 tot 50 000 inwoners;2018;114.0;19.0
4972;Secretarieleges burgerzaken;20 000 tot 50 000 inwoners;2019;81.0;13.0
4973;Secretarieleges burgerzaken;20 000 tot 50 000 inwoners;2020;62.0;10.0
4974;Secretarieleges burgerzaken;20 000 tot 50 000 inwoners;2021;78.0;13.0
4975;Secretarieleges burgerzaken;20 000 tot 50 000 inwoners;2022;81.0;14.0
4976;Secretarieleges burgerzaken;20 000 tot 50 000 inwoners;2023;76.0;13.0
4977;Secretarieleges burgerzaken;50 000 tot 100 000 inwoners;2017;70.0;21.0
4978;Secretarieleges burgerzaken;50 000 tot 100 000 inwoners;2018;66.0;20.0
4979;Secretarieleges burgerzaken;50 000 tot 100 000 inwoners;2019;53.0;14.0
4980;Secretarieleges burgerzaken;50 000 tot 100 000 inwoners;2020;41.0;11.0
4981;Secretarieleges burgerzaken;50 000 tot 100 000 inwoners;2021;52.0;14.0
4982;Secretarieleges burgerzaken;50 000 tot 100 000 inwoners;2022;58.0;15.0
4983;Secretarieleges burgerzaken;50 000 tot 100 000 inwoners;2023;57.0;14.0
4984;Secretarieleges burgerzaken;100 000 tot 150 000 inwoners;2017;37.0;23.0
4985;Secretarieleges burgerzaken;100 000 tot 150 000 inwoners;2018;35.0;21.0
4986;Secretarieleges burgerzaken;100 000 tot 150 000 inwoners;2019;23.0;15.0
4987;Secretarieleges burgerzaken;100 000 tot 150 000 inwoners;2020;18.0;11.0
4988;Secretarieleges burgerzaken;100 000 tot 150 000 inwoners;2021;23.0;14.0
4989;Secretarieleges burgerzaken;100 000 tot 150 000 inwoners;2022;26.0;16.0
4990;Secretarieleges burgerzaken;100 000 tot 150 000 inwoners;2023;26.0;16.0
4991;Secretarieleges burgerzaken;150 000 tot 250 000 inwoners;2017;51.0;22.0
4992;Secretarieleges burgerzaken;150 000 tot 250 000 inwoners;2018;48.0;21.0
4993;Secretarieleges burgerzaken;150 000 tot 250 000 inwoners;2019;39.0;15.0
4994;Secretarieleges burgerzaken;150 000 tot 250 000 inwoners;2020;29.0;12.0
4995;Secretarieleges burgerzaken;150 000 tot 250 000 inwoners;2021;37.0;15.0
4996;Secretarieleges burgerzaken;150 000 tot 250 000 inwoners;2022;41.0;16.0
4997;Secretarieleges burgerzaken;150 000 tot 250 000 inwoners;2023;41.0;16.0
4998;Secretarieleges burgerzaken;250 000 inwoners of meer;2017;56.0;24.0
4999;Secretarieleges burgerzaken;250 000 inwoners of meer;2018;52.0;22.0
5000;Secretarieleges burgerzaken;250 000 inwoners of meer;2019;40.0;17.0
5001;Secretarieleges burgerzaken;250 000 inwoners of meer;2020;30.0;12.0
5002;Secretarieleges burgerzaken;250 000 inwoners of meer;2021;37.0;15.0
