ID;GoodsAndServices;Periods;VolumeChanges_1;VolumeChangesShoppingdayAdjusted_2;Indices2000100_3;ValueChanges_4;ValueIndices_5;ShareInDomesticConsOfHouseholds_6;AbsoluteValueInEuroS_7
404;8000;2018 November;2.8;2.4;117.3;4.7;157.3;;
405;8000;2018 December;1.6;2.5;122.4;3.4;164.0;;
406;8000;2018 4th quarter;2.4;2.3;118.4;4.4;160.6;;
407;8000;2018;2.5;2.5;114.4;4.3;153.8;;
408;8000;2019 January;1.6;1.1;115.7;4.1;159.2;;
409;8000;2019 February;1.0;1.0;107.7;3.7;150.6;;
410;8000;2019 March;0.0;1.0;114.9;2.9;160.9;;
411;8000;2019 1st quarter;0.8;1.0;112.8;3.6;156.9;;
412;8000;2019 April;2.5;1.8;114.0;5.5;158.6;;
413;8000;2019 May;3.0;2.6;117.9;5.4;162.5;;
414;8000;2019 June;0.5;1.7;117.5;3.2;160.7;;
415;8000;2019 2nd quarter;2.0;2.0;116.4;4.7;160.6;;
416;9000;1995 January;;;79.9;;70.3;;
417;9000;1995 February;;;74.7;;65.7;;
418;9000;1995 March;;;82.2;;73.0;;
419;9000;1995 1st quarter;;;78.9;;69.7;;
420;9000;1995 April;;;79.0;;70.4;;
421;9000;1995 May;;;80.4;;71.6;;
422;9000;1995 June;;;82.3;;73.1;;
423;9000;1995 2nd quarter;;;80.6;;71.7;;
424;9000;1995 July;;;82.5;;73.0;;
425;9000;1995 August;;;80.1;;71.0;;
426;9000;1995 September;;;83.3;;74.5;;
427;9000;1995 3rd quarter;;;81.9;;72.8;;
428;9000;1995 October;;;79.9;;71.2;;
429;9000;1995 November;;;80.9;;72.2;;
430;9000;1995 December;;;83.1;;73.9;;
431;9000;1995 4th quarter;;;81.3;;72.4;;
432;9000;1995;;;80.7;;71.7;;
433;9000;1996 January;5.1;;84.0;6.9;75.1;;
434;9000;1996 February;7.3;;80.1;9.2;71.8;;
435;9000;1996 March;2.4;;84.2;4.3;76.2;;
436;9000;1996 1st quarter;4.8;;82.8;6.7;74.4;;
437;9000;1996 April;4.2;;82.3;6.4;74.9;;
438;9000;1996 May;6.1;;85.3;8.2;77.5;;
439;9000;1996 June;2.4;;84.3;4.3;76.2;;
440;9000;1996 2nd quarter;4.2;;84.0;6.3;76.2;;
441;9000;1996 July;4.6;;86.2;6.7;77.9;;
442;9000;1996 August;5.7;;84.6;7.4;76.3;;
443;9000;1996 September;0.6;;83.8;2.4;76.3;;
444;9000;1996 3rd quarter;3.6;;84.9;5.5;76.8;;
445;9000;1996 October;6.8;;85.4;9.2;77.8;;
446;9000;1996 November;4.5;;84.5;6.6;76.9;;
447;9000;1996 December;2.5;;85.3;5.0;77.6;;
448;9000;1996 4th quarter;4.6;;85.0;6.9;77.5;;
449;9000;1996;4.3;;84.2;6.4;76.2;;
450;9000;1997 January;5.3;;88.5;7.6;80.8;;
451;9000;1997 February;1.4;;81.2;3.5;74.3;;
452;9000;1997 March;2.6;;86.4;4.6;79.7;;
453;9000;1997 1st quarter;3.1;;85.4;5.3;78.3;;
454;9000;1997 April;4.2;;85.8;5.8;79.2;;
455;9000;1997 May;4.6;;89.2;6.7;82.7;;
456;9000;1997 June;2.9;;86.7;5.0;80.1;;
457;9000;1997 2nd quarter;3.9;;87.2;5.9;80.7;;
458;9000;1997 July;5.2;;90.7;7.5;83.7;;
459;9000;1997 August;1.5;;85.9;4.3;79.5;;
460;9000;1997 September;4.0;;87.1;6.9;81.6;;
461;9000;1997 3rd quarter;3.6;;87.9;6.2;81.6;;
462;9000;1997 October;5.0;;89.6;7.7;83.8;;
463;9000;1997 November;1.6;;85.9;4.5;80.5;;
464;9000;1997 December;3.7;;88.4;6.6;82.7;;
465;9000;1997 4th quarter;3.4;;87.9;6.3;82.3;;
466;9000;1997;3.5;;87.1;5.9;80.7;;
467;9000;1998 January;4.7;;92.6;7.3;86.7;;
468;9000;1998 February;3.8;;84.3;6.8;79.4;;
469;9000;1998 March;3.3;;89.2;6.1;84.6;;
470;9000;1998 1st quarter;3.9;;88.7;6.7;83.6;;
471;9000;1998 April;6.2;;91.1;9.0;86.3;;
472;9000;1998 May;4.1;;92.9;6.5;88.0;;
473;9000;1998 June;4.3;;90.5;6.5;85.3;;
474;9000;1998 2nd quarter;4.9;;91.5;7.3;86.6;;
475;9000;1998 July;5.4;;95.6;7.5;90.0;;
476;9000;1998 August;5.5;;90.6;7.4;85.4;;
477;9000;1998 September;6.7;;93.0;8.6;88.6;;
478;9000;1998 3rd quarter;5.8;;93.0;7.8;88.0;;
479;9000;1998 October;5.4;;94.4;6.9;89.6;;
480;9000;1998 November;5.5;;90.5;6.7;85.8;;
481;9000;1998 December;6.7;;94.3;7.9;89.3;;
482;9000;1998 4th quarter;5.9;;93.1;7.2;88.2;;
483;9000;1998;5.1;;91.6;7.3;86.6;;
484;9000;1999 January;4.5;;96.8;6.0;91.9;;
485;9000;1999 February;6.6;;89.9;8.1;85.8;;
486;9000;1999 March;7.2;;95.7;8.9;92.1;;
487;9000;1999 1st quarter;6.1;;94.1;7.6;89.9;;
488;9000;1999 April;5.7;;96.3;7.5;92.8;;
489;9000;1999 May;4.2;;96.8;5.9;93.3;;
490;9000;1999 June;7.2;;97.0;9.2;93.1;;
491;9000;1999 2nd quarter;5.7;;96.7;7.5;93.1;;
492;9000;1999 July;5.5;;100.8;7.6;96.9;;
493;9000;1999 August;4.7;;94.8;7.3;91.7;;
494;9000;1999 September;4.2;;96.9;6.4;94.2;;
495;9000;1999 3rd quarter;4.8;;97.5;7.1;94.3;;
496;9000;1999 October;3.3;;97.5;5.5;94.5;;
497;9000;1999 November;5.0;;95.1;7.4;92.1;;
498;9000;1999 December;5.3;;99.3;7.5;96.0;;
499;9000;1999 4th quarter;4.5;;97.3;6.8;94.2;;
500;9000;1999;5.3;;96.4;7.2;92.9;;
501;9000;2000 January;3.5;;100.1;7.1;98.4;;
502;9000;2000 February;5.8;;95.1;9.6;94.0;;
503;9000;2000 March;6.1;;101.6;9.9;101.2;;
504;9000;2000 1st quarter;5.1;;98.9;8.9;97.9;;
505;9000;2000 April;3.4;;99.6;7.0;99.3;;
506;9000;2000 May;4.4;;101.0;8.4;101.1;;
507;9000;2000 June;2.6;;99.5;6.7;99.4;;
508;9000;2000 2nd quarter;3.5;;100.1;7.4;99.9;;
509;9000;2000 July;0.0;;100.8;3.6;100.3;;
510;9000;2000 August;5.2;;99.7;8.8;99.8;;
511;9000;2000 September;4.5;;101.2;8.5;102.2;;
512;9000;2000 3rd quarter;3.2;;100.6;6.9;100.8;;
513;9000;2000 October;0.8;;98.3;5.1;99.4;;
514;9000;2000 November;4.5;;99.3;9.1;100.5;;
515;9000;2000 December;4.5;;103.7;8.8;104.4;;
516;9000;2000 4th quarter;3.2;;100.4;7.7;101.4;;
517;9000;2000;3.7;;100.0;7.7;100.0;;
518;9000;2001 January;2.0;;102.2;6.5;104.8;;
519;9000;2001 February;0.1;;95.2;4.6;98.3;;
520;9000;2001 March;2.3;;103.8;7.0;108.3;;
521;9000;2001 1st quarter;1.5;;100.4;6.1;103.8;;
522;9000;2001 April;0.1;;99.7;4.9;104.2;;
523;9000;2001 May;3.7;;104.7;8.5;109.7;;
524;9000;2001 June;2.9;;102.4;7.5;106.9;;
525;9000;2001 2nd quarter;2.2;;102.3;7.0;106.9;;
526;9000;2001 July;1.8;;102.7;6.4;106.7;;
527;9000;2001 August;2.3;;102.1;6.8;106.5;;
528;9000;2001 September;0.5;;101.7;4.8;107.2;;
529;9000;2001 3rd quarter;1.5;;102.2;6.0;106.8;;
530;9000;2001 October;3.5;;101.7;7.8;107.1;;
531;9000;2001 November;2.8;;102.1;6.9;107.5;;
532;9000;2001 December;0.0;;103.7;4.5;109.2;;
533;9000;2001 4th quarter;2.0;;102.5;6.4;107.9;;
534;9000;2001;1.8;;101.8;6.4;106.4;;
535;9000;2002 January;2.2;;104.5;5.6;110.7;;
536;9000;2002 February;1.2;;96.4;4.3;102.6;;
537;9000;2002 March;0.3;;104.2;3.4;111.9;;
538;9000;2002 1st quarter;1.3;;101.7;4.4;108.4;;
539;9000;2002 April;1.4;;101.1;4.3;108.7;;
540;9000;2002 May;1.0;;105.7;3.6;113.7;;
541;9000;2002 June;0.4;;102.9;3.2;110.3;;
542;9000;2002 2nd quarter;0.9;;103.2;3.7;110.9;;
543;9000;2002 July;1.9;;104.6;5.0;112.1;;
544;9000;2002 August;1.2;;103.3;4.4;111.2;;
545;9000;2002 September;-0.1;;101.6;3.0;110.4;;
546;9000;2002 3rd quarter;1.0;;103.1;4.1;111.2;;
547;9000;2002 October;2.1;;103.8;5.1;112.6;;
548;9000;2002 November;-0.4;;101.6;2.4;110.1;;
549;9000;2002 December;0.0;;103.6;2.8;112.2;;
550;9000;2002 4th quarter;0.5;;103.0;3.4;111.6;;
551;9000;2002;0.9;;102.8;3.9;110.5;;
552;9000;2003 January;1.5;;106.1;4.3;115.4;;
553;9000;2003 February;1.6;;97.9;4.5;107.2;;
554;9000;2003 March;-1.6;;102.6;1.3;113.3;;
555;9000;2003 1st quarter;0.5;;102.2;3.3;112.0;;
556;9000;2003 April;0.6;;101.7;3.0;112.0;;
557;9000;2003 May;0.6;;106.4;2.9;117.0;;
558;9000;2003 June;-1.3;;101.6;0.8;111.2;;
559;9000;2003 2nd quarter;0.0;;103.2;2.3;113.4;;
560;9000;2003 July;-0.2;;104.3;2.0;114.3;;
561;9000;2003 August;-1.5;;101.7;0.7;112.0;;
562;9000;2003 September;0.1;;101.7;2.2;112.8;;
563;9000;2003 3rd quarter;-0.6;;102.6;1.6;113.0;;
564;9000;2003 October;0.6;;104.5;3.0;116.0;;
565;9000;2003 November;-2.0;;99.6;0.4;110.5;;
566;9000;2003 December;-0.7;;102.9;1.3;113.6;;
567;9000;2003 4th quarter;-0.7;;102.3;1.5;113.4;;
568;9000;2003;-0.2;;102.6;2.2;112.9;;
569;9000;2004 January;1.3;;107.4;2.2;117.9;;
570;9000;2004 February;0.3;;98.2;1.3;108.5;;
571;9000;2004 March;1.4;;104.0;2.2;115.8;;
572;9000;2004 1st quarter;1.0;;103.2;1.9;114.1;;
573;9000;2004 April;1.5;;103.3;2.6;114.9;;
574;9000;2004 May;-1.8;;104.5;-0.6;116.4;;
575;9000;2004 June;2.7;;104.3;3.9;115.5;;
576;9000;2004 2nd quarter;0.7;;104.0;1.9;115.6;;
577;9000;2004 July;2.7;;107.2;3.7;118.5;;
578;9000;2004 August;-0.6;;101.1;0.4;112.5;;
579;9000;2004 September;1.6;;103.4;2.6;115.8;;
580;9000;2004 3rd quarter;1.3;;103.9;2.3;115.6;;
581;9000;2004 October;-0.4;;104.1;0.6;116.6;;
582;9000;2004 November;0.4;;100.0;1.3;112.0;;
583;9000;2004 December;2.8;;105.9;3.4;117.5;;
584;9000;2004 4th quarter;0.9;;103.3;1.8;115.4;;
585;9000;2004;1.0;;103.6;2.0;115.2;;
586;9000;2005 January;-1.8;;105.5;0.0;117.9;;
587;9000;2005 February;-0.4;;97.8;1.7;110.4;;
588;9000;2005 March;1.5;;105.6;3.5;119.8;;
589;9000;2005 1st quarter;-0.2;;103.0;1.7;116.0;;
590;9000;2005 April;0.5;;103.8;2.5;117.8;;
591;9000;2005 May;0.0;;104.4;1.7;118.3;;
592;9000;2005 June;2.2;;106.6;4.2;120.3;;
593;9000;2005 2nd quarter;0.9;;104.9;2.8;118.8;;
594;9000;2005 July;0.2;;107.4;2.1;121.0;;
595;9000;2005 August;2.6;;103.7;4.7;117.8;;
596;9000;2005 September;2.2;;105.7;4.4;120.8;;
597;9000;2005 3rd quarter;1.7;;105.6;3.7;119.8;;
598;9000;2005 October;0.7;;104.8;3.0;120.1;;
599;9000;2005 November;2.7;;102.7;5.3;117.9;;
600;9000;2005 December;1.7;;107.7;4.6;122.9;;
601;9000;2005 4th quarter;1.7;;105.1;4.3;120.3;;
602;9000;2005;1.0;;104.6;3.1;118.7;;
603;9000;2006 January;2.8;;108.4;6.0;124.9;;
604;9000;2006 February;2.6;;100.4;5.7;116.7;;
605;9000;2006 March;3.4;;109.2;6.3;127.3;;
606;9000;2006 1st quarter;2.9;;106.0;6.0;123.0;;
607;9000;2006 April;2.3;;106.2;4.8;123.4;;
608;9000;2006 May;4.9;;109.6;7.3;126.9;;
609;9000;2006 June;3.0;;109.8;5.2;126.6;;
610;9000;2006 2nd quarter;3.4;;108.5;5.8;125.6;;
611;9000;2006 July;1.4;;108.9;3.7;125.4;;
612;9000;2006 August;4.3;;108.1;6.7;125.6;;
613;9000;2006 September;3.1;;108.9;4.9;126.8;;
614;9000;2006 3rd quarter;2.9;;108.6;5.1;126.0;;
615;9000;2006 October;2.5;;107.4;3.7;124.5;;
616;9000;2006 November;3.3;;106.0;4.7;123.4;;
617;9000;2006 December;1.6;;109.4;3.3;126.9;;
618;9000;2006 4th quarter;2.4;;107.6;3.9;124.9;;
619;9000;2006;2.9;;107.7;5.2;124.9;;
620;9000;2007 January;;;;;;;
621;9000;2007 February;;;;;;;
622;9000;2007 March;;;;;;;
623;9000;2007 1st quarter;;;;;;;
624;9000;2007 April;;;;;;;
625;9000;2007 May;;;;;;;
626;9000;2007 June;;;;;;;
627;9000;2007 2nd quarter;;;;;;;
628;9000;2007 July;;;;;;;
629;9000;2007 August;;;;;;;
630;9000;2007 September;;;;;;;
631;9000;2007 3rd quarter;;;;;;;
632;9000;2007 October;;;;;;;
633;9000;2007 November;;;;;;;
634;9000;2007 December;;;;;;;
635;9000;2007 4th quarter;;;;;;;
636;9000;2007;;;;;;;
637;9000;2008 January;;;;;;;
638;9000;2008 February;;;;;;;
639;9000;2008 March;;;;;;;
640;9000;2008 1st quarter;;;;;;;
641;9000;2008 April;;;;;;;
642;9000;2008 May;;;;;;;
643;9000;2008 June;;;;;;;
644;9000;2008 2nd quarter;;;;;;;
645;9000;2008 July;;;;;;;
646;9000;2008 August;;;;;;;
647;9000;2008 September;;;;;;;
648;9000;2008 3rd quarter;;;;;;;
649;9000;2008 October;;;;;;;
650;9000;2008 November;;;;;;;
651;9000;2008 December;;;;;;;
652;9000;2008 4th quarter;;;;;;;
653;9000;2008;;;;;;;
654;9000;2009 January;1.7;;;1.7;;;
655;9000;2009 February;-2.9;;;-3.0;;;
656;9000;2009 March;-2.1;;;-2.3;;;
657;9000;2009 1st quarter;-1.1;;;-1.2;;;
658;9000;2009 April;-2.7;;;-3.7;;;
659;9000;2009 May;-4.3;;;-5.5;;;
660;9000;2009 June;-2.3;;;-3.7;;;
661;9000;2009 2nd quarter;-3.1;;;-4.3;;;
662;9000;2009 July;-0.7;;;-2.4;;;
663;9000;2009 August;-3.6;;;-5.1;;;
664;9000;2009 September;-1.8;;;-3.3;;;
665;9000;2009 3rd quarter;-2.0;;;-3.6;;;
666;9000;2009 October;-2.2;;;-2.4;;;
667;9000;2009 November;-3.6;;;-3.6;;;
668;9000;2009 December;-0.3;;;-0.3;;;
669;9000;2009 4th quarter;-2.0;;;-2.1;;;
670;9000;2009;-2.1;;;-2.8;;;
671;9000;2010 January;-2.1;;;-1.6;;;
672;9000;2010 February;-1.6;;;-0.8;;;
673;9000;2010 March;0.7;;;2.0;;;
674;9000;2010 1st quarter;-1.0;;;-0.1;;;
675;9000;2010 April;0.2;;;1.9;;;
676;9000;2010 May;-0.7;;;1.0;;;
677;9000;2010 June;1.1;;;2.7;;;
678;9000;2010 2nd quarter;0.2;;;1.9;;;
679;9000;2010 July;0.0;;;1.8;;;
680;9000;2010 August;0.3;;;1.9;;;
681;9000;2010 September;1.7;;;3.4;;;
682;9000;2010 3rd quarter;0.6;;;2.3;;;
683;9000;2010 October;0.0;;;1.5;;;
684;9000;2010 November;2.9;;;4.5;;;
685;9000;2010 December;1.4;;;3.2;;;
686;9000;2010 4th quarter;1.4;;;3.0;;;
687;9000;2010;0.3;;;1.8;;;
688;9000;2011 January;-0.8;;;1.4;;;
689;9000;2011 February;0.4;;;2.8;;;
690;9000;2011 March;0.5;;;2.8;;;
691;9000;2011 1st quarter;0.0;;;2.3;;;
692;9000;2011 April;0.1;;;2.8;;;
693;9000;2011 May;-0.9;;;1.8;;;
694;9000;2011 June;-1.2;;;1.3;;;
695;9000;2011 2nd quarter;-0.7;;;2.0;;;
696;9000;2011 July;-1.4;;;1.0;;;
697;9000;2011 August;-0.5;;;1.8;;;
698;9000;2011 September;-1.9;;;0.4;;;
699;9000;2011 3rd quarter;-1.3;;;1.1;;;
700;9000;2011 October;-3.0;;;-0.6;;;
701;9000;2011 November;-1.8;;;0.7;;;
702;9000;2011 December;-2.2;;;0.0;;;
703;9000;2011 4th quarter;-2.4;;;0.0;;;
704;9000;2011;-1.1;;;1.3;;;
705;9000;2012 January;-1.7;;;0.4;;;
706;9000;2012 February;0.3;;;2.6;;;
707;9000;2012 March;-1.0;;;1.1;;;
708;9000;2012 1st quarter;-0.8;;;1.4;;;
709;9000;2012 April;-4.1;;;-2.4;;;
710;9000;2012 May;-0.4;;;1.2;;;
711;9000;2012 June;0.2;;;1.8;;;
712;9000;2012 2nd quarter;-1.5;;;0.2;;;
713;9000;2012 July;-2.8;;;-0.7;;;
714;9000;2012 August;-0.6;;;1.5;;;
715;9000;2012 September;-1.3;;;1.0;;;
716;9000;2012 3rd quarter;-1.6;;;0.6;;;
717;9000;2012 October;-2.3;;;0.5;;;
718;9000;2012 November;-2.7;;;0.2;;;
719;9000;2012 December;-3.1;;;-0.1;;;
720;9000;2012 4th quarter;-2.7;;;0.2;;;
721;9000;2012;-1.6;;;0.6;;;
722;9000;2013 January;;;;;;;
723;9000;2013 February;;;;;;;
724;9000;2013 March;;;;;;;
725;9000;2013 1st quarter;;;;;;;
726;9000;2013 April;;;;;;;
727;9000;2013 May;;;;;;;
728;9000;2013 June;;;;;;;
729;9000;2013 2nd quarter;;;;;;;
730;9000;2013 July;;;;;;;
731;9000;2013 August;;;;;;;
732;9000;2013 September;;;;;;;
733;9000;2013 3rd quarter;;;;;;;
734;9000;2013 October;;;;;;;
735;9000;2013 November;;;;;;;
736;9000;2013 December;;;;;;;
737;9000;2013 4th quarter;;;;;;;
738;9000;2013;;;;;;;
739;9000;2014 January;;;;;;;
740;9000;2014 February;;;;;;;
741;9000;2014 March;;;;;;;
742;9000;2014 1st quarter;-1.5;;;-0.7;;;
743;9000;2014 April;;;;;;;
744;9000;2014 May;;;;;;;
745;9000;2014 June;;;;;;;
746;9000;2014 2nd quarter;-0.3;;;0.8;;;
747;9000;2014 July;;;;;;;
748;9000;2014 August;;;;;;;
749;9000;2014 September;;;;;;;
750;9000;2014 3rd quarter;0.5;;;1.4;;;
751;9000;2014 October;;;;;;;
752;9000;2014 November;;;;;;;
753;9000;2014 December;;;;;;;
754;9000;2014 4th quarter;0.4;;;1.3;;;
755;9000;2014;-0.2;;;0.7;;;
756;9000;2015 January;;;;;;;
757;9000;2015 February;;;;;;;
758;9000;2015 March;;;;;;;
759;9000;2015 1st quarter;;;;;;;
760;9000;2015 April;;;;;;;
761;9000;2015 May;;;;;;;
762;9000;2015 June;;;;;;;
763;9000;2015 2nd quarter;;;;;;;
764;9000;2015 July;;;;;;;
765;9000;2015 August;;;;;;;
766;9000;2015 September;;;;;;;
767;9000;2015 3rd quarter;;;;;;;
768;9000;2015 October;;;;;;;
769;9000;2015 November;;;;;;;
770;9000;2015 December;;;;;;;
771;9000;2015 4th quarter;;;;;;;
772;9000;2015;;;;;;;
773;9000;2016 January;;;;;;;
774;9000;2016 February;;;;;;;
775;9000;2016 March;;;;;;;
776;9000;2016 1st quarter;;;;;;;
777;9000;2016 April;;;;;;;
778;9000;2016 May;;;;;;;
779;9000;2016 June;;;;;;;
780;9000;2016 2nd quarter;;;;;;;
781;9000;2016 July;;;;;;;
782;9000;2016 August;;;;;;;
783;9000;2016 September;;;;;;;
784;9000;2016 3rd quarter;;;;;;;
785;9000;2016 October;;;;;;;
786;9000;2016 November;;;;;;;
787;9000;2016 December;;;;;;;
788;9000;2016 4th quarter;;;;;;;
789;9000;2016;;;;;;;
790;9000;2017 January;;;;;;;
791;9000;2017 February;;;;;;;
792;9000;2017 March;;;;;;;
793;9000;2017 1st quarter;;;;;;;
794;9000;2017 April;;;;;;;
795;9000;2017 May;;;;;;;
796;9000;2017 June;;;;;;;
797;9000;2017 2nd quarter;;;;;;;
798;9000;2017 July;;;;;;;
799;9000;2017 August;;;;;;;
800;9000;2017 September;;;;;;;
801;9000;2017 3rd quarter;;;;;;;
802;9000;2017 October;;;;;;;
803;9000;2017 November;;;;;;;
804;9000;2017 December;;;;;;;
805;9000;2017 4th quarter;;;;;;;
806;9000;2017;;;;;;;
807;9000;2018 January;;;;;;;
808;9000;2018 February;;;;;;;
809;9000;2018 March;;;;;;;
810;9000;2018 1st quarter;;;;;;;
811;9000;2018 April;;;;;;;
812;9000;2018 May;;;;;;;
813;9000;2018 June;;;;;;;
814;9000;2018 2nd quarter;;;;;;;
815;9000;2018 July;;;;;;;
816;9000;2018 August;;;;;;;
817;9000;2018 September;;;;;;;
818;9000;2018 3rd quarter;;;;;;;
819;9000;2018 October;;;;;;;
820;9000;2018 November;;;;;;;
821;9000;2018 December;;;;;;;
822;9000;2018 4th quarter;;;;;;;
823;9000;2018;;;;;;;
824;9000;2019 January;;;;;;;
825;9000;2019 February;;;;;;;
826;9000;2019 March;;;;;;;
827;9000;2019 1st quarter;;;;;;;
828;9000;2019 April;;;;;;;
829;9000;2019 May;;;;;;;
830;9000;2019 June;;;;;;;
831;9000;2019 2nd quarter;;;;;;;
832;4005;1995 January;;;83.3;;74.9;;
833;4005;1995 February;;;73.1;;66.3;;
834;4005;1995 March;;;84.9;;78.2;;
835;4005;1995 1st quarter;;;80.4;;73.1;;
836;4005;1995 April;;;77.9;;71.8;;
837;4005;1995 May;;;80.2;;73.9;;
838;4005;1995 June;;;83.6;;76.8;;
839;4005;1995 2nd quarter;;;80.6;;74.1;;
840;4005;1995 July;;;77.4;;69.9;;
841;4005;1995 August;;;77.2;;70.0;;
842;4005;1995 September;;;81.0;;74.6;;
843;4005;1995 3rd quarter;;;78.5;;71.5;;
844;4005;1995 October;;;79.7;;73.0;;
845;4005;1995 November;;;83.6;;76.7;;
846;4005;1995 December;;;88.8;;80.9;;
847;4005;1995 4th quarter;;;84.0;;76.9;;
848;4005;1995;;;80.9;;73.9;51.5;77017.0
849;4005;1996 January;5.5;;87.8;6.2;79.5;;
850;4005;1996 February;9.7;;80.2;10.4;73.2;;
851;4005;1996 March;2.5;;87.1;3.6;81.1;;
852;4005;1996 1st quarter;5.7;;85.0;6.5;77.9;;
853;4005;1996 April;4.1;;81.1;5.5;75.7;;
854;4005;1996 May;8.5;;87.0;9.6;80.9;;
855;4005;1996 June;1.3;;84.7;2.0;78.3;;
856;4005;1996 2nd quarter;4.6;;84.3;5.6;78.3;;
857;4005;1996 July;6.6;;82.5;7.6;75.2;;
858;4005;1996 August;8.6;;83.9;8.8;76.2;;
859;4005;1996 September;-0.3;;80.7;0.4;74.9;;
860;4005;1996 3rd quarter;4.9;;82.4;5.5;75.4;;
861;4005;1996 October;9.0;;86.9;10.5;80.7;;
862;4005;1996 November;4.9;;87.7;6.2;81.5;;
863;4005;1996 December;0.8;;89.5;2.5;82.9;;
864;4005;1996 4th quarter;4.7;;88.0;6.3;81.7;;
865;4005;1996;5.0;;84.9;6.0;78.3;51.3;81629.0
866;4005;1997 January;6.4;;93.5;8.4;86.3;;
867;4005;1997 February;-1.3;;79.1;0.3;73.4;;
868;4005;1997 March;1.0;;87.9;2.3;82.9;;
869;4005;1997 1st quarter;2.1;;86.8;3.7;80.8;;
870;4005;1997 April;5.1;;85.2;5.8;80.1;;
871;4005;1997 May;4.2;;90.6;5.8;85.6;;
872;4005;1997 June;2.1;;86.5;3.6;81.1;;
873;4005;1997 2nd quarter;3.8;;87.5;5.0;82.3;;
874;4005;1997 July;5.8;;87.3;7.8;81.1;;
875;4005;1997 August;-0.9;;83.1;2.0;77.7;;
876;4005;1997 September;5.3;;84.9;8.2;81.0;;
877;4005;1997 3rd quarter;3.3;;85.1;6.0;79.9;;
878;4005;1997 October;7.0;;92.9;9.8;88.5;;
879;4005;1997 November;0.2;;87.8;3.2;84.1;;
880;4005;1997 December;3.8;;92.9;6.8;88.6;;
881;4005;1997 4th quarter;3.6;;91.2;6.6;87.1;;
882;4005;1997;3.2;;87.7;5.3;82.5;50.9;85989.0
883;4005;1998 January;4.5;;97.7;6.6;92.0;;
884;4005;1998 February;3.7;;82.0;6.4;78.0;;
885;4005;1998 March;2.4;;90.0;4.7;86.8;;
886;4005;1998 1st quarter;3.6;;89.9;5.9;85.6;;
887;4005;1998 April;6.8;;91.0;9.6;87.8;;
888;4005;1998 May;3.9;;94.2;6.1;90.8;;
889;4005;1998 June;5.6;;91.4;7.6;87.3;;
890;4005;1998 2nd quarter;5.4;;92.2;7.7;88.6;;
891;4005;1998 July;8.4;;94.6;10.4;89.5;;
892;4005;1998 August;3.5;;86.0;4.8;81.5;;
893;4005;1998 September;4.8;;89.0;6.1;86.0;;
894;4005;1998 3rd quarter;5.6;;89.9;7.2;85.7;;
895;4005;1998 October;6.1;;98.5;7.1;94.8;;
896;4005;1998 November;5.1;;92.3;5.6;88.8;;
897;4005;1998 December;7.3;;99.7;7.9;95.5;;
898;4005;1998 4th quarter;6.2;;96.9;6.9;93.1;;
899;4005;1998;5.2;;92.2;6.9;88.2;50.7;91934.0
900;4005;1999 January;2.9;;100.5;3.8;95.5;;
901;4005;1999 February;7.3;;88.0;7.9;84.2;;
902;4005;1999 March;10.0;;99.0;11.1;96.4;;
903;4005;1999 1st quarter;6.6;;95.9;7.5;92.0;;
904;4005;1999 April;6.2;;96.7;7.3;94.2;;
905;4005;1999 May;2.4;;96.4;3.8;94.2;;
906;4005;1999 June;8.2;;98.9;9.7;95.7;;
907;4005;1999 2nd quarter;5.6;;97.3;6.9;94.7;;
908;4005;1999 July;5.5;;99.9;7.4;96.1;;
909;4005;1999 August;2.9;;88.6;5.7;86.1;;
910;4005;1999 September;4.5;;93.0;6.2;91.3;;
911;4005;1999 3rd quarter;4.4;;93.8;6.5;91.2;;
912;4005;1999 October;1.1;;99.6;2.6;97.3;;
913;4005;1999 November;5.6;;97.5;7.5;95.4;;
914;4005;1999 December;6.4;;106.0;8.0;103.2;;
915;4005;1999 4th quarter;4.3;;101.0;6.0;98.6;;
916;4005;1999;5.2;;97.0;6.7;94.1;50.5;98095.0
917;4005;2000 January;2.4;;103.0;4.9;100.1;;
918;4005;2000 February;7.4;;94.5;10.2;92.8;;
919;4005;2000 March;5.9;;104.8;8.6;104.7;;
920;4005;2000 1st quarter;5.1;;100.8;7.8;99.2;;
921;4005;2000 April;1.5;;98.2;4.2;98.2;;
922;4005;2000 May;3.9;;100.2;7.0;100.8;;
923;4005;2000 June;-0.1;;98.7;3.3;98.9;;
924;4005;2000 2nd quarter;1.8;;99.0;4.8;99.3;;
925;4005;2000 July;-3.0;;96.9;-0.5;95.6;;
926;4005;2000 August;7.1;;94.9;9.5;94.3;;
927;4005;2000 September;5.0;;97.6;8.3;98.9;;
928;4005;2000 3rd quarter;2.8;;96.5;5.6;96.3;;
929;4005;2000 October;-1.1;;98.5;2.9;100.1;;
930;4005;2000 November;5.2;;102.6;9.5;104.5;;
931;4005;2000 December;3.8;;110.1;7.6;111.0;;
932;4005;2000 4th quarter;2.7;;103.7;6.7;105.2;;
933;4005;2000;3.1;;100.0;6.2;100.0;49.8;104197.0
934;4005;2001 January;-1.5;;101.5;3.4;103.5;;
935;4005;2001 February;-5.0;;89.7;0.0;92.9;;
936;4005;2001 March;0.1;;105.0;5.6;110.6;;
937;4005;2001 1st quarter;-2.0;;98.7;3.1;102.3;;
