ID;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;TotaalOverigeToevoegingen_3;LateResponsNieuwbouw_4;TotaalInBestaandePanden_5;Transformatie_6;LateResponsTransformatie_7;Woningsplitsing_8;Woningsamenvoeging_9;OverigDoorVerbouw_10;TotaalAdministratief_11;CorrectieZorgvastgoed_12;CorrectieWooneenheden_13;VanLogiesfunctieNaarWoonfunctie_14;VanOverigeFunctieNaarWoonfunctie_15;OverigAdministratief_16;Sloop_17;TotaalOverigeOnttrekkingen_18;LateResponsSloop_19;TotaalInBestaandePanden_20;Woningsplitsing_21;Woningsamenvoeging_22;OverigDoorVerbouw_23;TotaalAdministratief_24;CorrectieZorgvastgoed_25;CorrectieWooneenheden_26;VanWoonNaarLogiesfunctie_27;VanWoonfunctieNaarOverigeFunctie_28;OverigAdministratief_29;SaldoVoorraad_30;EindstandVoorraad_31;SaldoWoningsplitsing_32;SaldoWoningsamenvoeging_33
85;Utrecht (PV);2020;585925.0;6345.0;2795.0;35.0;2200.0;1705.0;35.0;115.0;20.0;330.0;555.0;245.0;140.0;0.0;55.0;120.0;490.0;775.0;65.0;105.0;35.0;45.0;25.0;600.0;110.0;35.0;185.0;40.0;230.0;7875.0;593800.0;80.0;-25.0
86;Utrecht (PV);2021;593800.0;6280.0;2155.0;0.0;1705.0;1000.0;230.0;160.0;10.0;305.0;450.0;80.0;75.0;15.0;70.0;210.0;530.0;610.0;35.0;120.0;50.0;45.0;25.0;455.0;30.0;5.0;75.0;80.0;265.0;7295.0;601095.0;110.0;-35.0
87;Utrecht (PV);2022;601095.0;6755.0;1520.0;5.0;1070.0;590.0;10.0;165.0;15.0;285.0;445.0;85.0;50.0;0.0;95.0;220.0;505.0;670.0;15.0;135.0;55.0;45.0;35.0;520.0;180.0;50.0;10.0;30.0;245.0;7100.0;608195.0;110.0;-30.0
88;Noord-Holland (PV);2012;1253525.0;8060.0;6410.0;;1645.0;765.0;;670.0;210.0;;4765.0;420.0;725.0;5.0;305.0;3310.0;2815.0;2395.0;220.0;635.0;200.0;430.0;;1545.0;80.0;245.0;45.0;240.0;930.0;9260.0;1262790.0;470.0;-220.0
89;Noord-Holland (PV);2013;1262790.0;7835.0;12300.0;120.0;3885.0;3165.0;25.0;505.0;195.0;;8295.0;5340.0;15.0;285.0;235.0;2420.0;1825.0;2570.0;640.0;545.0;150.0;395.0;;1385.0;190.0;25.0;85.0;150.0;935.0;15740.0;1278535.0;355.0;-200.0
90;Noord-Holland (PV);2014;1278535.0;7795.0;6110.0;5.0;2840.0;1890.0;255.0;545.0;150.0;;3265.0;530.0;115.0;115.0;240.0;2270.0;2055.0;2710.0;270.0;570.0;205.0;365.0;;1875.0;335.0;325.0;35.0;150.0;1030.0;9135.0;1287670.0;340.0;-215.0
91;Noord-Holland (PV);2015;1287670.0;10170.0;6920.0;5.0;4660.0;2700.0;65.0;700.0;190.0;1005.0;2260.0;680.0;180.0;15.0;275.0;1110.0;1595.0;3070.0;160.0;960.0;280.0;420.0;265.0;1950.0;345.0;60.0;15.0;235.0;1295.0;12425.0;1300095.0;420.0;-230.0
92;Noord-Holland (PV);2016;1300095.0;10820.0;6135.0;25.0;3580.0;1955.0;100.0;425.0;165.0;935.0;2530.0;455.0;715.0;105.0;260.0;990.0;1530.0;8170.0;250.0;650.0;170.0;375.0;105.0;7270.0;140.0;5425.0;240.0;185.0;1275.0;7255.0;1307355.0;255.0;-210.0
93;Noord-Holland (PV);2017;1307355.0;10945.0;4705.0;10.0;3295.0;1805.0;55.0;505.0;180.0;755.0;1395.0;285.0;165.0;10.0;165.0;770.0;2370.0;2295.0;340.0;770.0;205.0;405.0;160.0;1185.0;175.0;90.0;30.0;130.0;755.0;10985.0;1318335.0;300.0;-225.0
94;Noord-Holland (PV);2018;1318335.0;13970.0;5610.0;60.0;4270.0;2470.0;70.0;615.0;160.0;955.0;1280.0;175.0;225.0;25.0;245.0;615.0;1460.0;2355.0;350.0;905.0;255.0;350.0;300.0;1105.0;150.0;80.0;55.0;95.0;720.0;15760.0;1334100.0;360.0;-190.0
95;Noord-Holland (PV);2019;1334100.0;13875.0;5170.0;10.0;3820.0;2040.0;125.0;680.0;160.0;820.0;1335.0;35.0;220.0;70.0;260.0;745.0;2285.0;2110.0;190.0;795.0;275.0;320.0;195.0;1125.0;25.0;115.0;155.0;110.0;720.0;14650.0;1348750.0;405.0;-160.0
96;Noord-Holland (PV);2020;1348750.0;10650.0;3310.0;15.0;2345.0;1035.0;55.0;645.0;70.0;545.0;945.0;55.0;115.0;35.0;205.0;540.0;1515.0;1395.0;115.0;520.0;250.0;160.0;110.0;760.0;115.0;50.0;30.0;120.0;445.0;11050.0;1359800.0;395.0;-90.0
97;Noord-Holland (PV);2021;1359800.0;14610.0;5810.0;15.0;4385.0;2000.0;30.0;1035.0;110.0;1205.0;1415.0;275.0;130.0;125.0;265.0;620.0;1080.0;2190.0;255.0;895.0;425.0;250.0;215.0;1040.0;100.0;110.0;15.0;80.0;735.0;17150.0;1376950.0;610.0;-140.0
98;Noord-Holland (PV);2022;1376950.0;14395.0;4535.0;10.0;3490.0;1605.0;70.0;770.0;95.0;945.0;1040.0;35.0;295.0;35.0;285.0;385.0;2325.0;1515.0;65.0;690.0;315.0;235.0;140.0;760.0;105.0;35.0;15.0;70.0;540.0;15090.0;1392040.0;455.0;-140.0
99;Zuid-Holland (PV);2012;1605455.0;10070.0;11640.0;;2660.0;1335.0;;1135.0;195.0;;8975.0;805.0;445.0;5.0;860.0;6860.0;2895.0;5615.0;320.0;900.0;405.0;495.0;;4390.0;140.0;210.0;150.0;1445.0;2440.0;13195.0;1618650.0;730.0;-300.0
100;Zuid-Holland (PV);2013;1618650.0;10910.0;13880.0;70.0;3665.0;2060.0;45.0;1415.0;145.0;;10145.0;6215.0;585.0;130.0;380.0;2830.0;3095.0;4245.0;195.0;905.0;550.0;355.0;;3145.0;510.0;235.0;860.0;200.0;1335.0;17450.0;1636095.0;865.0;-210.0
101;Zuid-Holland (PV);2014;1636095.0;8435.0;8475.0;185.0;3020.0;1475.0;245.0;1165.0;135.0;;5270.0;2645.0;790.0;30.0;230.0;1575.0;2290.0;3290.0;155.0;875.0;500.0;375.0;;2265.0;745.0;40.0;105.0;210.0;1165.0;11325.0;1647420.0;665.0;-240.0
102;Zuid-Holland (PV);2015;1647420.0;9970.0;5395.0;0.0;3640.0;1500.0;770.0;860.0;100.0;410.0;1750.0;345.0;65.0;10.0;330.0;1005.0;2350.0;3200.0;290.0;625.0;330.0;235.0;55.0;2285.0;490.0;740.0;125.0;110.0;820.0;9810.0;1657235.0;530.0;-135.0
103;Zuid-Holland (PV);2016;1657235.0;11090.0;7365.0;5.0;3275.0;1790.0;140.0;810.0;120.0;415.0;4085.0;560.0;1485.0;75.0;295.0;1665.0;2255.0;6745.0;750.0;615.0;295.0;265.0;55.0;5380.0;250.0;3305.0;60.0;115.0;1650.0;9455.0;1666690.0;515.0;-145.0
104;Zuid-Holland (PV);2017;1666690.0;13215.0;6625.0;5.0;3880.0;2155.0;60.0;775.0;120.0;765.0;2745.0;445.0;1065.0;15.0;270.0;950.0;2885.0;6015.0;290.0;675.0;300.0;310.0;65.0;5050.0;435.0;2735.0;150.0;100.0;1625.0;10945.0;1677635.0;475.0;-190.0
105;Zuid-Holland (PV);2018;1677635.0;11335.0;5690.0;30.0;4190.0;2665.0;60.0;615.0;280.0;570.0;1465.0;195.0;150.0;10.0;305.0;805.0;2000.0;2490.0;360.0;810.0;230.0;535.0;45.0;1320.0;135.0;170.0;140.0;115.0;755.0;12530.0;1690165.0;385.0;-255.0
106;Zuid-Holland (PV);2019;1675515.0;13565.0;8830.0;10.0;6170.0;4255.0;70.0;970.0;140.0;740.0;2650.0;480.0;175.0;20.0;375.0;1605.0;2170.0;2850.0;235.0;790.0;380.0;320.0;90.0;1830.0;425.0;125.0;25.0;155.0;1105.0;17370.0;1692890.0;590.0;-180.0
107;Zuid-Holland (PV);2020;1692890.0;15325.0;5935.0;5.0;4270.0;2775.0;80.0;685.0;105.0;630.0;1660.0;350.0;65.0;15.0;340.0;885.0;2375.0;2080.0;190.0;630.0;285.0;260.0;85.0;1260.0;65.0;75.0;30.0;135.0;960.0;16805.0;1709690.0;400.0;-155.0
108;Zuid-Holland (PV);2021;1709690.0;13560.0;4950.0;5.0;3820.0;2200.0;45.0;635.0;95.0;845.0;1120.0;150.0;35.0;15.0;335.0;585.0;2315.0;1795.0;180.0;545.0;260.0;215.0;70.0;1065.0;50.0;115.0;145.0;85.0;675.0;14405.0;1724095.0;375.0;-120.0
109;Zuid-Holland (PV);2022;1724095.0;14565.0;5445.0;5.0;3830.0;2080.0;95.0;660.0;90.0;905.0;1610.0;315.0;185.0;35.0;390.0;690.0;2825.0;2075.0;105.0;565.0;245.0;235.0;85.0;1410.0;300.0;315.0;30.0;105.0;655.0;15110.0;1739205.0;415.0;-145.0
110;Zeeland (PV);2012;181245.0;1145.0;1510.0;;210.0;115.0;;55.0;40.0;;1300.0;85.0;20.0;5.0;375.0;815.0;410.0;3125.0;60.0;100.0;15.0;80.0;;2965.0;5.0;40.0;2260.0;520.0;145.0;-875.0;180370.0;40.0;-40.0
111;Zeeland (PV);2013;180370.0;865.0;1895.0;40.0;385.0;315.0;5.0;35.0;30.0;;1470.0;895.0;35.0;25.0;55.0;460.0;310.0;450.0;95.0;75.0;15.0;65.0;;275.0;25.0;5.0;45.0;40.0;165.0;2000.0;182370.0;20.0;-35.0
112;Zeeland (PV);2014;182370.0;855.0;870.0;5.0;290.0;195.0;5.0;70.0;20.0;;570.0;75.0;35.0;25.0;80.0;355.0;355.0;1070.0;175.0;75.0;30.0;45.0;;825.0;80.0;165.0;320.0;130.0;125.0;300.0;182670.0;40.0;-25.0
113;Zeeland (PV);2015;182670.0;990.0;830.0;0.0;240.0;155.0;5.0;40.0;0.0;45.0;585.0;435.0;0.0;25.0;30.0;95.0;415.0;460.0;115.0;25.0;15.0;0.0;5.0;325.0;65.0;5.0;70.0;40.0;140.0;945.0;183610.0;25.0;0.0
114;Zeeland (PV);2016;183610.0;1075.0;440.0;5.0;220.0;140.0;0.0;30.0;5.0;45.0;210.0;60.0;0.0;35.0;20.0;95.0;190.0;580.0;235.0;35.0;15.0;15.0;10.0;310.0;0.0;5.0;35.0;40.0;230.0;745.0;184355.0;15.0;-10.0
115;Zeeland (PV);2017;184355.0;1165.0;580.0;0.0;305.0;255.0;0.0;20.0;0.0;30.0;275.0;95.0;45.0;35.0;30.0;70.0;310.0;525.0;220.0;20.0;10.0;5.0;5.0;285.0;5.0;0.0;205.0;20.0;60.0;910.0;185265.0;10.0;-5.0
116;Zeeland (PV);2018;185265.0;1250.0;480.0;0.0;245.0;135.0;0.0;25.0;5.0;85.0;230.0;5.0;10.0;10.0;40.0;175.0;170.0;295.0;125.0;30.0;10.0;10.0;10.0;145.0;5.0;0.0;20.0;20.0;100.0;1265.0;186530.0;15.0;-5.0
117;Zeeland (PV);2019;186530.0;1370.0;430.0;0.0;225.0;100.0;0.0;35.0;0.0;85.0;200.0;25.0;0.0;5.0;60.0;110.0;335.0;375.0;50.0;20.0;15.0;5.0;0.0;305.0;75.0;0.0;100.0;15.0;115.0;1085.0;187610.0;20.0;-5.0
118;Zeeland (PV);2020;187610.0;1540.0;625.0;0.0;300.0;180.0;5.0;30.0;10.0;75.0;325.0;40.0;0.0;5.0;35.0;240.0;730.0;490.0;90.0;45.0;10.0;30.0;5.0;355.0;60.0;0.0;110.0;20.0;160.0;950.0;188560.0;20.0;-20.0
119;Zeeland (PV);2021;188560.0;1280.0;430.0;0.0;220.0;135.0;5.0;30.0;0.0;50.0;210.0;50.0;20.0;5.0;50.0;80.0;420.0;455.0;25.0;25.0;10.0;10.0;5.0;405.0;90.0;0.0;200.0;25.0;95.0;835.0;189395.0;20.0;-10.0
120;Zeeland (PV);2022;189395.0;1590.0;595.0;0.0;240.0;145.0;0.0;45.0;5.0;50.0;355.0;5.0;130.0;20.0;65.0;135.0;425.0;580.0;30.0;30.0;10.0;10.0;5.0;525.0;10.0;0.0;390.0;25.0;100.0;1180.0;190575.0;35.0;-5.0
121;Noord-Brabant (PV);2012;1050425.0;8140.0;8275.0;;1085.0;885.0;;185.0;15.0;;7190.0;690.0;235.0;225.0;505.0;5535.0;2275.0;2185.0;240.0;115.0;70.0;50.0;;1830.0;435.0;150.0;25.0;315.0;910.0;11960.0;1062385.0;115.0;-35.0
122;Noord-Brabant (PV);2013;1062385.0;9780.0;9465.0;80.0;2070.0;1875.0;15.0;170.0;15.0;;7315.0;4095.0;110.0;95.0;405.0;2610.0;1050.0;1805.0;175.0;105.0;55.0;50.0;;1525.0;215.0;80.0;290.0;315.0;630.0;16395.0;1078785.0;115.0;-35.0
123;Noord-Brabant (PV);2014;1078785.0;7750.0;3840.0;55.0;1640.0;1245.0;25.0;330.0;40.0;;2145.0;325.0;50.0;10.0;270.0;1495.0;1265.0;1695.0;220.0;190.0;110.0;85.0;;1285.0;140.0;55.0;290.0;175.0;625.0;8635.0;1087415.0;220.0;-45.0
124;Noord-Brabant (PV);2015;1087415.0;6925.0;5810.0;15.0;3260.0;2430.0;25.0;350.0;15.0;440.0;2530.0;385.0;555.0;285.0;160.0;1145.0;1695.0;2055.0;220.0;280.0;130.0;60.0;90.0;1560.0;105.0;475.0;65.0;160.0;760.0;8985.0;1096400.0;220.0;-45.0
125;Noord-Brabant (PV);2016;1096400.0;7470.0;4470.0;10.0;2850.0;1970.0;110.0;340.0;30.0;400.0;1610.0;465.0;280.0;60.0;195.0;615.0;1460.0;2580.0;430.0;285.0;115.0;85.0;85.0;1870.0;200.0;715.0;235.0;170.0;550.0;7895.0;1104295.0;225.0;-55.0
126;Noord-Brabant (PV);2017;1104295.0;10450.0;4160.0;5.0;2530.0;1575.0;65.0;305.0;35.0;555.0;1625.0;525.0;180.0;10.0;205.0;710.0;1035.0;1770.0;310.0;335.0;110.0;150.0;75.0;1125.0;195.0;115.0;30.0;130.0;655.0;11810.0;1116100.0;195.0;-115.0
127;Noord-Brabant (PV);2018;1116100.0;11080.0;4095.0;5.0;2770.0;1830.0;25.0;405.0;25.0;485.0;1320.0;115.0;115.0;55.0;225.0;810.0;1055.0;1370.0;290.0;320.0;140.0;115.0;70.0;760.0;75.0;45.0;30.0;100.0;515.0;12745.0;1128845.0;265.0;-90.0
128;Noord-Brabant (PV);2019;1128845.0;11990.0;3615.0;5.0;2105.0;1395.0;15.0;235.0;20.0;445.0;1505.0;115.0;85.0;10.0;170.0;1125.0;1370.0;2475.0;305.0;200.0;90.0;50.0;55.0;1970.0;135.0;65.0;485.0;105.0;1180.0;11765.0;1140610.0;145.0;-30.0
129;Noord-Brabant (PV);2020;1140610.0;10560.0;3005.0;5.0;1740.0;1115.0;25.0;225.0;20.0;360.0;1260.0;55.0;155.0;25.0;230.0;800.0;1445.0;1305.0;260.0;200.0;80.0;65.0;50.0;850.0;110.0;35.0;50.0;125.0;530.0;10815.0;1151425.0;145.0;-45.0
130;Noord-Brabant (PV);2021;1151425.0;11930.0;3255.0;5.0;2340.0;1205.0;60.0;485.0;30.0;560.0;910.0;130.0;85.0;10.0;180.0;500.0;1185.0;1010.0;80.0;315.0;165.0;90.0;60.0;615.0;70.0;30.0;35.0;70.0;405.0;12990.0;1164415.0;320.0;-60.0
131;Noord-Brabant (PV);2022;1164415.0;12360.0;3780.0;10.0;2590.0;1460.0;35.0;505.0;15.0;575.0;1185.0;215.0;210.0;10.0;270.0;485.0;1265.0;1015.0;135.0;275.0;175.0;55.0;45.0;600.0;105.0;25.0;35.0;85.0;355.0;13860.0;1178275.0;330.0;-40.0
132;Limburg (PV);2012;510025.0;2080.0;4085.0;;660.0;425.0;;220.0;15.0;;3420.0;320.0;115.0;15.0;345.0;2625.0;470.0;1690.0;170.0;125.0;60.0;70.0;;1390.0;115.0;130.0;65.0;285.0;800.0;4005.0;514030.0;160.0;-55.0
133;Limburg (PV);2013;514030.0;2010.0;6950.0;0.0;970.0;755.0;30.0;165.0;20.0;;5980.0;2975.0;300.0;5.0;100.0;2600.0;885.0;1440.0;130.0;125.0;45.0;80.0;;1180.0;85.0;75.0;20.0;210.0;790.0;6635.0;520665.0;120.0;-60.0
134;Limburg (PV);2014;520665.0;2165.0;3225.0;10.0;505.0;340.0;5.0;145.0;15.0;;2710.0;325.0;95.0;45.0;100.0;2145.0;1075.0;1610.0;200.0;135.0;55.0;85.0;;1275.0;105.0;150.0;45.0;235.0;735.0;2705.0;523370.0;90.0;-70.0
135;Limburg (PV);2015;523370.0;1330.0;1960.0;0.0;910.0;315.0;5.0;220.0;20.0;350.0;1050.0;370.0;170.0;5.0;90.0;415.0;975.0;1050.0;90.0;160.0;70.0;55.0;35.0;800.0;85.0;105.0;115.0;165.0;330.0;1265.0;524635.0;150.0;-35.0
136;Limburg (PV);2016;524635.0;1840.0;2575.0;40.0;1255.0;665.0;25.0;355.0;15.0;190.0;1280.0;445.0;225.0;15.0;115.0;485.0;485.0;1465.0;190.0;225.0;125.0;65.0;35.0;1045.0;325.0;55.0;50.0;145.0;470.0;2465.0;527095.0;230.0;-50.0
137;Limburg (PV);2017;527095.0;2230.0;1820.0;0.0;1070.0;495.0;10.0;280.0;15.0;270.0;745.0;55.0;280.0;0.0;60.0;355.0;840.0;1005.0;190.0;210.0;105.0;50.0;55.0;605.0;55.0;40.0;75.0;130.0;305.0;2205.0;529300.0;175.0;-35.0
138;Limburg (PV);2018;529300.0;2230.0;1420.0;5.0;815.0;415.0;20.0;155.0;10.0;210.0;600.0;75.0;85.0;5.0;50.0;385.0;770.0;1100.0;145.0;135.0;60.0;35.0;40.0;820.0;15.0;235.0;45.0;100.0;425.0;1780.0;531080.0;95.0;-25.0
139;Limburg (PV);2019;531080.0;2365.0;1330.0;0.0;725.0;330.0;5.0;140.0;20.0;225.0;605.0;120.0;90.0;5.0;70.0;315.0;520.0;1030.0;135.0;125.0;50.0;55.0;25.0;765.0;140.0;95.0;150.0;40.0;340.0;2150.0;533230.0;90.0;-35.0
140;Limburg (PV);2020;533230.0;2765.0;2080.0;0.0;1355.0;1055.0;15.0;105.0;15.0;165.0;725.0;120.0;185.0;5.0;70.0;340.0;715.0;745.0;80.0;110.0;40.0;45.0;30.0;550.0;125.0;45.0;10.0;40.0;330.0;3385.0;536615.0;65.0;-30.0
141;Limburg (PV);2021;536615.0;3555.0;2200.0;0.0;1375.0;765.0;35.0;140.0;15.0;415.0;830.0;230.0;140.0;5.0;75.0;380.0;1045.0;895.0;60.0;145.0;50.0;55.0;40.0;695.0;215.0;85.0;25.0;50.0;315.0;3820.0;540435.0;90.0;-40.0
142;Limburg (PV);2022;540435.0;3420.0;1835.0;35.0;1145.0;620.0;25.0;180.0;15.0;305.0;655.0;130.0;100.0;5.0;135.0;280.0;330.0;600.0;60.0;140.0;70.0;40.0;30.0;395.0;40.0;45.0;10.0;55.0;250.0;4325.0;544760.0;110.0;-25.0
143;Oost-Groningen (CR);2012;68175.0;185.0;250.0;;20.0;15.0;;5.0;0.0;;235.0;5.0;0.0;0.0;15.0;215.0;210.0;195.0;10.0;5.0;0.0;5.0;;180.0;35.0;0.0;5.0;80.0;65.0;30.0;68205.0;5.0;-5.0
144;Oost-Groningen (CR);2013;68205.0;200.0;910.0;30.0;405.0;390.0;10.0;0.0;0.0;;475.0;355.0;0.0;0.0;55.0;65.0;135.0;300.0;10.0;5.0;0.0;5.0;;285.0;10.0;0.0;225.0;25.0;25.0;680.0;68885.0;0.0;-5.0
145;Oost-Groningen (CR);2014;68885.0;95.0;445.0;0.0;140.0;135.0;0.0;0.0;0.0;;305.0;85.0;45.0;0.0;10.0;170.0;80.0;115.0;20.0;0.0;0.0;0.0;;95.0;15.0;0.0;0.0;55.0;25.0;350.0;69230.0;0.0;0.0
146;Oost-Groningen (CR);2015;69230.0;195.0;205.0;0.0;75.0;50.0;0.0;5.0;0.0;15.0;130.0;100.0;0.0;0.0;15.0;20.0;155.0;50.0;20.0;5.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;5.0;15.0;195.0;69425.0;5.0;0.0
147;Oost-Groningen (CR);2016;69425.0;280.0;100.0;0.0;60.0;35.0;0.0;5.0;5.0;15.0;40.0;0.0;0.0;0.0;10.0;25.0;195.0;40.0;5.0;10.0;0.0;5.0;0.0;25.0;5.0;0.0;0.0;0.0;20.0;145.0;69570.0;5.0;0.0
148;Oost-Groningen (CR);2017;69570.0;105.0;105.0;0.0;50.0;30.0;0.0;5.0;0.0;15.0;60.0;0.0;10.0;0.0;15.0;35.0;85.0;145.0;25.0;5.0;0.0;5.0;0.0;115.0;10.0;5.0;0.0;30.0;70.0;-15.0;69555.0;5.0;-5.0
149;Oost-Groningen (CR);2018;64155.0;215.0;90.0;0.0;35.0;15.0;0.0;10.0;0.0;10.0;50.0;0.0;5.0;0.0;5.0;40.0;115.0;80.0;10.0;5.0;5.0;0.0;0.0;60.0;0.0;0.0;0.0;20.0;35.0;115.0;64265.0;5.0;0.0
150;Oost-Groningen (CR);2019;64265.0;160.0;105.0;0.0;20.0;15.0;0.0;5.0;0.0;0.0;80.0;15.0;0.0;0.0;10.0;60.0;40.0;55.0;10.0;5.0;0.0;0.0;0.0;40.0;15.0;0.0;0.0;15.0;10.0;165.0;64430.0;5.0;0.0
151;Oost-Groningen (CR);2020;64430.0;210.0;105.0;0.0;60.0;30.0;0.0;5.0;0.0;20.0;40.0;0.0;0.0;0.0;5.0;35.0;125.0;140.0;70.0;20.0;0.0;5.0;15.0;50.0;0.0;5.0;0.0;0.0;45.0;50.0;64480.0;5.0;-5.0
152;Oost-Groningen (CR);2021;64480.0;235.0;90.0;0.0;45.0;20.0;0.0;5.0;0.0;20.0;45.0;5.0;0.0;0.0;10.0;25.0;60.0;125.0;15.0;5.0;5.0;0.0;0.0;105.0;15.0;20.0;0.0;40.0;30.0;135.0;64615.0;0.0;0.0
153;Oost-Groningen (CR);2022;64615.0;285.0;150.0;0.0;115.0;45.0;0.0;15.0;0.0;60.0;35.0;10.0;0.0;0.0;5.0;20.0;75.0;30.0;5.0;10.0;5.0;0.0;0.0;20.0;5.0;0.0;0.0;5.0;15.0;330.0;64945.0;10.0;0.0
154;Delfzijl en omgeving (CR);2012;22190.0;90.0;165.0;;10.0;10.0;;0.0;0.0;;155.0;0.0;5.0;0.0;5.0;140.0;80.0;50.0;0.0;0.0;0.0;0.0;;50.0;10.0;10.0;0.0;5.0;25.0;130.0;22320.0;0.0;0.0
155;Delfzijl en omgeving (CR);2013;22320.0;75.0;540.0;0.0;15.0;15.0;0.0;0.0;0.0;;525.0;440.0;0.0;0.0;60.0;20.0;125.0;120.0;0.0;0.0;0.0;0.0;;120.0;15.0;5.0;5.0;60.0;35.0;370.0;22690.0;0.0;0.0
156;Delfzijl en omgeving (CR);2014;22690.0;50.0;55.0;0.0;20.0;20.0;0.0;0.0;0.0;;35.0;5.0;5.0;0.0;5.0;20.0;10.0;45.0;5.0;0.0;0.0;0.0;;40.0;10.0;15.0;0.0;5.0;10.0;50.0;22740.0;0.0;0.0
157;Delfzijl en omgeving (CR);2015;22740.0;65.0;35.0;0.0;25.0;20.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;15.0;20.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;10.0;10.0;65.0;22800.0;0.0;0.0
158;Delfzijl en omgeving (CR);2016;22800.0;50.0;30.0;0.0;25.0;15.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;95.0;20.0;5.0;10.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;-40.0;22765.0;0.0;-5.0
159;Delfzijl en omgeving (CR);2017;22765.0;120.0;40.0;0.0;15.0;5.0;0.0;0.0;0.0;5.0;25.0;0.0;0.0;0.0;5.0;20.0;55.0;20.0;5.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;10.0;90.0;22855.0;0.0;0.0
160;Delfzijl en omgeving (CR);2018;22855.0;145.0;60.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;55.0;40.0;0.0;0.0;0.0;10.0;50.0;95.0;5.0;0.0;0.0;0.0;0.0;90.0;0.0;70.0;0.0;5.0;15.0;60.0;22910.0;0.0;0.0
161;Delfzijl en omgeving (CR);2019;22910.0;95.0;20.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;5.0;70.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;22950.0;0.0;0.0
162;Delfzijl en omgeving (CR);2020;22950.0;320.0;50.0;0.0;15.0;5.0;0.0;5.0;0.0;0.0;30.0;15.0;0.0;0.0;5.0;15.0;215.0;25.0;5.0;5.0;5.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;10.0;130.0;23085.0;0.0;0.0
163;Delfzijl en omgeving (CR);2021;23085.0;425.0;25.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;350.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;95.0;23175.0;0.0;0.0
164;Delfzijl en omgeving (CR);2022;23175.0;745.0;55.0;0.0;20.0;10.0;0.0;5.0;0.0;10.0;35.0;0.0;5.0;0.0;5.0;25.0;350.0;35.0;5.0;5.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;25.0;410.0;23585.0;5.0;0.0
165;Overig Groningen (CR);2012;174965.0;525.0;2625.0;;815.0;635.0;;175.0;5.0;;1815.0;145.0;180.0;0.0;45.0;1445.0;115.0;1065.0;150.0;100.0;65.0;35.0;;815.0;85.0;15.0;215.0;325.0;175.0;1975.0;176940.0;110.0;-30.0
166;Overig Groningen (CR);2013;176940.0;1180.0;2025.0;0.0;405.0;290.0;10.0;100.0;5.0;;1620.0;740.0;95.0;0.0;20.0;770.0;305.0;330.0;110.0;40.0;30.0;10.0;;175.0;15.0;15.0;0.0;20.0;125.0;2575.0;179515.0;70.0;-5.0
167;Overig Groningen (CR);2014;179515.0;940.0;1580.0;0.0;1125.0;900.0;5.0;165.0;50.0;;455.0;155.0;50.0;0.0;20.0;230.0;170.0;1060.0;110.0;245.0;50.0;195.0;;705.0;15.0;85.0;0.0;40.0;565.0;1290.0;180805.0;115.0;-145.0
168;Overig Groningen (CR);2015;180805.0;1200.0;1085.0;0.0;780.0;420.0;25.0;160.0;15.0;160.0;305.0;35.0;100.0;0.0;30.0;140.0;135.0;475.0;110.0;110.0;55.0;40.0;15.0;255.0;15.0;15.0;0.0;45.0;180.0;1675.0;182490.0;105.0;-25.0
169;Overig Groningen (CR);2016;182490.0;1390.0;1125.0;0.0;875.0;400.0;20.0;335.0;0.0;115.0;255.0;25.0;140.0;0.0;15.0;70.0;235.0;380.0;65.0;165.0;140.0;5.0;20.0;155.0;5.0;75.0;0.0;5.0;65.0;1900.0;184395.0;195.0;-5.0
170;Overig Groningen (CR);2017;184395.0;1490.0;1660.0;0.0;915.0;415.0;10.0;315.0;45.0;130.0;750.0;75.0;585.0;0.0;20.0;65.0;135.0;2700.0;35.0;240.0;125.0;90.0;25.0;2425.0;35.0;2275.0;0.0;30.0;90.0;310.0;184705.0;190.0;-45.0
171;Overig Groningen (CR);2018;190105.0;1780.0;1410.0;75.0;975.0;305.0;30.0;420.0;10.0;210.0;360.0;75.0;130.0;0.0;90.0;70.0;380.0;435.0;30.0;230.0;165.0;35.0;30.0;175.0;20.0;70.0;5.0;5.0;70.0;2375.0;192485.0;255.0;-25.0
