ID;SICOrInstitutionalSector;TypeOfCapitalAsset;Periods;CapitalStockOpeningBalanceSheet_1;Revaluation_2;InvestInFixedAssetsProdAndImport_3;Depreciation_4;TradeAndOtherChanges_5;StatisticalDiscrepancy_6;CapitalStockClosingBalanceSheet_7;VolumeIndices2021100_8
8759;28 Manufacture of machinery n.e.c.;Computer software and databases;1996;81.0;0.0;40.0;28.0;0.0;0.0;93.0;10.6
8760;28 Manufacture of machinery n.e.c.;Computer software and databases;1997;93.0;-1.0;57.0;31.0;0.0;0.0;118.0;13.6
8761;28 Manufacture of machinery n.e.c.;Computer software and databases;1998;118.0;-1.0;103.0;41.0;0.0;0.0;179.0;20.8
8762;28 Manufacture of machinery n.e.c.;Computer software and databases;1999;179.0;4.0;97.0;56.0;0.0;0.0;224.0;25.5
8763;28 Manufacture of machinery n.e.c.;Computer software and databases;2000;224.0;4.0;116.0;70.0;0.0;0.0;274.0;30.6
8764;28 Manufacture of machinery n.e.c.;Computer software and databases;2001;274.0;5.0;135.0;87.0;0.0;0.0;327.0;35.9
8765;28 Manufacture of machinery n.e.c.;Computer software and databases;2002;327.0;4.0;134.0;102.0;0.0;0.0;363.0;39.4
8766;28 Manufacture of machinery n.e.c.;Computer software and databases;2003;363.0;2.0;134.0;114.0;0.0;0.0;385.0;41.5
8767;28 Manufacture of machinery n.e.c.;Computer software and databases;2004;385.0;3.0;154.0;125.0;0.0;0.0;417.0;44.6
8768;28 Manufacture of machinery n.e.c.;Computer software and databases;2005;417.0;6.0;166.0;136.0;0.0;0.0;453.0;47.8
8769;28 Manufacture of machinery n.e.c.;Computer software and databases;2006;453.0;9.0;191.0;150.0;0.0;0.0;503.0;52.0
8770;28 Manufacture of machinery n.e.c.;Computer software and databases;2007;503.0;16.0;209.0;167.0;0.0;-1.0;560.0;56.1
8771;28 Manufacture of machinery n.e.c.;Computer software and databases;2008;560.0;0.0;253.0;183.0;0.0;1.0;631.0;63.3
8772;28 Manufacture of machinery n.e.c.;Computer software and databases;2009;631.0;-6.0;253.0;199.0;0.0;-1.0;678.0;68.6
8773;28 Manufacture of machinery n.e.c.;Computer software and databases;2010;678.0;13.0;272.0;221.0;0.0;1.0;743.0;73.8
8774;28 Manufacture of machinery n.e.c.;Computer software and databases;2011;743.0;-19.0;271.0;231.0;0.0;1.0;765.0;78.0
8775;28 Manufacture of machinery n.e.c.;Computer software and databases;2012;765.0;-8.0;305.0;245.0;0.0;0.0;817.0;84.2
8776;28 Manufacture of machinery n.e.c.;Computer software and databases;2013;817.0;4.0;344.0;266.0;0.0;-1.0;898.0;92.0
8777;28 Manufacture of machinery n.e.c.;Computer software and databases;2014;898.0;-1.0;362.0;288.0;0.0;-1.0;970.0;99.5
8778;28 Manufacture of machinery n.e.c.;Computer software and databases;2015;970.0;14.0;376.0;315.0;0.0;1.0;1046.0;105.8
8779;28 Manufacture of machinery n.e.c.;Computer software and databases;2016;1046.0;-6.0;360.0;330.0;0.0;0.0;1070.0;108.9
8780;28 Manufacture of machinery n.e.c.;Computer software and databases;2017;1070.0;3.0;328.0;341.0;0.0;0.0;1060.0;107.5
8781;28 Manufacture of machinery n.e.c.;Computer software and databases;2018;1060.0;30.0;333.0;352.0;0.0;0.0;1071.0;105.7
8782;28 Manufacture of machinery n.e.c.;Computer software and databases;2019;1071.0;30.0;342.0;360.0;0.0;0.0;1083.0;103.9
8783;28 Manufacture of machinery n.e.c.;Computer software and databases;2020;1083.0;21.0;336.0;362.0;0.0;0.0;1078.0;101.5
8784;28 Manufacture of machinery n.e.c.;Computer software and databases;2021;1078.0;8.0;343.0;358.0;0.0;-1.0;1070.0;100.0
8785;28 Manufacture of machinery n.e.c.;Computer software and databases;2022;1070.0;33.0;369.0;365.0;0.0;0.0;1107.0;100.4
8786;28 Manufacture of machinery n.e.c.;Computer software and databases;2023;;;;;;;;
8787;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8788;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8789;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8790;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8791;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8792;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8793;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8794;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8795;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8796;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8797;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8798;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8799;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8800;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8801;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8802;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8803;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8804;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8805;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8806;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8807;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8808;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8809;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8810;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8811;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8812;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8813;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8814;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8815;28 Manufacture of machinery n.e.c.;Other intangible fixed assets;2023;;;;;;;;
8816;29-30 Transport equipment;Total capital stock;1995;4275.0;84.0;1090.0;476.0;0.0;0.0;4973.0;132.8
8817;29-30 Transport equipment;Total capital stock;1996;4973.0;60.0;503.0;501.0;-223.0;0.0;4812.0;127.0
8818;29-30 Transport equipment;Total capital stock;1997;4812.0;67.0;451.0;483.0;0.0;0.0;4847.0;126.2
8819;29-30 Transport equipment;Total capital stock;1998;4847.0;66.0;639.0;497.0;0.0;-1.0;5054.0;129.8
8820;29-30 Transport equipment;Total capital stock;1999;5054.0;77.0;640.0;525.0;0.0;0.0;5246.0;132.7
8821;29-30 Transport equipment;Total capital stock;2000;5246.0;157.0;477.0;556.0;0.0;1.0;5325.0;130.8
8822;29-30 Transport equipment;Total capital stock;2001;5325.0;168.0;663.0;592.0;0.0;1.0;5565.0;132.5
8823;29-30 Transport equipment;Total capital stock;2002;5565.0;181.0;442.0;625.0;0.0;-1.0;5562.0;128.3
8824;29-30 Transport equipment;Total capital stock;2003;5562.0;73.0;516.0;632.0;0.0;0.0;5519.0;125.6
8825;29-30 Transport equipment;Total capital stock;2004;5519.0;80.0;563.0;641.0;0.0;0.0;5521.0;123.9
8826;29-30 Transport equipment;Total capital stock;2005;5521.0;90.0;586.0;649.0;0.0;1.0;5549.0;122.5
8827;29-30 Transport equipment;Total capital stock;2006;5549.0;128.0;559.0;656.0;0.0;-1.0;5579.0;120.4
8828;29-30 Transport equipment;Total capital stock;2007;5579.0;118.0;658.0;664.0;0.0;0.0;5691.0;120.3
8829;29-30 Transport equipment;Total capital stock;2008;5691.0;167.0;555.0;670.0;0.0;0.0;5743.0;117.9
8830;29-30 Transport equipment;Total capital stock;2009;5743.0;116.0;397.0;664.0;0.0;0.0;5592.0;112.5
8831;29-30 Transport equipment;Total capital stock;2010;5592.0;98.0;426.0;653.0;0.0;0.0;5463.0;108.0
8832;29-30 Transport equipment;Total capital stock;2011;5463.0;36.0;504.0;640.0;0.0;0.0;5363.0;105.4
8833;29-30 Transport equipment;Total capital stock;2012;5363.0;72.0;543.0;638.0;0.0;0.0;5340.0;103.5
8834;29-30 Transport equipment;Total capital stock;2013;5340.0;44.0;678.0;638.0;0.0;-1.0;5423.0;104.3
8835;29-30 Transport equipment;Total capital stock;2014;5423.0;35.0;629.0;645.0;0.0;1.0;5443.0;104.0
8836;29-30 Transport equipment;Total capital stock;2015;5443.0;71.0;552.0;650.0;0.0;2.0;5418.0;102.2
8837;29-30 Transport equipment;Total capital stock;2016;5418.0;34.0;511.0;644.0;0.0;-1.0;5318.0;99.7
8838;29-30 Transport equipment;Total capital stock;2017;5318.0;46.0;703.0;646.0;0.0;0.0;5421.0;100.7
8839;29-30 Transport equipment;Total capital stock;2018;5421.0;95.0;611.0;659.0;0.0;1.0;5469.0;99.9
8840;29-30 Transport equipment;Total capital stock;2019;5469.0;137.0;701.0;676.0;0.0;-1.0;5630.0;100.3
8841;29-30 Transport equipment;Total capital stock;2020;5630.0;99.0;584.0;688.0;0.0;0.0;5625.0;98.5
8842;29-30 Transport equipment;Total capital stock;2021;5625.0;183.0;808.0;717.0;0.0;-1.0;5898.0;100.0
8843;29-30 Transport equipment;Total capital stock;2022;5898.0;380.0;748.0;772.0;0.0;-1.0;6253.0;99.6
8844;29-30 Transport equipment;Total capital stock;2023;;;;;;;;
8845;29-30 Transport equipment;Dwellings;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8846;29-30 Transport equipment;Dwellings;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8847;29-30 Transport equipment;Dwellings;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8848;29-30 Transport equipment;Dwellings;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8849;29-30 Transport equipment;Dwellings;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8850;29-30 Transport equipment;Dwellings;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8851;29-30 Transport equipment;Dwellings;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8852;29-30 Transport equipment;Dwellings;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8853;29-30 Transport equipment;Dwellings;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8854;29-30 Transport equipment;Dwellings;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8855;29-30 Transport equipment;Dwellings;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8856;29-30 Transport equipment;Dwellings;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8857;29-30 Transport equipment;Dwellings;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8858;29-30 Transport equipment;Dwellings;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8859;29-30 Transport equipment;Dwellings;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8860;29-30 Transport equipment;Dwellings;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8861;29-30 Transport equipment;Dwellings;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8862;29-30 Transport equipment;Dwellings;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8863;29-30 Transport equipment;Dwellings;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8864;29-30 Transport equipment;Dwellings;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8865;29-30 Transport equipment;Dwellings;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8866;29-30 Transport equipment;Dwellings;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8867;29-30 Transport equipment;Dwellings;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8868;29-30 Transport equipment;Dwellings;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8869;29-30 Transport equipment;Dwellings;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8870;29-30 Transport equipment;Dwellings;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8871;29-30 Transport equipment;Dwellings;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8872;29-30 Transport equipment;Dwellings;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8873;29-30 Transport equipment;Dwellings;2023;;;;;;;;
8874;29-30 Transport equipment;Non-residential buildings;1995;1125.0;68.0;42.0;70.0;0.0;1.0;1166.0;170.4
8875;29-30 Transport equipment;Non-residential buildings;1996;1166.0;40.0;38.0;71.0;0.0;1.0;1174.0;165.9
8876;29-30 Transport equipment;Non-residential buildings;1997;1174.0;25.0;42.0;70.0;0.0;0.0;1171.0;162.1
8877;29-30 Transport equipment;Non-residential buildings;1998;1171.0;31.0;45.0;69.0;0.0;-2.0;1176.0;158.5
8878;29-30 Transport equipment;Non-residential buildings;1999;1176.0;35.0;58.0;72.0;0.0;0.0;1197.0;156.7
8879;29-30 Transport equipment;Non-residential buildings;2000;1197.0;59.0;25.0;74.0;0.0;0.0;1207.0;150.6
8880;29-30 Transport equipment;Non-residential buildings;2001;1207.0;71.0;38.0;75.0;0.0;0.0;1241.0;146.2
8881;29-30 Transport equipment;Non-residential buildings;2002;1241.0;59.0;26.0;77.0;0.0;-1.0;1248.0;140.4
8882;29-30 Transport equipment;Non-residential buildings;2003;1248.0;27.0;44.0;76.0;0.0;-1.0;1242.0;136.8
8883;29-30 Transport equipment;Non-residential buildings;2004;1242.0;22.0;35.0;78.0;0.0;1.0;1222.0;132.2
8884;29-30 Transport equipment;Non-residential buildings;2005;1222.0;28.0;35.0;77.0;0.0;0.0;1208.0;127.8
8885;29-30 Transport equipment;Non-residential buildings;2006;1208.0;41.0;45.0;76.0;0.0;-1.0;1217.0;124.5
8886;29-30 Transport equipment;Non-residential buildings;2007;1217.0;30.0;73.0;77.0;0.0;0.0;1243.0;124.1
8887;29-30 Transport equipment;Non-residential buildings;2008;1243.0;45.0;53.0;77.0;0.0;-2.0;1262.0;121.6
8888;29-30 Transport equipment;Non-residential buildings;2009;1262.0;49.0;18.0;81.0;0.0;1.0;1249.0;115.8
8889;29-30 Transport equipment;Non-residential buildings;2010;1249.0;24.0;20.0;80.0;0.0;3.0;1216.0;110.7
8890;29-30 Transport equipment;Non-residential buildings;2011;1216.0;0.0;32.0;77.0;0.0;1.0;1172.0;106.7
8891;29-30 Transport equipment;Non-residential buildings;2012;1172.0;-4.0;34.0;74.0;0.0;1.0;1129.0;103.1
8892;29-30 Transport equipment;Non-residential buildings;2013;1129.0;16.0;57.0;73.0;0.0;0.0;1129.0;101.6
8893;29-30 Transport equipment;Non-residential buildings;2014;1129.0;4.0;35.0;74.0;0.0;4.0;1098.0;98.5
8894;29-30 Transport equipment;Non-residential buildings;2015;1098.0;-22.0;79.0;71.0;0.0;2.0;1086.0;99.4
8895;29-30 Transport equipment;Non-residential buildings;2016;1086.0;-7.0;42.0;69.0;0.0;3.0;1055.0;97.2
8896;29-30 Transport equipment;Non-residential buildings;2017;1055.0;0.0;69.0;65.0;0.0;-1.0;1058.0;97.5
8897;29-30 Transport equipment;Non-residential buildings;2018;1058.0;16.0;62.0;67.0;0.0;1.0;1070.0;97.1
8898;29-30 Transport equipment;Non-residential buildings;2019;1070.0;28.0;130.0;66.0;0.0;-2.0;1160.0;102.6
8899;29-30 Transport equipment;Non-residential buildings;2020;1160.0;46.0;49.0;70.0;0.0;0.0;1185.0;100.8
8900;29-30 Transport equipment;Non-residential buildings;2021;1185.0;38.0;62.0;72.0;0.0;0.0;1213.0;100.0
8901;29-30 Transport equipment;Non-residential buildings;2022;1213.0;30.0;70.0;72.0;0.0;-1.0;1240.0;99.8
8902;29-30 Transport equipment;Non-residential buildings;2023;;;;;;;;
8903;29-30 Transport equipment;Civil engineering works;1995;617.0;0.0;16.0;18.0;0.0;0.0;615.0;195.6
8904;29-30 Transport equipment;Civil engineering works;1996;615.0;9.0;4.0;18.0;0.0;0.0;610.0;191.2
8905;29-30 Transport equipment;Civil engineering works;1997;610.0;9.0;4.0;18.0;0.0;0.0;605.0;186.9
8906;29-30 Transport equipment;Civil engineering works;1998;605.0;10.0;2.0;18.0;0.0;0.0;599.0;182.0
8907;29-30 Transport equipment;Civil engineering works;1999;599.0;10.0;2.0;18.0;0.0;1.0;594.0;177.6
8908;29-30 Transport equipment;Civil engineering works;2000;594.0;22.0;4.0;18.0;0.0;-1.0;601.0;173.2
8909;29-30 Transport equipment;Civil engineering works;2001;601.0;27.0;3.0;18.0;0.0;0.0;613.0;169.1
8910;29-30 Transport equipment;Civil engineering works;2002;613.0;25.0;1.0;19.0;0.0;0.0;620.0;164.3
8911;29-30 Transport equipment;Civil engineering works;2003;620.0;17.0;1.0;19.0;0.0;0.0;619.0;159.7
8912;29-30 Transport equipment;Civil engineering works;2004;619.0;5.0;1.0;18.0;0.0;-1.0;606.0;155.1
8913;29-30 Transport equipment;Civil engineering works;2005;606.0;7.0;1.0;18.0;0.0;0.0;596.0;150.8
8914;29-30 Transport equipment;Civil engineering works;2006;596.0;18.0;1.0;18.0;0.0;-1.0;596.0;146.4
8915;29-30 Transport equipment;Civil engineering works;2007;596.0;17.0;3.0;18.0;0.0;0.0;598.0;142.8
8916;29-30 Transport equipment;Civil engineering works;2008;598.0;27.0;4.0;20.0;0.0;0.0;609.0;139.1
8917;29-30 Transport equipment;Civil engineering works;2009;609.0;-11.0;2.0;19.0;0.0;1.0;582.0;135.4
8918;29-30 Transport equipment;Civil engineering works;2010;582.0;9.0;4.0;18.0;0.0;0.0;577.0;132.2
8919;29-30 Transport equipment;Civil engineering works;2011;577.0;13.0;0.0;18.0;0.0;0.0;572.0;128.2
8920;29-30 Transport equipment;Civil engineering works;2012;572.0;17.0;3.0;19.0;0.0;0.0;573.0;124.7
8921;29-30 Transport equipment;Civil engineering works;2013;573.0;6.0;4.0;18.0;0.0;0.0;565.0;121.7
8922;29-30 Transport equipment;Civil engineering works;2014;565.0;0.0;1.0;17.0;0.0;0.0;549.0;118.2
8923;29-30 Transport equipment;Civil engineering works;2015;549.0;1.0;1.0;17.0;0.0;-1.0;533.0;114.6
8924;29-30 Transport equipment;Civil engineering works;2016;533.0;-3.0;12.0;17.0;0.0;0.0;525.0;113.5
8925;29-30 Transport equipment;Civil engineering works;2017;525.0;16.0;2.0;17.0;0.0;0.0;526.0;110.3
8926;29-30 Transport equipment;Civil engineering works;2018;526.0;19.0;9.0;17.0;0.0;-1.0;536.0;108.5
8927;29-30 Transport equipment;Civil engineering works;2019;536.0;13.0;2.0;18.0;0.0;1.0;534.0;105.6
8928;29-30 Transport equipment;Civil engineering works;2020;534.0;3.0;5.0;17.0;0.0;-1.0;524.0;103.0
8929;29-30 Transport equipment;Civil engineering works;2021;524.0;26.0;1.0;18.0;0.0;1.0;534.0;100.0
8930;29-30 Transport equipment;Civil engineering works;2022;534.0;59.0;1.0;19.0;0.0;-1.0;574.0;96.8
8931;29-30 Transport equipment;Civil engineering works;2023;;;;;;;;
8932;29-30 Transport equipment;Cost of ownership transfer on land;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8933;29-30 Transport equipment;Cost of ownership transfer on land;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8934;29-30 Transport equipment;Cost of ownership transfer on land;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8935;29-30 Transport equipment;Cost of ownership transfer on land;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8936;29-30 Transport equipment;Cost of ownership transfer on land;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8937;29-30 Transport equipment;Cost of ownership transfer on land;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8938;29-30 Transport equipment;Cost of ownership transfer on land;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8939;29-30 Transport equipment;Cost of ownership transfer on land;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8940;29-30 Transport equipment;Cost of ownership transfer on land;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8941;29-30 Transport equipment;Cost of ownership transfer on land;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8942;29-30 Transport equipment;Cost of ownership transfer on land;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8943;29-30 Transport equipment;Cost of ownership transfer on land;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8944;29-30 Transport equipment;Cost of ownership transfer on land;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8945;29-30 Transport equipment;Cost of ownership transfer on land;2008;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
8946;29-30 Transport equipment;Cost of ownership transfer on land;2009;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
8947;29-30 Transport equipment;Cost of ownership transfer on land;2010;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
8948;29-30 Transport equipment;Cost of ownership transfer on land;2011;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
8949;29-30 Transport equipment;Cost of ownership transfer on land;2012;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0
8950;29-30 Transport equipment;Cost of ownership transfer on land;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8951;29-30 Transport equipment;Cost of ownership transfer on land;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8952;29-30 Transport equipment;Cost of ownership transfer on land;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8953;29-30 Transport equipment;Cost of ownership transfer on land;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8954;29-30 Transport equipment;Cost of ownership transfer on land;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8955;29-30 Transport equipment;Cost of ownership transfer on land;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8956;29-30 Transport equipment;Cost of ownership transfer on land;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8957;29-30 Transport equipment;Cost of ownership transfer on land;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8958;29-30 Transport equipment;Cost of ownership transfer on land;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8959;29-30 Transport equipment;Cost of ownership transfer on land;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8960;29-30 Transport equipment;Cost of ownership transfer on land;2023;;;;;;;;
8961;29-30 Transport equipment;Total transport equipment;1995;202.0;2.0;103.0;32.0;0.0;0.0;275.0;160.0
8962;29-30 Transport equipment;Total transport equipment;1996;275.0;1.0;24.0;34.0;-223.0;-2.0;41.0;23.8
8963;29-30 Transport equipment;Total transport equipment;1997;41.0;0.0;10.0;11.0;0.0;0.0;40.0;23.2
8964;29-30 Transport equipment;Total transport equipment;1998;40.0;0.0;7.0;10.0;0.0;-1.0;36.0;20.9
8965;29-30 Transport equipment;Total transport equipment;1999;36.0;0.0;11.0;10.0;0.0;1.0;38.0;22.0
8966;29-30 Transport equipment;Total transport equipment;2000;38.0;1.0;7.0;10.0;0.0;0.0;36.0;20.3
8967;29-30 Transport equipment;Total transport equipment;2001;36.0;0.0;11.0;10.0;0.0;1.0;38.0;21.5
8968;29-30 Transport equipment;Total transport equipment;2002;38.0;0.0;7.0;10.0;0.0;0.0;35.0;19.8
8969;29-30 Transport equipment;Total transport equipment;2003;35.0;0.0;6.0;8.0;0.0;0.0;33.0;18.6
8970;29-30 Transport equipment;Total transport equipment;2004;33.0;0.0;7.0;8.0;0.0;0.0;32.0;18.1
8971;29-30 Transport equipment;Total transport equipment;2005;32.0;1.0;9.0;8.0;0.0;-1.0;33.0;18.1
8972;29-30 Transport equipment;Total transport equipment;2006;33.0;1.0;11.0;8.0;0.0;-1.0;36.0;19.1
8973;29-30 Transport equipment;Total transport equipment;2007;36.0;1.0;10.0;9.0;0.0;0.0;38.0;19.7
8974;29-30 Transport equipment;Total transport equipment;2008;38.0;0.0;10.0;9.0;0.0;0.0;39.0;20.2
8975;29-30 Transport equipment;Total transport equipment;2009;39.0;0.0;17.0;9.0;0.0;-1.0;46.0;23.8
8976;29-30 Transport equipment;Total transport equipment;2010;46.0;0.0;14.0;10.0;0.0;0.0;50.0;25.9
8977;29-30 Transport equipment;Total transport equipment;2011;50.0;0.0;26.0;12.0;0.0;-1.0;63.0;32.6
8978;29-30 Transport equipment;Total transport equipment;2012;63.0;1.0;4.0;13.0;0.0;0.0;55.0;28.0
8979;29-30 Transport equipment;Total transport equipment;2013;55.0;0.0;15.0;12.0;0.0;-1.0;57.0;29.0
8980;29-30 Transport equipment;Total transport equipment;2014;57.0;0.0;10.0;12.0;0.0;0.0;55.0;28.0
8981;29-30 Transport equipment;Total transport equipment;2015;55.0;0.0;21.0;12.0;0.0;-1.0;63.0;32.1
8982;29-30 Transport equipment;Total transport equipment;2016;63.0;1.0;26.0;15.0;0.0;0.0;75.0;37.6
8983;29-30 Transport equipment;Total transport equipment;2017;75.0;0.0;57.0;18.0;0.0;1.0;115.0;57.6
8984;29-30 Transport equipment;Total transport equipment;2018;115.0;0.0;23.0;20.0;0.0;1.0;119.0;59.6
8985;29-30 Transport equipment;Total transport equipment;2019;119.0;2.0;71.0;22.0;0.0;1.0;171.0;84.3
8986;29-30 Transport equipment;Total transport equipment;2020;171.0;2.0;31.0;24.0;0.0;0.0;180.0;87.7
