ID;Klimaatsectoren;EmissiesNaarLucht;Perioden;EmissieBroeikasgassen_1
423;Elektriciteit;Distikstofoxide (N20);1993 ;0.1
424;Elektriciteit;Distikstofoxide (N20);1994 ;0.1
425;Elektriciteit;Distikstofoxide (N20);1995;0.1
426;Elektriciteit;Distikstofoxide (N20);1996 ;0.1
427;Elektriciteit;Distikstofoxide (N20);1997 ;0.1
428;Elektriciteit;Distikstofoxide (N20);1998 ;0.1
429;Elektriciteit;Distikstofoxide (N20);1999 ;0.1
430;Elektriciteit;Distikstofoxide (N20);2000;0.1
431;Elektriciteit;Distikstofoxide (N20);2001;0.1
432;Elektriciteit;Distikstofoxide (N20);2002;0.1
433;Elektriciteit;Distikstofoxide (N20);2003;0.1
434;Elektriciteit;Distikstofoxide (N20);2004;0.1
435;Elektriciteit;Distikstofoxide (N20);2005;0.1
436;Elektriciteit;Distikstofoxide (N20);2006;0.1
437;Elektriciteit;Distikstofoxide (N20);2007;0.1
438;Elektriciteit;Distikstofoxide (N20);2008;0.1
439;Elektriciteit;Distikstofoxide (N20);2009;0.1
440;Elektriciteit;Distikstofoxide (N20);2010;0.1
441;Elektriciteit;Distikstofoxide (N20);2011;0.1
442;Elektriciteit;Distikstofoxide (N20);2012;0.1
443;Elektriciteit;Distikstofoxide (N20);2013;0.1
444;Elektriciteit;Distikstofoxide (N20);2014;0.1
445;Elektriciteit;Distikstofoxide (N20);2015;0.1
446;Elektriciteit;Distikstofoxide (N20);2016;0.1
447;Elektriciteit;Distikstofoxide (N20);2017;0.1
448;Elektriciteit;Distikstofoxide (N20);2018;0.1
449;Elektriciteit;Distikstofoxide (N20);2019;0.1
450;Elektriciteit;Distikstofoxide (N20);2020;0.1
451;Elektriciteit;Distikstofoxide (N20);2021;0.1
452;Elektriciteit;Distikstofoxide (N20);2022;0.1
453;Elektriciteit;Distikstofoxide (N20);2023;0.1
454;Elektriciteit;Distikstofoxide (N20);2024;
455;Elektriciteit;Methaan (CH4);1990;0.0
456;Elektriciteit;Methaan (CH4);1991 ;0.1
457;Elektriciteit;Methaan (CH4);1992;0.1
458;Elektriciteit;Methaan (CH4);1993 ;0.1
459;Elektriciteit;Methaan (CH4);1994 ;0.1
460;Elektriciteit;Methaan (CH4);1995;0.1
461;Elektriciteit;Methaan (CH4);1996 ;0.1
462;Elektriciteit;Methaan (CH4);1997 ;0.1
463;Elektriciteit;Methaan (CH4);1998 ;0.1
464;Elektriciteit;Methaan (CH4);1999 ;0.1
465;Elektriciteit;Methaan (CH4);2000;0.1
466;Elektriciteit;Methaan (CH4);2001;0.1
467;Elektriciteit;Methaan (CH4);2002;0.1
468;Elektriciteit;Methaan (CH4);2003;0.1
469;Elektriciteit;Methaan (CH4);2004;0.1
470;Elektriciteit;Methaan (CH4);2005;0.1
471;Elektriciteit;Methaan (CH4);2006;0.1
472;Elektriciteit;Methaan (CH4);2007;0.1
473;Elektriciteit;Methaan (CH4);2008;0.1
474;Elektriciteit;Methaan (CH4);2009;0.1
475;Elektriciteit;Methaan (CH4);2010;0.1
476;Elektriciteit;Methaan (CH4);2011;0.1
477;Elektriciteit;Methaan (CH4);2012;0.1
478;Elektriciteit;Methaan (CH4);2013;0.1
479;Elektriciteit;Methaan (CH4);2014;0.1
480;Elektriciteit;Methaan (CH4);2015;0.1
481;Elektriciteit;Methaan (CH4);2016;0.1
482;Elektriciteit;Methaan (CH4);2017;0.1
483;Elektriciteit;Methaan (CH4);2018;0.1
484;Elektriciteit;Methaan (CH4);2019;0.1
485;Elektriciteit;Methaan (CH4);2020;0.1
486;Elektriciteit;Methaan (CH4);2021;0.1
487;Elektriciteit;Methaan (CH4);2022;0.1
488;Elektriciteit;Methaan (CH4);2023;0.1
489;Elektriciteit;Methaan (CH4);2024;
490;Elektriciteit;F-gassen;1990;0.0
491;Elektriciteit;F-gassen;1991 ;0.0
492;Elektriciteit;F-gassen;1992;0.0
493;Elektriciteit;F-gassen;1993 ;0.0
494;Elektriciteit;F-gassen;1994 ;0.0
495;Elektriciteit;F-gassen;1995;0.0
496;Elektriciteit;F-gassen;1996 ;0.0
497;Elektriciteit;F-gassen;1997 ;0.0
498;Elektriciteit;F-gassen;1998 ;0.0
499;Elektriciteit;F-gassen;1999 ;0.0
500;Elektriciteit;F-gassen;2000;0.0
501;Elektriciteit;F-gassen;2001;0.0
502;Elektriciteit;F-gassen;2002;0.0
503;Elektriciteit;F-gassen;2003;0.0
504;Elektriciteit;F-gassen;2004;0.0
505;Elektriciteit;F-gassen;2005;0.0
506;Elektriciteit;F-gassen;2006;0.0
507;Elektriciteit;F-gassen;2007;0.0
508;Elektriciteit;F-gassen;2008;0.0
509;Elektriciteit;F-gassen;2009;0.0
510;Elektriciteit;F-gassen;2010;0.0
511;Elektriciteit;F-gassen;2011;0.0
512;Elektriciteit;F-gassen;2012;0.0
513;Elektriciteit;F-gassen;2013;0.0
514;Elektriciteit;F-gassen;2014;0.0
515;Elektriciteit;F-gassen;2015;0.0
516;Elektriciteit;F-gassen;2016;0.0
517;Elektriciteit;F-gassen;2017;0.0
518;Elektriciteit;F-gassen;2018;0.0
519;Elektriciteit;F-gassen;2019;0.0
520;Elektriciteit;F-gassen;2020;0.0
521;Elektriciteit;F-gassen;2021;0.0
522;Elektriciteit;F-gassen;2022;0.0
523;Elektriciteit;F-gassen;2023;0.0
524;Elektriciteit;F-gassen;2024;
525;Industrie;Totaal broeikasgassen;1990;87.0
526;Industrie;Totaal broeikasgassen;1991 ;88.3
527;Industrie;Totaal broeikasgassen;1992;89.5
528;Industrie;Totaal broeikasgassen;1993 ;85.8
529;Industrie;Totaal broeikasgassen;1994 ;86.7
530;Industrie;Totaal broeikasgassen;1995;82.0
531;Industrie;Totaal broeikasgassen;1996 ;84.5
532;Industrie;Totaal broeikasgassen;1997 ;84.2
533;Industrie;Totaal broeikasgassen;1998 ;84.2
534;Industrie;Totaal broeikasgassen;1999 ;76.2
535;Industrie;Totaal broeikasgassen;2000;74.6
536;Industrie;Totaal broeikasgassen;2001;70.6
537;Industrie;Totaal broeikasgassen;2002;69.8
538;Industrie;Totaal broeikasgassen;2003;68.5
539;Industrie;Totaal broeikasgassen;2004;68.6
540;Industrie;Totaal broeikasgassen;2005;66.8
541;Industrie;Totaal broeikasgassen;2006;65.3
542;Industrie;Totaal broeikasgassen;2007;64.6
543;Industrie;Totaal broeikasgassen;2008;60.7
544;Industrie;Totaal broeikasgassen;2009;56.7
545;Industrie;Totaal broeikasgassen;2010;59.6
546;Industrie;Totaal broeikasgassen;2011;58.4
547;Industrie;Totaal broeikasgassen;2012;57.0
548;Industrie;Totaal broeikasgassen;2013;56.5
549;Industrie;Totaal broeikasgassen;2014;55.3
550;Industrie;Totaal broeikasgassen;2015;55.2
551;Industrie;Totaal broeikasgassen;2016;55.9
552;Industrie;Totaal broeikasgassen;2017;56.8
553;Industrie;Totaal broeikasgassen;2018;55.7
554;Industrie;Totaal broeikasgassen;2019;54.9
555;Industrie;Totaal broeikasgassen;2020;53.6
556;Industrie;Totaal broeikasgassen;2021;53.4
557;Industrie;Totaal broeikasgassen;2022;49.2
558;Industrie;Totaal broeikasgassen;2023;46.1
559;Industrie;Totaal broeikasgassen;2024;46.8
560;Industrie;Kooldioxide (CO2);1990;54.4
561;Industrie;Kooldioxide (CO2);1991 ;56.7
562;Industrie;Kooldioxide (CO2);1992;57.3
563;Industrie;Kooldioxide (CO2);1993 ;53.0
564;Industrie;Kooldioxide (CO2);1994 ;53.1
565;Industrie;Kooldioxide (CO2);1995;49.9
566;Industrie;Kooldioxide (CO2);1996 ;51.1
567;Industrie;Kooldioxide (CO2);1997 ;51.1
568;Industrie;Kooldioxide (CO2);1998 ;51.0
569;Industrie;Kooldioxide (CO2);1999 ;49.7
570;Industrie;Kooldioxide (CO2);2000;49.6
571;Industrie;Kooldioxide (CO2);2001;49.3
572;Industrie;Kooldioxide (CO2);2002;48.8
573;Industrie;Kooldioxide (CO2);2003;49.9
574;Industrie;Kooldioxide (CO2);2004;50.2
575;Industrie;Kooldioxide (CO2);2005;50.2
576;Industrie;Kooldioxide (CO2);2006;49.3
577;Industrie;Kooldioxide (CO2);2007;50.0
578;Industrie;Kooldioxide (CO2);2008;49.6
579;Industrie;Kooldioxide (CO2);2009;46.0
580;Industrie;Kooldioxide (CO2);2010;49.1
581;Industrie;Kooldioxide (CO2);2011;48.5
582;Industrie;Kooldioxide (CO2);2012;47.5
583;Industrie;Kooldioxide (CO2);2013;47.2
584;Industrie;Kooldioxide (CO2);2014;46.7
585;Industrie;Kooldioxide (CO2);2015;46.7
586;Industrie;Kooldioxide (CO2);2016;47.9
587;Industrie;Kooldioxide (CO2);2017;49.0
588;Industrie;Kooldioxide (CO2);2018;48.5
589;Industrie;Kooldioxide (CO2);2019;47.7
590;Industrie;Kooldioxide (CO2);2020;47.0
591;Industrie;Kooldioxide (CO2);2021;47.4
592;Industrie;Kooldioxide (CO2);2022;43.9
593;Industrie;Kooldioxide (CO2);2023;41.2
594;Industrie;Kooldioxide (CO2);2024;41.9
595;Industrie;Distikstofoxide (N20);1990;6.9
596;Industrie;Distikstofoxide (N20);1991 ;6.9
597;Industrie;Distikstofoxide (N20);1992;7.0
598;Industrie;Distikstofoxide (N20);1993 ;7.4
599;Industrie;Distikstofoxide (N20);1994 ;7.3
600;Industrie;Distikstofoxide (N20);1995;7.0
601;Industrie;Distikstofoxide (N20);1996 ;7.0
602;Industrie;Distikstofoxide (N20);1997 ;7.0
603;Industrie;Distikstofoxide (N20);1998 ;7.0
604;Industrie;Distikstofoxide (N20);1999 ;6.7
605;Industrie;Distikstofoxide (N20);2000;6.8
606;Industrie;Distikstofoxide (N20);2001;6.3
607;Industrie;Distikstofoxide (N20);2002;6.0
608;Industrie;Distikstofoxide (N20);2003;6.1
609;Industrie;Distikstofoxide (N20);2004;6.6
610;Industrie;Distikstofoxide (N20);2005;6.6
611;Industrie;Distikstofoxide (N20);2006;6.6
612;Industrie;Distikstofoxide (N20);2007;5.5
613;Industrie;Distikstofoxide (N20);2008;2.2
614;Industrie;Distikstofoxide (N20);2009;2.3
615;Industrie;Distikstofoxide (N20);2010;2.0
616;Industrie;Distikstofoxide (N20);2011;2.1
617;Industrie;Distikstofoxide (N20);2012;2.1
618;Industrie;Distikstofoxide (N20);2013;2.1
619;Industrie;Distikstofoxide (N20);2014;2.1
620;Industrie;Distikstofoxide (N20);2015;2.1
621;Industrie;Distikstofoxide (N20);2016;2.0
622;Industrie;Distikstofoxide (N20);2017;2.1
623;Industrie;Distikstofoxide (N20);2018;2.0
624;Industrie;Distikstofoxide (N20);2019;2.0
625;Industrie;Distikstofoxide (N20);2020;1.8
626;Industrie;Distikstofoxide (N20);2021;1.7
627;Industrie;Distikstofoxide (N20);2022;1.3
628;Industrie;Distikstofoxide (N20);2023;1.1
629;Industrie;Distikstofoxide (N20);2024;
630;Industrie;Methaan (CH4);1990;18.4
631;Industrie;Methaan (CH4);1991 ;18.5
632;Industrie;Methaan (CH4);1992;18.2
633;Industrie;Methaan (CH4);1993 ;17.8
634;Industrie;Methaan (CH4);1994 ;17.2
635;Industrie;Methaan (CH4);1995;16.5
636;Industrie;Methaan (CH4);1996 ;15.9
637;Industrie;Methaan (CH4);1997 ;14.8
638;Industrie;Methaan (CH4);1998 ;14.3
639;Industrie;Methaan (CH4);1999 ;13.1
640;Industrie;Methaan (CH4);2000;12.3
641;Industrie;Methaan (CH4);2001;11.7
642;Industrie;Methaan (CH4);2002;11.2
643;Industrie;Methaan (CH4);2003;10.5
644;Industrie;Methaan (CH4);2004;10.1
645;Industrie;Methaan (CH4);2005;8.5
646;Industrie;Methaan (CH4);2006;7.8
647;Industrie;Methaan (CH4);2007;7.5
648;Industrie;Methaan (CH4);2008;7.1
649;Industrie;Methaan (CH4);2009;6.7
650;Industrie;Methaan (CH4);2010;6.4
651;Industrie;Methaan (CH4);2011;6.1
652;Industrie;Methaan (CH4);2012;5.8
653;Industrie;Methaan (CH4);2013;5.4
654;Industrie;Methaan (CH4);2014;5.1
655;Industrie;Methaan (CH4);2015;4.9
656;Industrie;Methaan (CH4);2016;4.6
657;Industrie;Methaan (CH4);2017;4.3
658;Industrie;Methaan (CH4);2018;4.1
659;Industrie;Methaan (CH4);2019;4.0
660;Industrie;Methaan (CH4);2020;3.8
661;Industrie;Methaan (CH4);2021;3.6
662;Industrie;Methaan (CH4);2022;3.3
663;Industrie;Methaan (CH4);2023;3.2
664;Industrie;Methaan (CH4);2024;
665;Industrie;F-gassen;1990;7.3
666;Industrie;F-gassen;1991 ;6.2
667;Industrie;F-gassen;1992;7.0
668;Industrie;F-gassen;1993 ;7.6
669;Industrie;F-gassen;1994 ;9.1
670;Industrie;F-gassen;1995;8.7
671;Industrie;F-gassen;1996 ;10.6
672;Industrie;F-gassen;1997 ;11.4
673;Industrie;F-gassen;1998 ;11.9
674;Industrie;F-gassen;1999 ;6.8
675;Industrie;F-gassen;2000;5.9
676;Industrie;F-gassen;2001;3.4
677;Industrie;F-gassen;2002;3.8
678;Industrie;F-gassen;2003;2.0
679;Industrie;F-gassen;2004;1.7
680;Industrie;F-gassen;2005;1.5
681;Industrie;F-gassen;2006;1.6
682;Industrie;F-gassen;2007;1.7
683;Industrie;F-gassen;2008;1.7
684;Industrie;F-gassen;2009;1.8
685;Industrie;F-gassen;2010;2.0
686;Industrie;F-gassen;2011;1.7
687;Industrie;F-gassen;2012;1.7
688;Industrie;F-gassen;2013;1.8
689;Industrie;F-gassen;2014;1.4
690;Industrie;F-gassen;2015;1.5
691;Industrie;F-gassen;2016;1.4
692;Industrie;F-gassen;2017;1.4
693;Industrie;F-gassen;2018;1.2
694;Industrie;F-gassen;2019;1.2
695;Industrie;F-gassen;2020;0.9
696;Industrie;F-gassen;2021;0.8
697;Industrie;F-gassen;2022;0.7
698;Industrie;F-gassen;2023;0.6
699;Industrie;F-gassen;2024;
700;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1990;4.6
701;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1991 ;4.6
702;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1992;4.6
703;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1993 ;4.4
704;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1994 ;4.2
705;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1995;4.3
706;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1996 ;4.2
707;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1997 ;3.7
708;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1998 ;3.6
709;06 Winning van aardolie en aardgas;Totaal broeikasgassen;1999 ;3.2
710;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2000;3.2
711;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2001;3.2
712;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2002;3.2
713;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2003;3.1
714;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2004;3.1
715;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2005;3.3
716;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2006;3.1
717;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2007;3.0
718;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2008;3.1
719;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2009;2.9
720;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2010;3.2
721;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2011;3.1
722;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2012;3.1
723;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2013;3.1
724;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2014;3.1
725;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2015;2.8
726;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2016;2.6
727;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2017;2.5
728;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2018;2.3
729;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2019;2.2
730;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2020;2.1
731;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2021;2.0
732;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2022;1.7
733;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2023;1.5
734;06 Winning van aardolie en aardgas;Totaal broeikasgassen;2024;
735;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1990;2.3
736;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1991 ;2.3
737;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1992;2.3
738;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1993 ;2.1
739;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1994 ;1.9
740;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1995;2.0
741;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1996 ;2.1
742;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1997 ;2.2
743;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1998 ;2.1
744;06 Winning van aardolie en aardgas;Kooldioxide (CO2);1999 ;2.0
745;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2000;2.0
746;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2001;2.0
747;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2002;2.1
748;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2003;2.0
749;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2004;2.1
750;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2005;2.2
751;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2006;2.1
752;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2007;1.9
753;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2008;1.9
754;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2009;2.0
755;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2010;2.1
756;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2011;2.0
757;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2012;2.1
758;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2013;2.2
759;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2014;2.2
760;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2015;1.9
761;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2016;1.7
762;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2017;1.8
763;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2018;1.7
764;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2019;1.5
765;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2020;1.5
766;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2021;1.4
767;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2022;1.2
768;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2023;1.1
769;06 Winning van aardolie en aardgas;Kooldioxide (CO2);2024;
770;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1990;0.0
771;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1991 ;0.0
772;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1992;0.0
773;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1993 ;0.0
774;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1994 ;0.0
775;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1995;0.0
776;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1996 ;0.0
777;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1997 ;0.0
778;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1998 ;0.0
779;06 Winning van aardolie en aardgas;Distikstofoxide (N20);1999 ;0.0
780;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2000;0.0
781;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2001;0.0
782;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2002;0.0
783;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2003;0.0
784;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2004;0.0
785;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2005;0.0
786;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2006;0.0
787;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2007;0.0
788;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2008;0.0
789;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2009;0.0
790;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2010;0.0
791;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2011;0.0
792;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2012;0.0
793;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2013;0.0
794;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2014;0.0
795;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2015;0.0
796;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2016;0.0
797;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2017;0.0
798;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2018;0.0
799;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2019;0.0
800;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2020;0.0
801;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2021;0.0
802;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2022;0.0
803;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2023;0.0
804;06 Winning van aardolie en aardgas;Distikstofoxide (N20);2024;
805;06 Winning van aardolie en aardgas;Methaan (CH4);1990;2.3
806;06 Winning van aardolie en aardgas;Methaan (CH4);1991 ;2.3
807;06 Winning van aardolie en aardgas;Methaan (CH4);1992;2.3
808;06 Winning van aardolie en aardgas;Methaan (CH4);1993 ;2.3
809;06 Winning van aardolie en aardgas;Methaan (CH4);1994 ;2.3
810;06 Winning van aardolie en aardgas;Methaan (CH4);1995;2.3
811;06 Winning van aardolie en aardgas;Methaan (CH4);1996 ;2.1
812;06 Winning van aardolie en aardgas;Methaan (CH4);1997 ;1.4
813;06 Winning van aardolie en aardgas;Methaan (CH4);1998 ;1.5
814;06 Winning van aardolie en aardgas;Methaan (CH4);1999 ;1.3
815;06 Winning van aardolie en aardgas;Methaan (CH4);2000;1.2
816;06 Winning van aardolie en aardgas;Methaan (CH4);2001;1.2
817;06 Winning van aardolie en aardgas;Methaan (CH4);2002;1.1
818;06 Winning van aardolie en aardgas;Methaan (CH4);2003;1.1
819;06 Winning van aardolie en aardgas;Methaan (CH4);2004;1.0
820;06 Winning van aardolie en aardgas;Methaan (CH4);2005;1.1
821;06 Winning van aardolie en aardgas;Methaan (CH4);2006;1.0
822;06 Winning van aardolie en aardgas;Methaan (CH4);2007;1.1
823;06 Winning van aardolie en aardgas;Methaan (CH4);2008;1.1
824;06 Winning van aardolie en aardgas;Methaan (CH4);2009;1.0
825;06 Winning van aardolie en aardgas;Methaan (CH4);2010;1.1
826;06 Winning van aardolie en aardgas;Methaan (CH4);2011;1.1
827;06 Winning van aardolie en aardgas;Methaan (CH4);2012;1.0
828;06 Winning van aardolie en aardgas;Methaan (CH4);2013;0.9
829;06 Winning van aardolie en aardgas;Methaan (CH4);2014;0.9
830;06 Winning van aardolie en aardgas;Methaan (CH4);2015;0.9
831;06 Winning van aardolie en aardgas;Methaan (CH4);2016;0.8
832;06 Winning van aardolie en aardgas;Methaan (CH4);2017;0.7
833;06 Winning van aardolie en aardgas;Methaan (CH4);2018;0.6
834;06 Winning van aardolie en aardgas;Methaan (CH4);2019;0.6
835;06 Winning van aardolie en aardgas;Methaan (CH4);2020;0.6
836;06 Winning van aardolie en aardgas;Methaan (CH4);2021;0.5
837;06 Winning van aardolie en aardgas;Methaan (CH4);2022;0.5
838;06 Winning van aardolie en aardgas;Methaan (CH4);2023;0.5
839;06 Winning van aardolie en aardgas;Methaan (CH4);2024;
840;06 Winning van aardolie en aardgas;F-gassen;1990;0.0
841;06 Winning van aardolie en aardgas;F-gassen;1991 ;0.0
842;06 Winning van aardolie en aardgas;F-gassen;1992;0.0
843;06 Winning van aardolie en aardgas;F-gassen;1993 ;0.0
844;06 Winning van aardolie en aardgas;F-gassen;1994 ;0.0
845;06 Winning van aardolie en aardgas;F-gassen;1995;0.0
846;06 Winning van aardolie en aardgas;F-gassen;1996 ;0.0
847;06 Winning van aardolie en aardgas;F-gassen;1997 ;0.0
848;06 Winning van aardolie en aardgas;F-gassen;1998 ;0.0
