ID;Afvalsoort;RegioS;Perioden;HuishoudelijkRestafvalKgPerInwoner_1;HuishoudelijkRestafvalTonnages_2
2910;Kunststof verpakkingen uit nascheiding;Maassluis;2023;;
2911;Kunststof verpakkingen uit nascheiding;Maastricht;2023;;
2912;Kunststof verpakkingen uit nascheiding;Medemblik;2023;0.0;0.0
2913;Kunststof verpakkingen uit nascheiding;Meerssen;2023;;
2914;Kunststof verpakkingen uit nascheiding;Meierijstad;2023;;
2915;Kunststof verpakkingen uit nascheiding;Meppel;2023;;
2916;Kunststof verpakkingen uit nascheiding;Middelburg (Z.);2023;;
2917;Kunststof verpakkingen uit nascheiding;Midden-Delfland;2023;;
2918;Kunststof verpakkingen uit nascheiding;Midden-Drenthe;2023;;
2919;Kunststof verpakkingen uit nascheiding;Midden-Groningen;2023;;
2920;Kunststof verpakkingen uit nascheiding;Moerdijk;2023;;
2921;Kunststof verpakkingen uit nascheiding;Molenlanden;2023;0.0;0.0
2922;Kunststof verpakkingen uit nascheiding;Montferland;2023;;
2923;Kunststof verpakkingen uit nascheiding;Montfoort;2023;;
2924;Kunststof verpakkingen uit nascheiding;Mook en Middelaar;2023;;
2925;Kunststof verpakkingen uit nascheiding;Neder-Betuwe;2023;;
2926;Kunststof verpakkingen uit nascheiding;Nederweert;2023;;
2927;Kunststof verpakkingen uit nascheiding;Nieuwegein;2023;8.8;578.5
2928;Kunststof verpakkingen uit nascheiding;Nieuwkoop;2023;;
2929;Kunststof verpakkingen uit nascheiding;Nijkerk;2023;;
2930;Kunststof verpakkingen uit nascheiding;Nijmegen;2023;0.0;0.0
2931;Kunststof verpakkingen uit nascheiding;Nissewaard;2023;;
2932;Kunststof verpakkingen uit nascheiding;Noardeast-Fryslân;2023;19.7;901.9
2933;Kunststof verpakkingen uit nascheiding;Noord-Beveland;2023;51.0;400.9
2934;Kunststof verpakkingen uit nascheiding;Noordenveld;2023;;
2935;Kunststof verpakkingen uit nascheiding;Noordoostpolder;2023;;
2936;Kunststof verpakkingen uit nascheiding;Noordwijk;2023;;
2937;Kunststof verpakkingen uit nascheiding;Nuenen, Gerwen en Nederwetten;2023;;
2938;Kunststof verpakkingen uit nascheiding;Nunspeet;2023;19.4;558.5
2939;Kunststof verpakkingen uit nascheiding;Oegstgeest;2023;6.1;157.4
2940;Kunststof verpakkingen uit nascheiding;Oirschot;2023;;
2941;Kunststof verpakkingen uit nascheiding;Oisterwijk;2023;;
2942;Kunststof verpakkingen uit nascheiding;Oldambt;2023;;
2943;Kunststof verpakkingen uit nascheiding;Oldebroek;2023;14.4;350.4
2944;Kunststof verpakkingen uit nascheiding;Oldenzaal;2023;;
2945;Kunststof verpakkingen uit nascheiding;Olst-Wijhe;2023;;
2946;Kunststof verpakkingen uit nascheiding;Ommen;2023;;
2947;Kunststof verpakkingen uit nascheiding;Oost Gelre;2023;;
2948;Kunststof verpakkingen uit nascheiding;Oosterhout;2023;;
2949;Kunststof verpakkingen uit nascheiding;Ooststellingwerf;2023;13.2;341.0
2950;Kunststof verpakkingen uit nascheiding;Oostzaan;2023;;
2951;Kunststof verpakkingen uit nascheiding;Opmeer;2023;;
2952;Kunststof verpakkingen uit nascheiding;Opsterland;2023;14.9;449.3
2953;Kunststof verpakkingen uit nascheiding;Oss;2023;;
2954;Kunststof verpakkingen uit nascheiding;Oude IJsselstreek;2023;;
2955;Kunststof verpakkingen uit nascheiding;Ouder-Amstel;2023;9.1;129.6
2956;Kunststof verpakkingen uit nascheiding;Oudewater;2023;;
2957;Kunststof verpakkingen uit nascheiding;Overbetuwe;2023;;
2958;Kunststof verpakkingen uit nascheiding;Papendrecht;2023;9.1;295.0
2959;Kunststof verpakkingen uit nascheiding;Peel en Maas;2023;;
2960;Kunststof verpakkingen uit nascheiding;Pekela;2023;;
2961;Kunststof verpakkingen uit nascheiding;Pijnacker-Nootdorp;2023;;
2962;Kunststof verpakkingen uit nascheiding;Purmerend;2023;14.4;1353.7
2963;Kunststof verpakkingen uit nascheiding;Putten;2023;0.0;0.0
2964;Kunststof verpakkingen uit nascheiding;Raalte;2023;;
2965;Kunststof verpakkingen uit nascheiding;Reimerswaal;2023;;
2966;Kunststof verpakkingen uit nascheiding;Renkum;2023;0.0;0.0
2967;Kunststof verpakkingen uit nascheiding;Renswoude;2023;0.0;0.0
2968;Kunststof verpakkingen uit nascheiding;Reusel-De Mierden;2023;;
2969;Kunststof verpakkingen uit nascheiding;Rheden;2023;;
2970;Kunststof verpakkingen uit nascheiding;Rhenen;2023;;
2971;Kunststof verpakkingen uit nascheiding;Ridderkerk;2023;19.2;911.5
2972;Kunststof verpakkingen uit nascheiding;Rijssen-Holten;2023;;
2973;Kunststof verpakkingen uit nascheiding;Rijswijk (ZH.);2023;30.8;1785.0
2974;Kunststof verpakkingen uit nascheiding;Roerdalen;2023;;
2975;Kunststof verpakkingen uit nascheiding;Roermond;2023;;
2976;Kunststof verpakkingen uit nascheiding;De Ronde Venen;2023;;
2977;Kunststof verpakkingen uit nascheiding;Roosendaal;2023;;
2978;Kunststof verpakkingen uit nascheiding;Rotterdam;2023;6.6;4373.0
2979;Kunststof verpakkingen uit nascheiding;Rozendaal;2023;;
2980;Kunststof verpakkingen uit nascheiding;Rucphen;2023;;
2981;Kunststof verpakkingen uit nascheiding;Schagen;2023;0.4;19.3
2982;Kunststof verpakkingen uit nascheiding;Scherpenzeel;2023;;
2983;Kunststof verpakkingen uit nascheiding;Schiedam;2023;22.0;1774.7
2984;Kunststof verpakkingen uit nascheiding;Schiermonnikoog;2023;37.2;36.5
2985;Kunststof verpakkingen uit nascheiding;Schouwen-Duiveland;2023;;
2986;Kunststof verpakkingen uit nascheiding;Simpelveld;2023;;
2987;Kunststof verpakkingen uit nascheiding;Sint-Michielsgestel;2023;;
2988;Kunststof verpakkingen uit nascheiding;Sittard-Geleen;2023;2.5;226.3
2989;Kunststof verpakkingen uit nascheiding;Sliedrecht;2023;;
2990;Kunststof verpakkingen uit nascheiding;Sluis;2023;;
2991;Kunststof verpakkingen uit nascheiding;Smallingerland;2023;2.7;152.0
2992;Kunststof verpakkingen uit nascheiding;Soest;2023;0.4;17.2
2993;Kunststof verpakkingen uit nascheiding;Someren;2023;;
2994;Kunststof verpakkingen uit nascheiding;Son en Breugel;2023;;
2995;Kunststof verpakkingen uit nascheiding;Stadskanaal;2023;;
2996;Kunststof verpakkingen uit nascheiding;Staphorst;2023;;
2997;Kunststof verpakkingen uit nascheiding;Stede Broec;2023;4.9;108.0
2998;Kunststof verpakkingen uit nascheiding;Steenbergen;2023;;
2999;Kunststof verpakkingen uit nascheiding;Steenwijkerland;2023;;
3000;Kunststof verpakkingen uit nascheiding;Stein (L.);2023;2.0;50.7
3001;Kunststof verpakkingen uit nascheiding;Stichtse Vecht;2023;;
3002;Kunststof verpakkingen uit nascheiding;Súdwest-Fryslân;2023;19.5;1772.2
3003;Kunststof verpakkingen uit nascheiding;Terneuzen;2023;8.4;459.4
3004;Kunststof verpakkingen uit nascheiding;Terschelling;2023;33.7;166.0
3005;Kunststof verpakkingen uit nascheiding;Texel;2023;;
3006;Kunststof verpakkingen uit nascheiding;Teylingen;2023;;
3007;Kunststof verpakkingen uit nascheiding;Tholen;2023;;
3008;Kunststof verpakkingen uit nascheiding;Tiel;2023;;
3009;Kunststof verpakkingen uit nascheiding;Tilburg;2023;;
3010;Kunststof verpakkingen uit nascheiding;Tubbergen;2023;;
3011;Kunststof verpakkingen uit nascheiding;Twenterand;2023;;
3012;Kunststof verpakkingen uit nascheiding;Tynaarlo;2023;;
3013;Kunststof verpakkingen uit nascheiding;Tytsjerksteradiel;2023;14.6;474.5
3014;Kunststof verpakkingen uit nascheiding;Uitgeest;2023;;
3015;Kunststof verpakkingen uit nascheiding;Uithoorn;2023;;
3016;Kunststof verpakkingen uit nascheiding;Urk;2023;;
3017;Kunststof verpakkingen uit nascheiding;Utrecht (gemeente);2023;9.2;3397.0
3018;Kunststof verpakkingen uit nascheiding;Utrechtse Heuvelrug;2023;;
3019;Kunststof verpakkingen uit nascheiding;Vaals;2023;;
3020;Kunststof verpakkingen uit nascheiding;Valkenburg aan de Geul;2023;;
3021;Kunststof verpakkingen uit nascheiding;Valkenswaard;2023;;
3022;Kunststof verpakkingen uit nascheiding;Veendam;2023;;
3023;Kunststof verpakkingen uit nascheiding;Veenendaal;2023;;
3024;Kunststof verpakkingen uit nascheiding;Veere;2023;;
3025;Kunststof verpakkingen uit nascheiding;Veldhoven;2023;;
3026;Kunststof verpakkingen uit nascheiding;Velsen;2023;6.0;413.0
3027;Kunststof verpakkingen uit nascheiding;Venlo;2023;;
3028;Kunststof verpakkingen uit nascheiding;Venray;2023;;
3029;Kunststof verpakkingen uit nascheiding;Vijfheerenlanden;2023;0.0;0.0
3030;Kunststof verpakkingen uit nascheiding;Vlaardingen;2023;26.6;2000.3
3031;Kunststof verpakkingen uit nascheiding;Vlieland;2023;48.4;62.5
3032;Kunststof verpakkingen uit nascheiding;Vlissingen;2023;;
3033;Kunststof verpakkingen uit nascheiding;Voerendaal;2023;;
3034;Kunststof verpakkingen uit nascheiding;Voorne aan Zee;2023;;
3035;Kunststof verpakkingen uit nascheiding;Voorschoten;2023;;
3036;Kunststof verpakkingen uit nascheiding;Voorst;2023;;
3037;Kunststof verpakkingen uit nascheiding;Vught;2023;;
3038;Kunststof verpakkingen uit nascheiding;Waadhoeke;2023;19.4;906.4
3039;Kunststof verpakkingen uit nascheiding;Waalre;2023;;
3040;Kunststof verpakkingen uit nascheiding;Waalwijk;2023;;
3041;Kunststof verpakkingen uit nascheiding;Waddinxveen;2023;;
3042;Kunststof verpakkingen uit nascheiding;Wageningen;2023;0.2;8.7
3043;Kunststof verpakkingen uit nascheiding;Wassenaar;2023;42.2;1144.0
3044;Kunststof verpakkingen uit nascheiding;Waterland;2023;;
3045;Kunststof verpakkingen uit nascheiding;Weert;2023;8.7;443.0
3046;Kunststof verpakkingen uit nascheiding;West Betuwe;2023;;
3047;Kunststof verpakkingen uit nascheiding;West Maas en Waal;2023;;
3048;Kunststof verpakkingen uit nascheiding;Westerkwartier;2023;;
3049;Kunststof verpakkingen uit nascheiding;Westerveld;2023;;
3050;Kunststof verpakkingen uit nascheiding;Westervoort;2023;;
3051;Kunststof verpakkingen uit nascheiding;Westerwolde;2023;17.7;470.7
3052;Kunststof verpakkingen uit nascheiding;Westland;2023;1.4;156.1
3053;Kunststof verpakkingen uit nascheiding;Weststellingwerf;2023;22.5;595.7
3054;Kunststof verpakkingen uit nascheiding;Wierden;2023;;
3055;Kunststof verpakkingen uit nascheiding;Wijchen;2023;;
3056;Kunststof verpakkingen uit nascheiding;Wijdemeren;2023;;
3057;Kunststof verpakkingen uit nascheiding;Wijk bij Duurstede;2023;;
3058;Kunststof verpakkingen uit nascheiding;Winterswijk;2023;;
3059;Kunststof verpakkingen uit nascheiding;Woensdrecht;2023;;
3060;Kunststof verpakkingen uit nascheiding;Woerden;2023;;
3061;Kunststof verpakkingen uit nascheiding;De Wolden;2023;;
3062;Kunststof verpakkingen uit nascheiding;Wormerland;2023;;
3063;Kunststof verpakkingen uit nascheiding;Woudenberg;2023;;
3064;Kunststof verpakkingen uit nascheiding;Zaanstad;2023;0.0;0.0
3065;Kunststof verpakkingen uit nascheiding;Zaltbommel;2023;;
3066;Kunststof verpakkingen uit nascheiding;Zandvoort;2023;1.8;32.3
3067;Kunststof verpakkingen uit nascheiding;Zeewolde;2023;;
3068;Kunststof verpakkingen uit nascheiding;Zeist;2023;1.5;103.0
3069;Kunststof verpakkingen uit nascheiding;Zevenaar;2023;;
3070;Kunststof verpakkingen uit nascheiding;Zoetermeer;2023;;
3071;Kunststof verpakkingen uit nascheiding;Zoeterwoude;2023;;
3072;Kunststof verpakkingen uit nascheiding;Zuidplas;2023;;
3073;Kunststof verpakkingen uit nascheiding;Zundert;2023;;
3074;Kunststof verpakkingen uit nascheiding;Zutphen;2023;;
3075;Kunststof verpakkingen uit nascheiding;Zwartewaterland;2023;;
3076;Kunststof verpakkingen uit nascheiding;Zwijndrecht;2023;;
3077;Kunststof verpakkingen uit nascheiding;Zwolle;2023;;
3078;Drankenkartons uit restafval;Aa en Hunze;2023;;
3079;Drankenkartons uit restafval;Aalsmeer;2023;0.2;5.0
3080;Drankenkartons uit restafval;Aalten;2023;;
3081;Drankenkartons uit restafval;Achtkarspelen;2023;0.2;5.7
3082;Drankenkartons uit restafval;Alblasserdam;2023;;
3083;Drankenkartons uit restafval;Albrandswaard;2023;0.0;0.0
3084;Drankenkartons uit restafval;Alkmaar;2023;1.5;167.9
3085;Drankenkartons uit restafval;Almelo;2023;;
3086;Drankenkartons uit restafval;Almere;2023;9.2;2055.4
3087;Drankenkartons uit restafval;Alphen aan den Rijn;2023;;
3088;Drankenkartons uit restafval;Alphen-Chaam;2023;;
3089;Drankenkartons uit restafval;Altena;2023;;
3090;Drankenkartons uit restafval;Ameland;2023;0.5;2.1
3091;Drankenkartons uit restafval;Amersfoort;2023;;
3092;Drankenkartons uit restafval;Amstelveen;2023;;
3093;Drankenkartons uit restafval;Amsterdam;2023;1.0;915.0
3094;Drankenkartons uit restafval;Apeldoorn;2023;;
3095;Drankenkartons uit restafval;Arnhem;2023;;
3096;Drankenkartons uit restafval;Assen;2023;;
3097;Drankenkartons uit restafval;Asten;2023;;
3098;Drankenkartons uit restafval;Baarle-Nassau;2023;;
3099;Drankenkartons uit restafval;Baarn;2023;0.0;0.0
3100;Drankenkartons uit restafval;Barendrecht;2023;0.0;0.0
3101;Drankenkartons uit restafval;Barneveld;2023;;
3102;Drankenkartons uit restafval;Beek (L.);2023;0.0;0.0
3103;Drankenkartons uit restafval;Beekdaelen;2023;;
3104;Drankenkartons uit restafval;Beesel;2023;;
3105;Drankenkartons uit restafval;Berg en Dal;2023;;
3106;Drankenkartons uit restafval;Bergeijk;2023;;
3107;Drankenkartons uit restafval;Bergen (L.);2023;;
3108;Drankenkartons uit restafval;Bergen (NH.);2023;;
3109;Drankenkartons uit restafval;Bergen op Zoom;2023;;
3110;Drankenkartons uit restafval;Berkelland;2023;;
3111;Drankenkartons uit restafval;Bernheze;2023;;
3112;Drankenkartons uit restafval;Best;2023;;
3113;Drankenkartons uit restafval;Beuningen;2023;;
3114;Drankenkartons uit restafval;Beverwijk;2023;0.0;0.0
3115;Drankenkartons uit restafval;De Bilt;2023;;
3116;Drankenkartons uit restafval;Bladel;2023;;
3117;Drankenkartons uit restafval;Blaricum;2023;;
3118;Drankenkartons uit restafval;Bloemendaal;2023;;
3119;Drankenkartons uit restafval;Bodegraven-Reeuwijk;2023;;
3120;Drankenkartons uit restafval;Boekel;2023;;
3121;Drankenkartons uit restafval;Borger-Odoorn;2023;;
3122;Drankenkartons uit restafval;Borne;2023;;
3123;Drankenkartons uit restafval;Borsele;2023;;
3124;Drankenkartons uit restafval;Boxtel;2023;;
3125;Drankenkartons uit restafval;Breda;2023;;
3126;Drankenkartons uit restafval;Bronckhorst;2023;;
3127;Drankenkartons uit restafval;Brummen;2023;;
3128;Drankenkartons uit restafval;Brunssum;2023;;
3129;Drankenkartons uit restafval;Bunnik;2023;;
3130;Drankenkartons uit restafval;Bunschoten;2023;0.0;0.0
3131;Drankenkartons uit restafval;Buren;2023;;
3132;Drankenkartons uit restafval;Capelle aan den IJssel;2023;0.1;4.4
3133;Drankenkartons uit restafval;Castricum;2023;;
3134;Drankenkartons uit restafval;Coevorden;2023;;
3135;Drankenkartons uit restafval;Cranendonck;2023;;
3136;Drankenkartons uit restafval;Culemborg;2023;;
3137;Drankenkartons uit restafval;Dalfsen;2023;;
3138;Drankenkartons uit restafval;Dantumadiel;2023;0.2;3.7
3139;Drankenkartons uit restafval;Delft;2023;0.0;0.0
3140;Drankenkartons uit restafval;Deurne;2023;;
3141;Drankenkartons uit restafval;Deventer;2023;;
3142;Drankenkartons uit restafval;Diemen;2023;;
3143;Drankenkartons uit restafval;Dijk en Waard;2023;0.0;0.0
3144;Drankenkartons uit restafval;Dinkelland;2023;;
3145;Drankenkartons uit restafval;Doesburg;2023;;
3146;Drankenkartons uit restafval;Doetinchem;2023;;
3147;Drankenkartons uit restafval;Dongen;2023;;
3148;Drankenkartons uit restafval;Dordrecht;2023;;
3149;Drankenkartons uit restafval;Drechterland;2023;;
3150;Drankenkartons uit restafval;Drimmelen;2023;;
3151;Drankenkartons uit restafval;Dronten;2023;;
3152;Drankenkartons uit restafval;Druten;2023;;
3153;Drankenkartons uit restafval;Duiven;2023;;
3154;Drankenkartons uit restafval;Echt-Susteren;2023;;
3155;Drankenkartons uit restafval;Edam-Volendam;2023;;
3156;Drankenkartons uit restafval;Ede;2023;;
3157;Drankenkartons uit restafval;Eemnes;2023;;
3158;Drankenkartons uit restafval;Eemsdelta;2023;0.2;7.5
3159;Drankenkartons uit restafval;Eersel;2023;;
3160;Drankenkartons uit restafval;Eijsden-Margraten;2023;;
3161;Drankenkartons uit restafval;Eindhoven;2023;;
3162;Drankenkartons uit restafval;Elburg;2023;0.2;4.7
3163;Drankenkartons uit restafval;Emmen;2023;;
3164;Drankenkartons uit restafval;Enkhuizen;2023;;
3165;Drankenkartons uit restafval;Enschede;2023;;
3166;Drankenkartons uit restafval;Epe;2023;;
3167;Drankenkartons uit restafval;Ermelo;2023;0.1;4.0
3168;Drankenkartons uit restafval;Etten-Leur;2023;;
3169;Drankenkartons uit restafval;De Fryske Marren;2023;0.2;8.0
3170;Drankenkartons uit restafval;Geertruidenberg;2023;;
3171;Drankenkartons uit restafval;Geldrop-Mierlo;2023;;
3172;Drankenkartons uit restafval;Gemert-Bakel;2023;;
3173;Drankenkartons uit restafval;Gennep;2023;;
3174;Drankenkartons uit restafval;Gilze en Rijen;2023;;
3175;Drankenkartons uit restafval;Goeree-Overflakkee;2023;;
3176;Drankenkartons uit restafval;Goes;2023;;
3177;Drankenkartons uit restafval;Goirle;2023;;
3178;Drankenkartons uit restafval;Gooise Meren;2023;;
3179;Drankenkartons uit restafval;Gorinchem;2023;0.0;0.0
3180;Drankenkartons uit restafval;Gouda;2023;;
3181;Drankenkartons uit restafval;'s-Gravenhage (gemeente);2023;0.0;0.0
3182;Drankenkartons uit restafval;Groningen (gemeente);2023;0.0;0.0
3183;Drankenkartons uit restafval;Gulpen-Wittem;2023;;
3184;Drankenkartons uit restafval;Haaksbergen;2023;;
3185;Drankenkartons uit restafval;Haarlem;2023;0.0;0.0
3186;Drankenkartons uit restafval;Haarlemmermeer;2023;;
3187;Drankenkartons uit restafval;Halderberge;2023;;
3188;Drankenkartons uit restafval;Hardenberg;2023;;
3189;Drankenkartons uit restafval;Harderwijk;2023;0.1;7.3
3190;Drankenkartons uit restafval;Hardinxveld-Giessendam;2023;0.0;0.0
3191;Drankenkartons uit restafval;Harlingen;2023;0.2;3.2
3192;Drankenkartons uit restafval;Hattem;2023;;
3193;Drankenkartons uit restafval;Heemskerk;2023;6.8;267.9
3194;Drankenkartons uit restafval;Heemstede;2023;;
3195;Drankenkartons uit restafval;Heerde;2023;;
3196;Drankenkartons uit restafval;Heerenveen;2023;0.1;6.3
3197;Drankenkartons uit restafval;Heerlen;2023;;
3198;Drankenkartons uit restafval;Heeze-Leende;2023;;
3199;Drankenkartons uit restafval;Heiloo;2023;;
3200;Drankenkartons uit restafval;Den Helder;2023;;
3201;Drankenkartons uit restafval;Hellendoorn;2023;;
3202;Drankenkartons uit restafval;Helmond;2023;;
3203;Drankenkartons uit restafval;Hendrik-Ido-Ambacht;2023;;
3204;Drankenkartons uit restafval;Hengelo (O.);2023;;
3205;Drankenkartons uit restafval;'s-Hertogenbosch;2023;;
3206;Drankenkartons uit restafval;Heumen;2023;;
3207;Drankenkartons uit restafval;Heusden;2023;;
3208;Drankenkartons uit restafval;Hillegom;2023;;
3209;Drankenkartons uit restafval;Hilvarenbeek;2023;;
3210;Drankenkartons uit restafval;Hilversum;2023;;
3211;Drankenkartons uit restafval;Hoeksche Waard;2023;;
3212;Drankenkartons uit restafval;Hof van Twente;2023;;
3213;Drankenkartons uit restafval;Het Hogeland;2023;0.1;6.1
3214;Drankenkartons uit restafval;Hollands Kroon;2023;;
3215;Drankenkartons uit restafval;Hoogeveen;2023;;
3216;Drankenkartons uit restafval;Hoorn;2023;;
3217;Drankenkartons uit restafval;Horst aan de Maas;2023;;
3218;Drankenkartons uit restafval;Houten;2023;0.1;7.5
3219;Drankenkartons uit restafval;Huizen;2023;;
3220;Drankenkartons uit restafval;Hulst;2023;;
3221;Drankenkartons uit restafval;IJsselstein;2023;;
3222;Drankenkartons uit restafval;Kaag en Braassem;2023;;
3223;Drankenkartons uit restafval;Kampen;2023;;
3224;Drankenkartons uit restafval;Kapelle;2023;;
3225;Drankenkartons uit restafval;Katwijk;2023;;
3226;Drankenkartons uit restafval;Kerkrade;2023;;
3227;Drankenkartons uit restafval;Koggenland;2023;0.0;0.0
3228;Drankenkartons uit restafval;Krimpen aan den IJssel;2023;;
3229;Drankenkartons uit restafval;Krimpenerwaard;2023;;
3230;Drankenkartons uit restafval;Laarbeek;2023;;
3231;Drankenkartons uit restafval;Land van Cuijk;2023;;
3232;Drankenkartons uit restafval;Landgraaf;2023;;
3233;Drankenkartons uit restafval;Landsmeer;2023;0.8;9.7
3234;Drankenkartons uit restafval;Lansingerland;2023;;
3235;Drankenkartons uit restafval;Laren (NH.);2023;;
3236;Drankenkartons uit restafval;Leeuwarden;2023;0.2;20.0
3237;Drankenkartons uit restafval;Leiden;2023;0.8;96.0
3238;Drankenkartons uit restafval;Leiderdorp;2023;0.6;16.6
3239;Drankenkartons uit restafval;Leidschendam-Voorburg;2023;0.0;0.0
3240;Drankenkartons uit restafval;Lelystad;2023;;
3241;Drankenkartons uit restafval;Leudal;2023;;
3242;Drankenkartons uit restafval;Leusden;2023;;
3243;Drankenkartons uit restafval;Lingewaard;2023;;
3244;Drankenkartons uit restafval;Lisse;2023;;
3245;Drankenkartons uit restafval;Lochem;2023;;
3246;Drankenkartons uit restafval;Loon op Zand;2023;;
3247;Drankenkartons uit restafval;Lopik;2023;;
3248;Drankenkartons uit restafval;Losser;2023;;
3249;Drankenkartons uit restafval;Maasdriel;2023;;
3250;Drankenkartons uit restafval;Maasgouw;2023;;
3251;Drankenkartons uit restafval;Maashorst;2023;;
3252;Drankenkartons uit restafval;Maassluis;2023;;
3253;Drankenkartons uit restafval;Maastricht;2023;;
3254;Drankenkartons uit restafval;Medemblik;2023;0.0;0.0
3255;Drankenkartons uit restafval;Meerssen;2023;;
3256;Drankenkartons uit restafval;Meierijstad;2023;;
3257;Drankenkartons uit restafval;Meppel;2023;;
3258;Drankenkartons uit restafval;Middelburg (Z.);2023;;
3259;Drankenkartons uit restafval;Midden-Delfland;2023;;
3260;Drankenkartons uit restafval;Midden-Drenthe;2023;;
3261;Drankenkartons uit restafval;Midden-Groningen;2023;;
3262;Drankenkartons uit restafval;Moerdijk;2023;;
3263;Drankenkartons uit restafval;Molenlanden;2023;0.0;0.0
3264;Drankenkartons uit restafval;Montferland;2023;;
3265;Drankenkartons uit restafval;Montfoort;2023;;
3266;Drankenkartons uit restafval;Mook en Middelaar;2023;;
3267;Drankenkartons uit restafval;Neder-Betuwe;2023;;
3268;Drankenkartons uit restafval;Nederweert;2023;;
3269;Drankenkartons uit restafval;Nieuwegein;2023;0.9;56.3
3270;Drankenkartons uit restafval;Nieuwkoop;2023;;
3271;Drankenkartons uit restafval;Nijkerk;2023;;
3272;Drankenkartons uit restafval;Nijmegen;2023;0.0;0.0
3273;Drankenkartons uit restafval;Nissewaard;2023;;
3274;Drankenkartons uit restafval;Noardeast-Fryslân;2023;0.2;8.9
3275;Drankenkartons uit restafval;Noord-Beveland;2023;42.4;332.9
3276;Drankenkartons uit restafval;Noordenveld;2023;;
3277;Drankenkartons uit restafval;Noordoostpolder;2023;;
3278;Drankenkartons uit restafval;Noordwijk;2023;;
3279;Drankenkartons uit restafval;Nuenen, Gerwen en Nederwetten;2023;;
3280;Drankenkartons uit restafval;Nunspeet;2023;0.2;5.5
3281;Drankenkartons uit restafval;Oegstgeest;2023;0.6;14.9
3282;Drankenkartons uit restafval;Oirschot;2023;;
3283;Drankenkartons uit restafval;Oisterwijk;2023;;
3284;Drankenkartons uit restafval;Oldambt;2023;;
3285;Drankenkartons uit restafval;Oldebroek;2023;0.1;3.5
3286;Drankenkartons uit restafval;Oldenzaal;2023;;
3287;Drankenkartons uit restafval;Olst-Wijhe;2023;;
3288;Drankenkartons uit restafval;Ommen;2023;;
3289;Drankenkartons uit restafval;Oost Gelre;2023;;
3290;Drankenkartons uit restafval;Oosterhout;2023;;
3291;Drankenkartons uit restafval;Ooststellingwerf;2023;0.1;3.4
3292;Drankenkartons uit restafval;Oostzaan;2023;;
3293;Drankenkartons uit restafval;Opmeer;2023;;
3294;Drankenkartons uit restafval;Opsterland;2023;0.1;4.4
3295;Drankenkartons uit restafval;Oss;2023;;
3296;Drankenkartons uit restafval;Oude IJsselstreek;2023;;
3297;Drankenkartons uit restafval;Ouder-Amstel;2023;0.6;9.0
3298;Drankenkartons uit restafval;Oudewater;2023;;
3299;Drankenkartons uit restafval;Overbetuwe;2023;;
3300;Drankenkartons uit restafval;Papendrecht;2023;0.0;0.0
3301;Drankenkartons uit restafval;Peel en Maas;2023;;
3302;Drankenkartons uit restafval;Pekela;2023;;
3303;Drankenkartons uit restafval;Pijnacker-Nootdorp;2023;;
3304;Drankenkartons uit restafval;Purmerend;2023;0.0;0.0
3305;Drankenkartons uit restafval;Putten;2023;0.0;0.0
3306;Drankenkartons uit restafval;Raalte;2023;;
3307;Drankenkartons uit restafval;Reimerswaal;2023;;
3308;Drankenkartons uit restafval;Renkum;2023;0.0;0.0
3309;Drankenkartons uit restafval;Renswoude;2023;0.0;0.0
3310;Drankenkartons uit restafval;Reusel-De Mierden;2023;;
3311;Drankenkartons uit restafval;Rheden;2023;;
3312;Drankenkartons uit restafval;Rhenen;2023;;
3313;Drankenkartons uit restafval;Ridderkerk;2023;0.0;0.0
3314;Drankenkartons uit restafval;Rijssen-Holten;2023;;
3315;Drankenkartons uit restafval;Rijswijk (ZH.);2023;0.0;0.0
3316;Drankenkartons uit restafval;Roerdalen;2023;;
3317;Drankenkartons uit restafval;Roermond;2023;;
3318;Drankenkartons uit restafval;De Ronde Venen;2023;;
3319;Drankenkartons uit restafval;Roosendaal;2023;;
3320;Drankenkartons uit restafval;Rotterdam;2023;1.1;750.0
3321;Drankenkartons uit restafval;Rozendaal;2023;;
3322;Drankenkartons uit restafval;Rucphen;2023;;
3323;Drankenkartons uit restafval;Schagen;2023;5.6;266.3
3324;Drankenkartons uit restafval;Scherpenzeel;2023;;
3325;Drankenkartons uit restafval;Schiedam;2023;0.1;4.5
3326;Drankenkartons uit restafval;Schiermonnikoog;2023;0.4;0.4
3327;Drankenkartons uit restafval;Schouwen-Duiveland;2023;;
3328;Drankenkartons uit restafval;Simpelveld;2023;;
3329;Drankenkartons uit restafval;Sint-Michielsgestel;2023;;
3330;Drankenkartons uit restafval;Sittard-Geleen;2023;0.0;0.0
3331;Drankenkartons uit restafval;Sliedrecht;2023;;
3332;Drankenkartons uit restafval;Sluis;2023;;
3333;Drankenkartons uit restafval;Smallingerland;2023;0.5;30.0
3334;Drankenkartons uit restafval;Soest;2023;0.0;0.0
3335;Drankenkartons uit restafval;Someren;2023;;
3336;Drankenkartons uit restafval;Son en Breugel;2023;;
3337;Drankenkartons uit restafval;Stadskanaal;2023;;
3338;Drankenkartons uit restafval;Staphorst;2023;;
3339;Drankenkartons uit restafval;Stede Broec;2023;0.0;0.0
3340;Drankenkartons uit restafval;Steenbergen;2023;;
3341;Drankenkartons uit restafval;Steenwijkerland;2023;;
