ID;Bedrijfstypen;Rechtsvorm;TypeActiviteit;Perioden;AantalBedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
6340;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Agrarische activeiten;2019;179.0;117.4;419.0;6.8;361.8;11.1;17.0;11.8;0.1;10.5;419.0;248.2;9.3;237.9;0.0;1.4;149.0;20.4;114.3;100.5;92.1;60.6;1.2;10.7;0.0;0.0;19.6;-2.9;0.3;4.0;19.2;3.3;3.8;0.6;22.5
6341;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Agrarische activeiten;2020;132.0;101.8;365.3;4.7;316.2;9.5;13.1;12.2;0.1;9.5;365.3;217.4;7.4;209.5;0.0;1.3;123.9;22.7;112.5;101.5;99.1;71.7;1.6;8.0;0.0;0.0;17.8;-2.5;0.2;3.1;10.9;2.8;3.2;0.5;13.7
6342;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Agrarische activeiten;2021;133.0;99.9;357.7;6.4;304.3;9.0;15.1;12.7;0.4;9.9;357.7;216.5;7.4;208.7;0.0;1.2;117.2;22.8;103.6;91.3;85.4;58.9;1.0;8.8;0.0;0.0;16.7;-2.6;0.1;2.8;15.6;8.2;8.8;0.5;23.8
6343;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Agrarische activeiten;2022;134.0;101.2;387.9;7.4;328.3;9.1;17.1;14.7;0.3;11.0;387.9;247.6;8.6;237.3;0.0;3.4;113.2;23.7;130.2;121.7;107.2;76.9;2.2;10.8;0.0;0.0;21.8;-2.7;0.0;3.0;20.3;5.9;6.3;0.4;26.2
6344;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2010;267.0;101.1;11.4;0.2;8.1;0.7;0.4;0.9;0.0;1.1;11.4;5.7;0.6;5.0;0.0;0.0;4.8;1.0;4.0;3.8;3.4;2.2;0.2;0.3;0.0;0.0;0.7;-0.2;0.0;0.2;0.4;0.1;0.1;0.0;0.6
6345;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2011;266.0;105.1;11.9;0.4;9.6;0.6;0.5;0.4;0.0;0.3;11.9;4.9;0.6;4.4;0.0;0.0;6.1;0.7;6.8;5.1;4.5;2.5;0.6;0.5;0.0;0.0;0.9;-0.2;0.0;0.2;2.0;0.0;0.0;0.0;2.0
6346;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2012;230.0;90.3;15.2;0.3;12.3;0.9;0.7;0.5;0.0;0.4;15.2;6.6;0.4;6.2;0.0;0.1;7.7;0.8;6.4;4.5;4.1;2.7;0.2;0.4;0.0;0.0;0.8;-0.3;0.0;0.3;2.1;0.1;0.1;0.0;2.2
6347;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2013;208.0;104.7;4.8;0.1;3.6;0.5;0.3;0.2;0.0;0.1;4.8;2.6;0.2;2.4;0.0;0.0;2.0;0.3;2.4;2.4;2.1;1.6;0.1;0.2;0.0;0.0;0.3;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.3
6348;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2014;183.0;93.0;9.1;0.0;7.9;0.4;0.3;0.3;0.0;0.1;9.1;5.0;0.3;4.7;0.0;0.0;3.8;0.3;2.7;2.6;2.2;1.5;0.1;0.2;0.0;0.0;0.4;-0.1;0.0;0.2;0.4;0.0;0.0;0.0;0.4
6349;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2015;215.0;105.8;21.7;0.1;17.5;2.0;1.0;0.7;0.0;0.3;21.7;12.4;0.8;11.6;0.0;0.0;8.1;1.2;7.5;5.9;5.9;4.6;0.2;0.4;-0.5;0.0;1.2;-0.3;0.0;0.3;1.4;0.1;0.1;0.1;1.5
6350;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2016;214.0;129.7;34.7;0.2;30.3;0.2;2.4;1.1;0.0;0.5;34.7;16.8;0.6;16.2;0.0;0.0;14.9;2.9;13.5;10.7;10.2;7.6;0.2;0.8;0.0;0.0;1.6;-0.6;0.0;0.6;2.7;0.0;0.1;0.0;2.7
6351;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2017;190.0;119.8;20.4;0.0;16.9;1.9;0.9;0.3;0.0;0.3;20.4;12.7;0.4;12.3;0.0;0.1;7.0;0.6;4.2;2.7;3.3;2.3;0.0;0.3;0.0;0.0;0.6;-0.2;0.0;0.2;0.8;-0.1;0.0;0.1;0.7
6352;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2018;195.0;125.6;19.5;0.0;17.8;0.1;0.7;0.4;0.0;0.5;19.5;11.9;0.2;11.7;0.0;0.0;6.6;1.0;4.3;2.7;3.6;2.3;0.2;0.5;0.0;0.0;0.6;-0.2;0.0;0.2;0.5;0.0;0.0;0.0;0.5
6353;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2019;179.0;117.4;25.0;0.1;20.9;0.1;1.6;0.8;0.0;1.5;25.0;12.7;0.7;12.0;0.0;0.1;10.6;1.6;7.0;4.3;5.7;4.0;0.1;0.5;0.0;0.0;1.2;-0.3;0.0;0.3;1.0;0.0;0.0;0.0;1.0
6354;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2020;132.0;101.8;18.1;0.2;15.2;0.3;0.9;0.5;0.0;1.0;18.1;10.4;0.6;9.7;0.0;0.0;6.8;0.9;6.1;3.5;5.0;3.5;0.3;0.4;0.0;0.0;0.8;-0.2;0.0;0.2;1.0;0.4;0.4;0.0;1.4
6355;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2021;133.0;99.9;14.6;0.1;11.9;0.7;0.8;0.4;0.0;0.7;14.6;10.3;0.7;9.7;0.0;0.0;3.0;1.2;5.6;4.6;4.2;2.9;0.3;0.3;0.0;0.0;0.7;-0.1;0.0;0.1;1.3;0.0;0.0;0.0;1.3
6356;Veeteeltcombinatie, vooral graasdieren;Samenwerkingsverbanden;Overige activiteiten;2022;134.0;101.2;26.1;0.1;22.5;0.9;1.0;0.7;0.0;0.9;26.1;17.8;0.7;17.1;0.0;0.0;7.0;1.3;5.8;4.8;4.5;2.8;0.1;0.4;0.0;0.0;1.1;-0.1;0.0;0.1;1.2;0.0;0.0;0.0;1.2
6357;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2010;14.0;2.8;11.8;0.4;8.0;1.5;0.2;1.0;0.1;0.6;11.8;4.7;0.1;1.7;0.0;2.8;3.7;0.6;2.3;1.8;2.1;0.8;0.6;0.2;0.0;0.0;0.5;-0.2;0.0;0.1;0.0;0.4;0.5;0.1;0.4
6358;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2011;10.0;2.5;24.7;0.9;8.1;1.5;2.2;11.4;0.0;0.5;24.7;2.2;0.0;0.1;0.0;0.3;11.9;10.2;9.2;8.0;8.4;5.8;0.9;0.6;0.0;0.0;1.1;-0.4;0.0;0.8;0.4;-0.4;0.1;0.5;0.1
6359;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2012;7.0;1.9;7.3;0.1;3.4;0.9;0.7;1.2;0.0;1.1;7.3;3.4;0.0;0.0;0.0;0.9;1.8;1.1;3.5;3.3;2.9;1.0;0.6;0.3;0.0;0.0;1.0;-0.1;0.0;0.0;0.5;0.0;0.0;0.0;0.8
6360;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2013;8.0;1.3;4.5;0.0;0.5;0.9;0.6;0.8;0.0;1.7;4.5;2.6;0.0;0.0;0.0;0.9;0.1;0.9;1.7;1.6;1.3;0.3;0.3;0.1;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.9
6361;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2014;12.0;1.3;4.6;0.0;1.6;1.1;0.6;1.0;0.0;0.4;4.6;2.7;0.0;0.0;0.0;1.0;0.2;0.8;1.3;1.1;1.5;0.4;0.3;0.1;0.0;0.0;0.7;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0
6362;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2015;6.0;0.3;2.3;0.0;1.2;0.1;0.3;0.5;0.0;0.2;2.3;1.0;0.0;0.0;0.0;0.1;0.7;0.4;1.9;1.7;1.6;0.8;0.2;0.1;0.0;0.0;0.6;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3
6363;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2016;5.0;2.2;6.0;0.0;4.8;0.0;0.1;0.9;0.0;0.0;6.0;0.1;0.0;0.0;0.0;0.0;4.9;1.0;3.0;2.9;2.6;1.9;0.3;0.2;0.0;0.0;0.2;-0.2;0.0;0.0;0.3;0.0;0.0;0.0;0.3
6364;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2017;8.0;0.6;4.9;0.0;3.5;0.3;0.3;0.6;0.0;0.2;4.9;3.2;0.0;0.0;0.0;0.0;0.7;1.1;2.3;1.9;2.1;0.7;0.5;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1
6365;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2018;9.0;2.2;5.1;0.3;3.9;0.2;0.0;0.2;0.0;0.5;5.1;3.6;0.0;0.0;0.0;0.0;1.1;0.4;2.2;2.2;1.7;1.0;0.3;0.1;0.0;0.0;0.3;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5
6366;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2019;11.0;7.3;11.6;0.3;6.4;0.5;1.2;2.0;0.0;1.2;11.6;8.3;0.0;0.0;0.0;0.1;1.5;1.7;7.6;6.8;6.4;4.0;0.7;0.3;0.0;0.0;1.3;0.0;0.0;0.0;1.2;0.0;0.0;0.0;1.3
6367;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2020;9.0;8.6;16.7;0.3;10.9;1.0;1.2;2.4;0.0;0.9;16.7;9.4;0.0;0.0;0.0;0.1;5.1;2.1;7.2;6.6;6.6;3.5;1.0;0.5;0.0;0.0;1.7;-0.1;0.0;0.0;0.6;0.1;0.1;0.0;0.6
6368;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2021;9.0;7.2;12.1;0.2;7.9;0.0;1.1;2.0;0.0;0.9;12.1;6.4;0.0;0.0;0.0;0.1;4.1;1.5;5.3;5.0;4.6;2.5;0.5;0.4;0.0;0.0;1.1;-0.1;0.0;0.0;0.6;0.0;0.0;0.0;0.6
6369;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Alle activiteiten;2022;5.0;3.3;13.1;0.2;7.9;1.6;0.1;1.3;0.0;1.9;13.1;9.0;0.0;0.0;0.0;0.1;3.5;0.4;3.4;3.4;2.4;0.9;0.5;0.4;0.0;0.0;0.6;0.0;0.0;0.0;1.0;0.8;0.8;0.0;1.8
6370;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2010;14.0;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6371;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2011;10.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6372;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2012;7.0;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6373;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2013;8.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6374;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2014;12.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6375;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2015;6.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6376;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2016;5.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6377;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2017;8.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6378;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2018;9.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6379;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2019;11.0;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6380;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2020;9.0;8.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6381;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2021;9.0;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6382;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Agrarische activeiten;2022;5.0;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6383;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2010;14.0;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6384;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2011;10.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6385;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2012;7.0;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6386;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2013;8.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6387;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2014;12.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6388;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2015;6.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6389;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2016;5.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6390;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2017;8.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6391;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2018;9.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6392;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2019;11.0;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6393;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2020;9.0;8.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6394;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2021;9.0;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6395;Veeteeltcombinatie, vooral graasdieren;Rechtspersoon;Overige activiteiten;2022;5.0;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6396;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2010;498.0;181.1;560.5;22.3;420.6;26.8;32.0;36.2;0.3;22.5;560.5;197.8;20.4;170.5;0.0;4.7;311.4;46.6;215.4;190.3;175.3;111.7;3.1;23.1;-0.1;0.0;37.4;-12.0;0.6;13.9;28.1;12.9;17.8;4.9;41.1
6397;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2011;438.0;163.8;533.3;15.7;410.5;23.8;30.4;32.2;0.2;20.4;533.3;210.0;16.5;177.6;-0.3;2.8;270.6;50.1;201.8;179.6;172.0;114.8;2.9;19.7;-0.6;0.0;35.1;-10.5;0.5;12.2;19.3;26.0;27.6;1.6;45.3
6398;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2012;417.0;154.3;557.3;11.9;447.4;21.3;34.2;25.5;0.3;16.7;557.3;252.2;15.9;228.2;-0.3;1.8;260.8;42.7;222.2;194.2;181.1;126.0;2.9;19.6;-0.3;-0.1;33.1;-10.5;0.5;11.5;30.6;23.9;30.9;7.0;54.6
6399;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2013;371.0;164.8;519.2;6.8;428.8;15.4;29.9;22.6;0.3;15.3;519.2;230.4;11.9;217.3;0.0;1.2;243.2;44.4;224.1;203.1;193.7;143.7;2.1;18.4;-0.8;0.0;30.3;-9.9;0.3;10.7;20.5;21.9;23.2;1.3;42.4
6400;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2014;374.0;175.2;543.9;4.1;458.9;10.3;32.0;24.4;0.3;13.8;543.9;245.5;12.4;227.6;0.0;1.3;251.5;45.7;216.9;196.8;190.5;136.0;2.9;19.0;-0.5;0.0;33.1;-9.8;0.3;10.5;16.6;8.1;9.2;1.2;24.7
6401;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2015;350.0;183.1;600.0;1.6;509.3;13.6;34.4;27.5;0.1;13.4;600.0;289.2;15.5;269.0;0.0;1.4;257.6;51.7;208.0;188.4;183.1;131.7;4.1;16.0;-1.6;0.0;32.9;-9.6;0.4;10.0;15.3;28.2;31.4;3.1;43.6
6402;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2016;321.0;199.3;589.7;2.7;509.9;8.9;32.9;21.4;0.1;13.8;589.7;293.1;13.0;278.6;0.1;2.1;250.0;44.4;215.6;198.7;186.7;138.4;2.8;16.0;0.0;0.1;29.3;-8.4;0.1;9.1;20.5;2.4;5.3;2.9;22.9
6403;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2017;323.0;215.9;631.7;4.4;534.2;12.9;33.5;23.6;0.7;22.4;631.7;320.9;13.1;301.5;0.0;2.9;257.5;50.3;235.2;211.5;195.5;134.4;4.8;20.4;0.0;0.0;35.9;-6.7;0.8;8.4;33.0;9.1;10.3;1.2;42.4
6404;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2018;290.0;188.5;593.6;7.5;499.0;14.1;29.9;19.5;0.8;22.8;593.6;314.1;12.1;298.7;0.0;2.6;227.8;49.1;204.8;185.0;176.0;126.9;3.3;16.1;-1.3;0.3;30.7;-5.9;0.3;7.0;22.9;8.3;9.8;1.4;31.2
6405;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2019;257.0;170.0;534.1;7.7;449.3;9.1;29.4;15.8;0.4;22.5;534.1;289.0;11.0;275.0;0.0;3.7;203.3;38.1;179.8;164.0;149.3;105.8;2.3;15.9;-2.8;0.0;28.0;-5.3;0.2;5.9;25.3;3.2;3.8;0.7;28.5
6406;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2020;205.0;164.9;505.5;8.2;429.1;11.7;24.2;15.3;0.4;16.6;505.5;261.1;10.1;246.5;0.0;2.4;205.6;36.4;164.9;145.9;140.0;100.9;2.6;10.4;0.0;0.0;26.2;-4.9;0.1;5.3;19.9;8.4;9.1;0.7;28.3
6407;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2021;201.0;160.1;523.9;8.1;449.6;10.6;24.6;16.5;0.3;14.2;523.9;290.8;9.3;278.3;0.0;1.9;196.5;34.7;168.5;153.8;147.1;107.2;2.2;12.6;0.0;0.0;25.1;-4.5;0.1;5.1;16.9;16.0;16.5;0.5;32.9
6408;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Alle activiteiten;2022;188.0;164.2;551.6;9.7;461.5;9.3;31.4;21.2;0.2;18.2;551.6;317.3;9.2;302.2;0.6;2.5;189.0;42.0;215.6;198.9;182.9;133.5;3.7;17.2;0.1;0.0;31.2;-4.6;0.1;4.9;28.1;9.9;10.5;0.5;38.1
6409;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2010;498.0;181.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6410;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2011;438.0;163.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6411;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2012;417.0;154.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6412;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2013;371.0;164.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6413;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2014;374.0;175.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6414;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2015;350.0;183.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6415;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2016;321.0;199.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6416;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2017;323.0;215.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6417;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2018;290.0;188.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6418;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2019;257.0;170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6419;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2020;205.0;164.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6420;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2021;201.0;160.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6421;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Agrarische activeiten;2022;188.0;164.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6422;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2010;498.0;181.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6423;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2011;438.0;163.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6424;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2012;417.0;154.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6425;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2013;371.0;164.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6426;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2014;374.0;175.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6427;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2015;350.0;183.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6428;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2016;321.0;199.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6429;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2017;323.0;215.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6430;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2018;290.0;188.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6431;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2019;257.0;170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6432;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2020;205.0;164.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6433;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2021;201.0;160.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6434;Veeteeltcombinatie, vooral hokdieren;Totaal rechtsvormen;Overige activiteiten;2022;188.0;164.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6435;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2010;221.0;58.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6436;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2011;190.0;52.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6437;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2012;163.0;40.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6438;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2013;134.0;43.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6439;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2014;119.0;38.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6440;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2015;103.0;38.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6441;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2016;80.0;33.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6442;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2017;81.0;31.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6443;Veeteeltcombinatie, vooral hokdieren;Eenmanszaak;Alle activiteiten;2018;63.0;26.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
