ID;Arbeidspositie;Persoonskenmerken;Perioden;TotaalPersonen_1;TotaalMetLangdurendeZorgsituatie_2;TotaalGezorgdVoorZieke_3;GezorgdVoorKindInHuishouden_4;GezorgdVoorPartner_5;GezorgdVoorOuder_6;TotaalPersonen_7;Zorgduur1Tot4UurPerWeek_8;Zorgduur4Tot12UurPerWeek_9;Zorgduur12Tot21UurPerWeek_10;Zorgduur21UurOfMeerPerWeek_11;ZorgduurOnbekend_12;PersoonHeeftNietGezorgdVoorZieke_13;PersonenZonderLangdurendeZorgsituatie_14
668;5;510;2005;171.0;14.0;14.0;;;13.0;14.0;6.0;4.0;;3.0;;;156.0
669;5;510;2007;161.0;16.0;13.0;;;12.0;13.0;5.0;3.0;2.0;2.0;;2.0;146.0
670;5;510;2009;180.0;16.0;14.0;;;13.0;14.0;5.0;4.0;3.0;;;;164.0
671;5;510;2011;180.0;11.0;10.0;;;9.0;10.0;3.0;4.0;;2.0;;;169.0
672;5;520;2005;21.0;;;;;;;;;;;;;19.0
673;5;520;2007;28.0;;;;;;;;;;;;;27.0
674;5;520;2009;32.0;3.0;2.0;;;;2.0;;;;;;;29.0
675;5;520;2011;28.0;;;;;;;;;;;;;26.0
676;5;530;2005;29.0;3.0;3.0;;;2.0;3.0;;;;;;;25.0
677;5;530;2007;36.0;5.0;5.0;;;4.0;5.0;;;;2.0;;;30.0
678;5;530;2009;43.0;6.0;5.0;;;4.0;5.0;;;;;;;37.0
679;5;530;2011;43.0;4.0;4.0;;;3.0;4.0;;;;;;;39.0
680;5;590;2005;647.0;76.0;63.0;8.0;6.0;50.0;63.0;25.0;19.0;8.0;10.0;;13.0;571.0
681;5;590;2007;699.0;91.0;66.0;7.0;10.0;50.0;66.0;21.0;21.0;12.0;10.0;;25.0;608.0
682;5;590;2009;742.0;99.0;74.0;8.0;11.0;57.0;74.0;27.0;22.0;12.0;11.0;;26.0;643.0
683;5;590;2011;797.0;71.0;55.0;8.0;7.0;40.0;55.0;16.0;18.0;9.0;12.0;;16.0;726.0
684;5;540;2005;284.0;31.0;27.0;;3.0;24.0;27.0;10.0;10.0;3.0;3.0;;4.0;253.0
685;5;540;2007;301.0;38.0;26.0;;4.0;22.0;26.0;10.0;8.0;5.0;3.0;;12.0;264.0
686;5;540;2009;324.0;38.0;29.0;;5.0;24.0;29.0;10.0;12.0;4.0;3.0;;9.0;287.0
687;5;540;2011;340.0;31.0;23.0;;4.0;19.0;23.0;7.0;9.0;3.0;4.0;;8.0;309.0
688;5;550;2005;236.0;25.0;18.0;6.0;2.0;10.0;18.0;7.0;3.0;;5.0;;7.0;211.0
689;5;550;2007;253.0;24.0;17.0;4.0;3.0;11.0;17.0;5.0;5.0;2.0;4.0;;7.0;229.0
690;5;550;2009;268.0;29.0;21.0;5.0;3.0;13.0;21.0;7.0;4.0;4.0;5.0;;9.0;238.0
691;5;550;2011;290.0;19.0;14.0;4.0;;8.0;14.0;4.0;4.0;3.0;4.0;;5.0;271.0
692;5;560;2005;127.0;20.0;17.0;;;15.0;17.0;8.0;5.0;3.0;2.0;;2.0;108.0
693;5;560;2007;145.0;29.0;23.0;3.0;3.0;17.0;23.0;7.0;8.0;5.0;3.0;;6.0;115.0
694;5;560;2009;150.0;32.0;24.0;2.0;3.0;20.0;24.0;10.0;7.0;4.0;3.0;;8.0;118.0
695;5;560;2011;167.0;21.0;17.0;3.0;;12.0;17.0;5.0;5.0;3.0;4.0;;4.0;146.0
696;5;570;2005;7.0;;;;;;;;;;;;;7.0
697;5;570;2007;4.0;;;;;;;;;;;;;4.0
698;5;570;2009;5.0;;;;;;;;;;;;;5.0
699;5;570;2011;8.0;;;;;;;;;;;;;8.0
700;6;Totaal;2005;3939.0;458.0;294.0;30.0;56.0;212.0;294.0;106.0;89.0;55.0;34.0;9.0;165.0;3481.0
701;6;Totaal;2007;4079.0;459.0;278.0;33.0;58.0;192.0;278.0;81.0;94.0;48.0;47.0;9.0;181.0;3620.0
702;6;Totaal;2009;4130.0;536.0;339.0;48.0;69.0;230.0;339.0;116.0;100.0;62.0;53.0;8.0;197.0;3593.0
703;6;Totaal;2011;3990.0;353.0;231.0;35.0;47.0;154.0;231.0;67.0;73.0;39.0;53.0;;122.0;3637.0
704;6;Man;2005;3140.0;383.0;230.0;27.0;48.0;157.0;230.0;89.0;67.0;40.0;26.0;7.0;154.0;2757.0
705;6;Man;2007;3217.0;378.0;214.0;28.0;51.0;140.0;214.0;68.0;68.0;36.0;36.0;7.0;164.0;2838.0
706;6;Man;2009;3228.0;433.0;256.0;39.0;58.0;166.0;256.0;90.0;76.0;44.0;40.0;6.0;177.0;2795.0
707;6;Man;2011;3117.0;281.0;169.0;28.0;37.0;107.0;169.0;52.0;51.0;27.0;39.0;;112.0;2836.0
708;6;Vrouw;2005;799.0;75.0;64.0;3.0;8.0;54.0;64.0;17.0;22.0;15.0;8.0;;11.0;724.0
709;6;Vrouw;2007;862.0;81.0;64.0;5.0;7.0;53.0;64.0;12.0;26.0;12.0;11.0;2.0;17.0;781.0
710;6;Vrouw;2009;902.0;104.0;83.0;9.0;12.0;64.0;83.0;26.0;24.0;18.0;13.0;;21.0;798.0
711;6;Vrouw;2011;873.0;72.0;62.0;7.0;10.0;46.0;62.0;15.0;22.0;11.0;14.0;;10.0;801.0
712;6;Leeftijd 15 tot 25 jaar;2005;137.0;9.0;8.0;;;7.0;8.0;2.0;3.0;3.0;;;;128.0
713;6;Leeftijd 15 tot 25 jaar;2007;147.0;8.0;4.0;;;3.0;4.0;;;;;;4.0;139.0
714;6;Leeftijd 15 tot 25 jaar;2009;140.0;7.0;5.0;;;4.0;5.0;;;;;;2.0;132.0
715;6;Leeftijd 15 tot 25 jaar;2011;106.0;;;;;;;;;;;;;104.0
716;6;Leeftijd 25 tot 35 jaar;2005;1032.0;66.0;48.0;6.0;10.0;32.0;48.0;14.0;15.0;11.0;6.0;;19.0;966.0
717;6;Leeftijd 25 tot 35 jaar;2007;1040.0;53.0;31.0;3.0;8.0;21.0;31.0;8.0;12.0;5.0;5.0;;22.0;986.0
718;6;Leeftijd 25 tot 35 jaar;2009;1012.0;61.0;39.0;5.0;11.0;23.0;39.0;8.0;11.0;9.0;9.0;;22.0;951.0
719;6;Leeftijd 25 tot 35 jaar;2011;973.0;38.0;25.0;4.0;7.0;15.0;25.0;5.0;9.0;4.0;7.0;;13.0;935.0
720;6;Leeftijd 35 tot 45 jaar;2005;1272.0;139.0;85.0;11.0;16.0;59.0;85.0;32.0;21.0;16.0;13.0;3.0;54.0;1133.0
721;6;Leeftijd 35 tot 45 jaar;2007;1264.0;127.0;76.0;13.0;18.0;46.0;76.0;18.0;25.0;15.0;16.0;;51.0;1137.0
722;6;Leeftijd 35 tot 45 jaar;2009;1234.0;139.0;89.0;19.0;18.0;54.0;89.0;30.0;26.0;16.0;15.0;;50.0;1095.0
723;6;Leeftijd 35 tot 45 jaar;2011;1129.0;81.0;56.0;11.0;12.0;35.0;56.0;15.0;15.0;9.0;18.0;;24.0;1048.0
724;6;Leeftijd 45 tot 55 jaar;2005;1038.0;166.0;107.0;10.0;19.0;80.0;107.0;43.0;35.0;18.0;9.0;2.0;59.0;872.0
725;6;Leeftijd 45 tot 55 jaar;2007;1103.0;186.0;114.0;14.0;20.0;83.0;114.0;35.0;40.0;17.0;17.0;5.0;72.0;917.0
726;6;Leeftijd 45 tot 55 jaar;2009;1149.0;216.0;138.0;19.0;26.0;98.0;138.0;53.0;38.0;24.0;19.0;3.0;78.0;933.0
727;6;Leeftijd 45 tot 55 jaar;2011;1167.0;151.0;97.0;16.0;17.0;66.0;97.0;28.0;34.0;17.0;19.0;;53.0;1017.0
728;6;Leeftijd 55 tot 65 jaar;2005;460.0;77.0;46.0;3.0;10.0;33.0;46.0;15.0;14.0;8.0;6.0;;31.0;383.0
729;6;Leeftijd 55 tot 65 jaar;2007;526.0;86.0;53.0;3.0;11.0;40.0;53.0;19.0;16.0;9.0;8.0;;33.0;440.0
730;6;Leeftijd 55 tot 65 jaar;2009;595.0;113.0;69.0;5.0;13.0;52.0;69.0;23.0;23.0;12.0;9.0;;45.0;481.0
731;6;Leeftijd 55 tot 65 jaar;2011;615.0;82.0;50.0;5.0;10.0;36.0;50.0;18.0;15.0;8.0;9.0;;32.0;533.0
732;6;Migratieachtergrond: Nederland;2005;3282.0;388.0;250.0;26.0;46.0;181.0;250.0;95.0;74.0;45.0;28.0;7.0;138.0;2894.0
733;6;Migratieachtergrond: Nederland;2007;3375.0;397.0;239.0;29.0;49.0;166.0;239.0;73.0;81.0;39.0;38.0;7.0;158.0;2978.0
734;6;Migratieachtergrond: Nederland;2009;3401.0;451.0;285.0;39.0;58.0;195.0;285.0;103.0;86.0;48.0;43.0;5.0;166.0;2950.0
735;6;Migratieachtergrond: Nederland;2011;3216.0;293.0;189.0;28.0;36.0;128.0;189.0;54.0;63.0;32.0;39.0;;104.0;2923.0
736;6;Migratieachtergrond: westers;2005;330.0;40.0;22.0;;5.0;16.0;22.0;7.0;6.0;6.0;3.0;;18.0;289.0
737;6;Migratieachtergrond: westers;2007;340.0;32.0;18.0;2.0;3.0;13.0;18.0;5.0;7.0;3.0;4.0;;14.0;308.0
738;6;Migratieachtergrond: westers;2009;354.0;42.0;27.0;4.0;5.0;18.0;27.0;7.0;6.0;6.0;5.0;;16.0;312.0
739;6;Migratieachtergrond: westers;2011;381.0;30.0;20.0;4.0;6.0;12.0;20.0;6.0;4.0;3.0;6.0;;10.0;351.0
740;6;Migratieachtergrond: niet-westers;2005;328.0;30.0;22.0;3.0;5.0;14.0;22.0;4.0;10.0;4.0;2.0;;9.0;297.0
741;6;Migratieachtergrond: niet-westers;2007;364.0;31.0;21.0;2.0;6.0;13.0;21.0;3.0;6.0;6.0;5.0;;9.0;333.0
742;6;Migratieachtergrond: niet-westers;2009;374.0;43.0;27.0;4.0;6.0;17.0;27.0;6.0;8.0;7.0;5.0;;15.0;332.0
743;6;Migratieachtergrond: niet-westers;2011;389.0;29.0;22.0;3.0;5.0;14.0;22.0;6.0;5.0;3.0;8.0;;7.0;360.0
744;6;Migratieachtergrond: onbekend;2005;;;;;;;;;;;;;;
745;6;Migratieachtergrond: onbekend;2007;;;;;;;;;;;;;;
746;6;Migratieachtergrond: onbekend;2009;;;;;;;;;;;;;;
747;6;Migratieachtergrond: onbekend;2011;4.0;;;;;;;;;;;;;3.0
748;6;Onderwijsniveau: laag;2005;892.0;108.0;65.0;9.0;16.0;42.0;65.0;19.0;22.0;13.0;9.0;2.0;43.0;784.0
749;6;Onderwijsniveau: laag;2007;837.0;99.0;59.0;10.0;15.0;35.0;59.0;15.0;17.0;10.0;14.0;3.0;41.0;738.0
750;6;Onderwijsniveau: laag;2009;883.0;123.0;72.0;11.0;19.0;43.0;72.0;20.0;23.0;14.0;12.0;3.0;51.0;760.0
751;6;Onderwijsniveau: laag;2011;813.0;70.0;41.0;6.0;13.0;22.0;41.0;10.0;11.0;7.0;13.0;;29.0;743.0
752;6;Onderwijsniveau: middelbaar;2005;1685.0;204.0;135.0;11.0;27.0;99.0;135.0;48.0;40.0;28.0;15.0;4.0;69.0;1481.0
753;6;Onderwijsniveau: middelbaar;2007;1758.0;198.0;121.0;13.0;27.0;83.0;121.0;35.0;43.0;21.0;19.0;3.0;77.0;1560.0
754;6;Onderwijsniveau: middelbaar;2009;1690.0;221.0;141.0;21.0;30.0;95.0;141.0;47.0;40.0;28.0;22.0;3.0;80.0;1469.0
755;6;Onderwijsniveau: middelbaar;2011;1599.0;146.0;94.0;16.0;18.0;62.0;94.0;26.0;26.0;17.0;25.0;;52.0;1453.0
756;6;Onderwijsniveau: hoog;2005;1362.0;146.0;93.0;10.0;14.0;70.0;93.0;39.0;27.0;14.0;11.0;2.0;53.0;1216.0
757;6;Onderwijsniveau: hoog;2007;1458.0;160.0;98.0;11.0;16.0;73.0;98.0;30.0;34.0;17.0;14.0;3.0;62.0;1299.0
758;6;Onderwijsniveau: hoog;2009;1540.0;191.0;125.0;16.0;20.0;93.0;125.0;49.0;37.0;20.0;18.0;;66.0;1349.0
759;6;Onderwijsniveau: hoog;2011;1548.0;135.0;95.0;13.0;15.0;69.0;95.0;30.0;35.0;14.0;14.0;;41.0;1413.0
760;6;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;
761;6;Onderwijsniveau: onbekend;2007;26.0;3.0;;;;;;;;;;;;23.0
762;6;Onderwijsniveau: onbekend;2009;16.0;;;;;;;;;;;;;16.0
763;6;Onderwijsniveau: onbekend;2011;31.0;;;;;;;;;;;;;29.0
764;6;580;2005;817.0;49.0;43.0;;4.0;39.0;43.0;12.0;16.0;9.0;5.0;;6.0;768.0
765;6;580;2007;885.0;55.0;43.0;;2.0;39.0;43.0;9.0;18.0;7.0;7.0;;12.0;830.0
766;6;580;2009;868.0;69.0;57.0;3.0;5.0;50.0;57.0;16.0;20.0;13.0;7.0;;13.0;799.0
767;6;580;2011;827.0;52.0;44.0;3.0;3.0;39.0;44.0;15.0;14.0;8.0;7.0;;8.0;775.0
768;6;510;2005;733.0;42.0;36.0;;2.0;34.0;36.0;11.0;13.0;8.0;4.0;;6.0;691.0
769;6;510;2007;793.0;46.0;35.0;;;33.0;35.0;7.0;15.0;6.0;6.0;;11.0;747.0
770;6;510;2009;761.0;58.0;47.0;;3.0;43.0;47.0;12.0;17.0;12.0;5.0;;11.0;702.0
771;6;510;2011;719.0;43.0;36.0;;;34.0;36.0;13.0;11.0;6.0;5.0;;7.0;676.0
772;6;520;2005;25.0;2.0;2.0;;;;2.0;;;;;;;22.0
773;6;520;2007;25.0;;;;;;;;;;;;;24.0
774;6;520;2009;33.0;4.0;3.0;;;2.0;3.0;;;;;;;29.0
775;6;520;2011;26.0;;;;;;;;;;;;;25.0
776;6;530;2005;60.0;5.0;5.0;;;3.0;5.0;;;;;;;55.0
777;6;530;2007;67.0;7.0;7.0;;;5.0;7.0;;3.0;;;;;59.0
778;6;530;2009;75.0;7.0;7.0;;;4.0;7.0;;;;;;;67.0
779;6;530;2011;82.0;8.0;7.0;2.0;;4.0;7.0;;2.0;;;;;74.0
780;6;590;2005;3098.0;409.0;250.0;29.0;53.0;173.0;250.0;94.0;74.0;46.0;29.0;7.0;159.0;2690.0
781;6;590;2007;3174.0;403.0;234.0;32.0;56.0;151.0;234.0;71.0;75.0;41.0;39.0;8.0;169.0;2771.0
782;6;590;2009;3242.0;466.0;281.0;45.0;64.0;180.0;281.0;100.0;80.0;48.0;46.0;7.0;185.0;2776.0
783;6;590;2011;3129.0;299.0;185.0;32.0;44.0;112.0;185.0;50.0;59.0;30.0;46.0;;114.0;2830.0
784;6;540;2005;1225.0;143.0;89.0;2.0;18.0;68.0;89.0;32.0;29.0;17.0;9.0;;55.0;1082.0
785;6;540;2007;1284.0;148.0;86.0;;24.0;63.0;86.0;28.0;29.0;15.0;11.0;;62.0;1137.0
786;6;540;2009;1361.0;178.0;102.0;;26.0;75.0;102.0;37.0;32.0;17.0;13.0;3.0;75.0;1183.0
787;6;540;2011;1249.0;113.0;71.0;3.0;20.0;49.0;71.0;19.0;26.0;12.0;15.0;;42.0;1136.0
788;6;550;2005;1171.0;143.0;86.0;19.0;20.0;50.0;86.0;32.0;21.0;17.0;14.0;3.0;57.0;1027.0
789;6;550;2007;1168.0;123.0;70.0;17.0;19.0;37.0;70.0;18.0;21.0;14.0;16.0;;53.0;1045.0
790;6;550;2009;1170.0;137.0;86.0;27.0;20.0;42.0;86.0;28.0;22.0;14.0;20.0;3.0;51.0;1032.0
791;6;550;2011;1141.0;87.0;55.0;17.0;12.0;26.0;55.0;13.0;17.0;9.0;16.0;;32.0;1055.0
792;6;560;2005;703.0;122.0;75.0;7.0;14.0;55.0;75.0;30.0;24.0;12.0;7.0;2.0;47.0;580.0
793;6;560;2007;721.0;132.0;77.0;14.0;14.0;51.0;77.0;25.0;24.0;12.0;12.0;4.0;55.0;589.0
794;6;560;2009;712.0;151.0;92.0;16.0;18.0;62.0;92.0;35.0;26.0;17.0;13.0;;58.0;561.0
795;6;560;2011;739.0;99.0;59.0;12.0;12.0;37.0;59.0;19.0;17.0;9.0;14.0;;40.0;640.0
796;6;570;2005;24.0;;;;;;;;;;;;;24.0
797;6;570;2007;20.0;2.0;;;;;;;;;;;;18.0
798;6;570;2009;19.0;;;;;;;;;;;;;18.0
799;6;570;2011;34.0;3.0;2.0;;;2.0;2.0;;;;;;;32.0
