ID;Geslacht;Leeftijd;Nationaliteit;Perioden;AlleenstaandeMinderjarigeVreemdelingen_1
417;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2009;0
418;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2010;0
419;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2011;0
420;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2012;0
421;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2013;0
422;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2014;0
423;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2015;0
424;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2016;0
425;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2017;0
426;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2018;0
427;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2019;0
428;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2020;0
429;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2021;0
430;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2022;0
431;Totaal mannen en vrouwen;jonger dan 14 jaar;Gambiaans ;2023;0
432;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2008;0
433;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2009;0
434;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2010;0
435;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2011;0
436;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2012;0
437;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2013;0
438;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2014;0
439;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2015;5
440;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2016;0
441;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2017;0
442;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2018;0
443;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2019;5
444;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2020;0
445;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2021;0
446;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2022;0
447;Totaal mannen en vrouwen;jonger dan 14 jaar;Guinees ;2023;0
448;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2008;5
449;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2009;0
450;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2010;0
451;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2011;0
452;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2012;0
453;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2013;0
454;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2014;0
455;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2015;15
456;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2016;10
457;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2017;0
458;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2018;25
459;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2019;20
460;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2020;5
461;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2021;80
462;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2022;35
463;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraaks ;2023;160
464;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2008;0
465;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2009;0
466;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2010;0
467;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2011;0
468;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2012;0
469;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2013;0
470;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2014;0
471;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2015;0
472;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2016;0
473;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2017;0
474;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2018;5
475;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2019;5
476;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2020;0
477;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2021;0
478;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2022;0
479;Totaal mannen en vrouwen;jonger dan 14 jaar;Iraans ;2023;0
480;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2008;0
481;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2009;0
482;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2010;0
483;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2011;0
484;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2012;0
485;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2013;0
486;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2014;0
487;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2015;0
488;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2016;0
489;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2017;0
490;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2018;0
491;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2019;5
492;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2020;0
493;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2021;5
494;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2022;5
495;Totaal mannen en vrouwen;jonger dan 14 jaar;Jemenitisch ;2023;5
496;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2008;0
497;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2009;0
498;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2010;0
499;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2011;0
500;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2012;0
501;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2013;0
502;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2014;0
503;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2015;0
504;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2016;0
505;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2017;5
506;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2018;5
507;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2019;5
508;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2020;10
509;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2021;10
510;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2022;5
511;Totaal mannen en vrouwen;jonger dan 14 jaar;Marokkaans ;2023;5
512;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2008;0
513;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2009;0
514;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2010;0
515;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2011;0
516;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2012;0
517;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2013;0
518;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2014;0
519;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2015;0
520;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2016;0
521;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2017;0
522;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2018;0
523;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2019;0
524;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2020;0
525;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2021;0
526;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2022;0
527;Totaal mannen en vrouwen;jonger dan 14 jaar;Soedanees ;2023;0
528;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2008;10
529;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2009;15
530;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2010;15
531;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2011;5
532;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2012;5
533;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2013;0
534;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2014;5
535;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2015;5
536;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2016;10
537;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2017;0
538;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2018;0
539;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2019;0
540;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2020;5
541;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2021;20
542;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2022;15
543;Totaal mannen en vrouwen;jonger dan 14 jaar;Somalisch ;2023;25
544;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2008;0
545;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2009;0
546;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2010;0
547;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2011;0
548;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2012;0
549;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2013;0
550;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2014;25
551;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2015;265
552;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2016;45
553;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2017;30
554;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2018;50
555;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2019;95
556;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2020;120
557;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2021;215
558;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2022;400
559;Totaal mannen en vrouwen;jonger dan 14 jaar;Syrisch ;2023;465
560;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2008;0
561;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2009;0
562;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2010;0
563;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2011;0
564;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2012;0
565;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2013;0
566;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2014;0
567;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2015;0
568;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2016;0
569;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2017;0
570;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2018;0
571;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2019;0
572;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2020;0
573;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2021;0
574;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2022;0
575;Totaal mannen en vrouwen;jonger dan 14 jaar;Turks ;2023;5
576;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2008;0
577;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2009;0
578;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2010;0
579;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2011;5
580;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2012;0
581;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2013;0
582;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2014;0
583;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2015;10
584;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2016;10
585;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2017;0
586;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2018;5
587;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2019;10
588;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2020;5
589;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2021;20
590;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2022;15
591;Totaal mannen en vrouwen;jonger dan 14 jaar;Onbekend;2023;10
592;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2008;0
593;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2009;0
594;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2010;0
595;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2011;0
596;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2012;0
597;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2013;0
598;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2014;10
599;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2015;45
600;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2016;10
601;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2017;0
602;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2018;0
603;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2019;0
604;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2020;0
605;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2021;0
606;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2022;0
607;Totaal mannen en vrouwen;jonger dan 14 jaar;Staatloos;2023;0
608;Totaal mannen en vrouwen;80017;Totaal;2008;145
609;Totaal mannen en vrouwen;80017;Totaal;2009;230
610;Totaal mannen en vrouwen;80017;Totaal;2010;170
611;Totaal mannen en vrouwen;80017;Totaal;2011;110
612;Totaal mannen en vrouwen;80017;Totaal;2012;90
613;Totaal mannen en vrouwen;80017;Totaal;2013;60
614;Totaal mannen en vrouwen;80017;Totaal;2014;215
615;Totaal mannen en vrouwen;80017;Totaal;2015;1060
616;Totaal mannen en vrouwen;80017;Totaal;2016;435
617;Totaal mannen en vrouwen;80017;Totaal;2017;260
618;Totaal mannen en vrouwen;80017;Totaal;2018;350
619;Totaal mannen en vrouwen;80017;Totaal;2019;305
620;Totaal mannen en vrouwen;80017;Totaal;2020;305
621;Totaal mannen en vrouwen;80017;Totaal;2021;665
622;Totaal mannen en vrouwen;80017;Totaal;2022;1390
623;Totaal mannen en vrouwen;80017;Totaal;2023;1685
624;Totaal mannen en vrouwen;80017;Afghaans ;2008;35
625;Totaal mannen en vrouwen;80017;Afghaans ;2009;0
626;Totaal mannen en vrouwen;80017;Afghaans ;2010;0
627;Totaal mannen en vrouwen;80017;Afghaans ;2011;75
628;Totaal mannen en vrouwen;80017;Afghaans ;2012;50
629;Totaal mannen en vrouwen;80017;Afghaans ;2013;15
630;Totaal mannen en vrouwen;80017;Afghaans ;2014;10
631;Totaal mannen en vrouwen;80017;Afghaans ;2015;160
632;Totaal mannen en vrouwen;80017;Afghaans ;2016;70
633;Totaal mannen en vrouwen;80017;Afghaans ;2017;25
634;Totaal mannen en vrouwen;80017;Afghaans ;2018;10
635;Totaal mannen en vrouwen;80017;Afghaans ;2019;25
636;Totaal mannen en vrouwen;80017;Afghaans ;2020;15
637;Totaal mannen en vrouwen;80017;Afghaans ;2021;30
638;Totaal mannen en vrouwen;80017;Afghaans ;2022;50
639;Totaal mannen en vrouwen;80017;Afghaans ;2023;25
640;Totaal mannen en vrouwen;80017;Albanees ;2008;0
641;Totaal mannen en vrouwen;80017;Albanees ;2009;0
642;Totaal mannen en vrouwen;80017;Albanees ;2010;0
643;Totaal mannen en vrouwen;80017;Albanees ;2011;0
644;Totaal mannen en vrouwen;80017;Albanees ;2012;0
645;Totaal mannen en vrouwen;80017;Albanees ;2013;0
646;Totaal mannen en vrouwen;80017;Albanees ;2014;0
647;Totaal mannen en vrouwen;80017;Albanees ;2015;5
648;Totaal mannen en vrouwen;80017;Albanees ;2016;10
649;Totaal mannen en vrouwen;80017;Albanees ;2017;5
650;Totaal mannen en vrouwen;80017;Albanees ;2018;5
651;Totaal mannen en vrouwen;80017;Albanees ;2019;0
652;Totaal mannen en vrouwen;80017;Albanees ;2020;0
653;Totaal mannen en vrouwen;80017;Albanees ;2021;0
654;Totaal mannen en vrouwen;80017;Albanees ;2022;0
655;Totaal mannen en vrouwen;80017;Albanees ;2023;0
656;Totaal mannen en vrouwen;80017;Algerijns ;2008;0
657;Totaal mannen en vrouwen;80017;Algerijns ;2009;0
658;Totaal mannen en vrouwen;80017;Algerijns ;2010;0
659;Totaal mannen en vrouwen;80017;Algerijns ;2011;0
660;Totaal mannen en vrouwen;80017;Algerijns ;2012;5
661;Totaal mannen en vrouwen;80017;Algerijns ;2013;5
662;Totaal mannen en vrouwen;80017;Algerijns ;2014;0
663;Totaal mannen en vrouwen;80017;Algerijns ;2015;0
664;Totaal mannen en vrouwen;80017;Algerijns ;2016;5
665;Totaal mannen en vrouwen;80017;Algerijns ;2017;10
666;Totaal mannen en vrouwen;80017;Algerijns ;2018;20
667;Totaal mannen en vrouwen;80017;Algerijns ;2019;15
668;Totaal mannen en vrouwen;80017;Algerijns ;2020;15
669;Totaal mannen en vrouwen;80017;Algerijns ;2021;15
670;Totaal mannen en vrouwen;80017;Algerijns ;2022;15
671;Totaal mannen en vrouwen;80017;Algerijns ;2023;20
672;Totaal mannen en vrouwen;80017;Chinees ;2008;10
673;Totaal mannen en vrouwen;80017;Chinees ;2009;0
674;Totaal mannen en vrouwen;80017;Chinees ;2010;5
675;Totaal mannen en vrouwen;80017;Chinees ;2011;0
676;Totaal mannen en vrouwen;80017;Chinees ;2012;0
677;Totaal mannen en vrouwen;80017;Chinees ;2013;0
678;Totaal mannen en vrouwen;80017;Chinees ;2014;0
679;Totaal mannen en vrouwen;80017;Chinees ;2015;0
680;Totaal mannen en vrouwen;80017;Chinees ;2016;0
681;Totaal mannen en vrouwen;80017;Chinees ;2017;0
682;Totaal mannen en vrouwen;80017;Chinees ;2018;0
683;Totaal mannen en vrouwen;80017;Chinees ;2019;0
684;Totaal mannen en vrouwen;80017;Chinees ;2020;0
685;Totaal mannen en vrouwen;80017;Chinees ;2021;0
686;Totaal mannen en vrouwen;80017;Chinees ;2022;0
687;Totaal mannen en vrouwen;80017;Chinees ;2023;0
688;Totaal mannen en vrouwen;80017;Eritrees ;2008;5
689;Totaal mannen en vrouwen;80017;Eritrees ;2009;5
690;Totaal mannen en vrouwen;80017;Eritrees ;2010;5
691;Totaal mannen en vrouwen;80017;Eritrees ;2011;0
692;Totaal mannen en vrouwen;80017;Eritrees ;2012;0
693;Totaal mannen en vrouwen;80017;Eritrees ;2013;10
694;Totaal mannen en vrouwen;80017;Eritrees ;2014;115
695;Totaal mannen en vrouwen;80017;Eritrees ;2015;315
696;Totaal mannen en vrouwen;80017;Eritrees ;2016;210
697;Totaal mannen en vrouwen;80017;Eritrees ;2017;110
698;Totaal mannen en vrouwen;80017;Eritrees ;2018;140
699;Totaal mannen en vrouwen;80017;Eritrees ;2019;30
700;Totaal mannen en vrouwen;80017;Eritrees ;2020;30
701;Totaal mannen en vrouwen;80017;Eritrees ;2021;65
702;Totaal mannen en vrouwen;80017;Eritrees ;2022;260
703;Totaal mannen en vrouwen;80017;Eritrees ;2023;330
704;Totaal mannen en vrouwen;80017;Ethiopisch ;2008;5
705;Totaal mannen en vrouwen;80017;Ethiopisch ;2009;0
706;Totaal mannen en vrouwen;80017;Ethiopisch ;2010;0
707;Totaal mannen en vrouwen;80017;Ethiopisch ;2011;0
708;Totaal mannen en vrouwen;80017;Ethiopisch ;2012;0
709;Totaal mannen en vrouwen;80017;Ethiopisch ;2013;0
710;Totaal mannen en vrouwen;80017;Ethiopisch ;2014;0
711;Totaal mannen en vrouwen;80017;Ethiopisch ;2015;5
712;Totaal mannen en vrouwen;80017;Ethiopisch ;2016;5
713;Totaal mannen en vrouwen;80017;Ethiopisch ;2017;5
714;Totaal mannen en vrouwen;80017;Ethiopisch ;2018;0
715;Totaal mannen en vrouwen;80017;Ethiopisch ;2019;0
716;Totaal mannen en vrouwen;80017;Ethiopisch ;2020;0
717;Totaal mannen en vrouwen;80017;Ethiopisch ;2021;0
718;Totaal mannen en vrouwen;80017;Ethiopisch ;2022;10
719;Totaal mannen en vrouwen;80017;Ethiopisch ;2023;20
720;Totaal mannen en vrouwen;80017;Gambiaans ;2008;0
721;Totaal mannen en vrouwen;80017;Gambiaans ;2009;0
722;Totaal mannen en vrouwen;80017;Gambiaans ;2010;0
723;Totaal mannen en vrouwen;80017;Gambiaans ;2011;0
724;Totaal mannen en vrouwen;80017;Gambiaans ;2012;0
725;Totaal mannen en vrouwen;80017;Gambiaans ;2013;0
726;Totaal mannen en vrouwen;80017;Gambiaans ;2014;0
727;Totaal mannen en vrouwen;80017;Gambiaans ;2015;0
728;Totaal mannen en vrouwen;80017;Gambiaans ;2016;0
729;Totaal mannen en vrouwen;80017;Gambiaans ;2017;0
730;Totaal mannen en vrouwen;80017;Gambiaans ;2018;5
731;Totaal mannen en vrouwen;80017;Gambiaans ;2019;5
732;Totaal mannen en vrouwen;80017;Gambiaans ;2020;5
733;Totaal mannen en vrouwen;80017;Gambiaans ;2021;5
734;Totaal mannen en vrouwen;80017;Gambiaans ;2022;0
735;Totaal mannen en vrouwen;80017;Gambiaans ;2023;30
736;Totaal mannen en vrouwen;80017;Guinees ;2008;5
737;Totaal mannen en vrouwen;80017;Guinees ;2009;5
738;Totaal mannen en vrouwen;80017;Guinees ;2010;5
739;Totaal mannen en vrouwen;80017;Guinees ;2011;5
740;Totaal mannen en vrouwen;80017;Guinees ;2012;5
741;Totaal mannen en vrouwen;80017;Guinees ;2013;5
742;Totaal mannen en vrouwen;80017;Guinees ;2014;0
743;Totaal mannen en vrouwen;80017;Guinees ;2015;10
744;Totaal mannen en vrouwen;80017;Guinees ;2016;5
745;Totaal mannen en vrouwen;80017;Guinees ;2017;10
746;Totaal mannen en vrouwen;80017;Guinees ;2018;15
747;Totaal mannen en vrouwen;80017;Guinees ;2019;5
748;Totaal mannen en vrouwen;80017;Guinees ;2020;0
749;Totaal mannen en vrouwen;80017;Guinees ;2021;0
750;Totaal mannen en vrouwen;80017;Guinees ;2022;0
751;Totaal mannen en vrouwen;80017;Guinees ;2023;5
752;Totaal mannen en vrouwen;80017;Iraaks ;2008;25
753;Totaal mannen en vrouwen;80017;Iraaks ;2009;15
754;Totaal mannen en vrouwen;80017;Iraaks ;2010;10
755;Totaal mannen en vrouwen;80017;Iraaks ;2011;5
756;Totaal mannen en vrouwen;80017;Iraaks ;2012;5
757;Totaal mannen en vrouwen;80017;Iraaks ;2013;0
758;Totaal mannen en vrouwen;80017;Iraaks ;2014;5
759;Totaal mannen en vrouwen;80017;Iraaks ;2015;40
760;Totaal mannen en vrouwen;80017;Iraaks ;2016;10
761;Totaal mannen en vrouwen;80017;Iraaks ;2017;5
762;Totaal mannen en vrouwen;80017;Iraaks ;2018;20
763;Totaal mannen en vrouwen;80017;Iraaks ;2019;25
764;Totaal mannen en vrouwen;80017;Iraaks ;2020;10
765;Totaal mannen en vrouwen;80017;Iraaks ;2021;45
766;Totaal mannen en vrouwen;80017;Iraaks ;2022;30
767;Totaal mannen en vrouwen;80017;Iraaks ;2023;90
768;Totaal mannen en vrouwen;80017;Iraans ;2008;0
769;Totaal mannen en vrouwen;80017;Iraans ;2009;5
770;Totaal mannen en vrouwen;80017;Iraans ;2010;5
771;Totaal mannen en vrouwen;80017;Iraans ;2011;0
772;Totaal mannen en vrouwen;80017;Iraans ;2012;0
773;Totaal mannen en vrouwen;80017;Iraans ;2013;0
774;Totaal mannen en vrouwen;80017;Iraans ;2014;5
775;Totaal mannen en vrouwen;80017;Iraans ;2015;5
776;Totaal mannen en vrouwen;80017;Iraans ;2016;0
777;Totaal mannen en vrouwen;80017;Iraans ;2017;0
778;Totaal mannen en vrouwen;80017;Iraans ;2018;5
779;Totaal mannen en vrouwen;80017;Iraans ;2019;0
780;Totaal mannen en vrouwen;80017;Iraans ;2020;0
781;Totaal mannen en vrouwen;80017;Iraans ;2021;0
782;Totaal mannen en vrouwen;80017;Iraans ;2022;5
783;Totaal mannen en vrouwen;80017;Iraans ;2023;5
784;Totaal mannen en vrouwen;80017;Jemenitisch ;2008;0
