ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;Bevolking_1
5240;Totaal mannen en vrouwen;12 jaar;Gescheiden;2015;
5241;Totaal mannen en vrouwen;12 jaar;Gescheiden;2016;
5242;Totaal mannen en vrouwen;12 jaar;Gescheiden;2017;
5243;Totaal mannen en vrouwen;12 jaar;Gescheiden;2018;
5244;Totaal mannen en vrouwen;12 jaar;Gescheiden;2019;
5245;Totaal mannen en vrouwen;12 jaar;Gescheiden;2020;
5246;Totaal mannen en vrouwen;12 jaar;Gescheiden;2021;
5247;Totaal mannen en vrouwen;12 jaar;Gescheiden;2022;
5248;Totaal mannen en vrouwen;12 jaar;Gescheiden;2023;
5249;Totaal mannen en vrouwen;12 jaar;Gescheiden;2024;
5250;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1950;160535.0
5251;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1951;160246.0
5252;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1952;167458.0
5253;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1953;169200.0
5254;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1954;173105.0
5255;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1955;168788.0
5256;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1956;176607.0
5257;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1957;191771.0
5258;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1958;199252.0
5259;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1959;188365.0
5260;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1960;264047.0
5261;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1961;252608.0
5262;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1962;236385.0
5263;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1963;226868.0
5264;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1964;220394.0
5265;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1965;218432.0
5266;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1966;223551.0
5267;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1967;221439.0
5268;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1968;222445.0
5269;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1969;223082.0
5270;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1970;226730.0
5271;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1971;229755.0
5272;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1972;232724.0
5273;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1973;238742.0
5274;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1974;236569.0
5275;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1975;245473.0
5276;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1976;245331.0
5277;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1977;249653.0
5278;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1978;252326.0
5279;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1979;246955.0
5280;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1980;242428.0
5281;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1981;241889.0
5282;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1982;241961.0
5283;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1983;253205.0
5284;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1984;244574.0
5285;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1985;232860.0
5286;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1986;219484.0
5287;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1987;200662.0
5288;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1988;191976.0
5289;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1989;182857.0
5290;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1990;181323.0
5291;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1991;178252.0
5292;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1992;180909.0
5293;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1993;180450.0
5294;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1994;186514.0
5295;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1995;183791.0
5296;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1996;177981.0
5297;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1997;176792.0
5298;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1998;181681.0
5299;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;1999;186053.0
5300;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2000;192266.0
5301;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2001;194493.0
5302;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2002;194387.0
5303;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2003;196946.0
5304;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2004;205056.0
5305;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2005;204349.0
5306;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2006;201332.0
5307;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2007;198843.0
5308;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2008;199132.0
5309;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2009;193746.0
5310;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2010;193568.0
5311;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2011;195148.0
5312;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2012;201164.0
5313;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2013;202560.0
5314;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2014;207500.0
5315;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2015;203920.0
5316;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2016;202739.0
5317;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2017;202561.0
5318;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2018;196875.0
5319;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2019;191909.0
5320;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2020;190949.0
5321;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2021;188438.0
5322;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2022;193037.0
5323;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2023;195420.0
5324;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2024;195550.0
5325;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1950;160535.0
5326;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1951;160246.0
5327;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1952;167458.0
5328;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1953;169200.0
5329;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1954;173105.0
5330;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1955;168788.0
5331;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1956;176607.0
5332;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1957;191771.0
5333;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1958;199252.0
5334;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1959;188365.0
5335;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1960;264047.0
5336;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1961;252608.0
5337;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1962;236385.0
5338;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1963;226868.0
5339;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1964;220394.0
5340;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1965;218432.0
5341;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1966;223551.0
5342;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1967;221439.0
5343;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1968;222445.0
5344;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1969;223082.0
5345;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1970;226730.0
5346;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1971;229755.0
5347;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1972;232724.0
5348;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1973;238742.0
5349;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1974;236569.0
5350;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1975;245473.0
5351;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1976;245331.0
5352;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1977;249653.0
5353;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1978;252326.0
5354;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1979;246955.0
5355;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1980;242428.0
5356;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1981;241889.0
5357;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1982;241961.0
5358;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1983;253205.0
5359;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1984;244574.0
5360;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1985;232860.0
5361;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1986;219484.0
5362;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1987;200662.0
5363;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1988;191976.0
5364;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1989;182857.0
5365;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1990;181323.0
5366;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1991;178252.0
5367;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1992;180909.0
5368;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1993;180450.0
5369;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1994;186514.0
5370;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1995;183791.0
5371;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1996;177981.0
5372;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1997;176792.0
5373;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1998;181681.0
5374;Totaal mannen en vrouwen;13 jaar;Ongehuwd;1999;186053.0
5375;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2000;192266.0
5376;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2001;194493.0
5377;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2002;194387.0
5378;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2003;196946.0
5379;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2004;205056.0
5380;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2005;204349.0
5381;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2006;201332.0
5382;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2007;198843.0
5383;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2008;199132.0
5384;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2009;193746.0
5385;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2010;193568.0
5386;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2011;195148.0
5387;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2012;201164.0
5388;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2013;202560.0
5389;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2014;207500.0
5390;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2015;203920.0
5391;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2016;202739.0
5392;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2017;202561.0
5393;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2018;196875.0
5394;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2019;191909.0
5395;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2020;190949.0
5396;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2021;188438.0
5397;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2022;193037.0
5398;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2023;195420.0
5399;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2024;195550.0
5400;Totaal mannen en vrouwen;13 jaar;Gehuwd;1950;
5401;Totaal mannen en vrouwen;13 jaar;Gehuwd;1951;
5402;Totaal mannen en vrouwen;13 jaar;Gehuwd;1952;
5403;Totaal mannen en vrouwen;13 jaar;Gehuwd;1953;
5404;Totaal mannen en vrouwen;13 jaar;Gehuwd;1954;
5405;Totaal mannen en vrouwen;13 jaar;Gehuwd;1955;
5406;Totaal mannen en vrouwen;13 jaar;Gehuwd;1956;
5407;Totaal mannen en vrouwen;13 jaar;Gehuwd;1957;
5408;Totaal mannen en vrouwen;13 jaar;Gehuwd;1958;
5409;Totaal mannen en vrouwen;13 jaar;Gehuwd;1959;
5410;Totaal mannen en vrouwen;13 jaar;Gehuwd;1960;
5411;Totaal mannen en vrouwen;13 jaar;Gehuwd;1961;
5412;Totaal mannen en vrouwen;13 jaar;Gehuwd;1962;
5413;Totaal mannen en vrouwen;13 jaar;Gehuwd;1963;
5414;Totaal mannen en vrouwen;13 jaar;Gehuwd;1964;
5415;Totaal mannen en vrouwen;13 jaar;Gehuwd;1965;
5416;Totaal mannen en vrouwen;13 jaar;Gehuwd;1966;
5417;Totaal mannen en vrouwen;13 jaar;Gehuwd;1967;
5418;Totaal mannen en vrouwen;13 jaar;Gehuwd;1968;
5419;Totaal mannen en vrouwen;13 jaar;Gehuwd;1969;
5420;Totaal mannen en vrouwen;13 jaar;Gehuwd;1970;
5421;Totaal mannen en vrouwen;13 jaar;Gehuwd;1971;
5422;Totaal mannen en vrouwen;13 jaar;Gehuwd;1972;
5423;Totaal mannen en vrouwen;13 jaar;Gehuwd;1973;
5424;Totaal mannen en vrouwen;13 jaar;Gehuwd;1974;
5425;Totaal mannen en vrouwen;13 jaar;Gehuwd;1975;
5426;Totaal mannen en vrouwen;13 jaar;Gehuwd;1976;
5427;Totaal mannen en vrouwen;13 jaar;Gehuwd;1977;
5428;Totaal mannen en vrouwen;13 jaar;Gehuwd;1978;
5429;Totaal mannen en vrouwen;13 jaar;Gehuwd;1979;
5430;Totaal mannen en vrouwen;13 jaar;Gehuwd;1980;
5431;Totaal mannen en vrouwen;13 jaar;Gehuwd;1981;
5432;Totaal mannen en vrouwen;13 jaar;Gehuwd;1982;
5433;Totaal mannen en vrouwen;13 jaar;Gehuwd;1983;
5434;Totaal mannen en vrouwen;13 jaar;Gehuwd;1984;
5435;Totaal mannen en vrouwen;13 jaar;Gehuwd;1985;
5436;Totaal mannen en vrouwen;13 jaar;Gehuwd;1986;
5437;Totaal mannen en vrouwen;13 jaar;Gehuwd;1987;
5438;Totaal mannen en vrouwen;13 jaar;Gehuwd;1988;
5439;Totaal mannen en vrouwen;13 jaar;Gehuwd;1989;
5440;Totaal mannen en vrouwen;13 jaar;Gehuwd;1990;
5441;Totaal mannen en vrouwen;13 jaar;Gehuwd;1991;
5442;Totaal mannen en vrouwen;13 jaar;Gehuwd;1992;
5443;Totaal mannen en vrouwen;13 jaar;Gehuwd;1993;
5444;Totaal mannen en vrouwen;13 jaar;Gehuwd;1994;
5445;Totaal mannen en vrouwen;13 jaar;Gehuwd;1995;
5446;Totaal mannen en vrouwen;13 jaar;Gehuwd;1996;
5447;Totaal mannen en vrouwen;13 jaar;Gehuwd;1997;
5448;Totaal mannen en vrouwen;13 jaar;Gehuwd;1998;
5449;Totaal mannen en vrouwen;13 jaar;Gehuwd;1999;
5450;Totaal mannen en vrouwen;13 jaar;Gehuwd;2000;
5451;Totaal mannen en vrouwen;13 jaar;Gehuwd;2001;
5452;Totaal mannen en vrouwen;13 jaar;Gehuwd;2002;
5453;Totaal mannen en vrouwen;13 jaar;Gehuwd;2003;
5454;Totaal mannen en vrouwen;13 jaar;Gehuwd;2004;
5455;Totaal mannen en vrouwen;13 jaar;Gehuwd;2005;
5456;Totaal mannen en vrouwen;13 jaar;Gehuwd;2006;
5457;Totaal mannen en vrouwen;13 jaar;Gehuwd;2007;
5458;Totaal mannen en vrouwen;13 jaar;Gehuwd;2008;
5459;Totaal mannen en vrouwen;13 jaar;Gehuwd;2009;
5460;Totaal mannen en vrouwen;13 jaar;Gehuwd;2010;
5461;Totaal mannen en vrouwen;13 jaar;Gehuwd;2011;
5462;Totaal mannen en vrouwen;13 jaar;Gehuwd;2012;
5463;Totaal mannen en vrouwen;13 jaar;Gehuwd;2013;
5464;Totaal mannen en vrouwen;13 jaar;Gehuwd;2014;
5465;Totaal mannen en vrouwen;13 jaar;Gehuwd;2015;
5466;Totaal mannen en vrouwen;13 jaar;Gehuwd;2016;
5467;Totaal mannen en vrouwen;13 jaar;Gehuwd;2017;
5468;Totaal mannen en vrouwen;13 jaar;Gehuwd;2018;
5469;Totaal mannen en vrouwen;13 jaar;Gehuwd;2019;
5470;Totaal mannen en vrouwen;13 jaar;Gehuwd;2020;
5471;Totaal mannen en vrouwen;13 jaar;Gehuwd;2021;
5472;Totaal mannen en vrouwen;13 jaar;Gehuwd;2022;
5473;Totaal mannen en vrouwen;13 jaar;Gehuwd;2023;
5474;Totaal mannen en vrouwen;13 jaar;Gehuwd;2024;
5475;Totaal mannen en vrouwen;13 jaar;Verweduwd;1950;
5476;Totaal mannen en vrouwen;13 jaar;Verweduwd;1951;
5477;Totaal mannen en vrouwen;13 jaar;Verweduwd;1952;
5478;Totaal mannen en vrouwen;13 jaar;Verweduwd;1953;
5479;Totaal mannen en vrouwen;13 jaar;Verweduwd;1954;
5480;Totaal mannen en vrouwen;13 jaar;Verweduwd;1955;
5481;Totaal mannen en vrouwen;13 jaar;Verweduwd;1956;
5482;Totaal mannen en vrouwen;13 jaar;Verweduwd;1957;
5483;Totaal mannen en vrouwen;13 jaar;Verweduwd;1958;
5484;Totaal mannen en vrouwen;13 jaar;Verweduwd;1959;
5485;Totaal mannen en vrouwen;13 jaar;Verweduwd;1960;
5486;Totaal mannen en vrouwen;13 jaar;Verweduwd;1961;
5487;Totaal mannen en vrouwen;13 jaar;Verweduwd;1962;
5488;Totaal mannen en vrouwen;13 jaar;Verweduwd;1963;
5489;Totaal mannen en vrouwen;13 jaar;Verweduwd;1964;
5490;Totaal mannen en vrouwen;13 jaar;Verweduwd;1965;
5491;Totaal mannen en vrouwen;13 jaar;Verweduwd;1966;
5492;Totaal mannen en vrouwen;13 jaar;Verweduwd;1967;
5493;Totaal mannen en vrouwen;13 jaar;Verweduwd;1968;
5494;Totaal mannen en vrouwen;13 jaar;Verweduwd;1969;
5495;Totaal mannen en vrouwen;13 jaar;Verweduwd;1970;
5496;Totaal mannen en vrouwen;13 jaar;Verweduwd;1971;
5497;Totaal mannen en vrouwen;13 jaar;Verweduwd;1972;
5498;Totaal mannen en vrouwen;13 jaar;Verweduwd;1973;
5499;Totaal mannen en vrouwen;13 jaar;Verweduwd;1974;
5500;Totaal mannen en vrouwen;13 jaar;Verweduwd;1975;
5501;Totaal mannen en vrouwen;13 jaar;Verweduwd;1976;
5502;Totaal mannen en vrouwen;13 jaar;Verweduwd;1977;
5503;Totaal mannen en vrouwen;13 jaar;Verweduwd;1978;
5504;Totaal mannen en vrouwen;13 jaar;Verweduwd;1979;
5505;Totaal mannen en vrouwen;13 jaar;Verweduwd;1980;
5506;Totaal mannen en vrouwen;13 jaar;Verweduwd;1981;
5507;Totaal mannen en vrouwen;13 jaar;Verweduwd;1982;
5508;Totaal mannen en vrouwen;13 jaar;Verweduwd;1983;
5509;Totaal mannen en vrouwen;13 jaar;Verweduwd;1984;
5510;Totaal mannen en vrouwen;13 jaar;Verweduwd;1985;
5511;Totaal mannen en vrouwen;13 jaar;Verweduwd;1986;
5512;Totaal mannen en vrouwen;13 jaar;Verweduwd;1987;
5513;Totaal mannen en vrouwen;13 jaar;Verweduwd;1988;
5514;Totaal mannen en vrouwen;13 jaar;Verweduwd;1989;
5515;Totaal mannen en vrouwen;13 jaar;Verweduwd;1990;
5516;Totaal mannen en vrouwen;13 jaar;Verweduwd;1991;
5517;Totaal mannen en vrouwen;13 jaar;Verweduwd;1992;
5518;Totaal mannen en vrouwen;13 jaar;Verweduwd;1993;
5519;Totaal mannen en vrouwen;13 jaar;Verweduwd;1994;
5520;Totaal mannen en vrouwen;13 jaar;Verweduwd;1995;
5521;Totaal mannen en vrouwen;13 jaar;Verweduwd;1996;
5522;Totaal mannen en vrouwen;13 jaar;Verweduwd;1997;
5523;Totaal mannen en vrouwen;13 jaar;Verweduwd;1998;
5524;Totaal mannen en vrouwen;13 jaar;Verweduwd;1999;
5525;Totaal mannen en vrouwen;13 jaar;Verweduwd;2000;
5526;Totaal mannen en vrouwen;13 jaar;Verweduwd;2001;
5527;Totaal mannen en vrouwen;13 jaar;Verweduwd;2002;
5528;Totaal mannen en vrouwen;13 jaar;Verweduwd;2003;
5529;Totaal mannen en vrouwen;13 jaar;Verweduwd;2004;
5530;Totaal mannen en vrouwen;13 jaar;Verweduwd;2005;
5531;Totaal mannen en vrouwen;13 jaar;Verweduwd;2006;
5532;Totaal mannen en vrouwen;13 jaar;Verweduwd;2007;
5533;Totaal mannen en vrouwen;13 jaar;Verweduwd;2008;
5534;Totaal mannen en vrouwen;13 jaar;Verweduwd;2009;
5535;Totaal mannen en vrouwen;13 jaar;Verweduwd;2010;
5536;Totaal mannen en vrouwen;13 jaar;Verweduwd;2011;
5537;Totaal mannen en vrouwen;13 jaar;Verweduwd;2012;
5538;Totaal mannen en vrouwen;13 jaar;Verweduwd;2013;
5539;Totaal mannen en vrouwen;13 jaar;Verweduwd;2014;
5540;Totaal mannen en vrouwen;13 jaar;Verweduwd;2015;
5541;Totaal mannen en vrouwen;13 jaar;Verweduwd;2016;
5542;Totaal mannen en vrouwen;13 jaar;Verweduwd;2017;
5543;Totaal mannen en vrouwen;13 jaar;Verweduwd;2018;
5544;Totaal mannen en vrouwen;13 jaar;Verweduwd;2019;
5545;Totaal mannen en vrouwen;13 jaar;Verweduwd;2020;
5546;Totaal mannen en vrouwen;13 jaar;Verweduwd;2021;
5547;Totaal mannen en vrouwen;13 jaar;Verweduwd;2022;
5548;Totaal mannen en vrouwen;13 jaar;Verweduwd;2023;
5549;Totaal mannen en vrouwen;13 jaar;Verweduwd;2024;
5550;Totaal mannen en vrouwen;13 jaar;Gescheiden;1950;
5551;Totaal mannen en vrouwen;13 jaar;Gescheiden;1951;
5552;Totaal mannen en vrouwen;13 jaar;Gescheiden;1952;
5553;Totaal mannen en vrouwen;13 jaar;Gescheiden;1953;
5554;Totaal mannen en vrouwen;13 jaar;Gescheiden;1954;
5555;Totaal mannen en vrouwen;13 jaar;Gescheiden;1955;
5556;Totaal mannen en vrouwen;13 jaar;Gescheiden;1956;
5557;Totaal mannen en vrouwen;13 jaar;Gescheiden;1957;
5558;Totaal mannen en vrouwen;13 jaar;Gescheiden;1958;
5559;Totaal mannen en vrouwen;13 jaar;Gescheiden;1959;
5560;Totaal mannen en vrouwen;13 jaar;Gescheiden;1960;
5561;Totaal mannen en vrouwen;13 jaar;Gescheiden;1961;
5562;Totaal mannen en vrouwen;13 jaar;Gescheiden;1962;
5563;Totaal mannen en vrouwen;13 jaar;Gescheiden;1963;
5564;Totaal mannen en vrouwen;13 jaar;Gescheiden;1964;
5565;Totaal mannen en vrouwen;13 jaar;Gescheiden;1965;
5566;Totaal mannen en vrouwen;13 jaar;Gescheiden;1966;
5567;Totaal mannen en vrouwen;13 jaar;Gescheiden;1967;
5568;Totaal mannen en vrouwen;13 jaar;Gescheiden;1968;
5569;Totaal mannen en vrouwen;13 jaar;Gescheiden;1969;
5570;Totaal mannen en vrouwen;13 jaar;Gescheiden;1970;
5571;Totaal mannen en vrouwen;13 jaar;Gescheiden;1971;
5572;Totaal mannen en vrouwen;13 jaar;Gescheiden;1972;
5573;Totaal mannen en vrouwen;13 jaar;Gescheiden;1973;
5574;Totaal mannen en vrouwen;13 jaar;Gescheiden;1974;
5575;Totaal mannen en vrouwen;13 jaar;Gescheiden;1975;
5576;Totaal mannen en vrouwen;13 jaar;Gescheiden;1976;
5577;Totaal mannen en vrouwen;13 jaar;Gescheiden;1977;
5578;Totaal mannen en vrouwen;13 jaar;Gescheiden;1978;
5579;Totaal mannen en vrouwen;13 jaar;Gescheiden;1979;
5580;Totaal mannen en vrouwen;13 jaar;Gescheiden;1980;
5581;Totaal mannen en vrouwen;13 jaar;Gescheiden;1981;
5582;Totaal mannen en vrouwen;13 jaar;Gescheiden;1982;
5583;Totaal mannen en vrouwen;13 jaar;Gescheiden;1983;
5584;Totaal mannen en vrouwen;13 jaar;Gescheiden;1984;
5585;Totaal mannen en vrouwen;13 jaar;Gescheiden;1985;
5586;Totaal mannen en vrouwen;13 jaar;Gescheiden;1986;
5587;Totaal mannen en vrouwen;13 jaar;Gescheiden;1987;
5588;Totaal mannen en vrouwen;13 jaar;Gescheiden;1988;
5589;Totaal mannen en vrouwen;13 jaar;Gescheiden;1989;
5590;Totaal mannen en vrouwen;13 jaar;Gescheiden;1990;
5591;Totaal mannen en vrouwen;13 jaar;Gescheiden;1991;
5592;Totaal mannen en vrouwen;13 jaar;Gescheiden;1992;
5593;Totaal mannen en vrouwen;13 jaar;Gescheiden;1993;
5594;Totaal mannen en vrouwen;13 jaar;Gescheiden;1994;
5595;Totaal mannen en vrouwen;13 jaar;Gescheiden;1995;
5596;Totaal mannen en vrouwen;13 jaar;Gescheiden;1996;
5597;Totaal mannen en vrouwen;13 jaar;Gescheiden;1997;
5598;Totaal mannen en vrouwen;13 jaar;Gescheiden;1998;
5599;Totaal mannen en vrouwen;13 jaar;Gescheiden;1999;
5600;Totaal mannen en vrouwen;13 jaar;Gescheiden;2000;
5601;Totaal mannen en vrouwen;13 jaar;Gescheiden;2001;
5602;Totaal mannen en vrouwen;13 jaar;Gescheiden;2002;
5603;Totaal mannen en vrouwen;13 jaar;Gescheiden;2003;
5604;Totaal mannen en vrouwen;13 jaar;Gescheiden;2004;
5605;Totaal mannen en vrouwen;13 jaar;Gescheiden;2005;
5606;Totaal mannen en vrouwen;13 jaar;Gescheiden;2006;
5607;Totaal mannen en vrouwen;13 jaar;Gescheiden;2007;
5608;Totaal mannen en vrouwen;13 jaar;Gescheiden;2008;
5609;Totaal mannen en vrouwen;13 jaar;Gescheiden;2009;
5610;Totaal mannen en vrouwen;13 jaar;Gescheiden;2010;
5611;Totaal mannen en vrouwen;13 jaar;Gescheiden;2011;
5612;Totaal mannen en vrouwen;13 jaar;Gescheiden;2012;
5613;Totaal mannen en vrouwen;13 jaar;Gescheiden;2013;
5614;Totaal mannen en vrouwen;13 jaar;Gescheiden;2014;
5615;Totaal mannen en vrouwen;13 jaar;Gescheiden;2015;
5616;Totaal mannen en vrouwen;13 jaar;Gescheiden;2016;
