ID;RegioS;SBI1993;Perioden;Volumemutatie_1;Deflator_2
377;West-Nederland;H     Horeca;2001;-2.2;6.8
378;West-Nederland;I       Vervoer, opslag en communicatie;1996;3.4;-1.9
379;West-Nederland;I       Vervoer, opslag en communicatie;1997;8.6;2.1
380;West-Nederland;I       Vervoer, opslag en communicatie;1998;7.9;-1.4
381;West-Nederland;I       Vervoer, opslag en communicatie;1999;6.2;-5.2
382;West-Nederland;I       Vervoer, opslag en communicatie;2000;10.7;-1.5
383;West-Nederland;I       Vervoer, opslag en communicatie;2001;2.6;0.8
384;West-Nederland;J      Financiële instellingen;1996;6.8;-2.7
385;West-Nederland;J      Financiële instellingen;1997;5.1;0.9
386;West-Nederland;J      Financiële instellingen;1998;1.2;4.5
387;West-Nederland;J      Financiële instellingen;1999;5.3;4.2
388;West-Nederland;J      Financiële instellingen;2000;-0.8;11.1
389;West-Nederland;J      Financiële instellingen;2001;1.9;6.7
390;West-Nederland;K     Verhuur, zakelijke dienstverlening;1996;7.1;3.4
391;West-Nederland;K     Verhuur, zakelijke dienstverlening;1997;6.6;3.1
392;West-Nederland;K     Verhuur, zakelijke dienstverlening;1998;5.5;3.7
393;West-Nederland;K     Verhuur, zakelijke dienstverlening;1999;5.5;3.3
394;West-Nederland;K     Verhuur, zakelijke dienstverlening;2000;3.7;3.4
395;West-Nederland;K     Verhuur, zakelijke dienstverlening;2001;3.0;4.0
396;West-Nederland;L      Overheid, defensie, sociale verz.;1996;0.6;0.1
397;West-Nederland;L      Overheid, defensie, sociale verz.;1997;2.4;1.6
398;West-Nederland;L      Overheid, defensie, sociale verz.;1998;2.9;0.9
399;West-Nederland;L      Overheid, defensie, sociale verz.;1999;1.5;3.5
400;West-Nederland;L      Overheid, defensie, sociale verz.;2000;2.0;4.1
401;West-Nederland;L      Overheid, defensie, sociale verz.;2001;2.2;5.1
402;West-Nederland;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
403;West-Nederland;M     Gesubsidieerd Onderwijs;1997;3.3;-1.8
404;West-Nederland;M     Gesubsidieerd Onderwijs;1998;2.8;2.0
405;West-Nederland;M     Gesubsidieerd Onderwijs;1999;0.5;6.1
406;West-Nederland;M     Gesubsidieerd Onderwijs;2000;0.8;5.1
407;West-Nederland;M     Gesubsidieerd Onderwijs;2001;-0.9;7.7
408;West-Nederland;N     Gezondheids- en welzijnszorg;1996;1.9;0.7
409;West-Nederland;N     Gezondheids- en welzijnszorg;1997;0.6;3.8
410;West-Nederland;N     Gezondheids- en welzijnszorg;1998;2.1;2.9
411;West-Nederland;N     Gezondheids- en welzijnszorg;1999;1.2;6.0
412;West-Nederland;N     Gezondheids- en welzijnszorg;2000;1.8;6.2
413;West-Nederland;N     Gezondheids- en welzijnszorg;2001;3.7;7.2
414;West-Nederland;O+P  Milieu, cultuur en ov. diensten;1996;1.5;2.7
415;West-Nederland;O+P  Milieu, cultuur en ov. diensten;1997;5.3;3.9
416;West-Nederland;O+P  Milieu, cultuur en ov. diensten;1998;1.5;4.8
417;West-Nederland;O+P  Milieu, cultuur en ov. diensten;1999;3.5;3.6
418;West-Nederland;O+P  Milieu, cultuur en ov. diensten;2000;3.5;4.0
419;West-Nederland;O+P  Milieu, cultuur en ov. diensten;2001;1.5;5.1
420;Zuid-Nederland;Totaal bedrijfsactiviteiten;1996;2.7;0.9
421;Zuid-Nederland;Totaal bedrijfsactiviteiten;1997;3.4;1.4
422;Zuid-Nederland;Totaal bedrijfsactiviteiten;1998;5.5;1.7
423;Zuid-Nederland;Totaal bedrijfsactiviteiten;1999;4.9;1.7
424;Zuid-Nederland;Totaal bedrijfsactiviteiten;2000;4.3;2.6
425;Zuid-Nederland;Totaal bedrijfsactiviteiten;2001;0.9;4.0
426;Zuid-Nederland;A+B  Landbouw, bosbouw en visserij;1996;-3.3;9.2
427;Zuid-Nederland;A+B  Landbouw, bosbouw en visserij;1997;-45.9;4.1
428;Zuid-Nederland;A+B  Landbouw, bosbouw en visserij;1998;65.6;-8.9
429;Zuid-Nederland;A+B  Landbouw, bosbouw en visserij;1999;15.2;-12.7
430;Zuid-Nederland;A+B  Landbouw, bosbouw en visserij;2000;2.5;10.7
431;Zuid-Nederland;A+B  Landbouw, bosbouw en visserij;2001;-6.0;9.3
432;Zuid-Nederland;C     Delfstoffenwinning;1996;4.7;3.8
433;Zuid-Nederland;C     Delfstoffenwinning;1997;11.8;4.9
434;Zuid-Nederland;C     Delfstoffenwinning;1998;4.9;-2.9
435;Zuid-Nederland;C     Delfstoffenwinning;1999;31.2;-10.1
436;Zuid-Nederland;C     Delfstoffenwinning;2000;1.3;5.5
437;Zuid-Nederland;C     Delfstoffenwinning;2001;-4.8;20.3
438;Zuid-Nederland;D+E  Industrie, openbare nutsbedrijven;1996;1.9;-0.2
439;Zuid-Nederland;D+E  Industrie, openbare nutsbedrijven;1997;4.6;1.4
440;Zuid-Nederland;D+E  Industrie, openbare nutsbedrijven;1998;2.5;1.1
441;Zuid-Nederland;D+E  Industrie, openbare nutsbedrijven;1999;2.7;0.5
442;Zuid-Nederland;D+E  Industrie, openbare nutsbedrijven;2000;5.3;-0.9
443;Zuid-Nederland;D+E  Industrie, openbare nutsbedrijven;2001;-1.6;1.7
444;Zuid-Nederland;F      Bouwnijverheid;1996;-1.1;4.4
445;Zuid-Nederland;F      Bouwnijverheid;1997;2.6;2.4
446;Zuid-Nederland;F      Bouwnijverheid;1998;3.6;3.2
447;Zuid-Nederland;F      Bouwnijverheid;1999;3.9;4.9
448;Zuid-Nederland;F      Bouwnijverheid;2000;4.5;6.0
449;Zuid-Nederland;F      Bouwnijverheid;2001;-0.6;6.4
450;Zuid-Nederland;G     Handel, reparatie consumentenart.;1996;3.8;-2.3
451;Zuid-Nederland;G     Handel, reparatie consumentenart.;1997;8.8;-2.1
452;Zuid-Nederland;G     Handel, reparatie consumentenart.;1998;7.3;1.9
453;Zuid-Nederland;G     Handel, reparatie consumentenart.;1999;6.2;0.8
454;Zuid-Nederland;G     Handel, reparatie consumentenart.;2000;4.6;1.4
455;Zuid-Nederland;G     Handel, reparatie consumentenart.;2001;1.2;3.0
456;Zuid-Nederland;H     Horeca;1996;-2.1;3.0
457;Zuid-Nederland;H     Horeca;1997;9.4;1.6
458;Zuid-Nederland;H     Horeca;1998;5.8;1.0
459;Zuid-Nederland;H     Horeca;1999;-1.2;6.2
460;Zuid-Nederland;H     Horeca;2000;3.7;3.8
461;Zuid-Nederland;H     Horeca;2001;-1.5;6.9
462;Zuid-Nederland;I       Vervoer, opslag en communicatie;1996;5.9;-0.4
463;Zuid-Nederland;I       Vervoer, opslag en communicatie;1997;9.6;-1.0
464;Zuid-Nederland;I       Vervoer, opslag en communicatie;1998;13.6;-2.4
465;Zuid-Nederland;I       Vervoer, opslag en communicatie;1999;12.3;-4.4
466;Zuid-Nederland;I       Vervoer, opslag en communicatie;2000;12.6;-2.2
467;Zuid-Nederland;I       Vervoer, opslag en communicatie;2001;0.9;1.6
468;Zuid-Nederland;J      Financiële instellingen;1996;6.0;-4.1
469;Zuid-Nederland;J      Financiële instellingen;1997;5.0;0.9
470;Zuid-Nederland;J      Financiële instellingen;1998;0.6;5.2
471;Zuid-Nederland;J      Financiële instellingen;1999;12.7;5.1
472;Zuid-Nederland;J      Financiële instellingen;2000;0.8;11.3
473;Zuid-Nederland;J      Financiële instellingen;2001;4.9;6.1
474;Zuid-Nederland;K     Verhuur, zakelijke dienstverlening;1996;7.1;3.6
475;Zuid-Nederland;K     Verhuur, zakelijke dienstverlening;1997;5.8;3.3
476;Zuid-Nederland;K     Verhuur, zakelijke dienstverlening;1998;5.0;3.7
477;Zuid-Nederland;K     Verhuur, zakelijke dienstverlening;1999;6.3;3.3
478;Zuid-Nederland;K     Verhuur, zakelijke dienstverlening;2000;4.4;3.4
479;Zuid-Nederland;K     Verhuur, zakelijke dienstverlening;2001;2.6;3.8
480;Zuid-Nederland;L      Overheid, defensie, sociale verz.;1996;0.1;0.0
481;Zuid-Nederland;L      Overheid, defensie, sociale verz.;1997;2.0;1.6
482;Zuid-Nederland;L      Overheid, defensie, sociale verz.;1998;2.6;0.9
483;Zuid-Nederland;L      Overheid, defensie, sociale verz.;1999;1.3;3.6
484;Zuid-Nederland;L      Overheid, defensie, sociale verz.;2000;0.8;4.0
485;Zuid-Nederland;L      Overheid, defensie, sociale verz.;2001;2.5;5.1
486;Zuid-Nederland;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
487;Zuid-Nederland;M     Gesubsidieerd Onderwijs;1997;5.0;-1.8
488;Zuid-Nederland;M     Gesubsidieerd Onderwijs;1998;2.2;2.2
489;Zuid-Nederland;M     Gesubsidieerd Onderwijs;1999;1.2;6.1
490;Zuid-Nederland;M     Gesubsidieerd Onderwijs;2000;1.9;5.2
491;Zuid-Nederland;M     Gesubsidieerd Onderwijs;2001;-0.2;8.0
492;Zuid-Nederland;N     Gezondheids- en welzijnszorg;1996;1.4;0.8
493;Zuid-Nederland;N     Gezondheids- en welzijnszorg;1997;0.8;3.8
494;Zuid-Nederland;N     Gezondheids- en welzijnszorg;1998;3.0;2.9
495;Zuid-Nederland;N     Gezondheids- en welzijnszorg;1999;1.4;5.7
496;Zuid-Nederland;N     Gezondheids- en welzijnszorg;2000;1.3;6.1
497;Zuid-Nederland;N     Gezondheids- en welzijnszorg;2001;4.2;7.0
498;Zuid-Nederland;O+P  Milieu, cultuur en ov. diensten;1996;0.7;2.9
499;Zuid-Nederland;O+P  Milieu, cultuur en ov. diensten;1997;5.0;3.8
500;Zuid-Nederland;O+P  Milieu, cultuur en ov. diensten;1998;3.5;4.2
501;Zuid-Nederland;O+P  Milieu, cultuur en ov. diensten;1999;1.7;3.8
502;Zuid-Nederland;O+P  Milieu, cultuur en ov. diensten;2000;1.0;4.0
503;Zuid-Nederland;O+P  Milieu, cultuur en ov. diensten;2001;5.0;4.9
504;Groningen (PV);Totaal bedrijfsactiviteiten;1996;9.1;1.5
505;Groningen (PV);Totaal bedrijfsactiviteiten;1997;-1.7;3.6
506;Groningen (PV);Totaal bedrijfsactiviteiten;1998;-0.1;-2.0
507;Groningen (PV);Totaal bedrijfsactiviteiten;1999;-1.5;-1.1
508;Groningen (PV);Totaal bedrijfsactiviteiten;2000;2.0;11.3
509;Groningen (PV);Totaal bedrijfsactiviteiten;2001;5.2;6.9
510;Groningen (PV);A+B  Landbouw, bosbouw en visserij;1996;4.7;-11.4
511;Groningen (PV);A+B  Landbouw, bosbouw en visserij;1997;13.9;2.7
512;Groningen (PV);A+B  Landbouw, bosbouw en visserij;1998;-5.8;-4.6
513;Groningen (PV);A+B  Landbouw, bosbouw en visserij;1999;7.5;-8.2
514;Groningen (PV);A+B  Landbouw, bosbouw en visserij;2000;7.1;-5.4
515;Groningen (PV);A+B  Landbouw, bosbouw en visserij;2001;-7.4;15.3
516;Groningen (PV);C     Delfstoffenwinning;1996;22.9;4.5
517;Groningen (PV);C     Delfstoffenwinning;1997;-16.5;10.5
518;Groningen (PV);C     Delfstoffenwinning;1998;-5.3;-11.4
519;Groningen (PV);C     Delfstoffenwinning;1999;-18.0;-12.4
520;Groningen (PV);C     Delfstoffenwinning;2000;-8.0;55.0
521;Groningen (PV);C     Delfstoffenwinning;2001;13.2;14.5
522;Groningen (PV);D+E  Industrie, openbare nutsbedrijven;1996;11.6;-0.9
523;Groningen (PV);D+E  Industrie, openbare nutsbedrijven;1997;3.7;0.6
524;Groningen (PV);D+E  Industrie, openbare nutsbedrijven;1998;-1.2;1.3
525;Groningen (PV);D+E  Industrie, openbare nutsbedrijven;1999;1.9;1.6
526;Groningen (PV);D+E  Industrie, openbare nutsbedrijven;2000;6.6;1.8
527;Groningen (PV);D+E  Industrie, openbare nutsbedrijven;2001;-1.3;3.6
528;Groningen (PV);F      Bouwnijverheid;1996;-8.4;3.9
529;Groningen (PV);F      Bouwnijverheid;1997;0.8;2.3
530;Groningen (PV);F      Bouwnijverheid;1998;4.2;3.1
531;Groningen (PV);F      Bouwnijverheid;1999;4.7;4.6
532;Groningen (PV);F      Bouwnijverheid;2000;-0.4;5.9
533;Groningen (PV);F      Bouwnijverheid;2001;4.9;6.2
534;Groningen (PV);G     Handel, reparatie consumentenart.;1996;2.1;-1.9
535;Groningen (PV);G     Handel, reparatie consumentenart.;1997;7.8;-2.0
536;Groningen (PV);G     Handel, reparatie consumentenart.;1998;2.3;2.3
537;Groningen (PV);G     Handel, reparatie consumentenart.;1999;5.1;0.8
538;Groningen (PV);G     Handel, reparatie consumentenart.;2000;4.3;1.5
539;Groningen (PV);G     Handel, reparatie consumentenart.;2001;2.9;3.1
540;Groningen (PV);H     Horeca;1996;-1.0;3.0
541;Groningen (PV);H     Horeca;1997;8.5;1.6
542;Groningen (PV);H     Horeca;1998;8.5;1.0
543;Groningen (PV);H     Horeca;1999;2.4;6.2
544;Groningen (PV);H     Horeca;2000;8.5;3.8
545;Groningen (PV);H     Horeca;2001;1.6;6.9
546;Groningen (PV);I       Vervoer, opslag en communicatie;1996;1.8;0.0
547;Groningen (PV);I       Vervoer, opslag en communicatie;1997;12.2;-1.8
548;Groningen (PV);I       Vervoer, opslag en communicatie;1998;14.0;-3.9
549;Groningen (PV);I       Vervoer, opslag en communicatie;1999;13.4;-6.8
550;Groningen (PV);I       Vervoer, opslag en communicatie;2000;13.2;-2.7
551;Groningen (PV);I       Vervoer, opslag en communicatie;2001;17.9;-1.1
552;Groningen (PV);J      Financiële instellingen;1996;13.5;-3.7
553;Groningen (PV);J      Financiële instellingen;1997;13.2;1.2
554;Groningen (PV);J      Financiële instellingen;1998;4.8;5.0
555;Groningen (PV);J      Financiële instellingen;1999;2.8;4.8
556;Groningen (PV);J      Financiële instellingen;2000;-4.2;11.1
557;Groningen (PV);J      Financiële instellingen;2001;6.9;6.0
558;Groningen (PV);K     Verhuur, zakelijke dienstverlening;1996;2.4;3.5
559;Groningen (PV);K     Verhuur, zakelijke dienstverlening;1997;2.0;3.2
560;Groningen (PV);K     Verhuur, zakelijke dienstverlening;1998;0.2;3.7
561;Groningen (PV);K     Verhuur, zakelijke dienstverlening;1999;3.7;3.3
562;Groningen (PV);K     Verhuur, zakelijke dienstverlening;2000;3.7;3.7
563;Groningen (PV);K     Verhuur, zakelijke dienstverlening;2001;0.4;3.9
564;Groningen (PV);L      Overheid, defensie, sociale verz.;1996;1.6;0.0
565;Groningen (PV);L      Overheid, defensie, sociale verz.;1997;0.8;1.5
566;Groningen (PV);L      Overheid, defensie, sociale verz.;1998;1.4;0.9
567;Groningen (PV);L      Overheid, defensie, sociale verz.;1999;0.3;3.4
568;Groningen (PV);L      Overheid, defensie, sociale verz.;2000;2.0;4.2
569;Groningen (PV);L      Overheid, defensie, sociale verz.;2001;1.2;5.0
570;Groningen (PV);M     Gesubsidieerd Onderwijs;1996;0.9;1.6
571;Groningen (PV);M     Gesubsidieerd Onderwijs;1997;4.8;-1.9
572;Groningen (PV);M     Gesubsidieerd Onderwijs;1998;4.0;1.8
573;Groningen (PV);M     Gesubsidieerd Onderwijs;1999;3.1;6.2
574;Groningen (PV);M     Gesubsidieerd Onderwijs;2000;0.4;4.8
575;Groningen (PV);M     Gesubsidieerd Onderwijs;2001;2.7;7.0
576;Groningen (PV);N     Gezondheids- en welzijnszorg;1996;3.2;0.7
577;Groningen (PV);N     Gezondheids- en welzijnszorg;1997;5.7;3.7
578;Groningen (PV);N     Gezondheids- en welzijnszorg;1998;0.5;2.8
579;Groningen (PV);N     Gezondheids- en welzijnszorg;1999;1.8;6.2
580;Groningen (PV);N     Gezondheids- en welzijnszorg;2000;0.1;6.2
581;Groningen (PV);N     Gezondheids- en welzijnszorg;2001;2.3;7.6
582;Groningen (PV);O+P  Milieu, cultuur en ov. diensten;1996;3.8;2.7
583;Groningen (PV);O+P  Milieu, cultuur en ov. diensten;1997;2.8;3.6
584;Groningen (PV);O+P  Milieu, cultuur en ov. diensten;1998;-2.8;4.0
585;Groningen (PV);O+P  Milieu, cultuur en ov. diensten;1999;-1.2;3.6
586;Groningen (PV);O+P  Milieu, cultuur en ov. diensten;2000;1.2;3.8
587;Groningen (PV);O+P  Milieu, cultuur en ov. diensten;2001;1.4;4.7
588;Friesland (PV);Totaal bedrijfsactiviteiten;1996;2.2;0.6
589;Friesland (PV);Totaal bedrijfsactiviteiten;1997;2.9;2.1
590;Friesland (PV);Totaal bedrijfsactiviteiten;1998;6.3;0.6
591;Friesland (PV);Totaal bedrijfsactiviteiten;1999;1.9;1.6
592;Friesland (PV);Totaal bedrijfsactiviteiten;2000;2.9;5.7
593;Friesland (PV);Totaal bedrijfsactiviteiten;2001;1.4;5.7
594;Friesland (PV);A+B  Landbouw, bosbouw en visserij;1996;1.7;-6.7
595;Friesland (PV);A+B  Landbouw, bosbouw en visserij;1997;7.1;3.6
596;Friesland (PV);A+B  Landbouw, bosbouw en visserij;1998;4.7;-9.1
597;Friesland (PV);A+B  Landbouw, bosbouw en visserij;1999;3.6;-6.6
598;Friesland (PV);A+B  Landbouw, bosbouw en visserij;2000;0.6;3.3
599;Friesland (PV);A+B  Landbouw, bosbouw en visserij;2001;-1.4;8.2
600;Friesland (PV);C     Delfstoffenwinning;1996;-5.3;4.5
601;Friesland (PV);C     Delfstoffenwinning;1997;2.2;10.4
602;Friesland (PV);C     Delfstoffenwinning;1998;32.5;-11.2
603;Friesland (PV);C     Delfstoffenwinning;1999;-14.5;-12.3
604;Friesland (PV);C     Delfstoffenwinning;2000;3.0;53.8
605;Friesland (PV);C     Delfstoffenwinning;2001;-0.5;15.0
606;Friesland (PV);D+E  Industrie, openbare nutsbedrijven;1996;2.5;1.2
607;Friesland (PV);D+E  Industrie, openbare nutsbedrijven;1997;-1.0;1.3
608;Friesland (PV);D+E  Industrie, openbare nutsbedrijven;1998;5.5;2.0
609;Friesland (PV);D+E  Industrie, openbare nutsbedrijven;1999;2.2;3.1
610;Friesland (PV);D+E  Industrie, openbare nutsbedrijven;2000;5.2;-0.2
611;Friesland (PV);D+E  Industrie, openbare nutsbedrijven;2001;0.8;4.3
612;Friesland (PV);F      Bouwnijverheid;1996;-4.6;4.4
613;Friesland (PV);F      Bouwnijverheid;1997;4.1;2.4
614;Friesland (PV);F      Bouwnijverheid;1998;4.1;3.1
615;Friesland (PV);F      Bouwnijverheid;1999;7.8;4.7
616;Friesland (PV);F      Bouwnijverheid;2000;7.1;6.0
617;Friesland (PV);F      Bouwnijverheid;2001;-2.5;6.1
618;Friesland (PV);G     Handel, reparatie consumentenart.;1996;0.9;-1.9
619;Friesland (PV);G     Handel, reparatie consumentenart.;1997;5.2;-1.9
620;Friesland (PV);G     Handel, reparatie consumentenart.;1998;6.1;2.2
621;Friesland (PV);G     Handel, reparatie consumentenart.;1999;6.7;0.8
622;Friesland (PV);G     Handel, reparatie consumentenart.;2000;6.7;1.5
623;Friesland (PV);G     Handel, reparatie consumentenart.;2001;1.4;3.1
624;Friesland (PV);H     Horeca;1996;-1.5;3.0
625;Friesland (PV);H     Horeca;1997;14.6;1.6
626;Friesland (PV);H     Horeca;1998;8.6;1.0
627;Friesland (PV);H     Horeca;1999;7.7;6.1
628;Friesland (PV);H     Horeca;2000;6.9;3.8
629;Friesland (PV);H     Horeca;2001;-2.2;6.8
630;Friesland (PV);I       Vervoer, opslag en communicatie;1996;5.6;-0.3
631;Friesland (PV);I       Vervoer, opslag en communicatie;1997;3.8;-0.4
632;Friesland (PV);I       Vervoer, opslag en communicatie;1998;6.2;-0.8
633;Friesland (PV);I       Vervoer, opslag en communicatie;1999;0.1;-2.2
634;Friesland (PV);I       Vervoer, opslag en communicatie;2000;7.9;-1.0
635;Friesland (PV);I       Vervoer, opslag en communicatie;2001;7.8;1.8
636;Friesland (PV);J      Financiële instellingen;1996;7.8;-3.0
637;Friesland (PV);J      Financiële instellingen;1997;9.3;0.6
638;Friesland (PV);J      Financiële instellingen;1998;4.1;4.6
639;Friesland (PV);J      Financiële instellingen;1999;0.9;3.8
640;Friesland (PV);J      Financiële instellingen;2000;-5.4;11.9
641;Friesland (PV);J      Financiële instellingen;2001;0.3;7.5
642;Friesland (PV);K     Verhuur, zakelijke dienstverlening;1996;5.8;3.7
643;Friesland (PV);K     Verhuur, zakelijke dienstverlening;1997;0.3;3.4
644;Friesland (PV);K     Verhuur, zakelijke dienstverlening;1998;6.3;3.7
645;Friesland (PV);K     Verhuur, zakelijke dienstverlening;1999;2.8;3.1
646;Friesland (PV);K     Verhuur, zakelijke dienstverlening;2000;1.5;3.5
647;Friesland (PV);K     Verhuur, zakelijke dienstverlening;2001;2.4;3.6
648;Friesland (PV);L      Overheid, defensie, sociale verz.;1996;1.0;0.0
649;Friesland (PV);L      Overheid, defensie, sociale verz.;1997;2.8;1.6
650;Friesland (PV);L      Overheid, defensie, sociale verz.;1998;2.1;0.9
651;Friesland (PV);L      Overheid, defensie, sociale verz.;1999;0.2;3.4
652;Friesland (PV);L      Overheid, defensie, sociale verz.;2000;1.6;4.1
653;Friesland (PV);L      Overheid, defensie, sociale verz.;2001;1.2;5.1
654;Friesland (PV);M     Gesubsidieerd Onderwijs;1996;0.8;1.6
655;Friesland (PV);M     Gesubsidieerd Onderwijs;1997;3.2;-1.8
656;Friesland (PV);M     Gesubsidieerd Onderwijs;1998;2.7;2.3
657;Friesland (PV);M     Gesubsidieerd Onderwijs;1999;-0.2;6.0
658;Friesland (PV);M     Gesubsidieerd Onderwijs;2000;-1.0;5.4
659;Friesland (PV);M     Gesubsidieerd Onderwijs;2001;0.6;8.4
660;Friesland (PV);N     Gezondheids- en welzijnszorg;1996;1.9;0.8
661;Friesland (PV);N     Gezondheids- en welzijnszorg;1997;1.8;3.9
662;Friesland (PV);N     Gezondheids- en welzijnszorg;1998;1.4;3.0
663;Friesland (PV);N     Gezondheids- en welzijnszorg;1999;2.5;5.4
664;Friesland (PV);N     Gezondheids- en welzijnszorg;2000;0.1;6.0
665;Friesland (PV);N     Gezondheids- en welzijnszorg;2001;5.1;6.6
666;Friesland (PV);O+P  Milieu, cultuur en ov. diensten;1996;5.7;3.0
667;Friesland (PV);O+P  Milieu, cultuur en ov. diensten;1997;3.1;4.0
668;Friesland (PV);O+P  Milieu, cultuur en ov. diensten;1998;1.7;4.7
669;Friesland (PV);O+P  Milieu, cultuur en ov. diensten;1999;5.4;4.1
670;Friesland (PV);O+P  Milieu, cultuur en ov. diensten;2000;2.0;4.4
671;Friesland (PV);O+P  Milieu, cultuur en ov. diensten;2001;5.4;5.4
672;Drenthe (PV);Totaal bedrijfsactiviteiten;1996;1.2;1.1
673;Drenthe (PV);Totaal bedrijfsactiviteiten;1997;3.5;2.3
674;Drenthe (PV);Totaal bedrijfsactiviteiten;1998;1.8;1.0
675;Drenthe (PV);Totaal bedrijfsactiviteiten;1999;2.0;1.4
676;Drenthe (PV);Totaal bedrijfsactiviteiten;2000;2.9;4.9
677;Drenthe (PV);Totaal bedrijfsactiviteiten;2001;0.5;5.3
678;Drenthe (PV);A+B  Landbouw, bosbouw en visserij;1996;2.1;-6.8
679;Drenthe (PV);A+B  Landbouw, bosbouw en visserij;1997;14.3;2.9
680;Drenthe (PV);A+B  Landbouw, bosbouw en visserij;1998;-3.9;-5.8
681;Drenthe (PV);A+B  Landbouw, bosbouw en visserij;1999;3.6;-10.1
682;Drenthe (PV);A+B  Landbouw, bosbouw en visserij;2000;4.8;2.1
683;Drenthe (PV);A+B  Landbouw, bosbouw en visserij;2001;-6.1;10.5
684;Drenthe (PV);C     Delfstoffenwinning;1996;-7.9;4.5
685;Drenthe (PV);C     Delfstoffenwinning;1997;-8.9;10.1
686;Drenthe (PV);C     Delfstoffenwinning;1998;-8.7;-10.5
687;Drenthe (PV);C     Delfstoffenwinning;1999;-6.7;-11.7
688;Drenthe (PV);C     Delfstoffenwinning;2000;3.8;50.2
689;Drenthe (PV);C     Delfstoffenwinning;2001;-5.4;12.2
690;Drenthe (PV);D+E  Industrie, openbare nutsbedrijven;1996;-1.6;1.6
