ID;Bouwjaren;Eigendom;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
7531;Bouwjaar 2019;Totaal;Fryslân (PV);2018;;;;;
7532;Bouwjaar 2019;Totaal;Fryslân (PV);2019;;;;;
7533;Bouwjaar 2019;Totaal;Fryslân (PV);2020;973.0;530.0;380.0;47.0;16.0
7534;Bouwjaar 2019;Totaal;Fryslân (PV);2021;992.0;558.0;382.0;44.0;8.0
7535;Bouwjaar 2019;Totaal;Fryslân (PV);2022;1029.0;586.0;389.0;45.0;9.0
7536;Bouwjaar 2019;Totaal;Drenthe (PV);2007;;;;;
7537;Bouwjaar 2019;Totaal;Drenthe (PV);2008;;;;;
7538;Bouwjaar 2019;Totaal;Drenthe (PV);2009;;;;;
7539;Bouwjaar 2019;Totaal;Drenthe (PV);2010;;;;;
7540;Bouwjaar 2019;Totaal;Drenthe (PV);2011;;;;;
7541;Bouwjaar 2019;Totaal;Drenthe (PV);2012;;;;;
7542;Bouwjaar 2019;Totaal;Drenthe (PV);2013;;;;;
7543;Bouwjaar 2019;Totaal;Drenthe (PV);2014;;;;;
7544;Bouwjaar 2019;Totaal;Drenthe (PV);2015;;;;;
7545;Bouwjaar 2019;Totaal;Drenthe (PV);2016;;;;;
7546;Bouwjaar 2019;Totaal;Drenthe (PV);2017;;;;;
7547;Bouwjaar 2019;Totaal;Drenthe (PV);2018;;;;;
7548;Bouwjaar 2019;Totaal;Drenthe (PV);2019;;;;;
7549;Bouwjaar 2019;Totaal;Drenthe (PV);2020;1220.0;848.0;328.0;34.0;10.0
7550;Bouwjaar 2019;Totaal;Drenthe (PV);2021;1263.0;888.0;339.0;28.0;8.0
7551;Bouwjaar 2019;Totaal;Drenthe (PV);2022;1299.0;898.0;356.0;37.0;8.0
7552;Bouwjaar 2019;Totaal;Overijssel (PV);2007;;;;;
7553;Bouwjaar 2019;Totaal;Overijssel (PV);2008;;;;;
7554;Bouwjaar 2019;Totaal;Overijssel (PV);2009;;;;;
7555;Bouwjaar 2019;Totaal;Overijssel (PV);2010;;;;;
7556;Bouwjaar 2019;Totaal;Overijssel (PV);2011;;;;;
7557;Bouwjaar 2019;Totaal;Overijssel (PV);2012;;;;;
7558;Bouwjaar 2019;Totaal;Overijssel (PV);2013;;;;;
7559;Bouwjaar 2019;Totaal;Overijssel (PV);2014;;;;;
7560;Bouwjaar 2019;Totaal;Overijssel (PV);2015;;;;;
7561;Bouwjaar 2019;Totaal;Overijssel (PV);2016;;;;;
7562;Bouwjaar 2019;Totaal;Overijssel (PV);2017;;;;;
7563;Bouwjaar 2019;Totaal;Overijssel (PV);2018;;;;;
7564;Bouwjaar 2019;Totaal;Overijssel (PV);2019;;;;;
7565;Bouwjaar 2019;Totaal;Overijssel (PV);2020;3254.0;2216.0;932.0;64.0;42.0
7566;Bouwjaar 2019;Totaal;Overijssel (PV);2021;3187.0;2200.0;912.0;66.0;9.0
7567;Bouwjaar 2019;Totaal;Overijssel (PV);2022;3121.0;2134.0;916.0;61.0;10.0
7568;Bouwjaar 2019;Totaal;Flevoland (PV);2007;;;;;
7569;Bouwjaar 2019;Totaal;Flevoland (PV);2008;;;;;
7570;Bouwjaar 2019;Totaal;Flevoland (PV);2009;;;;;
7571;Bouwjaar 2019;Totaal;Flevoland (PV);2010;;;;;
7572;Bouwjaar 2019;Totaal;Flevoland (PV);2011;;;;;
7573;Bouwjaar 2019;Totaal;Flevoland (PV);2012;;;;;
7574;Bouwjaar 2019;Totaal;Flevoland (PV);2013;;;;;
7575;Bouwjaar 2019;Totaal;Flevoland (PV);2014;;;;;
7576;Bouwjaar 2019;Totaal;Flevoland (PV);2015;;;;;
7577;Bouwjaar 2019;Totaal;Flevoland (PV);2016;;;;;
7578;Bouwjaar 2019;Totaal;Flevoland (PV);2017;;;;;
7579;Bouwjaar 2019;Totaal;Flevoland (PV);2018;;;;;
7580;Bouwjaar 2019;Totaal;Flevoland (PV);2019;;;;;
7581;Bouwjaar 2019;Totaal;Flevoland (PV);2020;1507.0;1166.0;318.0;10.0;13.0
7582;Bouwjaar 2019;Totaal;Flevoland (PV);2021;1535.0;1172.0;349.0;13.0;1.0
7583;Bouwjaar 2019;Totaal;Flevoland (PV);2022;1540.0;1185.0;337.0;17.0;1.0
7584;Bouwjaar 2019;Totaal;Gelderland (PV);2007;;;;;
7585;Bouwjaar 2019;Totaal;Gelderland (PV);2008;;;;;
7586;Bouwjaar 2019;Totaal;Gelderland (PV);2009;;;;;
7587;Bouwjaar 2019;Totaal;Gelderland (PV);2010;;;;;
7588;Bouwjaar 2019;Totaal;Gelderland (PV);2011;;;;;
7589;Bouwjaar 2019;Totaal;Gelderland (PV);2012;;;;;
7590;Bouwjaar 2019;Totaal;Gelderland (PV);2013;;;;;
7591;Bouwjaar 2019;Totaal;Gelderland (PV);2014;;;;;
7592;Bouwjaar 2019;Totaal;Gelderland (PV);2015;;;;;
7593;Bouwjaar 2019;Totaal;Gelderland (PV);2016;;;;;
7594;Bouwjaar 2019;Totaal;Gelderland (PV);2017;;;;;
7595;Bouwjaar 2019;Totaal;Gelderland (PV);2018;;;;;
7596;Bouwjaar 2019;Totaal;Gelderland (PV);2019;;;;;
7597;Bouwjaar 2019;Totaal;Gelderland (PV);2020;7271.0;4860.0;2261.0;94.0;56.0
7598;Bouwjaar 2019;Totaal;Gelderland (PV);2021;7196.0;4863.0;2208.0;97.0;28.0
7599;Bouwjaar 2019;Totaal;Gelderland (PV);2022;7088.0;4723.0;2237.0;107.0;21.0
7600;Bouwjaar 2019;Totaal;Utrecht (PV);2007;;;;;
7601;Bouwjaar 2019;Totaal;Utrecht (PV);2008;;;;;
7602;Bouwjaar 2019;Totaal;Utrecht (PV);2009;;;;;
7603;Bouwjaar 2019;Totaal;Utrecht (PV);2010;;;;;
7604;Bouwjaar 2019;Totaal;Utrecht (PV);2011;;;;;
7605;Bouwjaar 2019;Totaal;Utrecht (PV);2012;;;;;
7606;Bouwjaar 2019;Totaal;Utrecht (PV);2013;;;;;
7607;Bouwjaar 2019;Totaal;Utrecht (PV);2014;;;;;
7608;Bouwjaar 2019;Totaal;Utrecht (PV);2015;;;;;
7609;Bouwjaar 2019;Totaal;Utrecht (PV);2016;;;;;
7610;Bouwjaar 2019;Totaal;Utrecht (PV);2017;;;;;
7611;Bouwjaar 2019;Totaal;Utrecht (PV);2018;;;;;
7612;Bouwjaar 2019;Totaal;Utrecht (PV);2019;;;;;
7613;Bouwjaar 2019;Totaal;Utrecht (PV);2020;4233.0;2174.0;1891.0;118.0;50.0
7614;Bouwjaar 2019;Totaal;Utrecht (PV);2021;4203.0;2186.0;1886.0;101.0;30.0
7615;Bouwjaar 2019;Totaal;Utrecht (PV);2022;4177.0;2210.0;1865.0;79.0;23.0
7616;Bouwjaar 2019;Totaal;Noord-Holland (PV);2007;;;;;
7617;Bouwjaar 2019;Totaal;Noord-Holland (PV);2008;;;;;
7618;Bouwjaar 2019;Totaal;Noord-Holland (PV);2009;;;;;
7619;Bouwjaar 2019;Totaal;Noord-Holland (PV);2010;;;;;
7620;Bouwjaar 2019;Totaal;Noord-Holland (PV);2011;;;;;
7621;Bouwjaar 2019;Totaal;Noord-Holland (PV);2012;;;;;
7622;Bouwjaar 2019;Totaal;Noord-Holland (PV);2013;;;;;
7623;Bouwjaar 2019;Totaal;Noord-Holland (PV);2014;;;;;
7624;Bouwjaar 2019;Totaal;Noord-Holland (PV);2015;;;;;
7625;Bouwjaar 2019;Totaal;Noord-Holland (PV);2016;;;;;
7626;Bouwjaar 2019;Totaal;Noord-Holland (PV);2017;;;;;
7627;Bouwjaar 2019;Totaal;Noord-Holland (PV);2018;;;;;
7628;Bouwjaar 2019;Totaal;Noord-Holland (PV);2019;;;;;
7629;Bouwjaar 2019;Totaal;Noord-Holland (PV);2020;11450.0;4536.0;6558.0;276.0;80.0
7630;Bouwjaar 2019;Totaal;Noord-Holland (PV);2021;12309.0;5008.0;6885.0;361.0;55.0
7631;Bouwjaar 2019;Totaal;Noord-Holland (PV);2022;12381.0;4978.0;7048.0;302.0;53.0
7632;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2007;;;;;
7633;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2008;;;;;
7634;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2009;;;;;
7635;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2010;;;;;
7636;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2011;;;;;
7637;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2012;;;;;
7638;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2013;;;;;
7639;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2014;;;;;
7640;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2015;;;;;
7641;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2016;;;;;
7642;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2017;;;;;
7643;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2018;;;;;
7644;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2019;;;;;
7645;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2020;17436.0;12185.0;5018.0;148.0;85.0
7646;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2021;16891.0;11841.0;4863.0;148.0;39.0
7647;Bouwjaar 2019;Totaal;Zuid-Holland (PV);2022;16410.0;11412.0;4809.0;154.0;35.0
7648;Bouwjaar 2019;Totaal;Zeeland (PV);2007;;;;;
7649;Bouwjaar 2019;Totaal;Zeeland (PV);2008;;;;;
7650;Bouwjaar 2019;Totaal;Zeeland (PV);2009;;;;;
7651;Bouwjaar 2019;Totaal;Zeeland (PV);2010;;;;;
7652;Bouwjaar 2019;Totaal;Zeeland (PV);2011;;;;;
7653;Bouwjaar 2019;Totaal;Zeeland (PV);2012;;;;;
7654;Bouwjaar 2019;Totaal;Zeeland (PV);2013;;;;;
7655;Bouwjaar 2019;Totaal;Zeeland (PV);2014;;;;;
7656;Bouwjaar 2019;Totaal;Zeeland (PV);2015;;;;;
7657;Bouwjaar 2019;Totaal;Zeeland (PV);2016;;;;;
7658;Bouwjaar 2019;Totaal;Zeeland (PV);2017;;;;;
7659;Bouwjaar 2019;Totaal;Zeeland (PV);2018;;;;;
7660;Bouwjaar 2019;Totaal;Zeeland (PV);2019;;;;;
7661;Bouwjaar 2019;Totaal;Zeeland (PV);2020;1363.0;847.0;475.0;27.0;14.0
7662;Bouwjaar 2019;Totaal;Zeeland (PV);2021;1370.0;858.0;476.0;30.0;6.0
7663;Bouwjaar 2019;Totaal;Zeeland (PV);2022;1342.0;842.0;461.0;33.0;6.0
7664;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2007;;;;;
7665;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2008;;;;;
7666;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2009;;;;;
7667;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2010;;;;;
7668;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2011;;;;;
7669;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2012;;;;;
7670;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2013;;;;;
7671;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2014;;;;;
7672;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2015;;;;;
7673;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2016;;;;;
7674;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2017;;;;;
7675;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2018;;;;;
7676;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2019;;;;;
7677;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2020;8428.0;5715.0;2429.0;189.0;95.0
7678;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2021;8192.0;5649.0;2338.0;189.0;16.0
7679;Bouwjaar 2019;Totaal;Noord-Brabant (PV);2022;8200.0;5571.0;2389.0;226.0;14.0
7680;Bouwjaar 2019;Totaal;Limburg (PV);2007;;;;;
7681;Bouwjaar 2019;Totaal;Limburg (PV);2008;;;;;
7682;Bouwjaar 2019;Totaal;Limburg (PV);2009;;;;;
7683;Bouwjaar 2019;Totaal;Limburg (PV);2010;;;;;
7684;Bouwjaar 2019;Totaal;Limburg (PV);2011;;;;;
7685;Bouwjaar 2019;Totaal;Limburg (PV);2012;;;;;
7686;Bouwjaar 2019;Totaal;Limburg (PV);2013;;;;;
7687;Bouwjaar 2019;Totaal;Limburg (PV);2014;;;;;
7688;Bouwjaar 2019;Totaal;Limburg (PV);2015;;;;;
7689;Bouwjaar 2019;Totaal;Limburg (PV);2016;;;;;
7690;Bouwjaar 2019;Totaal;Limburg (PV);2017;;;;;
7691;Bouwjaar 2019;Totaal;Limburg (PV);2018;;;;;
7692;Bouwjaar 2019;Totaal;Limburg (PV);2019;;;;;
7693;Bouwjaar 2019;Totaal;Limburg (PV);2020;3834.0;2641.0;1079.0;97.0;17.0
7694;Bouwjaar 2019;Totaal;Limburg (PV);2021;3765.0;2624.0;1042.0;93.0;6.0
7695;Bouwjaar 2019;Totaal;Limburg (PV);2022;3707.0;2569.0;1037.0;91.0;10.0
7696;Bouwjaar 2019;Particulier;Nederland;2007;;;;;
7697;Bouwjaar 2019;Particulier;Nederland;2008;;;;;
7698;Bouwjaar 2019;Particulier;Nederland;2009;;;;;
7699;Bouwjaar 2019;Particulier;Nederland;2010;;;;;
7700;Bouwjaar 2019;Particulier;Nederland;2011;;;;;
7701;Bouwjaar 2019;Particulier;Nederland;2012;;;;;
7702;Bouwjaar 2019;Particulier;Nederland;2013;;;;;
7703;Bouwjaar 2019;Particulier;Nederland;2014;;;;;
7704;Bouwjaar 2019;Particulier;Nederland;2015;;;;;
7705;Bouwjaar 2019;Particulier;Nederland;2016;;;;;
7706;Bouwjaar 2019;Particulier;Nederland;2017;;;;;
7707;Bouwjaar 2019;Particulier;Nederland;2018;;;;;
7708;Bouwjaar 2019;Particulier;Nederland;2019;;;;;
7709;Bouwjaar 2019;Particulier;Nederland;2020;56575.0;35575.0;19760.0;860.0;380.0
7710;Bouwjaar 2019;Particulier;Nederland;2021;56196.0;35644.0;19513.0;921.0;118.0
7711;Bouwjaar 2019;Particulier;Nederland;2022;55874.0;35148.0;19594.0;1010.0;122.0
7712;Bouwjaar 2019;Particulier;Groningen (PV);2007;;;;;
7713;Bouwjaar 2019;Particulier;Groningen (PV);2008;;;;;
7714;Bouwjaar 2019;Particulier;Groningen (PV);2009;;;;;
7715;Bouwjaar 2019;Particulier;Groningen (PV);2010;;;;;
7716;Bouwjaar 2019;Particulier;Groningen (PV);2011;;;;;
7717;Bouwjaar 2019;Particulier;Groningen (PV);2012;;;;;
7718;Bouwjaar 2019;Particulier;Groningen (PV);2013;;;;;
7719;Bouwjaar 2019;Particulier;Groningen (PV);2014;;;;;
7720;Bouwjaar 2019;Particulier;Groningen (PV);2015;;;;;
7721;Bouwjaar 2019;Particulier;Groningen (PV);2016;;;;;
7722;Bouwjaar 2019;Particulier;Groningen (PV);2017;;;;;
7723;Bouwjaar 2019;Particulier;Groningen (PV);2018;;;;;
7724;Bouwjaar 2019;Particulier;Groningen (PV);2019;;;;;
7725;Bouwjaar 2019;Particulier;Groningen (PV);2020;1379.0;756.0;565.0;46.0;12.0
7726;Bouwjaar 2019;Particulier;Groningen (PV);2021;1393.0;784.0;560.0;45.0;4.0
7727;Bouwjaar 2019;Particulier;Groningen (PV);2022;1427.0;800.0;573.0;51.0;3.0
7728;Bouwjaar 2019;Particulier;Fryslân (PV);2007;;;;;
7729;Bouwjaar 2019;Particulier;Fryslân (PV);2008;;;;;
7730;Bouwjaar 2019;Particulier;Fryslân (PV);2009;;;;;
7731;Bouwjaar 2019;Particulier;Fryslân (PV);2010;;;;;
7732;Bouwjaar 2019;Particulier;Fryslân (PV);2011;;;;;
7733;Bouwjaar 2019;Particulier;Fryslân (PV);2012;;;;;
7734;Bouwjaar 2019;Particulier;Fryslân (PV);2013;;;;;
7735;Bouwjaar 2019;Particulier;Fryslân (PV);2014;;;;;
7736;Bouwjaar 2019;Particulier;Fryslân (PV);2015;;;;;
7737;Bouwjaar 2019;Particulier;Fryslân (PV);2016;;;;;
7738;Bouwjaar 2019;Particulier;Fryslân (PV);2017;;;;;
7739;Bouwjaar 2019;Particulier;Fryslân (PV);2018;;;;;
7740;Bouwjaar 2019;Particulier;Fryslân (PV);2019;;;;;
7741;Bouwjaar 2019;Particulier;Fryslân (PV);2020;873.0;502.0;315.0;46.0;10.0
7742;Bouwjaar 2019;Particulier;Fryslân (PV);2021;902.0;533.0;324.0;42.0;3.0
7743;Bouwjaar 2019;Particulier;Fryslân (PV);2022;957.0;563.0;344.0;45.0;5.0
7744;Bouwjaar 2019;Particulier;Drenthe (PV);2007;;;;;
7745;Bouwjaar 2019;Particulier;Drenthe (PV);2008;;;;;
7746;Bouwjaar 2019;Particulier;Drenthe (PV);2009;;;;;
7747;Bouwjaar 2019;Particulier;Drenthe (PV);2010;;;;;
7748;Bouwjaar 2019;Particulier;Drenthe (PV);2011;;;;;
7749;Bouwjaar 2019;Particulier;Drenthe (PV);2012;;;;;
7750;Bouwjaar 2019;Particulier;Drenthe (PV);2013;;;;;
7751;Bouwjaar 2019;Particulier;Drenthe (PV);2014;;;;;
7752;Bouwjaar 2019;Particulier;Drenthe (PV);2015;;;;;
7753;Bouwjaar 2019;Particulier;Drenthe (PV);2016;;;;;
7754;Bouwjaar 2019;Particulier;Drenthe (PV);2017;;;;;
7755;Bouwjaar 2019;Particulier;Drenthe (PV);2018;;;;;
7756;Bouwjaar 2019;Particulier;Drenthe (PV);2019;;;;;
7757;Bouwjaar 2019;Particulier;Drenthe (PV);2020;1172.0;824.0;309.0;30.0;9.0
7758;Bouwjaar 2019;Particulier;Drenthe (PV);2021;1222.0;871.0;319.0;25.0;7.0
7759;Bouwjaar 2019;Particulier;Drenthe (PV);2022;1259.0;879.0;337.0;35.0;8.0
7760;Bouwjaar 2019;Particulier;Overijssel (PV);2007;;;;;
7761;Bouwjaar 2019;Particulier;Overijssel (PV);2008;;;;;
7762;Bouwjaar 2019;Particulier;Overijssel (PV);2009;;;;;
7763;Bouwjaar 2019;Particulier;Overijssel (PV);2010;;;;;
7764;Bouwjaar 2019;Particulier;Overijssel (PV);2011;;;;;
7765;Bouwjaar 2019;Particulier;Overijssel (PV);2012;;;;;
7766;Bouwjaar 2019;Particulier;Overijssel (PV);2013;;;;;
7767;Bouwjaar 2019;Particulier;Overijssel (PV);2014;;;;;
7768;Bouwjaar 2019;Particulier;Overijssel (PV);2015;;;;;
7769;Bouwjaar 2019;Particulier;Overijssel (PV);2016;;;;;
7770;Bouwjaar 2019;Particulier;Overijssel (PV);2017;;;;;
7771;Bouwjaar 2019;Particulier;Overijssel (PV);2018;;;;;
7772;Bouwjaar 2019;Particulier;Overijssel (PV);2019;;;;;
7773;Bouwjaar 2019;Particulier;Overijssel (PV);2020;3063.0;2101.0;873.0;52.0;37.0
7774;Bouwjaar 2019;Particulier;Overijssel (PV);2021;2994.0;2079.0;854.0;55.0;6.0
7775;Bouwjaar 2019;Particulier;Overijssel (PV);2022;2951.0;2031.0;861.0;53.0;6.0
7776;Bouwjaar 2019;Particulier;Flevoland (PV);2007;;;;;
7777;Bouwjaar 2019;Particulier;Flevoland (PV);2008;;;;;
7778;Bouwjaar 2019;Particulier;Flevoland (PV);2009;;;;;
7779;Bouwjaar 2019;Particulier;Flevoland (PV);2010;;;;;
7780;Bouwjaar 2019;Particulier;Flevoland (PV);2011;;;;;
7781;Bouwjaar 2019;Particulier;Flevoland (PV);2012;;;;;
7782;Bouwjaar 2019;Particulier;Flevoland (PV);2013;;;;;
7783;Bouwjaar 2019;Particulier;Flevoland (PV);2014;;;;;
7784;Bouwjaar 2019;Particulier;Flevoland (PV);2015;;;;;
7785;Bouwjaar 2019;Particulier;Flevoland (PV);2016;;;;;
7786;Bouwjaar 2019;Particulier;Flevoland (PV);2017;;;;;
7787;Bouwjaar 2019;Particulier;Flevoland (PV);2018;;;;;
7788;Bouwjaar 2019;Particulier;Flevoland (PV);2019;;;;;
7789;Bouwjaar 2019;Particulier;Flevoland (PV);2020;1435.0;1121.0;292.0;10.0;12.0
7790;Bouwjaar 2019;Particulier;Flevoland (PV);2021;1469.0;1131.0;324.0;13.0;1.0
7791;Bouwjaar 2019;Particulier;Flevoland (PV);2022;1478.0;1143.0;317.0;17.0;1.0
7792;Bouwjaar 2019;Particulier;Gelderland (PV);2007;;;;;
7793;Bouwjaar 2019;Particulier;Gelderland (PV);2008;;;;;
7794;Bouwjaar 2019;Particulier;Gelderland (PV);2009;;;;;
7795;Bouwjaar 2019;Particulier;Gelderland (PV);2010;;;;;
7796;Bouwjaar 2019;Particulier;Gelderland (PV);2011;;;;;
7797;Bouwjaar 2019;Particulier;Gelderland (PV);2012;;;;;
7798;Bouwjaar 2019;Particulier;Gelderland (PV);2013;;;;;
7799;Bouwjaar 2019;Particulier;Gelderland (PV);2014;;;;;
7800;Bouwjaar 2019;Particulier;Gelderland (PV);2015;;;;;
7801;Bouwjaar 2019;Particulier;Gelderland (PV);2016;;;;;
7802;Bouwjaar 2019;Particulier;Gelderland (PV);2017;;;;;
7803;Bouwjaar 2019;Particulier;Gelderland (PV);2018;;;;;
7804;Bouwjaar 2019;Particulier;Gelderland (PV);2019;;;;;
7805;Bouwjaar 2019;Particulier;Gelderland (PV);2020;6288.0;4295.0;1875.0;81.0;37.0
7806;Bouwjaar 2019;Particulier;Gelderland (PV);2021;6288.0;4324.0;1863.0;91.0;10.0
7807;Bouwjaar 2019;Particulier;Gelderland (PV);2022;6253.0;4253.0;1888.0;102.0;10.0
7808;Bouwjaar 2019;Particulier;Utrecht (PV);2007;;;;;
7809;Bouwjaar 2019;Particulier;Utrecht (PV);2008;;;;;
7810;Bouwjaar 2019;Particulier;Utrecht (PV);2009;;;;;
7811;Bouwjaar 2019;Particulier;Utrecht (PV);2010;;;;;
7812;Bouwjaar 2019;Particulier;Utrecht (PV);2011;;;;;
7813;Bouwjaar 2019;Particulier;Utrecht (PV);2012;;;;;
7814;Bouwjaar 2019;Particulier;Utrecht (PV);2013;;;;;
7815;Bouwjaar 2019;Particulier;Utrecht (PV);2014;;;;;
7816;Bouwjaar 2019;Particulier;Utrecht (PV);2015;;;;;
7817;Bouwjaar 2019;Particulier;Utrecht (PV);2016;;;;;
7818;Bouwjaar 2019;Particulier;Utrecht (PV);2017;;;;;
7819;Bouwjaar 2019;Particulier;Utrecht (PV);2018;;;;;
7820;Bouwjaar 2019;Particulier;Utrecht (PV);2019;;;;;
7821;Bouwjaar 2019;Particulier;Utrecht (PV);2020;3891.0;2049.0;1776.0;44.0;22.0
7822;Bouwjaar 2019;Particulier;Utrecht (PV);2021;3869.0;2077.0;1748.0;35.0;9.0
7823;Bouwjaar 2019;Particulier;Utrecht (PV);2022;3836.0;2044.0;1741.0;41.0;10.0
7824;Bouwjaar 2019;Particulier;Noord-Holland (PV);2007;;;;;
7825;Bouwjaar 2019;Particulier;Noord-Holland (PV);2008;;;;;
7826;Bouwjaar 2019;Particulier;Noord-Holland (PV);2009;;;;;
7827;Bouwjaar 2019;Particulier;Noord-Holland (PV);2010;;;;;
7828;Bouwjaar 2019;Particulier;Noord-Holland (PV);2011;;;;;
7829;Bouwjaar 2019;Particulier;Noord-Holland (PV);2012;;;;;
7830;Bouwjaar 2019;Particulier;Noord-Holland (PV);2013;;;;;
7831;Bouwjaar 2019;Particulier;Noord-Holland (PV);2014;;;;;
7832;Bouwjaar 2019;Particulier;Noord-Holland (PV);2015;;;;;
7833;Bouwjaar 2019;Particulier;Noord-Holland (PV);2016;;;;;
7834;Bouwjaar 2019;Particulier;Noord-Holland (PV);2017;;;;;
7835;Bouwjaar 2019;Particulier;Noord-Holland (PV);2018;;;;;
7836;Bouwjaar 2019;Particulier;Noord-Holland (PV);2019;;;;;
7837;Bouwjaar 2019;Particulier;Noord-Holland (PV);2020;9727.0;3891.0;5646.0;125.0;65.0
7838;Bouwjaar 2019;Particulier;Noord-Holland (PV);2021;9833.0;3997.0;5607.0;188.0;41.0
7839;Bouwjaar 2019;Particulier;Noord-Holland (PV);2022;9855.0;4001.0;5587.0;226.0;41.0
7840;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2007;;;;;
7841;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2008;;;;;
7842;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2009;;;;;
7843;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2010;;;;;
7844;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2011;;;;;
7845;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2012;;;;;
7846;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2013;;;;;
7847;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2014;;;;;
7848;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2015;;;;;
7849;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2016;;;;;
7850;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2017;;;;;
7851;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2018;;;;;
7852;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2019;;;;;
7853;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2020;16218.0;11461.0;4557.0;128.0;72.0
7854;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2021;15839.0;11241.0;4445.0;126.0;27.0
7855;Bouwjaar 2019;Particulier;Zuid-Holland (PV);2022;15525.0;10944.0;4422.0;134.0;25.0
7856;Bouwjaar 2019;Particulier;Zeeland (PV);2007;;;;;
7857;Bouwjaar 2019;Particulier;Zeeland (PV);2008;;;;;
7858;Bouwjaar 2019;Particulier;Zeeland (PV);2009;;;;;
7859;Bouwjaar 2019;Particulier;Zeeland (PV);2010;;;;;
7860;Bouwjaar 2019;Particulier;Zeeland (PV);2011;;;;;
7861;Bouwjaar 2019;Particulier;Zeeland (PV);2012;;;;;
7862;Bouwjaar 2019;Particulier;Zeeland (PV);2013;;;;;
7863;Bouwjaar 2019;Particulier;Zeeland (PV);2014;;;;;
7864;Bouwjaar 2019;Particulier;Zeeland (PV);2015;;;;;
7865;Bouwjaar 2019;Particulier;Zeeland (PV);2016;;;;;
7866;Bouwjaar 2019;Particulier;Zeeland (PV);2017;;;;;
7867;Bouwjaar 2019;Particulier;Zeeland (PV);2018;;;;;
7868;Bouwjaar 2019;Particulier;Zeeland (PV);2019;;;;;
7869;Bouwjaar 2019;Particulier;Zeeland (PV);2020;1263.0;766.0;463.0;22.0;12.0
7870;Bouwjaar 2019;Particulier;Zeeland (PV);2021;1286.0;793.0;463.0;26.0;4.0
7871;Bouwjaar 2019;Particulier;Zeeland (PV);2022;1267.0;785.0;450.0;28.0;4.0
7872;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2007;;;;;
7873;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2008;;;;;
7874;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2009;;;;;
7875;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2010;;;;;
7876;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2011;;;;;
7877;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2012;;;;;
7878;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2013;;;;;
7879;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2014;;;;;
7880;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2015;;;;;
