ID;Marges;EigenaarOfHuurder;KenmerkenHuishoudens;KenmerkenWoningen;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
194;Waarde;Totaal;Doelgroep huurtoeslag: ja;Gebruiksoppervlakte: 100 tot 150 m²;2015;686.9;491.1;195.9;43.5;70.9;;29.1
195;Waarde;Totaal;Doelgroep huurtoeslag: ja;Gebruiksoppervlakte: 150 m² of meer;2009;887.5;633.6;253.9;48.4;92.5;;7.5
196;Waarde;Totaal;Doelgroep huurtoeslag: ja;Gebruiksoppervlakte: 150 m² of meer;2012;920.3;670.6;249.8;52.7;87.9;;12.1
197;Waarde;Totaal;Doelgroep huurtoeslag: ja;Gebruiksoppervlakte: 150 m² of meer;2015;968.1;720.1;247.9;50.3;90.0;;10.0
198;Waarde;Totaal;Doelgroep huurtoeslag: nee;Totaal;2009;845.4;615.4;230.1;28.0;84.7;15.3;
199;Waarde;Totaal;Doelgroep huurtoeslag: nee;Totaal;2012;901.6;667.0;234.6;29.2;86.7;13.3;
200;Waarde;Totaal;Doelgroep huurtoeslag: nee;Totaal;2015;870.1;659.4;210.7;27.6;90.0;10.0;
201;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Bad en douche separaat;2009;1001.8;731.9;269.9;27.0;97.9;2.1;
202;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Bad en douche separaat;2012;1062.3;789.9;272.5;28.1;98.3;1.7;
203;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Bad en douche separaat;2015;1002.6;760.3;242.3;25.9;98.5;1.5;
204;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Bad of bad/douche;2009;887.2;648.0;239.2;28.2;92.2;7.8;
205;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Bad of bad/douche;2012;933.5;688.2;245.3;29.3;92.9;7.1;
206;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Bad of bad/douche;2015;872.1;658.3;213.7;27.3;93.7;6.3;
207;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Douche zonder bad;2009;729.8;528.6;201.2;28.6;73.4;26.6;
208;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Douche zonder bad;2012;787.0;580.4;206.5;29.8;77.2;22.8;
209;Waarde;Totaal;Doelgroep huurtoeslag: nee;Badgelegenheid: Douche zonder bad;2015;777.8;589.9;187.9;28.9;83.0;17.0;
210;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: . .tot 1946;2009;966.1;715.7;250.4;30.4;87.6;12.4;
211;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: . .tot 1946;2012;1014.9;764.5;250.4;31.4;89.5;10.5;
212;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: . .tot 1946;2015;980.2;755.4;224.8;29.4;91.1;8.9;
213;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1946 tot 1971;2009;755.9;531.1;224.9;27.9;77.1;22.9;
214;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1946 tot 1971;2012;817.0;587.7;229.3;29.2;79.7;20.3;
215;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1946 tot 1971;2015;784.5;574.9;209.6;27.6;85.1;14.9;
216;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1971 tot 1986;2009;802.2;571.6;230.7;27.3;82.1;17.9;
217;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1971 tot 1986;2012;854.3;619.9;234.3;28.6;85.2;14.8;
218;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1971 tot 1986;2015;804.2;594.0;210.2;26.7;88.3;11.7;
219;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1986 tot 2001;2009;862.1;635.6;226.5;26.8;90.9;9.1;
220;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1986 tot 2001;2012;915.8;682.4;233.3;27.9;91.0;9.0;
221;Waarde;Totaal;Doelgroep huurtoeslag: nee;Bouwjaar woning: 1986 tot 2001;2015;854.0;646.7;207.3;26.3;92.8;7.2;
222;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Bouwjaar woning; vanaf 2001";2009;919.0;708.5;210.5;27.8;91.3;8.7;
223;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Bouwjaar woning; vanaf 2001";2012;971.2;748.1;223.1;28.8;92.9;7.1;
224;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Bouwjaar woning; vanaf 2001";2015;993.0;794.3;198.6;28.8;95.0;5.0;
225;Waarde;Totaal;Doelgroep huurtoeslag: nee;Erf, tuin, patio, binnenplaats: Ja;2009;884.9;637.0;247.8;27.4;88.3;11.7;
226;Waarde;Totaal;Doelgroep huurtoeslag: nee;Erf, tuin, patio, binnenplaats: Ja;2012;941.1;688.6;252.5;28.5;89.8;10.2;
227;Waarde;Totaal;Doelgroep huurtoeslag: nee;Erf, tuin, patio, binnenplaats: Ja;2015;894.6;668.9;225.7;26.4;92.4;7.6;
228;Waarde;Totaal;Doelgroep huurtoeslag: nee;Erf, tuin, patio, binnenplaats: Nee;2009;703.8;537.5;166.3;30.2;71.8;28.2;
229;Waarde;Totaal;Doelgroep huurtoeslag: nee;Erf, tuin, patio, binnenplaats: Nee;2012;760.3;589.8;170.5;31.5;75.8;24.2;
230;Waarde;Totaal;Doelgroep huurtoeslag: nee;Erf, tuin, patio, binnenplaats: Nee;2015;784.9;626.5;158.4;31.8;81.6;18.4;
231;Waarde;Totaal;Doelgroep huurtoeslag: nee;Garage/carport aanwezig: Ja;2009;932.8;665.8;267.0;26.9;96.2;3.8;
232;Waarde;Totaal;Doelgroep huurtoeslag: nee;Garage/carport aanwezig: Ja;2012;978.3;707.7;270.5;28.1;96.8;3.2;
233;Waarde;Totaal;Doelgroep huurtoeslag: nee;Garage/carport aanwezig: Ja;2015;915.1;676.0;239.1;25.7;97.5;2.5;
234;Waarde;Totaal;Doelgroep huurtoeslag: nee;Garage/carport aanwezig: Nee;2009;785.1;580.5;204.6;28.7;76.7;23.3;
235;Waarde;Totaal;Doelgroep huurtoeslag: nee;Garage/carport aanwezig: Nee;2012;848.8;639.0;209.9;29.9;79.8;20.2;
236;Waarde;Totaal;Doelgroep huurtoeslag: nee;Garage/carport aanwezig: Nee;2015;839.2;648.1;191.2;29.0;84.8;15.2;
237;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 2 of minder;2009;605.6;453.7;151.9;31.8;72.0;28.0;
238;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 2 of minder;2012;659.0;505.7;153.3;32.3;75.3;24.7;
239;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 2 of minder;2015;688.8;543.9;144.9;33.0;78.2;21.8;
240;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 3 kamers;2009;713.2;539.1;174.1;30.3;77.3;22.7;
241;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 3 kamers;2012;775.2;597.3;177.9;32.0;80.0;20.0;
242;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 3 kamers;2015;784.2;620.1;164.1;31.7;84.8;15.2;
243;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 4 kamers;2009;789.6;572.3;217.3;28.0;78.7;21.3;
244;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 4 kamers;2012;850.7;626.9;223.9;29.4;80.8;19.2;
245;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 4 kamers;2015;814.8;614.2;200.5;28.0;85.5;14.5;
246;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 5 kamers;2009;889.8;639.3;250.5;26.5;90.6;9.4;
247;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 5 kamers;2012;952.2;698.7;253.5;27.8;92.0;8.0;
248;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 5 kamers;2015;897.2;671.2;226.0;25.4;94.2;5.8;
249;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 6 kamers;2009;1021.0;740.1;280.9;26.3;96.3;3.7;
250;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 6 kamers;2012;1040.8;757.6;283.2;27.1;96.6;3.4;
251;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 6 kamers;2015;989.4;741.6;247.9;24.8;97.5;2.5;
252;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 7 of meer;2009;1158.9;833.0;325.9;27.4;97.8;2.2;
253;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 7 of meer;2012;1150.7;834.3;316.4;27.5;98.4;1.6;
254;Waarde;Totaal;Doelgroep huurtoeslag: nee;Kamers per woning: 7 of meer;2015;1078.9;801.5;277.4;25.6;98.8;1.2;
255;Waarde;Totaal;Doelgroep huurtoeslag: nee;Soort keuken: dichte- of woonkeuken;2009;817.8;585.2;232.6;28.5;79.3;20.7;
256;Waarde;Totaal;Doelgroep huurtoeslag: nee;Soort keuken: dichte- of woonkeuken;2012;866.4;630.3;236.1;29.6;81.0;19.0;
257;Waarde;Totaal;Doelgroep huurtoeslag: nee;Soort keuken: dichte- of woonkeuken;2015;829.3;615.2;214.1;28.0;85.5;14.5;
258;Waarde;Totaal;Doelgroep huurtoeslag: nee;Soort keuken: open keuken;2009;865.1;636.8;228.3;27.6;88.5;11.5;
259;Waarde;Totaal;Doelgroep huurtoeslag: nee;Soort keuken: open keuken;2012;923.5;689.8;233.7;28.9;90.3;9.7;
260;Waarde;Totaal;Doelgroep huurtoeslag: nee;Soort keuken: open keuken;2015;893.9;685.3;208.6;27.4;92.6;7.4;
261;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: eengezinswoningen totaal;2009;894.3;642.4;251.9;27.2;89.0;11.0;
262;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: eengezinswoningen totaal;2012;950.9;694.0;256.9;28.4;90.4;9.6;
263;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: eengezinswoningen totaal;2015;899.8;671.3;228.5;26.2;92.7;7.3;
264;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Woningtype: eengezins; vrijstaand";2009;1028.1;717.8;310.3;27.9;98.2;1.8;
265;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Woningtype: eengezins; vrijstaand";2012;1050.9;738.9;311.9;28.8;98.3;1.7;
266;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Woningtype: eengezins; vrijstaand";2015;985.9;712.8;273.1;26.4;98.5;1.5;
267;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Woningtype: eengezins; 2-onder-1-kap";2009;906.5;649.1;257.4;26.1;95.6;4.4;
268;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Woningtype: eengezins; 2-onder-1-kap";2012;985.0;721.7;263.3;27.4;96.3;3.7;
269;Waarde;Totaal;Doelgroep huurtoeslag: nee;"Woningtype: eengezins; 2-onder-1-kap";2015;920.4;683.8;236.6;24.9;97.8;2.2;
270;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: tussenwoning/hoekwoning;2009;838.0;610.7;227.3;27.3;83.0;17.0;
271;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: tussenwoning/hoekwoning;2012;900.9;667.4;233.6;28.5;85.4;14.6;
272;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: tussenwoning/hoekwoning;2015;855.7;649.0;206.7;26.6;88.4;11.6;
273;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: meergezinswoningen totaal;2009;702.5;536.3;166.2;30.2;72.1;27.9;
274;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: meergezinswoningen totaal;2012;758.9;588.8;170.1;31.5;76.2;23.8;
275;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woningtype: meergezinswoningen totaal;2015;783.0;624.7;158.3;31.9;82.0;18.0;
276;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: woon- en bedrijfsfunctie;2009;1265.1;957.6;307.5;34.9;93.1;6.9;
277;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: woon- en bedrijfsfunctie;2012;1120.7;861.9;258.8;33.0;92.5;7.5;
278;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: woon- en bedrijfsfunctie;2015;930.5;705.3;225.2;29.8;94.5;5.5;
279;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: normale woning;2009;848.8;616.9;231.9;27.7;84.8;15.2;
280;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: normale woning;2012;906.1;669.2;237.0;28.9;87.0;13.0;
281;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: normale woning;2015;874.9;662.4;212.5;27.2;90.0;10.0;
282;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: ouderenwoning;2009;707.1;523.3;183.7;32.2;80.7;19.3;
283;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: ouderenwoning;2012;732.4;556.9;175.4;34.2;79.1;20.9;
284;Waarde;Totaal;Doelgroep huurtoeslag: nee;Woonfunctie: ouderenwoning;2015;764.0;591.5;172.4;34.2;87.6;12.4;
285;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksppervlakte: minder dan 75 m²;2009;675.9;493.1;182.9;29.7;70.8;29.2;
286;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksppervlakte: minder dan 75 m²;2012;736.3;546.3;190.0;30.4;74.1;25.9;
287;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksppervlakte: minder dan 75 m²;2015;714.5;563.5;151.1;32.1;78.8;21.2;
288;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 75 tot 100 m²;2009;776.2;569.4;206.8;28.6;77.7;22.3;
289;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 75 tot 100 m²;2012;834.7;623.7;211.0;30.5;81.0;19.0;
290;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 75 tot 100 m²;2015;784.7;604.9;179.8;29.6;81.7;18.3;
291;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 100 tot 150 m²;2009;877.6;639.7;237.9;27.3;89.9;10.1;
292;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 100 tot 150 m²;2012;942.3;698.9;243.4;28.4;92.4;7.6;
293;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 100 tot 150 m²;2015;870.0;655.7;214.3;26.3;93.2;6.8;
294;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 150 m² of meer;2009;1020.0;736.3;283.7;26.8;96.8;3.2;
295;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 150 m² of meer;2012;1080.7;789.6;291.1;27.7;97.6;2.4;
296;Waarde;Totaal;Doelgroep huurtoeslag: nee;Gebruiksoppervlakte: 150 m² of meer;2015;1044.0;775.3;268.6;25.5;98.4;1.6;
297;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Totaal;2009;748.7;564.8;183.9;36.6;82.6;13.8;3.6
298;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Totaal;2012;783.3;597.9;185.4;38.2;83.5;10.5;6.1
299;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Totaal;2015;788.2;618.7;169.5;38.9;81.5;8.3;10.2
300;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Bad en douche separaat;2009;1026.1;805.4;220.7;34.5;94.2;3.1;2.7
301;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Bad en douche separaat;2012;1071.9;848.0;223.9;35.4;94.4;2.2;3.4
302;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Bad en douche separaat;2015;1063.6;863.4;200.2;33.4;92.7;3.1;4.2
303;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Bad of bad/douche;2009;923.9;721.8;202.1;35.7;88.8;7.4;3.8
304;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Bad of bad/douche;2012;937.9;735.7;202.2;38.1;87.5;6.9;5.6
305;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Bad of bad/douche;2015;914.5;733.3;181.2;37.6;82.6;8.6;8.8
306;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Douche zonder bad;2009;641.0;470.4;170.6;37.3;78.4;17.8;3.8
307;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Douche zonder bad;2012;686.6;513.5;173.2;38.8;80.1;13.1;6.8
308;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Badgelegenheid: Douche zonder bad;2015;705.4;544.7;160.7;40.4;78.7;9.5;11.9
309;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: . .tot 1946;2009;801.3;614.4;186.9;39.1;81.2;13.6;5.2
310;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: . .tot 1946;2012;834.7;647.3;187.4;40.3;81.6;11.6;6.8
311;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: . .tot 1946;2015;835.3;662.5;172.8;41.0;79.3;9.5;11.2
312;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1946 tot 1971;2009;661.6;481.7;179.9;36.7;80.5;16.4;3.0
313;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1946 tot 1971;2012;714.8;531.6;183.2;37.9;81.4;12.2;6.4
314;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1946 tot 1971;2015;706.4;535.3;171.1;38.3;81.0;9.6;9.4
315;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1971 tot 1986;2009;740.3;555.2;185.1;36.2;80.8;15.3;3.9
316;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1971 tot 1986;2012;762.3;577.8;184.5;37.6;84.8;10.6;4.6
317;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1971 tot 1986;2015;757.4;587.5;170.0;38.5;82.6;7.5;9.9
318;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1986 tot 2001;2009;801.2;618.0;183.2;33.8;88.7;9.6;1.7
319;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1986 tot 2001;2012;819.1;636.1;182.9;37.5;85.9;9.8;4.4
320;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Bouwjaar woning: 1986 tot 2001;2015;826.5;660.5;166.0;37.0;80.5;8.3;11.2
321;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Bouwjaar woning; vanaf 2001";2009;830.6;643.8;186.8;35.6;86.9;9.2;3.8
322;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Bouwjaar woning; vanaf 2001";2012;851.9;662.0;189.9;36.9;86.4;5.9;7.8
323;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Bouwjaar woning; vanaf 2001";2015;864.9;700.2;164.7;38.9;84.5;5.5;10.0
324;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Erf, tuin, patio, binnenplaats: Ja;2009;858.2;652.5;205.8;34.9;87.4;10.0;2.6
325;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Erf, tuin, patio, binnenplaats: Ja;2012;886.1;679.1;207.0;36.1;86.7;8.6;4.7
326;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Erf, tuin, patio, binnenplaats: Ja;2015;882.7;693.7;189.0;34.9;86.0;6.2;7.8
327;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Erf, tuin, patio, binnenplaats: Nee;2009;623.4;464.6;158.8;38.6;77.1;18.1;4.8
328;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Erf, tuin, patio, binnenplaats: Nee;2012;669.2;507.8;161.4;40.4;79.9;12.5;7.6
329;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Erf, tuin, patio, binnenplaats: Nee;2015;694.4;544.2;150.2;42.8;77.0;10.4;12.7
330;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Garage/carport aanwezig: Ja;2009;999.7;779.3;220.4;35.0;91.9;5.6;2.4
331;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Garage/carport aanwezig: Ja;2012;1000.9;781.9;219.0;36.3;91.9;4.4;3.7
332;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Garage/carport aanwezig: Ja;2015;966.3;771.7;194.6;35.0;89.5;4.4;6.1
333;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Garage/carport aanwezig: Nee;2009;700.0;523.2;176.8;36.9;80.8;15.3;3.8
334;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Garage/carport aanwezig: Nee;2012;739.4;560.8;178.6;38.5;81.8;11.7;6.6
335;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Garage/carport aanwezig: Nee;2015;756.0;591.0;165.0;39.6;80.0;9.0;11.0
336;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;2009;526.7;376.6;150.1;42.3;80.5;15.3;4.3
337;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;2012;565.4;416.7;148.7;43.3;84.8;10.9;4.3
338;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 2 of minder;2015;592.6;452.1;140.5;46.7;79.6;10.6;9.8
339;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;2009;692.5;528.5;164.0;36.1;78.5;17.1;4.4
340;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;2012;743.9;573.6;170.2;37.9;78.7;12.8;8.6
341;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 3 kamers;2015;761.9;605.4;156.5;38.2;77.2;10.5;12.3
342;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;2009;788.6;592.3;196.3;34.8;82.8;14.3;2.9
343;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;2012;834.9;635.6;199.4;36.3;81.0;12.3;6.7
344;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 4 kamers;2015;826.2;643.9;182.3;36.7;80.1;7.7;12.2
345;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;2009;965.9;746.3;219.5;33.8;88.1;8.3;3.6
346;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;2012;976.4;755.1;221.3;35.0;90.3;5.2;4.5
347;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 5 kamers;2015;969.0;771.3;197.7;33.4;87.8;4.2;8.0
348;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;2009;1025.7;789.9;235.8;32.2;93.3;5.2;1.5
349;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;2012;1058.6;828.9;229.8;34.7;90.1;6.3;3.6
350;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 6 kamers;2015;1034.4;825.0;209.4;31.9;95.2;3.1;1.7
351;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 7 of meer;2009;1193.9;928.4;265.5;35.0;94.8;3.7;1.5
352;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 7 of meer;2012;1101.7;845.3;256.4;37.0;92.2;3.1;4.7
353;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Kamers per woning: 7 of meer;2015;1082.8;858.0;224.8;37.4;96.0;2.4;1.6
354;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Soort keuken: dichte- of woonkeuken;2009;679.1;500.4;178.7;37.3;78.5;17.5;4.0
355;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Soort keuken: dichte- of woonkeuken;2012;716.4;534.8;181.6;39.0;79.0;13.8;7.2
356;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Soort keuken: dichte- of woonkeuken;2015;724.8;556.4;168.3;39.7;77.7;10.3;12.0
357;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Soort keuken: open keuken;2009;801.3;613.6;187.7;36.1;85.7;11.0;3.3
358;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Soort keuken: open keuken;2012;827.6;639.7;187.9;37.6;86.4;8.2;5.3
359;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Soort keuken: open keuken;2015;825.6;655.3;170.3;38.4;83.7;7.1;9.2
360;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Woningtype: eengezinswoningen totaal;2009;898.6;684.6;214.0;34.4;88.3;9.4;2.3
361;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Woningtype: eengezinswoningen totaal;2012;924.7;708.2;216.5;35.5;87.3;8.2;4.5
362;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Woningtype: eengezinswoningen totaal;2015;917.4;721.8;195.6;34.1;86.7;6.3;7.1
363;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Woningtype: eengezins; vrijstaand";2009;1123.7;856.6;267.1;41.6;93.2;5.2;1.7
364;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Woningtype: eengezins; vrijstaand";2012;1062.0;801.3;260.6;36.6;90.3;7.0;2.8
365;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Woningtype: eengezins; vrijstaand";2015;1059.9;821.6;238.3;35.7;91.2;6.7;2.1
366;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Woningtype: eengezins; 2-onder-1-kap";2009;1007.0;775.1;231.9;33.0;93.0;6.1;0.9
367;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Woningtype: eengezins; 2-onder-1-kap";2012;1011.1;781.5;229.6;36.1;93.4;3.7;2.8
368;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;"Woningtype: eengezins; 2-onder-1-kap";2015;1013.2;802.3;210.9;33.7;92.9;4.4;2.7
369;Waarde;Totaal;Hoofd huishouden: jonger dan 35 jaar;Woningtype: tussenwoning/hoekwoning;2009;852.8;648.1;204.7;33.9;86.8;10.5;2.6
