ID;MechanischeBestrijding;TeeltsectorenEnGewassen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16
2239;Ontsmetting door stomen/inunderen;Prei;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2240;Ontsmetting door stomen/inunderen;Prei;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2241;Ontsmetting door stomen/inunderen;Prei;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2242;Ontsmetting door stomen/inunderen;Prei;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2243;Ontsmetting door stomen/inunderen;Prei;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2244;Ontsmetting door stomen/inunderen;Schorseneren;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2245;Ontsmetting door stomen/inunderen;Schorseneren;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2246;Ontsmetting door stomen/inunderen;Schorseneren;2000;;;;;;;;;;;;;;;;
2247;Ontsmetting door stomen/inunderen;Schorseneren;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2248;Ontsmetting door stomen/inunderen;Schorseneren;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2249;Ontsmetting door stomen/inunderen;Schorseneren;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2250;Ontsmetting door stomen/inunderen;Sla;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2251;Ontsmetting door stomen/inunderen;Sla;1998;;;;;;;;;;;;;;;;
2252;Ontsmetting door stomen/inunderen;Sla;2000;;;;;;;;;;;;;;;;
2253;Ontsmetting door stomen/inunderen;Sla;2004;;;;;;;;;;;;;;;;
2254;Ontsmetting door stomen/inunderen;Sla;2008;;;;;;;;;;;;;;;;
2255;Ontsmetting door stomen/inunderen;Sla;2012;;;;;;;;;;;;;;;;
2256;Ontsmetting door stomen/inunderen;Sluitkool;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2257;Ontsmetting door stomen/inunderen;Sluitkool;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2258;Ontsmetting door stomen/inunderen;Sluitkool;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2259;Ontsmetting door stomen/inunderen;Sluitkool;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2260;Ontsmetting door stomen/inunderen;Sluitkool;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2261;Ontsmetting door stomen/inunderen;Sluitkool;2012;14.0;2.9;439.0;16.8;16.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2262;Ontsmetting door stomen/inunderen;Spruitkool;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2263;Ontsmetting door stomen/inunderen;Spruitkool;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2264;Ontsmetting door stomen/inunderen;Spruitkool;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2265;Ontsmetting door stomen/inunderen;Spruitkool;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2266;Ontsmetting door stomen/inunderen;Spruitkool;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2267;Ontsmetting door stomen/inunderen;Spruitkool;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2268;Ontsmetting door stomen/inunderen;Stamslabonen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2269;Ontsmetting door stomen/inunderen;Stamslabonen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2270;Ontsmetting door stomen/inunderen;Stamslabonen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2271;Ontsmetting door stomen/inunderen;Stamslabonen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2272;Ontsmetting door stomen/inunderen;Stamslabonen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2273;Ontsmetting door stomen/inunderen;Stamslabonen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2274;Ontsmetting door stomen/inunderen;Waspeen en bospeen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2275;Ontsmetting door stomen/inunderen;Waspeen en bospeen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2276;Ontsmetting door stomen/inunderen;Waspeen en bospeen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2277;Ontsmetting door stomen/inunderen;Waspeen en bospeen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2278;Ontsmetting door stomen/inunderen;Waspeen en bospeen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2279;Ontsmetting door stomen/inunderen;Waspeen en bospeen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2280;Ontsmetting door stomen/inunderen;Winterpeen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2281;Ontsmetting door stomen/inunderen;Winterpeen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2282;Ontsmetting door stomen/inunderen;Winterpeen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2283;Ontsmetting door stomen/inunderen;Winterpeen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2284;Ontsmetting door stomen/inunderen;Winterpeen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2285;Ontsmetting door stomen/inunderen;Winterpeen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2286;Ontsmetting door stomen/inunderen;Witlofwortel;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2287;Ontsmetting door stomen/inunderen;Witlofwortel;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2288;Ontsmetting door stomen/inunderen;Witlofwortel;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2289;Ontsmetting door stomen/inunderen;Witlofwortel;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2290;Ontsmetting door stomen/inunderen;Witlofwortel;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2291;Ontsmetting door stomen/inunderen;Witlofwortel;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2292;Ontsmetting door stomen/inunderen;Teeltsector pit- en steenvruchten;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2293;Ontsmetting door stomen/inunderen;Teeltsector pit- en steenvruchten;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2294;Ontsmetting door stomen/inunderen;Teeltsector pit- en steenvruchten;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2295;Ontsmetting door stomen/inunderen;Teeltsector pit- en steenvruchten;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2296;Ontsmetting door stomen/inunderen;Teeltsector pit- en steenvruchten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2297;Ontsmetting door stomen/inunderen;Teeltsector pit- en steenvruchten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2298;Ontsmetting door stomen/inunderen;Appels;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2299;Ontsmetting door stomen/inunderen;Appels;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2300;Ontsmetting door stomen/inunderen;Appels;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2301;Ontsmetting door stomen/inunderen;Appels;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2302;Ontsmetting door stomen/inunderen;Appels;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2303;Ontsmetting door stomen/inunderen;Appels;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2304;Ontsmetting door stomen/inunderen;Peren;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2305;Ontsmetting door stomen/inunderen;Peren;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2306;Ontsmetting door stomen/inunderen;Peren;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2307;Ontsmetting door stomen/inunderen;Peren;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2308;Ontsmetting door stomen/inunderen;Peren;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2309;Ontsmetting door stomen/inunderen;Peren;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2310;Ontsmetting door stomen/inunderen;Teeltsector boomkwekerijgewassen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2311;Ontsmetting door stomen/inunderen;Teeltsector boomkwekerijgewassen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2312;Ontsmetting door stomen/inunderen;Teeltsector boomkwekerijgewassen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2313;Ontsmetting door stomen/inunderen;Teeltsector boomkwekerijgewassen;2004;;;9.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
2314;Ontsmetting door stomen/inunderen;Teeltsector boomkwekerijgewassen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2315;Ontsmetting door stomen/inunderen;Teeltsector boomkwekerijgewassen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2316;Ontsmetting door stomen/inunderen;Bloemkwekerijgewassen open grond;1995;;;;;;;;;;;;;;;;
2317;Ontsmetting door stomen/inunderen;Bloemkwekerijgewassen open grond;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2318;Ontsmetting door stomen/inunderen;Bloemkwekerijgewassen open grond;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2319;Ontsmetting door stomen/inunderen;Bloemkwekerijgewassen open grond;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2320;Ontsmetting door stomen/inunderen;Bloemkwekerijgewassen open grond;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2321;Ontsmetting door stomen/inunderen;Bloemkwekerijgewassen open grond;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2322;Ontsmetting door stomen/inunderen;Bos- en haagplantsoen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2323;Ontsmetting door stomen/inunderen;Bos- en haagplantsoen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2324;Ontsmetting door stomen/inunderen;Bos- en haagplantsoen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2325;Ontsmetting door stomen/inunderen;Bos- en haagplantsoen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2326;Ontsmetting door stomen/inunderen;Bos- en haagplantsoen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2327;Ontsmetting door stomen/inunderen;Bos- en haagplantsoen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2328;Ontsmetting door stomen/inunderen;Laan- en parkbomen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2329;Ontsmetting door stomen/inunderen;Laan- en parkbomen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2330;Ontsmetting door stomen/inunderen;Laan- en parkbomen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2331;Ontsmetting door stomen/inunderen;Laan- en parkbomen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2332;Ontsmetting door stomen/inunderen;Laan- en parkbomen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2333;Ontsmetting door stomen/inunderen;Laan- en parkbomen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2334;Ontsmetting door stomen/inunderen;Rozenstruiken open grond;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2335;Ontsmetting door stomen/inunderen;Rozenstruiken open grond;1998;;;;;;;;;;;;;;;;
2336;Ontsmetting door stomen/inunderen;Rozenstruiken open grond;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2337;Ontsmetting door stomen/inunderen;Rozenstruiken open grond;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2338;Ontsmetting door stomen/inunderen;Rozenstruiken open grond;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2339;Ontsmetting door stomen/inunderen;Rozenstruiken open grond;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2340;Ontsmetting door stomen/inunderen;Sierconiferen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2341;Ontsmetting door stomen/inunderen;Sierconiferen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2342;Ontsmetting door stomen/inunderen;Sierconiferen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2343;Ontsmetting door stomen/inunderen;Sierconiferen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2344;Ontsmetting door stomen/inunderen;Sierconiferen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2345;Ontsmetting door stomen/inunderen;Sierconiferen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2346;Ontsmetting door stomen/inunderen;Vaste planten open grond;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2347;Ontsmetting door stomen/inunderen;Vaste planten open grond;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2348;Ontsmetting door stomen/inunderen;Vaste planten open grond;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2349;Ontsmetting door stomen/inunderen;Vaste planten open grond;2004;8.0;0.7;9.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
2350;Ontsmetting door stomen/inunderen;Vaste planten open grond;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2351;Ontsmetting door stomen/inunderen;Vaste planten open grond;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2352;Ontsmetting door stomen/inunderen;Vruchtbomen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2353;Ontsmetting door stomen/inunderen;Vruchtbomen;1998;;;;;;;;;;;;;;;;
2354;Ontsmetting door stomen/inunderen;Vruchtbomen;2000;;;;;;;;;;;;;;;;
2355;Ontsmetting door stomen/inunderen;Vruchtbomen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2356;Ontsmetting door stomen/inunderen;Vruchtbomen;2008;;;;;;;;;;;;;;;;
2357;Ontsmetting door stomen/inunderen;Vruchtbomen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2358;Ontsmetting door stomen/inunderen;Teeltsector bloembollen en -knollen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2359;Ontsmetting door stomen/inunderen;Teeltsector bloembollen en -knollen;1998;;;265.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;2.5;0.0;0.0;0.0;0.0
2360;Ontsmetting door stomen/inunderen;Teeltsector bloembollen en -knollen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2361;Ontsmetting door stomen/inunderen;Teeltsector bloembollen en -knollen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2362;Ontsmetting door stomen/inunderen;Teeltsector bloembollen en -knollen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2363;Ontsmetting door stomen/inunderen;Teeltsector bloembollen en -knollen;2012;;;13.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2364;Ontsmetting door stomen/inunderen;Gladiolen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2365;Ontsmetting door stomen/inunderen;Gladiolen;1998;;;;;;;;;;;;;;;;
2366;Ontsmetting door stomen/inunderen;Gladiolen;2000;;;;;;;;;;;;;;;;
2367;Ontsmetting door stomen/inunderen;Gladiolen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2368;Ontsmetting door stomen/inunderen;Gladiolen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2369;Ontsmetting door stomen/inunderen;Gladiolen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2370;Ontsmetting door stomen/inunderen;Hyacinten (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2371;Ontsmetting door stomen/inunderen;Hyacinten (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2372;Ontsmetting door stomen/inunderen;Hyacinten (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2373;Ontsmetting door stomen/inunderen;Hyacinten (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2374;Ontsmetting door stomen/inunderen;Hyacinten (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2375;Ontsmetting door stomen/inunderen;Hyacinten (bollen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2376;Ontsmetting door stomen/inunderen;Irissen (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2377;Ontsmetting door stomen/inunderen;Irissen (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2378;Ontsmetting door stomen/inunderen;Irissen (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2379;Ontsmetting door stomen/inunderen;Irissen (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2380;Ontsmetting door stomen/inunderen;Irissen (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2381;Ontsmetting door stomen/inunderen;Irissen (bollen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2382;Ontsmetting door stomen/inunderen;Lelies (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2383;Ontsmetting door stomen/inunderen;Lelies (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2384;Ontsmetting door stomen/inunderen;Lelies (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2385;Ontsmetting door stomen/inunderen;Lelies (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2386;Ontsmetting door stomen/inunderen;Lelies (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2387;Ontsmetting door stomen/inunderen;Lelies (bollen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2388;Ontsmetting door stomen/inunderen;Narcissen (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
