ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
752;4633 Groothandel zuivel, vetten, eieren;2022 3e kwartaal;176.4;31.9
753;4633 Groothandel zuivel, vetten, eieren;2022 4e kwartaal;180.6;26.3
754;4633 Groothandel zuivel, vetten, eieren;2022;173.4;31.5
755;4633 Groothandel zuivel, vetten, eieren;2023;163.4;-5.8
756;4633 Groothandel zuivel, vetten, eieren;2023 1e kwartaal;173.4;10.2
757;4633 Groothandel zuivel, vetten, eieren;2023 2e kwartaal;165.5;-7.6
758;4633 Groothandel zuivel, vetten, eieren;2023 3e kwartaal;158.0;-10.4
759;4633 Groothandel zuivel, vetten, eieren;2023 4e kwartaal;156.5;-13.3
760;4634 Groothandel in dranken, geen zuivel;2005 1e kwartaal;70.5;
761;4634 Groothandel in dranken, geen zuivel;2005 2e kwartaal;83.0;
762;4634 Groothandel in dranken, geen zuivel;2005 3e kwartaal;82.9;
763;4634 Groothandel in dranken, geen zuivel;2005 4e kwartaal;97.7;
764;4634 Groothandel in dranken, geen zuivel;2005;83.5;
765;4634 Groothandel in dranken, geen zuivel;2006 1e kwartaal;71.2;1.0
766;4634 Groothandel in dranken, geen zuivel;2006 2e kwartaal;95.4;14.9
767;4634 Groothandel in dranken, geen zuivel;2006 3e kwartaal;93.1;12.3
768;4634 Groothandel in dranken, geen zuivel;2006 4e kwartaal;112.9;15.6
769;4634 Groothandel in dranken, geen zuivel;2006;93.1;11.5
770;4634 Groothandel in dranken, geen zuivel;2007 1e kwartaal;77.1;8.3
771;4634 Groothandel in dranken, geen zuivel;2007 2e kwartaal;92.9;-2.7
772;4634 Groothandel in dranken, geen zuivel;2007 3e kwartaal;92.9;-0.2
773;4634 Groothandel in dranken, geen zuivel;2007 4e kwartaal;114.4;1.3
774;4634 Groothandel in dranken, geen zuivel;2007;94.3;1.2
775;4634 Groothandel in dranken, geen zuivel;2008 1e kwartaal;77.9;1.0
776;4634 Groothandel in dranken, geen zuivel;2008 2e kwartaal;88.6;-4.6
777;4634 Groothandel in dranken, geen zuivel;2008 3e kwartaal;99.6;7.2
778;4634 Groothandel in dranken, geen zuivel;2008 4e kwartaal;107.8;-5.8
779;4634 Groothandel in dranken, geen zuivel;2008;93.5;-0.9
780;4634 Groothandel in dranken, geen zuivel;2009 1e kwartaal;68.9;-11.5
781;4634 Groothandel in dranken, geen zuivel;2009 2e kwartaal;88.0;-0.7
782;4634 Groothandel in dranken, geen zuivel;2009 3e kwartaal;86.0;-13.6
783;4634 Groothandel in dranken, geen zuivel;2009 4e kwartaal;102.5;-4.9
784;4634 Groothandel in dranken, geen zuivel;2009;86.4;-7.6
785;4634 Groothandel in dranken, geen zuivel;2010 1e kwartaal;71.3;3.4
786;4634 Groothandel in dranken, geen zuivel;2010 2e kwartaal;90.7;3.1
787;4634 Groothandel in dranken, geen zuivel;2010 3e kwartaal;83.6;-2.8
788;4634 Groothandel in dranken, geen zuivel;2010 4e kwartaal;101.5;-0.9
789;4634 Groothandel in dranken, geen zuivel;2010;86.8;0.5
790;4634 Groothandel in dranken, geen zuivel;2011 1e kwartaal;73.9;3.8
791;4634 Groothandel in dranken, geen zuivel;2011 2e kwartaal;90.2;-0.5
792;4634 Groothandel in dranken, geen zuivel;2011 3e kwartaal;93.0;11.2
793;4634 Groothandel in dranken, geen zuivel;2011 4e kwartaal;105.7;4.1
794;4634 Groothandel in dranken, geen zuivel;2011;90.7;4.5
795;4634 Groothandel in dranken, geen zuivel;2012 1e kwartaal;78.3;5.8
796;4634 Groothandel in dranken, geen zuivel;2012 2e kwartaal;93.5;3.7
797;4634 Groothandel in dranken, geen zuivel;2012 3e kwartaal;94.8;1.9
798;4634 Groothandel in dranken, geen zuivel;2012 4e kwartaal;108.3;2.4
799;4634 Groothandel in dranken, geen zuivel;2012;93.7;3.3
800;4634 Groothandel in dranken, geen zuivel;2013 1e kwartaal;77.8;-0.6
801;4634 Groothandel in dranken, geen zuivel;2013 2e kwartaal;93.7;0.1
802;4634 Groothandel in dranken, geen zuivel;2013 3e kwartaal;91.2;-3.7
803;4634 Groothandel in dranken, geen zuivel;2013 4e kwartaal;104.1;-3.9
804;4634 Groothandel in dranken, geen zuivel;2013;91.7;-2.2
805;4634 Groothandel in dranken, geen zuivel;2014 1e kwartaal;78.3;0.6
806;4634 Groothandel in dranken, geen zuivel;2014 2e kwartaal;99.6;6.4
807;4634 Groothandel in dranken, geen zuivel;2014 3e kwartaal;90.9;-0.4
808;4634 Groothandel in dranken, geen zuivel;2014 4e kwartaal;109.8;5.5
809;4634 Groothandel in dranken, geen zuivel;2014;94.7;3.2
810;4634 Groothandel in dranken, geen zuivel;2015 1e kwartaal;80.8;3.3
811;4634 Groothandel in dranken, geen zuivel;2015 2e kwartaal;101.9;2.3
812;4634 Groothandel in dranken, geen zuivel;2015 3e kwartaal;102.0;12.2
813;4634 Groothandel in dranken, geen zuivel;2015 4e kwartaal;115.3;4.9
814;4634 Groothandel in dranken, geen zuivel;2015;100.0;5.6
815;4634 Groothandel in dranken, geen zuivel;2016 1e kwartaal;83.2;2.9
816;4634 Groothandel in dranken, geen zuivel;2016 2e kwartaal;98.7;-3.1
817;4634 Groothandel in dranken, geen zuivel;2016 3e kwartaal;102.5;0.5
818;4634 Groothandel in dranken, geen zuivel;2016 4e kwartaal;116.4;1.0
819;4634 Groothandel in dranken, geen zuivel;2016;100.2;0.2
820;4634 Groothandel in dranken, geen zuivel;2017 1e kwartaal;88.2;6.1
821;4634 Groothandel in dranken, geen zuivel;2017 2e kwartaal;99.9;1.3
822;4634 Groothandel in dranken, geen zuivel;2017 3e kwartaal;100.5;-2.0
823;4634 Groothandel in dranken, geen zuivel;2017 4e kwartaal;113.3;-2.6
824;4634 Groothandel in dranken, geen zuivel;2017;100.5;0.3
825;4634 Groothandel in dranken, geen zuivel;2018 1e kwartaal;93.2;5.6
826;4634 Groothandel in dranken, geen zuivel;2018 2e kwartaal;107.0;7.1
827;4634 Groothandel in dranken, geen zuivel;2018 3e kwartaal;106.1;5.5
828;4634 Groothandel in dranken, geen zuivel;2018 4e kwartaal;113.9;0.5
829;4634 Groothandel in dranken, geen zuivel;2018;105.0;4.5
830;4634 Groothandel in dranken, geen zuivel;2019 1e kwartaal;97.8;5.0
831;4634 Groothandel in dranken, geen zuivel;2019 2e kwartaal;112.4;5.0
832;4634 Groothandel in dranken, geen zuivel;2019 3e kwartaal;110.7;4.4
833;4634 Groothandel in dranken, geen zuivel;2019 4e kwartaal;114.4;0.4
834;4634 Groothandel in dranken, geen zuivel;2019;108.8;3.6
835;4634 Groothandel in dranken, geen zuivel;2020 1e kwartaal;93.0;-4.9
836;4634 Groothandel in dranken, geen zuivel;2020 2e kwartaal;80.4;-28.5
837;4634 Groothandel in dranken, geen zuivel;2020 3e kwartaal;111.4;0.6
838;4634 Groothandel in dranken, geen zuivel;2020 4e kwartaal;106.6;-6.8
839;4634 Groothandel in dranken, geen zuivel;2020;97.8;-10.1
840;4634 Groothandel in dranken, geen zuivel;2021 1e kwartaal;86.5;-7.0
841;4634 Groothandel in dranken, geen zuivel;2021 2e kwartaal;112.9;40.5
842;4634 Groothandel in dranken, geen zuivel;2021 3e kwartaal;120.3;8.1
843;4634 Groothandel in dranken, geen zuivel;2021 4e kwartaal;123.5;15.8
844;4634 Groothandel in dranken, geen zuivel;2021;110.8;13.2
845;4634 Groothandel in dranken, geen zuivel;2022 1e kwartaal;109.4;26.5
846;4634 Groothandel in dranken, geen zuivel;2022 2e kwartaal;144.3;27.8
847;4634 Groothandel in dranken, geen zuivel;2022 3e kwartaal;137.8;14.5
848;4634 Groothandel in dranken, geen zuivel;2022 4e kwartaal;133.9;8.4
849;4634 Groothandel in dranken, geen zuivel;2022;131.3;18.5
850;4634 Groothandel in dranken, geen zuivel;2023;138.4;5.3
851;4634 Groothandel in dranken, geen zuivel;2023 1e kwartaal;125.5;14.7
852;4634 Groothandel in dranken, geen zuivel;2023 2e kwartaal;146.7;1.7
853;4634 Groothandel in dranken, geen zuivel;2023 3e kwartaal;134.5;-2.4
854;4634 Groothandel in dranken, geen zuivel;2023 4e kwartaal;146.7;9.6
855;4639 Groothandel in voeding algemeen;2005 1e kwartaal;92.7;
856;4639 Groothandel in voeding algemeen;2005 2e kwartaal;94.7;
857;4639 Groothandel in voeding algemeen;2005 3e kwartaal;85.2;
858;4639 Groothandel in voeding algemeen;2005 4e kwartaal;104.7;
859;4639 Groothandel in voeding algemeen;2005;94.3;
860;4639 Groothandel in voeding algemeen;2006 1e kwartaal;102.4;10.4
861;4639 Groothandel in voeding algemeen;2006 2e kwartaal;104.9;10.8
862;4639 Groothandel in voeding algemeen;2006 3e kwartaal;92.7;8.7
863;4639 Groothandel in voeding algemeen;2006 4e kwartaal;106.3;1.5
864;4639 Groothandel in voeding algemeen;2006;101.6;7.6
865;4639 Groothandel in voeding algemeen;2007 1e kwartaal;108.3;5.8
866;4639 Groothandel in voeding algemeen;2007 2e kwartaal;112.8;7.5
867;4639 Groothandel in voeding algemeen;2007 3e kwartaal;98.2;6.0
868;4639 Groothandel in voeding algemeen;2007 4e kwartaal;117.3;10.4
869;4639 Groothandel in voeding algemeen;2007;109.2;7.5
870;4639 Groothandel in voeding algemeen;2008 1e kwartaal;115.9;7.0
871;4639 Groothandel in voeding algemeen;2008 2e kwartaal;116.4;3.1
872;4639 Groothandel in voeding algemeen;2008 3e kwartaal;100.3;2.2
873;4639 Groothandel in voeding algemeen;2008 4e kwartaal;115.0;-2.0
874;4639 Groothandel in voeding algemeen;2008;111.9;2.5
875;4639 Groothandel in voeding algemeen;2009 1e kwartaal;103.1;-11.1
876;4639 Groothandel in voeding algemeen;2009 2e kwartaal;100.7;-13.5
877;4639 Groothandel in voeding algemeen;2009 3e kwartaal;91.5;-8.8
878;4639 Groothandel in voeding algemeen;2009 4e kwartaal;116.7;1.5
879;4639 Groothandel in voeding algemeen;2009;103.0;-8.0
880;4639 Groothandel in voeding algemeen;2010 1e kwartaal;105.9;2.7
881;4639 Groothandel in voeding algemeen;2010 2e kwartaal;109.8;9.1
882;4639 Groothandel in voeding algemeen;2010 3e kwartaal;96.4;5.4
883;4639 Groothandel in voeding algemeen;2010 4e kwartaal;114.0;-2.3
884;4639 Groothandel in voeding algemeen;2010;106.5;3.4
885;4639 Groothandel in voeding algemeen;2011 1e kwartaal;111.5;5.3
886;4639 Groothandel in voeding algemeen;2011 2e kwartaal;107.5;-2.2
887;4639 Groothandel in voeding algemeen;2011 3e kwartaal;102.2;6.0
888;4639 Groothandel in voeding algemeen;2011 4e kwartaal;112.3;-1.5
889;4639 Groothandel in voeding algemeen;2011;108.4;1.7
890;4639 Groothandel in voeding algemeen;2012 1e kwartaal;108.9;-2.2
891;4639 Groothandel in voeding algemeen;2012 2e kwartaal;110.5;2.8
892;4639 Groothandel in voeding algemeen;2012 3e kwartaal;100.8;-1.4
893;4639 Groothandel in voeding algemeen;2012 4e kwartaal;113.1;0.8
894;4639 Groothandel in voeding algemeen;2012;108.3;0.0
895;4639 Groothandel in voeding algemeen;2013 1e kwartaal;99.4;-8.8
896;4639 Groothandel in voeding algemeen;2013 2e kwartaal;105.9;-4.1
897;4639 Groothandel in voeding algemeen;2013 3e kwartaal;105.1;4.3
898;4639 Groothandel in voeding algemeen;2013 4e kwartaal;105.7;-6.6
899;4639 Groothandel in voeding algemeen;2013;104.0;-4.0
900;4639 Groothandel in voeding algemeen;2014 1e kwartaal;100.0;0.6
901;4639 Groothandel in voeding algemeen;2014 2e kwartaal;97.3;-8.1
902;4639 Groothandel in voeding algemeen;2014 3e kwartaal;94.8;-9.8
903;4639 Groothandel in voeding algemeen;2014 4e kwartaal;103.5;-2.0
904;4639 Groothandel in voeding algemeen;2014;98.9;-4.9
905;4639 Groothandel in voeding algemeen;2015 1e kwartaal;95.5;-4.5
906;4639 Groothandel in voeding algemeen;2015 2e kwartaal;99.3;2.0
907;4639 Groothandel in voeding algemeen;2015 3e kwartaal;96.9;2.2
908;4639 Groothandel in voeding algemeen;2015 4e kwartaal;108.3;4.7
909;4639 Groothandel in voeding algemeen;2015;100.0;1.1
910;4639 Groothandel in voeding algemeen;2016 1e kwartaal;100.8;5.6
911;4639 Groothandel in voeding algemeen;2016 2e kwartaal;98.3;-1.0
912;4639 Groothandel in voeding algemeen;2016 3e kwartaal;96.8;-0.1
913;4639 Groothandel in voeding algemeen;2016 4e kwartaal;108.5;0.1
914;4639 Groothandel in voeding algemeen;2016;101.1;1.1
915;4639 Groothandel in voeding algemeen;2017 1e kwartaal;98.3;-2.5
916;4639 Groothandel in voeding algemeen;2017 2e kwartaal;107.3;9.2
917;4639 Groothandel in voeding algemeen;2017 3e kwartaal;105.2;8.7
918;4639 Groothandel in voeding algemeen;2017 4e kwartaal;118.5;9.3
919;4639 Groothandel in voeding algemeen;2017;107.3;6.2
920;4639 Groothandel in voeding algemeen;2018 1e kwartaal;107.2;9.1
921;4639 Groothandel in voeding algemeen;2018 2e kwartaal;110.2;2.7
922;4639 Groothandel in voeding algemeen;2018 3e kwartaal;108.8;3.5
923;4639 Groothandel in voeding algemeen;2018 4e kwartaal;119.5;0.9
924;4639 Groothandel in voeding algemeen;2018;111.4;3.8
925;4639 Groothandel in voeding algemeen;2019 1e kwartaal;115.1;7.3
926;4639 Groothandel in voeding algemeen;2019 2e kwartaal;116.7;5.9
927;4639 Groothandel in voeding algemeen;2019 3e kwartaal;117.9;8.3
928;4639 Groothandel in voeding algemeen;2019 4e kwartaal;126.1;5.5
929;4639 Groothandel in voeding algemeen;2019;118.9;6.7
930;4639 Groothandel in voeding algemeen;2020 1e kwartaal;124.0;7.8
931;4639 Groothandel in voeding algemeen;2020 2e kwartaal;115.1;-1.4
932;4639 Groothandel in voeding algemeen;2020 3e kwartaal;123.0;4.4
933;4639 Groothandel in voeding algemeen;2020 4e kwartaal;130.1;3.2
934;4639 Groothandel in voeding algemeen;2020;123.1;3.5
935;4639 Groothandel in voeding algemeen;2021 1e kwartaal;114.2;-7.9
936;4639 Groothandel in voeding algemeen;2021 2e kwartaal;120.7;4.8
937;4639 Groothandel in voeding algemeen;2021 3e kwartaal;121.3;-1.4
938;4639 Groothandel in voeding algemeen;2021 4e kwartaal;130.6;0.4
939;4639 Groothandel in voeding algemeen;2021;121.7;-1.1
940;4639 Groothandel in voeding algemeen;2022 1e kwartaal;125.2;9.6
941;4639 Groothandel in voeding algemeen;2022 2e kwartaal;134.8;11.7
942;4639 Groothandel in voeding algemeen;2022 3e kwartaal;136.3;12.4
943;4639 Groothandel in voeding algemeen;2022 4e kwartaal;142.3;9.0
944;4639 Groothandel in voeding algemeen;2022;134.7;10.6
945;4639 Groothandel in voeding algemeen;2023;143.8;6.8
946;4639 Groothandel in voeding algemeen;2023 1e kwartaal;141.1;12.7
947;4639 Groothandel in voeding algemeen;2023 2e kwartaal;144.5;7.2
948;4639 Groothandel in voeding algemeen;2023 3e kwartaal;143.1;5.0
949;4639 Groothandel in voeding algemeen;2023 4e kwartaal;146.3;2.8
950;464 Groothandel in non-food;2005 1e kwartaal;78.3;
951;464 Groothandel in non-food;2005 2e kwartaal;67.6;
952;464 Groothandel in non-food;2005 3e kwartaal;72.4;
953;464 Groothandel in non-food;2005 4e kwartaal;76.7;
954;464 Groothandel in non-food;2005;73.7;
955;464 Groothandel in non-food;2006 1e kwartaal;75.0;-4.1
956;464 Groothandel in non-food;2006 2e kwartaal;70.9;4.8
957;464 Groothandel in non-food;2006 3e kwartaal;73.9;2.1
958;464 Groothandel in non-food;2006 4e kwartaal;78.8;2.6
959;464 Groothandel in non-food;2006;74.6;1.2
960;464 Groothandel in non-food;2007 1e kwartaal;79.9;6.5
961;464 Groothandel in non-food;2007 2e kwartaal;77.0;8.6
962;464 Groothandel in non-food;2007 3e kwartaal;81.0;9.6
963;464 Groothandel in non-food;2007 4e kwartaal;89.6;13.7
964;464 Groothandel in non-food;2007;81.9;9.7
965;464 Groothandel in non-food;2008 1e kwartaal;87.3;9.3
966;464 Groothandel in non-food;2008 2e kwartaal;80.8;5.0
967;464 Groothandel in non-food;2008 3e kwartaal;84.8;4.7
968;464 Groothandel in non-food;2008 4e kwartaal;90.2;0.7
969;464 Groothandel in non-food;2008;85.8;4.8
970;464 Groothandel in non-food;2009 1e kwartaal;83.6;-4.3
971;464 Groothandel in non-food;2009 2e kwartaal;77.2;-4.5
972;464 Groothandel in non-food;2009 3e kwartaal;83.2;-1.9
973;464 Groothandel in non-food;2009 4e kwartaal;87.9;-2.6
974;464 Groothandel in non-food;2009;83.0;-3.3
975;464 Groothandel in non-food;2010 1e kwartaal;84.2;0.6
976;464 Groothandel in non-food;2010 2e kwartaal;80.0;3.6
977;464 Groothandel in non-food;2010 3e kwartaal;90.0;8.1
978;464 Groothandel in non-food;2010 4e kwartaal;96.0;9.2
979;464 Groothandel in non-food;2010;87.5;5.5
980;464 Groothandel in non-food;2011 1e kwartaal;93.1;10.6
981;464 Groothandel in non-food;2011 2e kwartaal;87.0;8.9
982;464 Groothandel in non-food;2011 3e kwartaal;94.5;5.0
983;464 Groothandel in non-food;2011 4e kwartaal;91.0;-5.2
984;464 Groothandel in non-food;2011;91.4;4.4
985;464 Groothandel in non-food;2012 1e kwartaal;90.3;-3.0
986;464 Groothandel in non-food;2012 2e kwartaal;83.2;-4.5
987;464 Groothandel in non-food;2012 3e kwartaal;91.3;-3.4
988;464 Groothandel in non-food;2012 4e kwartaal;89.2;-2.0
989;464 Groothandel in non-food;2012;88.5;-3.2
990;464 Groothandel in non-food;2013 1e kwartaal;90.3;0.0
991;464 Groothandel in non-food;2013 2e kwartaal;84.8;2.0
992;464 Groothandel in non-food;2013 3e kwartaal;93.3;2.3
993;464 Groothandel in non-food;2013 4e kwartaal;90.3;1.3
994;464 Groothandel in non-food;2013;89.7;1.4
995;464 Groothandel in non-food;2014 1e kwartaal;94.7;4.9
996;464 Groothandel in non-food;2014 2e kwartaal;87.8;3.4
997;464 Groothandel in non-food;2014 3e kwartaal;96.6;3.5
998;464 Groothandel in non-food;2014 4e kwartaal;93.6;3.6
999;464 Groothandel in non-food;2014;93.2;3.9
1000;464 Groothandel in non-food;2015 1e kwartaal;98.5;4.0
1001;464 Groothandel in non-food;2015 2e kwartaal;94.4;7.6
1002;464 Groothandel in non-food;2015 3e kwartaal;106.0;9.7
1003;464 Groothandel in non-food;2015 4e kwartaal;101.0;8.0
1004;464 Groothandel in non-food;2015;100.0;7.3
1005;464 Groothandel in non-food;2016 1e kwartaal;103.9;5.5
1006;464 Groothandel in non-food;2016 2e kwartaal;102.1;8.1
1007;464 Groothandel in non-food;2016 3e kwartaal;113.7;7.2
1008;464 Groothandel in non-food;2016 4e kwartaal;114.0;12.8
1009;464 Groothandel in non-food;2016;108.4;8.4
1010;464 Groothandel in non-food;2017 1e kwartaal;113.3;9.0
1011;464 Groothandel in non-food;2017 2e kwartaal;111.1;8.8
1012;464 Groothandel in non-food;2017 3e kwartaal;119.5;5.1
1013;464 Groothandel in non-food;2017 4e kwartaal;122.0;7.0
1014;464 Groothandel in non-food;2017;116.5;7.4
1015;464 Groothandel in non-food;2018 1e kwartaal;119.1;5.1
1016;464 Groothandel in non-food;2018 2e kwartaal;117.3;5.6
1017;464 Groothandel in non-food;2018 3e kwartaal;127.8;7.0
1018;464 Groothandel in non-food;2018 4e kwartaal;128.5;5.4
1019;464 Groothandel in non-food;2018;123.2;5.8
1020;464 Groothandel in non-food;2019 1e kwartaal;123.3;3.5
1021;464 Groothandel in non-food;2019 2e kwartaal;126.4;7.8
1022;464 Groothandel in non-food;2019 3e kwartaal;133.8;4.6
1023;464 Groothandel in non-food;2019 4e kwartaal;135.6;5.5
1024;464 Groothandel in non-food;2019;129.8;5.3
1025;464 Groothandel in non-food;2020 1e kwartaal;128.0;3.8
1026;464 Groothandel in non-food;2020 2e kwartaal;109.4;-13.5
1027;464 Groothandel in non-food;2020 3e kwartaal;142.2;6.3
1028;464 Groothandel in non-food;2020 4e kwartaal;141.2;4.1
1029;464 Groothandel in non-food;2020;130.2;0.3
1030;464 Groothandel in non-food;2021 1e kwartaal;135.1;5.5
1031;464 Groothandel in non-food;2021 2e kwartaal;149.8;36.9
1032;464 Groothandel in non-food;2021 3e kwartaal;157.4;10.7
1033;464 Groothandel in non-food;2021 4e kwartaal;167.2;18.4
1034;464 Groothandel in non-food;2021;152.4;17.0
1035;464 Groothandel in non-food;2022 1e kwartaal;155.6;15.2
1036;464 Groothandel in non-food;2022 2e kwartaal;161.5;7.8
1037;464 Groothandel in non-food;2022 3e kwartaal;170.1;8.1
1038;464 Groothandel in non-food;2022 4e kwartaal;175.3;4.9
1039;464 Groothandel in non-food;2022;165.6;8.7
1040;464 Groothandel in non-food;2023;169.8;2.5
1041;464 Groothandel in non-food;2023 1e kwartaal;170.8;9.7
1042;464 Groothandel in non-food;2023 2e kwartaal;166.3;3.0
1043;464 Groothandel in non-food;2023 3e kwartaal;171.2;0.6
1044;464 Groothandel in non-food;2023 4e kwartaal;170.7;-2.6
1045;4642 Groothandel in kleding en schoenen;2005 1e kwartaal;115.7;
1046;4642 Groothandel in kleding en schoenen;2005 2e kwartaal;84.6;
1047;4642 Groothandel in kleding en schoenen;2005 3e kwartaal;124.9;
1048;4642 Groothandel in kleding en schoenen;2005 4e kwartaal;86.0;
1049;4642 Groothandel in kleding en schoenen;2005;102.8;
1050;4642 Groothandel in kleding en schoenen;2006 1e kwartaal;126.4;9.2
1051;4642 Groothandel in kleding en schoenen;2006 2e kwartaal;93.1;10.1
1052;4642 Groothandel in kleding en schoenen;2006 3e kwartaal;131.3;5.1
1053;4642 Groothandel in kleding en schoenen;2006 4e kwartaal;95.0;10.4
1054;4642 Groothandel in kleding en schoenen;2006;111.4;8.4
1055;4642 Groothandel in kleding en schoenen;2007 1e kwartaal;128.6;1.7
1056;4642 Groothandel in kleding en schoenen;2007 2e kwartaal;93.8;0.8
1057;4642 Groothandel in kleding en schoenen;2007 3e kwartaal;134.6;2.5
1058;4642 Groothandel in kleding en schoenen;2007 4e kwartaal;101.2;6.6
1059;4642 Groothandel in kleding en schoenen;2007;114.5;2.8
1060;4642 Groothandel in kleding en schoenen;2008 1e kwartaal;126.1;-1.9
1061;4642 Groothandel in kleding en schoenen;2008 2e kwartaal;94.9;1.2
1062;4642 Groothandel in kleding en schoenen;2008 3e kwartaal;136.5;1.4
1063;4642 Groothandel in kleding en schoenen;2008 4e kwartaal;94.8;-6.4
1064;4642 Groothandel in kleding en schoenen;2008;113.1;-1.3
1065;4642 Groothandel in kleding en schoenen;2009 1e kwartaal;121.3;-3.8
1066;4642 Groothandel in kleding en schoenen;2009 2e kwartaal;90.8;-4.3
1067;4642 Groothandel in kleding en schoenen;2009 3e kwartaal;123.2;-9.7
1068;4642 Groothandel in kleding en schoenen;2009 4e kwartaal;86.5;-8.8
1069;4642 Groothandel in kleding en schoenen;2009;105.5;-6.7
1070;4642 Groothandel in kleding en schoenen;2010 1e kwartaal;111.7;-7.9
1071;4642 Groothandel in kleding en schoenen;2010 2e kwartaal;71.8;-20.9
1072;4642 Groothandel in kleding en schoenen;2010 3e kwartaal;123.1;-0.1
1073;4642 Groothandel in kleding en schoenen;2010 4e kwartaal;97.9;13.2
1074;4642 Groothandel in kleding en schoenen;2010;101.1;-4.1
1075;4642 Groothandel in kleding en schoenen;2011 1e kwartaal;118.1;5.7
1076;4642 Groothandel in kleding en schoenen;2011 2e kwartaal;78.2;8.8
1077;4642 Groothandel in kleding en schoenen;2011 3e kwartaal;134.6;9.3
1078;4642 Groothandel in kleding en schoenen;2011 4e kwartaal;87.3;-10.8
1079;4642 Groothandel in kleding en schoenen;2011;104.5;3.4
1080;4642 Groothandel in kleding en schoenen;2012 1e kwartaal;118.6;0.5
1081;4642 Groothandel in kleding en schoenen;2012 2e kwartaal;74.4;-4.8
1082;4642 Groothandel in kleding en schoenen;2012 3e kwartaal;127.0;-5.6
1083;4642 Groothandel in kleding en schoenen;2012 4e kwartaal;82.5;-5.5
1084;4642 Groothandel in kleding en schoenen;2012;100.6;-3.7
1085;4642 Groothandel in kleding en schoenen;2013 1e kwartaal;112.4;-5.3
1086;4642 Groothandel in kleding en schoenen;2013 2e kwartaal;74.4;0.0
1087;4642 Groothandel in kleding en schoenen;2013 3e kwartaal;123.9;-2.4
1088;4642 Groothandel in kleding en schoenen;2013 4e kwartaal;86.0;4.2
1089;4642 Groothandel in kleding en schoenen;2013;99.2;-1.5
1090;4642 Groothandel in kleding en schoenen;2014 1e kwartaal;115.6;2.8
1091;4642 Groothandel in kleding en schoenen;2014 2e kwartaal;77.6;4.3
1092;4642 Groothandel in kleding en schoenen;2014 3e kwartaal;125.5;1.3
1093;4642 Groothandel in kleding en schoenen;2014 4e kwartaal;88.9;3.4
1094;4642 Groothandel in kleding en schoenen;2014;101.9;2.7
1095;4642 Groothandel in kleding en schoenen;2015 1e kwartaal;110.2;-4.6
1096;4642 Groothandel in kleding en schoenen;2015 2e kwartaal;81.3;4.8
1097;4642 Groothandel in kleding en schoenen;2015 3e kwartaal;114.6;-8.7
1098;4642 Groothandel in kleding en schoenen;2015 4e kwartaal;94.0;5.7
1099;4642 Groothandel in kleding en schoenen;2015;100.0;-1.9
1100;4642 Groothandel in kleding en schoenen;2016 1e kwartaal;113.5;3.0
1101;4642 Groothandel in kleding en schoenen;2016 2e kwartaal;84.8;4.3
1102;4642 Groothandel in kleding en schoenen;2016 3e kwartaal;123.8;8.1
1103;4642 Groothandel in kleding en schoenen;2016 4e kwartaal;96.5;2.7
1104;4642 Groothandel in kleding en schoenen;2016;104.6;4.6
1105;4642 Groothandel in kleding en schoenen;2017 1e kwartaal;117.3;3.3
1106;4642 Groothandel in kleding en schoenen;2017 2e kwartaal;93.3;10.0
1107;4642 Groothandel in kleding en schoenen;2017 3e kwartaal;120.4;-2.8
1108;4642 Groothandel in kleding en schoenen;2017 4e kwartaal;102.7;6.5
1109;4642 Groothandel in kleding en schoenen;2017;108.4;3.6
1110;4642 Groothandel in kleding en schoenen;2018 1e kwartaal;113.4;-3.3
1111;4642 Groothandel in kleding en schoenen;2018 2e kwartaal;94.5;1.3
1112;4642 Groothandel in kleding en schoenen;2018 3e kwartaal;123.6;2.7
1113;4642 Groothandel in kleding en schoenen;2018 4e kwartaal;103.5;0.8
1114;4642 Groothandel in kleding en schoenen;2018;108.8;0.3
1115;4642 Groothandel in kleding en schoenen;2019 1e kwartaal;113.8;0.3
1116;4642 Groothandel in kleding en schoenen;2019 2e kwartaal;96.3;1.9
1117;4642 Groothandel in kleding en schoenen;2019 3e kwartaal;137.7;11.3
1118;4642 Groothandel in kleding en schoenen;2019 4e kwartaal;120.9;16.8
1119;4642 Groothandel in kleding en schoenen;2019;117.2;7.7
1120;4642 Groothandel in kleding en schoenen;2020 1e kwartaal;111.5;-2.0
1121;4642 Groothandel in kleding en schoenen;2020 2e kwartaal;77.5;-19.5
1122;4642 Groothandel in kleding en schoenen;2020 3e kwartaal;123.1;-10.6
1123;4642 Groothandel in kleding en schoenen;2020 4e kwartaal;103.8;-14.2
1124;4642 Groothandel in kleding en schoenen;2020;104.0;-11.3
1125;4642 Groothandel in kleding en schoenen;2021 1e kwartaal;102.8;-7.8
1126;4642 Groothandel in kleding en schoenen;2021 2e kwartaal;94.3;21.7
1127;4642 Groothandel in kleding en schoenen;2021 3e kwartaal;122.5;-0.5
1128;4642 Groothandel in kleding en schoenen;2021 4e kwartaal;104.4;0.6
1129;4642 Groothandel in kleding en schoenen;2021;106.0;2.0
1130;4642 Groothandel in kleding en schoenen;2022 1e kwartaal;114.9;11.7
