ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
6925;SB Onderhoud en reparatie;Tsjechië;2020 1e kwartaal;6.0;5.0;-1.0
6926;SB Onderhoud en reparatie;Tsjechië;2020 2e kwartaal;5.0;4.0;-1.0
6927;SB Onderhoud en reparatie;Tsjechië;2020 3e kwartaal;5.0;2.0;-3.0
6928;SB Onderhoud en reparatie;Tsjechië;2020 4e kwartaal;6.0;3.0;-3.0
6929;SB Onderhoud en reparatie;Tsjechië;2020;22.0;15.0;-7.0
6930;SB Onderhoud en reparatie;Tsjechië;2021 1e kwartaal;7.0;3.0;-4.0
6931;SB Onderhoud en reparatie;Tsjechië;2021 2e kwartaal;7.0;2.0;-4.0
6932;SB Onderhoud en reparatie;Tsjechië;2021 3e kwartaal;7.0;3.0;-4.0
6933;SB Onderhoud en reparatie;Tsjechië;2021 4e kwartaal;9.0;3.0;-6.0
6934;SB Onderhoud en reparatie;Tsjechië;2021;29.0;11.0;-18.0
6935;SB Onderhoud en reparatie;Tsjechië;2022 1e kwartaal;5.0;2.0;-3.0
6936;SB Onderhoud en reparatie;Tsjechië;2022 2e kwartaal;6.0;2.0;-3.0
6937;SB Onderhoud en reparatie;Tsjechië;2022 3e kwartaal;5.0;3.0;-2.0
6938;SB Onderhoud en reparatie;Tsjechië;2022 4e kwartaal;5.0;3.0;-2.0
6939;SB Onderhoud en reparatie;Tsjechië;2022;21.0;11.0;-11.0
6940;SB Onderhoud en reparatie;Tsjechië;2023 1e kwartaal;6.0;3.0;-3.0
6941;SB Onderhoud en reparatie;Tsjechië;2023 2e kwartaal;7.0;3.0;-4.0
6942;SB Onderhoud en reparatie;Tsjechië;2023 3e kwartaal;6.0;4.0;-2.0
6943;SB Onderhoud en reparatie;Tsjechië;2023 4e kwartaal;8.0;4.0;-4.0
6944;SB Onderhoud en reparatie;Tsjechië;2023;28.0;14.0;-13.0
6945;SB Onderhoud en reparatie;Tsjechië;2024 1e kwartaal;6.0;3.0;-3.0
6946;SB Onderhoud en reparatie;Tsjechië;2024 2e kwartaal;6.0;4.0;-3.0
6947;SB Onderhoud en reparatie;Tsjechië;2024 3e kwartaal;9.0;4.0;-6.0
6948;SB Onderhoud en reparatie;Tsjechië;2024 4e kwartaal;12.0;4.0;-8.0
6949;SB Onderhoud en reparatie;Tsjechië;2024;34.0;14.0;-20.0
6950;SB Onderhoud en reparatie;Tunesië;2020 1e kwartaal;0.0;0.0;0.0
6951;SB Onderhoud en reparatie;Tunesië;2020 2e kwartaal;0.0;0.0;0.0
6952;SB Onderhoud en reparatie;Tunesië;2020 3e kwartaal;0.0;0.0;0.0
6953;SB Onderhoud en reparatie;Tunesië;2020 4e kwartaal;0.0;0.0;0.0
6954;SB Onderhoud en reparatie;Tunesië;2020;0.0;1.0;1.0
6955;SB Onderhoud en reparatie;Tunesië;2021 1e kwartaal;;0.0;
6956;SB Onderhoud en reparatie;Tunesië;2021 2e kwartaal;;;0.0
6957;SB Onderhoud en reparatie;Tunesië;2021 3e kwartaal;0.0;0.0;0.0
6958;SB Onderhoud en reparatie;Tunesië;2021 4e kwartaal;0.0;;
6959;SB Onderhoud en reparatie;Tunesië;2021;1.0;1.0;0.0
6960;SB Onderhoud en reparatie;Tunesië;2022 1e kwartaal;0.0;0.0;0.0
6961;SB Onderhoud en reparatie;Tunesië;2022 2e kwartaal;0.0;0.0;0.0
6962;SB Onderhoud en reparatie;Tunesië;2022 3e kwartaal;;0.0;
6963;SB Onderhoud en reparatie;Tunesië;2022 4e kwartaal;;0.0;
6964;SB Onderhoud en reparatie;Tunesië;2022;;0.0;
6965;SB Onderhoud en reparatie;Tunesië;2023 1e kwartaal;;0.0;
6966;SB Onderhoud en reparatie;Tunesië;2023 2e kwartaal;;0.0;
6967;SB Onderhoud en reparatie;Tunesië;2023 3e kwartaal;;0.0;
6968;SB Onderhoud en reparatie;Tunesië;2023 4e kwartaal;;0.0;
6969;SB Onderhoud en reparatie;Tunesië;2023;;1.0;
6970;SB Onderhoud en reparatie;Tunesië;2024 1e kwartaal;;0.0;
6971;SB Onderhoud en reparatie;Tunesië;2024 2e kwartaal;0.0;0.0;0.0
6972;SB Onderhoud en reparatie;Tunesië;2024 3e kwartaal;;0.0;
6973;SB Onderhoud en reparatie;Tunesië;2024 4e kwartaal;;0.0;
6974;SB Onderhoud en reparatie;Tunesië;2024;;0.0;
6975;SB Onderhoud en reparatie;Turkije;2020 1e kwartaal;0.0;1.0;1.0
6976;SB Onderhoud en reparatie;Turkije;2020 2e kwartaal;0.0;1.0;1.0
6977;SB Onderhoud en reparatie;Turkije;2020 3e kwartaal;0.0;2.0;2.0
6978;SB Onderhoud en reparatie;Turkije;2020 4e kwartaal;;;1.0
6979;SB Onderhoud en reparatie;Turkije;2020;;;5.0
6980;SB Onderhoud en reparatie;Turkije;2021 1e kwartaal;0.0;1.0;1.0
6981;SB Onderhoud en reparatie;Turkije;2021 2e kwartaal;0.0;2.0;2.0
6982;SB Onderhoud en reparatie;Turkije;2021 3e kwartaal;0.0;2.0;1.0
6983;SB Onderhoud en reparatie;Turkije;2021 4e kwartaal;;;1.0
6984;SB Onderhoud en reparatie;Turkije;2021;;;6.0
6985;SB Onderhoud en reparatie;Turkije;2022 1e kwartaal;;;1.0
6986;SB Onderhoud en reparatie;Turkije;2022 2e kwartaal;;;1.0
6987;SB Onderhoud en reparatie;Turkije;2022 3e kwartaal;;;1.0
6988;SB Onderhoud en reparatie;Turkije;2022 4e kwartaal;;;1.0
6989;SB Onderhoud en reparatie;Turkije;2022;;;4.0
6990;SB Onderhoud en reparatie;Turkije;2023 1e kwartaal;;;1.0
6991;SB Onderhoud en reparatie;Turkije;2023 2e kwartaal;;;1.0
6992;SB Onderhoud en reparatie;Turkije;2023 3e kwartaal;0.0;;
6993;SB Onderhoud en reparatie;Turkije;2023 4e kwartaal;1.0;;
6994;SB Onderhoud en reparatie;Turkije;2023;2.0;;
6995;SB Onderhoud en reparatie;Turkije;2024 1e kwartaal;;;1.0
6996;SB Onderhoud en reparatie;Turkije;2024 2e kwartaal;;;1.0
6997;SB Onderhoud en reparatie;Turkije;2024 3e kwartaal;;;1.0
6998;SB Onderhoud en reparatie;Turkije;2024 4e kwartaal;;;1.0
6999;SB Onderhoud en reparatie;Turkije;2024;;;4.0
7000;SB Onderhoud en reparatie;Uruguay;2020 1e kwartaal;0.0;0.0;0.0
7001;SB Onderhoud en reparatie;Uruguay;2020 2e kwartaal;0.0;0.0;0.0
7002;SB Onderhoud en reparatie;Uruguay;2020 3e kwartaal;0.0;0.0;0.0
7003;SB Onderhoud en reparatie;Uruguay;2020 4e kwartaal;0.0;0.0;0.0
7004;SB Onderhoud en reparatie;Uruguay;2020;0.0;0.0;0.0
7005;SB Onderhoud en reparatie;Uruguay;2021 1e kwartaal;0.0;0.0;0.0
7006;SB Onderhoud en reparatie;Uruguay;2021 2e kwartaal;0.0;0.0;0.0
7007;SB Onderhoud en reparatie;Uruguay;2021 3e kwartaal;0.0;0.0;0.0
7008;SB Onderhoud en reparatie;Uruguay;2021 4e kwartaal;0.0;0.0;0.0
7009;SB Onderhoud en reparatie;Uruguay;2021;0.0;0.0;0.0
7010;SB Onderhoud en reparatie;Uruguay;2022 1e kwartaal;0.0;0.0;0.0
7011;SB Onderhoud en reparatie;Uruguay;2022 2e kwartaal;0.0;0.0;0.0
7012;SB Onderhoud en reparatie;Uruguay;2022 3e kwartaal;0.0;0.0;0.0
7013;SB Onderhoud en reparatie;Uruguay;2022 4e kwartaal;0.0;0.0;0.0
7014;SB Onderhoud en reparatie;Uruguay;2022;0.0;0.0;0.0
7015;SB Onderhoud en reparatie;Uruguay;2023 1e kwartaal;0.0;0.0;0.0
7016;SB Onderhoud en reparatie;Uruguay;2023 2e kwartaal;0.0;0.0;0.0
7017;SB Onderhoud en reparatie;Uruguay;2023 3e kwartaal;0.0;0.0;0.0
7018;SB Onderhoud en reparatie;Uruguay;2023 4e kwartaal;0.0;0.0;0.0
7019;SB Onderhoud en reparatie;Uruguay;2023;0.0;0.0;0.0
7020;SB Onderhoud en reparatie;Uruguay;2024 1e kwartaal;0.0;0.0;0.0
7021;SB Onderhoud en reparatie;Uruguay;2024 2e kwartaal;0.0;0.0;0.0
7022;SB Onderhoud en reparatie;Uruguay;2024 3e kwartaal;0.0;0.0;0.0
7023;SB Onderhoud en reparatie;Uruguay;2024 4e kwartaal;0.0;0.0;0.0
7024;SB Onderhoud en reparatie;Uruguay;2024;0.0;0.0;0.0
7025;SB Onderhoud en reparatie;Venezuela;2020 1e kwartaal;0.0;0.0;0.0
7026;SB Onderhoud en reparatie;Venezuela;2020 2e kwartaal;0.0;0.0;0.0
7027;SB Onderhoud en reparatie;Venezuela;2020 3e kwartaal;0.0;0.0;0.0
7028;SB Onderhoud en reparatie;Venezuela;2020 4e kwartaal;0.0;0.0;0.0
7029;SB Onderhoud en reparatie;Venezuela;2020;0.0;0.0;0.0
7030;SB Onderhoud en reparatie;Venezuela;2021 1e kwartaal;0.0;0.0;0.0
7031;SB Onderhoud en reparatie;Venezuela;2021 2e kwartaal;0.0;0.0;0.0
7032;SB Onderhoud en reparatie;Venezuela;2021 3e kwartaal;0.0;0.0;0.0
7033;SB Onderhoud en reparatie;Venezuela;2021 4e kwartaal;0.0;0.0;0.0
7034;SB Onderhoud en reparatie;Venezuela;2021;0.0;0.0;0.0
7035;SB Onderhoud en reparatie;Venezuela;2022 1e kwartaal;0.0;0.0;0.0
7036;SB Onderhoud en reparatie;Venezuela;2022 2e kwartaal;0.0;0.0;0.0
7037;SB Onderhoud en reparatie;Venezuela;2022 3e kwartaal;0.0;0.0;0.0
7038;SB Onderhoud en reparatie;Venezuela;2022 4e kwartaal;0.0;0.0;0.0
7039;SB Onderhoud en reparatie;Venezuela;2022;0.0;0.0;0.0
7040;SB Onderhoud en reparatie;Venezuela;2023 1e kwartaal;0.0;0.0;0.0
7041;SB Onderhoud en reparatie;Venezuela;2023 2e kwartaal;0.0;0.0;0.0
7042;SB Onderhoud en reparatie;Venezuela;2023 3e kwartaal;0.0;0.0;0.0
7043;SB Onderhoud en reparatie;Venezuela;2023 4e kwartaal;0.0;0.0;0.0
7044;SB Onderhoud en reparatie;Venezuela;2023;0.0;0.0;0.0
7045;SB Onderhoud en reparatie;Venezuela;2024 1e kwartaal;0.0;0.0;0.0
7046;SB Onderhoud en reparatie;Venezuela;2024 2e kwartaal;0.0;0.0;0.0
7047;SB Onderhoud en reparatie;Venezuela;2024 3e kwartaal;0.0;0.0;0.0
7048;SB Onderhoud en reparatie;Venezuela;2024 4e kwartaal;0.0;0.0;0.0
7049;SB Onderhoud en reparatie;Venezuela;2024;0.0;0.0;0.0
7050;SB Onderhoud en reparatie;Verenigd Koninkrijk;2020 1e kwartaal;44.0;59.0;15.0
7051;SB Onderhoud en reparatie;Verenigd Koninkrijk;2020 2e kwartaal;33.0;50.0;17.0
7052;SB Onderhoud en reparatie;Verenigd Koninkrijk;2020 3e kwartaal;33.0;49.0;16.0
7053;SB Onderhoud en reparatie;Verenigd Koninkrijk;2020 4e kwartaal;;;10.0
7054;SB Onderhoud en reparatie;Verenigd Koninkrijk;2020;;;58.0
7055;SB Onderhoud en reparatie;Verenigd Koninkrijk;2021 1e kwartaal;39.0;49.0;10.0
7056;SB Onderhoud en reparatie;Verenigd Koninkrijk;2021 2e kwartaal;42.0;45.0;3.0
7057;SB Onderhoud en reparatie;Verenigd Koninkrijk;2021 3e kwartaal;44.0;54.0;10.0
7058;SB Onderhoud en reparatie;Verenigd Koninkrijk;2021 4e kwartaal;57.0;59.0;2.0
7059;SB Onderhoud en reparatie;Verenigd Koninkrijk;2021;181.0;206.0;25.0
7060;SB Onderhoud en reparatie;Verenigd Koninkrijk;2022 1e kwartaal;62.0;38.0;-24.0
7061;SB Onderhoud en reparatie;Verenigd Koninkrijk;2022 2e kwartaal;69.0;30.0;-38.0
7062;SB Onderhoud en reparatie;Verenigd Koninkrijk;2022 3e kwartaal;67.0;42.0;-26.0
7063;SB Onderhoud en reparatie;Verenigd Koninkrijk;2022 4e kwartaal;96.0;39.0;-57.0
7064;SB Onderhoud en reparatie;Verenigd Koninkrijk;2022;295.0;149.0;-146.0
7065;SB Onderhoud en reparatie;Verenigd Koninkrijk;2023 1e kwartaal;75.0;49.0;-26.0
7066;SB Onderhoud en reparatie;Verenigd Koninkrijk;2023 2e kwartaal;75.0;41.0;-34.0
7067;SB Onderhoud en reparatie;Verenigd Koninkrijk;2023 3e kwartaal;71.0;50.0;-21.0
7068;SB Onderhoud en reparatie;Verenigd Koninkrijk;2023 4e kwartaal;95.0;69.0;-27.0
7069;SB Onderhoud en reparatie;Verenigd Koninkrijk;2023;317.0;209.0;-108.0
7070;SB Onderhoud en reparatie;Verenigd Koninkrijk;2024 1e kwartaal;89.0;53.0;-36.0
7071;SB Onderhoud en reparatie;Verenigd Koninkrijk;2024 2e kwartaal;98.0;55.0;-43.0
7072;SB Onderhoud en reparatie;Verenigd Koninkrijk;2024 3e kwartaal;;;-40.0
7073;SB Onderhoud en reparatie;Verenigd Koninkrijk;2024 4e kwartaal;;;-37.0
7074;SB Onderhoud en reparatie;Verenigd Koninkrijk;2024;;;-156.0
7075;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2020 1e kwartaal;0.0;4.0;3.0
7076;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2020 2e kwartaal;1.0;4.0;4.0
7077;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2020 3e kwartaal;0.0;5.0;4.0
7078;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2020 4e kwartaal;0.0;4.0;4.0
7079;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2020;2.0;17.0;15.0
7080;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2021 1e kwartaal;0.0;4.0;4.0
7081;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2021 2e kwartaal;2.0;5.0;3.0
7082;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2021 3e kwartaal;0.0;5.0;5.0
7083;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2021 4e kwartaal;0.0;6.0;6.0
7084;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2021;2.0;20.0;17.0
7085;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2022 1e kwartaal;7.0;4.0;-3.0
7086;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2022 2e kwartaal;9.0;4.0;-5.0
7087;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2022 3e kwartaal;7.0;4.0;-3.0
7088;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2022 4e kwartaal;8.0;4.0;-4.0
7089;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2022;31.0;16.0;-15.0
7090;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2023 1e kwartaal;7.0;4.0;-3.0
7091;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2023 2e kwartaal;7.0;4.0;-2.0
7092;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2023 3e kwartaal;7.0;7.0;0.0
7093;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2023 4e kwartaal;7.0;8.0;1.0
7094;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2023;27.0;23.0;-4.0
7095;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2024 1e kwartaal;7.0;6.0;0.0
7096;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2024 2e kwartaal;6.0;7.0;2.0
7097;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2024 3e kwartaal;6.0;8.0;2.0
7098;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2024 4e kwartaal;6.0;15.0;9.0
7099;SB Onderhoud en reparatie;Verenigde Arabische Emiraten;2024;25.0;37.0;12.0
7100;SB Onderhoud en reparatie;Verenigde Staten;2020 1e kwartaal;157.0;16.0;-141.0
7101;SB Onderhoud en reparatie;Verenigde Staten;2020 2e kwartaal;93.0;7.0;-86.0
7102;SB Onderhoud en reparatie;Verenigde Staten;2020 3e kwartaal;86.0;12.0;-74.0
7103;SB Onderhoud en reparatie;Verenigde Staten;2020 4e kwartaal;125.0;11.0;-115.0
7104;SB Onderhoud en reparatie;Verenigde Staten;2020;462.0;46.0;-416.0
7105;SB Onderhoud en reparatie;Verenigde Staten;2021 1e kwartaal;164.0;75.0;-89.0
7106;SB Onderhoud en reparatie;Verenigde Staten;2021 2e kwartaal;153.0;92.0;-61.0
7107;SB Onderhoud en reparatie;Verenigde Staten;2021 3e kwartaal;;;-60.0
7108;SB Onderhoud en reparatie;Verenigde Staten;2021 4e kwartaal;215.0;122.0;-92.0
7109;SB Onderhoud en reparatie;Verenigde Staten;2021;;;-302.0
7110;SB Onderhoud en reparatie;Verenigde Staten;2022 1e kwartaal;;;-67.0
7111;SB Onderhoud en reparatie;Verenigde Staten;2022 2e kwartaal;;;-40.0
7112;SB Onderhoud en reparatie;Verenigde Staten;2022 3e kwartaal;;;-59.0
7113;SB Onderhoud en reparatie;Verenigde Staten;2022 4e kwartaal;;;-56.0
7114;SB Onderhoud en reparatie;Verenigde Staten;2022;;;-222.0
7115;SB Onderhoud en reparatie;Verenigde Staten;2023 1e kwartaal;;;133.0
7116;SB Onderhoud en reparatie;Verenigde Staten;2023 2e kwartaal;;;-8.0
7117;SB Onderhoud en reparatie;Verenigde Staten;2023 3e kwartaal;;;-76.0
7118;SB Onderhoud en reparatie;Verenigde Staten;2023 4e kwartaal;;;-66.0
7119;SB Onderhoud en reparatie;Verenigde Staten;2023;;;-17.0
7120;SB Onderhoud en reparatie;Verenigde Staten;2024 1e kwartaal;;;6.0
7121;SB Onderhoud en reparatie;Verenigde Staten;2024 2e kwartaal;;;52.0
7122;SB Onderhoud en reparatie;Verenigde Staten;2024 3e kwartaal;;;27.0
7123;SB Onderhoud en reparatie;Verenigde Staten;2024 4e kwartaal;;;98.0
7124;SB Onderhoud en reparatie;Verenigde Staten;2024;;;184.0
7125;SB Onderhoud en reparatie;Vietnam;2020 1e kwartaal;0.0;2.0;2.0
7126;SB Onderhoud en reparatie;Vietnam;2020 2e kwartaal;0.0;2.0;2.0
7127;SB Onderhoud en reparatie;Vietnam;2020 3e kwartaal;0.0;2.0;2.0
7128;SB Onderhoud en reparatie;Vietnam;2020 4e kwartaal;0.0;2.0;2.0
7129;SB Onderhoud en reparatie;Vietnam;2020;0.0;9.0;9.0
7130;SB Onderhoud en reparatie;Vietnam;2021 1e kwartaal;0.0;2.0;1.0
7131;SB Onderhoud en reparatie;Vietnam;2021 2e kwartaal;0.0;2.0;2.0
7132;SB Onderhoud en reparatie;Vietnam;2021 3e kwartaal;1.0;2.0;1.0
7133;SB Onderhoud en reparatie;Vietnam;2021 4e kwartaal;0.0;2.0;2.0
7134;SB Onderhoud en reparatie;Vietnam;2021;2.0;8.0;7.0
7135;SB Onderhoud en reparatie;Vietnam;2022 1e kwartaal;;;1.0
7136;SB Onderhoud en reparatie;Vietnam;2022 2e kwartaal;;;1.0
7137;SB Onderhoud en reparatie;Vietnam;2022 3e kwartaal;;;1.0
7138;SB Onderhoud en reparatie;Vietnam;2022 4e kwartaal;;;2.0
7139;SB Onderhoud en reparatie;Vietnam;2022;;;6.0
7140;SB Onderhoud en reparatie;Vietnam;2023 1e kwartaal;;;2.0
7141;SB Onderhoud en reparatie;Vietnam;2023 2e kwartaal;;;2.0
7142;SB Onderhoud en reparatie;Vietnam;2023 3e kwartaal;;;2.0
7143;SB Onderhoud en reparatie;Vietnam;2023 4e kwartaal;;;2.0
7144;SB Onderhoud en reparatie;Vietnam;2023;;;7.0
7145;SB Onderhoud en reparatie;Vietnam;2024 1e kwartaal;;;2.0
7146;SB Onderhoud en reparatie;Vietnam;2024 2e kwartaal;;;1.0
7147;SB Onderhoud en reparatie;Vietnam;2024 3e kwartaal;1.0;;
7148;SB Onderhoud en reparatie;Vietnam;2024 4e kwartaal;1.0;;
7149;SB Onderhoud en reparatie;Vietnam;2024;2.0;;
7150;SB Onderhoud en reparatie;Zuid-Korea;2020 1e kwartaal;0.0;7.0;7.0
7151;SB Onderhoud en reparatie;Zuid-Korea;2020 2e kwartaal;0.0;7.0;7.0
7152;SB Onderhoud en reparatie;Zuid-Korea;2020 3e kwartaal;0.0;6.0;6.0
7153;SB Onderhoud en reparatie;Zuid-Korea;2020 4e kwartaal;0.0;6.0;6.0
7154;SB Onderhoud en reparatie;Zuid-Korea;2020;1.0;26.0;25.0
7155;SB Onderhoud en reparatie;Zuid-Korea;2021 1e kwartaal;2.0;6.0;4.0
7156;SB Onderhoud en reparatie;Zuid-Korea;2021 2e kwartaal;3.0;7.0;4.0
7157;SB Onderhoud en reparatie;Zuid-Korea;2021 3e kwartaal;3.0;7.0;4.0
7158;SB Onderhoud en reparatie;Zuid-Korea;2021 4e kwartaal;3.0;10.0;7.0
7159;SB Onderhoud en reparatie;Zuid-Korea;2021;11.0;31.0;20.0
7160;SB Onderhoud en reparatie;Zuid-Korea;2022 1e kwartaal;;;324.0
7161;SB Onderhoud en reparatie;Zuid-Korea;2022 2e kwartaal;;;381.0
7162;SB Onderhoud en reparatie;Zuid-Korea;2022 3e kwartaal;;;381.0
7163;SB Onderhoud en reparatie;Zuid-Korea;2022 4e kwartaal;;;448.0
7164;SB Onderhoud en reparatie;Zuid-Korea;2022;;;1535.0
7165;SB Onderhoud en reparatie;Zuid-Korea;2023 1e kwartaal;;;540.0
7166;SB Onderhoud en reparatie;Zuid-Korea;2023 2e kwartaal;;;546.0
7167;SB Onderhoud en reparatie;Zuid-Korea;2023 3e kwartaal;;;372.0
7168;SB Onderhoud en reparatie;Zuid-Korea;2023 4e kwartaal;;;476.0
7169;SB Onderhoud en reparatie;Zuid-Korea;2023;;;1935.0
7170;SB Onderhoud en reparatie;Zuid-Korea;2024 1e kwartaal;;;474.0
7171;SB Onderhoud en reparatie;Zuid-Korea;2024 2e kwartaal;;;401.0
7172;SB Onderhoud en reparatie;Zuid-Korea;2024 3e kwartaal;;;675.0
7173;SB Onderhoud en reparatie;Zuid-Korea;2024 4e kwartaal;;;620.0
7174;SB Onderhoud en reparatie;Zuid-Korea;2024;;;2170.0
7175;SB Onderhoud en reparatie;Zweden;2020 1e kwartaal;7.0;14.0;8.0
7176;SB Onderhoud en reparatie;Zweden;2020 2e kwartaal;6.0;13.0;8.0
7177;SB Onderhoud en reparatie;Zweden;2020 3e kwartaal;5.0;11.0;6.0
7178;SB Onderhoud en reparatie;Zweden;2020 4e kwartaal;5.0;13.0;8.0
7179;SB Onderhoud en reparatie;Zweden;2020;23.0;52.0;29.0
7180;SB Onderhoud en reparatie;Zweden;2021 1e kwartaal;8.0;12.0;4.0
7181;SB Onderhoud en reparatie;Zweden;2021 2e kwartaal;8.0;11.0;2.0
7182;SB Onderhoud en reparatie;Zweden;2021 3e kwartaal;8.0;13.0;5.0
7183;SB Onderhoud en reparatie;Zweden;2021 4e kwartaal;10.0;13.0;3.0
7184;SB Onderhoud en reparatie;Zweden;2021;35.0;49.0;14.0
7185;SB Onderhoud en reparatie;Zweden;2022 1e kwartaal;9.0;12.0;4.0
7186;SB Onderhoud en reparatie;Zweden;2022 2e kwartaal;10.0;11.0;1.0
7187;SB Onderhoud en reparatie;Zweden;2022 3e kwartaal;8.0;14.0;6.0
7188;SB Onderhoud en reparatie;Zweden;2022 4e kwartaal;17.0;17.0;0.0
7189;SB Onderhoud en reparatie;Zweden;2022;43.0;54.0;11.0
7190;SB Onderhoud en reparatie;Zweden;2023 1e kwartaal;9.0;13.0;4.0
7191;SB Onderhoud en reparatie;Zweden;2023 2e kwartaal;10.0;14.0;4.0
7192;SB Onderhoud en reparatie;Zweden;2023 3e kwartaal;10.0;15.0;5.0
7193;SB Onderhoud en reparatie;Zweden;2023 4e kwartaal;12.0;18.0;6.0
7194;SB Onderhoud en reparatie;Zweden;2023;41.0;60.0;19.0
7195;SB Onderhoud en reparatie;Zweden;2024 1e kwartaal;12.0;14.0;3.0
7196;SB Onderhoud en reparatie;Zweden;2024 2e kwartaal;13.0;26.0;13.0
7197;SB Onderhoud en reparatie;Zweden;2024 3e kwartaal;16.0;18.0;3.0
7198;SB Onderhoud en reparatie;Zweden;2024 4e kwartaal;17.0;20.0;3.0
7199;SB Onderhoud en reparatie;Zweden;2024;58.0;79.0;21.0
7200;SB Onderhoud en reparatie;Zwitserland;2020 1e kwartaal;3.0;3.0;0.0
7201;SB Onderhoud en reparatie;Zwitserland;2020 2e kwartaal;2.0;2.0;0.0
7202;SB Onderhoud en reparatie;Zwitserland;2020 3e kwartaal;2.0;2.0;0.0
7203;SB Onderhoud en reparatie;Zwitserland;2020 4e kwartaal;3.0;3.0;0.0
7204;SB Onderhoud en reparatie;Zwitserland;2020;9.0;10.0;0.0
7205;SB Onderhoud en reparatie;Zwitserland;2021 1e kwartaal;3.0;2.0;0.0
7206;SB Onderhoud en reparatie;Zwitserland;2021 2e kwartaal;4.0;3.0;0.0
7207;SB Onderhoud en reparatie;Zwitserland;2021 3e kwartaal;3.0;4.0;1.0
7208;SB Onderhoud en reparatie;Zwitserland;2021 4e kwartaal;;;-3.0
7209;SB Onderhoud en reparatie;Zwitserland;2021;;;-3.0
7210;SB Onderhoud en reparatie;Zwitserland;2022 1e kwartaal;;;-5.0
7211;SB Onderhoud en reparatie;Zwitserland;2022 2e kwartaal;;;-6.0
7212;SB Onderhoud en reparatie;Zwitserland;2022 3e kwartaal;;;-13.0
7213;SB Onderhoud en reparatie;Zwitserland;2022 4e kwartaal;;;-7.0
7214;SB Onderhoud en reparatie;Zwitserland;2022;;;-31.0
7215;SB Onderhoud en reparatie;Zwitserland;2023 1e kwartaal;10.0;2.0;-8.0
7216;SB Onderhoud en reparatie;Zwitserland;2023 2e kwartaal;;;-4.0
7217;SB Onderhoud en reparatie;Zwitserland;2023 3e kwartaal;6.0;7.0;1.0
7218;SB Onderhoud en reparatie;Zwitserland;2023 4e kwartaal;34.0;4.0;-31.0
7219;SB Onderhoud en reparatie;Zwitserland;2023;58.0;17.0;-41.0
7220;SB Onderhoud en reparatie;Zwitserland;2024 1e kwartaal;5.0;4.0;-1.0
7221;SB Onderhoud en reparatie;Zwitserland;2024 2e kwartaal;;;-3.0
7222;SB Onderhoud en reparatie;Zwitserland;2024 3e kwartaal;4.0;3.0;-1.0
7223;SB Onderhoud en reparatie;Zwitserland;2024 4e kwartaal;5.0;6.0;0.0
7224;SB Onderhoud en reparatie;Zwitserland;2024;21.0;16.0;-5.0
7225;SB Onderhoud en reparatie;Europa (exclusief Nederland);2020 1e kwartaal;385.0;423.0;38.0
7226;SB Onderhoud en reparatie;Europa (exclusief Nederland);2020 2e kwartaal;329.0;377.0;48.0
7227;SB Onderhoud en reparatie;Europa (exclusief Nederland);2020 3e kwartaal;314.0;368.0;54.0
7228;SB Onderhoud en reparatie;Europa (exclusief Nederland);2020 4e kwartaal;385.0;410.0;26.0
7229;SB Onderhoud en reparatie;Europa (exclusief Nederland);2020;1413.0;1578.0;165.0
7230;SB Onderhoud en reparatie;Europa (exclusief Nederland);2021 1e kwartaal;373.0;416.0;43.0
7231;SB Onderhoud en reparatie;Europa (exclusief Nederland);2021 2e kwartaal;399.0;366.0;-33.0
7232;SB Onderhoud en reparatie;Europa (exclusief Nederland);2021 3e kwartaal;416.0;422.0;6.0
7233;SB Onderhoud en reparatie;Europa (exclusief Nederland);2021 4e kwartaal;536.0;461.0;-76.0
7234;SB Onderhoud en reparatie;Europa (exclusief Nederland);2021;1724.0;1664.0;-60.0
