ID;Bedrijfsgrootte;RegioS;Perioden;BoomteeltEnVastePlantenTotaal_1;GewassenTotaal_2;BosEnHaagplantsoen_3;LaanEnParkbomenTotaal_4;Onderstammen_5;Spillen_6;Opzetters_7;Rozenstruiken_8;Sierconiferen_9;SierheestersEnKlimplantenTotaal_10;Buxus_11;Ericaceae_12;TrekEnBesheester_13;OverigeSierheestersEnKlimplanten_14;VastePlanten_15;VruchtbomenTotaal_16;Moerbomen_17;Onderstammen_18;OverigeVruchtbomen_19;TeeltwijzeTotaal_20;TeeltInDeVolleGrond_21;TeeltInPottenEnContainers_22;OnderGlasTotaal_23;Vermeerdering_24;VolledigeTeeltOnderGlas_25;BoomteeltEnVastePlantenTotaal_26;GewassenTotaal_27;BosEnHaagplantsoen_28;LaanEnParkbomenTotaal_29;Onderstammen_30;Spillen_31;Opzetters_32;Rozenstruiken_33;Sierconiferen_34;SierheestersEnKlimplantenTotaal_35;Buxus_36;Ericaceae_37;TrekEnBesheester_38;OverigeSierheestersEnKlimplanten_39;VastePlanten_40;VruchtbomenTotaal_41;Moerbomen_42;Onderstammen_43;OverigeVruchtbomen_44;TeeltwijzeTotaal_45;TeeltInDeVolleGrond_46;TeeltInPottenEnContainers_47;OnderGlasTotaal_48;Vermeerdering_49;VolledigeTeeltOnderGlas_50
488;Middelgrote kwekerijen;Zeeland (PV);2008;29;28;0;0;0.0;0.0;0.0;0;0;4;1.0;1.0;1.0;2.0;2;22;1.0;1.0;19.0;28;27;1;1;1;0;9;9;0;0;0.0;0.0;0.0;0;0;5;1.0;1.0;1.0;2.0;1;3;2.0;1.0;3.0;9;8;3;3;2;2
489;Middelgrote kwekerijen;Zeeland (PV);2009;42;41;0;0;0.0;0.0;0.0;0;0;6;2.0;1.0;1.0;2.0;4;31;2.0;8.0;21.0;41;38;3;1;1;1;14;13;0;0;0.0;0.0;0.0;0;0;6;2.0;1.0;1.0;2.0;3;4;2.0;2.0;3.0;13;11;4;5;2;4
490;Middelgrote kwekerijen;Noord-Brabant (PV);2000;1295;1275;565;274;;;;31;236;83;;;;;42;44;;;;1275;1209;66;20;14;6;350;347;117;65;;;;16;158;113;;;;;44;13;;;;347;314;94;105;78;43
491;Middelgrote kwekerijen;Noord-Brabant (PV);2001;1299;1277;611;247;;;;41;229;82;;;;;42;26;;;;1277;1209;68;22;17;5;344;337;114;63;;;;13;144;113;;;;;39;9;;;;337;308;89;102;81;36
492;Middelgrote kwekerijen;Noord-Brabant (PV);2002;1320;1301;626;231;;;;38;214;82;;;;;80;31;;;;1301;1243;58;19;16;4;350;348;113;62;;;;11;135;115;;;;;59;6;;;;348;324;84;99;81;31
493;Middelgrote kwekerijen;Noord-Brabant (PV);2003;1230;1211;601;254;;;;48;151;75;;;;;57;25;;;;1211;1134;77;19;14;6;350;344;126;70;;;;11;109;113;;;;;45;6;;;;344;312;87;99;76;40
494;Middelgrote kwekerijen;Noord-Brabant (PV);2004;1231;1213;613;254;;;;32;152;83;;;;;56;24;;;;1213;1162;51;18;13;5;355;350;127;69;;;;9;114;117;;;;;46;5;;;;350;324;77;92;69;37
495;Middelgrote kwekerijen;Noord-Brabant (PV);2005;1196;1179;619;250;;;;36;135;76;;;;;41;21;;;;1179;1130;49;17;12;5;327;321;122;66;;;;10;109;112;;;;;40;4;;;;321;297;82;85;60;35
496;Middelgrote kwekerijen;Noord-Brabant (PV);2006;1179;1160;536;238;29.0;87.0;122.0;59;139;106;35.0;2.0;13.0;56.0;46;35;13.0;3.0;20.0;1160;1105;55;18;13;5;346;336;116;58;18.0;32.0;35.0;12;108;140;60.0;2.0;9.0;88.0;43;11;3.0;2.0;9.0;336;314;71;77;54;36
497;Middelgrote kwekerijen;Noord-Brabant (PV);2007;1154;1137;512;229;30.0;91.0;108.0;48;126;99;42.0;2.0;9.0;47.0;39;85;17.0;22.0;46.0;1137;1089;48;16;10;6;354;345;126;63;21.0;31.0;36.0;13;102;138;67.0;4.0;6.0;82.0;44;15;4.0;4.0;12.0;345;322;78;80;57;38
498;Middelgrote kwekerijen;Noord-Brabant (PV);2008;1197;1183;536;221;36.0;73.0;113.0;54;156;93;39.0;0.0;13.0;40.0;40;82;16.0;27.0;40.0;1183;1127;56;14;10;4;351;345;123;62;17.0;33.0;36.0;12;112;123;63.0;3.0;7.0;72.0;34;17;5.0;5.0;9.0;345;318;61;65;51;29
499;Middelgrote kwekerijen;Noord-Brabant (PV);2009;1139;1127;466;259;34.0;108.0;116.0;66;129;93;42.0;2.0;16.0;33.0;39;76;11.0;28.0;36.0;1127;1101;26;12;7;5;337;328;111;66;16.0;37.0;36.0;15;94;117;63.0;3.0;9.0;62.0;31;17;4.0;7.0;9.0;328;319;30;58;37;31
500;Middelgrote kwekerijen;Limburg (PV);2000;532;524;69;51;;;;147;79;31;;;;;34;113;;;;524;482;42;8;5;3;147;143;36;18;;;;45;66;50;;;;;30;21;;;;143;129;41;38;27;14
501;Middelgrote kwekerijen;Limburg (PV);2001;522;514;77;59;;;;140;82;28;;;;;26;102;;;;514;481;33;8;6;2;133;129;34;25;;;;42;60;49;;;;;21;18;;;;129;119;41;38;30;12
502;Middelgrote kwekerijen;Limburg (PV);2002;486;476;44;51;;;;141;92;29;;;;;34;84;;;;476;448;28;10;7;3;138;134;25;21;;;;40;65;49;;;;;26;14;;;;134;124;35;37;30;15
503;Middelgrote kwekerijen;Limburg (PV);2003;433;427;63;49;;;;127;68;26;;;;;30;65;;;;427;405;22;6;3;3;126;125;28;18;;;;39;57;46;;;;;24;14;;;;125;117;35;33;22;14
504;Middelgrote kwekerijen;Limburg (PV);2004;419;413;74;35;;;;119;61;23;;;;;27;75;;;;413;379;34;7;4;2;122;120;31;18;;;;36;50;39;;;;;22;16;;;;120;107;38;28;22;11
505;Middelgrote kwekerijen;Limburg (PV);2005;422;415;66;40;;;;131;57;24;;;;;26;71;;;;415;384;31;7;6;1;119;115;27;20;;;;40;46;38;;;;;18;13;;;;115;104;36;32;28;7
506;Middelgrote kwekerijen;Limburg (PV);2006;341;335;24;52;14.0;15.0;23.0;82;46;35;12.0;1.0;6.0;17.0;31;66;11.0;18.0;37.0;335;311;24;6;5;1;108;104;16;21;5.0;7.0;12.0;21;39;46;18.0;2.0;3.0;30.0;26;12;5.0;5.0;9.0;104;96;31;28;25;8
507;Middelgrote kwekerijen;Limburg (PV);2007;338;333;41;44;12.0;23.0;9.0;84;48;38;17.0;1.0;5.0;16.0;26;51;26.0;15.0;10.0;333;313;20;5;4;1;114;112;20;13;5.0;7.0;5.0;21;42;55;28.0;2.0;3.0;30.0;22;10;5.0;5.0;5.0;112;103;35;26;24;6
508;Middelgrote kwekerijen;Limburg (PV);2008;307;302;39;22;10.0;9.0;3.0;84;50;28;12.0;1.0;2.0;13.0;31;48;7.0;14.0;28.0;302;285;17;5;4;1;104;101;18;8;3.0;4.0;3.0;19;39;41;21.0;2.0;2.0;24.0;22;9;4.0;4.0;8.0;101;97;26;22;21;5
509;Middelgrote kwekerijen;Limburg (PV);2009;306;303;35;28;14.0;6.0;8.0;76;44;35;14.0;3.0;5.0;14.0;32;53;13.0;4.0;36.0;303;278;25;3;2;1;104;102;15;12;6.0;4.0;6.0;19;35;43;21.0;4.0;2.0;22.0;21;9;4.0;2.0;8.0;102;97;24;20;17;7
510;Grote kwekerijen;Nederland;2000;6994;6748;768;2090;;;;208;1373;986;;;;;687;636;;;;6748;6227;521;246;102;144;804;771;129;137;;;;56;338;411;;;;;177;40;;;;771;682;342;411;298;240
511;Grote kwekerijen;Nederland;2001;7346;7088;869;2223;;;;167;1503;1250;;;;;544;532;;;;7088;6488;600;258;102;156;799;763;120;143;;;;49;339;444;;;;;137;41;;;;763;670;345;412;300;243
512;Grote kwekerijen;Nederland;2002;8136;7854;806;2462;;;;170;1742;1248;;;;;688;738;;;;7854;7236;618;283;128;155;858;819;119;145;;;;48;344;471;;;;;163;50;;;;819;723;368;419;310;247
513;Grote kwekerijen;Nederland;2003;8547;8271;971;2564;;;;182;1818;1279;;;;;728;728;;;;8271;7711;560;276;106;170;958;923;140;165;;;;49;376;521;;;;;189;51;;;;923;826;372;459;339;269
514;Grote kwekerijen;Nederland;2004;9309;9017;938;2693;;;;187;2055;1522;;;;;873;749;;;;9017;8256;761;292;105;187;980;946;132;155;;;;49;382;526;;;;;194;47;;;;946;825;417;470;344;282
515;Grote kwekerijen;Nederland;2005;10287;9958;1279;2805;;;;250;2295;1599;;;;;833;897;;;;9958;9259;699;329;123;206;1031;992;151;158;;;;51;386;545;;;;;193;46;;;;992;869;431;487;356;288
516;Grote kwekerijen;Nederland;2006;11130;10814;1354;3012;157.0;711.0;2145.0;335;2142;2118;856.0;36.0;87.0;1139.0;865;988;197.0;80.0;710.0;10814;10125;689;316;107;209;1123;1094;175;172;53.0;86.0;117.0;60;436;682;317.0;38.0;24.0;496.0;186;68;25.0;20.0;52.0;1094;982;428;482;357;289
517;Grote kwekerijen;Nederland;2007;12286;11950;1711;3447;185.0;673.0;2589.0;323;2216;2433;1174.0;48.0;96.0;1114.0;882;938;205.0;79.0;654.0;11950;11283;667;336;120;216;1189;1148;214;185;62.0;100.0;127.0;57;431;695;372.0;47.0;26.0;463.0;193;69;22.0;19.0;54.0;1148;1045;420;482;347;291
518;Grote kwekerijen;Nederland;2008;12877;12543;1732;3658;214.0;592.0;2851.0;296;2546;2586;1220.0;73.0;85.0;1209.0;844;882;165.0;82.0;634.0;12543;12004;540;334;125;209;1204;1158;195;189;68.0;97.0;134.0;53;423;687;360.0;55.0;20.0;454.0;180;55;20.0;14.0;42.0;1158;1083;353;454;324;280
519;Grote kwekerijen;Nederland;2009;13621;13254;1769;3692;279.0;703.0;2709.0;308;2714;2776;1308.0;80.0;72.0;1316.0;933;1063;210.0;125.0;728.0;13254;12690;564;367;100;266;1270;1213;191;186;68.0;102.0;125.0;46;437;709;389.0;60.0;17.0;474.0;205;57;22.0;21.0;40.0;1213;1133;311;458;309;300
520;Grote kwekerijen;Noord-Nederland (LD);2000;314;308;109;19;;;;11;89;39;;;;;29;13;;;;308;290;18;6;3;3;37;37;10;3;;;;2;18;22;;;;;9;1;;;;37;34;15;14;11;10
521;Grote kwekerijen;Noord-Nederland (LD);2001;394;391;98;18;;;;7;121;85;;;;;51;11;;;;391;371;20;4;1;2;42;41;9;5;;;;2;20;23;;;;;9;2;;;;41;38;13;13;11;8
522;Grote kwekerijen;Noord-Nederland (LD);2002;346;341;75;16;;;;2;118;80;;;;;42;8;;;;341;325;16;5;4;2;37;37;7;4;;;;1;19;21;;;;;6;1;;;;37;34;10;11;10;7
523;Grote kwekerijen;Noord-Nederland (LD);2003;327;321;86;40;;;;0;113;49;;;;;33;0;;;;321;314;7;6;2;5;41;40;7;7;;;;0;19;24;;;;;5;0;;;;40;39;11;15;10;10
524;Grote kwekerijen;Noord-Nederland (LD);2004;392;383;109;28;;;;0;115;63;;;;;67;0;;;;383;370;12;10;7;2;45;44;8;5;;;;0;18;26;;;;;10;0;;;;44;41;14;13;10;9
525;Grote kwekerijen;Noord-Nederland (LD);2005;475;472;178;28;;;;2;108;71;;;;;84;0;;;;472;463;9;3;1;2;44;44;11;5;;;;1;18;25;;;;;8;0;;;;44;42;12;11;9;6
526;Grote kwekerijen;Noord-Nederland (LD);2006;524;515;101;38;0.0;1.0;37.0;11;79;107;50.0;3.0;1.0;53.0;176;4;0.0;4.0;0.0;515;498;17;10;5;5;57;54;8;4;1.0;2.0;4.0;2;23;33;17.0;2.0;1.0;28.0;17;1;0.0;1.0;0.0;54;50;16;16;10;10
527;Grote kwekerijen;Noord-Nederland (LD);2007;559;550;137;24;8.0;13.0;2.0;15;105;156;79.0;3.0;1.0;73.0;110;4;0.0;3.0;0.0;550;534;16;9;1;8;58;55;12;5;1.0;2.0;3.0;4;25;35;22.0;4.0;1.0;26.0;13;4;1.0;1.0;2.0;55;52;19;18;12;13
528;Grote kwekerijen;Noord-Nederland (LD);2008;578;569;131;37;0.0;3.0;34.0;29;115;140;62.0;7.0;7.0;64.0;116;3;0.0;3.0;0.0;569;554;15;9;0;8;55;52;13;4;1.0;2.0;4.0;5;20;32;16.0;3.0;2.0;23.0;12;2;0.0;1.0;1.0;52;50;16;14;5;12
529;Grote kwekerijen;Noord-Nederland (LD);2009;587;580;83;42;0.0;2.0;40.0;18;177;147;50.0;7.0;1.0;89.0;108;5;0.0;5.0;0.0;580;565;15;7;0;7;48;46;9;4;0.0;2.0;4.0;3;21;30;14.0;2.0;1.0;21.0;11;3;0.0;3.0;0.0;46;44;14;10;6;7
530;Grote kwekerijen;Oost-Nederland (LD);2000;1723;1685;56;802;;;;7;404;138;;;;;78;200;;;;1685;1623;62;38;20;18;144;140;19;50;;;;6;67;59;;;;;22;14;;;;140;127;45;61;45;33
531;Grote kwekerijen;Oost-Nederland (LD);2001;1721;1681;111;811;;;;8;407;171;;;;;33;141;;;;1681;1591;90;40;18;22;136;129;20;51;;;;6;60;63;;;;;14;13;;;;129;113;51;65;50;34
532;Grote kwekerijen;Oost-Nederland (LD);2002;1986;1947;66;868;;;;7;520;200;;;;;64;222;;;;1947;1845;102;39;18;21;149;144;22;51;;;;6;70;75;;;;;17;16;;;;144;127;64;68;54;37
533;Grote kwekerijen;Oost-Nederland (LD);2003;2098;2058;79;997;;;;5;498;230;;;;;65;184;;;;2058;1956;102;41;19;22;161;153;21;54;;;;4;67;70;;;;;21;16;;;;153;138;53;62;48;33
534;Grote kwekerijen;Oost-Nederland (LD);2004;2137;2096;65;933;;;;5;476;254;;;;;155;208;;;;2096;1991;104;42;19;23;165;158;19;57;;;;4;66;78;;;;;27;14;;;;158;143;57;62;47;33
535;Grote kwekerijen;Oost-Nederland (LD);2005;2344;2294;106;957;;;;5;570;335;;;;;79;242;;;;2294;2149;145;50;26;24;173;168;21;59;;;;4;73;86;;;;;24;12;;;;168;151;64;62;49;33
536;Grote kwekerijen;Oost-Nederland (LD);2006;2461;2425;75;956;52.0;208.0;696.0;6;578;437;223.0;4.0;3.0;207.0;88;286;52.0;40.0;193.0;2425;2311;114;37;12;24;197;193;22;58;26.0;33.0;41.0;5;95;116;63.0;6.0;2.0;82.0;23;16;6.0;7.0;13.0;193;177;57;66;50;40
537;Grote kwekerijen;Oost-Nederland (LD);2007;2797;2749;114;1151;74.0;305.0;772.0;4;541;586;366.0;12.0;9.0;199.0;89;264;69.0;31.0;164.0;2749;2638;111;48;20;28;205;196;26;61;27.0;37.0;45.0;2;84;110;66.0;9.0;4.0;63.0;27;16;6.0;6.0;14.0;196;183;54;63;43;39
538;Grote kwekerijen;Oost-Nederland (LD);2008;3003;2959;110;1250;103.0;378.0;769.0;7;612;663;416.0;19.0;0.0;227.0;66;250;34.0;32.0;184.0;2959;2868;91;44;18;26;209;200;24;66;33.0;42.0;46.0;4;81;113;71.0;9.0;1.0;66.0;23;14;3.0;4.0;12.0;200;190;46;57;42;36
539;Grote kwekerijen;Oost-Nederland (LD);2009;3162;3113;67;1321;93.0;408.0;820.0;5;751;590;379.0;23.0;0.0;188.0;78;301;58.0;39.0;204.0;3113;3029;84;49;13;36;222;211;16;65;30.0;44.0;46.0;3;89;107;69.0;15.0;1.0;62.0;28;14;6.0;6.0;11.0;211;200;38;62;39;43
540;Grote kwekerijen;West-Nederland (LD);2000;1095;991;27;98;;;;16;134;400;;;;;302;14;;;;991;817;175;103;35;68;255;234;8;13;;;;11;69;146;;;;;93;4;;;;234;206;124;158;110;98
541;Grote kwekerijen;West-Nederland (LD);2001;1211;1098;27;99;;;;13;127;554;;;;;259;20;;;;1098;911;186;113;34;79;247;225;6;12;;;;11;70;160;;;;;71;6;;;;225;191;126;151;97;102
542;Grote kwekerijen;West-Nederland (LD);2002;1313;1185;36;95;;;;25;173;493;;;;;328;35;;;;1185;990;194;128;49;79;276;249;10;9;;;;13;69;173;;;;;83;7;;;;249;216;131;159;103;103
543;Grote kwekerijen;West-Nederland (LD);2003;1206;1089;29;116;;;;16;130;424;;;;;356;19;;;;1089;899;190;117;38;80;291;273;10;13;;;;13;82;193;;;;;93;5;;;;273;237;138;182;129;120
544;Grote kwekerijen;West-Nederland (LD);2004;1338;1215;29;111;;;;15;127;566;;;;;356;12;;;;1215;975;241;122;35;87;296;276;9;12;;;;12;81;194;;;;;90;5;;;;276;227;164;188;131;130
545;Grote kwekerijen;West-Nederland (LD);2005;1188;1040;21;66;;;;13;111;450;;;;;359;18;;;;1040;817;223;148;40;108;303;274;9;9;;;;10;77;196;;;;;88;4;;;;274;225;165;200;132;137
546;Grote kwekerijen;West-Nederland (LD);2006;1347;1204;75;90;16.0;39.0;36.0;11;134;523;129.0;7.0;62.0;324.0;321;51;3.0;4.0;45.0;1204;961;244;142;37;105;304;287;13;15;4.0;7.0;6.0;10;85;208;67.0;9.0;16.0;164.0;85;12;2.0;2.0;11.0;287;246;163;189;135;126
547;Grote kwekerijen;West-Nederland (LD);2007;1486;1353;92;165;20.0;58.0;86.0;25;143;537;153.0;10.0;50.0;324.0;363;28;0.0;2.0;26.0;1353;1146;207;134;36;98;315;298;23;20;5.0;13.0;10.0;14;89;214;92.0;16.0;14.0;167.0;83;12;1.0;1.0;12.0;298;264;156;179;127;115
548;Grote kwekerijen;West-Nederland (LD);2008;1500;1372;89;177;15.0;9.0;153.0;21;120;573;164.0;17.0;54.0;338.0;350;42;0.0;0.0;42.0;1372;1184;188;127;35;92;307;293;16;18;6.0;10.0;12.0;12;83;209;82.0;18.0;15.0;166.0;82;9;1.0;0.0;9.0;293;265;140;173;121;119
549;Grote kwekerijen;West-Nederland (LD);2009;1536;1388;57;158;16.0;21.0;121.0;18;94;602;181.0;17.0;51.0;353.0;417;42;0.0;0.0;42.0;1388;1215;174;148;27;121;324;303;13;18;5.0;10.0;10.0;9;71;216;88.0;20.0;13.0;172.0;91;5;0.0;0.0;5.0;303;278;115;181;112;130
550;Grote kwekerijen;Zuid-Nederland (LD);2000;3862;3763;576;1172;;;;174;746;409;;;;;278;409;;;;3763;3497;266;99;43;56;368;360;92;71;;;;37;184;184;;;;;53;21;;;;360;315;158;178;132;99
551;Grote kwekerijen;Zuid-Nederland (LD);2001;4020;3918;633;1295;;;;139;848;441;;;;;201;361;;;;3918;3615;303;102;49;53;374;368;85;75;;;;30;189;198;;;;;43;20;;;;368;328;155;183;142;99
552;Grote kwekerijen;Zuid-Nederland (LD);2002;4491;4381;629;1483;;;;136;931;475;;;;;254;473;;;;4381;4076;305;110;57;53;396;389;80;81;;;;28;186;202;;;;;57;26;;;;389;346;163;181;143;100
553;Grote kwekerijen;Zuid-Nederland (LD);2003;4916;4804;778;1412;;;;161;1077;577;;;;;275;525;;;;4804;4542;261;112;48;64;465;457;102;91;;;;32;208;234;;;;;70;30;;;;457;412;170;200;152;106
554;Grote kwekerijen;Zuid-Nederland (LD);2004;5442;5323;735;1621;;;;167;1337;639;;;;;295;530;;;;5323;4920;403;119;44;75;474;468;96;81;;;;33;217;228;;;;;67;28;;;;468;414;182;207;156;110
555;Grote kwekerijen;Zuid-Nederland (LD);2005;6280;6152;974;1753;;;;230;1505;743;;;;;311;637;;;;6152;5831;322;128;56;72;511;506;110;85;;;;36;218;238;;;;;73;30;;;;506;451;190;214;166;112
556;Grote kwekerijen;Zuid-Nederland (LD);2006;6798;6670;1104;1929;89.0;464.0;1376.0;307;1351;1051;453.0;22.0;21.0;555.0;280;648;143.0;33.0;473.0;6670;6355;315;128;53;75;565;560;132;95;22.0;44.0;66.0;43;233;325;170.0;21.0;5.0;222.0;61;39;17.0;10.0;28.0;560;509;192;211;162;113
557;Grote kwekerijen;Zuid-Nederland (LD);2007;7443;7298;1368;2108;82.0;297.0;1729.0;279;1427;1154;577.0;23.0;36.0;518.0;320;641;136.0;42.0;463.0;7298;6964;333;145;62;83;611;599;153;99;29.0;48.0;69.0;37;233;336;192.0;18.0;7.0;207.0;70;37;14.0;11.0;26.0;599;546;191;222;165;124
558;Grote kwekerijen;Zuid-Nederland (LD);2008;7796;7643;1402;2194;96.0;202.0;1895.0;238;1700;1211;578.0;29.0;23.0;580.0;312;587;131.0;48.0;408.0;7643;7397;246;154;72;82;633;613;142;101;28.0;43.0;72.0;32;239;333;191.0;25.0;2.0;199.0;63;30;16.0;9.0;20.0;613;578;151;210;156;113
559;Grote kwekerijen;Zuid-Nederland (LD);2009;8336;8174;1561;2172;171.0;273.0;1728.0;267;1692;1437;698.0;33.0;20.0;686.0;329;715;152.0;81.0;482.0;8174;7882;292;162;60;102;676;653;153;99;33.0;46.0;65.0;31;256;356;218.0;23.0;2.0;219.0;75;35;16.0;12.0;24.0;653;611;144;205;152;120
560;Grote kwekerijen;Groningen (PV);2000;126;126;84;14;;;;11;1;3;;;;;0;13;;;;126;125;1;0;0;0;6;6;5;2;;;;1;1;3;;;;;0;1;;;;6;5;1;1;0;1
561;Grote kwekerijen;Groningen (PV);2001;115;115;80;11;;;;6;6;2;;;;;0;10;;;;115;114;1;1;0;0;7;7;5;2;;;;1;2;2;;;;;0;1;;;;7;6;1;1;1;1
562;Grote kwekerijen;Groningen (PV);2002;87;87;57;11;;;;2;6;2;;;;;1;8;;;;87;86;1;1;0;1;6;6;4;2;;;;1;2;1;;;;;1;1;;;;6;5;1;1;1;1
563;Grote kwekerijen;Groningen (PV);2003;96;92;63;13;;;;0;8;5;;;;;3;0;;;;92;92;0;4;1;3;10;9;4;3;;;;0;3;3;;;;;1;0;;;;9;9;1;4;3;2
564;Grote kwekerijen;Groningen (PV);2004;104;103;67;13;;;;0;8;2;;;;;14;0;;;;103;103;1;1;0;1;8;8;3;2;;;;0;2;2;;;;;2;0;;;;8;7;1;1;1;1
565;Grote kwekerijen;Groningen (PV);2005;158;157;111;13;;;;2;12;5;;;;;13;0;;;;157;156;1;1;0;1;13;13;6;2;;;;1;3;4;;;;;3;0;;;;13;12;2;2;2;1
566;Grote kwekerijen;Groningen (PV);2006;151;149;64;29;0.0;0.0;29.0;11;10;12;5.0;0.0;0.0;7.0;19;4;0.0;4.0;0.0;149;148;1;2;0;2;14;13;3;1;0.0;0.0;1.0;2;4;8;5.0;0.0;0.0;7.0;4;1;0.0;1.0;0.0;13;12;3;5;4;2
567;Grote kwekerijen;Groningen (PV);2007;137;137;62;13;0.0;13.0;0.0;15;16;20;4.0;0.0;0.0;15.0;8;3;0.0;3.0;0.0;137;136;0;0;0;0;10;10;3;1;0.0;1.0;0.0;3;4;4;3.0;0.0;0.0;4.0;2;1;0.0;1.0;0.0;10;10;2;2;2;0
568;Grote kwekerijen;Groningen (PV);2008;167;167;58;27;0.0;0.0;27.0;29;23;21;6.0;0.0;0.0;14.0;8;3;0.0;3.0;0.0;167;164;3;0;0;0;12;12;4;1;0.0;0.0;1.0;4;3;5;2.0;0.0;0.0;5.0;3;1;0.0;1.0;0.0;12;11;3;2;0;2
569;Grote kwekerijen;Groningen (PV);2009;174;173;60;29;0.0;0.0;29.0;18;48;7;0.0;0.0;0.0;7.0;6;5;0.0;5.0;0.0;173;171;2;0;0;0;9;9;3;1;0.0;0.0;1.0;3;3;3;1.0;0.0;0.0;3.0;1;3;0.0;3.0;0.0;9;8;2;1;0;1
570;Grote kwekerijen;Friesland (PV);2000;78;78;2;0;;;;0;56;12;;;;;8;0;;;;78;74;4;0;0;0;12;12;1;0;;;;0;8;6;;;;;3;0;;;;12;12;4;2;2;2
571;Grote kwekerijen;Friesland (PV);2001;97;96;2;1;;;;0;74;14;;;;;6;0;;;;96;89;7;1;0;0;12;12;1;1;;;;0;8;6;;;;;2;0;;;;12;11;3;3;3;1
572;Grote kwekerijen;Friesland (PV);2002;90;89;2;1;;;;0;70;17;;;;;0;0;;;;89;87;3;1;1;0;11;11;1;1;;;;0;7;7;;;;;0;0;;;;11;11;2;4;4;2
573;Grote kwekerijen;Friesland (PV);2003;122;121;2;11;;;;0;84;25;;;;;0;0;;;;121;119;1;1;1;1;14;14;1;2;;;;0;7;10;;;;;0;0;;;;14;14;4;4;4;3
574;Grote kwekerijen;Friesland (PV);2004;118;117;1;11;;;;0;79;26;;;;;0;0;;;;117;116;1;1;0;0;13;13;1;2;;;;0;6;10;;;;;0;0;;;;13;13;4;3;3;3
575;Grote kwekerijen;Friesland (PV);2005;103;102;2;11;;;;0;60;29;;;;;0;0;;;;102;101;2;0;0;0;8;8;1;2;;;;0;6;6;;;;;0;0;;;;8;8;2;2;2;1
576;Grote kwekerijen;Friesland (PV);2006;92;89;2;2;0.0;0.0;2.0;0;22;18;2.0;0.0;1.0;15.0;45;0;0.0;0.0;0.0;89;85;5;3;0;3;11;10;1;2;0.0;1.0;2.0;0;5;7;4.0;1.0;1.0;7.0;3;0;0.0;0.0;0.0;10;9;4;4;2;4
577;Grote kwekerijen;Friesland (PV);2007;128;125;25;11;8.0;0.0;2.0;0;41;43;26.0;0.0;1.0;16.0;4;0;0.0;0.0;0.0;125;121;4;3;0;3;12;11;2;3;1.0;1.0;2.0;0;6;9;8.0;1.0;1.0;7.0;1;1;1.0;0.0;0.0;11;11;4;6;4;5
578;Grote kwekerijen;Friesland (PV);2008;67;65;13;3;0.0;3.0;1.0;0;25;16;4.0;0.0;1.0;11.0;7;0;0.0;0.0;0.0;65;63;2;2;0;2;7;6;3;1;0.0;1.0;1.0;0;3;5;3.0;0.0;1.0;4.0;1;0;0.0;0.0;0.0;6;6;2;3;2;3
579;Grote kwekerijen;Friesland (PV);2009;41;39;3;4;0.0;1.0;3.0;0;6;16;9.0;0.0;1.0;6.0;10;0;0.0;0.0;0.0;39;37;2;2;0;2;8;7;3;1;0.0;1.0;1.0;0;3;6;4.0;0.0;1.0;4.0;2;0;0.0;0.0;0.0;7;7;2;3;2;3
580;Grote kwekerijen;Drenthe (PV);2000;109;104;23;5;;;;0;32;23;;;;;21;0;;;;104;91;13;5;3;2;19;19;4;1;;;;1;9;13;;;;;6;0;;;;19;17;10;11;9;7
581;Grote kwekerijen;Drenthe (PV);2001;182;180;17;6;;;;1;41;69;;;;;45;1;;;;180;168;12;3;1;2;23;22;3;2;;;;1;10;15;;;;;7;1;;;;22;21;9;9;7;6
582;Grote kwekerijen;Drenthe (PV);2002;168;164;16;4;;;;0;41;61;;;;;42;0;;;;164;152;13;4;3;1;20;20;2;1;;;;0;10;13;;;;;5;0;;;;20;18;7;6;5;4
583;Grote kwekerijen;Drenthe (PV);2003;110;108;22;16;;;;0;21;20;;;;;30;0;;;;108;103;5;1;0;1;17;17;2;2;;;;0;9;11;;;;;4;0;;;;17;16;6;7;3;5
584;Grote kwekerijen;Drenthe (PV);2004;171;163;42;4;;;;0;28;36;;;;;54;0;;;;163;152;11;8;7;1;24;23;4;1;;;;0;10;14;;;;;8;0;;;;23;21;9;9;6;5
585;Grote kwekerijen;Drenthe (PV);2005;214;213;66;4;;;;0;35;36;;;;;71;0;;;;213;207;6;1;1;1;23;23;4;1;;;;0;9;15;;;;;5;0;;;;23;22;8;7;5;4
586;Grote kwekerijen;Drenthe (PV);2006;282;277;35;6;0.0;1.0;6.0;0;46;77;43.0;3.0;0.0;31.0;112;0;0.0;0.0;0.0;277;265;12;5;4;1;32;31;4;1;1.0;1.0;1.0;0;14;18;8.0;1.0;0.0;14.0;10;0;0.0;0.0;0.0;31;29;9;7;4;4
587;Grote kwekerijen;Drenthe (PV);2007;294;289;49;0;0.0;0.0;0.0;0;49;93;48.0;3.0;0.0;42.0;98;0;0.0;0.0;0.0;289;277;12;6;0;5;36;34;7;1;0.0;0.0;1.0;1;15;22;11.0;3.0;0.0;15.0;10;2;0.0;0.0;2.0;34;31;13;10;6;8
