ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
2751;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2040;106511
2752;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2041;104537
2753;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2042;106179
2754;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2043;104241
2755;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2044;105334
2756;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2045;103903
2757;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2046;104065
2758;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2047;105385
2759;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2048;106874
2760;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2049;108783
2761;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2050;110456
2762;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2051;112245
2763;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2052;113940
2764;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2053;115404
2765;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2054;116627
2766;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2055;117532
2767;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2056;118265
2768;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2057;118768
2769;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2058;119082
2770;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2059;119207
2771;Particulier huishouden;27 jaar;Totaal burgerlijke staat;2060;119144
2772;Particulier huishouden;27 jaar;Ongehuwd;2019;101888
2773;Particulier huishouden;27 jaar;Ongehuwd;2020;102422
2774;Particulier huishouden;27 jaar;Ongehuwd;2021;102223
2775;Particulier huishouden;27 jaar;Ongehuwd;2022;102516
2776;Particulier huishouden;27 jaar;Ongehuwd;2023;99969
2777;Particulier huishouden;27 jaar;Ongehuwd;2024;99307
2778;Particulier huishouden;27 jaar;Ongehuwd;2025;99303
2779;Particulier huishouden;27 jaar;Ongehuwd;2026;102490
2780;Particulier huishouden;27 jaar;Ongehuwd;2027;102807
2781;Particulier huishouden;27 jaar;Ongehuwd;2028;104404
2782;Particulier huishouden;27 jaar;Ongehuwd;2029;102810
2783;Particulier huishouden;27 jaar;Ongehuwd;2030;102089
2784;Particulier huishouden;27 jaar;Ongehuwd;2031;101674
2785;Particulier huishouden;27 jaar;Ongehuwd;2032;98732
2786;Particulier huishouden;27 jaar;Ongehuwd;2033;96270
2787;Particulier huishouden;27 jaar;Ongehuwd;2034;95520
2788;Particulier huishouden;27 jaar;Ongehuwd;2035;93949
2789;Particulier huishouden;27 jaar;Ongehuwd;2036;95615
2790;Particulier huishouden;27 jaar;Ongehuwd;2037;95546
2791;Particulier huishouden;27 jaar;Ongehuwd;2038;95227
2792;Particulier huishouden;27 jaar;Ongehuwd;2039;93476
2793;Particulier huishouden;27 jaar;Ongehuwd;2040;91879
2794;Particulier huishouden;27 jaar;Ongehuwd;2041;90118
2795;Particulier huishouden;27 jaar;Ongehuwd;2042;91584
2796;Particulier huishouden;27 jaar;Ongehuwd;2043;89844
2797;Particulier huishouden;27 jaar;Ongehuwd;2044;90795
2798;Particulier huishouden;27 jaar;Ongehuwd;2045;89511
2799;Particulier huishouden;27 jaar;Ongehuwd;2046;89648
2800;Particulier huishouden;27 jaar;Ongehuwd;2047;90793
2801;Particulier huishouden;27 jaar;Ongehuwd;2048;92084
2802;Particulier huishouden;27 jaar;Ongehuwd;2049;93748
2803;Particulier huishouden;27 jaar;Ongehuwd;2050;95203
2804;Particulier huishouden;27 jaar;Ongehuwd;2051;96761
2805;Particulier huishouden;27 jaar;Ongehuwd;2052;98236
2806;Particulier huishouden;27 jaar;Ongehuwd;2053;99511
2807;Particulier huishouden;27 jaar;Ongehuwd;2054;100579
2808;Particulier huishouden;27 jaar;Ongehuwd;2055;101369
2809;Particulier huishouden;27 jaar;Ongehuwd;2056;102012
2810;Particulier huishouden;27 jaar;Ongehuwd;2057;102454
2811;Particulier huishouden;27 jaar;Ongehuwd;2058;102733
2812;Particulier huishouden;27 jaar;Ongehuwd;2059;102848
2813;Particulier huishouden;27 jaar;Ongehuwd;2060;102799
2814;Particulier huishouden;27 jaar;Gehuwd;2019;14103
2815;Particulier huishouden;27 jaar;Gehuwd;2020;13897
2816;Particulier huishouden;27 jaar;Gehuwd;2021;14022
2817;Particulier huishouden;27 jaar;Gehuwd;2022;14143
2818;Particulier huishouden;27 jaar;Gehuwd;2023;13845
2819;Particulier huishouden;27 jaar;Gehuwd;2024;13934
2820;Particulier huishouden;27 jaar;Gehuwd;2025;14040
2821;Particulier huishouden;27 jaar;Gehuwd;2026;14527
2822;Particulier huishouden;27 jaar;Gehuwd;2027;14630
2823;Particulier huishouden;27 jaar;Gehuwd;2028;14818
2824;Particulier huishouden;27 jaar;Gehuwd;2029;14641
2825;Particulier huishouden;27 jaar;Gehuwd;2030;14560
2826;Particulier huishouden;27 jaar;Gehuwd;2031;14508
2827;Particulier huishouden;27 jaar;Gehuwd;2032;14150
2828;Particulier huishouden;27 jaar;Gehuwd;2033;13882
2829;Particulier huishouden;27 jaar;Gehuwd;2034;13809
2830;Particulier huishouden;27 jaar;Gehuwd;2035;13607
2831;Particulier huishouden;27 jaar;Gehuwd;2036;13836
2832;Particulier huishouden;27 jaar;Gehuwd;2037;13826
2833;Particulier huishouden;27 jaar;Gehuwd;2038;13780
2834;Particulier huishouden;27 jaar;Gehuwd;2039;13607
2835;Particulier huishouden;27 jaar;Gehuwd;2040;13419
2836;Particulier huishouden;27 jaar;Gehuwd;2041;13230
2837;Particulier huishouden;27 jaar;Gehuwd;2042;13382
2838;Particulier huishouden;27 jaar;Gehuwd;2043;13208
2839;Particulier huishouden;27 jaar;Gehuwd;2044;13339
2840;Particulier huishouden;27 jaar;Gehuwd;2045;13207
2841;Particulier huishouden;27 jaar;Gehuwd;2046;13229
2842;Particulier huishouden;27 jaar;Gehuwd;2047;13390
2843;Particulier huishouden;27 jaar;Gehuwd;2048;13570
2844;Particulier huishouden;27 jaar;Gehuwd;2049;13795
2845;Particulier huishouden;27 jaar;Gehuwd;2050;13996
2846;Particulier huishouden;27 jaar;Gehuwd;2051;14207
2847;Particulier huishouden;27 jaar;Gehuwd;2052;14409
2848;Particulier huishouden;27 jaar;Gehuwd;2053;14579
2849;Particulier huishouden;27 jaar;Gehuwd;2054;14721
2850;Particulier huishouden;27 jaar;Gehuwd;2055;14827
2851;Particulier huishouden;27 jaar;Gehuwd;2056;14908
2852;Particulier huishouden;27 jaar;Gehuwd;2057;14962
2853;Particulier huishouden;27 jaar;Gehuwd;2058;14993
2854;Particulier huishouden;27 jaar;Gehuwd;2059;15002
2855;Particulier huishouden;27 jaar;Gehuwd;2060;14988
2856;Particulier huishouden;27 jaar;Verweduwd;2019;33
2857;Particulier huishouden;27 jaar;Verweduwd;2020;37
2858;Particulier huishouden;27 jaar;Verweduwd;2021;42
2859;Particulier huishouden;27 jaar;Verweduwd;2022;46
2860;Particulier huishouden;27 jaar;Verweduwd;2023;52
2861;Particulier huishouden;27 jaar;Verweduwd;2024;63
2862;Particulier huishouden;27 jaar;Verweduwd;2025;69
2863;Particulier huishouden;27 jaar;Verweduwd;2026;72
2864;Particulier huishouden;27 jaar;Verweduwd;2027;73
2865;Particulier huishouden;27 jaar;Verweduwd;2028;75
2866;Particulier huishouden;27 jaar;Verweduwd;2029;74
2867;Particulier huishouden;27 jaar;Verweduwd;2030;73
2868;Particulier huishouden;27 jaar;Verweduwd;2031;73
2869;Particulier huishouden;27 jaar;Verweduwd;2032;70
2870;Particulier huishouden;27 jaar;Verweduwd;2033;68
2871;Particulier huishouden;27 jaar;Verweduwd;2034;67
2872;Particulier huishouden;27 jaar;Verweduwd;2035;66
2873;Particulier huishouden;27 jaar;Verweduwd;2036;66
2874;Particulier huishouden;27 jaar;Verweduwd;2037;66
2875;Particulier huishouden;27 jaar;Verweduwd;2038;66
2876;Particulier huishouden;27 jaar;Verweduwd;2039;66
2877;Particulier huishouden;27 jaar;Verweduwd;2040;64
2878;Particulier huishouden;27 jaar;Verweduwd;2041;63
2879;Particulier huishouden;27 jaar;Verweduwd;2042;64
2880;Particulier huishouden;27 jaar;Verweduwd;2043;63
2881;Particulier huishouden;27 jaar;Verweduwd;2044;63
2882;Particulier huishouden;27 jaar;Verweduwd;2045;62
2883;Particulier huishouden;27 jaar;Verweduwd;2046;62
2884;Particulier huishouden;27 jaar;Verweduwd;2047;62
2885;Particulier huishouden;27 jaar;Verweduwd;2048;64
2886;Particulier huishouden;27 jaar;Verweduwd;2049;64
2887;Particulier huishouden;27 jaar;Verweduwd;2050;64
2888;Particulier huishouden;27 jaar;Verweduwd;2051;65
2889;Particulier huishouden;27 jaar;Verweduwd;2052;66
2890;Particulier huishouden;27 jaar;Verweduwd;2053;67
2891;Particulier huishouden;27 jaar;Verweduwd;2054;67
2892;Particulier huishouden;27 jaar;Verweduwd;2055;67
2893;Particulier huishouden;27 jaar;Verweduwd;2056;67
2894;Particulier huishouden;27 jaar;Verweduwd;2057;67
2895;Particulier huishouden;27 jaar;Verweduwd;2058;67
2896;Particulier huishouden;27 jaar;Verweduwd;2059;67
2897;Particulier huishouden;27 jaar;Verweduwd;2060;67
2898;Particulier huishouden;27 jaar;Gescheiden;2019;1284
2899;Particulier huishouden;27 jaar;Gescheiden;2020;1254
2900;Particulier huishouden;27 jaar;Gescheiden;2021;1219
2901;Particulier huishouden;27 jaar;Gescheiden;2022;1205
2902;Particulier huishouden;27 jaar;Gescheiden;2023;1145
2903;Particulier huishouden;27 jaar;Gescheiden;2024;1148
2904;Particulier huishouden;27 jaar;Gescheiden;2025;1178
2905;Particulier huishouden;27 jaar;Gescheiden;2026;1232
2906;Particulier huishouden;27 jaar;Gescheiden;2027;1250
2907;Particulier huishouden;27 jaar;Gescheiden;2028;1277
2908;Particulier huishouden;27 jaar;Gescheiden;2029;1265
2909;Particulier huishouden;27 jaar;Gescheiden;2030;1257
2910;Particulier huishouden;27 jaar;Gescheiden;2031;1252
2911;Particulier huishouden;27 jaar;Gescheiden;2032;1222
2912;Particulier huishouden;27 jaar;Gescheiden;2033;1194
2913;Particulier huishouden;27 jaar;Gescheiden;2034;1184
2914;Particulier huishouden;27 jaar;Gescheiden;2035;1168
2915;Particulier huishouden;27 jaar;Gescheiden;2036;1187
2916;Particulier huishouden;27 jaar;Gescheiden;2037;1188
2917;Particulier huishouden;27 jaar;Gescheiden;2038;1187
2918;Particulier huishouden;27 jaar;Gescheiden;2039;1166
2919;Particulier huishouden;27 jaar;Gescheiden;2040;1149
2920;Particulier huishouden;27 jaar;Gescheiden;2041;1126
2921;Particulier huishouden;27 jaar;Gescheiden;2042;1149
2922;Particulier huishouden;27 jaar;Gescheiden;2043;1126
2923;Particulier huishouden;27 jaar;Gescheiden;2044;1137
2924;Particulier huishouden;27 jaar;Gescheiden;2045;1123
2925;Particulier huishouden;27 jaar;Gescheiden;2046;1126
2926;Particulier huishouden;27 jaar;Gescheiden;2047;1140
2927;Particulier huishouden;27 jaar;Gescheiden;2048;1156
2928;Particulier huishouden;27 jaar;Gescheiden;2049;1176
2929;Particulier huishouden;27 jaar;Gescheiden;2050;1193
2930;Particulier huishouden;27 jaar;Gescheiden;2051;1212
2931;Particulier huishouden;27 jaar;Gescheiden;2052;1229
2932;Particulier huishouden;27 jaar;Gescheiden;2053;1247
2933;Particulier huishouden;27 jaar;Gescheiden;2054;1260
2934;Particulier huishouden;27 jaar;Gescheiden;2055;1269
2935;Particulier huishouden;27 jaar;Gescheiden;2056;1278
2936;Particulier huishouden;27 jaar;Gescheiden;2057;1285
2937;Particulier huishouden;27 jaar;Gescheiden;2058;1289
2938;Particulier huishouden;27 jaar;Gescheiden;2059;1290
2939;Particulier huishouden;27 jaar;Gescheiden;2060;1290
2940;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2019;122755
2941;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2020;123252
2942;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2021;123099
2943;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2022;122626
2944;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2023;123082
2945;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2024;120128
2946;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2025;119742
2947;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2026;120071
2948;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2027;124080
2949;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2028;124639
2950;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2029;126608
2951;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2030;124804
2952;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2031;123993
2953;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2032;123527
2954;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2033;120042
2955;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2034;117171
2956;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2035;116314
2957;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2036;114420
2958;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2037;116458
2959;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2038;116378
2960;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2039;115987
2961;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2040;113973
2962;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2041;112077
2963;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2042;110026
2964;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2043;111730
2965;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2044;109724
2966;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2045;110884
2967;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2046;109372
2968;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2047;109554
2969;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2048;110929
2970;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2049;112486
2971;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2050;114476
2972;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2051;116228
2973;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2052;118097
2974;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2053;119864
2975;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2054;121388
2976;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2055;122664
2977;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2056;123610
2978;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2057;124376
2979;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2058;124904
2980;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2059;125226
2981;Particulier huishouden;28 jaar;Totaal burgerlijke staat;2060;125358
2982;Particulier huishouden;28 jaar;Ongehuwd;2019;102679
2983;Particulier huishouden;28 jaar;Ongehuwd;2020;103295
2984;Particulier huishouden;28 jaar;Ongehuwd;2021;103469
2985;Particulier huishouden;28 jaar;Ongehuwd;2022;103006
2986;Particulier huishouden;28 jaar;Ongehuwd;2023;103367
2987;Particulier huishouden;28 jaar;Ongehuwd;2024;100888
2988;Particulier huishouden;28 jaar;Ongehuwd;2025;100408
2989;Particulier huishouden;28 jaar;Ongehuwd;2026;100591
2990;Particulier huishouden;28 jaar;Ongehuwd;2027;103927
2991;Particulier huishouden;28 jaar;Ongehuwd;2028;104344
2992;Particulier huishouden;28 jaar;Ongehuwd;2029;106040
2993;Particulier huishouden;28 jaar;Ongehuwd;2030;104483
2994;Particulier huishouden;28 jaar;Ongehuwd;2031;103790
2995;Particulier huishouden;28 jaar;Ongehuwd;2032;103394
2996;Particulier huishouden;28 jaar;Ongehuwd;2033;100413
2997;Particulier huishouden;28 jaar;Ongehuwd;2034;97928
2998;Particulier huishouden;28 jaar;Ongehuwd;2035;97177
2999;Particulier huishouden;28 jaar;Ongehuwd;2036;95567
3000;Particulier huishouden;28 jaar;Ongehuwd;2037;97284
3001;Particulier huishouden;28 jaar;Ongehuwd;2038;97215
3002;Particulier huishouden;28 jaar;Ongehuwd;2039;96887
3003;Particulier huishouden;28 jaar;Ongehuwd;2040;95127
3004;Particulier huishouden;28 jaar;Ongehuwd;2041;93497
3005;Particulier huishouden;28 jaar;Ongehuwd;2042;91714
3006;Particulier huishouden;28 jaar;Ongehuwd;2043;93197
3007;Particulier huishouden;28 jaar;Ongehuwd;2044;91438
3008;Particulier huishouden;28 jaar;Ongehuwd;2045;92411
3009;Particulier huishouden;28 jaar;Ongehuwd;2046;91087
3010;Particulier huishouden;28 jaar;Ongehuwd;2047;91228
3011;Particulier huishouden;28 jaar;Ongehuwd;2048;92377
3012;Particulier huishouden;28 jaar;Ongehuwd;2049;93677
3013;Particulier huishouden;28 jaar;Ongehuwd;2050;95352
3014;Particulier huishouden;28 jaar;Ongehuwd;2051;96820
3015;Particulier huishouden;28 jaar;Ongehuwd;2052;98391
3016;Particulier huishouden;28 jaar;Ongehuwd;2053;99880
3017;Particulier huishouden;28 jaar;Ongehuwd;2054;101162
3018;Particulier huishouden;28 jaar;Ongehuwd;2055;102240
3019;Particulier huishouden;28 jaar;Ongehuwd;2056;103041
3020;Particulier huishouden;28 jaar;Ongehuwd;2057;103692
3021;Particulier huishouden;28 jaar;Ongehuwd;2058;104144
3022;Particulier huishouden;28 jaar;Ongehuwd;2059;104424
3023;Particulier huishouden;28 jaar;Ongehuwd;2060;104543
3024;Particulier huishouden;28 jaar;Gehuwd;2019;18191
3025;Particulier huishouden;28 jaar;Gehuwd;2020;18149
3026;Particulier huishouden;28 jaar;Gehuwd;2021;17881
3027;Particulier huishouden;28 jaar;Gehuwd;2022;17907
3028;Particulier huishouden;28 jaar;Gehuwd;2023;18015
3029;Particulier huishouden;28 jaar;Gehuwd;2024;17607
3030;Particulier huishouden;28 jaar;Gehuwd;2025;17691
3031;Particulier huishouden;28 jaar;Gehuwd;2026;17797
3032;Particulier huishouden;28 jaar;Gehuwd;2027;18398
3033;Particulier huishouden;28 jaar;Gehuwd;2028;18519
3034;Particulier huishouden;28 jaar;Gehuwd;2029;18751
3035;Particulier huishouden;28 jaar;Gehuwd;2030;18522
3036;Particulier huishouden;28 jaar;Gehuwd;2031;18417
3037;Particulier huishouden;28 jaar;Gehuwd;2032;18351
3038;Particulier huishouden;28 jaar;Gehuwd;2033;17892
3039;Particulier huishouden;28 jaar;Gehuwd;2034;17548
3040;Particulier huishouden;28 jaar;Gehuwd;2035;17454
3041;Particulier huishouden;28 jaar;Gehuwd;2036;17192
3042;Particulier huishouden;28 jaar;Gehuwd;2037;17487
3043;Particulier huishouden;28 jaar;Gehuwd;2038;17474
3044;Particulier huishouden;28 jaar;Gehuwd;2039;17413
3045;Particulier huishouden;28 jaar;Gehuwd;2040;17191
3046;Particulier huishouden;28 jaar;Gehuwd;2041;16953
3047;Particulier huishouden;28 jaar;Gehuwd;2042;16714
3048;Particulier huishouden;28 jaar;Gehuwd;2043;16907
3049;Particulier huishouden;28 jaar;Gehuwd;2044;16690
3050;Particulier huishouden;28 jaar;Gehuwd;2045;16862
3051;Particulier huishouden;28 jaar;Gehuwd;2046;16695
3052;Particulier huishouden;28 jaar;Gehuwd;2047;16729
3053;Particulier huishouden;28 jaar;Gehuwd;2048;16938
3054;Particulier huishouden;28 jaar;Gehuwd;2049;17172
3055;Particulier huishouden;28 jaar;Gehuwd;2050;17459
3056;Particulier huishouden;28 jaar;Gehuwd;2051;17719
3057;Particulier huishouden;28 jaar;Gehuwd;2052;17988
3058;Particulier huishouden;28 jaar;Gehuwd;2053;18242
3059;Particulier huishouden;28 jaar;Gehuwd;2054;18460
3060;Particulier huishouden;28 jaar;Gehuwd;2055;18640
3061;Particulier huishouden;28 jaar;Gehuwd;2056;18769
3062;Particulier huishouden;28 jaar;Gehuwd;2057;18873
3063;Particulier huishouden;28 jaar;Gehuwd;2058;18941
3064;Particulier huishouden;28 jaar;Gehuwd;2059;18977
3065;Particulier huishouden;28 jaar;Gehuwd;2060;18988
3066;Particulier huishouden;28 jaar;Verweduwd;2019;40
3067;Particulier huishouden;28 jaar;Verweduwd;2020;44
3068;Particulier huishouden;28 jaar;Verweduwd;2021;47
3069;Particulier huishouden;28 jaar;Verweduwd;2022;52
3070;Particulier huishouden;28 jaar;Verweduwd;2023;57
3071;Particulier huishouden;28 jaar;Verweduwd;2024;63
3072;Particulier huishouden;28 jaar;Verweduwd;2025;72
3073;Particulier huishouden;28 jaar;Verweduwd;2026;77
3074;Particulier huishouden;28 jaar;Verweduwd;2027;81
3075;Particulier huishouden;28 jaar;Verweduwd;2028;80
3076;Particulier huishouden;28 jaar;Verweduwd;2029;83
3077;Particulier huishouden;28 jaar;Verweduwd;2030;82
3078;Particulier huishouden;28 jaar;Verweduwd;2031;80
3079;Particulier huishouden;28 jaar;Verweduwd;2032;80
3080;Particulier huishouden;28 jaar;Verweduwd;2033;78
3081;Particulier huishouden;28 jaar;Verweduwd;2034;76
3082;Particulier huishouden;28 jaar;Verweduwd;2035;76
3083;Particulier huishouden;28 jaar;Verweduwd;2036;74
3084;Particulier huishouden;28 jaar;Verweduwd;2037;75
