ID;MunicipalWaste;Region;Periods;MixedHouseholdWasteKgPerCapita_1;MixedHouseholdWasteTonnes_2
4414;Non-ferrous metals;West Betuwe;2023;;
4415;Non-ferrous metals;West Maas en Waal;2023;;
4416;Non-ferrous metals;Westerkwartier;2023;;
4417;Non-ferrous metals;Westerveld;2023;;
4418;Non-ferrous metals;Westervoort;2023;;
4419;Non-ferrous metals;Westerwolde;2023;5.3;139.7
4420;Non-ferrous metals;Westland;2023;2.2;254.3
4421;Non-ferrous metals;Weststellingwerf;2023;6.7;177.0
4422;Non-ferrous metals;Wierden;2023;;
4423;Non-ferrous metals;Wijchen;2023;;
4424;Non-ferrous metals;Wijdemeren;2023;;
4425;Non-ferrous metals;Wijk bij Duurstede;2023;;
4426;Non-ferrous metals;Winterswijk;2023;;
4427;Non-ferrous metals;Woensdrecht;2023;;
4428;Non-ferrous metals;Woerden;2023;;
4429;Non-ferrous metals;De Wolden;2023;;
4430;Non-ferrous metals;Wormerland;2023;;
4431;Non-ferrous metals;Woudenberg;2023;;
4432;Non-ferrous metals;Zaanstad;2023;0.0;0.0
4433;Non-ferrous metals;Zaltbommel;2023;;
4434;Non-ferrous metals;Zandvoort;2023;0.2;3.5
4435;Non-ferrous metals;Zeewolde;2023;;
4436;Non-ferrous metals;Zeist;2023;0.0;0.0
4437;Non-ferrous metals;Zevenaar;2023;;
4438;Non-ferrous metals;Zoetermeer;2023;;
4439;Non-ferrous metals;Zoeterwoude;2023;;
4440;Non-ferrous metals;Zuidplas;2023;;
4441;Non-ferrous metals;Zundert;2023;;
4442;Non-ferrous metals;Zutphen;2023;;
4443;Non-ferrous metals;Zwartewaterland;2023;;
4444;Non-ferrous metals;Zwijndrecht;2023;;
4445;Non-ferrous metals;Zwolle;2023;;
4446;Minerals;Aa en Hunze;2023;;
4447;Minerals;Aalsmeer;2023;7.6;250.0
4448;Minerals;Aalten;2023;;
4449;Minerals;Achtkarspelen;2023;9.6;270.0
4450;Minerals;Alblasserdam;2023;;
4451;Minerals;Albrandswaard;2023;8.0;211.1
4452;Minerals;Alkmaar;2023;1.0;110.0
4453;Minerals;Almelo;2023;;
4454;Minerals;Almere;2023;0.0;0.0
4455;Minerals;Alphen aan den Rijn;2023;;
4456;Minerals;Alphen-Chaam;2023;;
4457;Minerals;Altena;2023;;
4458;Minerals;Ameland;2023;26.0;99.7
4459;Minerals;Amersfoort;2023;;
4460;Minerals;Amstelveen;2023;;
4461;Minerals;Amsterdam;2023;0.0;0.0
4462;Minerals;Apeldoorn;2023;;
4463;Minerals;Arnhem;2023;;
4464;Minerals;Assen;2023;;
4465;Minerals;Asten;2023;;
4466;Minerals;Baarle-Nassau;2023;;
4467;Minerals;Baarn;2023;0.0;0.0
4468;Minerals;Barendrecht;2023;9.2;450.7
4469;Minerals;Barneveld;2023;;
4470;Minerals;Beek (L.);2023;0.0;0.0
4471;Minerals;Beekdaelen;2023;;
4472;Minerals;Beesel;2023;;
4473;Minerals;Berg en Dal;2023;;
4474;Minerals;Bergeijk;2023;;
4475;Minerals;Bergen (L.);2023;;
4476;Minerals;Bergen (NH.);2023;;
4477;Minerals;Bergen op Zoom;2023;;
4478;Minerals;Berkelland;2023;;
4479;Minerals;Bernheze;2023;;
4480;Minerals;Best;2023;;
4481;Minerals;Beuningen;2023;;
4482;Minerals;Beverwijk;2023;46.8;2000.0
4483;Minerals;De Bilt;2023;;
4484;Minerals;Bladel;2023;;
4485;Minerals;Blaricum;2023;;
4486;Minerals;Bloemendaal;2023;;
4487;Minerals;Bodegraven-Reeuwijk;2023;;
4488;Minerals;Boekel;2023;;
4489;Minerals;Borger-Odoorn;2023;;
4490;Minerals;Borne;2023;;
4491;Minerals;Borsele;2023;;
4492;Minerals;Boxtel;2023;;
4493;Minerals;Breda;2023;;
4494;Minerals;Bronckhorst;2023;;
4495;Minerals;Brummen;2023;;
4496;Minerals;Brunssum;2023;;
4497;Minerals;Bunnik;2023;;
4498;Minerals;Bunschoten;2023;0.0;0.0
4499;Minerals;Buren;2023;;
4500;Minerals;Capelle aan den IJssel;2023;12.4;834.5
4501;Minerals;Castricum;2023;;
4502;Minerals;Coevorden;2023;;
4503;Minerals;Cranendonck;2023;;
4504;Minerals;Culemborg;2023;;
4505;Minerals;Dalfsen;2023;;
4506;Minerals;Dantumadiel;2023;9.2;176.0
4507;Minerals;Delft;2023;0.0;0.0
4508;Minerals;Deurne;2023;;
4509;Minerals;Deventer;2023;;
4510;Minerals;Diemen;2023;;
4511;Minerals;Dijk en Waard;2023;0.0;0.0
4512;Minerals;Dinkelland;2023;;
4513;Minerals;Doesburg;2023;;
4514;Minerals;Doetinchem;2023;;
4515;Minerals;Dongen;2023;;
4516;Minerals;Dordrecht;2023;;
4517;Minerals;Drechterland;2023;;
4518;Minerals;Drimmelen;2023;;
4519;Minerals;Dronten;2023;;
4520;Minerals;Druten;2023;;
4521;Minerals;Duiven;2023;;
4522;Minerals;Echt-Susteren;2023;;
4523;Minerals;Edam-Volendam;2023;;
4524;Minerals;Ede;2023;;
4525;Minerals;Eemnes;2023;;
4526;Minerals;Eemsdelta;2023;7.8;353.0
4527;Minerals;Eersel;2023;;
4528;Minerals;Eijsden-Margraten;2023;;
4529;Minerals;Eindhoven;2023;;
4530;Minerals;Elburg;2023;9.2;221.8
4531;Minerals;Emmen;2023;;
4532;Minerals;Enkhuizen;2023;;
4533;Minerals;Enschede;2023;;
4534;Minerals;Epe;2023;;
4535;Minerals;Ermelo;2023;6.9;190.1
4536;Minerals;Etten-Leur;2023;;
4537;Minerals;De Fryske Marren;2023;7.3;377.6
4538;Minerals;Geertruidenberg;2023;;
4539;Minerals;Geldrop-Mierlo;2023;;
4540;Minerals;Gemert-Bakel;2023;;
4541;Minerals;Gennep;2023;;
4542;Minerals;Gilze en Rijen;2023;;
4543;Minerals;Goeree-Overflakkee;2023;;
4544;Minerals;Goes;2023;;
4545;Minerals;Goirle;2023;;
4546;Minerals;Gooise Meren;2023;;
4547;Minerals;Gorinchem;2023;0.0;0.0
4548;Minerals;Gouda;2023;;
4549;Minerals;'s-Gravenhage (municipality);2023;0.0;0.0
4550;Minerals;Groningen (municipality);2023;9.3;2216.0
4551;Minerals;Gulpen-Wittem;2023;;
4552;Minerals;Haaksbergen;2023;;
4553;Minerals;Haarlem;2023;5.0;823.0
4554;Minerals;Haarlemmermeer;2023;;
4555;Minerals;Halderberge;2023;;
4556;Minerals;Hardenberg;2023;;
4557;Minerals;Harderwijk;2023;7.0;341.7
4558;Minerals;Hardinxveld-Giessendam;2023;0.0;0.0
4559;Minerals;Harlingen;2023;9.4;151.8
4560;Minerals;Hattem;2023;;
4561;Minerals;Heemskerk;2023;0.0;0.0
4562;Minerals;Heemstede;2023;;
4563;Minerals;Heerde;2023;;
4564;Minerals;Heerenveen;2023;5.7;296.2
4565;Minerals;Heerlen;2023;;
4566;Minerals;Heeze-Leende;2023;;
4567;Minerals;Heiloo;2023;;
4568;Minerals;Den Helder;2023;;
4569;Minerals;Hellendoorn;2023;;
4570;Minerals;Helmond;2023;;
4571;Minerals;Hendrik-Ido-Ambacht;2023;;
4572;Minerals;Hengelo (O.);2023;;
4573;Minerals;'s-Hertogenbosch;2023;;
4574;Minerals;Heumen;2023;;
4575;Minerals;Heusden;2023;;
4576;Minerals;Hillegom;2023;;
4577;Minerals;Hilvarenbeek;2023;;
4578;Minerals;Hilversum;2023;;
4579;Minerals;Hoeksche Waard;2023;;
4580;Minerals;Hof van Twente;2023;;
4581;Minerals;Het Hogeland;2023;5.9;284.9
4582;Minerals;Hollands Kroon;2023;;
4583;Minerals;Hoogeveen;2023;;
4584;Minerals;Hoorn;2023;;
4585;Minerals;Horst aan de Maas;2023;;
4586;Minerals;Houten;2023;2.8;139.1
4587;Minerals;Huizen;2023;;
4588;Minerals;Hulst;2023;;
4589;Minerals;IJsselstein;2023;;
4590;Minerals;Kaag en Braassem;2023;;
4591;Minerals;Kampen;2023;;
4592;Minerals;Kapelle;2023;;
4593;Minerals;Katwijk;2023;;
4594;Minerals;Kerkrade;2023;;
4595;Minerals;Koggenland;2023;0.0;0.0
4596;Minerals;Krimpen aan den IJssel;2023;;
4597;Minerals;Krimpenerwaard;2023;;
4598;Minerals;Laarbeek;2023;;
4599;Minerals;Land van Cuijk;2023;;
4600;Minerals;Landgraaf;2023;;
4601;Minerals;Landsmeer;2023;0.0;0.0
4602;Minerals;Lansingerland;2023;;
4603;Minerals;Laren (NH.);2023;;
4604;Minerals;Leeuwarden;2023;7.4;939.8
4605;Minerals;Leiden;2023;0.0;0.0
4606;Minerals;Leiderdorp;2023;0.0;0.0
4607;Minerals;Leidschendam-Voorburg;2023;0.0;0.0
4608;Minerals;Lelystad;2023;;
4609;Minerals;Leudal;2023;;
4610;Minerals;Leusden;2023;;
4611;Minerals;Lingewaard;2023;;
4612;Minerals;Lisse;2023;;
4613;Minerals;Lochem;2023;;
4614;Minerals;Loon op Zand;2023;;
4615;Minerals;Lopik;2023;;
4616;Minerals;Losser;2023;;
4617;Minerals;Maasdriel;2023;;
4618;Minerals;Maasgouw;2023;;
4619;Minerals;Maashorst;2023;;
4620;Minerals;Maassluis;2023;;
4621;Minerals;Maastricht;2023;;
4622;Minerals;Medemblik;2023;0.0;0.0
4623;Minerals;Meerssen;2023;;
4624;Minerals;Meierijstad;2023;;
4625;Minerals;Meppel;2023;;
4626;Minerals;Middelburg (Z.);2023;;
4627;Minerals;Midden-Delfland;2023;;
4628;Minerals;Midden-Drenthe;2023;;
4629;Minerals;Midden-Groningen;2023;;
4630;Minerals;Moerdijk;2023;;
4631;Minerals;Molenlanden;2023;0.0;0.0
4632;Minerals;Montferland;2023;;
4633;Minerals;Montfoort;2023;;
4634;Minerals;Mook en Middelaar;2023;;
4635;Minerals;Neder-Betuwe;2023;;
4636;Minerals;Nederweert;2023;;
4637;Minerals;Nieuwegein;2023;0.0;0.0
4638;Minerals;Nieuwkoop;2023;;
4639;Minerals;Nijkerk;2023;;
4640;Minerals;Nijmegen;2023;2.7;487.5
4641;Minerals;Nissewaard;2023;;
4642;Minerals;Noardeast-Fryslân;2023;9.2;419.7
4643;Minerals;Noord-Beveland;2023;0.0;0.0
4644;Minerals;Noordenveld;2023;;
4645;Minerals;Noordoostpolder;2023;;
4646;Minerals;Noordwijk;2023;;
4647;Minerals;Nuenen, Gerwen en Nederwetten;2023;;
4648;Minerals;Nunspeet;2023;9.0;259.9
4649;Minerals;Oegstgeest;2023;0.0;0.0
4650;Minerals;Oirschot;2023;;
4651;Minerals;Oisterwijk;2023;;
4652;Minerals;Oldambt;2023;;
4653;Minerals;Oldebroek;2023;6.7;163.1
4654;Minerals;Oldenzaal;2023;;
4655;Minerals;Olst-Wijhe;2023;;
4656;Minerals;Ommen;2023;;
4657;Minerals;Oost Gelre;2023;;
4658;Minerals;Oosterhout;2023;;
4659;Minerals;Ooststellingwerf;2023;6.1;158.7
4660;Minerals;Oostzaan;2023;;
4661;Minerals;Opmeer;2023;;
4662;Minerals;Opsterland;2023;7.0;209.1
4663;Minerals;Oss;2023;;
4664;Minerals;Oude IJsselstreek;2023;;
4665;Minerals;Ouder-Amstel;2023;0.0;0.0
4666;Minerals;Oudewater;2023;;
4667;Minerals;Overbetuwe;2023;;
4668;Minerals;Papendrecht;2023;0.0;0.0
4669;Minerals;Peel en Maas;2023;;
4670;Minerals;Pekela;2023;;
4671;Minerals;Pijnacker-Nootdorp;2023;;
4672;Minerals;Purmerend;2023;0.0;0.0
4673;Minerals;Putten;2023;2.9;72.6
4674;Minerals;Raalte;2023;;
4675;Minerals;Reimerswaal;2023;;
4676;Minerals;Renkum;2023;0.0;0.0
4677;Minerals;Renswoude;2023;0.0;0.0
4678;Minerals;Reusel-De Mierden;2023;;
4679;Minerals;Rheden;2023;;
4680;Minerals;Rhenen;2023;;
4681;Minerals;Ridderkerk;2023;9.3;442.0
4682;Minerals;Rijssen-Holten;2023;;
4683;Minerals;Rijswijk (ZH.);2023;0.0;0.0
4684;Minerals;Roerdalen;2023;;
4685;Minerals;Roermond;2023;;
4686;Minerals;De Ronde Venen;2023;;
4687;Minerals;Roosendaal;2023;;
4688;Minerals;Rotterdam;2023;0.0;0.0
4689;Minerals;Rozendaal;2023;;
4690;Minerals;Rucphen;2023;;
4691;Minerals;Schagen;2023;0.0;0.0
4692;Minerals;Scherpenzeel;2023;;
4693;Minerals;Schiedam;2023;10.5;849.1
4694;Minerals;Schiermonnikoog;2023;17.3;17.0
4695;Minerals;Schouwen-Duiveland;2023;;
4696;Minerals;Simpelveld;2023;;
4697;Minerals;Sint-Michielsgestel;2023;;
4698;Minerals;Sittard-Geleen;2023;0.0;0.0
4699;Minerals;Sliedrecht;2023;;
4700;Minerals;Sluis;2023;;
4701;Minerals;Smallingerland;2023;0.7;40.0
4702;Minerals;Soest;2023;0.0;0.0
4703;Minerals;Someren;2023;;
4704;Minerals;Son en Breugel;2023;;
4705;Minerals;Stadskanaal;2023;;
4706;Minerals;Staphorst;2023;;
4707;Minerals;Stede Broec;2023;0.0;0.0
4708;Minerals;Steenbergen;2023;;
4709;Minerals;Steenwijkerland;2023;;
4710;Minerals;Stein (L.);2023;0.0;0.0
4711;Minerals;Stichtse Vecht;2023;;
4712;Minerals;Súdwest-Fryslân;2023;9.1;824.7
4713;Minerals;Terneuzen;2023;0.0;0.0
4714;Minerals;Terschelling;2023;15.7;77.3
4715;Minerals;Texel;2023;;
4716;Minerals;Teylingen;2023;;
4717;Minerals;Tholen;2023;;
4718;Minerals;Tiel;2023;;
4719;Minerals;Tilburg;2023;;
4720;Minerals;Tubbergen;2023;;
4721;Minerals;Twenterand;2023;;
4722;Minerals;Tynaarlo;2023;;
4723;Minerals;Tytsjerksteradiel;2023;6.8;220.8
4724;Minerals;Uitgeest;2023;;
4725;Minerals;Uithoorn;2023;;
4726;Minerals;Urk;2023;;
4727;Minerals;Utrecht (municipality);2023;0.0;0.0
4728;Minerals;Utrechtse Heuvelrug;2023;;
4729;Minerals;Vaals;2023;;
4730;Minerals;Valkenburg aan de Geul;2023;;
4731;Minerals;Valkenswaard;2023;;
4732;Minerals;Veendam;2023;;
4733;Minerals;Veenendaal;2023;;
4734;Minerals;Veere;2023;;
4735;Minerals;Veldhoven;2023;;
4736;Minerals;Velsen;2023;8.0;550.0
4737;Minerals;Venlo;2023;;
4738;Minerals;Venray;2023;;
4739;Minerals;Vijfheerenlanden;2023;0.0;0.0
4740;Minerals;Vlaardingen;2023;12.7;957.0
4741;Minerals;Vlieland;2023;22.5;29.1
4742;Minerals;Vlissingen;2023;;
4743;Minerals;Voerendaal;2023;;
4744;Minerals;Voorne aan Zee;2023;;
4745;Minerals;Voorschoten;2023;;
4746;Minerals;Voorst;2023;;
4747;Minerals;Vught;2023;;
4748;Minerals;Waadhoeke;2023;9.0;421.8
4749;Minerals;Waalre;2023;;
4750;Minerals;Waalwijk;2023;;
4751;Minerals;Waddinxveen;2023;;
4752;Minerals;Wageningen;2023;0.3;11.9
4753;Minerals;Wassenaar;2023;0.0;0.0
4754;Minerals;Waterland;2023;;
4755;Minerals;Weert;2023;0.0;0.0
4756;Minerals;West Betuwe;2023;;
4757;Minerals;West Maas en Waal;2023;;
4758;Minerals;Westerkwartier;2023;;
4759;Minerals;Westerveld;2023;;
4760;Minerals;Westervoort;2023;;
4761;Minerals;Westerwolde;2023;8.3;219.0
4762;Minerals;Westland;2023;0.0;0.0
4763;Minerals;Weststellingwerf;2023;10.5;277.3
4764;Minerals;Wierden;2023;;
4765;Minerals;Wijchen;2023;;
4766;Minerals;Wijdemeren;2023;;
4767;Minerals;Wijk bij Duurstede;2023;;
4768;Minerals;Winterswijk;2023;;
4769;Minerals;Woensdrecht;2023;;
4770;Minerals;Woerden;2023;;
4771;Minerals;De Wolden;2023;;
4772;Minerals;Wormerland;2023;;
4773;Minerals;Woudenberg;2023;;
4774;Minerals;Zaanstad;2023;0.0;0.0
4775;Minerals;Zaltbommel;2023;;
4776;Minerals;Zandvoort;2023;1.4;23.8
4777;Minerals;Zeewolde;2023;;
4778;Minerals;Zeist;2023;0.0;0.0
4779;Minerals;Zevenaar;2023;;
4780;Minerals;Zoetermeer;2023;;
4781;Minerals;Zoeterwoude;2023;;
4782;Minerals;Zuidplas;2023;;
4783;Minerals;Zundert;2023;;
4784;Minerals;Zutphen;2023;;
4785;Minerals;Zwartewaterland;2023;;
4786;Minerals;Zwijndrecht;2023;;
4787;Minerals;Zwolle;2023;;
4788;Other household waste after separation;Aa en Hunze;2023;;
4789;Other household waste after separation;Aalsmeer;2023;0.0;0.0
4790;Other household waste after separation;Aalten;2023;;
4791;Other household waste after separation;Achtkarspelen;2023;4.2;117.8
4792;Other household waste after separation;Alblasserdam;2023;;
4793;Other household waste after separation;Albrandswaard;2023;0.0;0.0
4794;Other household waste after separation;Alkmaar;2023;0.0;0.0
4795;Other household waste after separation;Almelo;2023;;
4796;Other household waste after separation;Almere;2023;0.0;0.0
4797;Other household waste after separation;Alphen aan den Rijn;2023;;
4798;Other household waste after separation;Alphen-Chaam;2023;;
4799;Other household waste after separation;Altena;2023;;
4800;Other household waste after separation;Ameland;2023;23.3;89.6
4801;Other household waste after separation;Amersfoort;2023;;
4802;Other household waste after separation;Amstelveen;2023;;
4803;Other household waste after separation;Amsterdam;2023;0.0;0.0
4804;Other household waste after separation;Apeldoorn;2023;;
4805;Other household waste after separation;Arnhem;2023;;
4806;Other household waste after separation;Assen;2023;;
4807;Other household waste after separation;Asten;2023;;
4808;Other household waste after separation;Baarle-Nassau;2023;;
4809;Other household waste after separation;Baarn;2023;0.0;0.0
4810;Other household waste after separation;Barendrecht;2023;0.0;0.0
4811;Other household waste after separation;Barneveld;2023;;
4812;Other household waste after separation;Beek (L.);2023;0.0;0.0
4813;Other household waste after separation;Beekdaelen;2023;;
4814;Other household waste after separation;Beesel;2023;;
4815;Other household waste after separation;Berg en Dal;2023;;
4816;Other household waste after separation;Bergeijk;2023;;
4817;Other household waste after separation;Bergen (L.);2023;;
4818;Other household waste after separation;Bergen (NH.);2023;;
4819;Other household waste after separation;Bergen op Zoom;2023;;
4820;Other household waste after separation;Berkelland;2023;;
4821;Other household waste after separation;Bernheze;2023;;
4822;Other household waste after separation;Best;2023;;
4823;Other household waste after separation;Beuningen;2023;;
4824;Other household waste after separation;Beverwijk;2023;0.0;0.0
4825;Other household waste after separation;De Bilt;2023;;
4826;Other household waste after separation;Bladel;2023;;
4827;Other household waste after separation;Blaricum;2023;;
4828;Other household waste after separation;Bloemendaal;2023;;
4829;Other household waste after separation;Bodegraven-Reeuwijk;2023;;
4830;Other household waste after separation;Boekel;2023;;
4831;Other household waste after separation;Borger-Odoorn;2023;;
4832;Other household waste after separation;Borne;2023;;
4833;Other household waste after separation;Borsele;2023;;
4834;Other household waste after separation;Boxtel;2023;;
4835;Other household waste after separation;Breda;2023;;
4836;Other household waste after separation;Bronckhorst;2023;;
4837;Other household waste after separation;Brummen;2023;;
4838;Other household waste after separation;Brunssum;2023;;
4839;Other household waste after separation;Bunnik;2023;;
4840;Other household waste after separation;Bunschoten;2023;0.0;0.0
4841;Other household waste after separation;Buren;2023;;
4842;Other household waste after separation;Capelle aan den IJssel;2023;0.0;0.0
4843;Other household waste after separation;Castricum;2023;;
4844;Other household waste after separation;Coevorden;2023;;
4845;Other household waste after separation;Cranendonck;2023;;
4846;Other household waste after separation;Culemborg;2023;;
4847;Other household waste after separation;Dalfsen;2023;;
4848;Other household waste after separation;Dantumadiel;2023;5.6;107.0
4849;Other household waste after separation;Delft;2023;0.0;0.0
4850;Other household waste after separation;Deurne;2023;;
4851;Other household waste after separation;Deventer;2023;;
4852;Other household waste after separation;Diemen;2023;;
4853;Other household waste after separation;Dijk en Waard;2023;0.0;0.0
4854;Other household waste after separation;Dinkelland;2023;;
4855;Other household waste after separation;Doesburg;2023;;
4856;Other household waste after separation;Doetinchem;2023;;
4857;Other household waste after separation;Dongen;2023;;
4858;Other household waste after separation;Dordrecht;2023;;
4859;Other household waste after separation;Drechterland;2023;;
4860;Other household waste after separation;Drimmelen;2023;;
4861;Other household waste after separation;Dronten;2023;;
4862;Other household waste after separation;Druten;2023;;
4863;Other household waste after separation;Duiven;2023;;
4864;Other household waste after separation;Echt-Susteren;2023;;
4865;Other household waste after separation;Edam-Volendam;2023;;
4866;Other household waste after separation;Ede;2023;;
4867;Other household waste after separation;Eemnes;2023;;
4868;Other household waste after separation;Eemsdelta;2023;0.0;0.0
4869;Other household waste after separation;Eersel;2023;;
4870;Other household waste after separation;Eijsden-Margraten;2023;;
4871;Other household waste after separation;Eindhoven;2023;;
4872;Other household waste after separation;Elburg;2023;0.0;0.0
4873;Other household waste after separation;Emmen;2023;;
4874;Other household waste after separation;Enkhuizen;2023;;
4875;Other household waste after separation;Enschede;2023;;
4876;Other household waste after separation;Epe;2023;;
4877;Other household waste after separation;Ermelo;2023;0.0;0.0
4878;Other household waste after separation;Etten-Leur;2023;;
4879;Other household waste after separation;De Fryske Marren;2023;0.0;0.0
4880;Other household waste after separation;Geertruidenberg;2023;;
4881;Other household waste after separation;Geldrop-Mierlo;2023;;
4882;Other household waste after separation;Gemert-Bakel;2023;;
4883;Other household waste after separation;Gennep;2023;;
4884;Other household waste after separation;Gilze en Rijen;2023;;
4885;Other household waste after separation;Goeree-Overflakkee;2023;;
4886;Other household waste after separation;Goes;2023;;
4887;Other household waste after separation;Goirle;2023;;
4888;Other household waste after separation;Gooise Meren;2023;;
4889;Other household waste after separation;Gorinchem;2023;0.0;0.0
4890;Other household waste after separation;Gouda;2023;;
4891;Other household waste after separation;'s-Gravenhage (municipality);2023;6.0;3401.0
4892;Other household waste after separation;Groningen (municipality);2023;0.0;0.0
4893;Other household waste after separation;Gulpen-Wittem;2023;;
4894;Other household waste after separation;Haaksbergen;2023;;
4895;Other household waste after separation;Haarlem;2023;13.1;2164.0
4896;Other household waste after separation;Haarlemmermeer;2023;;
4897;Other household waste after separation;Halderberge;2023;;
4898;Other household waste after separation;Hardenberg;2023;;
4899;Other household waste after separation;Harderwijk;2023;0.0;0.0
4900;Other household waste after separation;Hardinxveld-Giessendam;2023;0.0;0.0
4901;Other household waste after separation;Harlingen;2023;7.4;120.6
4902;Other household waste after separation;Hattem;2023;;
4903;Other household waste after separation;Heemskerk;2023;0.0;0.0
4904;Other household waste after separation;Heemstede;2023;;
4905;Other household waste after separation;Heerde;2023;;
4906;Other household waste after separation;Heerenveen;2023;6.5;338.1
4907;Other household waste after separation;Heerlen;2023;;
4908;Other household waste after separation;Heeze-Leende;2023;;
4909;Other household waste after separation;Heiloo;2023;;
4910;Other household waste after separation;Den Helder;2023;;
4911;Other household waste after separation;Hellendoorn;2023;;
4912;Other household waste after separation;Helmond;2023;;
4913;Other household waste after separation;Hendrik-Ido-Ambacht;2023;;
4914;Other household waste after separation;Hengelo (O.);2023;;
4915;Other household waste after separation;'s-Hertogenbosch;2023;;
4916;Other household waste after separation;Heumen;2023;;
4917;Other household waste after separation;Heusden;2023;;
4918;Other household waste after separation;Hillegom;2023;;
4919;Other household waste after separation;Hilvarenbeek;2023;;
4920;Other household waste after separation;Hilversum;2023;;
4921;Other household waste after separation;Hoeksche Waard;2023;;
4922;Other household waste after separation;Hof van Twente;2023;;
4923;Other household waste after separation;Het Hogeland;2023;0.0;0.0
4924;Other household waste after separation;Hollands Kroon;2023;;
4925;Other household waste after separation;Hoogeveen;2023;;
4926;Other household waste after separation;Hoorn;2023;;
4927;Other household waste after separation;Horst aan de Maas;2023;;
4928;Other household waste after separation;Houten;2023;0.0;0.0
4929;Other household waste after separation;Huizen;2023;;
4930;Other household waste after separation;Hulst;2023;;
4931;Other household waste after separation;IJsselstein;2023;;
4932;Other household waste after separation;Kaag en Braassem;2023;;
4933;Other household waste after separation;Kampen;2023;;
4934;Other household waste after separation;Kapelle;2023;;
4935;Other household waste after separation;Katwijk;2023;;
4936;Other household waste after separation;Kerkrade;2023;;
4937;Other household waste after separation;Koggenland;2023;0.0;0.0
4938;Other household waste after separation;Krimpen aan den IJssel;2023;;
4939;Other household waste after separation;Krimpenerwaard;2023;;
4940;Other household waste after separation;Laarbeek;2023;;
4941;Other household waste after separation;Land van Cuijk;2023;;
4942;Other household waste after separation;Landgraaf;2023;;
4943;Other household waste after separation;Landsmeer;2023;0.0;0.0
4944;Other household waste after separation;Lansingerland;2023;;
4945;Other household waste after separation;Laren (NH.);2023;;
4946;Other household waste after separation;Leeuwarden;2023;14.1;1796.8
4947;Other household waste after separation;Leiden;2023;0.0;0.0
4948;Other household waste after separation;Leiderdorp;2023;0.0;0.0
4949;Other household waste after separation;Leidschendam-Voorburg;2023;0.0;0.0
4950;Other household waste after separation;Lelystad;2023;;
4951;Other household waste after separation;Leudal;2023;;
4952;Other household waste after separation;Leusden;2023;;
4953;Other household waste after separation;Lingewaard;2023;;
4954;Other household waste after separation;Lisse;2023;;
4955;Other household waste after separation;Lochem;2023;;
4956;Other household waste after separation;Loon op Zand;2023;;
4957;Other household waste after separation;Lopik;2023;;
4958;Other household waste after separation;Losser;2023;;
4959;Other household waste after separation;Maasdriel;2023;;
4960;Other household waste after separation;Maasgouw;2023;;
4961;Other household waste after separation;Maashorst;2023;;
4962;Other household waste after separation;Maassluis;2023;;
4963;Other household waste after separation;Maastricht;2023;;
4964;Other household waste after separation;Medemblik;2023;6.0;276.0
4965;Other household waste after separation;Meerssen;2023;;
4966;Other household waste after separation;Meierijstad;2023;;
4967;Other household waste after separation;Meppel;2023;;
4968;Other household waste after separation;Middelburg (Z.);2023;;
4969;Other household waste after separation;Midden-Delfland;2023;;
4970;Other household waste after separation;Midden-Drenthe;2023;;
4971;Other household waste after separation;Midden-Groningen;2023;;
4972;Other household waste after separation;Moerdijk;2023;;
4973;Other household waste after separation;Molenlanden;2023;0.0;0.0
4974;Other household waste after separation;Montferland;2023;;
4975;Other household waste after separation;Montfoort;2023;;
4976;Other household waste after separation;Mook en Middelaar;2023;;
4977;Other household waste after separation;Neder-Betuwe;2023;;
4978;Other household waste after separation;Nederweert;2023;;
4979;Other household waste after separation;Nieuwegein;2023;0.0;0.0
4980;Other household waste after separation;Nieuwkoop;2023;;
4981;Other household waste after separation;Nijkerk;2023;;
4982;Other household waste after separation;Nijmegen;2023;0.9;167.7
4983;Other household waste after separation;Nissewaard;2023;;
4984;Other household waste after separation;Noardeast-Fryslân;2023;3.9;180.7
4985;Other household waste after separation;Noord-Beveland;2023;0.0;0.0
4986;Other household waste after separation;Noordenveld;2023;;
4987;Other household waste after separation;Noordoostpolder;2023;;
4988;Other household waste after separation;Noordwijk;2023;;
4989;Other household waste after separation;Nuenen, Gerwen en Nederwetten;2023;;
4990;Other household waste after separation;Nunspeet;2023;0.0;0.0
4991;Other household waste after separation;Oegstgeest;2023;0.0;0.0
4992;Other household waste after separation;Oirschot;2023;;
4993;Other household waste after separation;Oisterwijk;2023;;
4994;Other household waste after separation;Oldambt;2023;;
4995;Other household waste after separation;Oldebroek;2023;0.0;0.0
4996;Other household waste after separation;Oldenzaal;2023;;
4997;Other household waste after separation;Olst-Wijhe;2023;;
4998;Other household waste after separation;Ommen;2023;;
4999;Other household waste after separation;Oost Gelre;2023;;
5000;Other household waste after separation;Oosterhout;2023;;
5001;Other household waste after separation;Ooststellingwerf;2023;11.7;301.1
5002;Other household waste after separation;Oostzaan;2023;;
5003;Other household waste after separation;Opmeer;2023;;
5004;Other household waste after separation;Opsterland;2023;10.9;328.9
5005;Other household waste after separation;Oss;2023;;
5006;Other household waste after separation;Oude IJsselstreek;2023;;
5007;Other household waste after separation;Ouder-Amstel;2023;0.0;0.0
5008;Other household waste after separation;Oudewater;2023;;
5009;Other household waste after separation;Overbetuwe;2023;;
