ID;Bedrijfsafvalstoffen;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
4499;Niet-chemisch afval;Totaal nuttige toepassing;13-15 Textiel-, kleding-, lederindustrie;2021;41.0
4500;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;1994;764.0
4501;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;1996;781.0
4502;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;1998;777.0
4503;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2000;957.0
4504;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2001;835.0
4505;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2002;931.0
4506;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2003;889.0
4507;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2004;896.0
4508;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2005;937.0
4509;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2006;968.0
4510;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2007;960.0
4511;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2008;1021.0
4512;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2009;852.0
4513;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2010;816.0
4514;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2011;876.0
4515;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2012;816.0
4516;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2013;756.0
4517;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2014;778.0
4518;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2015;793.0
4519;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2016;618.0
4520;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2017;659.0
4521;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2018;590.0
4522;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2019;613.0
4523;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2020;542.0
4524;Niet-chemisch afval;Totaal nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2021;550.0
4525;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;1994;268.0
4526;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;1996;198.0
4527;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;1998;207.0
4528;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2000;216.0
4529;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2001;199.0
4530;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2002;192.0
4531;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2003;189.0
4532;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2004;202.0
4533;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2005;212.0
4534;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2006;234.0
4535;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2007;238.0
4536;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2008;223.0
4537;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2009;192.0
4538;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2010;208.0
4539;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2011;217.0
4540;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2012;168.0
4541;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2013;157.0
4542;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2014;171.0
4543;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2015;184.0
4544;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2016;136.0
4545;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2017;146.0
4546;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2018;116.0
4547;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2019;131.0
4548;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2020;131.0
4549;Niet-chemisch afval;Totaal nuttige toepassing;16 Houtindustrie;2021;135.0
4550;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;1994;553.0
4551;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;1996;589.0
4552;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;1998;663.0
4553;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2000;825.0
4554;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2001;733.0
4555;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2002;765.0
4556;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2003;826.0
4557;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2004;872.0
4558;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2005;850.0
4559;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2006;864.0
4560;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2007;869.0
4561;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2008;776.0
4562;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2009;706.0
4563;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2010;648.0
4564;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2011;660.0
4565;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2012;589.0
4566;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2013;578.0
4567;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2014;550.0
4568;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2015;551.0
4569;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2016;553.0
4570;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2017;556.0
4571;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2018;518.0
4572;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2019;528.0
4573;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2020;496.0
4574;Niet-chemisch afval;Totaal nuttige toepassing;17-18 Papier- en grafische industrie;2021;577.0
4575;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;1994;321.0
4576;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;1996;322.0
4577;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;1998;363.0
4578;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2000;461.0
4579;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2001;394.0
4580;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2002;448.0
4581;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2003;517.0
4582;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2004;620.0
4583;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2005;602.0
4584;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2006;545.0
4585;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2007;544.0
4586;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2008;511.0
4587;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2009;451.0
4588;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2010;434.0
4589;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2011;443.0
4590;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2012;380.0
4591;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2013;370.0
4592;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2014;371.0
4593;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2015;376.0
4594;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2016;408.0
4595;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2017;428.0
4596;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2018;391.0
4597;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2019;407.0
4598;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2020;387.0
4599;Niet-chemisch afval;Totaal nuttige toepassing;17 Papierindustrie;2021;454.0
4600;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;1994;232.0
4601;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;1996;267.0
4602;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;1998;301.0
4603;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2000;364.0
4604;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2001;339.0
4605;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2002;317.0
4606;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2003;309.0
4607;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2004;252.0
4608;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2005;248.0
4609;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2006;319.0
4610;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2007;325.0
4611;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2008;265.0
4612;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2009;255.0
4613;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2010;214.0
4614;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2011;217.0
4615;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2012;209.0
4616;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2013;207.0
4617;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2014;179.0
4618;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2015;175.0
4619;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2016;145.0
4620;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2017;128.0
4621;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2018;126.0
4622;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2019;121.0
4623;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2020;109.0
4624;Niet-chemisch afval;Totaal nuttige toepassing;18 Grafische industrie;2021;123.0
4625;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;1994;849.0
4626;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;1996;954.0
4627;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;1998;924.0
4628;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2000;1072.0
4629;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2001;1077.0
4630;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2002;1063.0
4631;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2003;1039.0
4632;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2004;916.0
4633;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2005;933.0
4634;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2006;961.0
4635;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2007;963.0
4636;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2008;986.0
4637;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2009;639.0
4638;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2010;750.0
4639;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2011;817.0
4640;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2012;846.0
4641;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2013;497.0
4642;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2014;424.0
4643;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2015;433.0
4644;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2016;562.0
4645;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2017;606.0
4646;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2018;463.0
4647;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2019;452.0
4648;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2020;512.0
4649;Niet-chemisch afval;Totaal nuttige toepassing;19-22 Raffinaderijen en chemie;2021;511.0
4650;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;1994;7.0
4651;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;1996;21.0
4652;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;1998;19.0
4653;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2000;23.0
4654;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2001;23.0
4655;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2002;9.0
4656;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2003;9.0
4657;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2004;17.0
4658;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2005;18.0
4659;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2006;24.0
4660;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2007;45.0
4661;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2008;19.0
4662;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2009;33.0
4663;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2010;21.0
4664;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2011;21.0
4665;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2012;48.0
4666;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2013;56.0
4667;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2014;68.0
4668;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2015;72.0
4669;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2016;90.0
4670;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2017;54.0
4671;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2018;51.0
4672;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2019;30.0
4673;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2020;109.0
4674;Niet-chemisch afval;Totaal nuttige toepassing;19 Aardolie-industrie;2021;95.0
4675;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;1994;786.0
4676;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;1996;859.0
4677;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;1998;820.0
4678;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2000;942.0
4679;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2001;937.0
4680;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2002;952.0
4681;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2003;930.0
4682;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2004;810.0
4683;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2005;825.0
4684;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2006;781.0
4685;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2007;783.0
4686;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2008;848.0
4687;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2009;504.0
4688;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2010;628.0
4689;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2011;693.0
4690;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2012;698.0
4691;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2013;341.0
4692;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2014;252.0
4693;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2015;255.0
4694;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2016;338.0
4695;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2017;407.0
4696;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2018;288.0
4697;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2019;300.0
4698;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2020;290.0
4699;Niet-chemisch afval;Totaal nuttige toepassing;20-21 Chemie en farmaceutische industrie;2021;297.0
4700;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;1994;
4701;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;1996;
4702;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;1998;
4703;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2000;
4704;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2001;
4705;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2002;
4706;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2003;
4707;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2004;
4708;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2005;
4709;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2006;
4710;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2007;
4711;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2008;773.0
4712;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2009;433.0
4713;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2010;567.0
4714;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2011;620.0
4715;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2012;633.0
4716;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2013;274.0
4717;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2014;186.0
4718;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2015;186.0
4719;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2016;276.0
4720;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2017;330.0
4721;Niet-chemisch afval;Totaal nuttige toepassing;20 Chemische industrie;2018;237.0
