ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalBewoondeWoningen_2;TotaalAantal_3;Leegstand_4;AnderGebruik_5;BewoondeWoningen_6;TotaalRelatief_7;Leegstand_8;AnderGebruik_9
2121;Raalte;2009;14153.0;13606.0;547.0;452.0;95.0;96.1;3.9;3.2;0.7
2122;Raalte;2010;14172.0;13615.0;557.0;423.0;134.0;96.1;3.9;3.0;0.9
2123;Raalte;2011;14304.0;13714.0;590.0;463.0;127.0;95.9;4.1;3.2;0.9
2124;Raalte;2012;14394.0;13778.0;616.0;502.0;114.0;95.7;4.3;3.5;0.8
2125;Reeuwijk;2008;5038.0;4756.0;282.0;235.0;47.0;94.4;5.6;4.7;0.9
2126;Reeuwijk;2009;5098.0;4807.0;291.0;244.0;47.0;94.3;5.7;4.8;0.9
2127;Reeuwijk;2010;5195.0;4864.0;331.0;269.0;62.0;93.6;6.4;5.2;1.2
2128;Reeuwijk;2011;;;;;;;;;
2129;Reeuwijk;2012;;;;;;;;;
2130;Reiderland;2008;3174.0;2996.0;178.0;146.0;32.0;94.4;5.6;4.6;1.0
2131;Reiderland;2009;3192.0;3007.0;185.0;156.0;29.0;94.2;5.8;4.9;0.9
2132;Reiderland;2010;;;;;;;;;
2133;Reiderland;2011;;;;;;;;;
2134;Reiderland;2012;;;;;;;;;
2135;Reimerswaal;2008;8370.0;7948.0;422.0;381.0;41.0;95.0;5.0;4.6;0.5
2136;Reimerswaal;2009;8421.0;7961.0;460.0;418.0;42.0;94.5;5.5;5.0;0.5
2137;Reimerswaal;2010;8431.0;8015.0;416.0;369.0;47.0;95.1;4.9;4.4;0.6
2138;Reimerswaal;2011;8542.0;8078.0;464.0;426.0;38.0;94.6;5.4;5.0;0.4
2139;Reimerswaal;2012;8598.0;8140.0;458.0;416.0;42.0;94.7;5.3;4.8;0.5
2140;Renkum;2008;14115.0;13080.0;1035.0;895.0;140.0;92.7;7.3;6.3;1.0
2141;Renkum;2009;14401.0;13398.0;1003.0;862.0;141.0;93.0;7.0;6.0;1.0
2142;Renkum;2010;14556.0;13155.0;1401.0;1225.0;176.0;90.4;9.6;8.4;1.2
2143;Renkum;2011;14553.0;13012.0;1541.0;1379.0;162.0;89.4;10.6;9.5;1.1
2144;Renkum;2012;14557.0;13277.0;1280.0;1121.0;159.0;91.2;8.8;7.7;1.1
2145;Renswoude;2008;1585.0;1526.0;59.0;44.0;15.0;96.3;3.7;2.8;0.9
2146;Renswoude;2009;1594.0;1531.0;63.0;48.0;15.0;96.0;4.0;3.0;0.9
2147;Renswoude;2010;1646.0;1563.0;83.0;66.0;17.0;95.0;5.0;4.0;1.0
2148;Renswoude;2011;1661.0;1578.0;83.0;63.0;20.0;95.0;5.0;3.8;1.2
2149;Renswoude;2012;1725.0;1579.0;146.0;121.0;25.0;91.5;8.5;7.0;1.4
2150;Reusel-De Mierden;2008;4612.0;4461.0;151.0;132.0;19.0;96.7;3.3;2.9;0.4
2151;Reusel-De Mierden;2009;4691.0;4520.0;171.0;148.0;23.0;96.4;3.6;3.2;0.5
2152;Reusel-De Mierden;2010;4841.0;4629.0;212.0;173.0;39.0;95.6;4.4;3.6;0.8
2153;Reusel-De Mierden;2011;4911.0;4718.0;193.0;164.0;29.0;96.1;3.9;3.3;0.6
2154;Reusel-De Mierden;2012;4964.0;4750.0;214.0;185.0;29.0;95.7;4.3;3.7;0.6
2155;Rheden;2008;19540.0;18806.0;734.0;605.0;129.0;96.2;3.8;3.1;0.7
2156;Rheden;2009;19678.0;18899.0;779.0;627.0;152.0;96.0;4.0;3.2;0.8
2157;Rheden;2010;19928.0;18959.0;969.0;709.0;260.0;95.1;4.9;3.6;1.3
2158;Rheden;2011;19928.0;19085.0;843.0;655.0;188.0;95.8;4.2;3.3;0.9
2159;Rheden;2012;19941.0;19081.0;860.0;704.0;156.0;95.7;4.3;3.5;0.8
2160;Rhenen;2008;7369.0;6984.0;385.0;305.0;80.0;94.8;5.2;4.1;1.1
2161;Rhenen;2009;7387.0;6985.0;402.0;321.0;81.0;94.6;5.4;4.3;1.1
2162;Rhenen;2010;7411.0;6968.0;443.0;353.0;90.0;94.0;6.0;4.8;1.2
2163;Rhenen;2011;7543.0;7057.0;486.0;395.0;91.0;93.6;6.4;5.2;1.2
2164;Rhenen;2012;7576.0;7131.0;445.0;363.0;82.0;94.1;5.9;4.8;1.1
2165;Ridderkerk;2008;19860.0;19227.0;633.0;573.0;60.0;96.8;3.2;2.9;0.3
2166;Ridderkerk;2009;20019.0;19348.0;671.0;612.0;59.0;96.6;3.4;3.1;0.3
2167;Ridderkerk;2010;20333.0;19523.0;810.0;687.0;123.0;96.0;4.0;3.4;0.6
2168;Ridderkerk;2011;20379.0;19670.0;709.0;621.0;88.0;96.5;3.5;3.0;0.4
2169;Ridderkerk;2012;20436.0;19812.0;624.0;569.0;55.0;96.9;3.1;2.8;0.3
2170;Rijnwaarden;2008;4497.0;4250.0;247.0;208.0;39.0;94.5;5.5;4.6;0.9
2171;Rijnwaarden;2009;4547.0;4284.0;263.0;199.0;64.0;94.2;5.8;4.4;1.4
2172;Rijnwaarden;2010;4664.0;4343.0;321.0;246.0;75.0;93.1;6.9;5.3;1.6
2173;Rijnwaarden;2011;4681.0;4370.0;311.0;249.0;62.0;93.4;6.6;5.3;1.3
2174;Rijnwaarden;2012;4697.0;4382.0;315.0;263.0;52.0;93.3;6.7;5.6;1.1
2175;Rijnwoude;2008;7380.0;7151.0;229.0;202.0;27.0;96.9;3.1;2.7;0.4
2176;Rijnwoude;2009;7381.0;7149.0;232.0;205.0;27.0;96.9;3.1;2.8;0.4
2177;Rijnwoude;2010;7343.0;7156.0;187.0;157.0;30.0;97.5;2.5;2.1;0.4
2178;Rijnwoude;2011;7353.0;7140.0;213.0;178.0;35.0;97.1;2.9;2.4;0.5
2179;Rijnwoude;2012;7473.0;7225.0;248.0;215.0;33.0;96.7;3.3;2.9;0.4
2180;Rijssen-Holten;2008;13159.0;12718.0;441.0;356.0;85.0;96.6;3.4;2.7;0.6
2181;Rijssen-Holten;2009;13263.0;12772.0;491.0;392.0;99.0;96.3;3.7;3.0;0.7
2182;Rijssen-Holten;2010;13502.0;12917.0;585.0;467.0;118.0;95.7;4.3;3.5;0.9
2183;Rijssen-Holten;2011;13648.0;13112.0;536.0;410.0;126.0;96.1;3.9;3.0;0.9
2184;Rijssen-Holten;2012;13706.0;13233.0;473.0;375.0;98.0;96.5;3.5;2.7;0.7
2185;Rijswijk;2008;24073.0;22876.0;1197.0;1038.0;159.0;95.0;5.0;4.3;0.7
2186;Rijswijk;2009;24208.0;23005.0;1203.0;954.0;249.0;95.0;5.0;3.9;1.0
2187;Rijswijk;2010;24339.0;23029.0;1310.0;1054.0;256.0;94.6;5.4;4.3;1.1
2188;Rijswijk;2011;24342.0;23095.0;1247.0;1052.0;195.0;94.9;5.1;4.3;0.8
2189;Rijswijk;2012;24652.0;23232.0;1420.0;1225.0;195.0;94.2;5.8;5.0;0.8
2190;Roerdalen;2008;8882.0;8457.0;425.0;317.0;108.0;95.2;4.8;3.6;1.2
2191;Roerdalen;2009;8985.0;8559.0;426.0;320.0;106.0;95.3;4.7;3.6;1.2
2192;Roerdalen;2010;9078.0;8623.0;455.0;307.0;148.0;95.0;5.0;3.4;1.6
2193;Roerdalen;2011;9092.0;8674.0;418.0;299.0;119.0;95.4;4.6;3.3;1.3
2194;Roerdalen;2012;9091.0;8650.0;441.0;331.0;110.0;95.1;4.9;3.6;1.2
2195;Roermond;2008;25152.0;23494.0;1658.0;1348.0;310.0;93.4;6.6;5.4;1.2
2196;Roermond;2009;25362.0;23760.0;1602.0;1294.0;308.0;93.7;6.3;5.1;1.2
2197;Roermond;2010;25882.0;24111.0;1771.0;1319.0;452.0;93.2;6.8;5.1;1.7
2198;Roermond;2011;26153.0;24409.0;1744.0;1355.0;389.0;93.3;6.7;5.2;1.5
2199;Roermond;2012;26356.0;24700.0;1656.0;1296.0;360.0;93.7;6.3;4.9;1.4
2200;Roggel en Neer;2008;;;;;;;;;
2201;Roggel en Neer;2009;;;;;;;;;
2202;Roggel en Neer;2010;;;;;;;;;
2203;Roggel en Neer;2011;;;;;;;;;
2204;Roggel en Neer;2012;;;;;;;;;
2205;De Ronde Venen;2008;13157.0;12551.0;606.0;480.0;126.0;95.4;4.6;3.6;1.0
2206;De Ronde Venen;2009;13155.0;12536.0;619.0;488.0;131.0;95.3;4.7;3.7;1.0
2207;De Ronde Venen;2010;13188.0;12574.0;614.0;481.0;133.0;95.3;4.7;3.6;1.0
2208;De Ronde Venen;2011;16880.0;16049.0;831.0;660.0;171.0;95.1;4.9;3.9;1.0
2209;De Ronde Venen;2012;16919.0;16111.0;808.0;669.0;139.0;95.2;4.8;4.0;0.8
2210;Roosendaal;2008;32755.0;31258.0;1497.0;1277.0;220.0;95.4;4.6;3.9;0.7
2211;Roosendaal;2009;33086.0;31537.0;1549.0;1323.0;226.0;95.3;4.7;4.0;0.7
2212;Roosendaal;2010;33173.0;31736.0;1437.0;1201.0;236.0;95.7;4.3;3.6;0.7
2213;Roosendaal;2011;33311.0;31806.0;1505.0;1213.0;292.0;95.5;4.5;3.6;0.9
2214;Roosendaal;2012;33397.0;31867.0;1530.0;1229.0;301.0;95.4;4.6;3.7;0.9
2215;Rotterdam;2008;288677.0;259914.0;28763.0;27450.0;1313.0;90.0;10.0;9.5;0.5
2216;Rotterdam;2009;289405.0;262315.0;27090.0;25654.0;1436.0;90.6;9.4;8.9;0.5
2217;Rotterdam;2010;290027.0;264406.0;25621.0;24203.0;1418.0;91.2;8.8;8.3;0.5
2218;Rotterdam;2011;297737.0;271616.0;26121.0;24593.0;1528.0;91.2;8.8;8.3;0.5
2219;Rotterdam;2012;297445.0;273183.0;24262.0;22841.0;1421.0;91.8;8.2;7.7;0.5
2220;Rozenburg;2008;5552.0;5369.0;183.0;158.0;25.0;96.7;3.3;2.8;0.5
2221;Rozenburg;2009;5601.0;5381.0;220.0;187.0;33.0;96.1;3.9;3.3;0.6
2222;Rozenburg;2010;5630.0;5415.0;215.0;180.0;35.0;96.2;3.8;3.2;0.6
2223;Rozenburg;2011;;;;;;;;;
2224;Rozenburg;2012;;;;;;;;;
2225;Rozendaal;2008;631.0;605.0;26.0;23.0;3.0;95.9;4.1;3.6;0.5
2226;Rozendaal;2009;632.0;607.0;25.0;20.0;5.0;96.0;4.0;3.2;0.8
2227;Rozendaal;2010;632.0;596.0;36.0;30.0;6.0;94.3;5.7;4.7;0.9
2228;Rozendaal;2011;632.0;603.0;29.0;25.0;4.0;95.4;4.6;4.0;0.6
2229;Rozendaal;2012;632.0;605.0;27.0;22.0;5.0;95.7;4.3;3.5;0.8
2230;Rucphen;2008;9227.0;8843.0;384.0;318.0;66.0;95.8;4.2;3.4;0.7
2231;Rucphen;2009;9235.0;8847.0;388.0;317.0;71.0;95.8;4.2;3.4;0.8
2232;Rucphen;2010;9279.0;8869.0;410.0;340.0;70.0;95.6;4.4;3.7;0.8
2233;Rucphen;2011;9307.0;8877.0;430.0;343.0;87.0;95.4;4.6;3.7;0.9
2234;Rucphen;2012;9309.0;8888.0;421.0;340.0;81.0;95.5;4.5;3.7;0.9
2235;Schagen;2008;8284.0;7954.0;330.0;264.0;66.0;96.0;4.0;3.2;0.8
2236;Schagen;2009;8277.0;7989.0;288.0;231.0;57.0;96.5;3.5;2.8;0.7
2237;Schagen;2010;8275.0;8022.0;253.0;187.0;66.0;96.9;3.1;2.3;0.8
2238;Schagen;2011;8278.0;8030.0;248.0;188.0;60.0;97.0;3.0;2.3;0.7
2239;Schagen;2012;8313.0;8051.0;262.0;204.0;58.0;96.8;3.2;2.5;0.7
2240;Scheemda;2008;5990.0;5678.0;312.0;278.0;34.0;94.8;5.2;4.6;0.6
2241;Scheemda;2009;6034.0;5711.0;323.0;279.0;44.0;94.6;5.4;4.6;0.7
2242;Scheemda;2010;;;;;;;;;
2243;Scheemda;2011;;;;;;;;;
2244;Scheemda;2012;;;;;;;;;
2245;Schermer;2008;2096.0;2001.0;95.0;75.0;20.0;95.5;4.5;3.6;1.0
2246;Schermer;2009;2096.0;1992.0;104.0;85.0;19.0;95.0;5.0;4.1;0.9
2247;Schermer;2010;2123.0;2003.0;120.0;98.0;22.0;94.3;5.7;4.6;1.0
2248;Schermer;2011;2147.0;2005.0;142.0;104.0;38.0;93.4;6.6;4.8;1.8
2249;Schermer;2012;2216.0;2071.0;145.0;121.0;24.0;93.5;6.5;5.5;1.1
2250;Scherpenzeel;2008;3463.0;3313.0;150.0;124.0;26.0;95.7;4.3;3.6;0.8
2251;Scherpenzeel;2009;3520.0;3382.0;138.0;103.0;35.0;96.1;3.9;2.9;1.0
2252;Scherpenzeel;2010;3609.0;3464.0;145.0;115.0;30.0;96.0;4.0;3.2;0.8
2253;Scherpenzeel;2011;3609.0;3475.0;134.0;107.0;27.0;96.3;3.7;3.0;0.7
2254;Scherpenzeel;2012;3607.0;3449.0;158.0;113.0;45.0;95.6;4.4;3.1;1.2
2255;Schiedam;2008;35449.0;32911.0;2538.0;2325.0;213.0;92.8;7.2;6.6;0.6
2256;Schiedam;2009;35590.0;33138.0;2452.0;2186.0;266.0;93.1;6.9;6.1;0.7
2257;Schiedam;2010;35558.0;33163.0;2395.0;2128.0;267.0;93.3;6.7;6.0;0.8
2258;Schiedam;2011;35588.0;33327.0;2261.0;2006.0;255.0;93.6;6.4;5.6;0.7
2259;Schiedam;2012;35648.0;33405.0;2243.0;2012.0;231.0;93.7;6.3;5.6;0.6
2260;Schiermonnikoog;2008;529.0;422.0;107.0;47.0;60.0;79.8;20.2;8.9;11.3
2261;Schiermonnikoog;2009;529.0;414.0;115.0;76.0;39.0;78.3;21.7;14.4;7.4
2262;Schiermonnikoog;2010;529.0;416.0;113.0;75.0;38.0;78.6;21.4;14.2;7.2
2263;Schiermonnikoog;2011;559.0;438.0;121.0;83.0;38.0;78.4;21.6;14.8;6.8
2264;Schiermonnikoog;2012;561.0;440.0;121.0;83.0;38.0;78.4;21.6;14.8;6.8
2265;Schijndel;2008;8956.0;8654.0;302.0;237.0;65.0;96.6;3.4;2.6;0.7
2266;Schijndel;2009;9021.0;8655.0;366.0;292.0;74.0;95.9;4.1;3.2;0.8
2267;Schijndel;2010;9031.0;8505.0;526.0;397.0;129.0;94.2;5.8;4.4;1.4
2268;Schijndel;2011;9045.0;8533.0;512.0;379.0;133.0;94.3;5.7;4.2;1.5
2269;Schijndel;2012;9158.0;8624.0;534.0;408.0;126.0;94.2;5.8;4.5;1.4
2270;Schinnen;2008;5636.0;5234.0;402.0;334.0;68.0;92.9;7.1;5.9;1.2
2271;Schinnen;2009;5710.0;5288.0;422.0;356.0;66.0;92.6;7.4;6.2;1.2
2272;Schinnen;2010;5719.0;5308.0;411.0;360.0;51.0;92.8;7.2;6.3;0.9
2273;Schinnen;2011;5724.0;5313.0;411.0;341.0;70.0;92.8;7.2;6.0;1.2
2274;Schinnen;2012;5724.0;5342.0;382.0;307.0;75.0;93.3;6.7;5.4;1.3
2275;Schoonhoven;2008;5051.0;4773.0;278.0;189.0;89.0;94.5;5.5;3.7;1.8
2276;Schoonhoven;2009;5063.0;4781.0;282.0;199.0;83.0;94.4;5.6;3.9;1.6
2277;Schoonhoven;2010;5087.0;4815.0;272.0;181.0;91.0;94.7;5.3;3.6;1.8
2278;Schoonhoven;2011;5030.0;4737.0;293.0;193.0;100.0;94.2;5.8;3.8;2.0
2279;Schoonhoven;2012;5032.0;4769.0;263.0;175.0;88.0;94.8;5.2;3.5;1.7
2280;Schouwen-Duiveland;2008;15455.0;13976.0;1479.0;951.0;528.0;90.4;9.6;6.2;3.4
2281;Schouwen-Duiveland;2009;15626.0;14019.0;1607.0;957.0;650.0;89.7;10.3;6.1;4.2
2282;Schouwen-Duiveland;2010;15752.0;14129.0;1623.0;978.0;645.0;89.7;10.3;6.2;4.1
2283;Schouwen-Duiveland;2011;15817.0;14177.0;1640.0;975.0;665.0;89.6;10.4;6.2;4.2
2284;Schouwen-Duiveland;2012;15923.0;14080.0;1843.0;1141.0;702.0;88.4;11.6;7.2;4.4
2285;Sevenum;2008;2972.0;2880.0;92.0;73.0;19.0;96.9;3.1;2.5;0.6
2286;Sevenum;2009;3003.0;2901.0;102.0;83.0;19.0;96.6;3.4;2.8;0.6
2287;Sevenum;2010;;;;;;;;;
2288;Sevenum;2011;;;;;;;;;
2289;Sevenum;2012;;;;;;;;;
2290;Simpelveld;2008;4936.0;4642.0;294.0;232.0;62.0;94.0;6.0;4.7;1.3
2291;Simpelveld;2009;4938.0;4647.0;291.0;226.0;65.0;94.1;5.9;4.6;1.3
2292;Simpelveld;2010;4920.0;4644.0;276.0;218.0;58.0;94.4;5.6;4.4;1.2
2293;Simpelveld;2011;4961.0;4658.0;303.0;201.0;102.0;93.9;6.1;4.1;2.1
2294;Simpelveld;2012;4998.0;4679.0;319.0;257.0;62.0;93.6;6.4;5.1;1.2
2295;Sint Anthonis;2008;4354.0;4144.0;210.0;176.0;34.0;95.2;4.8;4.0;0.8
2296;Sint Anthonis;2009;4397.0;4181.0;216.0;183.0;33.0;95.1;4.9;4.2;0.8
2297;Sint Anthonis;2010;4434.0;4175.0;259.0;206.0;53.0;94.2;5.8;4.6;1.2
2298;Sint Anthonis;2011;4439.0;4176.0;263.0;197.0;66.0;94.1;5.9;4.4;1.5
2299;Sint Anthonis;2012;4486.0;4263.0;223.0;157.0;66.0;95.0;5.0;3.5;1.5
2300;Sint-Michielsgestel;2008;10938.0;10473.0;465.0;392.0;73.0;95.7;4.3;3.6;0.7
2301;Sint-Michielsgestel;2009;11048.0;10597.0;451.0;385.0;66.0;95.9;4.1;3.5;0.6
2302;Sint-Michielsgestel;2010;11097.0;10642.0;455.0;376.0;79.0;95.9;4.1;3.4;0.7
2303;Sint-Michielsgestel;2011;11105.0;10643.0;462.0;385.0;77.0;95.8;4.2;3.5;0.7
2304;Sint-Michielsgestel;2012;11119.0;10650.0;469.0;394.0;75.0;95.8;4.2;3.5;0.7
2305;Sint-Oedenrode;2008;6628.0;6325.0;303.0;255.0;48.0;95.4;4.6;3.8;0.7
2306;Sint-Oedenrode;2009;6822.0;6508.0;314.0;265.0;49.0;95.4;4.6;3.9;0.7
2307;Sint-Oedenrode;2010;7059.0;6733.0;326.0;271.0;55.0;95.4;4.6;3.8;0.8
2308;Sint-Oedenrode;2011;7080.0;6792.0;288.0;238.0;50.0;95.9;4.1;3.4;0.7
2309;Sint-Oedenrode;2012;7098.0;6804.0;294.0;237.0;57.0;95.9;4.1;3.3;0.8
2310;Sittard-Geleen;2008;44336.0;41378.0;2958.0;2293.0;665.0;93.3;6.7;5.2;1.5
2311;Sittard-Geleen;2009;44413.0;41446.0;2967.0;2286.0;681.0;93.3;6.7;5.1;1.5
2312;Sittard-Geleen;2010;44428.0;41466.0;2962.0;2282.0;680.0;93.3;6.7;5.1;1.5
2313;Sittard-Geleen;2011;45041.0;42049.0;2992.0;2264.0;728.0;93.4;6.6;5.0;1.6
2314;Sittard-Geleen;2012;45111.0;42168.0;2943.0;2229.0;714.0;93.5;6.5;4.9;1.6
2315;Skarsterlân;2008;11231.0;10552.0;679.0;365.0;314.0;94.0;6.0;3.2;2.8
2316;Skarsterlân;2009;11284.0;10572.0;712.0;393.0;319.0;93.7;6.3;3.5;2.8
2317;Skarsterlân;2010;11372.0;10679.0;693.0;374.0;319.0;93.9;6.1;3.3;2.8
2318;Skarsterlân;2011;11460.0;10719.0;741.0;427.0;314.0;93.5;6.5;3.7;2.7
2319;Skarsterlân;2012;11567.0;10791.0;776.0;458.0;318.0;93.3;6.7;4.0;2.7
2320;Sliedrecht;2008;9799.0;9436.0;363.0;328.0;35.0;96.3;3.7;3.3;0.4
2321;Sliedrecht;2009;10046.0;9471.0;575.0;517.0;58.0;94.3;5.7;5.1;0.6
2322;Sliedrecht;2010;10188.0;9567.0;621.0;582.0;39.0;93.9;6.1;5.7;0.4
2323;Sliedrecht;2011;10203.0;9594.0;609.0;541.0;68.0;94.0;6.0;5.3;0.7
2324;Sliedrecht;2012;10357.0;9729.0;628.0;551.0;77.0;93.9;6.1;5.3;0.7
2325;Slochteren;2008;6142.0;5960.0;182.0;154.0;28.0;97.0;3.0;2.5;0.5
2326;Slochteren;2009;6276.0;6043.0;233.0;182.0;51.0;96.3;3.7;2.9;0.8
2327;Slochteren;2010;6351.0;6065.0;286.0;196.0;90.0;95.5;4.5;3.1;1.4
2328;Slochteren;2011;6351.0;6077.0;274.0;218.0;56.0;95.7;4.3;3.4;0.9
2329;Slochteren;2012;6348.0;6109.0;239.0;196.0;43.0;96.2;3.8;3.1;0.7
2330;Sluis;2008;13899.0;10885.0;3014.0;1133.0;1881.0;78.3;21.7;8.2;13.5
2331;Sluis;2009;13903.0;10910.0;2993.0;1170.0;1823.0;78.5;21.5;8.4;13.1
2332;Sluis;2010;13931.0;10933.0;2998.0;1106.0;1892.0;78.5;21.5;7.9;13.6
2333;Sluis;2011;13931.0;10899.0;3032.0;1111.0;1921.0;78.2;21.8;8.0;13.8
2334;Sluis;2012;13984.0;10742.0;3242.0;1368.0;1874.0;76.8;23.2;9.8;13.4
2335;Smallingerland;2008;23535.0;22699.0;836.0;717.0;119.0;96.4;3.6;3.0;0.5
2336;Smallingerland;2009;23859.0;22991.0;868.0;742.0;126.0;96.4;3.6;3.1;0.5
2337;Smallingerland;2010;23988.0;23059.0;929.0;798.0;131.0;96.1;3.9;3.3;0.5
2338;Smallingerland;2011;24055.0;23087.0;968.0;818.0;150.0;96.0;4.0;3.4;0.6
2339;Smallingerland;2012;24249.0;23237.0;1012.0;867.0;145.0;95.8;4.2;3.6;0.6
2340;Sneek;2008;14660.0;14053.0;607.0;496.0;111.0;95.9;4.1;3.4;0.8
2341;Sneek;2009;14818.0;14178.0;640.0;528.0;112.0;95.7;4.3;3.6;0.8
2342;Sneek;2010;14922.0;14322.0;600.0;476.0;124.0;96.0;4.0;3.2;0.8
2343;Sneek;2011;;;;;;;;;
2344;Sneek;2012;;;;;;;;;
2345;Soest;2008;19410.0;18628.0;782.0;641.0;141.0;96.0;4.0;3.3;0.7
2346;Soest;2009;19548.0;18640.0;908.0;764.0;144.0;95.4;4.6;3.9;0.7
2347;Soest;2010;19651.0;18733.0;918.0;770.0;148.0;95.3;4.7;3.9;0.8
2348;Soest;2011;19712.0;18751.0;961.0;773.0;188.0;95.1;4.9;3.9;1.0
2349;Soest;2012;19705.0;18865.0;840.0;654.0;186.0;95.7;4.3;3.3;0.9
2350;Someren;2008;6904.0;6712.0;192.0;169.0;23.0;97.2;2.8;2.4;0.3
2351;Someren;2009;6926.0;6731.0;195.0;173.0;22.0;97.2;2.8;2.5;0.3
2352;Someren;2010;7029.0;6779.0;250.0;215.0;35.0;96.4;3.6;3.1;0.5
2353;Someren;2011;7168.0;6880.0;288.0;250.0;38.0;96.0;4.0;3.5;0.5
2354;Someren;2012;7321.0;7087.0;234.0;210.0;24.0;96.8;3.2;2.9;0.3
2355;Son en Breugel;2008;6295.0;6114.0;181.0;149.0;32.0;97.1;2.9;2.4;0.5
2356;Son en Breugel;2009;6314.0;6108.0;206.0;173.0;33.0;96.7;3.3;2.7;0.5
2357;Son en Breugel;2010;6372.0;6123.0;249.0;195.0;54.0;96.1;3.9;3.1;0.8
2358;Son en Breugel;2011;6474.0;6191.0;283.0;217.0;66.0;95.6;4.4;3.4;1.0
2359;Son en Breugel;2012;6575.0;6298.0;277.0;234.0;43.0;95.8;4.2;3.6;0.7
2360;Spijkenisse;2008;31735.0;30811.0;924.0;784.0;140.0;97.1;2.9;2.5;0.4
2361;Spijkenisse;2009;31683.0;30851.0;832.0;736.0;96.0;97.4;2.6;2.3;0.3
2362;Spijkenisse;2010;32183.0;30901.0;1282.0;929.0;353.0;96.0;4.0;2.9;1.1
2363;Spijkenisse;2011;32656.0;31236.0;1420.0;1284.0;136.0;95.7;4.3;3.9;0.4
2364;Spijkenisse;2012;32700.0;31465.0;1235.0;1096.0;139.0;96.2;3.8;3.4;0.4
2365;Stadskanaal;2008;14747.0;13975.0;772.0;680.0;92.0;94.8;5.2;4.6;0.6
2366;Stadskanaal;2009;14891.0;13920.0;971.0;872.0;99.0;93.5;6.5;5.9;0.7
2367;Stadskanaal;2010;14968.0;13928.0;1040.0;913.0;127.0;93.1;6.9;6.1;0.8
2368;Stadskanaal;2011;14979.0;13862.0;1117.0;979.0;138.0;92.5;7.5;6.5;0.9
2369;Stadskanaal;2012;15058.0;13910.0;1148.0;993.0;155.0;92.4;7.6;6.6;1.0
2370;Staphorst;2008;5283.0;4961.0;322.0;285.0;37.0;93.9;6.1;5.4;0.7
2371;Staphorst;2009;5367.0;5021.0;346.0;297.0;49.0;93.6;6.4;5.5;0.9
2372;Staphorst;2010;5398.0;5028.0;370.0;321.0;49.0;93.1;6.9;5.9;0.9
2373;Staphorst;2011;5420.0;5060.0;360.0;308.0;52.0;93.4;6.6;5.7;1.0
2374;Staphorst;2012;5473.0;5106.0;367.0;322.0;45.0;93.3;6.7;5.9;0.8
2375;Stede Broec;2008;8481.0;8228.0;253.0;197.0;56.0;97.0;3.0;2.3;0.7
2376;Stede Broec;2009;8515.0;8257.0;258.0;208.0;50.0;97.0;3.0;2.4;0.6
2377;Stede Broec;2010;8597.0;8338.0;259.0;199.0;60.0;97.0;3.0;2.3;0.7
2378;Stede Broec;2011;8758.0;8452.0;306.0;219.0;87.0;96.5;3.5;2.5;1.0
2379;Stede Broec;2012;8802.0;8515.0;287.0;199.0;88.0;96.7;3.3;2.3;1.0
2380;Steenbergen;2008;9622.0;9269.0;353.0;289.0;64.0;96.3;3.7;3.0;0.7
2381;Steenbergen;2009;9665.0;9274.0;391.0;330.0;61.0;96.0;4.0;3.4;0.6
2382;Steenbergen;2010;9805.0;9369.0;436.0;359.0;77.0;95.6;4.4;3.7;0.8
2383;Steenbergen;2011;9885.0;9447.0;438.0;366.0;72.0;95.6;4.4;3.7;0.7
2384;Steenbergen;2012;10009.0;9525.0;484.0;418.0;66.0;95.2;4.8;4.2;0.7
2385;Steenwijkerland;2008;18200.0;16758.0;1442.0;1046.0;396.0;92.1;7.9;5.7;2.2
2386;Steenwijkerland;2009;18110.0;16769.0;1341.0;1019.0;322.0;92.6;7.4;5.6;1.8
2387;Steenwijkerland;2010;18243.0;16867.0;1376.0;1046.0;330.0;92.5;7.5;5.7;1.8
2388;Steenwijkerland;2011;18592.0;17083.0;1509.0;1126.0;383.0;91.9;8.1;6.1;2.1
2389;Steenwijkerland;2012;18785.0;17295.0;1490.0;1145.0;345.0;92.1;7.9;6.1;1.8
2390;Stein;2008;11275.0;10889.0;386.0;306.0;80.0;96.6;3.4;2.7;0.7
2391;Stein;2009;11296.0;10857.0;439.0;369.0;70.0;96.1;3.9;3.3;0.6
2392;Stein;2010;11308.0;10883.0;425.0;357.0;68.0;96.2;3.8;3.2;0.6
2393;Stein;2011;11427.0;10966.0;461.0;377.0;84.0;96.0;4.0;3.3;0.7
2394;Stein;2012;11430.0;10989.0;441.0;369.0;72.0;96.1;3.9;3.2;0.6
2395;Strijen;2008;3802.0;3651.0;151.0;117.0;34.0;96.0;4.0;3.1;0.9
2396;Strijen;2009;3799.0;3632.0;167.0;133.0;34.0;95.6;4.4;3.5;0.9
2397;Strijen;2010;3826.0;3646.0;180.0;148.0;32.0;95.3;4.7;3.9;0.8
2398;Strijen;2011;3830.0;3662.0;168.0;137.0;31.0;95.6;4.4;3.6;0.8
2399;Strijen;2012;3885.0;3687.0;198.0;163.0;35.0;94.9;5.1;4.2;0.9
2400;Stichtse Vecht;2008;;;;;;;;;
2401;Stichtse Vecht;2009;;;;;;;;;
2402;Stichtse Vecht;2010;;;;;;;;;
