ID;UitkomstenOnderzoek;RegioS;Perioden;AfgerondeDienstenOnderzoek_1;AfgerondeDienstenOnderzoekRelatief_2
2021;Kindermishandeling: bevestigd;West-brabant (VT);2020;25.0;4.0
2022;Kindermishandeling: bevestigd;West-brabant (VT);1e halfjaar 2021;10.0;1.0
2023;Kindermishandeling: bevestigd;West-brabant (VT);2e halfjaar 2021;;
2024;Kindermishandeling: bevestigd;West-brabant (VT);2021;15.0;2.0
2025;Kindermishandeling: bevestigd;West-brabant (VT);1e halfjaar 2022;;
2026;Kindermishandeling: bevestigd;West-brabant (VT);2e halfjaar 2022;10.0;1.0
2027;Kindermishandeling: bevestigd;West-brabant (VT);2022;10.0;2.0
2028;Kindermishandeling: bevestigd;West-brabant (VT);1e halfjaar 2023;;
2029;Kindermishandeling: bevestigd;West-brabant (VT);2e halfjaar 2023;;
2030;Kindermishandeling: bevestigd;West-brabant (VT);2023;10.0;2.0
2031;Kindermishandeling: bevestigd;West-brabant (VT);1e halfjaar 2024;;
2032;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2019;10.0;3.0
2033;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2019;20.0;6.0
2034;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2019;25.0;7.0
2035;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2020;55.0;16.0
2036;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2020;30.0;9.0
2037;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2020;85.0;25.0
2038;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2021;45.0;13.0
2039;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2021;35.0;10.0
2040;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2021;80.0;24.0
2041;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2022;35.0;11.0
2042;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2022;30.0;9.0
2043;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2022;65.0;19.0
2044;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2023;35.0;10.0
2045;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2023;45.0;13.0
2046;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);2023;80.0;23.0
2047;Kindermishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2024;65.0;19.0
2048;Kindermishandeling: bevestigd;Zeeland (VT);1e halfjaar 2019;15.0;4.0
2049;Kindermishandeling: bevestigd;Zeeland (VT);2e halfjaar 2019;15.0;4.0
2050;Kindermishandeling: bevestigd;Zeeland (VT);2019;30.0;8.0
2051;Kindermishandeling: bevestigd;Zeeland (VT);1e halfjaar 2020;30.0;8.0
2052;Kindermishandeling: bevestigd;Zeeland (VT);2e halfjaar 2020;30.0;8.0
2053;Kindermishandeling: bevestigd;Zeeland (VT);2020;60.0;16.0
2054;Kindermishandeling: bevestigd;Zeeland (VT);1e halfjaar 2021;25.0;6.0
2055;Kindermishandeling: bevestigd;Zeeland (VT);2e halfjaar 2021;30.0;8.0
2056;Kindermishandeling: bevestigd;Zeeland (VT);2021;50.0;13.0
2057;Kindermishandeling: bevestigd;Zeeland (VT);1e halfjaar 2022;25.0;7.0
2058;Kindermishandeling: bevestigd;Zeeland (VT);2e halfjaar 2022;30.0;8.0
2059;Kindermishandeling: bevestigd;Zeeland (VT);2022;55.0;15.0
2060;Kindermishandeling: bevestigd;Zeeland (VT);1e halfjaar 2023;40.0;10.0
2061;Kindermishandeling: bevestigd;Zeeland (VT);2e halfjaar 2023;35.0;9.0
2062;Kindermishandeling: bevestigd;Zeeland (VT);2023;75.0;19.0
2063;Kindermishandeling: bevestigd;Zeeland (VT);1e halfjaar 2024;35.0;8.0
2064;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2019;35.0;8.0
2065;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2019;55.0;12.0
2066;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2019;90.0;20.0
2067;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2020;60.0;13.0
2068;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2020;60.0;13.0
2069;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2020;120.0;26.0
2070;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2021;45.0;10.0
2071;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2021;40.0;9.0
2072;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2021;85.0;18.0
2073;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2022;50.0;11.0
2074;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2022;40.0;8.0
2075;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2022;90.0;19.0
2076;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2023;50.0;10.0
2077;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2023;55.0;12.0
2078;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);2023;105.0;22.0
2079;Kindermishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2024;55.0;12.0
2080;Kindermishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2019;45.0;8.0
2081;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2019;65.0;11.0
2082;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2019;110.0;18.0
2083;Kindermishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2020;35.0;6.0
2084;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2020;25.0;4.0
2085;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2020;60.0;10.0
2086;Kindermishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2021;40.0;7.0
2087;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2021;30.0;5.0
2088;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2021;65.0;11.0
2089;Kindermishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2022;45.0;8.0
2090;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2022;40.0;7.0
2091;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2022;85.0;14.0
2092;Kindermishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2023;40.0;7.0
2093;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2023;45.0;8.0
2094;Kindermishandeling: bevestigd;Zuid-Limburg (VT);2023;85.0;15.0
2095;Kindermishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2024;40.0;7.0
2096;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2019;25.0;3.0
2097;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2019;35.0;5.0
2098;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2019;60.0;8.0
2099;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2020;45.0;6.0
2100;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2020;35.0;4.0
2101;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2020;80.0;10.0
2102;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2021;45.0;6.0
2103;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2021;45.0;6.0
2104;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2021;95.0;12.0
2105;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2022;55.0;7.0
2106;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2022;55.0;7.0
2107;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2022;115.0;14.0
2108;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2023;;
2109;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2023;;
2110;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);2023;;
2111;Kindermishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2024;;
2112;Kindermishandeling: niet bevestigd;Nederland;1e halfjaar 2019;180.0;1.0
2113;Kindermishandeling: niet bevestigd;Nederland;2e halfjaar 2019;365.0;2.0
2114;Kindermishandeling: niet bevestigd;Nederland;2019;540.0;3.0
2115;Kindermishandeling: niet bevestigd;Nederland;1e halfjaar 2020;445.0;3.0
2116;Kindermishandeling: niet bevestigd;Nederland;2e halfjaar 2020;520.0;3.0
2117;Kindermishandeling: niet bevestigd;Nederland;2020;965.0;6.0
2118;Kindermishandeling: niet bevestigd;Nederland;1e halfjaar 2021;505.0;3.0
2119;Kindermishandeling: niet bevestigd;Nederland;2e halfjaar 2021;510.0;3.0
2120;Kindermishandeling: niet bevestigd;Nederland;2021;1010.0;6.0
2121;Kindermishandeling: niet bevestigd;Nederland;1e halfjaar 2022;525.0;3.0
2122;Kindermishandeling: niet bevestigd;Nederland;2e halfjaar 2022;570.0;3.0
2123;Kindermishandeling: niet bevestigd;Nederland;2022;1095.0;6.0
2124;Kindermishandeling: niet bevestigd;Nederland;1e halfjaar 2023;615.0;3.0
2125;Kindermishandeling: niet bevestigd;Nederland;2e halfjaar 2023;570.0;3.0
2126;Kindermishandeling: niet bevestigd;Nederland;2023;1185.0;7.0
2127;Kindermishandeling: niet bevestigd;Nederland;1e halfjaar 2024;640.0;4.0
2128;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2019;30.0;2.0
2129;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2019;55.0;3.0
2130;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2019;85.0;5.0
2131;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2020;90.0;5.0
2132;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2020;95.0;5.0
2133;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2020;185.0;11.0
2134;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2021;60.0;3.0
2135;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2021;70.0;4.0
2136;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2021;130.0;8.0
2137;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2022;50.0;3.0
2138;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2022;55.0;3.0
2139;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2022;105.0;6.0
2140;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2023;55.0;3.0
2141;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2023;40.0;2.0
2142;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);2023;95.0;5.0
2143;Kindermishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2024;75.0;4.0
2144;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2019;50.0;1.0
2145;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2019;75.0;2.0
2146;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2019;125.0;3.0
2147;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2020;65.0;2.0
2148;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2020;85.0;2.0
2149;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2020;150.0;4.0
2150;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2021;95.0;3.0
2151;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2021;95.0;3.0
2152;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2021;190.0;5.0
2153;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2022;110.0;3.0
2154;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2022;100.0;3.0
2155;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2022;210.0;6.0
2156;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2023;125.0;3.0
2157;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2023;120.0;3.0
2158;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);2023;240.0;6.0
2159;Kindermishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2024;135.0;4.0
2160;Kindermishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2019;55.0;1.0
2161;Kindermishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2019;140.0;2.0
2162;Kindermishandeling: niet bevestigd;West-Nederland (LD);2019;195.0;2.0
2163;Kindermishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2020;190.0;2.0
2164;Kindermishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2020;240.0;3.0
2165;Kindermishandeling: niet bevestigd;West-Nederland (LD);2020;430.0;5.0
2166;Kindermishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2021;240.0;3.0
2167;Kindermishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2021;230.0;3.0
2168;Kindermishandeling: niet bevestigd;West-Nederland (LD);2021;475.0;6.0
2169;Kindermishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2022;250.0;3.0
2170;Kindermishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2022;270.0;3.0
2171;Kindermishandeling: niet bevestigd;West-Nederland (LD);2022;520.0;6.0
2172;Kindermishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2023;305.0;4.0
2173;Kindermishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2023;270.0;3.0
2174;Kindermishandeling: niet bevestigd;West-Nederland (LD);2023;575.0;7.0
2175;Kindermishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2024;270.0;3.0
2176;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2019;45.0;1.0
2177;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2019;90.0;2.0
2178;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2019;135.0;4.0
2179;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2020;100.0;3.0
2180;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2020;95.0;3.0
2181;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2020;195.0;5.0
2182;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2021;110.0;3.0
2183;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2021;110.0;3.0
2184;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2021;220.0;6.0
2185;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2022;115.0;3.0
2186;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2022;145.0;4.0
2187;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2022;260.0;7.0
2188;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2023;130.0;4.0
2189;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2023;140.0;4.0
2190;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);2023;270.0;7.0
2191;Kindermishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2024;155.0;4.0
2192;Kindermishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2019;;
2193;Kindermishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2019;15.0;3.0
2194;Kindermishandeling: niet bevestigd;Groningen (PV);2019;20.0;3.0
2195;Kindermishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2020;25.0;4.0
2196;Kindermishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2020;20.0;3.0
2197;Kindermishandeling: niet bevestigd;Groningen (PV);2020;45.0;8.0
2198;Kindermishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2021;20.0;3.0
2199;Kindermishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2021;25.0;4.0
2200;Kindermishandeling: niet bevestigd;Groningen (PV);2021;45.0;8.0
2201;Kindermishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2022;15.0;3.0
2202;Kindermishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2022;20.0;3.0
2203;Kindermishandeling: niet bevestigd;Groningen (PV);2022;35.0;6.0
2204;Kindermishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2023;25.0;4.0
2205;Kindermishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2023;10.0;2.0
2206;Kindermishandeling: niet bevestigd;Groningen (PV);2023;35.0;6.0
2207;Kindermishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2024;30.0;5.0
2208;Kindermishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2019;15.0;2.0
2209;Kindermishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2019;30.0;5.0
2210;Kindermishandeling: niet bevestigd;Fryslân (PV);2019;40.0;6.0
2211;Kindermishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2020;40.0;6.0
2212;Kindermishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2020;50.0;8.0
2213;Kindermishandeling: niet bevestigd;Fryslân (PV);2020;90.0;14.0
2214;Kindermishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2021;25.0;4.0
2215;Kindermishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2021;35.0;5.0
2216;Kindermishandeling: niet bevestigd;Fryslân (PV);2021;60.0;9.0
2217;Kindermishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2022;25.0;4.0
2218;Kindermishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2022;30.0;5.0
2219;Kindermishandeling: niet bevestigd;Fryslân (PV);2022;55.0;9.0
2220;Kindermishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2023;20.0;3.0
2221;Kindermishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2023;15.0;3.0
2222;Kindermishandeling: niet bevestigd;Fryslân (PV);2023;40.0;6.0
2223;Kindermishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2024;40.0;6.0
2224;Kindermishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2019;10.0;2.0
2225;Kindermishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2019;15.0;3.0
2226;Kindermishandeling: niet bevestigd;Drenthe (PV);2019;25.0;5.0
2227;Kindermishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2020;25.0;5.0
2228;Kindermishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2020;30.0;6.0
2229;Kindermishandeling: niet bevestigd;Drenthe (PV);2020;55.0;11.0
2230;Kindermishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2021;10.0;2.0
2231;Kindermishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2021;10.0;2.0
2232;Kindermishandeling: niet bevestigd;Drenthe (PV);2021;20.0;4.0
2233;Kindermishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2022;10.0;2.0
2234;Kindermishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2022;;
2235;Kindermishandeling: niet bevestigd;Drenthe (PV);2022;15.0;3.0
2236;Kindermishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2023;10.0;2.0
2237;Kindermishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2023;15.0;3.0
2238;Kindermishandeling: niet bevestigd;Drenthe (PV);2023;25.0;5.0
2239;Kindermishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2024;10.0;2.0
2240;Kindermishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2019;20.0;2.0
2241;Kindermishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2019;20.0;2.0
2242;Kindermishandeling: niet bevestigd;Overijssel (PV);2019;40.0;3.0
2243;Kindermishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2020;15.0;1.0
2244;Kindermishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2020;20.0;2.0
2245;Kindermishandeling: niet bevestigd;Overijssel (PV);2020;40.0;3.0
2246;Kindermishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2021;15.0;1.0
2247;Kindermishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2021;20.0;2.0
2248;Kindermishandeling: niet bevestigd;Overijssel (PV);2021;30.0;3.0
2249;Kindermishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2022;20.0;2.0
2250;Kindermishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2022;20.0;2.0
2251;Kindermishandeling: niet bevestigd;Overijssel (PV);2022;35.0;3.0
2252;Kindermishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2023;25.0;2.0
2253;Kindermishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2023;20.0;2.0
2254;Kindermishandeling: niet bevestigd;Overijssel (PV);2023;45.0;4.0
2255;Kindermishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2024;30.0;2.0
2256;Kindermishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2019;;
2257;Kindermishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2019;;
2258;Kindermishandeling: niet bevestigd;Flevoland (PV);2019;;
2259;Kindermishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2020;;
2260;Kindermishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2020;15.0;4.0
2261;Kindermishandeling: niet bevestigd;Flevoland (PV);2020;20.0;5.0
2262;Kindermishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2021;35.0;8.0
2263;Kindermishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2021;40.0;9.0
2264;Kindermishandeling: niet bevestigd;Flevoland (PV);2021;70.0;16.0
2265;Kindermishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2022;35.0;8.0
2266;Kindermishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2022;25.0;6.0
2267;Kindermishandeling: niet bevestigd;Flevoland (PV);2022;60.0;14.0
2268;Kindermishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2023;45.0;10.0
2269;Kindermishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2023;55.0;12.0
2270;Kindermishandeling: niet bevestigd;Flevoland (PV);2023;95.0;22.0
2271;Kindermishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2024;40.0;8.0
2272;Kindermishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2019;25.0;1.0
2273;Kindermishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2019;55.0;3.0
2274;Kindermishandeling: niet bevestigd;Gelderland (PV);2019;80.0;4.0
2275;Kindermishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2020;45.0;2.0
2276;Kindermishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2020;50.0;2.0
2277;Kindermishandeling: niet bevestigd;Gelderland (PV);2020;95.0;5.0
2278;Kindermishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2021;45.0;2.0
2279;Kindermishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2021;40.0;2.0
2280;Kindermishandeling: niet bevestigd;Gelderland (PV);2021;85.0;4.0
2281;Kindermishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2022;55.0;3.0
2282;Kindermishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2022;55.0;3.0
2283;Kindermishandeling: niet bevestigd;Gelderland (PV);2022;115.0;5.0
2284;Kindermishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2023;55.0;3.0
2285;Kindermishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2023;45.0;2.0
2286;Kindermishandeling: niet bevestigd;Gelderland (PV);2023;100.0;5.0
2287;Kindermishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2024;70.0;3.0
2288;Kindermishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2019;;
2289;Kindermishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2019;;
2290;Kindermishandeling: niet bevestigd;Utrecht (PV);2019;10.0;1.0
2291;Kindermishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2020;10.0;1.0
2292;Kindermishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2020;10.0;1.0
2293;Kindermishandeling: niet bevestigd;Utrecht (PV);2020;25.0;2.0
2294;Kindermishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2021;25.0;2.0
2295;Kindermishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2021;25.0;2.0
2296;Kindermishandeling: niet bevestigd;Utrecht (PV);2021;45.0;3.0
2297;Kindermishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2022;15.0;1.0
2298;Kindermishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2022;20.0;1.0
