ID;SoortMisdrijf;Politieregio;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
2942;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;1996;;;;;;;;;;
2943;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;1997;36.0;18.0;35.0;97.2;51.0;51.0;0.0;26.0;53.0;0.0
2944;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;1998;23.0;12.0;23.0;100.0;33.0;32.0;1.0;17.0;35.0;1.0
2945;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;1999;20.0;11.0;18.0;90.0;33.0;33.0;0.0;17.0;36.0;0.0
2946;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2000;15.0;8.0;15.0;100.0;21.0;19.0;2.0;11.0;20.0;2.0
2947;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2001;26.0;13.0;26.0;100.0;50.0;45.0;5.0;25.0;47.0;5.0
2948;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2002;33.0;17.0;33.0;100.0;59.0;56.0;3.0;30.0;58.0;3.0
2949;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2003;31.0;16.0;31.0;100.0;51.0;49.0;2.0;26.0;51.0;2.0
2950;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2004;37.0;19.0;35.0;94.6;60.0;58.0;2.0;31.0;61.0;2.0
2951;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2005;22.0;11.0;17.0;77.3;31.0;28.0;3.0;16.0;29.0;3.0
2952;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2006;23.0;12.0;22.0;95.7;35.0;29.0;6.0;18.0;31.0;6.0
2953;Wet op Economische Delicten totaal;Gooi-en Vechtstreek;2007;27.0;14.0;23.0;85.2;38.0;33.0;5.0;20.0;35.0;5.0
2954;Wet op Economische Delicten totaal;Haaglanden;1994;76.0;10.0;75.0;98.7;67.0;67.0;0.0;9.0;18.0;0.0
2955;Wet op Economische Delicten totaal;Haaglanden;1995;142.0;19.0;107.0;75.4;146.0;140.0;6.0;19.0;37.0;2.0
2956;Wet op Economische Delicten totaal;Haaglanden;1996;244.0;32.0;149.0;61.1;226.0;210.0;16.0;30.0;56.0;4.0
2957;Wet op Economische Delicten totaal;Haaglanden;1997;299.0;39.0;185.0;61.9;226.0;207.0;19.0;30.0;55.0;5.0
2958;Wet op Economische Delicten totaal;Haaglanden;1998;264.0;35.0;221.0;83.7;292.0;270.0;22.0;38.0;71.0;6.0
2959;Wet op Economische Delicten totaal;Haaglanden;1999;186.0;24.0;147.0;79.0;214.0;204.0;10.0;28.0;54.0;3.0
2960;Wet op Economische Delicten totaal;Haaglanden;2000;185.0;24.0;159.0;85.9;210.0;200.0;10.0;27.0;52.0;3.0
2961;Wet op Economische Delicten totaal;Haaglanden;2001;188.0;24.0;170.0;90.4;211.0;204.0;7.0;27.0;53.0;2.0
2962;Wet op Economische Delicten totaal;Haaglanden;2002;286.0;36.0;247.0;86.4;319.0;307.0;12.0;41.0;78.0;3.0
2963;Wet op Economische Delicten totaal;Haaglanden;2003;356.0;45.0;322.0;90.4;360.0;341.0;19.0;46.0;87.0;5.0
2964;Wet op Economische Delicten totaal;Haaglanden;2004;632.0;79.0;615.0;97.3;721.0;696.0;25.0;90.0;175.0;6.0
2965;Wet op Economische Delicten totaal;Haaglanden;2005;522.0;65.0;393.0;75.3;478.0;454.0;24.0;59.0;113.0;6.0
2966;Wet op Economische Delicten totaal;Haaglanden;2006;140.0;17.0;122.0;87.1;158.0;149.0;9.0;20.0;37.0;2.0
2967;Wet op Economische Delicten totaal;Haaglanden;2007;86.0;11.0;58.0;67.4;67.0;66.0;1.0;8.0;16.0;0.0
2968;Wet op Economische Delicten totaal;Hollands-Midden;1994;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2969;Wet op Economische Delicten totaal;Hollands-Midden;1995;;;;;;;;;;
2970;Wet op Economische Delicten totaal;Hollands-Midden;1996;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2971;Wet op Economische Delicten totaal;Hollands-Midden;1997;128.0;21.0;121.0;94.5;163.0;162.0;1.0;27.0;54.0;0.0
2972;Wet op Economische Delicten totaal;Hollands-Midden;1998;119.0;20.0;99.0;83.2;144.0;142.0;2.0;24.0;47.0;1.0
2973;Wet op Economische Delicten totaal;Hollands-Midden;1999;188.0;31.0;180.0;95.7;310.0;298.0;12.0;51.0;99.0;4.0
2974;Wet op Economische Delicten totaal;Hollands-Midden;2000;94.0;15.0;82.0;87.2;144.0;138.0;6.0;24.0;45.0;2.0
2975;Wet op Economische Delicten totaal;Hollands-Midden;2001;124.0;20.0;116.0;93.5;203.0;201.0;2.0;33.0;66.0;1.0
2976;Wet op Economische Delicten totaal;Hollands-Midden;2002;154.0;25.0;139.0;90.3;239.0;233.0;6.0;39.0;76.0;2.0
2977;Wet op Economische Delicten totaal;Hollands-Midden;2003;77.0;13.0;60.0;77.9;132.0;131.0;1.0;21.0;43.0;0.0
2978;Wet op Economische Delicten totaal;Hollands-Midden;2004;102.0;17.0;86.0;84.3;145.0;143.0;2.0;24.0;47.0;1.0
2979;Wet op Economische Delicten totaal;Hollands-Midden;2005;107.0;17.0;100.0;93.5;156.0;151.0;5.0;25.0;49.0;2.0
2980;Wet op Economische Delicten totaal;Hollands-Midden;2006;99.0;16.0;88.0;88.9;105.0;99.0;6.0;17.0;32.0;2.0
2981;Wet op Economische Delicten totaal;Hollands-Midden;2007;83.0;13.0;79.0;95.2;110.0;107.0;3.0;18.0;35.0;1.0
2982;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;1994;174.0;18.0;52.0;29.9;69.0;65.0;4.0;7.0;13.0;1.0
2983;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;1995;264.0;27.0;130.0;49.2;91.0;81.0;10.0;9.0;17.0;2.0
2984;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;1996;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
2985;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;1997;262.0;27.0;50.0;19.1;257.0;234.0;23.0;26.0;48.0;5.0
2986;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;1998;370.0;38.0;122.0;33.0;270.0;246.0;24.0;28.0;51.0;5.0
2987;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;1999;311.0;32.0;112.0;36.0;257.0;237.0;20.0;26.0;48.0;4.0
2988;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2000;351.0;35.0;159.0;45.3;211.0;191.0;20.0;21.0;39.0;4.0
2989;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2001;250.0;25.0;230.0;92.0;159.0;146.0;13.0;16.0;29.0;3.0
2990;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2002;143.0;14.0;139.0;97.2;189.0;186.0;3.0;19.0;37.0;1.0
2991;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2003;184.0;18.0;177.0;96.2;226.0;208.0;18.0;22.0;41.0;4.0
2992;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2004;156.0;15.0;154.0;98.7;200.0;193.0;7.0;20.0;38.0;1.0
2993;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2005;177.0;17.0;174.0;98.3;237.0;227.0;10.0;23.0;45.0;2.0
2994;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2006;160.0;16.0;156.0;97.5;228.0;216.0;12.0;23.0;43.0;2.0
2995;Wet op Economische Delicten totaal;Rotterdam-Rijnmond;2007;162.0;16.0;153.0;94.4;190.0;186.0;4.0;19.0;37.0;1.0
2996;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;1994;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
2997;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;1995;;;;;;;;;;
2998;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;1996;;;;;;;;;;
2999;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;1997;81.0;21.0;74.0;91.4;110.0;105.0;5.0;28.0;54.0;3.0
3000;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;1998;89.0;23.0;86.0;96.6;161.0;156.0;5.0;41.0;80.0;3.0
3001;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;1999;81.0;21.0;77.0;95.1;132.0;119.0;13.0;34.0;61.0;7.0
3002;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2000;79.0;20.0;64.0;81.0;124.0;111.0;13.0;31.0;56.0;7.0
3003;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2001;54.0;14.0;42.0;77.8;74.0;67.0;7.0;19.0;34.0;4.0
3004;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2002;79.0;21.0;71.0;89.9;101.0;95.0;6.0;26.0;50.0;3.0
3005;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2003;110.0;29.0;101.0;91.8;136.0;133.0;3.0;35.0;70.0;2.0
3006;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2004;113.0;29.0;102.0;90.3;139.0;131.0;8.0;36.0;68.0;4.0
3007;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2005;112.0;29.0;107.0;95.5;176.0;171.0;5.0;46.0;89.0;3.0
3008;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2006;74.0;19.0;69.0;93.2;114.0;107.0;7.0;30.0;56.0;4.0
3009;Wet op Economische Delicten totaal;Zuid-Holland-Zuid;2007;47.0;12.0;44.0;93.6;66.0;63.0;3.0;17.0;33.0;2.0
3010;Wet op Economische Delicten totaal;Zeeland;1994;12.0;4.0;8.0;66.7;13.0;13.0;0.0;4.0;9.0;0.0
3011;Wet op Economische Delicten totaal;Zeeland;1995;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
3012;Wet op Economische Delicten totaal;Zeeland;1996;2.0;1.0;1.0;50.0;2.0;2.0;0.0;1.0;1.0;0.0
3013;Wet op Economische Delicten totaal;Zeeland;1997;64.0;21.0;54.0;84.4;76.0;71.0;5.0;25.0;48.0;3.0
3014;Wet op Economische Delicten totaal;Zeeland;1998;70.0;23.0;67.0;95.7;96.0;91.0;5.0;32.0;61.0;3.0
3015;Wet op Economische Delicten totaal;Zeeland;1999;62.0;21.0;56.0;90.3;67.0;59.0;8.0;22.0;39.0;5.0
3016;Wet op Economische Delicten totaal;Zeeland;2000;74.0;25.0;56.0;75.7;92.0;87.0;5.0;31.0;58.0;3.0
3017;Wet op Economische Delicten totaal;Zeeland;2001;141.0;47.0;137.0;97.2;169.0;164.0;5.0;56.0;108.0;3.0
3018;Wet op Economische Delicten totaal;Zeeland;2002;179.0;59.0;175.0;97.8;213.0;204.0;9.0;70.0;134.0;6.0
3019;Wet op Economische Delicten totaal;Zeeland;2003;169.0;55.0;166.0;98.2;232.0;222.0;10.0;76.0;145.0;7.0
3020;Wet op Economische Delicten totaal;Zeeland;2004;182.0;59.0;174.0;95.6;212.0;199.0;13.0;69.0;130.0;9.0
3021;Wet op Economische Delicten totaal;Zeeland;2005;181.0;59.0;174.0;96.1;238.0;226.0;12.0;77.0;147.0;8.0
3022;Wet op Economische Delicten totaal;Zeeland;2006;135.0;44.0;127.0;94.1;169.0;159.0;10.0;55.0;103.0;7.0
3023;Wet op Economische Delicten totaal;Zeeland;2007;113.0;37.0;104.0;92.0;139.0;136.0;3.0;45.0;88.0;2.0
3024;Wet op Economische Delicten totaal;Midden- en West-Brabant;1994;916.0;108.0;39.0;4.3;55.0;55.0;0.0;6.0;13.0;0.0
3025;Wet op Economische Delicten totaal;Midden- en West-Brabant;1995;207.0;24.0;170.0;82.1;204.0;188.0;16.0;24.0;44.0;4.0
3026;Wet op Economische Delicten totaal;Midden- en West-Brabant;1996;175.0;20.0;161.0;92.0;241.0;228.0;13.0;28.0;53.0;3.0
3027;Wet op Economische Delicten totaal;Midden- en West-Brabant;1997;132.0;16.0;124.0;93.9;150.0;144.0;6.0;18.0;35.0;1.0
3028;Wet op Economische Delicten totaal;Midden- en West-Brabant;1998;101.0;12.0;96.0;95.0;149.0;140.0;9.0;18.0;33.0;2.0
3029;Wet op Economische Delicten totaal;Midden- en West-Brabant;1999;64.0;8.0;53.0;82.8;74.0;71.0;3.0;9.0;17.0;1.0
3030;Wet op Economische Delicten totaal;Midden- en West-Brabant;2000;94.0;11.0;79.0;84.0;146.0;138.0;8.0;17.0;32.0;2.0
3031;Wet op Economische Delicten totaal;Midden- en West-Brabant;2001;115.0;13.0;101.0;87.8;161.0;158.0;3.0;19.0;37.0;1.0
3032;Wet op Economische Delicten totaal;Midden- en West-Brabant;2002;170.0;20.0;129.0;75.9;194.0;188.0;6.0;22.0;44.0;1.0
3033;Wet op Economische Delicten totaal;Midden- en West-Brabant;2003;169.0;20.0;143.0;84.6;195.0;190.0;5.0;23.0;44.0;1.0
3034;Wet op Economische Delicten totaal;Midden- en West-Brabant;2004;150.0;17.0;138.0;92.0;205.0;197.0;8.0;24.0;45.0;2.0
3035;Wet op Economische Delicten totaal;Midden- en West-Brabant;2005;118.0;14.0;101.0;85.6;151.0;142.0;9.0;17.0;33.0;2.0
3036;Wet op Economische Delicten totaal;Midden- en West-Brabant;2006;151.0;17.0;136.0;90.1;189.0;170.0;19.0;22.0;39.0;4.0
3037;Wet op Economische Delicten totaal;Midden- en West-Brabant;2007;123.0;14.0;111.0;90.2;141.0;123.0;18.0;16.0;28.0;4.0
3038;Wet op Economische Delicten totaal;Brabant-Noord;1994;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
3039;Wet op Economische Delicten totaal;Brabant-Noord;1995;;;;;;;;;;
3040;Wet op Economische Delicten totaal;Brabant-Noord;1996;;;;;;;;;;
3041;Wet op Economische Delicten totaal;Brabant-Noord;1997;68.0;14.0;59.0;86.8;80.0;78.0;2.0;16.0;31.0;1.0
3042;Wet op Economische Delicten totaal;Brabant-Noord;1998;55.0;11.0;47.0;85.5;54.0;52.0;2.0;11.0;21.0;1.0
3043;Wet op Economische Delicten totaal;Brabant-Noord;1999;62.0;12.0;60.0;96.8;69.0;63.0;6.0;14.0;25.0;2.0
3044;Wet op Economische Delicten totaal;Brabant-Noord;2000;88.0;17.0;81.0;92.0;98.0;92.0;6.0;19.0;36.0;2.0
3045;Wet op Economische Delicten totaal;Brabant-Noord;2001;141.0;28.0;137.0;97.2;163.0;152.0;11.0;32.0;59.0;4.0
3046;Wet op Economische Delicten totaal;Brabant-Noord;2002;186.0;36.0;172.0;92.5;203.0;190.0;13.0;40.0;74.0;5.0
3047;Wet op Economische Delicten totaal;Brabant-Noord;2003;206.0;40.0;192.0;93.2;254.0;237.0;17.0;50.0;92.0;7.0
3048;Wet op Economische Delicten totaal;Brabant-Noord;2004;182.0;35.0;170.0;93.4;211.0;191.0;20.0;41.0;74.0;8.0
3049;Wet op Economische Delicten totaal;Brabant-Noord;2005;234.0;46.0;217.0;92.7;273.0;252.0;21.0;53.0;97.0;8.0
3050;Wet op Economische Delicten totaal;Brabant-Noord;2006;235.0;46.0;221.0;94.0;285.0;257.0;28.0;55.0;99.0;11.0
3051;Wet op Economische Delicten totaal;Brabant-Noord;2007;228.0;44.0;215.0;94.3;239.0;221.0;18.0;46.0;85.0;7.0
3052;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;1994;1.0;0.0;1.0;100.0;1.0;1.0;0.0;0.0;0.0;0.0
3053;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;1995;2.0;0.0;2.0;100.0;3.0;3.0;0.0;1.0;1.0;0.0
3054;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;1996;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
3055;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;1997;116.0;20.0;115.0;99.1;136.0;121.0;15.0;24.0;41.0;5.0
3056;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;1998;100.0;17.0;98.0;98.0;140.0;119.0;21.0;24.0;41.0;7.0
3057;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;1999;94.0;16.0;93.0;98.9;126.0;116.0;10.0;22.0;39.0;3.0
3058;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2000;65.0;11.0;62.0;95.4;81.0;77.0;4.0;14.0;26.0;1.0
3059;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2001;66.0;11.0;63.0;95.5;102.0;101.0;1.0;17.0;34.0;0.0
3060;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2002;84.0;14.0;77.0;91.7;117.0;111.0;6.0;20.0;37.0;2.0
3061;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2003;122.0;20.0;102.0;83.6;158.0;150.0;8.0;26.0;49.0;3.0
3062;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2004;124.0;21.0;115.0;92.7;145.0;139.0;6.0;24.0;46.0;2.0
3063;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2005;135.0;23.0;126.0;93.3;188.0;171.0;17.0;31.0;56.0;6.0
3064;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2006;106.0;18.0;97.0;91.5;141.0;130.0;11.0;23.0;43.0;4.0
3065;Wet op Economische Delicten totaal;Brabant-Zuid-Oost;2007;83.0;14.0;77.0;92.8;105.0;99.0;6.0;17.0;32.0;2.0
3066;Wet op Economische Delicten totaal;Limburg-Noord;1994;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
3067;Wet op Economische Delicten totaal;Limburg-Noord;1995;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3068;Wet op Economische Delicten totaal;Limburg-Noord;1996;65.0;16.0;21.0;32.3;24.0;22.0;2.0;6.0;11.0;1.0
3069;Wet op Economische Delicten totaal;Limburg-Noord;1997;372.0;93.0;70.0;18.8;103.0;89.0;14.0;26.0;44.0;7.0
3070;Wet op Economische Delicten totaal;Limburg-Noord;1998;293.0;73.0;43.0;14.7;55.0;45.0;10.0;14.0;22.0;5.0
3071;Wet op Economische Delicten totaal;Limburg-Noord;1999;222.0;55.0;41.0;18.5;54.0;50.0;4.0;13.0;24.0;2.0
3072;Wet op Economische Delicten totaal;Limburg-Noord;2000;240.0;59.0;39.0;16.3;68.0;65.0;3.0;17.0;32.0;1.0
3073;Wet op Economische Delicten totaal;Limburg-Noord;2001;178.0;44.0;66.0;37.1;113.0;102.0;11.0;28.0;49.0;5.0
3074;Wet op Economische Delicten totaal;Limburg-Noord;2002;174.0;41.0;58.0;33.3;69.0;65.0;4.0;16.0;30.0;2.0
3075;Wet op Economische Delicten totaal;Limburg-Noord;2003;190.0;45.0;107.0;56.3;131.0;124.0;7.0;31.0;58.0;3.0
3076;Wet op Economische Delicten totaal;Limburg-Noord;2004;145.0;34.0;86.0;59.3;99.0;96.0;3.0;23.0;45.0;1.0
3077;Wet op Economische Delicten totaal;Limburg-Noord;2005;129.0;30.0;99.0;76.7;117.0;113.0;4.0;28.0;53.0;2.0
3078;Wet op Economische Delicten totaal;Limburg-Noord;2006;91.0;21.0;72.0;79.1;85.0;84.0;1.0;20.0;39.0;0.0
3079;Wet op Economische Delicten totaal;Limburg-Noord;2007;104.0;24.0;83.0;79.8;113.0;100.0;13.0;27.0;46.0;6.0
3080;Wet op Economische Delicten totaal;Limburg-Zuid;1994;237.0;44.0;163.0;68.8;290.0;255.0;35.0;53.0;95.0;13.0
3081;Wet op Economische Delicten totaal;Limburg-Zuid;1995;105.0;19.0;54.0;51.4;47.0;41.0;6.0;9.0;15.0;2.0
3082;Wet op Economische Delicten totaal;Limburg-Zuid;1996;181.0;33.0;95.0;52.5;108.0;98.0;10.0;20.0;36.0;4.0
3083;Wet op Economische Delicten totaal;Limburg-Zuid;1997;157.0;29.0;84.0;53.5;90.0;73.0;17.0;17.0;27.0;6.0
3084;Wet op Economische Delicten totaal;Limburg-Zuid;1998;251.0;46.0;167.0;66.5;173.0;159.0;14.0;32.0;59.0;5.0
3085;Wet op Economische Delicten totaal;Limburg-Zuid;1999;286.0;52.0;138.0;48.3;284.0;258.0;26.0;52.0;95.0;9.0
3086;Wet op Economische Delicten totaal;Limburg-Zuid;2000;294.0;54.0;180.0;61.2;320.0;301.0;19.0;59.0;111.0;7.0
3087;Wet op Economische Delicten totaal;Limburg-Zuid;2001;266.0;49.0;220.0;82.7;276.0;255.0;21.0;51.0;94.0;8.0
3088;Wet op Economische Delicten totaal;Limburg-Zuid;2002;77.0;14.0;67.0;87.0;74.0;65.0;9.0;14.0;25.0;3.0
3089;Wet op Economische Delicten totaal;Limburg-Zuid;2003;112.0;21.0;109.0;97.3;116.0;111.0;5.0;22.0;42.0;2.0
3090;Wet op Economische Delicten totaal;Limburg-Zuid;2004;114.0;22.0;105.0;92.1;116.0;110.0;6.0;22.0;42.0;2.0
3091;Wet op Economische Delicten totaal;Limburg-Zuid;2005;101.0;19.0;91.0;90.1;96.0;87.0;9.0;18.0;33.0;3.0
3092;Wet op Economische Delicten totaal;Limburg-Zuid;2006;115.0;22.0;110.0;95.7;135.0;128.0;7.0;26.0;49.0;3.0
3093;Wet op Economische Delicten totaal;Limburg-Zuid;2007;158.0;30.0;153.0;96.8;172.0;159.0;13.0;33.0;62.0;5.0
3094;Wet op Economische Delicten totaal;Flevoland;1994;25.0;13.0;25.0;100.0;26.0;26.0;0.0;13.0;26.0;0.0
3095;Wet op Economische Delicten totaal;Flevoland;1995;39.0;19.0;35.0;89.7;38.0;33.0;5.0;18.0;32.0;5.0
3096;Wet op Economische Delicten totaal;Flevoland;1996;32.0;15.0;31.0;96.9;53.0;52.0;1.0;25.0;48.0;1.0
3097;Wet op Economische Delicten totaal;Flevoland;1997;22.0;10.0;21.0;95.5;25.0;24.0;1.0;11.0;22.0;1.0
3098;Wet op Economische Delicten totaal;Flevoland;1998;50.0;22.0;36.0;72.0;48.0;45.0;3.0;21.0;39.0;3.0
3099;Wet op Economische Delicten totaal;Flevoland;1999;88.0;36.0;36.0;40.9;113.0;109.0;4.0;47.0;90.0;3.0
3100;Wet op Economische Delicten totaal;Flevoland;2000;89.0;35.0;34.0;38.2;93.0;90.0;3.0;37.0;72.0;2.0
3101;Wet op Economische Delicten totaal;Flevoland;2001;37.0;14.0;23.0;62.2;39.0;37.0;2.0;15.0;28.0;2.0
3102;Wet op Economische Delicten totaal;Flevoland;2002;46.0;17.0;38.0;82.6;44.0;44.0;0.0;16.0;32.0;0.0
3103;Wet op Economische Delicten totaal;Flevoland;2003;86.0;31.0;79.0;91.9;96.0;93.0;3.0;34.0;66.0;2.0
3104;Wet op Economische Delicten totaal;Flevoland;2004;94.0;33.0;66.0;70.2;74.0;70.0;4.0;26.0;49.0;3.0
3105;Wet op Economische Delicten totaal;Flevoland;2005;66.0;23.0;61.0;92.4;67.0;52.0;15.0;23.0;36.0;10.0
3106;Wet op Economische Delicten totaal;Flevoland;2006;51.0;17.0;51.0;100.0;57.0;52.0;5.0;19.0;35.0;3.0
3107;Wet op Economische Delicten totaal;Flevoland;2007;43.0;14.0;40.0;93.0;44.0;42.0;2.0;15.0;28.0;1.0
3108;Wet op Economische Delicten totaal;Korps Landelijke politie;1994;47.0;;47.0;100.0;47.0;47.0;0.0;;;
3109;Wet op Economische Delicten totaal;Korps Landelijke politie;1995;3.0;;3.0;100.0;3.0;3.0;0.0;;;0.0
3110;Wet op Economische Delicten totaal;Korps Landelijke politie;1996;15.0;;15.0;100.0;14.0;14.0;0.0;;;0.0
3111;Wet op Economische Delicten totaal;Korps Landelijke politie;1997;155.0;;98.0;63.2;98.0;98.0;0.0;;;0.0
3112;Wet op Economische Delicten totaal;Korps Landelijke politie;1998;171.0;;73.0;42.7;169.0;169.0;0.0;;;0.0
3113;Wet op Economische Delicten totaal;Korps Landelijke politie;1999;71.0;;66.0;93.0;74.0;74.0;0.0;;;0.0
3114;Wet op Economische Delicten totaal;Korps Landelijke politie;2000;;;;;;;;;;
3115;Wet op Economische Delicten totaal;Korps Landelijke politie;2001;;;;;;;;;;
3116;Wet op Economische Delicten totaal;Korps Landelijke politie;2002;;;;;;;;;;
3117;Wet op Economische Delicten totaal;Korps Landelijke politie;2003;;;;;;;;;;
3118;Wet op Economische Delicten totaal;Korps Landelijke politie;2004;;;;;;;;;;
3119;Wet op Economische Delicten totaal;Korps Landelijke politie;2005;;;;;;;;;;
3120;Wet op Economische Delicten totaal;Korps Landelijke politie;2006;;;;;;;;;;
3121;Wet op Economische Delicten totaal;Korps Landelijke politie;2007;;;;;;;;;;
3122;Wet op Economische Delicten totaal;Koninklijke Marechaussee;1994;47.0;;28.0;59.6;33.0;33.0;0.0;;;
3123;Wet op Economische Delicten totaal;Koninklijke Marechaussee;1995;45.0;;31.0;68.9;43.0;43.0;0.0;;;0.0
3124;Wet op Economische Delicten totaal;Koninklijke Marechaussee;1996;69.0;;55.0;79.7;39.0;39.0;0.0;;;0.0
3125;Wet op Economische Delicten totaal;Koninklijke Marechaussee;1997;82.0;;67.0;81.7;62.0;61.0;1.0;;;
3126;Wet op Economische Delicten totaal;Koninklijke Marechaussee;1998;41.0;;40.0;97.6;41.0;41.0;0.0;;;0.0
3127;Wet op Economische Delicten totaal;Koninklijke Marechaussee;1999;82.0;;63.0;76.8;61.0;61.0;0.0;;;0.0
3128;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2000;8.0;;8.0;100.0;10.0;10.0;0.0;;;0.0
3129;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2001;8.0;;8.0;100.0;9.0;9.0;0.0;;;0.0
3130;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2002;6.0;;4.0;66.7;6.0;6.0;0.0;;;0.0
3131;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2003;10.0;;7.0;70.0;8.0;8.0;0.0;;;0.0
3132;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2004;16.0;;7.0;43.8;13.0;13.0;0.0;;;0.0
3133;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2005;4.0;;3.0;75.0;3.0;3.0;0.0;;;0.0
3134;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2006;3.0;;2.0;66.7;2.0;2.0;0.0;;;0.0
3135;Wet op Economische Delicten totaal;Koninklijke Marechaussee;2007;7.0;;2.0;28.6;4.0;4.0;0.0;;;0.0
3136;Opiumwet totaal;Totaal Nederland;1994;4452.0;35.0;3200.0;71.9;4353.0;3874.0;479.0;35.0;62.0;8.0
3137;Opiumwet totaal;Totaal Nederland;1995;4248.0;34.0;3530.0;83.1;8846.0;7765.0;1081.0;70.0;123.0;17.0
3138;Opiumwet totaal;Totaal Nederland;1996;4626.0;36.0;3680.0;79.6;7533.0;6679.0;854.0;59.0;105.0;13.0
3139;Opiumwet totaal;Totaal Nederland;1997;7646.0;60.0;6447.0;84.3;11851.0;10408.0;1443.0;93.0;164.0;23.0
3140;Opiumwet totaal;Totaal Nederland;1998;7690.0;60.0;6671.0;86.7;11858.0;10436.0;1422.0;92.0;163.0;22.0
3141;Opiumwet totaal;Totaal Nederland;1999;7613.0;59.0;6480.0;85.1;11490.0;10091.0;1399.0;89.0;157.0;22.0
3142;Opiumwet totaal;Totaal Nederland;2000;7474.0;58.0;6448.0;86.3;11643.0;10230.0;1413.0;90.0;158.0;22.0
3143;Opiumwet totaal;Totaal Nederland;2001;10380.0;79.0;9574.0;92.2;13661.0;11965.0;1696.0;104.0;183.0;26.0
