ID;TypeWoning;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
1111;Onbekend;2005;;;;13555;9.2;9.2;239522;3247
1112;Onbekend;2006 1e kwartaal;;;;3102;-17.4;10.0;246137;764
1113;Onbekend;2006 2e kwartaal;;;;3385;9.1;-2.3;255884;866
1114;Onbekend;2006 3e kwartaal;;;;3477;2.7;-1.1;264145;918
1115;Onbekend;2006 4e kwartaal;;;;5355;54.0;42.5;241533;1293
1116;Onbekend;2006;;;;15319;13.0;13.0;250769;3842
1117;Onbekend;2007 1e kwartaal;;;;4796;-10.4;54.6;244494;1173
1118;Onbekend;2007 2e kwartaal;;;;4294;-10.5;26.9;259937;1116
1119;Onbekend;2007 3e kwartaal;;;;1918;-55.3;-44.8;323687;621
1120;Onbekend;2007 4e kwartaal;;;;1797;-6.3;-66.4;313178;563
1121;Onbekend;2007;;;;12805;-16.4;-16.4;271174;3472
1122;Onbekend;2008 1e kwartaal;;;;1382;-23.1;-71.2;331426;458
1123;Onbekend;2008 2e kwartaal;;;;1353;-2.1;-68.5;345416;467
1124;Onbekend;2008 3e kwartaal;;;;1380;2.0;-28.1;333068;460
1125;Onbekend;2008 4e kwartaal;;;;1251;-9.3;-30.4;324812;406
1126;Onbekend;2008;;;;5366;-58.1;-58.1;333834;1791
1127;Onbekend;2009 1e kwartaal;;;;769;-38.5;-44.4;319723;246
1128;Onbekend;2009 2e kwartaal;;;;789;2.6;-41.7;318543;251
1129;Onbekend;2009 3e kwartaal;;;;907;15.0;-34.3;293936;267
1130;Onbekend;2009 4e kwartaal;;;;1160;27.9;-7.3;306993;356
1131;Onbekend;2009;;;;3625;-32.4;-32.4;308941;1120
1132;Onbekend;2010 1e kwartaal;;;;892;-23.1;16.0;310119;277
1133;Onbekend;2010 2e kwartaal;;;;1055;18.3;33.7;310398;327
1134;Onbekend;2010 3e kwartaal;;;;1038;-1.6;14.4;310330;322
1135;Onbekend;2010 4e kwartaal;;;;1120;7.9;-3.4;310969;348
1136;Onbekend;2010;;;;4105;13.2;13.2;310476;1275
1137;Onbekend;2011 1e kwartaal;;;;914;-18.4;2.5;299233;273
1138;Onbekend;2011 2e kwartaal;;;;930;1.8;-11.8;310442;289
1139;Onbekend;2011 3e kwartaal;;;;959;3.1;-7.6;321780;309
1140;Onbekend;2011 4e kwartaal;;;;867;-9.6;-22.6;292683;254
1141;Onbekend;2011;;;;3670;-10.6;-10.6;306418;1125
1142;Onbekend;2012 1e kwartaal;;;;682;-21.3;-25.4;307156;209
1143;Onbekend;2012 2e kwartaal;;;;978;43.4;5.2;297932;291
1144;Onbekend;2012 3e kwartaal;;;;725;-25.9;-24.4;273612;198
1145;Onbekend;2012 4e kwartaal;;;;1268;74.9;46.3;275084;349
1146;Onbekend;2012;;;;3653;-0.5;-0.5;286897;1048
1147;Onbekend;2013 1e kwartaal;;;;742;-41.5;8.8;279724;208
1148;Onbekend;2013 2e kwartaal;;;;625;-15.8;-36.1;269400;168
1149;Onbekend;2013 3e kwartaal;;;;867;38.7;19.6;274653;238
1150;Onbekend;2013 4e kwartaal;;;;1033;19.1;-18.5;246366;254
1151;Onbekend;2013;;;;3267;-10.6;-10.6;265855;869
1152;Onbekend;2014 1e kwartaal;;;;636;-38.4;-14.3;245053;156
1153;Onbekend;2014 2e kwartaal;;;;840;32.1;34.4;242739;204
1154;Onbekend;2014 3e kwartaal;;;;929;10.6;7.2;250662;233
1155;Onbekend;2014 4e kwartaal;;;;1395;50.2;35.0;250200;349
1156;Onbekend;2014;;;;3800;16.3;16.3;247802;942
1157;Onbekend;2015 1e kwartaal;;;;1295;-7.2;103.6;198689;257
1158;Onbekend;2015 2e kwartaal;;;;1716;32.5;104.3;211524;363
1159;Onbekend;2015 3e kwartaal;;;;2107;22.8;126.8;226588;477
1160;Onbekend;2015 4e kwartaal;;;;2159;2.5;54.8;225370;487
1161;Onbekend;2015;;;;7277;91.5;91.5;217710;1584
1162;Onbekend;2016 1e kwartaal;;;;1767;-18.2;36.4;239064;422
1163;Onbekend;2016 2e kwartaal;;;;1945;10.1;13.3;231269;450
1164;Onbekend;2016 3e kwartaal;;;;1873;-3.7;-11.1;250717;470
1165;Onbekend;2016 4e kwartaal;;;;2144;14.5;-0.7;238970;512
1166;Onbekend;2016;;;;7729;6.2;6.2;239900;1854
1167;Onbekend;2017 1e kwartaal;;;;1678;-21.7;-5.0;254282;427
1168;Onbekend;2017 2e kwartaal;;;;1811;7.9;-6.9;250984;455
1169;Onbekend;2017 3e kwartaal;;;;1700;-6.1;-9.2;261089;444
1170;Onbekend;2017 4e kwartaal;;;;1785;5.0;-16.7;259960;464
1171;Onbekend;2017;;;;6974;-9.8;-9.8;256538;1789
1172;Onbekend;2018 1e kwartaal;;;;1532;-14.2;-8.7;264129;405
1173;Onbekend;2018 2e kwartaal;;;;1409;-8.0;-22.2;272597;384
1174;Onbekend;2018 3e kwartaal;;;;1521;7.9;-10.5;277610;422
1175;Onbekend;2018 4e kwartaal;;;;1610;5.9;-9.8;260489;419
1176;Onbekend;2018;;;;6072;-12.9;-12.9;268506;1630
1177;Onbekend;2019 1e kwartaal;;;;1273;-20.9;-16.9;245851;313
1178;Onbekend;2019 2e kwartaal;;;;1393;9.4;-1.1;242531;338
1179;Onbekend;2019 3e kwartaal;;;;1465;5.2;-3.7;260486;382
1180;Onbekend;2019 4e kwartaal;;;;1679;14.6;4.3;242569;407
1181;Onbekend;2019;;;;5810;-4.3;-4.3;247797;1440
1182;Onbekend;2020 1e kwartaal;;;;1369;-18.5;7.5;246649;338
1183;Onbekend;2020 2e kwartaal;;;;1828;33.5;31.2;233252;426
1184;Onbekend;2020 3e kwartaal;;;;1677;-8.3;14.5;256672;430
1185;Onbekend;2020 4e kwartaal;;;;2791;66.4;66.2;254821;711
1186;Onbekend;2020;;;;7665;31.9;31.9;248622;1906
1187;Onbekend;2021 1e kwartaal;;;;1801;-35.5;31.6;265345;478
1188;Onbekend;2021 2e kwartaal;;;;2348;30.4;28.4;254377;597
1189;Onbekend;2021 3e kwartaal;;;;695;-70.4;-58.6;383852;267
1190;Onbekend;2021 4e kwartaal;;;;779;12.1;-72.1;368875;287
1191;Onbekend;2021;;;;5623;-26.6;-26.6;289755;1629
1192;Onbekend;2022 1e kwartaal;;;;591;-24.1;-67.2;404194;239
1193;Onbekend;2022 2e kwartaal;;;;626;5.9;-73.3;392611;246
1194;Onbekend;2022 3e kwartaal;;;;624;-0.3;-10.2;399948;250
1195;Onbekend;2022 4e kwartaal;;;;685;9.8;-12.1;382471;262
1196;Onbekend;2022;;;;2526;-55.1;-55.1;394384;996
1197;Onbekend;2023 1e kwartaal;;;;290;-57.7;-50.9;399893;116
1198;Onbekend;2023 2e kwartaal;;;;366;26.2;-41.5;388274;142
1199;Onbekend;2023 3e kwartaal;;;;379;3.6;-39.3;403568;153
1200;Onbekend;2023 4e kwartaal;;;;475;25.3;-30.7;410330;195
1201;Onbekend;2023;;;;1510;-40.2;-40.2;401282;606
1202;Onbekend;2024 1e kwartaal;;;;393;-17.3;35.5;424483;167
1203;Onbekend;2024 2e kwartaal;;;;406;3.3;10.9;438328;178
1204;Onbekend;2024 3e kwartaal;;;;524;29.1;38.3;446719;234
1205;Onbekend;2024 4e kwartaal;;;;563;7.4;18.5;454193;256
1206;Onbekend;2024;;;;1886;24.9;24.9;442510;835
1207;Onbekend;2025 1e kwartaal;;;;455;-19.2;15.8;412414;188
