ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1197;Mannen;Indonesië;2053;867;650;217
1198;Mannen;Indonesië;2054;867;650;217
1199;Mannen;Indonesië;2055;867;650;217
1200;Mannen;Indonesië;2056;867;650;217
1201;Mannen;Indonesië;2057;867;650;217
1202;Mannen;Indonesië;2058;867;650;217
1203;Mannen;Indonesië;2059;867;650;217
1204;Mannen;Marokko;2017;1111;757;354
1205;Mannen;Marokko;2018;1132;734;398
1206;Mannen;Marokko;2019;1121;716;405
1207;Mannen;Marokko;2020;1105;699;406
1208;Mannen;Marokko;2021;1093;684;409
1209;Mannen;Marokko;2022;1082;671;411
1210;Mannen;Marokko;2023;1075;660;415
1211;Mannen;Marokko;2024;1068;650;418
1212;Mannen;Marokko;2025;1060;642;418
1213;Mannen;Marokko;2026;1054;631;423
1214;Mannen;Marokko;2027;1050;620;430
1215;Mannen;Marokko;2028;1044;607;437
1216;Mannen;Marokko;2029;1039;595;444
1217;Mannen;Marokko;2030;1038;585;453
1218;Mannen;Marokko;2031;1037;577;460
1219;Mannen;Marokko;2032;1035;568;467
1220;Mannen;Marokko;2033;1034;561;473
1221;Mannen;Marokko;2034;1031;554;477
1222;Mannen;Marokko;2035;1030;550;480
1223;Mannen;Marokko;2036;1030;548;482
1224;Mannen;Marokko;2037;1030;546;484
1225;Mannen;Marokko;2038;1030;545;485
1226;Mannen;Marokko;2039;1031;543;488
1227;Mannen;Marokko;2040;1031;541;490
1228;Mannen;Marokko;2041;1031;540;492
1229;Mannen;Marokko;2042;1031;538;493
1230;Mannen;Marokko;2043;1032;536;496
1231;Mannen;Marokko;2044;1033;535;498
1232;Mannen;Marokko;2045;1034;534;500
1233;Mannen;Marokko;2046;1034;534;500
1234;Mannen;Marokko;2047;1034;533;501
1235;Mannen;Marokko;2048;1034;533;501
1236;Mannen;Marokko;2049;1034;532;502
1237;Mannen;Marokko;2050;1035;532;503
1238;Mannen;Marokko;2051;1035;532;503
1239;Mannen;Marokko;2052;1036;532;504
1240;Mannen;Marokko;2053;1037;532;505
1241;Mannen;Marokko;2054;1037;532;505
1242;Mannen;Marokko;2055;1037;532;505
1243;Mannen;Marokko;2056;1037;532;505
1244;Mannen;Marokko;2057;1037;532;505
1245;Mannen;Marokko;2058;1037;532;505
1246;Mannen;Marokko;2059;1037;532;505
1247;Mannen;(voormalige) Nederlandse Antillen, Aruba;2017;2089;1116;973
1248;Mannen;(voormalige) Nederlandse Antillen, Aruba;2018;2099;1140;959
1249;Mannen;(voormalige) Nederlandse Antillen, Aruba;2019;2110;1165;945
1250;Mannen;(voormalige) Nederlandse Antillen, Aruba;2020;2121;1191;930
1251;Mannen;(voormalige) Nederlandse Antillen, Aruba;2021;2123;1217;906
1252;Mannen;(voormalige) Nederlandse Antillen, Aruba;2022;2123;1243;880
1253;Mannen;(voormalige) Nederlandse Antillen, Aruba;2023;2123;1269;854
1254;Mannen;(voormalige) Nederlandse Antillen, Aruba;2024;2123;1295;828
1255;Mannen;(voormalige) Nederlandse Antillen, Aruba;2025;2123;1320;803
1256;Mannen;(voormalige) Nederlandse Antillen, Aruba;2026;2123;1340;783
1257;Mannen;(voormalige) Nederlandse Antillen, Aruba;2027;2123;1358;764
1258;Mannen;(voormalige) Nederlandse Antillen, Aruba;2028;2123;1358;765
1259;Mannen;(voormalige) Nederlandse Antillen, Aruba;2029;2123;1354;770
1260;Mannen;(voormalige) Nederlandse Antillen, Aruba;2030;2123;1347;776
1261;Mannen;(voormalige) Nederlandse Antillen, Aruba;2031;2123;1340;783
1262;Mannen;(voormalige) Nederlandse Antillen, Aruba;2032;2123;1337;786
1263;Mannen;(voormalige) Nederlandse Antillen, Aruba;2033;2123;1338;785
1264;Mannen;(voormalige) Nederlandse Antillen, Aruba;2034;2123;1341;782
1265;Mannen;(voormalige) Nederlandse Antillen, Aruba;2035;2123;1345;778
1266;Mannen;(voormalige) Nederlandse Antillen, Aruba;2036;2123;1350;773
1267;Mannen;(voormalige) Nederlandse Antillen, Aruba;2037;2123;1355;768
1268;Mannen;(voormalige) Nederlandse Antillen, Aruba;2038;2123;1358;765
1269;Mannen;(voormalige) Nederlandse Antillen, Aruba;2039;2123;1360;763
1270;Mannen;(voormalige) Nederlandse Antillen, Aruba;2040;2123;1362;761
1271;Mannen;(voormalige) Nederlandse Antillen, Aruba;2041;2123;1363;760
1272;Mannen;(voormalige) Nederlandse Antillen, Aruba;2042;2123;1364;759
1273;Mannen;(voormalige) Nederlandse Antillen, Aruba;2043;2123;1366;758
1274;Mannen;(voormalige) Nederlandse Antillen, Aruba;2044;2123;1368;755
1275;Mannen;(voormalige) Nederlandse Antillen, Aruba;2045;2123;1370;754
1276;Mannen;(voormalige) Nederlandse Antillen, Aruba;2046;2123;1371;752
1277;Mannen;(voormalige) Nederlandse Antillen, Aruba;2047;2123;1372;751
1278;Mannen;(voormalige) Nederlandse Antillen, Aruba;2048;2123;1372;750
1279;Mannen;(voormalige) Nederlandse Antillen, Aruba;2049;2123;1372;750
1280;Mannen;(voormalige) Nederlandse Antillen, Aruba;2050;2123;1373;750
1281;Mannen;(voormalige) Nederlandse Antillen, Aruba;2051;2123;1372;750
1282;Mannen;(voormalige) Nederlandse Antillen, Aruba;2052;2123;1372;750
1283;Mannen;(voormalige) Nederlandse Antillen, Aruba;2053;2123;1372;750
1284;Mannen;(voormalige) Nederlandse Antillen, Aruba;2054;2123;1372;750
1285;Mannen;(voormalige) Nederlandse Antillen, Aruba;2055;2123;1372;750
1286;Mannen;(voormalige) Nederlandse Antillen, Aruba;2056;2123;1372;751
1287;Mannen;(voormalige) Nederlandse Antillen, Aruba;2057;2123;1372;751
1288;Mannen;(voormalige) Nederlandse Antillen, Aruba;2058;2123;1372;751
1289;Mannen;(voormalige) Nederlandse Antillen, Aruba;2059;2123;1372;751
1290;Mannen;Suriname;2017;1052;638;414
1291;Mannen;Suriname;2018;851;610;241
1292;Mannen;Suriname;2019;798;581;217
1293;Mannen;Suriname;2020;769;550;219
1294;Mannen;Suriname;2021;742;520;222
1295;Mannen;Suriname;2022;720;491;229
1296;Mannen;Suriname;2023;700;462;238
1297;Mannen;Suriname;2024;677;434;243
1298;Mannen;Suriname;2025;670;408;262
1299;Mannen;Suriname;2026;664;382;282
1300;Mannen;Suriname;2027;659;358;300
1301;Mannen;Suriname;2028;655;352;303
1302;Mannen;Suriname;2029;646;345;301
1303;Mannen;Suriname;2030;639;339;300
1304;Mannen;Suriname;2031;633;333;300
1305;Mannen;Suriname;2032;629;327;302
1306;Mannen;Suriname;2033;627;323;304
1307;Mannen;Suriname;2034;626;318;308
1308;Mannen;Suriname;2035;623;315;308
1309;Mannen;Suriname;2036;623;312;311
1310;Mannen;Suriname;2037;623;310;313
1311;Mannen;Suriname;2038;623;308;315
1312;Mannen;Suriname;2039;623;306;317
1313;Mannen;Suriname;2040;623;305;318
1314;Mannen;Suriname;2041;623;303;320
1315;Mannen;Suriname;2042;623;302;321
1316;Mannen;Suriname;2043;623;301;322
1317;Mannen;Suriname;2044;623;300;323
1318;Mannen;Suriname;2045;623;300;324
1319;Mannen;Suriname;2046;623;299;324
1320;Mannen;Suriname;2047;624;298;326
1321;Mannen;Suriname;2048;626;298;328
1322;Mannen;Suriname;2049;626;298;328
1323;Mannen;Suriname;2050;627;298;330
1324;Mannen;Suriname;2051;627;298;330
1325;Mannen;Suriname;2052;627;298;330
1326;Mannen;Suriname;2053;627;298;330
1327;Mannen;Suriname;2054;627;298;330
1328;Mannen;Suriname;2055;627;298;330
1329;Mannen;Suriname;2056;627;297;330
1330;Mannen;Suriname;2057;627;297;330
1331;Mannen;Suriname;2058;627;297;330
1332;Mannen;Suriname;2059;627;297;330
1333;Mannen;Turkije;2017;2889;2151;738
1334;Mannen;Turkije;2018;2260;2089;171
1335;Mannen;Turkije;2019;2053;2012;41
1336;Mannen;Turkije;2020;1956;1926;30
1337;Mannen;Turkije;2021;1910;1834;76
1338;Mannen;Turkije;2022;1889;1747;142
1339;Mannen;Turkije;2023;1868;1665;203
1340;Mannen;Turkije;2024;1849;1584;265
1341;Mannen;Turkije;2025;1832;1504;328
1342;Mannen;Turkije;2026;1819;1424;395
1343;Mannen;Turkije;2027;1802;1345;457
1344;Mannen;Turkije;2028;1782;1328;454
1345;Mannen;Turkije;2029;1766;1314;452
1346;Mannen;Turkije;2030;1757;1300;457
1347;Mannen;Turkije;2031;1750;1287;463
1348;Mannen;Turkije;2032;1738;1274;464
1349;Mannen;Turkije;2033;1729;1262;468
1350;Mannen;Turkije;2034;1720;1248;472
1351;Mannen;Turkije;2035;1709;1238;470
1352;Mannen;Turkije;2036;1709;1231;478
1353;Mannen;Turkije;2037;1709;1226;483
1354;Mannen;Turkije;2038;1709;1222;488
1355;Mannen;Turkije;2039;1709;1216;493
1356;Mannen;Turkije;2040;1709;1212;497
1357;Mannen;Turkije;2041;1709;1207;502
1358;Mannen;Turkije;2042;1709;1203;506
1359;Mannen;Turkije;2043;1709;1200;508
1360;Mannen;Turkije;2044;1709;1198;511
1361;Mannen;Turkije;2045;1710;1196;514
1362;Mannen;Turkije;2046;1712;1195;517
1363;Mannen;Turkije;2047;1712;1193;519
1364;Mannen;Turkije;2048;1712;1189;523
1365;Mannen;Turkije;2049;1713;1188;525
1366;Mannen;Turkije;2050;1714;1187;527
1367;Mannen;Turkije;2051;1715;1186;529
1368;Mannen;Turkije;2052;1715;1186;529
1369;Mannen;Turkije;2053;1715;1186;529
1370;Mannen;Turkije;2054;1715;1185;530
1371;Mannen;Turkije;2055;1715;1185;530
1372;Mannen;Turkije;2056;1715;1185;530
1373;Mannen;Turkije;2057;1715;1184;530
1374;Mannen;Turkije;2058;1715;1184;531
1375;Mannen;Turkije;2059;1715;1184;531
1376;Vrouwen;Totaal;2017;109951;70843;39108
1377;Vrouwen;Totaal;2018;103548;73658;29890
1378;Vrouwen;Totaal;2019;102416;75778;26638
1379;Vrouwen;Totaal;2020;102196;77594;24602
1380;Vrouwen;Totaal;2021;102484;79231;23253
1381;Vrouwen;Totaal;2022;103199;80770;22429
1382;Vrouwen;Totaal;2023;104035;82225;21810
1383;Vrouwen;Totaal;2024;104569;83554;21015
1384;Vrouwen;Totaal;2025;105357;84734;20623
1385;Vrouwen;Totaal;2026;105664;85792;19872
1386;Vrouwen;Totaal;2027;105904;86736;19168
1387;Vrouwen;Totaal;2028;105974;87320;18654
1388;Vrouwen;Totaal;2029;105969;87804;18165
1389;Vrouwen;Totaal;2030;106064;88211;17853
1390;Vrouwen;Totaal;2031;106077;88548;17529
1391;Vrouwen;Totaal;2032;106121;88839;17282
1392;Vrouwen;Totaal;2033;106148;89080;17068
1393;Vrouwen;Totaal;2034;106192;89291;16901
1394;Vrouwen;Totaal;2035;106218;89473;16745
1395;Vrouwen;Totaal;2036;106190;89622;16568
1396;Vrouwen;Totaal;2037;106190;89729;16461
1397;Vrouwen;Totaal;2038;106166;89825;16341
1398;Vrouwen;Totaal;2039;106185;89888;16297
1399;Vrouwen;Totaal;2040;106155;89952;16203
1400;Vrouwen;Totaal;2041;106130;90011;16119
1401;Vrouwen;Totaal;2042;106125;90068;16057
1402;Vrouwen;Totaal;2043;106177;90150;16027
1403;Vrouwen;Totaal;2044;106237;90223;16014
1404;Vrouwen;Totaal;2045;106160;90292;15868
1405;Vrouwen;Totaal;2046;106204;90354;15850
1406;Vrouwen;Totaal;2047;106280;90414;15866
1407;Vrouwen;Totaal;2048;106308;90488;15820
1408;Vrouwen;Totaal;2049;106312;90569;15743
1409;Vrouwen;Totaal;2050;106395;90659;15736
1410;Vrouwen;Totaal;2051;106401;90746;15655
1411;Vrouwen;Totaal;2052;106428;90830;15598
1412;Vrouwen;Totaal;2053;106453;90916;15538
1413;Vrouwen;Totaal;2054;106509;90991;15518
1414;Vrouwen;Totaal;2055;106560;91065;15495
1415;Vrouwen;Totaal;2056;106586;91131;15455
1416;Vrouwen;Totaal;2057;106630;91197;15433
1417;Vrouwen;Totaal;2058;106691;91252;15439
1418;Vrouwen;Totaal;2059;106685;91308;15377
1419;Vrouwen;1e generatie migratieachtergrond;2017;94036;50871;43165
1420;Vrouwen;1e generatie migratieachtergrond;2018;88692;53571;35122
1421;Vrouwen;1e generatie migratieachtergrond;2019;88095;55512;32584
1422;Vrouwen;1e generatie migratieachtergrond;2020;88158;57046;31112
1423;Vrouwen;1e generatie migratieachtergrond;2021;88563;58339;30224
1424;Vrouwen;1e generatie migratieachtergrond;2022;89281;59513;29768
1425;Vrouwen;1e generatie migratieachtergrond;2023;89905;60635;29270
1426;Vrouwen;1e generatie migratieachtergrond;2024;90310;61697;28614
1427;Vrouwen;1e generatie migratieachtergrond;2025;90962;62726;28236
1428;Vrouwen;1e generatie migratieachtergrond;2026;91285;63705;27579
1429;Vrouwen;1e generatie migratieachtergrond;2027;91522;64596;26926
1430;Vrouwen;1e generatie migratieachtergrond;2028;91559;65142;26417
1431;Vrouwen;1e generatie migratieachtergrond;2029;91594;65598;25996
1432;Vrouwen;1e generatie migratieachtergrond;2030;91639;65993;25647
1433;Vrouwen;1e generatie migratieachtergrond;2031;91671;66327;25344
1434;Vrouwen;1e generatie migratieachtergrond;2032;91715;66621;25094
1435;Vrouwen;1e generatie migratieachtergrond;2033;91745;66872;24873
1436;Vrouwen;1e generatie migratieachtergrond;2034;91766;67100;24665
1437;Vrouwen;1e generatie migratieachtergrond;2035;91786;67298;24488
1438;Vrouwen;1e generatie migratieachtergrond;2036;91798;67461;24337
1439;Vrouwen;1e generatie migratieachtergrond;2037;91807;67598;24209
1440;Vrouwen;1e generatie migratieachtergrond;2038;91812;67709;24104
1441;Vrouwen;1e generatie migratieachtergrond;2039;91824;67792;24032
1442;Vrouwen;1e generatie migratieachtergrond;2040;91835;67857;23977
1443;Vrouwen;1e generatie migratieachtergrond;2041;91845;67916;23929
1444;Vrouwen;1e generatie migratieachtergrond;2042;91855;67967;23888
1445;Vrouwen;1e generatie migratieachtergrond;2043;91863;68021;23841
1446;Vrouwen;1e generatie migratieachtergrond;2044;91865;68059;23806
1447;Vrouwen;1e generatie migratieachtergrond;2045;91868;68089;23779
1448;Vrouwen;1e generatie migratieachtergrond;2046;91874;68103;23774
1449;Vrouwen;1e generatie migratieachtergrond;2047;91878;68107;23771
1450;Vrouwen;1e generatie migratieachtergrond;2048;91888;68121;23767
1451;Vrouwen;1e generatie migratieachtergrond;2049;91894;68136;23758
1452;Vrouwen;1e generatie migratieachtergrond;2050;91902;68153;23749
1453;Vrouwen;1e generatie migratieachtergrond;2051;91908;68167;23741
1454;Vrouwen;1e generatie migratieachtergrond;2052;91908;68177;23731
1455;Vrouwen;1e generatie migratieachtergrond;2053;91909;68184;23725
1456;Vrouwen;1e generatie migratieachtergrond;2054;91915;68190;23725
1457;Vrouwen;1e generatie migratieachtergrond;2055;91912;68196;23716
1458;Vrouwen;1e generatie migratieachtergrond;2056;91916;68198;23718
1459;Vrouwen;1e generatie migratieachtergrond;2057;91921;68201;23720
1460;Vrouwen;1e generatie migratieachtergrond;2058;91926;68204;23722
1461;Vrouwen;1e generatie migratieachtergrond;2059;91926;68207;23719
1462;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2017;15915;19972;-4057
1463;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2018;14856;20088;-5232
1464;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2019;14321;20269;-5948
1465;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2020;14038;20548;-6510
1466;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2021;13921;20890;-6969
1467;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2022;13918;21257;-7339
1468;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2023;14130;21589;-7459
1469;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2024;14259;21857;-7598
1470;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2025;14395;22008;-7613
1471;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2026;14379;22087;-7708
1472;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2027;14382;22140;-7758
1473;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2028;14415;22179;-7764
1474;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2029;14375;22206;-7831
1475;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2030;14425;22218;-7793
1476;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2031;14406;22219;-7813
1477;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2032;14406;22219;-7813
1478;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2033;14403;22206;-7803
1479;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2034;14426;22190;-7764
1480;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2035;14432;22176;-7744
1481;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2036;14392;22161;-7769
1482;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2037;14383;22131;-7748
1483;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2038;14354;22116;-7762
1484;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2039;14361;22097;-7736
1485;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2040;14320;22095;-7775
1486;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2041;14285;22097;-7812
1487;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2042;14270;22101;-7831
1488;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2043;14314;22130;-7816
1489;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2044;14372;22165;-7793
1490;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2045;14292;22204;-7912
1491;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2046;14330;22252;-7922
1492;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2047;14402;22307;-7905
1493;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2048;14420;22368;-7948
1494;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2049;14418;22432;-8014
1495;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2050;14493;22506;-8013
1496;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2051;14493;22580;-8087
1497;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2052;14520;22653;-8133
1498;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2053;14544;22731;-8187
1499;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2054;14594;22801;-8207
1500;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2055;14648;22870;-8222
1501;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2056;14670;22934;-8264
1502;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2057;14709;22996;-8287
1503;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2058;14765;23048;-8283
1504;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2059;14759;23102;-8342
1505;Vrouwen;Westerse migratieachtergrond;2017;55502;33792;21710
1506;Vrouwen;Westerse migratieachtergrond;2018;55464;35917;19547
1507;Vrouwen;Westerse migratieachtergrond;2019;55429;37591;17839
1508;Vrouwen;Westerse migratieachtergrond;2020;55587;38932;16655
1509;Vrouwen;Westerse migratieachtergrond;2021;55684;40029;15655
1510;Vrouwen;Westerse migratieachtergrond;2022;56072;40976;15096
1511;Vrouwen;Westerse migratieachtergrond;2023;56206;41845;14361
1512;Vrouwen;Westerse migratieachtergrond;2024;56258;42628;13631
1513;Vrouwen;Westerse migratieachtergrond;2025;56580;43358;13222
1514;Vrouwen;Westerse migratieachtergrond;2026;56640;44051;12588
1515;Vrouwen;Westerse migratieachtergrond;2027;56679;44674;12005
1516;Vrouwen;Westerse migratieachtergrond;2028;56705;44994;11711
1517;Vrouwen;Westerse migratieachtergrond;2029;56722;45261;11461
1518;Vrouwen;Westerse migratieachtergrond;2030;56743;45485;11258
1519;Vrouwen;Westerse migratieachtergrond;2031;56759;45674;11085
1520;Vrouwen;Westerse migratieachtergrond;2032;56779;45838;10941
1521;Vrouwen;Westerse migratieachtergrond;2033;56791;45974;10817
1522;Vrouwen;Westerse migratieachtergrond;2034;56802;46088;10714
1523;Vrouwen;Westerse migratieachtergrond;2035;56808;46182;10626
1524;Vrouwen;Westerse migratieachtergrond;2036;56813;46259;10554
1525;Vrouwen;Westerse migratieachtergrond;2037;56818;46320;10498
1526;Vrouwen;Westerse migratieachtergrond;2038;56819;46367;10453
1527;Vrouwen;Westerse migratieachtergrond;2039;56824;46403;10421
1528;Vrouwen;Westerse migratieachtergrond;2040;56827;46432;10394
1529;Vrouwen;Westerse migratieachtergrond;2041;56831;46454;10377
1530;Vrouwen;Westerse migratieachtergrond;2042;56835;46473;10362
1531;Vrouwen;Westerse migratieachtergrond;2043;56838;46487;10351
1532;Vrouwen;Westerse migratieachtergrond;2044;56839;46500;10339
1533;Vrouwen;Westerse migratieachtergrond;2045;56840;46508;10332
1534;Vrouwen;Westerse migratieachtergrond;2046;56844;46515;10329
1535;Vrouwen;Westerse migratieachtergrond;2047;56845;46521;10324
1536;Vrouwen;Westerse migratieachtergrond;2048;56846;46525;10321
1537;Vrouwen;Westerse migratieachtergrond;2049;56848;46528;10320
1538;Vrouwen;Westerse migratieachtergrond;2050;56849;46531;10318
1539;Vrouwen;Westerse migratieachtergrond;2051;56850;46533;10317
1540;Vrouwen;Westerse migratieachtergrond;2052;56850;46536;10314
1541;Vrouwen;Westerse migratieachtergrond;2053;56850;46537;10313
1542;Vrouwen;Westerse migratieachtergrond;2054;56851;46538;10313
1543;Vrouwen;Westerse migratieachtergrond;2055;56851;46539;10312
1544;Vrouwen;Westerse migratieachtergrond;2056;56851;46539;10312
1545;Vrouwen;Westerse migratieachtergrond;2057;56851;46540;10311
1546;Vrouwen;Westerse migratieachtergrond;2058;56851;46540;10311
1547;Vrouwen;Westerse migratieachtergrond;2059;56851;46540;10311
1548;Vrouwen;Niet-westerse migratieachtergrond;2017;38534;17079;21455
1549;Vrouwen;Niet-westerse migratieachtergrond;2018;33228;17654;15575
1550;Vrouwen;Niet-westerse migratieachtergrond;2019;32666;17921;14745
1551;Vrouwen;Niet-westerse migratieachtergrond;2020;32571;18114;14457
1552;Vrouwen;Niet-westerse migratieachtergrond;2021;32879;18310;14569
1553;Vrouwen;Niet-westerse migratieachtergrond;2022;33209;18537;14672
1554;Vrouwen;Niet-westerse migratieachtergrond;2023;33699;18790;14909
1555;Vrouwen;Niet-westerse migratieachtergrond;2024;34052;19069;14983
1556;Vrouwen;Niet-westerse migratieachtergrond;2025;34382;19368;15014
1557;Vrouwen;Niet-westerse migratieachtergrond;2026;34645;19654;14991
1558;Vrouwen;Niet-westerse migratieachtergrond;2027;34843;19922;14921
1559;Vrouwen;Niet-westerse migratieachtergrond;2028;34854;20148;14706
1560;Vrouwen;Niet-westerse migratieachtergrond;2029;34872;20337;14535
1561;Vrouwen;Niet-westerse migratieachtergrond;2030;34896;20508;14389
1562;Vrouwen;Niet-westerse migratieachtergrond;2031;34912;20653;14259
1563;Vrouwen;Niet-westerse migratieachtergrond;2032;34936;20783;14153
1564;Vrouwen;Niet-westerse migratieachtergrond;2033;34954;20898;14056
1565;Vrouwen;Niet-westerse migratieachtergrond;2034;34964;21012;13951
1566;Vrouwen;Niet-westerse migratieachtergrond;2035;34978;21116;13862
1567;Vrouwen;Niet-westerse migratieachtergrond;2036;34985;21202;13783
1568;Vrouwen;Niet-westerse migratieachtergrond;2037;34989;21278;13711
1569;Vrouwen;Niet-westerse migratieachtergrond;2038;34993;21342;13651
1570;Vrouwen;Niet-westerse migratieachtergrond;2039;35000;21389;13611
1571;Vrouwen;Niet-westerse migratieachtergrond;2040;35008;21425;13583
1572;Vrouwen;Niet-westerse migratieachtergrond;2041;35014;21462;13552
1573;Vrouwen;Niet-westerse migratieachtergrond;2042;35020;21494;13526
1574;Vrouwen;Niet-westerse migratieachtergrond;2043;35025;21534;13490
1575;Vrouwen;Niet-westerse migratieachtergrond;2044;35026;21559;13467
1576;Vrouwen;Niet-westerse migratieachtergrond;2045;35028;21581;13447
1577;Vrouwen;Niet-westerse migratieachtergrond;2046;35030;21588;13445
1578;Vrouwen;Niet-westerse migratieachtergrond;2047;35033;21586;13447
1579;Vrouwen;Niet-westerse migratieachtergrond;2048;35042;21596;13446
1580;Vrouwen;Niet-westerse migratieachtergrond;2049;35046;21608;13438
1581;Vrouwen;Niet-westerse migratieachtergrond;2050;35053;21622;13431
1582;Vrouwen;Niet-westerse migratieachtergrond;2051;35058;21634;13424
1583;Vrouwen;Niet-westerse migratieachtergrond;2052;35058;21641;13417
1584;Vrouwen;Niet-westerse migratieachtergrond;2053;35059;21647;13412
1585;Vrouwen;Niet-westerse migratieachtergrond;2054;35064;21652;13412
1586;Vrouwen;Niet-westerse migratieachtergrond;2055;35061;21657;13404
1587;Vrouwen;Niet-westerse migratieachtergrond;2056;35065;21659;13406
1588;Vrouwen;Niet-westerse migratieachtergrond;2057;35070;21661;13409
1589;Vrouwen;Niet-westerse migratieachtergrond;2058;35075;21664;13411
1590;Vrouwen;Niet-westerse migratieachtergrond;2059;35075;21667;13408
1591;Vrouwen;Afrika;2017;5252;2467;2785
1592;Vrouwen;Afrika;2018;5045;2558;2487
1593;Vrouwen;Afrika;2019;5109;2634;2475
1594;Vrouwen;Afrika;2020;5226;2708;2518
1595;Vrouwen;Afrika;2021;5380;2788;2592
1596;Vrouwen;Afrika;2022;5526;2877;2649
1597;Vrouwen;Afrika;2023;5543;2966;2577
1598;Vrouwen;Afrika;2024;5557;3048;2509
1599;Vrouwen;Afrika;2025;5570;3123;2447
1600;Vrouwen;Afrika;2026;5577;3178;2399
1601;Vrouwen;Afrika;2027;5589;3223;2366
1602;Vrouwen;Afrika;2028;5595;3248;2347
1603;Vrouwen;Afrika;2029;5603;3269;2334
1604;Vrouwen;Afrika;2030;5615;3290;2326
1605;Vrouwen;Afrika;2031;5623;3306;2317
1606;Vrouwen;Afrika;2032;5630;3320;2310
1607;Vrouwen;Afrika;2033;5636;3333;2303
1608;Vrouwen;Afrika;2034;5643;3358;2285
1609;Vrouwen;Afrika;2035;5645;3387;2258
1610;Vrouwen;Afrika;2036;5645;3412;2233
1611;Vrouwen;Afrika;2037;5645;3437;2208
1612;Vrouwen;Afrika;2038;5644;3458;2186
1613;Vrouwen;Afrika;2039;5644;3470;2174
1614;Vrouwen;Afrika;2040;5644;3476;2168
1615;Vrouwen;Afrika;2041;5644;3484;2160
1616;Vrouwen;Afrika;2042;5644;3494;2150
1617;Vrouwen;Afrika;2043;5644;3511;2133
1618;Vrouwen;Afrika;2044;5644;3517;2127
1619;Vrouwen;Afrika;2045;5644;3523;2121
1620;Vrouwen;Afrika;2046;5644;3524;2120
1621;Vrouwen;Afrika;2047;5644;3523;2121
1622;Vrouwen;Afrika;2048;5644;3528;2116
1623;Vrouwen;Afrika;2049;5644;3533;2111
1624;Vrouwen;Afrika;2050;5644;3538;2106
1625;Vrouwen;Afrika;2051;5644;3541;2103
1626;Vrouwen;Afrika;2052;5644;3543;2101
1627;Vrouwen;Afrika;2053;5644;3544;2100
1628;Vrouwen;Afrika;2054;5644;3545;2099
1629;Vrouwen;Afrika;2055;5644;3546;2098
1630;Vrouwen;Afrika;2056;5644;3547;2097
1631;Vrouwen;Afrika;2057;5644;3548;2096
1632;Vrouwen;Afrika;2058;5644;3548;2096
1633;Vrouwen;Afrika;2059;5644;3548;2096
1634;Vrouwen;Latijns-Amerika;2017;4806;2442;2364
1635;Vrouwen;Latijns-Amerika;2018;4765;2560;2206
1636;Vrouwen;Latijns-Amerika;2019;4769;2664;2105
1637;Vrouwen;Latijns-Amerika;2020;4799;2752;2047
