ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
5919;47721 Winkels in schoenen;2013 3e kwartaal;93.0;97.8;95.1;-9.7;0.7;-10.3
5920;47721 Winkels in schoenen;2013  oktober;111.1;106.2;104.7;-3.0;-0.6;-2.5
5921;47721 Winkels in schoenen;2013  november;88.7;104.2;85.2;1.9;-0.5;2.5
5922;47721 Winkels in schoenen;2013 december ;95.6;97.4;98.2;-11.7;0.7;-12.3
5923;47721 Winkels in schoenen;2013 4e kwartaal;98.5;102.6;96.0;-4.7;-0.1;-4.5
5924;47721 Winkels in schoenen;2013;89.5;101.8;88.0;-8.8;1.4;-10.0
5925;47721 Winkels in schoenen;2014 januari;74.8;90.6;82.6;-1.7;-0.9;-0.8
5926;47721 Winkels in schoenen;2014 februari;57.0;90.9;62.7;-1.8;-0.6;-1.2
5927;47721 Winkels in schoenen;2014 maart;85.0;108.1;78.6;11.6;-1.4;13.3
5928;47721 Winkels in schoenen;2014 1e kwartaal;72.3;96.5;74.9;3.1;-1.0;4.1
5929;47721 Winkels in schoenen;2014 april;94.1;109.9;85.6;1.4;-1.6;3.1
5930;47721 Winkels in schoenen;2014 mei;102.3;109.5;93.4;6.0;-1.8;8.0
5931;47721 Winkels in schoenen;2014 juni;93.6;104.6;89.4;-6.7;-0.1;-6.6
5932;47721 Winkels in schoenen;2014 2e kwartaal;96.7;108.0;89.5;0.1;-1.2;1.4
5933;47721 Winkels in schoenen;2014 juli;85.4;95.2;89.7;0.6;-1.8;2.5
5934;47721 Winkels in schoenen;2014 augustus;93.1;93.7;99.4;10.7;0.0;10.7
5935;47721 Winkels in schoenen;2014 september;87.3;103.8;84.1;-20.8;1.0;-21.5
5936;47721 Winkels in schoenen;2014 3e kwartaal;88.6;97.6;90.8;-4.8;-0.2;-4.5
5937;47721 Winkels in schoenen;2014 oktober;102.5;105.3;97.4;-7.7;-0.8;-7.0
5938;47721 Winkels in schoenen;2014 november;85.0;103.1;82.5;-4.2;-1.1;-3.1
5939;47721 Winkels in schoenen;2014 december;95.0;93.7;101.4;-0.7;-3.9;3.3
5940;47721 Winkels in schoenen;2014 4e kwartaal;94.2;100.7;93.5;-4.4;-1.9;-2.6
5941;47721 Winkels in schoenen;2014;87.9;100.7;87.3;-1.8;-1.1;-0.7
5942;47721 Winkels in schoenen;2015 januari;70.6;88.4;79.9;-5.6;-2.4;-3.2
5943;47721 Winkels in schoenen;2015 februari;56.5;89.3;63.2;-0.9;-1.8;0.9
5944;47721 Winkels in schoenen;2015 maart;74.4;103.6;71.8;-12.4;-4.1;-8.6
5945;47721 Winkels in schoenen;2015 1e kwartaal;67.2;93.8;71.7;-7.0;-2.9;-4.3
5946;47721 Winkels in schoenen;2015 april;95.0;107.0;88.8;1.0;-2.6;3.7
5947;47721 Winkels in schoenen;2015 mei;91.2;105.8;86.2;-10.9;-3.4;-7.7
5948;47721 Winkels in schoenen;2015 juni;94.0;102.1;92.1;0.5;-2.4;3.0
5949;47721 Winkels in schoenen;2015 2e kwartaal;93.4;105.0;89.0;-3.3;-2.8;-0.5
5950;47721 Winkels in schoenen;2015 juli;83.8;94.6;88.6;-1.8;-0.6;-1.2
5951;47721 Winkels in schoenen;2015 augustus;76.9;93.2;82.5;-17.4;-0.5;-17.0
5952;47721 Winkels in schoenen;2015 september;95.1;103.2;92.1;9.0;-0.6;9.6
5953;47721 Winkels in schoenen;2015 3e kwartaal;85.3;97.0;87.9;-3.7;-0.6;-3.2
5954;47721 Winkels in schoenen;2015 oktober;97.6;105.1;92.9;-4.8;-0.2;-4.6
5955;47721 Winkels in schoenen;2015 november;69.7;103.7;67.2;-18.0;0.6;-18.5
5956;47721 Winkels in schoenen;2015 december;90.0;93.8;96.0;-5.2;0.2;-5.4
5957;47721 Winkels in schoenen;2015 4e kwartaal;85.8;100.9;85.0;-8.9;0.2;-9.1
5958;47721 Winkels in schoenen;2015;82.9;99.1;83.6;-5.7;-1.5;-4.2
5959;47721 Winkels in schoenen;2016 januari;63.8;88.9;71.7;-9.8;0.6;-10.3
5960;47721 Winkels in schoenen;2016 februari;52.2;89.2;58.5;-7.6;-0.1;-7.5
5961;47721 Winkels in schoenen;2016 maart;64.8;102.8;63.0;-12.9;-0.8;-12.3
5962;47721 Winkels in schoenen;2016 1e kwartaal;60.2;93.6;64.3;-10.3;-0.1;-10.2
5963;47721 Winkels in schoenen;2016 april;79.5;105.8;75.2;-16.3;-1.1;-15.4
5964;47721 Winkels in schoenen;2016 mei;86.3;105.1;82.2;-5.3;-0.7;-4.7
5965;47721 Winkels in schoenen;2016 juni;83.0;99.2;83.8;-11.7;-2.9;-9.1
5966;47721 Winkels in schoenen;2016 2e kwartaal;83.0;103.3;80.3;-11.2;-1.5;-9.8
5967;47721 Winkels in schoenen;2016 juli;77.8;93.9;82.9;-7.2;-0.8;-6.5
5968;47721 Winkels in schoenen;2016 augustus;67.2;93.2;72.2;-12.5;0.0;-12.5
5969;47721 Winkels in schoenen;2016 september;72.5;101.0;71.8;-23.8;-2.1;-22.1
5970;47721 Winkels in schoenen;2016 3e kwartaal;72.5;96.0;75.5;-15.0;-1.0;-14.1
5971;47721 Winkels in schoenen;2016 oktober;101.8;104.1;97.8;4.4;-0.9;5.3
5972;47721 Winkels in schoenen;2016 november;71.5;102.7;69.7;2.6;-1.0;3.6
5973;47721 Winkels in schoenen;2016 december;82.7;97.1;85.2;-8.2;3.5;-11.3
5974;47721 Winkels in schoenen;2016 4e kwartaal;85.3;101.3;84.3;-0.5;0.4;-0.9
5975;47721 Winkels in schoenen;2016;75.3;98.6;76.4;-9.2;-0.6;-8.7
5976;47721 Winkels in schoenen;2017 januari;58.9;88.6;66.5;-7.6;-0.4;-7.3
5977;47721 Winkels in schoenen;2017 februari;49.2;89.4;55.0;-5.7;0.2;-5.9
5978;47721 Winkels in schoenen;2017 maart;73.2;103.8;70.5;13.0;0.9;11.9
5979;47721 Winkels in schoenen;2017 1e kwartaal;60.4;93.9;64.3;0.3;0.3;0.0
5980;47721 Winkels in schoenen;2017 april;78.8;107.4;73.4;-1.0;1.5;-2.4
5981;47721 Winkels in schoenen;2017 mei;89.2;107.0;83.4;3.3;1.8;1.5
5982;47721 Winkels in schoenen;2017 juni;84.0;101.1;83.1;1.2;1.9;-0.7
5983;47721 Winkels in schoenen;2017 2e kwartaal;84.0;105.1;79.9;1.2;1.7;-0.5
5984;47721 Winkels in schoenen;2017 juli;75.3;94.7;79.5;-3.3;0.9;-4.1
5985;47721 Winkels in schoenen;2017 augustus;71.6;93.8;76.3;6.5;0.6;5.8
5986;47721 Winkels in schoenen;2017 september;91.5;102.7;89.1;26.3;1.7;24.2
5987;47721 Winkels in schoenen;2017 3e kwartaal;79.5;97.1;81.9;9.6;1.1;8.4
5988;47721 Winkels in schoenen;2017 oktober;85.0;103.7;82.0;-16.5;-0.4;-16.2
5989;47721 Winkels in schoenen;2017 november;75.3;101.3;74.3;5.3;-1.3;6.7
5990;47721 Winkels in schoenen;2017 december;85.3;93.9;90.8;3.1;-3.3;6.7
5991;47721 Winkels in schoenen;2017 4e kwartaal;81.9;99.6;82.2;-4.1;-1.6;-2.5
5992;47721 Winkels in schoenen;2017;76.4;98.9;77.3;1.6;0.4;1.2
5993;47721 Winkels in schoenen;2018 januari;;;;;;
5994;4774 Drogisten, orthopedische winkels;2005 januari;;;;;;
5995;4774 Drogisten, orthopedische winkels;2005 februari;;;;;;
5996;4774 Drogisten, orthopedische winkels;2005 maart;;;;;;
5997;4774 Drogisten, orthopedische winkels;2005 1e kwartaal;;;;;;
5998;4774 Drogisten, orthopedische winkels;2005 april;;;;;;
5999;4774 Drogisten, orthopedische winkels;2005 mei;;;;;;
6000;4774 Drogisten, orthopedische winkels;2005 juni;;;;;;
6001;4774 Drogisten, orthopedische winkels;2005 2e kwartaal;;;;;;
6002;4774 Drogisten, orthopedische winkels;2005 juli;;;;;;
6003;4774 Drogisten, orthopedische winkels;2005 augustus;;;;;;
6004;4774 Drogisten, orthopedische winkels;2005 september;;;;;;
6005;4774 Drogisten, orthopedische winkels;2005 3e kwartaal;;;;;;
6006;4774 Drogisten, orthopedische winkels;2005 oktober;;;;;;
6007;4774 Drogisten, orthopedische winkels;2005 november;;;;;;
6008;4774 Drogisten, orthopedische winkels;2005 december;;;;;;
6009;4774 Drogisten, orthopedische winkels;2005 4e kwartaal;;;;;;
6010;4774 Drogisten, orthopedische winkels;2005;;;;;;
6011;4774 Drogisten, orthopedische winkels;2006 januari;;;;;;
6012;4774 Drogisten, orthopedische winkels;2006 februari;;;;;;
6013;4774 Drogisten, orthopedische winkels;2006 maart;;;;;;
6014;4774 Drogisten, orthopedische winkels;2006 1e kwartaal;;;;;;
6015;4774 Drogisten, orthopedische winkels;2006 april;;;;;;
6016;4774 Drogisten, orthopedische winkels;2006 mei;;;;;;
6017;4774 Drogisten, orthopedische winkels;2006 juni;;;;;;
6018;4774 Drogisten, orthopedische winkels;2006 2e kwartaal;;;;;;
6019;4774 Drogisten, orthopedische winkels;2006 juli;;;;;;
6020;4774 Drogisten, orthopedische winkels;2006 augustus;;;;;;
6021;4774 Drogisten, orthopedische winkels;2006 september;;;;;;
6022;4774 Drogisten, orthopedische winkels;2006 3e kwartaal;;;;;;
6023;4774 Drogisten, orthopedische winkels;2006 oktober;;;;;;
6024;4774 Drogisten, orthopedische winkels;2006 november;;;;;;
6025;4774 Drogisten, orthopedische winkels;2006 december;;;;;;
6026;4774 Drogisten, orthopedische winkels;2006 4e kwartaal;;;;;;
6027;4774 Drogisten, orthopedische winkels;2006;;;;;;
6028;4774 Drogisten, orthopedische winkels;2007 januari;;;;;;
6029;4774 Drogisten, orthopedische winkels;2007 februari;;;;;;
6030;4774 Drogisten, orthopedische winkels;2007 maart;;;;;;
6031;4774 Drogisten, orthopedische winkels;2007 1e kwartaal;;;;;;
6032;4774 Drogisten, orthopedische winkels;2007 april;;;;;;
6033;4774 Drogisten, orthopedische winkels;2007 mei;;;;;;
6034;4774 Drogisten, orthopedische winkels;2007 juni;;;;;;
6035;4774 Drogisten, orthopedische winkels;2007 2e kwartaal;;;;;;
6036;4774 Drogisten, orthopedische winkels;2007 juli;;;;;;
6037;4774 Drogisten, orthopedische winkels;2007 augustus;;;;;;
6038;4774 Drogisten, orthopedische winkels;2007 september;;;;;;
6039;4774 Drogisten, orthopedische winkels;2007 3e kwartaal;;;;;;
6040;4774 Drogisten, orthopedische winkels;2007 oktober;;;;;;
6041;4774 Drogisten, orthopedische winkels;2007 november;;;;;;
6042;4774 Drogisten, orthopedische winkels;2007 december;;;;;;
6043;4774 Drogisten, orthopedische winkels;2007 4e kwartaal;;;;;;
6044;4774 Drogisten, orthopedische winkels;2007;;;;;;
6045;4774 Drogisten, orthopedische winkels;2008 januari;;;;;;
6046;4774 Drogisten, orthopedische winkels;2008 februari;;;;;;
6047;4774 Drogisten, orthopedische winkels;2008 maart;;;;;;
6048;4774 Drogisten, orthopedische winkels;2008 1e kwartaal;;;;;;
6049;4774 Drogisten, orthopedische winkels;2008 april;;;;;;
6050;4774 Drogisten, orthopedische winkels;2008 mei;;;;;;
6051;4774 Drogisten, orthopedische winkels;2008 juni;;;;;;
6052;4774 Drogisten, orthopedische winkels;2008 2e kwartaal;;;;;;
6053;4774 Drogisten, orthopedische winkels;2008 juli;;;;;;
6054;4774 Drogisten, orthopedische winkels;2008 augustus;;;;;;
6055;4774 Drogisten, orthopedische winkels;2008 september;;;;;;
6056;4774 Drogisten, orthopedische winkels;2008 3e kwartaal;;;;;;
6057;4774 Drogisten, orthopedische winkels;2008 oktober;;;;;;
6058;4774 Drogisten, orthopedische winkels;2008 november;;;;;;
6059;4774 Drogisten, orthopedische winkels;2008 december;;;;;;
6060;4774 Drogisten, orthopedische winkels;2008 4e kwartaal;;;;;;
6061;4774 Drogisten, orthopedische winkels;2008;;;;;;
6062;4774 Drogisten, orthopedische winkels;2009 januari;94.2;98.9;95.3;2.5;1.5;1.0
6063;4774 Drogisten, orthopedische winkels;2009 februari;87.2;99.4;87.8;-3.0;1.4;-4.3
6064;4774 Drogisten, orthopedische winkels;2009 maart;93.7;99.6;94.1;1.1;1.4;-0.3
6065;4774 Drogisten, orthopedische winkels;2009 1e kwartaal;91.7;99.3;92.4;0.2;1.4;-1.2
6066;4774 Drogisten, orthopedische winkels;2009 april;96.7;99.3;97.3;1.7;1.3;0.4
6067;4774 Drogisten, orthopedische winkels;2009 mei;103.3;99.1;104.3;-1.6;1.0;-2.6
6068;4774 Drogisten, orthopedische winkels;2009 juni;104.1;98.9;105.3;3.7;0.4;3.3
6069;4774 Drogisten, orthopedische winkels;2009 2e kwartaal;101.3;99.1;102.3;1.2;0.9;0.3
6070;4774 Drogisten, orthopedische winkels;2009 juli;106.4;99.6;106.9;4.2;1.1;3.1
6071;4774 Drogisten, orthopedische winkels;2009 augustus;95.8;99.0;96.9;3.0;0.5;2.5
6072;4774 Drogisten, orthopedische winkels;2009 september;94.4;99.8;94.7;3.9;1.3;2.5
6073;4774 Drogisten, orthopedische winkels;2009 3e kwartaal;98.9;99.4;99.5;3.7;1.0;2.7
6074;4774 Drogisten, orthopedische winkels;2009 oktober;100.5;99.8;100.7;2.5;1.1;1.4
6075;4774 Drogisten, orthopedische winkels;2009 november;97.0;99.2;97.8;0.9;0.1;0.8
6076;4774 Drogisten, orthopedische winkels;2009 december;125.9;100.0;125.9;0.6;1.3;-0.7
6077;4774 Drogisten, orthopedische winkels;2009 4e kwartaal;107.8;99.7;108.2;1.3;0.8;0.5
6078;4774 Drogisten, orthopedische winkels;2009;99.9;99.4;100.6;1.6;1.0;0.6
6079;4774 Drogisten, orthopedische winkels;2010 januari;99.7;99.3;100.4;5.9;0.5;5.4
6080;4774 Drogisten, orthopedische winkels;2010 februari;89.0;100.0;89.0;2.0;0.6;1.4
6081;4774 Drogisten, orthopedische winkels;2010 maart;98.5;99.7;98.8;5.1;0.2;5.0
6082;4774 Drogisten, orthopedische winkels;2010 1e kwartaal;95.7;99.7;96.1;4.4;0.4;4.0
6083;4774 Drogisten, orthopedische winkels;2010 april;95.7;100.3;95.5;-1.0;1.0;-1.9
6084;4774 Drogisten, orthopedische winkels;2010 mei;100.0;100.2;99.7;-3.2;1.2;-4.4
6085;4774 Drogisten, orthopedische winkels;2010 juni;108.1;100.3;107.8;3.8;1.4;2.4
6086;4774 Drogisten, orthopedische winkels;2010 2e kwartaal;101.3;100.2;101.0;-0.1;1.2;-1.3
6087;4774 Drogisten, orthopedische winkels;2010 juli;105.4;100.4;105.0;-1.0;0.7;-1.7
6088;4774 Drogisten, orthopedische winkels;2010 augustus;91.4;100.4;91.0;-4.6;1.4;-6.0
6089;4774 Drogisten, orthopedische winkels;2010 september;94.5;99.9;94.6;0.1;0.2;-0.1
6090;4774 Drogisten, orthopedische winkels;2010 3e kwartaal;97.1;100.2;96.9;-1.8;0.8;-2.6
6091;4774 Drogisten, orthopedische winkels;2010 oktober;96.4;100.1;96.3;-4.1;0.3;-4.4
6092;4774 Drogisten, orthopedische winkels;2010 november;100.4;99.6;100.9;3.5;0.4;3.1
6093;4774 Drogisten, orthopedische winkels;2010 december;120.9;100.0;121.0;-4.0;-0.1;-3.9
6094;4774 Drogisten, orthopedische winkels;2010 4e kwartaal;105.9;99.9;106.0;-1.8;0.2;-2.0
6095;4774 Drogisten, orthopedische winkels;2010;100.0;100.0;100.0;0.1;0.6;-0.6
6096;4774 Drogisten, orthopedische winkels;2011 januari;91.8;99.4;92.3;-8.0;0.1;-8.0
6097;4774 Drogisten, orthopedische winkels;2011 februari;87.4;99.4;87.9;-1.7;-0.5;-1.2
6098;4774 Drogisten, orthopedische winkels;2011 maart;95.2;100.3;94.9;-3.4;0.6;-3.9
6099;4774 Drogisten, orthopedische winkels;2011 1e kwartaal;91.5;99.7;91.7;-4.5;0.0;-4.5
6100;4774 Drogisten, orthopedische winkels;2011 april;96.0;99.8;96.3;0.3;-0.5;0.8
6101;4774 Drogisten, orthopedische winkels;2011 mei;101.6;100.1;101.6;1.7;-0.2;1.8
6102;4774 Drogisten, orthopedische winkels;2011 juni;102.8;100.4;102.4;-4.9;0.1;-5.0
6103;4774 Drogisten, orthopedische winkels;2011 2e kwartaal;100.1;100.1;100.1;-1.1;-0.2;-0.9
6104;4774 Drogisten, orthopedische winkels;2011 juli;100.0;99.8;100.3;-5.1;-0.6;-4.5
6105;4774 Drogisten, orthopedische winkels;2011 augustus;96.8;100.2;96.6;5.9;-0.2;6.1
6106;4774 Drogisten, orthopedische winkels;2011 september;93.3;99.7;93.6;-1.3;-0.2;-1.1
6107;4774 Drogisten, orthopedische winkels;2011 3e kwartaal;96.7;99.9;96.8;-0.4;-0.3;-0.1
6108;4774 Drogisten, orthopedische winkels;2011 oktober;93.9;100.6;93.4;-2.5;0.5;-3.0
6109;4774 Drogisten, orthopedische winkels;2011 november;101.6;100.4;101.2;1.2;0.8;0.4
6110;4774 Drogisten, orthopedische winkels;2011 december;122.7;99.7;123.1;1.5;-0.3;1.8
6111;4774 Drogisten, orthopedische winkels;2011 4e kwartaal;106.1;100.2;105.9;0.2;0.3;-0.2
6112;4774 Drogisten, orthopedische winkels;2011;98.6;100.0;98.6;-1.4;0.0;-1.4
6113;4774 Drogisten, orthopedische winkels;2012 januari;91.2;98.7;92.4;-0.6;-0.7;0.1
6114;4774 Drogisten, orthopedische winkels;2012 februari;89.1;100.6;88.6;1.9;1.1;0.7
6115;4774 Drogisten, orthopedische winkels;2012 maart;94.1;100.5;93.7;-1.1;0.2;-1.3
6116;4774 Drogisten, orthopedische winkels;2012 1e kwartaal;91.5;99.9;91.5;0.0;0.2;-0.2
6117;4774 Drogisten, orthopedische winkels;2012 april;90.3;101.0;89.4;-6.0;1.2;-7.1
6118;4774 Drogisten, orthopedische winkels;2012 mei;102.0;99.7;102.3;0.3;-0.3;0.7
6119;4774 Drogisten, orthopedische winkels;2012 juni;104.8;100.3;104.5;1.9;-0.1;2.0
6120;4774 Drogisten, orthopedische winkels;2012 2e kwartaal;99.0;100.3;98.7;-1.1;0.3;-1.4
6121;4774 Drogisten, orthopedische winkels;2012 juli;98.8;101.3;97.5;-1.3;1.6;-2.8
6122;4774 Drogisten, orthopedische winkels;2012 augustus;97.4;100.1;97.3;0.6;-0.1;0.7
6123;4774 Drogisten, orthopedische winkels;2012 september;92.9;100.1;92.8;-0.4;0.4;-0.8
6124;4774 Drogisten, orthopedische winkels;2012 3e kwartaal;96.3;100.5;95.9;-0.4;0.6;-1.0
6125;4774 Drogisten, orthopedische winkels;2012 oktober;97.9;102.6;95.5;4.3;2.0;2.2
6126;4774 Drogisten, orthopedische winkels;2012 november;103.9;102.7;101.2;2.3;2.3;0.0
6127;4774 Drogisten, orthopedische winkels;2012 december;128.4;102.4;125.5;4.7;2.7;1.9
6128;4774 Drogisten, orthopedische winkels;2012 4e kwartaal;110.1;102.6;107.4;3.8;2.3;1.4
6129;4774 Drogisten, orthopedische winkels;2012;99.2;100.8;98.4;0.6;0.9;-0.2
6130;4774 Drogisten, orthopedische winkels;2013 januari;94.7;100.7;94.0;3.8;2.0;1.7
6131;4774 Drogisten, orthopedische winkels;2013 februari;84.6;102.9;82.2;-5.0;2.4;-7.2
6132;4774 Drogisten, orthopedische winkels;2013 maart;92.8;102.2;90.8;-1.4;1.7;-3.1
6133;4774 Drogisten, orthopedische winkels;2013 1e kwartaal;90.7;101.9;88.9;-0.9;2.0;-2.8
6134;4774 Drogisten, orthopedische winkels;2013 april;90.5;103.5;87.4;0.2;2.5;-2.2
6135;4774 Drogisten, orthopedische winkels;2013 mei;100.0;103.0;97.1;-1.9;3.3;-5.1
6136;4774 Drogisten, orthopedische winkels;2013 juni;99.4;102.8;96.7;-5.1;2.5;-7.4
6137;4774 Drogisten, orthopedische winkels;2013 2e kwartaal;96.6;103.1;93.7;-2.4;2.8;-5.0
6138;4774 Drogisten, orthopedische winkels;2013 juli;99.2;103.5;95.9;0.5;2.1;-1.6
6139;4774 Drogisten, orthopedische winkels;2013 augustus;95.9;102.9;93.2;-1.5;2.8;-4.2
6140;4774 Drogisten, orthopedische winkels;2013 september;88.4;103.5;85.4;-4.8;3.4;-8.0
6141;4774 Drogisten, orthopedische winkels;2013 3e kwartaal;94.5;103.3;91.5;-1.9;2.8;-4.5
6142;4774 Drogisten, orthopedische winkels;2013  oktober;94.9;103.4;91.9;-3.1;0.8;-3.8
6143;4774 Drogisten, orthopedische winkels;2013  november;100.3;103.5;97.0;-3.5;0.7;-4.2
6144;4774 Drogisten, orthopedische winkels;2013 december ;120.4;103.3;116.5;-6.3;0.9;-7.2
6145;4774 Drogisten, orthopedische winkels;2013 4e kwartaal;105.2;103.4;101.8;-4.4;0.8;-5.2
6146;4774 Drogisten, orthopedische winkels;2013;96.8;102.9;94.0;-2.5;2.1;-4.5
6147;4774 Drogisten, orthopedische winkels;2014 januari;93.1;103.4;90.0;-1.7;2.6;-4.2
6148;4774 Drogisten, orthopedische winkels;2014 februari;84.5;104.6;80.8;-0.1;1.6;-1.6
6149;4774 Drogisten, orthopedische winkels;2014 maart;91.9;104.8;87.7;-1.0;2.5;-3.4
6150;4774 Drogisten, orthopedische winkels;2014 1e kwartaal;89.8;104.2;86.2;-0.9;2.3;-3.1
6151;4774 Drogisten, orthopedische winkels;2014 april;93.3;104.8;89.0;3.1;1.3;1.8
6152;4774 Drogisten, orthopedische winkels;2014 mei;103.1;103.6;99.6;3.1;0.6;2.5
6153;4774 Drogisten, orthopedische winkels;2014 juni;101.3;103.1;98.2;1.9;0.3;1.6
6154;4774 Drogisten, orthopedische winkels;2014 2e kwartaal;99.2;103.8;95.6;2.7;0.7;2.0
6155;4774 Drogisten, orthopedische winkels;2014 juli;104.6;103.4;101.2;5.4;0.0;5.5
6156;4774 Drogisten, orthopedische winkels;2014 augustus;95.8;103.6;92.5;-0.1;0.7;-0.8
6157;4774 Drogisten, orthopedische winkels;2014 september;90.7;103.0;88.1;2.6;-0.5;3.1
6158;4774 Drogisten, orthopedische winkels;2014 3e kwartaal;97.0;103.3;93.9;2.7;0.0;2.6
6159;4774 Drogisten, orthopedische winkels;2014 oktober;100.4;103.9;96.7;5.8;0.5;5.3
6160;4774 Drogisten, orthopedische winkels;2014 november;100.5;102.7;97.8;0.1;-0.7;0.9
6161;4774 Drogisten, orthopedische winkels;2014 december;123.4;102.8;120.1;2.5;-0.5;3.1
6162;4774 Drogisten, orthopedische winkels;2014 4e kwartaal;108.1;103.1;104.8;2.7;-0.3;3.0
6163;4774 Drogisten, orthopedische winkels;2014;98.5;103.6;95.1;1.8;0.7;1.2
6164;4774 Drogisten, orthopedische winkels;2015 januari;95.0;103.4;91.8;2.1;0.1;2.0
6165;4774 Drogisten, orthopedische winkels;2015 februari;88.1;103.7;84.9;4.3;-0.8;5.1
6166;4774 Drogisten, orthopedische winkels;2015 maart;94.2;104.0;90.6;2.5;-0.7;3.3
6167;4774 Drogisten, orthopedische winkels;2015 1e kwartaal;92.4;103.7;89.1;2.9;-0.5;3.4
6168;4774 Drogisten, orthopedische winkels;2015 april;97.0;103.2;94.0;3.9;-1.5;5.5
6169;4774 Drogisten, orthopedische winkels;2015 mei;103.0;102.7;100.3;-0.1;-0.9;0.8
6170;4774 Drogisten, orthopedische winkels;2015 juni;105.7;103.0;102.7;4.4;-0.1;4.5
6171;4774 Drogisten, orthopedische winkels;2015 2e kwartaal;101.9;102.9;99.0;2.7;-0.9;3.6
6172;4774 Drogisten, orthopedische winkels;2015 juli;106.2;103.7;102.5;1.6;0.3;1.3
6173;4774 Drogisten, orthopedische winkels;2015 augustus;97.3;102.7;94.8;1.5;-0.9;2.5
6174;4774 Drogisten, orthopedische winkels;2015 september;95.7;103.0;92.9;5.5;0.0;5.5
6175;4774 Drogisten, orthopedische winkels;2015 3e kwartaal;99.7;103.1;96.7;2.8;-0.2;3.0
6176;4774 Drogisten, orthopedische winkels;2015 oktober;99.3;103.0;96.5;-1.1;-0.8;-0.2
6177;4774 Drogisten, orthopedische winkels;2015 november;99.6;102.0;97.6;-0.9;-0.6;-0.3
6178;4774 Drogisten, orthopedische winkels;2015 december;133.4;102.7;130.0;8.1;-0.1;8.2
6179;4774 Drogisten, orthopedische winkels;2015 4e kwartaal;110.8;102.6;108.0;2.5;-0.5;3.0
6180;4774 Drogisten, orthopedische winkels;2015;101.2;103.1;98.2;2.7;-0.5;3.2
6181;4774 Drogisten, orthopedische winkels;2016 januari;94.2;105.5;89.3;-0.8;2.0;-2.7
6182;4774 Drogisten, orthopedische winkels;2016 februari;91.0;106.7;85.4;3.3;2.8;0.5
6183;4774 Drogisten, orthopedische winkels;2016 maart;97.8;106.6;91.8;3.8;2.5;1.3
6184;4774 Drogisten, orthopedische winkels;2016 1e kwartaal;94.4;106.2;88.8;2.1;2.4;-0.3
6185;4774 Drogisten, orthopedische winkels;2016 april;97.2;106.4;91.4;0.3;3.1;-2.7
6186;4774 Drogisten, orthopedische winkels;2016 mei;101.1;106.3;95.0;-1.9;3.6;-5.3
6187;4774 Drogisten, orthopedische winkels;2016 juni;108.4;107.0;101.3;2.5;3.9;-1.3
6188;4774 Drogisten, orthopedische winkels;2016 2e kwartaal;102.2;106.6;95.9;0.3;3.5;-3.1
6189;4774 Drogisten, orthopedische winkels;2016 juli;104.4;107.1;97.4;-1.7;3.3;-4.9
6190;4774 Drogisten, orthopedische winkels;2016 augustus;97.2;106.8;91.0;-0.1;4.0;-4.0
6191;4774 Drogisten, orthopedische winkels;2016 september;95.7;106.3;90.0;0.0;3.2;-3.2
6192;4774 Drogisten, orthopedische winkels;2016 3e kwartaal;99.1;106.8;92.8;-0.7;3.5;-4.1
6193;4774 Drogisten, orthopedische winkels;2016 oktober;98.2;105.3;93.3;-1.2;2.2;-3.3
6194;4774 Drogisten, orthopedische winkels;2016 november;105.6;103.7;101.8;6.0;1.6;4.4
6195;4774 Drogisten, orthopedische winkels;2016 december;128.9;103.0;125.2;-3.4;0.3;-3.7
6196;4774 Drogisten, orthopedische winkels;2016 4e kwartaal;110.9;104.0;106.6;0.1;1.4;-1.3
6197;4774 Drogisten, orthopedische winkels;2016;101.6;105.9;96.0;0.4;2.7;-2.2
6198;4774 Drogisten, orthopedische winkels;2017 januari;94.4;104.0;90.8;0.2;-1.4;1.6
6199;4774 Drogisten, orthopedische winkels;2017 februari;86.8;105.2;82.5;-4.7;-1.4;-3.3
6200;4774 Drogisten, orthopedische winkels;2017 maart;96.2;104.6;91.9;-1.7;-1.8;0.2
6201;4774 Drogisten, orthopedische winkels;2017 1e kwartaal;92.4;104.6;88.4;-2.0;-1.6;-0.5
6202;4774 Drogisten, orthopedische winkels;2017 april;95.7;103.7;92.3;-1.6;-2.5;1.0
6203;4774 Drogisten, orthopedische winkels;2017 mei;104.5;103.4;101.1;3.4;-2.8;6.3
6204;4774 Drogisten, orthopedische winkels;2017 juni;108.2;106.0;102.1;-0.1;-0.9;0.7
6205;4774 Drogisten, orthopedische winkels;2017 2e kwartaal;102.8;104.3;98.5;0.6;-2.1;2.7
6206;4774 Drogisten, orthopedische winkels;2017 juli;104.1;104.5;99.6;-0.3;-2.5;2.3
6207;4774 Drogisten, orthopedische winkels;2017 augustus;99.4;104.2;95.4;2.3;-2.4;4.9
6208;4774 Drogisten, orthopedische winkels;2017 september;96.0;103.8;92.5;0.3;-2.4;2.8
6209;4774 Drogisten, orthopedische winkels;2017 3e kwartaal;99.8;104.1;95.9;0.8;-2.4;3.3
6210;4774 Drogisten, orthopedische winkels;2017 oktober;96.8;105.0;92.2;-1.4;-0.3;-1.2
6211;4774 Drogisten, orthopedische winkels;2017 november;109.8;104.0;105.5;4.0;0.3;3.6
