ID;SBI2008;Perioden;Vacaturegraad_1
1875;L Verhuur en handel van onroerend goed;2017 4e kwartaal;30.0
1876;L Verhuur en handel van onroerend goed;2018 1e kwartaal;31.0
1877;L Verhuur en handel van onroerend goed;2018 2e kwartaal;34.0
1878;L Verhuur en handel van onroerend goed;2018 3e kwartaal;27.0
1879;L Verhuur en handel van onroerend goed;2018 4e kwartaal;27.0
1880;L Verhuur en handel van onroerend goed;2019 1e kwartaal;31.0
1881;L Verhuur en handel van onroerend goed;2019 2e kwartaal;30.0
1882;L Verhuur en handel van onroerend goed;2019 3e kwartaal;36.0
1883;L Verhuur en handel van onroerend goed;2019 4e kwartaal;33.0
1884;L Verhuur en handel van onroerend goed;2020 1e kwartaal;21.0
1885;L Verhuur en handel van onroerend goed;2020 2e kwartaal;23.0
1886;L Verhuur en handel van onroerend goed;2020 3e kwartaal;20.0
1887;L Verhuur en handel van onroerend goed;2020 4e kwartaal;21.0
1888;L Verhuur en handel van onroerend goed;2021 1e kwartaal;24.0
1889;L Verhuur en handel van onroerend goed;2021 2e kwartaal;32.0
1890;L Verhuur en handel van onroerend goed;2021 3e kwartaal;35.0
1891;L Verhuur en handel van onroerend goed;2021 4e kwartaal;32.0
1892;L Verhuur en handel van onroerend goed;2022 1e kwartaal;52.0
1893;L Verhuur en handel van onroerend goed;2022 2e kwartaal;58.0
1894;L Verhuur en handel van onroerend goed;2022 3e kwartaal;54.0
1895;L Verhuur en handel van onroerend goed;2022 4e kwartaal;45.0
1896;L Verhuur en handel van onroerend goed;2023 1e kwartaal;45.0
1897;L Verhuur en handel van onroerend goed;2023 2e kwartaal;40.0
1898;L Verhuur en handel van onroerend goed;2023 3e kwartaal;36.0
1899;L Verhuur en handel van onroerend goed;2023 4e kwartaal;40.0
1900;L Verhuur en handel van onroerend goed;2024 1e kwartaal;42.0
1901;L Verhuur en handel van onroerend goed;2024 2e kwartaal;35.0
1902;L Verhuur en handel van onroerend goed;2024 3e kwartaal;41.0
1903;L Verhuur en handel van onroerend goed;2024 4e kwartaal;41.0
1904;M Specialistische zakelijke diensten;1997 1e kwartaal;
1905;M Specialistische zakelijke diensten;1997 2e kwartaal;
1906;M Specialistische zakelijke diensten;1997 3e kwartaal;
1907;M Specialistische zakelijke diensten;1997 4e kwartaal;
1908;M Specialistische zakelijke diensten;1998 1e kwartaal;
1909;M Specialistische zakelijke diensten;1998 2e kwartaal;
1910;M Specialistische zakelijke diensten;1998 3e kwartaal;
1911;M Specialistische zakelijke diensten;1998 4e kwartaal;
1912;M Specialistische zakelijke diensten;1999 1e kwartaal;
1913;M Specialistische zakelijke diensten;1999 2e kwartaal;
1914;M Specialistische zakelijke diensten;1999 3e kwartaal;
1915;M Specialistische zakelijke diensten;1999 4e kwartaal;
1916;M Specialistische zakelijke diensten;2000 1e kwartaal;
1917;M Specialistische zakelijke diensten;2000 2e kwartaal;
1918;M Specialistische zakelijke diensten;2000 3e kwartaal;
1919;M Specialistische zakelijke diensten;2000 4e kwartaal;
1920;M Specialistische zakelijke diensten;2001 1e kwartaal;46.0
1921;M Specialistische zakelijke diensten;2001 2e kwartaal;49.0
1922;M Specialistische zakelijke diensten;2001 3e kwartaal;36.0
1923;M Specialistische zakelijke diensten;2001 4e kwartaal;31.0
1924;M Specialistische zakelijke diensten;2002 1e kwartaal;36.0
1925;M Specialistische zakelijke diensten;2002 2e kwartaal;28.0
1926;M Specialistische zakelijke diensten;2002 3e kwartaal;24.0
1927;M Specialistische zakelijke diensten;2002 4e kwartaal;24.0
1928;M Specialistische zakelijke diensten;2003 1e kwartaal;28.0
1929;M Specialistische zakelijke diensten;2003 2e kwartaal;28.0
1930;M Specialistische zakelijke diensten;2003 3e kwartaal;16.0
1931;M Specialistische zakelijke diensten;2003 4e kwartaal;19.0
1932;M Specialistische zakelijke diensten;2004 1e kwartaal;29.0
1933;M Specialistische zakelijke diensten;2004 2e kwartaal;30.0
1934;M Specialistische zakelijke diensten;2004 3e kwartaal;25.0
1935;M Specialistische zakelijke diensten;2004 4e kwartaal;30.0
1936;M Specialistische zakelijke diensten;2005 1e kwartaal;43.0
1937;M Specialistische zakelijke diensten;2005 2e kwartaal;40.0
1938;M Specialistische zakelijke diensten;2005 3e kwartaal;39.0
1939;M Specialistische zakelijke diensten;2005 4e kwartaal;41.0
1940;M Specialistische zakelijke diensten;2006 1e kwartaal;47.0
1941;M Specialistische zakelijke diensten;2006 2e kwartaal;55.0
1942;M Specialistische zakelijke diensten;2006 3e kwartaal;58.0
1943;M Specialistische zakelijke diensten;2006 4e kwartaal;59.0
1944;M Specialistische zakelijke diensten;2007 1e kwartaal;60.0
1945;M Specialistische zakelijke diensten;2007 2e kwartaal;62.0
1946;M Specialistische zakelijke diensten;2007 3e kwartaal;58.0
1947;M Specialistische zakelijke diensten;2007 4e kwartaal;58.0
1948;M Specialistische zakelijke diensten;2008 1e kwartaal;59.0
1949;M Specialistische zakelijke diensten;2008 2e kwartaal;54.0
1950;M Specialistische zakelijke diensten;2008 3e kwartaal;52.0
1951;M Specialistische zakelijke diensten;2008 4e kwartaal;42.0
1952;M Specialistische zakelijke diensten;2009 1e kwartaal;31.0
1953;M Specialistische zakelijke diensten;2009 2e kwartaal;25.0
1954;M Specialistische zakelijke diensten;2009 3e kwartaal;24.0
1955;M Specialistische zakelijke diensten;2009 4e kwartaal;24.0
1956;M Specialistische zakelijke diensten;2010 1e kwartaal;22.0
1957;M Specialistische zakelijke diensten;2010 2e kwartaal;24.0
1958;M Specialistische zakelijke diensten;2010 3e kwartaal;25.0
1959;M Specialistische zakelijke diensten;2010 4e kwartaal;26.0
1960;M Specialistische zakelijke diensten;2011 1e kwartaal;29.0
1961;M Specialistische zakelijke diensten;2011 2e kwartaal;27.0
1962;M Specialistische zakelijke diensten;2011 3e kwartaal;27.0
1963;M Specialistische zakelijke diensten;2011 4e kwartaal;25.0
1964;M Specialistische zakelijke diensten;2012 1e kwartaal;26.0
1965;M Specialistische zakelijke diensten;2012 2e kwartaal;25.0
1966;M Specialistische zakelijke diensten;2012 3e kwartaal;24.0
1967;M Specialistische zakelijke diensten;2012 4e kwartaal;23.0
1968;M Specialistische zakelijke diensten;2013 1e kwartaal;23.0
1969;M Specialistische zakelijke diensten;2013 2e kwartaal;22.0
1970;M Specialistische zakelijke diensten;2013 3e kwartaal;23.0
1971;M Specialistische zakelijke diensten;2013 4e kwartaal;23.0
1972;M Specialistische zakelijke diensten;2014 1e kwartaal;25.0
1973;M Specialistische zakelijke diensten;2014 2e kwartaal;27.0
1974;M Specialistische zakelijke diensten;2014 3e kwartaal;27.0
1975;M Specialistische zakelijke diensten;2014 4e kwartaal;30.0
1976;M Specialistische zakelijke diensten;2015 1e kwartaal;32.0
1977;M Specialistische zakelijke diensten;2015 2e kwartaal;32.0
1978;M Specialistische zakelijke diensten;2015 3e kwartaal;31.0
1979;M Specialistische zakelijke diensten;2015 4e kwartaal;33.0
1980;M Specialistische zakelijke diensten;2016 1e kwartaal;35.0
1981;M Specialistische zakelijke diensten;2016 2e kwartaal;35.0
1982;M Specialistische zakelijke diensten;2016 3e kwartaal;32.0
1983;M Specialistische zakelijke diensten;2016 4e kwartaal;33.0
1984;M Specialistische zakelijke diensten;2017 1e kwartaal;37.0
1985;M Specialistische zakelijke diensten;2017 2e kwartaal;38.0
1986;M Specialistische zakelijke diensten;2017 3e kwartaal;38.0
1987;M Specialistische zakelijke diensten;2017 4e kwartaal;42.0
1988;M Specialistische zakelijke diensten;2018 1e kwartaal;43.0
1989;M Specialistische zakelijke diensten;2018 2e kwartaal;43.0
1990;M Specialistische zakelijke diensten;2018 3e kwartaal;43.0
1991;M Specialistische zakelijke diensten;2018 4e kwartaal;42.0
1992;M Specialistische zakelijke diensten;2019 1e kwartaal;46.0
1993;M Specialistische zakelijke diensten;2019 2e kwartaal;47.0
1994;M Specialistische zakelijke diensten;2019 3e kwartaal;46.0
1995;M Specialistische zakelijke diensten;2019 4e kwartaal;44.0
1996;M Specialistische zakelijke diensten;2020 1e kwartaal;36.0
1997;M Specialistische zakelijke diensten;2020 2e kwartaal;30.0
1998;M Specialistische zakelijke diensten;2020 3e kwartaal;34.0
1999;M Specialistische zakelijke diensten;2020 4e kwartaal;35.0
2000;M Specialistische zakelijke diensten;2021 1e kwartaal;45.0
2001;M Specialistische zakelijke diensten;2021 2e kwartaal;51.0
2002;M Specialistische zakelijke diensten;2021 3e kwartaal;57.0
2003;M Specialistische zakelijke diensten;2021 4e kwartaal;59.0
2004;M Specialistische zakelijke diensten;2022 1e kwartaal;70.0
2005;M Specialistische zakelijke diensten;2022 2e kwartaal;70.0
2006;M Specialistische zakelijke diensten;2022 3e kwartaal;67.0
2007;M Specialistische zakelijke diensten;2022 4e kwartaal;63.0
2008;M Specialistische zakelijke diensten;2023 1e kwartaal;64.0
2009;M Specialistische zakelijke diensten;2023 2e kwartaal;63.0
2010;M Specialistische zakelijke diensten;2023 3e kwartaal;61.0
2011;M Specialistische zakelijke diensten;2023 4e kwartaal;57.0
2012;M Specialistische zakelijke diensten;2024 1e kwartaal;58.0
2013;M Specialistische zakelijke diensten;2024 2e kwartaal;57.0
2014;M Specialistische zakelijke diensten;2024 3e kwartaal;54.0
2015;M Specialistische zakelijke diensten;2024 4e kwartaal;52.0
2016;N Verhuur en overige zakelijke diensten;1997 1e kwartaal;12.0
2017;N Verhuur en overige zakelijke diensten;1997 2e kwartaal;10.0
2018;N Verhuur en overige zakelijke diensten;1997 3e kwartaal;10.0
2019;N Verhuur en overige zakelijke diensten;1997 4e kwartaal;11.0
2020;N Verhuur en overige zakelijke diensten;1998 1e kwartaal;12.0
2021;N Verhuur en overige zakelijke diensten;1998 2e kwartaal;19.0
2022;N Verhuur en overige zakelijke diensten;1998 3e kwartaal;14.0
2023;N Verhuur en overige zakelijke diensten;1998 4e kwartaal;14.0
2024;N Verhuur en overige zakelijke diensten;1999 1e kwartaal;15.0
2025;N Verhuur en overige zakelijke diensten;1999 2e kwartaal;18.0
2026;N Verhuur en overige zakelijke diensten;1999 3e kwartaal;17.0
2027;N Verhuur en overige zakelijke diensten;1999 4e kwartaal;17.0
2028;N Verhuur en overige zakelijke diensten;2000 1e kwartaal;25.0
2029;N Verhuur en overige zakelijke diensten;2000 2e kwartaal;25.0
2030;N Verhuur en overige zakelijke diensten;2000 3e kwartaal;22.0
2031;N Verhuur en overige zakelijke diensten;2000 4e kwartaal;23.0
2032;N Verhuur en overige zakelijke diensten;2001 1e kwartaal;30.0
2033;N Verhuur en overige zakelijke diensten;2001 2e kwartaal;30.0
2034;N Verhuur en overige zakelijke diensten;2001 3e kwartaal;20.0
2035;N Verhuur en overige zakelijke diensten;2001 4e kwartaal;19.0
2036;N Verhuur en overige zakelijke diensten;2002 1e kwartaal;22.0
2037;N Verhuur en overige zakelijke diensten;2002 2e kwartaal;20.0
2038;N Verhuur en overige zakelijke diensten;2002 3e kwartaal;13.0
2039;N Verhuur en overige zakelijke diensten;2002 4e kwartaal;15.0
2040;N Verhuur en overige zakelijke diensten;2003 1e kwartaal;16.0
2041;N Verhuur en overige zakelijke diensten;2003 2e kwartaal;14.0
2042;N Verhuur en overige zakelijke diensten;2003 3e kwartaal;10.0
2043;N Verhuur en overige zakelijke diensten;2003 4e kwartaal;12.0
2044;N Verhuur en overige zakelijke diensten;2004 1e kwartaal;17.0
2045;N Verhuur en overige zakelijke diensten;2004 2e kwartaal;18.0
2046;N Verhuur en overige zakelijke diensten;2004 3e kwartaal;12.0
2047;N Verhuur en overige zakelijke diensten;2004 4e kwartaal;15.0
2048;N Verhuur en overige zakelijke diensten;2005 1e kwartaal;19.0
2049;N Verhuur en overige zakelijke diensten;2005 2e kwartaal;19.0
2050;N Verhuur en overige zakelijke diensten;2005 3e kwartaal;18.0
2051;N Verhuur en overige zakelijke diensten;2005 4e kwartaal;16.0
2052;N Verhuur en overige zakelijke diensten;2006 1e kwartaal;21.0
2053;N Verhuur en overige zakelijke diensten;2006 2e kwartaal;23.0
2054;N Verhuur en overige zakelijke diensten;2006 3e kwartaal;23.0
2055;N Verhuur en overige zakelijke diensten;2006 4e kwartaal;21.0
2056;N Verhuur en overige zakelijke diensten;2007 1e kwartaal;23.0
2057;N Verhuur en overige zakelijke diensten;2007 2e kwartaal;20.0
2058;N Verhuur en overige zakelijke diensten;2007 3e kwartaal;18.0
2059;N Verhuur en overige zakelijke diensten;2007 4e kwartaal;20.0
2060;N Verhuur en overige zakelijke diensten;2008 1e kwartaal;20.0
2061;N Verhuur en overige zakelijke diensten;2008 2e kwartaal;20.0
2062;N Verhuur en overige zakelijke diensten;2008 3e kwartaal;18.0
2063;N Verhuur en overige zakelijke diensten;2008 4e kwartaal;15.0
2064;N Verhuur en overige zakelijke diensten;2009 1e kwartaal;13.0
2065;N Verhuur en overige zakelijke diensten;2009 2e kwartaal;11.0
2066;N Verhuur en overige zakelijke diensten;2009 3e kwartaal;10.0
2067;N Verhuur en overige zakelijke diensten;2009 4e kwartaal;10.0
2068;N Verhuur en overige zakelijke diensten;2010 1e kwartaal;9.0
2069;N Verhuur en overige zakelijke diensten;2010 2e kwartaal;10.0
2070;N Verhuur en overige zakelijke diensten;2010 3e kwartaal;9.0
2071;N Verhuur en overige zakelijke diensten;2010 4e kwartaal;10.0
2072;N Verhuur en overige zakelijke diensten;2011 1e kwartaal;11.0
2073;N Verhuur en overige zakelijke diensten;2011 2e kwartaal;11.0
2074;N Verhuur en overige zakelijke diensten;2011 3e kwartaal;9.0
2075;N Verhuur en overige zakelijke diensten;2011 4e kwartaal;8.0
2076;N Verhuur en overige zakelijke diensten;2012 1e kwartaal;9.0
2077;N Verhuur en overige zakelijke diensten;2012 2e kwartaal;9.0
2078;N Verhuur en overige zakelijke diensten;2012 3e kwartaal;8.0
2079;N Verhuur en overige zakelijke diensten;2012 4e kwartaal;8.0
2080;N Verhuur en overige zakelijke diensten;2013 1e kwartaal;8.0
2081;N Verhuur en overige zakelijke diensten;2013 2e kwartaal;7.0
2082;N Verhuur en overige zakelijke diensten;2013 3e kwartaal;7.0
2083;N Verhuur en overige zakelijke diensten;2013 4e kwartaal;8.0
2084;N Verhuur en overige zakelijke diensten;2014 1e kwartaal;8.0
2085;N Verhuur en overige zakelijke diensten;2014 2e kwartaal;9.0
2086;N Verhuur en overige zakelijke diensten;2014 3e kwartaal;8.0
2087;N Verhuur en overige zakelijke diensten;2014 4e kwartaal;8.0
2088;N Verhuur en overige zakelijke diensten;2015 1e kwartaal;10.0
2089;N Verhuur en overige zakelijke diensten;2015 2e kwartaal;10.0
2090;N Verhuur en overige zakelijke diensten;2015 3e kwartaal;9.0
2091;N Verhuur en overige zakelijke diensten;2015 4e kwartaal;10.0
2092;N Verhuur en overige zakelijke diensten;2016 1e kwartaal;12.0
2093;N Verhuur en overige zakelijke diensten;2016 2e kwartaal;11.0
2094;N Verhuur en overige zakelijke diensten;2016 3e kwartaal;10.0
2095;N Verhuur en overige zakelijke diensten;2016 4e kwartaal;10.0
2096;N Verhuur en overige zakelijke diensten;2017 1e kwartaal;12.0
2097;N Verhuur en overige zakelijke diensten;2017 2e kwartaal;13.0
2098;N Verhuur en overige zakelijke diensten;2017 3e kwartaal;13.0
2099;N Verhuur en overige zakelijke diensten;2017 4e kwartaal;13.0
2100;N Verhuur en overige zakelijke diensten;2018 1e kwartaal;15.0
2101;N Verhuur en overige zakelijke diensten;2018 2e kwartaal;16.0
2102;N Verhuur en overige zakelijke diensten;2018 3e kwartaal;15.0
2103;N Verhuur en overige zakelijke diensten;2018 4e kwartaal;15.0
2104;N Verhuur en overige zakelijke diensten;2019 1e kwartaal;17.0
2105;N Verhuur en overige zakelijke diensten;2019 2e kwartaal;18.0
2106;N Verhuur en overige zakelijke diensten;2019 3e kwartaal;18.0
2107;N Verhuur en overige zakelijke diensten;2019 4e kwartaal;18.0
2108;N Verhuur en overige zakelijke diensten;2020 1e kwartaal;15.0
2109;N Verhuur en overige zakelijke diensten;2020 2e kwartaal;15.0
2110;N Verhuur en overige zakelijke diensten;2020 3e kwartaal;15.0
2111;N Verhuur en overige zakelijke diensten;2020 4e kwartaal;14.0
2112;N Verhuur en overige zakelijke diensten;2021 1e kwartaal;17.0
2113;N Verhuur en overige zakelijke diensten;2021 2e kwartaal;22.0
2114;N Verhuur en overige zakelijke diensten;2021 3e kwartaal;23.0
2115;N Verhuur en overige zakelijke diensten;2021 4e kwartaal;23.0
2116;N Verhuur en overige zakelijke diensten;2022 1e kwartaal;28.0
2117;N Verhuur en overige zakelijke diensten;2022 2e kwartaal;28.0
2118;N Verhuur en overige zakelijke diensten;2022 3e kwartaal;27.0
2119;N Verhuur en overige zakelijke diensten;2022 4e kwartaal;27.0
2120;N Verhuur en overige zakelijke diensten;2023 1e kwartaal;30.0
2121;N Verhuur en overige zakelijke diensten;2023 2e kwartaal;30.0
2122;N Verhuur en overige zakelijke diensten;2023 3e kwartaal;28.0
2123;N Verhuur en overige zakelijke diensten;2023 4e kwartaal;26.0
2124;N Verhuur en overige zakelijke diensten;2024 1e kwartaal;29.0
2125;N Verhuur en overige zakelijke diensten;2024 2e kwartaal;30.0
2126;N Verhuur en overige zakelijke diensten;2024 3e kwartaal;30.0
2127;N Verhuur en overige zakelijke diensten;2024 4e kwartaal;28.0
2128;O Openbaar bestuur en overheidsdiensten;1997 1e kwartaal;13.0
2129;O Openbaar bestuur en overheidsdiensten;1997 2e kwartaal;17.0
2130;O Openbaar bestuur en overheidsdiensten;1997 3e kwartaal;16.0
2131;O Openbaar bestuur en overheidsdiensten;1997 4e kwartaal;15.0
2132;O Openbaar bestuur en overheidsdiensten;1998 1e kwartaal;17.0
2133;O Openbaar bestuur en overheidsdiensten;1998 2e kwartaal;19.0
2134;O Openbaar bestuur en overheidsdiensten;1998 3e kwartaal;17.0
2135;O Openbaar bestuur en overheidsdiensten;1998 4e kwartaal;18.0
2136;O Openbaar bestuur en overheidsdiensten;1999 1e kwartaal;20.0
2137;O Openbaar bestuur en overheidsdiensten;1999 2e kwartaal;22.0
2138;O Openbaar bestuur en overheidsdiensten;1999 3e kwartaal;21.0
2139;O Openbaar bestuur en overheidsdiensten;1999 4e kwartaal;23.0
2140;O Openbaar bestuur en overheidsdiensten;2000 1e kwartaal;21.0
2141;O Openbaar bestuur en overheidsdiensten;2000 2e kwartaal;22.0
2142;O Openbaar bestuur en overheidsdiensten;2000 3e kwartaal;19.0
2143;O Openbaar bestuur en overheidsdiensten;2000 4e kwartaal;21.0
2144;O Openbaar bestuur en overheidsdiensten;2001 1e kwartaal;21.0
2145;O Openbaar bestuur en overheidsdiensten;2001 2e kwartaal;21.0
2146;O Openbaar bestuur en overheidsdiensten;2001 3e kwartaal;20.0
2147;O Openbaar bestuur en overheidsdiensten;2001 4e kwartaal;21.0
2148;O Openbaar bestuur en overheidsdiensten;2002 1e kwartaal;21.0
2149;O Openbaar bestuur en overheidsdiensten;2002 2e kwartaal;19.0
2150;O Openbaar bestuur en overheidsdiensten;2002 3e kwartaal;15.0
2151;O Openbaar bestuur en overheidsdiensten;2002 4e kwartaal;17.0
2152;O Openbaar bestuur en overheidsdiensten;2003 1e kwartaal;14.0
2153;O Openbaar bestuur en overheidsdiensten;2003 2e kwartaal;14.0
2154;O Openbaar bestuur en overheidsdiensten;2003 3e kwartaal;12.0
2155;O Openbaar bestuur en overheidsdiensten;2003 4e kwartaal;12.0
2156;O Openbaar bestuur en overheidsdiensten;2004 1e kwartaal;13.0
2157;O Openbaar bestuur en overheidsdiensten;2004 2e kwartaal;16.0
2158;O Openbaar bestuur en overheidsdiensten;2004 3e kwartaal;10.0
2159;O Openbaar bestuur en overheidsdiensten;2004 4e kwartaal;15.0
2160;O Openbaar bestuur en overheidsdiensten;2005 1e kwartaal;14.0
2161;O Openbaar bestuur en overheidsdiensten;2005 2e kwartaal;15.0
2162;O Openbaar bestuur en overheidsdiensten;2005 3e kwartaal;11.0
2163;O Openbaar bestuur en overheidsdiensten;2005 4e kwartaal;16.0
2164;O Openbaar bestuur en overheidsdiensten;2006 1e kwartaal;16.0
2165;O Openbaar bestuur en overheidsdiensten;2006 2e kwartaal;15.0
2166;O Openbaar bestuur en overheidsdiensten;2006 3e kwartaal;16.0
2167;O Openbaar bestuur en overheidsdiensten;2006 4e kwartaal;19.0
2168;O Openbaar bestuur en overheidsdiensten;2007 1e kwartaal;20.0
2169;O Openbaar bestuur en overheidsdiensten;2007 2e kwartaal;19.0
2170;O Openbaar bestuur en overheidsdiensten;2007 3e kwartaal;18.0
2171;O Openbaar bestuur en overheidsdiensten;2007 4e kwartaal;19.0
2172;O Openbaar bestuur en overheidsdiensten;2008 1e kwartaal;21.0
2173;O Openbaar bestuur en overheidsdiensten;2008 2e kwartaal;24.0
2174;O Openbaar bestuur en overheidsdiensten;2008 3e kwartaal;38.0
2175;O Openbaar bestuur en overheidsdiensten;2008 4e kwartaal;37.0
2176;O Openbaar bestuur en overheidsdiensten;2009 1e kwartaal;35.0
2177;O Openbaar bestuur en overheidsdiensten;2009 2e kwartaal;33.0
2178;O Openbaar bestuur en overheidsdiensten;2009 3e kwartaal;26.0
2179;O Openbaar bestuur en overheidsdiensten;2009 4e kwartaal;27.0
2180;O Openbaar bestuur en overheidsdiensten;2010 1e kwartaal;12.0
2181;O Openbaar bestuur en overheidsdiensten;2010 2e kwartaal;11.0
2182;O Openbaar bestuur en overheidsdiensten;2010 3e kwartaal;9.0
2183;O Openbaar bestuur en overheidsdiensten;2010 4e kwartaal;9.0
2184;O Openbaar bestuur en overheidsdiensten;2011 1e kwartaal;9.0
2185;O Openbaar bestuur en overheidsdiensten;2011 2e kwartaal;9.0
2186;O Openbaar bestuur en overheidsdiensten;2011 3e kwartaal;9.0
2187;O Openbaar bestuur en overheidsdiensten;2011 4e kwartaal;9.0
2188;O Openbaar bestuur en overheidsdiensten;2012 1e kwartaal;9.0
2189;O Openbaar bestuur en overheidsdiensten;2012 2e kwartaal;8.0
2190;O Openbaar bestuur en overheidsdiensten;2012 3e kwartaal;8.0
2191;O Openbaar bestuur en overheidsdiensten;2012 4e kwartaal;8.0
2192;O Openbaar bestuur en overheidsdiensten;2013 1e kwartaal;9.0
2193;O Openbaar bestuur en overheidsdiensten;2013 2e kwartaal;10.0
2194;O Openbaar bestuur en overheidsdiensten;2013 3e kwartaal;11.0
2195;O Openbaar bestuur en overheidsdiensten;2013 4e kwartaal;10.0
2196;O Openbaar bestuur en overheidsdiensten;2014 1e kwartaal;11.0
2197;O Openbaar bestuur en overheidsdiensten;2014 2e kwartaal;10.0
2198;O Openbaar bestuur en overheidsdiensten;2014 3e kwartaal;12.0
2199;O Openbaar bestuur en overheidsdiensten;2014 4e kwartaal;11.0
2200;O Openbaar bestuur en overheidsdiensten;2015 1e kwartaal;11.0
2201;O Openbaar bestuur en overheidsdiensten;2015 2e kwartaal;11.0
2202;O Openbaar bestuur en overheidsdiensten;2015 3e kwartaal;11.0
2203;O Openbaar bestuur en overheidsdiensten;2015 4e kwartaal;12.0
2204;O Openbaar bestuur en overheidsdiensten;2016 1e kwartaal;14.0
2205;O Openbaar bestuur en overheidsdiensten;2016 2e kwartaal;15.0
2206;O Openbaar bestuur en overheidsdiensten;2016 3e kwartaal;15.0
2207;O Openbaar bestuur en overheidsdiensten;2016 4e kwartaal;16.0
2208;O Openbaar bestuur en overheidsdiensten;2017 1e kwartaal;18.0
2209;O Openbaar bestuur en overheidsdiensten;2017 2e kwartaal;22.0
2210;O Openbaar bestuur en overheidsdiensten;2017 3e kwartaal;22.0
2211;O Openbaar bestuur en overheidsdiensten;2017 4e kwartaal;22.0
2212;O Openbaar bestuur en overheidsdiensten;2018 1e kwartaal;23.0
2213;O Openbaar bestuur en overheidsdiensten;2018 2e kwartaal;24.0
2214;O Openbaar bestuur en overheidsdiensten;2018 3e kwartaal;24.0
2215;O Openbaar bestuur en overheidsdiensten;2018 4e kwartaal;26.0
2216;O Openbaar bestuur en overheidsdiensten;2019 1e kwartaal;25.0
2217;O Openbaar bestuur en overheidsdiensten;2019 2e kwartaal;28.0
2218;O Openbaar bestuur en overheidsdiensten;2019 3e kwartaal;25.0
2219;O Openbaar bestuur en overheidsdiensten;2019 4e kwartaal;31.0
2220;O Openbaar bestuur en overheidsdiensten;2020 1e kwartaal;28.0
2221;O Openbaar bestuur en overheidsdiensten;2020 2e kwartaal;26.0
2222;O Openbaar bestuur en overheidsdiensten;2020 3e kwartaal;26.0
2223;O Openbaar bestuur en overheidsdiensten;2020 4e kwartaal;28.0
2224;O Openbaar bestuur en overheidsdiensten;2021 1e kwartaal;29.0
2225;O Openbaar bestuur en overheidsdiensten;2021 2e kwartaal;29.0
2226;O Openbaar bestuur en overheidsdiensten;2021 3e kwartaal;31.0
2227;O Openbaar bestuur en overheidsdiensten;2021 4e kwartaal;33.0
2228;O Openbaar bestuur en overheidsdiensten;2022 1e kwartaal;37.0
2229;O Openbaar bestuur en overheidsdiensten;2022 2e kwartaal;39.0
2230;O Openbaar bestuur en overheidsdiensten;2022 3e kwartaal;40.0
2231;O Openbaar bestuur en overheidsdiensten;2022 4e kwartaal;43.0
2232;O Openbaar bestuur en overheidsdiensten;2023 1e kwartaal;43.0
2233;O Openbaar bestuur en overheidsdiensten;2023 2e kwartaal;42.0
2234;O Openbaar bestuur en overheidsdiensten;2023 3e kwartaal;43.0
2235;O Openbaar bestuur en overheidsdiensten;2023 4e kwartaal;43.0
2236;O Openbaar bestuur en overheidsdiensten;2024 1e kwartaal;48.0
2237;O Openbaar bestuur en overheidsdiensten;2024 2e kwartaal;42.0
2238;O Openbaar bestuur en overheidsdiensten;2024 3e kwartaal;39.0
2239;O Openbaar bestuur en overheidsdiensten;2024 4e kwartaal;37.0
2240;P Onderwijs;1997 1e kwartaal;7.0
2241;P Onderwijs;1997 2e kwartaal;7.0
2242;P Onderwijs;1997 3e kwartaal;6.0
2243;P Onderwijs;1997 4e kwartaal;7.0
2244;P Onderwijs;1998 1e kwartaal;8.0
2245;P Onderwijs;1998 2e kwartaal;12.0
2246;P Onderwijs;1998 3e kwartaal;11.0
2247;P Onderwijs;1998 4e kwartaal;12.0
2248;P Onderwijs;1999 1e kwartaal;11.0
2249;P Onderwijs;1999 2e kwartaal;14.0
2250;P Onderwijs;1999 3e kwartaal;12.0
2251;P Onderwijs;1999 4e kwartaal;11.0
2252;P Onderwijs;2000 1e kwartaal;14.0
2253;P Onderwijs;2000 2e kwartaal;18.0
2254;P Onderwijs;2000 3e kwartaal;14.0
2255;P Onderwijs;2000 4e kwartaal;15.0
2256;P Onderwijs;2001 1e kwartaal;14.0
2257;P Onderwijs;2001 2e kwartaal;17.0
2258;P Onderwijs;2001 3e kwartaal;15.0
2259;P Onderwijs;2001 4e kwartaal;15.0
2260;P Onderwijs;2002 1e kwartaal;11.0
2261;P Onderwijs;2002 2e kwartaal;14.0
2262;P Onderwijs;2002 3e kwartaal;9.0
2263;P Onderwijs;2002 4e kwartaal;8.0
2264;P Onderwijs;2003 1e kwartaal;7.0
2265;P Onderwijs;2003 2e kwartaal;9.0
2266;P Onderwijs;2003 3e kwartaal;5.0
2267;P Onderwijs;2003 4e kwartaal;5.0
2268;P Onderwijs;2004 1e kwartaal;7.0
2269;P Onderwijs;2004 2e kwartaal;10.0
2270;P Onderwijs;2004 3e kwartaal;8.0
2271;P Onderwijs;2004 4e kwartaal;7.0
2272;P Onderwijs;2005 1e kwartaal;8.0
2273;P Onderwijs;2005 2e kwartaal;14.0
2274;P Onderwijs;2005 3e kwartaal;12.0
2275;P Onderwijs;2005 4e kwartaal;12.0
2276;P Onderwijs;2006 1e kwartaal;12.0
2277;P Onderwijs;2006 2e kwartaal;16.0
2278;P Onderwijs;2006 3e kwartaal;12.0
