ID;Kenmerken;Marges;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetWoning_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenheidMetWoonomgeving_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;ScoreOnveiligheidsgevoelens_17;Veilig_18;NietVeiligNietOnveilig_19;Onveilig_20
362;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2023;7.2;7.7;26.2;74.1;7.1;10.4;26.1;72.0;7.2;13.9;22.6;72.0;7.2;13.0;22.0;73.3;4.0;66.2;21.3;21.3
363;Woningbezit: huurwoning geen huurtoeslag;Waarde;2013;7.6;3.2;11.4;85.3;7.4;4.9;15.9;79.2;7.5;8.4;12.7;78.9;7.5;6.0;14.0;80.0;3.7;66.1;18.1;15.8
364;Woningbezit: huurwoning geen huurtoeslag;Waarde;2014;7.6;3.5;12.7;83.8;7.4;5.2;15.0;79.9;7.6;7.1;12.9;80.0;7.5;6.4;14.9;78.7;3.6;67.9;17.3;14.8
365;Woningbezit: huurwoning geen huurtoeslag;Waarde;2015;7.5;3.8;11.2;85.0;7.4;4.8;15.1;80.0;7.5;6.2;15.3;78.5;7.5;6.1;14.0;79.9;3.7;66.6;18.6;14.8
366;Woningbezit: huurwoning geen huurtoeslag;Waarde;2016;7.6;2.9;11.6;85.5;7.5;3.5;13.7;82.8;7.6;5.9;14.3;79.8;7.6;6.0;13.6;80.4;3.6;67.1;18.5;14.4
367;Woningbezit: huurwoning geen huurtoeslag;Waarde;2017;7.5;3.7;14.5;81.9;7.4;5.2;14.3;80.5;7.4;9.3;14.7;76.1;7.5;6.7;15.2;78.1;3.5;68.5;17.0;14.5
368;Woningbezit: huurwoning geen huurtoeslag;Waarde;2018;7.6;2.8;12.5;84.7;7.5;2.6;14.7;82.7;7.5;7.4;13.9;78.7;7.5;6.6;13.8;79.6;3.3;71.9;17.0;11.1
369;Woningbezit: huurwoning geen huurtoeslag;Waarde;2019;7.6;3.8;9.8;86.4;7.5;3.1;12.7;84.1;7.4;8.8;13.6;77.6;7.5;7.7;14.1;78.2;3.5;70.8;15.8;13.4
370;Woningbezit: huurwoning geen huurtoeslag;Waarde;2020;7.5;3.5;12.4;84.1;7.5;3.8;13.5;82.7;7.4;7.3;16.0;76.7;7.5;7.3;14.9;77.8;3.4;70.7;17.0;12.3
371;Woningbezit: huurwoning geen huurtoeslag;Waarde;2021;7.5;4.7;12.5;82.8;7.3;4.2;17.0;78.8;7.2;10.7;16.9;72.3;7.5;6.9;13.1;80.0;3.4;70.4;15.9;13.7
372;Woningbezit: huurwoning geen huurtoeslag;Waarde;2022;7.5;3.3;12.8;83.9;7.4;4.1;15.8;80.1;7.3;8.6;16.4;75.0;7.5;5.5;14.8;79.7;3.4;71.8;15.6;12.5
373;Woningbezit: huurwoning geen huurtoeslag;Waarde;2023;7.5;2.0;12.7;85.3;7.4;2.5;15.3;82.2;7.3;6.8;16.6;76.6;7.4;5.9;15.7;78.4;3.4;72.0;16.2;11.8
374;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2013;7.5;2.3;9.8;83.2;7.3;3.8;14.0;76.9;7.4;7.0;11.0;76.5;7.4;4.8;12.2;77.7;3.6;63.4;16.1;13.9
375;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2014;7.5;2.6;11.0;81.7;7.3;4.1;13.1;77.6;7.5;5.9;11.2;77.7;7.4;5.2;13.1;76.4;3.5;65.3;15.4;13.0
376;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2015;7.5;2.9;9.7;82.9;7.3;3.8;13.3;77.8;7.4;5.0;13.5;76.2;7.4;4.9;12.3;77.7;3.5;64.1;16.6;13.0
377;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2016;7.6;2.0;9.9;83.4;7.4;2.6;11.9;80.6;7.5;4.7;12.4;77.4;7.5;4.8;11.8;78.1;3.5;64.5;16.4;12.6
378;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2017;7.4;2.7;12.6;79.6;7.3;4.1;12.5;78.2;7.3;7.7;12.8;73.6;7.4;5.4;13.3;75.7;3.4;65.9;15.1;12.6
379;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2018;7.5;2.0;10.7;82.5;7.4;1.8;12.8;80.4;7.4;6.0;12.1;76.3;7.4;5.3;11.9;77.3;3.2;69.3;15.0;9.5
380;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2019;7.5;2.8;8.2;84.2;7.4;2.2;10.9;81.9;7.3;7.2;11.8;75.2;7.4;6.3;12.2;75.8;3.3;68.2;13.9;11.7
381;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2020;7.5;2.5;10.6;81.8;7.4;2.8;11.6;80.3;7.3;5.9;14.0;74.1;7.4;5.9;13.0;75.3;3.3;68.1;14.9;10.6
382;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2021;7.4;3.5;10.6;80.3;7.3;3.1;14.8;76.1;7.0;8.9;14.7;69.5;7.4;5.5;11.2;77.4;3.3;67.5;13.8;11.8
383;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2022;7.5;2.5;11.1;81.8;7.3;3.2;13.9;77.9;7.2;7.1;14.5;72.6;7.4;4.4;13.0;77.4;3.3;69.4;13.8;10.9
384;Woningbezit: huurwoning geen huurtoeslag;Ondergrens 95%-interval;2023;7.4;1.4;10.9;83.2;7.4;1.8;13.3;79.9;7.2;5.5;14.6;74.2;7.3;4.7;13.8;76.1;3.2;69.5;14.3;10.2
385;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2013;7.7;4.5;13.3;87.2;7.5;6.3;18.1;81.4;7.7;10.2;14.7;81.1;7.6;7.4;16.1;82.2;3.8;68.6;20.2;18.0
386;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2014;7.6;4.6;14.7;85.7;7.4;6.5;17.0;81.9;7.7;8.7;14.8;82.1;7.6;7.9;17.0;80.8;3.7;70.3;19.5;16.8
387;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2015;7.6;5.0;13.0;86.8;7.4;6.1;17.2;82.1;7.6;7.7;17.3;80.6;7.6;7.5;16.0;82.0;3.8;69.0;20.7;16.8
388;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2016;7.7;4.0;13.6;87.4;7.6;4.7;15.7;84.9;7.7;7.4;16.3;82.0;7.6;7.5;15.6;82.5;3.8;69.7;20.7;16.4
389;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2017;7.6;4.9;16.5;83.9;7.5;6.6;16.4;82.6;7.5;11.1;16.8;78.4;7.6;8.3;17.3;80.3;3.7;71.0;19.2;16.5
390;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2018;7.7;4.0;14.5;86.7;7.6;3.8;16.9;84.8;7.6;9.1;16.0;80.9;7.7;8.1;15.8;81.8;3.5;74.3;19.2;13.0
391;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2019;7.7;5.2;11.7;88.3;7.6;4.3;14.8;86.1;7.5;10.6;15.6;80.0;7.6;9.5;16.1;80.5;3.6;73.2;18.0;15.4
392;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2020;7.6;4.8;14.5;86.2;7.6;5.2;15.7;84.8;7.6;9.0;18.3;79.1;7.6;9.0;17.1;80.1;3.5;73.2;19.2;14.3
393;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2021;7.6;6.2;14.8;85.1;7.4;5.8;19.4;81.2;7.3;12.8;19.4;75.0;7.6;8.7;15.3;82.3;3.6;73.1;18.2;16.0
394;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2022;7.6;4.4;14.7;85.8;7.4;5.4;17.8;82.2;7.4;10.2;18.5;77.3;7.5;6.9;16.8;81.7;3.5;74.1;17.6;14.3
395;Woningbezit: huurwoning geen huurtoeslag;Bovengrens 95%-interval;2023;7.6;3.0;14.6;87.2;7.5;3.6;17.4;84.2;7.4;8.3;18.8;78.9;7.5;7.3;17.8;80.6;3.5;74.4;18.3;13.6
