ID;GewassenTeeltsector;Gewasbeschermingsmiddelen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;TotaalGebruikPerJaarInKilogram_5;GebruikPerJaarPerHectare_6;DoseringPerJaarPerHectare_7
234;Totaal gewassen/teeltsectoren;F990315 Sedaxaan;2012;;;0.0;0.0;0.0;0.0;0.0
235;Totaal gewassen/teeltsectoren;F990315 Sedaxaan;2016;;;0.0;0.0;0.0;0.0;0.0
236;Totaal gewassen/teeltsectoren;F990315 Sedaxaan;2020;;;;;;;
237;Totaal gewassen/teeltsectoren;F990501 Chloorthalonil;2012;;;41697.0;5.6;46024.0;0.1;1.1
238;Totaal gewassen/teeltsectoren;F990501 Chloorthalonil;2016;;;44244.0;6.2;43488.0;0.1;1.0
239;Totaal gewassen/teeltsectoren;F990501 Chloorthalonil;2020;;;9706.0;1.4;5593.0;0.0;0.6
240;Totaal gewassen/teeltsectoren;F990601 Iprodion;2012;;;10991.0;1.5;7827.0;0.0;0.7
241;Totaal gewassen/teeltsectoren;F990601 Iprodion;2016;;;11567.0;1.6;5630.0;0.0;0.5
242;Totaal gewassen/teeltsectoren;F990601 Iprodion;2020;;;;;;;
243;Totaal gewassen/teeltsectoren;F990701 Fluazinam;2012;;;69406.0;9.3;47269.0;0.1;0.7
244;Totaal gewassen/teeltsectoren;F990701 Fluazinam;2016;;;22118.0;3.1;9154.0;0.0;0.4
245;Totaal gewassen/teeltsectoren;F990701 Fluazinam;2020;;;15126.0;2.1;6819.0;0.0;0.5
246;Totaal gewassen/teeltsectoren;F990901 Fosetyl-AL;2012;;;7039.0;0.9;11391.0;0.0;1.6
247;Totaal gewassen/teeltsectoren;F990901 Fosetyl-AL;2016;;;4576.0;0.6;6697.0;0.0;1.5
248;Totaal gewassen/teeltsectoren;F990901 Fosetyl-AL;2020;;;4183.0;0.6;7058.0;0.0;1.7
249;Totaal gewassen/teeltsectoren;F990902 Tolclofos-methyl;2012;;;3166.0;0.4;14489.0;0.0;4.6
250;Totaal gewassen/teeltsectoren;F990902 Tolclofos-methyl;2016;;;1569.0;0.2;4341.0;0.0;2.8
251;Totaal gewassen/teeltsectoren;F990902 Tolclofos-methyl;2020;;;931.0;0.1;3573.0;0.0;3.8
252;Totaal gewassen/teeltsectoren;F991001 Famoxadone;2012;;;287.0;0.0;20.0;0.0;0.1
253;Totaal gewassen/teeltsectoren;F991001 Famoxadone;2016;;;131.0;0.0;31.0;0.0;0.2
254;Totaal gewassen/teeltsectoren;F991001 Famoxadone;2020;;;0.0;0.0;0.0;0.0;
255;Totaal gewassen/teeltsectoren;F991003 Oxathiapiproline;2012;;;0.0;0.0;0.0;0.0;0.0
256;Totaal gewassen/teeltsectoren;F991003 Oxathiapiproline;2016;;;0.0;0.0;0.0;0.0;0.0
257;Totaal gewassen/teeltsectoren;F991003 Oxathiapiproline;2020;;;70087.0;9.8;2509.0;0.0;0.0
258;Totaal gewassen/teeltsectoren;F991101 Fludioxonil;2012;;;13824.0;1.9;3849.0;0.0;0.3
259;Totaal gewassen/teeltsectoren;F991101 Fludioxonil;2016;;;16391.0;2.3;5855.0;0.0;0.4
260;Totaal gewassen/teeltsectoren;F991101 Fludioxonil;2020;;;19701.0;2.8;8082.0;0.0;0.4
261;Totaal gewassen/teeltsectoren;F991201 Captan;2012;;;29265.0;3.9;327377.0;0.4;11.2
262;Totaal gewassen/teeltsectoren;F991201 Captan;2016;;;28904.0;4.0;305002.0;0.4;10.6
263;Totaal gewassen/teeltsectoren;F991201 Captan;2020;;;36685.0;5.1;258554.0;0.4;7.0
264;Totaal gewassen/teeltsectoren;F991202 Folpet;2012;;;18344.0;2.5;51666.0;0.1;2.8
265;Totaal gewassen/teeltsectoren;F991202 Folpet;2016;;;14503.0;2.0;34949.0;0.0;2.4
266;Totaal gewassen/teeltsectoren;F991202 Folpet;2020;;;18559.0;2.6;33552.0;0.0;1.8
267;Totaal gewassen/teeltsectoren;F991301 Bupirimaat;2012;;;12072.0;1.6;5923.0;0.0;0.5
268;Totaal gewassen/teeltsectoren;F991301 Bupirimaat;2016;;;9056.0;1.3;2827.0;0.0;0.3
269;Totaal gewassen/teeltsectoren;F991301 Bupirimaat;2020;;;9557.0;1.3;2561.0;0.0;0.3
270;Totaal gewassen/teeltsectoren;F991302 Cyprodinil;2012;;;13978.0;1.9;5912.0;0.0;0.4
271;Totaal gewassen/teeltsectoren;F991302 Cyprodinil;2016;;;27247.0;3.8;10202.0;0.0;0.4
272;Totaal gewassen/teeltsectoren;F991302 Cyprodinil;2020;;;19581.0;2.7;9129.0;0.0;0.5
273;Totaal gewassen/teeltsectoren;F991303 Mepanipyrim;2012;;;3026.0;0.4;2549.0;0.0;0.8
274;Totaal gewassen/teeltsectoren;F991303 Mepanipyrim;2016;;;2048.0;0.3;1087.0;0.0;0.5
275;Totaal gewassen/teeltsectoren;F991303 Mepanipyrim;2020;;;9059.0;1.3;3302.0;0.0;0.4
276;Totaal gewassen/teeltsectoren;F991304 Pyrimethanil;2012;;;11012.0;1.5;5589.0;0.0;0.5
277;Totaal gewassen/teeltsectoren;F991304 Pyrimethanil;2016;;;9084.0;1.3;4655.0;0.0;0.5
278;Totaal gewassen/teeltsectoren;F991304 Pyrimethanil;2020;;;10558.0;1.5;5562.0;0.0;0.5
279;Totaal gewassen/teeltsectoren;F991501 Dithianon;2012;;;11643.0;1.6;15877.0;0.0;1.4
280;Totaal gewassen/teeltsectoren;F991501 Dithianon;2016;;;11731.0;1.6;15384.0;0.0;1.3
281;Totaal gewassen/teeltsectoren;F991501 Dithianon;2020;;;6305.0;0.9;3270.0;0.0;0.5
282;Totaal gewassen/teeltsectoren;F991601 Azoxystrobin;2012;;;49361.0;6.6;21776.0;0.0;0.4
283;Totaal gewassen/teeltsectoren;F991601 Azoxystrobin;2016;;;57704.0;8.1;24178.0;0.0;0.4
284;Totaal gewassen/teeltsectoren;F991601 Azoxystrobin;2020;;;84576.0;11.9;32211.0;0.0;0.4
285;Totaal gewassen/teeltsectoren;F991603 Fluoxastrobin;2012;;;40622.0;5.4;11241.0;0.0;0.3
286;Totaal gewassen/teeltsectoren;F991603 Fluoxastrobin;2016;;;36896.0;5.2;10000.0;0.0;0.3
287;Totaal gewassen/teeltsectoren;F991603 Fluoxastrobin;2020;;;32023.0;4.5;6098.0;0.0;0.2
288;Totaal gewassen/teeltsectoren;F991604 Kresoxim-methyl;2012;;;25126.0;3.4;7062.0;0.0;0.3
289;Totaal gewassen/teeltsectoren;F991604 Kresoxim-methyl;2016;;;21624.0;3.0;5390.0;0.0;0.2
290;Totaal gewassen/teeltsectoren;F991604 Kresoxim-methyl;2020;;;18501.0;2.6;2404.0;0.0;0.1
291;Totaal gewassen/teeltsectoren;F991605 Picoxystrobin;2012;;;6249.0;0.8;798.0;0.0;0.1
292;Totaal gewassen/teeltsectoren;F991605 Picoxystrobin;2016;;;306.0;0.0;77.0;0.0;0.3
293;Totaal gewassen/teeltsectoren;F991605 Picoxystrobin;2020;;;0.0;0.0;0.0;0.0;
294;Totaal gewassen/teeltsectoren;F991606 Pyraclostrobine;2012;;;107516.0;14.4;19072.0;0.0;0.2
295;Totaal gewassen/teeltsectoren;F991606 Pyraclostrobine;2016;;;179076.0;25.1;20907.0;0.0;0.1
296;Totaal gewassen/teeltsectoren;F991606 Pyraclostrobine;2020;;;102918.0;14.4;16432.0;0.0;0.2
297;Totaal gewassen/teeltsectoren;F991607 Trifloxystrobin;2012;;;53771.0;7.2;8670.0;0.0;0.2
298;Totaal gewassen/teeltsectoren;F991607 Trifloxystrobin;2016;;;42944.0;6.0;7148.0;0.0;0.2
299;Totaal gewassen/teeltsectoren;F991607 Trifloxystrobin;2020;;;50895.0;7.1;7585.0;0.0;0.1
300;Totaal gewassen/teeltsectoren;F991701 Pencycuron;2012;;;40896.0;5.5;45638.0;0.1;1.1
301;Totaal gewassen/teeltsectoren;F991701 Pencycuron;2016;;;33858.0;4.7;26213.0;0.0;0.8
302;Totaal gewassen/teeltsectoren;F991701 Pencycuron;2020;;;;;;;
303;Totaal gewassen/teeltsectoren;F999902 Acibenzolar-S-methyl;2012;;;0.0;0.0;0.0;0.0;0.0
304;Totaal gewassen/teeltsectoren;F999902 Acibenzolar-S-methyl;2016;;;69.0;0.0;8.0;0.0;0.1
305;Totaal gewassen/teeltsectoren;F999902 Acibenzolar-S-methyl;2020;;;;;;;
306;Totaal gewassen/teeltsectoren;F999905 Benzoezuur;2012;;;179.0;0.0;351.0;0.0;2.0
307;Totaal gewassen/teeltsectoren;F999905 Benzoezuur;2016;;;314.0;0.0;379.0;0.0;1.2
308;Totaal gewassen/teeltsectoren;F999905 Benzoezuur;2020;;;254.0;0.0;317.0;0.0;1.2
309;Totaal gewassen/teeltsectoren;F999906 Fenpropidin;2012;;;10309.0;1.4;10611.0;0.0;1.0
310;Totaal gewassen/teeltsectoren;F999906 Fenpropidin;2016;;;17411.0;2.4;6977.0;0.0;0.4
311;Totaal gewassen/teeltsectoren;F999906 Fenpropidin;2020;;;35198.0;4.9;14396.0;0.0;0.4
312;Totaal gewassen/teeltsectoren;F999908 Metrafenon;2012;;;636.0;0.1;91.0;0.0;0.1
313;Totaal gewassen/teeltsectoren;F999908 Metrafenon;2016;;;1077.0;0.2;194.0;0.0;0.2
314;Totaal gewassen/teeltsectoren;F999908 Metrafenon;2020;;;776.0;0.1;114.0;0.0;0.1
315;Totaal gewassen/teeltsectoren;F999910 Spiroxamine;2012;;;0.0;0.0;0.0;0.0;0.0
316;Totaal gewassen/teeltsectoren;F999910 Spiroxamine;2016;;;0.0;0.0;0.0;0.0;0.0
317;Totaal gewassen/teeltsectoren;F999910 Spiroxamine;2020;;;;;;;
318;Totaal gewassen/teeltsectoren;F999913 Valifenalaat;2012;;;0.0;0.0;0.0;0.0;0.0
319;Totaal gewassen/teeltsectoren;F999913 Valifenalaat;2016;;;0.0;0.0;0.0;0.0;0.0
320;Totaal gewassen/teeltsectoren;F999913 Valifenalaat;2020;;;;;;;
321;Totaal gewassen/teeltsectoren;F999915 COS-OGA;2012;;;0.0;0.0;0.0;0.0;0.0
322;Totaal gewassen/teeltsectoren;F999915 COS-OGA;2016;;;160.0;0.0;9.0;0.0;0.1
323;Totaal gewassen/teeltsectoren;F999915 COS-OGA;2020;;;177.0;0.0;13.0;0.0;0.1
324;Totaal gewassen/teeltsectoren;F999917 Fenpyrazamine;2012;;;0.0;0.0;0.0;0.0;0.0
325;Totaal gewassen/teeltsectoren;F999917 Fenpyrazamine;2016;;;532.0;0.1;86.0;0.0;0.2
326;Totaal gewassen/teeltsectoren;F999917 Fenpyrazamine;2020;;;464.0;0.1;122.0;0.0;0.3
327;Totaal gewassen/teeltsectoren;H010101 2,4-D;2012;;;6674.0;0.9;2040.0;0.0;0.3
328;Totaal gewassen/teeltsectoren;H010101 2,4-D;2016;;;7387.0;1.0;5932.0;0.0;0.8
329;Totaal gewassen/teeltsectoren;H010101 2,4-D;2020;;;11414.0;1.6;3294.0;0.0;0.3
330;Totaal gewassen/teeltsectoren;H010104 MCPA;2012;;;101409.0;13.6;77870.0;0.1;0.8
331;Totaal gewassen/teeltsectoren;H010104 MCPA;2016;;;55209.0;7.7;42867.0;0.1;0.8
332;Totaal gewassen/teeltsectoren;H010104 MCPA;2020;;;85302.0;12.0;58664.0;0.1;0.7
333;Totaal gewassen/teeltsectoren;H010107 Mecoprop-P;2012;;;10049.0;1.3;3244.0;0.0;0.3
334;Totaal gewassen/teeltsectoren;H010107 Mecoprop-P;2016;;;1627.0;0.2;1095.0;0.0;0.7
335;Totaal gewassen/teeltsectoren;H010107 Mecoprop-P;2020;;;1318.0;0.2;704.0;0.0;0.5
336;Totaal gewassen/teeltsectoren;H020201 Terbuthylazine;2012;;;193835.0;26.0;83005.0;0.1;0.4
337;Totaal gewassen/teeltsectoren;H020201 Terbuthylazine;2016;;;181899.0;25.5;72187.0;0.1;0.4
338;Totaal gewassen/teeltsectoren;H020201 Terbuthylazine;2020;;;151422.0;21.3;38531.0;0.1;0.3
339;Totaal gewassen/teeltsectoren;H020301 Metamitron;2012;;;79981.0;10.7;140336.0;0.2;1.8
340;Totaal gewassen/teeltsectoren;H020301 Metamitron;2016;;;76139.0;10.7;144091.0;0.2;1.9
341;Totaal gewassen/teeltsectoren;H020301 Metamitron;2020;;;90791.0;12.7;175618.0;0.2;1.9
342;Totaal gewassen/teeltsectoren;H020302 Metribuzin;2012;;;89194.0;12.0;23842.0;0.0;0.3
343;Totaal gewassen/teeltsectoren;H020302 Metribuzin;2016;;;93835.0;13.1;22646.0;0.0;0.2
344;Totaal gewassen/teeltsectoren;H020302 Metribuzin;2020;;;109822.0;15.4;25445.0;0.0;0.2
345;Totaal gewassen/teeltsectoren;H030102 Dimethenamide-P;2012;;;198506.0;26.6;127236.0;0.2;0.6
346;Totaal gewassen/teeltsectoren;H030102 Dimethenamide-P;2016;;;208948.0;29.2;118098.0;0.2;0.6
347;Totaal gewassen/teeltsectoren;H030102 Dimethenamide-P;2020;;;218026.0;30.6;111963.0;0.2;0.5
348;Totaal gewassen/teeltsectoren;H030103 Isoxaben;2012;;;0.0;0.0;0.0;0.0;0.0
349;Totaal gewassen/teeltsectoren;H030103 Isoxaben;2016;;;0.0;0.0;0.0;0.0;0.0
350;Totaal gewassen/teeltsectoren;H030103 Isoxaben;2020;;;37703.0;5.3;3592.0;0.0;0.1
351;Totaal gewassen/teeltsectoren;H030104 Napropamide;2012;;;0.0;0.0;0.0;0.0;0.0
352;Totaal gewassen/teeltsectoren;H030104 Napropamide;2016;;;486.0;0.1;542.0;0.0;1.1
353;Totaal gewassen/teeltsectoren;H030104 Napropamide;2020;;;1866.0;0.3;1049.0;0.0;0.6
354;Totaal gewassen/teeltsectoren;H030107 Propyzamide;2012;;;8563.0;1.1;7021.0;0.0;0.8
355;Totaal gewassen/teeltsectoren;H030107 Propyzamide;2016;;;9202.0;1.3;6274.0;0.0;0.7
356;Totaal gewassen/teeltsectoren;H030107 Propyzamide;2020;;;12033.0;1.7;8142.0;0.0;0.7
357;Totaal gewassen/teeltsectoren;H030108 Pyroxsulam;2012;;;56258.0;7.5;1402.0;0.0;0.0
358;Totaal gewassen/teeltsectoren;H030108 Pyroxsulam;2016;;;77323.0;10.8;1219.0;0.0;0.0
359;Totaal gewassen/teeltsectoren;H030108 Pyroxsulam;2020;;;40493.0;5.7;513.0;0.0;0.0
360;Totaal gewassen/teeltsectoren;H030201 Diflufenican;2012;;;7600.0;1.0;2289.0;0.0;0.3
361;Totaal gewassen/teeltsectoren;H030201 Diflufenican;2016;;;30677.0;4.3;3189.0;0.0;0.1
362;Totaal gewassen/teeltsectoren;H030201 Diflufenican;2020;;;13417.0;1.9;1598.0;0.0;0.1
363;Totaal gewassen/teeltsectoren;H030202 Florasulam;2012;;;233361.0;31.3;864.0;0.0;0.0
364;Totaal gewassen/teeltsectoren;H030202 Florasulam;2016;;;243788.0;34.1;550.0;0.0;0.0
365;Totaal gewassen/teeltsectoren;H030202 Florasulam;2020;;;199116.0;28.0;328.0;0.0;0.0
366;Totaal gewassen/teeltsectoren;H030203 Flufenacet;2012;;;0.0;0.0;0.0;0.0;0.0
367;Totaal gewassen/teeltsectoren;H030203 Flufenacet;2016;;;20965.0;2.9;3786.0;0.0;0.2
368;Totaal gewassen/teeltsectoren;H030203 Flufenacet;2020;;;11955.0;1.7;2748.0;0.0;0.2
369;Totaal gewassen/teeltsectoren;H030204 Metazachloor;2012;;;14486.0;1.9;11763.0;0.0;0.8
370;Totaal gewassen/teeltsectoren;H030204 Metazachloor;2016;;;11373.0;1.6;5971.0;0.0;0.5
371;Totaal gewassen/teeltsectoren;H030204 Metazachloor;2020;;;10569.0;1.5;3715.0;0.0;0.4
372;Totaal gewassen/teeltsectoren;H030304 S-metolachloor;2012;;;105005.0;14.1;114443.0;0.2;1.1
373;Totaal gewassen/teeltsectoren;H030304 S-metolachloor;2016;;;96954.0;13.6;70176.0;0.1;0.7
374;Totaal gewassen/teeltsectoren;H030304 S-metolachloor;2020;;;57761.0;8.1;42561.0;0.1;0.7
375;Totaal gewassen/teeltsectoren;H040101 Chloorprofam;2012;;;62182.0;8.3;69503.0;0.1;1.1
376;Totaal gewassen/teeltsectoren;H040101 Chloorprofam;2016;;;55217.0;7.7;57092.0;0.1;1.0
377;Totaal gewassen/teeltsectoren;H040101 Chloorprofam;2020;;;48331.0;6.8;39292.0;0.1;0.8
378;Totaal gewassen/teeltsectoren;H040102 Desmedifam;2012;;;24963.0;3.3;2007.0;0.0;0.1
379;Totaal gewassen/teeltsectoren;H040102 Desmedifam;2016;;;35965.0;5.0;5158.0;0.0;0.1
380;Totaal gewassen/teeltsectoren;H040102 Desmedifam;2020;;;63429.0;8.9;8687.0;0.0;0.1
381;Totaal gewassen/teeltsectoren;H040103 Fenmedifam;2012;;;72573.0;9.7;29364.0;0.0;0.4
382;Totaal gewassen/teeltsectoren;H040103 Fenmedifam;2016;;;64396.0;9.0;26404.0;0.0;0.4
383;Totaal gewassen/teeltsectoren;H040103 Fenmedifam;2020;;;81821.0;11.5;41625.0;0.1;0.5
384;Totaal gewassen/teeltsectoren;H040201 Asulam;2012;;;13446.0;1.8;22749.0;0.0;1.7
385;Totaal gewassen/teeltsectoren;H040201 Asulam;2016;;;10431.0;1.5;16393.0;0.0;1.6
386;Totaal gewassen/teeltsectoren;H040201 Asulam;2020;;;9295.0;1.3;15093.0;0.0;1.6
387;Totaal gewassen/teeltsectoren;H040202 Carbetamide;2012;;;4851.0;0.7;3758.0;0.0;0.8
388;Totaal gewassen/teeltsectoren;H040202 Carbetamide;2016;;;4824.0;0.7;2890.0;0.0;0.6
389;Totaal gewassen/teeltsectoren;H040202 Carbetamide;2020;;;0.0;0.0;0.0;0.0;
390;Totaal gewassen/teeltsectoren;H050101 Benfluralin;2012;;;0.0;0.0;0.0;0.0;0.0
391;Totaal gewassen/teeltsectoren;H050101 Benfluralin;2016;;;3816.0;0.5;5492.0;0.0;1.4
392;Totaal gewassen/teeltsectoren;H050101 Benfluralin;2020;;;5093.0;0.7;6193.0;0.0;1.2
393;Totaal gewassen/teeltsectoren;H050102 Pendimethalin;2012;;;61079.0;8.2;64889.0;0.1;1.1
394;Totaal gewassen/teeltsectoren;H050102 Pendimethalin;2016;;;61093.0;8.5;77152.0;0.1;1.3
395;Totaal gewassen/teeltsectoren;H050102 Pendimethalin;2020;;;72380.0;10.2;79368.0;0.1;1.1
396;Totaal gewassen/teeltsectoren;H060101 Amidosulfuron;2012;;;0.0;0.0;0.0;0.0;0.0
397;Totaal gewassen/teeltsectoren;H060101 Amidosulfuron;2016;;;609.0;0.1;5.0;0.0;0.0
398;Totaal gewassen/teeltsectoren;H060101 Amidosulfuron;2020;;;3133.0;0.4;29.0;0.0;0.0
399;Totaal gewassen/teeltsectoren;H060103 Bensulfuron-methyl;2012;;;0.0;0.0;0.0;0.0;0.0
400;Totaal gewassen/teeltsectoren;H060103 Bensulfuron-methyl;2016;;;0.0;0.0;0.0;0.0;0.0
401;Totaal gewassen/teeltsectoren;H060103 Bensulfuron-methyl;2020;;;;;;;
402;Totaal gewassen/teeltsectoren;H060107 Flupyrsulfuron-methyl;2012;;;0.0;0.0;0.0;0.0;0.0
403;Totaal gewassen/teeltsectoren;H060107 Flupyrsulfuron-methyl;2016;;;8918.0;1.2;90.0;0.0;0.0
404;Totaal gewassen/teeltsectoren;H060107 Flupyrsulfuron-methyl;2020;;;0.0;0.0;0.0;0.0;
405;Totaal gewassen/teeltsectoren;H060108 Foramsulfuron;2012;;;18840.0;2.5;4636.0;0.0;0.2
406;Totaal gewassen/teeltsectoren;H060108 Foramsulfuron;2016;;;9204.0;1.3;629.0;0.0;0.1
407;Totaal gewassen/teeltsectoren;H060108 Foramsulfuron;2020;;;22566.0;3.2;528.0;0.0;0.0
408;Totaal gewassen/teeltsectoren;H060110 Iodosulfuron-methyl-natrium;2012;;;119363.0;16.0;902.0;0.0;0.0
409;Totaal gewassen/teeltsectoren;H060110 Iodosulfuron-methyl-natrium;2016;;;91619.0;12.8;368.0;0.0;0.0
410;Totaal gewassen/teeltsectoren;H060110 Iodosulfuron-methyl-natrium;2020;;;49134.0;6.9;196.0;0.0;0.0
411;Totaal gewassen/teeltsectoren;H060111 Mesosulfuron-methyl;2012;;;89752.0;12.0;1700.0;0.0;0.0
412;Totaal gewassen/teeltsectoren;H060111 Mesosulfuron-methyl;2016;;;76873.0;10.8;1121.0;0.0;0.0
413;Totaal gewassen/teeltsectoren;H060111 Mesosulfuron-methyl;2020;;;46763.0;6.6;432.0;0.0;0.0
414;Totaal gewassen/teeltsectoren;H060112 Metsulfuron-methyl;2012;;;36349.0;4.9;163.0;0.0;0.0
415;Totaal gewassen/teeltsectoren;H060112 Metsulfuron-methyl;2016;;;26012.0;3.6;120.0;0.0;0.0
416;Totaal gewassen/teeltsectoren;H060112 Metsulfuron-methyl;2020;;;26845.0;3.8;109.0;0.0;0.0
417;Totaal gewassen/teeltsectoren;H060113 Nicosulfuron;2012;;;180477.0;24.2;7013.0;0.0;0.0
418;Totaal gewassen/teeltsectoren;H060113 Nicosulfuron;2016;;;142516.0;19.9;3696.0;0.0;0.0
419;Totaal gewassen/teeltsectoren;H060113 Nicosulfuron;2020;;;131908.0;18.5;2569.0;0.0;0.0
420;Totaal gewassen/teeltsectoren;H060115 Prosulfuron;2012;;;0.0;0.0;0.0;0.0;0.0
421;Totaal gewassen/teeltsectoren;H060115 Prosulfuron;2016;;;10735.0;1.5;185.0;0.0;0.0
422;Totaal gewassen/teeltsectoren;H060115 Prosulfuron;2020;;;;;;;
423;Totaal gewassen/teeltsectoren;H060116 Rimsulfuron;2012;;;33199.0;4.4;329.0;0.0;0.0
424;Totaal gewassen/teeltsectoren;H060116 Rimsulfuron;2016;;;51677.0;7.2;1482.0;0.0;0.0
425;Totaal gewassen/teeltsectoren;H060116 Rimsulfuron;2020;;;45800.0;6.4;463.0;0.0;0.0
426;Totaal gewassen/teeltsectoren;H060118 Thifensulfuron-methyl;2012;;;0.0;0.0;0.0;0.0;0.0
427;Totaal gewassen/teeltsectoren;H060118 Thifensulfuron-methyl;2016;;;0.0;0.0;0.0;0.0;0.0
428;Totaal gewassen/teeltsectoren;H060118 Thifensulfuron-methyl;2020;;;12223.0;1.7;340.0;0.0;0.0
429;Totaal gewassen/teeltsectoren;H060120 Tribenuron-methyl;2012;;;17998.0;2.4;69.0;0.0;0.0
430;Totaal gewassen/teeltsectoren;H060120 Tribenuron-methyl;2016;;;24398.0;3.4;200.0;0.0;0.0
431;Totaal gewassen/teeltsectoren;H060120 Tribenuron-methyl;2020;;;15803.0;2.2;125.0;0.0;0.0
432;Totaal gewassen/teeltsectoren;H060121 Triflusulfuron-methyl;2012;;;30994.0;4.2;634.0;0.0;0.0
433;Totaal gewassen/teeltsectoren;H060121 Triflusulfuron-methyl;2016;;;32565.0;4.6;1611.0;0.0;0.0
434;Totaal gewassen/teeltsectoren;H060121 Triflusulfuron-methyl;2020;;;36156.0;5.1;636.0;0.0;0.0
435;Totaal gewassen/teeltsectoren;H060122 Tritosulfuron;2012;;;17032.0;2.3;609.0;0.0;0.0
436;Totaal gewassen/teeltsectoren;H060122 Tritosulfuron;2016;;;9307.0;1.3;413.0;0.0;0.0
437;Totaal gewassen/teeltsectoren;H060122 Tritosulfuron;2020;;;18147.0;2.5;720.0;0.0;0.0
438;Totaal gewassen/teeltsectoren;H060201 Lenacil;2012;;;0.0;0.0;0.0;0.0;0.0
439;Totaal gewassen/teeltsectoren;H060201 Lenacil;2016;;;30002.0;4.2;2462.0;0.0;0.1
440;Totaal gewassen/teeltsectoren;H060201 Lenacil;2020;;;61433.0;8.6;5912.0;0.0;0.1
441;Totaal gewassen/teeltsectoren;H060304 Isoproturon;2012;;;7600.0;1.0;19679.0;0.0;2.6
442;Totaal gewassen/teeltsectoren;H060304 Isoproturon;2016;;;4504.0;0.6;930.0;0.0;0.2
443;Totaal gewassen/teeltsectoren;H060304 Isoproturon;2020;;;0.0;0.0;0.0;0.0;
444;Totaal gewassen/teeltsectoren;H060305 Linuron;2012;;;124261.0;16.7;69945.0;0.1;0.6
445;Totaal gewassen/teeltsectoren;H060305 Linuron;2016;;;108423.0;15.2;63446.0;0.1;0.6
446;Totaal gewassen/teeltsectoren;H060305 Linuron;2020;;;0.0;0.0;0.0;0.0;
447;Totaal gewassen/teeltsectoren;H060306 Metobromuron;2012;;;0.0;0.0;0.0;0.0;0.0
448;Totaal gewassen/teeltsectoren;H060306 Metobromuron;2016;;;77.0;0.0;210.0;0.0;2.7
449;Totaal gewassen/teeltsectoren;H060306 Metobromuron;2020;;;55642.0;7.8;52095.0;0.1;0.9
450;Totaal gewassen/teeltsectoren;H990101 Clodinafop-propargyl;2012;;;0.0;0.0;0.0;0.0;0.0
451;Totaal gewassen/teeltsectoren;H990101 Clodinafop-propargyl;2016;;;0.0;0.0;0.0;0.0;0.0
452;Totaal gewassen/teeltsectoren;H990101 Clodinafop-propargyl;2020;;;0.0;0.0;0.0;0.0;
453;Totaal gewassen/teeltsectoren;H990104 Fenoxaprop-P-ethyl;2012;;;1357.0;0.2;75.0;0.0;0.1
454;Totaal gewassen/teeltsectoren;H990104 Fenoxaprop-P-ethyl;2016;;;345.0;0.0;7.0;0.0;0.0
455;Totaal gewassen/teeltsectoren;H990104 Fenoxaprop-P-ethyl;2020;;;;;;;
456;Totaal gewassen/teeltsectoren;H990105 Fluazifop-P-butyl;2012;;;32860.0;4.4;3516.0;0.0;0.1
457;Totaal gewassen/teeltsectoren;H990105 Fluazifop-P-butyl;2016;;;12496.0;1.7;1298.0;0.0;0.1
458;Totaal gewassen/teeltsectoren;H990105 Fluazifop-P-butyl;2020;;;12629.0;1.8;1123.0;0.0;0.1
459;Totaal gewassen/teeltsectoren;H990106 Haloxyfop-P-methyl;2012;;;0.0;0.0;0.0;0.0;0.0
460;Totaal gewassen/teeltsectoren;H990106 Haloxyfop-P-methyl;2016;;;11505.0;1.6;1154.0;0.0;0.1
461;Totaal gewassen/teeltsectoren;H990106 Haloxyfop-P-methyl;2020;;;15574.0;2.2;1167.0;0.0;0.1
462;Totaal gewassen/teeltsectoren;H990107 Propaquizafop;2012;;;0.0;0.0;0.0;0.0;0.0
463;Totaal gewassen/teeltsectoren;H990107 Propaquizafop;2016;;;0.0;0.0;0.0;0.0;0.0
464;Totaal gewassen/teeltsectoren;H990107 Propaquizafop;2020;;;328.0;0.0;21.0;0.0;0.1
465;Totaal gewassen/teeltsectoren;H990109 Quizalofop-P-ethyl;2012;;;7781.0;1.0;353.0;0.0;0.0
466;Totaal gewassen/teeltsectoren;H990109 Quizalofop-P-ethyl;2016;;;5387.0;0.8;206.0;0.0;0.0
467;Totaal gewassen/teeltsectoren;H990109 Quizalofop-P-ethyl;2020;;;1466.0;0.2;62.0;0.0;0.0
468;Totaal gewassen/teeltsectoren;H990201 Ethofumesaat;2012;;;70634.0;9.5;50416.0;0.1;0.7
469;Totaal gewassen/teeltsectoren;H990201 Ethofumesaat;2016;;;62391.0;8.7;25123.0;0.0;0.4
470;Totaal gewassen/teeltsectoren;H990201 Ethofumesaat;2020;;;77185.0;10.8;40284.0;0.1;0.5
471;Totaal gewassen/teeltsectoren;H990301 Dicamba;2012;;;1661.0;0.2;589.0;0.0;0.4
472;Totaal gewassen/teeltsectoren;H990301 Dicamba;2016;;;12393.0;1.7;1379.0;0.0;0.1
473;Totaal gewassen/teeltsectoren;H990301 Dicamba;2020;;;18059.0;2.5;1378.0;0.0;0.1
474;Totaal gewassen/teeltsectoren;H990401 Diquat dibromide;2012;;;86737.0;11.6;91926.0;0.1;1.1
