ID;RegioS;Perioden;AfgslotenHypotheken_1;HypothekenTotaalBedrag_2;HypothekenGemiddeldBedrag_3;AfgeslotenPartWoningHypotheken_4;PartWoningHypothekenTotaalBedrag_5;PartWoningHypothekenGemiddeldBedrag_6;AfgeslotenHypothekenAndereObjecten_7;AndereObjectenHypothekenTotaalBedrag_8;AndereObjectHypothekenGemiddBedrag_9
2299;Scherpenzeel;2003;;;;290.0;49.3;170.0;;;
2300;Schiedam;1999;3353.0;395.7;118.0;3221.0;310.8;96.0;132.0;84.9;643.0
2301;Schiedam;2000;2334.0;308.9;132.0;2202.0;235.5;107.0;132.0;73.3;556.0
2302;Schiedam;2001;2373.0;427.5;180.0;2217.0;271.9;123.0;156.0;155.6;997.0
2303;Schiedam;2002;2808.0;457.8;163.0;2682.0;353.3;132.0;126.0;104.4;829.0
2304;Schiedam;2003;;;;2579.0;382.4;148.0;;;
2305;Schiermonnikoog;1999;50.0;8.9;178.0;42.0;5.8;137.0;8.0;3.2;395.0
2306;Schiermonnikoog;2000;62.0;12.0;193.0;54.0;7.7;142.0;8.0;4.3;536.0
2307;Schiermonnikoog;2001;32.0;5.8;181.0;25.0;3.5;140.0;7.0;2.3;325.0
2308;Schiermonnikoog;2002;33.0;13.6;414.0;26.0;5.0;193.0;7.0;8.6;1233.0
2309;Schiermonnikoog;2003;;;;32.0;5.9;184.0;;;
2310;Schijndel;1999;1055.0;130.5;124.0;905.0;100.9;111.0;150.0;29.6;198.0
2311;Schijndel;2000;779.0;134.7;173.0;679.0;83.5;123.0;100.0;51.3;513.0
2312;Schijndel;2001;668.0;111.1;166.0;622.0;92.5;149.0;46.0;18.6;405.0
2313;Schijndel;2002;733.0;133.5;182.0;664.0;104.7;158.0;69.0;28.8;418.0
2314;Schijndel;2003;;;;737.0;126.8;172.0;;;
2315;Schinnen;1999;720.0;78.4;109.0;695.0;73.1;105.0;25.0;5.3;213.0
2316;Schinnen;2000;470.0;59.7;127.0;442.0;54.5;123.0;28.0;5.3;188.0
2317;Schinnen;2001;427.0;60.6;142.0;402.0;54.2;135.0;25.0;6.5;259.0
2318;Schinnen;2002;466.0;67.4;145.0;435.0;60.2;138.0;31.0;7.3;235.0
2319;Schinnen;2003;;;;509.0;81.4;160.0;;;
2320;Schipluiden;1999;407.0;144.4;355.0;377.0;56.9;151.0;30.0;87.4;2915.0
2321;Schipluiden;2000;263.0;77.6;295.0;235.0;40.6;173.0;28.0;37.0;1323.0
2322;Schipluiden;2001;318.0;75.0;236.0;283.0;54.2;192.0;35.0;20.7;593.0
2323;Schipluiden;2002;260.0;69.1;266.0;233.0;38.9;167.0;27.0;30.2;1117.0
2324;Schipluiden;2003;;;;385.0;93.1;242.0;;;
2325;Schoonhoven;1999;562.0;66.0;117.0;543.0;60.6;112.0;19.0;5.4;284.0
2326;Schoonhoven;2000;530.0;81.4;154.0;501.0;72.9;146.0;29.0;8.5;292.0
2327;Schoonhoven;2001;400.0;69.6;174.0;379.0;53.0;140.0;21.0;16.5;787.0
2328;Schoonhoven;2002;318.0;43.5;137.0;302.0;39.2;130.0;16.0;4.3;270.0
2329;Schoonhoven;2003;;;;350.0;56.3;161.0;;;
2330;Schoorl;1999;320.0;54.8;171.0;312.0;52.0;167.0;8.0;2.8;344.0
2331;Schoorl;2000;218.0;44.3;203.0;209.0;38.6;185.0;9.0;5.7;634.0
2332;Schoorl;2001;;;;;;;;;
2333;Schoorl;2002;;;;;;;;;
2334;Schoorl;2003;;;;;;;;;
2335;Schouwen-Duiveland;1999;1702.0;266.8;157.0;1436.0;169.4;118.0;266.0;97.4;366.0
2336;Schouwen-Duiveland;2000;1270.0;199.2;157.0;1101.0;124.7;113.0;169.0;74.5;441.0
2337;Schouwen-Duiveland;2001;1132.0;224.0;198.0;984.0;124.6;127.0;148.0;99.4;672.0
2338;Schouwen-Duiveland;2002;1185.0;213.0;180.0;1037.0;147.1;142.0;148.0;65.9;445.0
2339;Schouwen-Duiveland;2003;;;;1238.0;201.6;163.0;;;
2340;Sevenum;1999;356.0;54.5;153.0;315.0;33.7;107.0;41.0;20.9;509.0
2341;Sevenum;2000;210.0;58.4;278.0;189.0;25.7;136.0;21.0;32.8;1560.0
2342;Sevenum;2001;296.0;55.2;187.0;275.0;46.1;167.0;21.0;9.2;436.0
2343;Sevenum;2002;217.0;48.2;222.0;197.0;34.8;177.0;20.0;13.4;670.0
2344;Sevenum;2003;;;;243.0;49.1;202.0;;;
2345;'s-Graveland;1999;470.0;76.8;163.0;443.0;61.2;138.0;27.0;15.5;575.0
2346;'s-Graveland;2000;389.0;71.0;182.0;364.0;59.1;162.0;25.0;11.9;474.0
2347;'s-Graveland;2001;469.0;95.7;204.0;393.0;79.1;201.0;76.0;16.5;218.0
2348;'s-Graveland;2002;;;;;;;;;
2349;'s-Graveland;2003;;;;;;;;;
2350;'s-Gravendeel;1999;366.0;42.5;116.0;350.0;33.3;95.0;16.0;9.3;578.0
2351;'s-Gravendeel;2000;314.0;50.5;161.0;293.0;36.7;125.0;21.0;13.8;659.0
2352;'s-Gravendeel;2001;292.0;49.4;169.0;279.0;40.7;146.0;13.0;8.7;672.0
2353;'s-Gravendeel;2002;311.0;49.0;158.0;293.0;41.3;141.0;18.0;7.6;424.0
2354;'s-Gravendeel;2003;;;;281.0;42.9;153.0;;;
2355;'s-Gravenhage;1999;17129.0;2669.8;156.0;16537.0;1972.2;119.0;592.0;697.5;1178.0
2356;'s-Gravenhage;2000;15033.0;3148.3;209.0;14434.0;1977.3;137.0;599.0;1170.9;1955.0
2357;'s-Gravenhage;2001;14777.0;2788.6;189.0;13948.0;2090.5;150.0;829.0;698.2;842.0
2358;'s-Gravenhage;2002;16431.0;3570.4;217.0;15411.0;2509.6;163.0;1020.0;1060.7;1040.0
2359;'s-Gravenhage;2003;;;;15888.0;2785.3;175.0;;;
2360;'s-Gravenzande;1999;732.0;116.6;159.0;682.0;75.8;111.0;50.0;40.9;817.0
2361;'s-Gravenzande;2000;624.0;114.3;183.0;566.0;85.5;151.0;58.0;28.8;497.0
2362;'s-Gravenzande;2001;636.0;139.7;220.0;531.0;82.8;156.0;105.0;56.9;542.0
2363;'s-Gravenzande;2002;666.0;138.5;208.0;572.0;82.8;145.0;94.0;55.7;593.0
2364;'s-Gravenzande;2003;;;;684.0;130.9;191.0;;;
2365;'s-Hertogenbosch;1999;5915.0;1213.5;205.0;5227.0;644.6;123.0;688.0;568.9;827.0
2366;'s-Hertogenbosch;2000;4787.0;959.0;200.0;4285.0;634.6;148.0;502.0;324.4;646.0
2367;'s-Hertogenbosch;2001;4469.0;983.2;220.0;3943.0;653.1;166.0;526.0;330.1;628.0
2368;'s-Hertogenbosch;2002;4594.0;1022.0;222.0;4158.0;739.2;178.0;436.0;282.8;649.0
2369;'s-Hertogenbosch;2003;;;;4389.0;854.5;195.0;;;
2370;Simpelveld;1999;476.0;53.6;113.0;457.0;45.1;99.0;19.0;8.5;448.0
2371;Simpelveld;2000;314.0;33.8;108.0;307.0;31.8;103.0;7.0;2.1;293.0
2372;Simpelveld;2001;287.0;41.2;144.0;269.0;33.1;123.0;18.0;8.1;450.0
2373;Simpelveld;2002;355.0;48.1;136.0;336.0;43.9;131.0;19.0;4.3;225.0
2374;Simpelveld;2003;;;;332.0;42.8;129.0;;;
2375;Sint Michielsgestel;1999;1203.0;175.5;146.0;1077.0;144.7;134.0;126.0;30.8;244.0
2376;Sint Michielsgestel;2000;808.0;130.3;161.0;753.0;112.8;150.0;55.0;17.6;319.0
2377;Sint Michielsgestel;2001;815.0;167.8;206.0;720.0;135.0;187.0;95.0;32.9;346.0
2378;Sint Michielsgestel;2002;828.0;167.8;203.0;732.0;141.5;193.0;96.0;26.3;274.0
2379;Sint Michielsgestel;2003;;;;864.0;181.7;210.0;;;
2380;Sint-Oedenrode;1999;791.0;100.0;126.0;714.0;78.7;110.0;77.0;21.3;277.0
2381;Sint-Oedenrode;2000;494.0;71.0;144.0;438.0;54.1;124.0;56.0;16.9;301.0
2382;Sint-Oedenrode;2001;453.0;93.4;206.0;384.0;62.8;164.0;69.0;30.6;443.0
2383;Sint-Oedenrode;2002;494.0;101.0;204.0;419.0;73.0;174.0;75.0;28.0;373.0
2384;Sint-Oedenrode;2003;;;;513.0;94.1;184.0;;;
2385;Sittard;1999;2030.0;249.7;123.0;1959.0;211.5;108.0;71.0;38.3;539.0
2386;Sittard;2000;1803.0;258.4;143.0;1653.0;199.1;120.0;150.0;59.3;395.0
2387;Sittard;2001;;;;;;;;;
2388;Sittard;2002;;;;;;;;;
2389;Sittard;2003;;;;;;;;;
2390;Sittard-Geleen;1999;;;;;;;;;
2391;Sittard-Geleen;2000;;;;;;;;;
2392;Sittard-Geleen;2001;3045.0;495.7;163.0;2854.0;353.1;124.0;191.0;142.9;748.0
2393;Sittard-Geleen;2002;3176.0;518.1;163.0;3003.0;401.1;134.0;173.0;117.0;676.0
2394;Sittard-Geleen;2003;;;;3304.0;487.9;148.0;;;
2395;Skarsterlân;1999;1361.0;262.4;193.0;1234.0;118.1;96.0;127.0;144.3;1137.0
2396;Skarsterlân;2000;1014.0;192.8;190.0;874.0;101.7;116.0;140.0;91.1;651.0
2397;Skarsterlân;2001;793.0;145.0;183.0;668.0;81.9;123.0;125.0;63.0;504.0
2398;Skarsterlân;2002;937.0;218.4;233.0;815.0;117.6;144.0;122.0;100.7;826.0
2399;Skarsterlân;2003;;;;848.0;128.6;152.0;;;
2400;Sliedrecht;1999;839.0;135.2;161.0;788.0;80.1;102.0;51.0;55.1;1080.0
2401;Sliedrecht;2000;619.0;98.5;159.0;586.0;66.5;113.0;33.0;32.0;969.0
2402;Sliedrecht;2001;625.0;118.4;189.0;585.0;75.8;130.0;40.0;42.7;1066.0
2403;Sliedrecht;2002;736.0;120.5;164.0;702.0;101.0;144.0;34.0;19.5;573.0
2404;Sliedrecht;2003;;;;710.0;125.4;177.0;;;
2405;Slochteren;1999;752.0;77.0;102.0;705.0;65.7;93.0;47.0;11.3;240.0
2406;Slochteren;2000;514.0;64.3;125.0;481.0;51.5;107.0;33.0;12.8;388.0
2407;Slochteren;2001;556.0;248.0;446.0;467.0;50.8;109.0;89.0;197.3;2217.0
2408;Slochteren;2002;510.0;132.1;259.0;457.0;52.3;115.0;53.0;79.8;1505.0
2409;Slochteren;2003;;;;456.0;64.0;140.0;;;
2410;Sluis;1999;;;;;;;;;
2411;Sluis;2000;;;;;;;;;
2412;Sluis;2001;;;;;;;;;
2413;Sluis;2002;;;;;;;;;
2414;Sluis;2003;;;;689.0;86.6;126.0;;;
2415;Sluis-Aardenburg;1999;221.0;25.9;117.0;179.0;16.9;94.0;42.0;9.0;214.0
2416;Sluis-Aardenburg;2000;210.0;42.8;204.0;176.0;20.2;115.0;34.0;22.6;666.0
2417;Sluis-Aardenburg;2001;183.0;31.2;171.0;160.0;16.9;106.0;23.0;14.3;623.0
2418;Sluis-Aardenburg;2002;255.0;39.8;156.0;218.0;26.5;122.0;37.0;13.2;357.0
2419;Sluis-Aardenburg;2003;;;;;;;;;
2420;Smallingerland;1999;2374.0;277.4;117.0;2237.0;204.7;92.0;137.0;72.7;531.0
2421;Smallingerland;2000;1909.0;278.7;146.0;1748.0;181.3;104.0;161.0;97.5;605.0
2422;Smallingerland;2001;2073.0;319.7;154.0;1917.0;229.5;120.0;156.0;90.2;578.0
2423;Smallingerland;2002;1999.0;315.4;158.0;1869.0;237.9;127.0;130.0;77.5;596.0
2424;Smallingerland;2003;;;;2010.0;301.6;150.0;;;
2425;Sneek;1999;1741.0;241.9;139.0;1656.0;162.3;98.0;85.0;79.6;937.0
2426;Sneek;2000;1150.0;166.2;145.0;1049.0;109.0;104.0;101.0;57.2;567.0
2427;Sneek;2001;1342.0;202.0;151.0;1259.0;159.9;127.0;83.0;42.1;507.0
2428;Sneek;2002;1408.0;213.4;152.0;1333.0;182.8;137.0;75.0;30.6;408.0
2429;Sneek;2003;;;;1260.0;184.9;147.0;;;
2430;Soest;1999;2514.0;418.2;166.0;2414.0;357.8;148.0;100.0;60.4;604.0
2431;Soest;2000;1802.0;353.5;196.0;1739.0;297.8;171.0;63.0;55.8;885.0
2432;Soest;2001;1553.0;333.8;215.0;1449.0;257.7;178.0;104.0;76.2;732.0
2433;Soest;2002;1555.0;341.4;220.0;1470.0;273.0;186.0;85.0;68.3;804.0
2434;Soest;2003;;;;1653.0;353.7;214.0;;;
2435;Someren;1999;760.0;109.5;144.0;652.0;68.8;106.0;108.0;40.7;377.0
2436;Someren;2000;507.0;106.2;209.0;421.0;57.8;137.0;86.0;48.4;563.0
2437;Someren;2001;472.0;106.4;225.0;379.0;57.7;152.0;93.0;48.7;524.0
2438;Someren;2002;442.0;88.5;200.0;367.0;54.9;150.0;75.0;33.6;447.0
2439;Someren;2003;;;;411.0;75.6;184.0;;;
2440;Son en Breugel;1999;881.0;164.1;186.0;775.0;100.5;130.0;106.0;63.6;600.0
2441;Son en Breugel;2000;506.0;130.3;258.0;461.0;65.7;143.0;45.0;64.6;1436.0
2442;Son en Breugel;2001;598.0;161.7;270.0;463.0;78.5;169.0;135.0;83.3;617.0
2443;Son en Breugel;2002;615.0;153.6;250.0;559.0;105.2;188.0;56.0;48.3;863.0
2444;Son en Breugel;2003;;;;595.0;129.7;218.0;;;
2445;Spijkenisse;1999;3497.0;363.6;104.0;3416.0;336.6;99.0;81.0;27.0;333.0
2446;Spijkenisse;2000;2835.0;395.5;140.0;2724.0;335.8;123.0;111.0;59.8;538.0
2447;Spijkenisse;2001;2743.0;358.9;131.0;2694.0;330.4;123.0;49.0;28.4;581.0
2448;Spijkenisse;2002;2803.0;368.7;132.0;2759.0;338.0;122.0;44.0;30.7;698.0
2449;Spijkenisse;2003;;;;2922.0;421.2;144.0;;;
2450;Sint Anthonis;1999;358.0;44.2;123.0;297.0;31.5;106.0;61.0;12.7;208.0
2451;Sint Anthonis;2000;256.0;46.9;183.0;207.0;29.8;144.0;49.0;17.2;350.0
2452;Sint Anthonis;2001;335.0;103.1;308.0;248.0;43.3;175.0;87.0;59.8;687.0
2453;Sint Anthonis;2002;288.0;60.6;210.0;239.0;44.6;187.0;49.0;16.0;326.0
2454;Sint Anthonis;2003;;;;230.0;47.1;205.0;;;
2455;Stad Delden;1999;312.0;38.1;122.0;294.0;32.8;112.0;18.0;5.3;292.0
2456;Stad Delden;2000;191.0;23.1;121.0;186.0;21.7;117.0;5.0;1.4;289.0
2457;Stad Delden;2001;;;;;;;;;
2458;Stad Delden;2002;;;;;;;;;
2459;Stad Delden;2003;;;;;;;;;
2460;Stadskanaal;1999;1773.0;182.1;103.0;1666.0;144.6;87.0;107.0;37.5;351.0
2461;Stadskanaal;2000;1234.0;132.3;107.0;1147.0;104.6;91.0;87.0;27.7;319.0
2462;Stadskanaal;2001;1085.0;134.0;123.0;989.0;99.2;100.0;96.0;34.7;362.0
2463;Stadskanaal;2002;1193.0;160.2;134.0;1082.0;118.4;109.0;111.0;41.8;377.0
2464;Stadskanaal;2003;;;;1195.0;157.1;131.0;;;
2465;Staphorst;1999;417.0;55.7;134.0;354.0;39.6;112.0;63.0;16.1;256.0
2466;Staphorst;2000;437.0;81.2;186.0;336.0;38.4;114.0;101.0;42.8;423.0
2467;Staphorst;2001;339.0;54.6;161.0;274.0;36.2;132.0;65.0;18.4;283.0
2468;Staphorst;2002;389.0;76.3;196.0;292.0;42.5;146.0;97.0;33.7;348.0
2469;Staphorst;2003;;;;283.0;46.2;163.0;;;
2470;Stede Broec;1999;1198.0;120.0;100.0;1175.0;113.1;96.0;23.0;6.9;298.0
2471;Stede Broec;2000;854.0;108.1;127.0;820.0;88.3;108.0;34.0;19.8;583.0
2472;Stede Broec;2001;791.0;109.4;138.0;760.0;94.7;125.0;31.0;14.7;475.0
2473;Stede Broec;2002;896.0;140.8;157.0;852.0;112.4;132.0;44.0;28.4;645.0
2474;Stede Broec;2003;;;;858.0;133.4;156.0;;;
2475;Steenbergen;1999;1189.0;153.3;129.0;1104.0;117.9;107.0;85.0;35.4;416.0
2476;Steenbergen;2000;864.0;127.5;148.0;797.0;98.8;124.0;67.0;28.7;429.0
2477;Steenbergen;2001;825.0;143.0;173.0;744.0;107.0;144.0;81.0;36.0;445.0
2478;Steenbergen;2002;830.0;131.4;158.0;767.0;112.0;146.0;63.0;19.4;308.0
2479;Steenbergen;2003;;;;849.0;137.0;161.0;;;
2480;Steenderen;1999;216.0;31.6;146.0;195.0;23.2;119.0;21.0;8.4;399.0
2481;Steenderen;2000;193.0;34.4;178.0;155.0;22.5;145.0;38.0;11.9;312.0
2482;Steenderen;2001;133.0;24.3;182.0;111.0;17.7;160.0;22.0;6.5;296.0
2483;Steenderen;2002;136.0;21.9;161.0;115.0;16.4;142.0;21.0;5.5;264.0
2484;Steenderen;2003;;;;125.0;21.4;171.0;;;
2485;Steenwijk;1999;917.0;112.5;123.0;836.0;81.6;98.0;81.0;30.9;381.0
2486;Steenwijk;2000;868.0;123.3;142.0;768.0;87.2;113.0;100.0;36.1;361.0
2487;Steenwijk;2001;1498.0;260.0;174.0;1253.0;164.9;132.0;245.0;95.1;388.0
2488;Steenwijk;2002;1504.0;275.6;183.0;1225.0;171.7;140.0;279.0;103.9;373.0
2489;Steenwijk;2003;;;;;;;;;
2490;Steenwijkerland;1999;;;;;;;;;
2491;Steenwijkerland;2000;;;;;;;;;
2492;Steenwijkerland;2001;;;;;;;;;
2493;Steenwijkerland;2002;;;;;;;;;
2494;Steenwijkerland;2003;;;;1283.0;198.9;155.0;;;
2495;Stein;1999;1274.0;148.2;116.0;1224.0;126.9;104.0;50.0;21.3;426.0
2496;Stein;2000;909.0;113.7;125.0;840.0;94.5;113.0;69.0;19.2;278.0
2497;Stein;2001;860.0;134.2;156.0;814.0;105.7;130.0;46.0;28.5;620.0
2498;Stein;2002;892.0;147.0;165.0;853.0;116.1;136.0;39.0;31.0;794.0
2499;Stein;2003;;;;965.0;146.5;152.0;;;
2500;Strijen;1999;416.0;44.3;106.0;393.0;38.1;97.0;23.0;6.1;267.0
2501;Strijen;2000;369.0;45.4;123.0;346.0;36.2;105.0;23.0;9.3;402.0
2502;Strijen;2001;297.0;41.0;138.0;282.0;37.4;133.0;15.0;3.6;243.0
2503;Strijen;2002;334.0;56.6;170.0;316.0;47.5;150.0;18.0;9.2;509.0
2504;Strijen;2003;;;;332.0;52.3;157.0;;;
2505;Susteren;1999;542.0;65.4;121.0;509.0;51.7;102.0;33.0;13.8;417.0
2506;Susteren;2000;427.0;58.4;137.0;392.0;45.6;116.0;35.0;12.8;366.0
2507;Susteren;2001;347.0;55.5;160.0;320.0;44.0;137.0;27.0;11.6;429.0
2508;Susteren;2002;388.0;68.0;175.0;362.0;56.4;156.0;26.0;11.7;450.0
2509;Susteren;2003;;;;;;;;;
2510;Swalmen;1999;390.0;45.4;116.0;362.0;33.5;93.0;28.0;11.9;425.0
2511;Swalmen;2000;312.0;37.6;120.0;285.0;32.5;114.0;27.0;5.1;187.0
2512;Swalmen;2001;285.0;50.3;176.0;258.0;37.5;146.0;27.0;12.8;472.0
2513;Swalmen;2002;296.0;64.2;217.0;273.0;44.9;164.0;23.0;19.4;842.0
2514;Swalmen;2003;;;;293.0;52.1;178.0;;;
2515;Tegelen;1999;897.0;100.3;112.0;862.0;82.4;96.0;35.0;17.9;511.0
2516;Tegelen;2000;580.0;73.9;127.0;549.0;64.5;118.0;31.0;9.3;300.0
2517;Tegelen;2001;;;;;;;;;
2518;Tegelen;2002;;;;;;;;;
2519;Tegelen;2003;;;;;;;;;
2520;Terneuzen;1999;1579.0;146.8;93.0;1428.0;107.3;75.0;151.0;39.5;261.0
2521;Terneuzen;2000;1319.0;144.5;110.0;1187.0;101.9;86.0;132.0;42.6;323.0
2522;Terneuzen;2001;1253.0;184.5;147.0;1165.0;103.0;88.0;88.0;81.5;926.0
2523;Terneuzen;2002;1413.0;201.6;143.0;1308.0;140.7;108.0;105.0;60.9;580.0
2524;Terneuzen;2003;;;;2136.0;285.0;133.0;;;
2525;Terschelling;1999;173.0;33.2;192.0;148.0;17.3;117.0;25.0;16.0;639.0
2526;Terschelling;2000;146.0;32.1;220.0;115.0;16.3;142.0;31.0;15.8;510.0
2527;Terschelling;2001;152.0;29.4;193.0;122.0;16.6;136.0;30.0;12.8;428.0
2528;Terschelling;2002;125.0;22.9;183.0;106.0;16.1;152.0;19.0;6.8;356.0
2529;Terschelling;2003;;;;145.0;30.9;213.0;;;
2530;Texel;1999;788.0;96.2;122.0;700.0;72.5;104.0;88.0;23.7;270.0
2531;Texel;2000;597.0;99.6;167.0;502.0;60.5;121.0;95.0;39.1;412.0
2532;Texel;2001;510.0;86.1;169.0;432.0;55.1;128.0;78.0;30.9;397.0
2533;Texel;2002;538.0;123.4;229.0;448.0;67.7;151.0;90.0;55.7;618.0
2534;Texel;2003;;;;477.0;81.8;172.0;;;
2535;Tholen;1999;1127.0;118.4;105.0;1032.0;87.3;85.0;95.0;31.1;328.0
2536;Tholen;2000;896.0;113.7;127.0;788.0;75.6;96.0;108.0;38.1;352.0
2537;Tholen;2001;800.0;103.0;129.0;703.0;73.3;104.0;97.0;29.7;306.0
2538;Tholen;2002;866.0;172.2;199.0;765.0;100.9;132.0;101.0;71.2;705.0
2539;Tholen;2003;;;;870.0;126.8;146.0;;;
2540;Thorn;1999;116.0;11.5;99.0;110.0;10.0;91.0;6.0;1.5;250.0
2541;Thorn;2000;87.0;13.3;153.0;84.0;12.2;145.0;3.0;1.1;355.0
2542;Thorn;2001;81.0;13.3;164.0;76.0;11.8;156.0;5.0;1.5;291.0
2543;Thorn;2002;66.0;8.8;134.0;63.0;8.0;128.0;3.0;0.8;264.0
2544;Thorn;2003;;;;81.0;13.7;169.0;;;
2545;Tiel;1999;2124.0;315.8;149.0;1697.0;194.1;114.0;427.0;121.7;285.0
2546;Tiel;2000;1369.0;191.1;140.0;1247.0;148.2;119.0;122.0;42.9;352.0
2547;Tiel;2001;1215.0;263.3;217.0;1144.0;163.8;143.0;71.0;99.5;1402.0
2548;Tiel;2002;1272.0;252.8;199.0;1196.0;179.6;150.0;76.0;73.2;964.0
2549;Tiel;2003;;;;1364.0;222.1;163.0;;;
2550;Tilburg;1999;9447.0;1206.5;128.0;9092.0;984.0;108.0;355.0;222.5;627.0
2551;Tilburg;2000;7032.0;1045.7;149.0;6727.0;807.0;120.0;305.0;238.6;782.0
2552;Tilburg;2001;6789.0;1192.7;176.0;6431.0;877.5;136.0;358.0;315.2;880.0
2553;Tilburg;2002;6676.0;1126.8;169.0;6332.0;920.6;145.0;344.0;206.2;600.0
2554;Tilburg;2003;;;;7169.0;1219.1;170.0;;;
2555;Tubbergen;1999;654.0;84.0;129.0;555.0;54.8;99.0;99.0;29.3;296.0
2556;Tubbergen;2000;558.0;91.9;165.0;411.0;45.4;110.0;147.0;46.5;316.0
2557;Tubbergen;2001;471.0;85.0;181.0;373.0;49.4;132.0;98.0;35.7;364.0
2558;Tubbergen;2002;498.0;101.9;205.0;392.0;59.6;152.0;106.0;42.3;399.0
2559;Tubbergen;2003;;;;494.0;81.4;165.0;;;
2560;Twenterand;1999;;;;;;;;;
2561;Twenterand;2000;;;;;;;;;
2562;Twenterand;2001;;;;;;;;;
2563;Twenterand;2002;;;;;;;;;
2564;Twenterand;2003;;;;1092.0;161.5;148.0;;;
2565;Tynaarlo;1999;;;;;;;;;
2566;Tynaarlo;2000;1167.0;155.1;133.0;1083.0;122.0;113.0;84.0;33.1;394.0
2567;Tynaarlo;2001;1098.0;171.4;156.0;1017.0;132.6;130.0;81.0;38.8;479.0
2568;Tynaarlo;2002;1128.0;195.0;173.0;1042.0;151.7;146.0;86.0;43.3;503.0
2569;Tynaarlo;2003;;;;1085.0;173.4;160.0;;;
2570;Tytsjerksteradiel;1999;1403.0;150.7;107.0;1307.0;115.4;88.0;96.0;35.2;367.0
2571;Tytsjerksteradiel;2000;1111.0;143.0;129.0;1027.0;106.5;104.0;84.0;36.5;434.0
2572;Tytsjerksteradiel;2001;1083.0;139.8;129.0;1010.0;111.7;111.0;73.0;28.2;386.0
2573;Tytsjerksteradiel;2002;1148.0;165.5;144.0;1077.0;134.5;125.0;71.0;31.0;437.0
2574;Tytsjerksteradiel;2003;;;;1094.0;154.5;141.0;;;
2575;Ubbergen;1999;378.0;48.6;129.0;367.0;43.8;119.0;11.0;4.8;432.0
2576;Ubbergen;2000;296.0;44.1;149.0;273.0;35.2;129.0;23.0;8.9;388.0
2577;Ubbergen;2001;293.0;59.2;202.0;251.0;45.6;182.0;42.0;13.6;325.0
2578;Ubbergen;2002;270.0;55.9;207.0;251.0;42.3;169.0;19.0;13.6;718.0
2579;Ubbergen;2003;;;;256.0;44.0;172.0;;;
2580;Uden;1999;2133.0;294.5;138.0;1902.0;217.6;114.0;231.0;76.9;333.0
2581;Uden;2000;1413.0;223.7;158.0;1313.0;165.9;126.0;100.0;57.7;577.0
2582;Uden;2001;1332.0;285.2;214.0;1224.0;176.4;144.0;108.0;108.9;1008.0
2583;Uden;2002;1372.0;245.3;179.0;1271.0;200.3;158.0;101.0;45.0;446.0
2584;Uden;2003;;;;1287.0;223.6;174.0;;;
2585;Uitgeest;1999;544.0;68.3;126.0;525.0;64.9;124.0;19.0;3.4;181.0
2586;Uitgeest;2000;370.0;58.5;158.0;352.0;48.8;139.0;18.0;9.7;538.0
2587;Uitgeest;2001;325.0;52.1;160.0;309.0;41.3;134.0;16.0;10.7;671.0
2588;Uitgeest;2002;400.0;66.1;165.0;385.0;61.4;159.0;15.0;4.7;313.0
2589;Uitgeest;2003;;;;371.0;61.7;166.0;;;
2590;Uithoorn;1999;1260.0;215.0;171.0;1128.0;159.5;141.0;132.0;55.5;421.0
2591;Uithoorn;2000;904.0;191.1;211.0;808.0;121.9;151.0;96.0;69.2;721.0
2592;Uithoorn;2001;847.0;199.7;236.0;759.0;126.4;167.0;88.0;73.3;833.0
2593;Uithoorn;2002;835.0;228.1;273.0;756.0;138.8;184.0;79.0;89.3;1130.0
2594;Uithoorn;2003;;;;816.0;154.7;190.0;;;
2595;Urk;1999;886.0;97.4;110.0;841.0;70.5;84.0;45.0;26.9;598.0
2596;Urk;2000;536.0;53.6;100.0;494.0;40.9;83.0;42.0;12.7;302.0
2597;Urk;2001;518.0;74.8;144.0;448.0;38.1;85.0;70.0;36.8;525.0
2598;Urk;2002;668.0;120.6;181.0;562.0;63.4;113.0;106.0;57.2;540.0
2599;Urk;2003;;;;628.0;78.6;125.0;;;
2600;Utrecht;1999;8919.0;1446.6;162.0;8558.0;1124.0;131.0;361.0;322.6;894.0
2601;Utrecht;2000;8092.0;1520.4;188.0;7835.0;1234.1;158.0;257.0;286.3;1114.0
2602;Utrecht;2001;8444.0;1917.7;227.0;8049.0;1375.9;171.0;395.0;541.8;1372.0
2603;Utrecht;2002;8312.0;1962.3;236.0;7920.0;1409.1;178.0;392.0;553.1;1411.0
2604;Utrecht;2003;;;;8211.0;1556.0;189.0;;;
2605;Vaals;1999;306.0;47.6;156.0;280.0;28.5;102.0;26.0;19.1;733.0
2606;Vaals;2000;230.0;30.9;134.0;210.0;25.9;123.0;20.0;5.0;250.0
2607;Vaals;2001;187.0;26.0;139.0;165.0;21.1;128.0;22.0;4.9;225.0
2608;Vaals;2002;208.0;29.6;142.0;186.0;21.5;116.0;22.0;8.1;368.0
2609;Vaals;2003;;;;206.0;24.9;121.0;;;
2610;Valburg;1999;677.0;102.7;152.0;593.0;72.4;122.0;84.0;30.3;361.0
2611;Valburg;2000;444.0;74.5;168.0;396.0;50.7;128.0;48.0;23.9;497.0
2612;Valburg;2001;;;;;;;;;
2613;Valburg;2002;;;;;;;;;
2614;Valburg;2003;;;;;;;;;
