ID;EigendomWoning;Bouwjaar;RegioS;Perioden;TotaalWoningenMetEnergielabel_1;WoningenMetEnergielabelAEnB_2;WoningenMetEnergielabelCEnD_3;WoningenMetEnergielabelEFG_4
2095;Huurwoning;9;Eindhoven (GA);2011;2338;1809;529;0
2096;Huurwoning;9;Geleen/Sittard (GA);2011;1076;887;188;1
2097;Huurwoning;9;Heerlen (GA);2011;1145;1016;129;0
2098;Huurwoning;9;Maastricht (GA);2011;585;482;99;4
2099;Huurwoning;9;Groningen (SG);2011;3088;2853;231;4
2100;Huurwoning;9;Leeuwarden (SG);2011;1201;1197;4;0
2101;Huurwoning;9;Zwolle (SG);2011;2293;1961;318;14
2102;Huurwoning;9;Enschede (SG);2011;4345;3861;484;0
2103;Huurwoning;9;Apeldoorn (SG);2011;1194;1029;164;1
2104;Huurwoning;9;Arnhem (SG);2011;1527;1435;88;4
2105;Huurwoning;9;Nijmegen (SG);2011;2074;1739;335;0
2106;Huurwoning;9;Amersfoort (SG);2011;772;716;54;2
2107;Huurwoning;9;Utrecht (SG);2011;5314;4404;910;0
2108;Huurwoning;9;Amsterdam (SG);2011;6125;4131;1980;14
2109;Huurwoning;9;Haarlem (SG);2011;1308;1176;132;0
2110;Huurwoning;9;Leiden (SG);2011;1387;1327;60;0
2111;Huurwoning;9;'s-Gravenhage (SG);2011;8990;7532;1428;30
2112;Huurwoning;9;Rotterdam (SG);2011;5598;4413;1061;124
2113;Huurwoning;9;Dordrecht (SG);2011;1706;1612;94;0
2114;Huurwoning;9;Breda (SG);2011;659;617;42;0
2115;Huurwoning;9;Tilburg (SG);2011;2394;1866;528;0
2116;Huurwoning;9;'s-Hertogenbosch (SG);2011;1861;1713;148;0
2117;Huurwoning;9;Eindhoven (SG);2011;2569;2039;529;1
2118;Huurwoning;9;Geleen/Sittard (SG);2011;1134;945;188;1
2119;Huurwoning;9;Heerlen (SG);2011;1252;1123;129;0
2120;Huurwoning;9;Maastricht (SG);2011;633;526;103;4
2121;Huurwoning;>2010;Nederland;2011;174;172;2;0
2122;Huurwoning;>2010;Noord-Nederland (LD);2011;30;30;0;0
2123;Huurwoning;>2010;Oost-Nederland (LD);2011;41;40;1;0
2124;Huurwoning;>2010;West-Nederland (LD);2011;93;92;1;0
2125;Huurwoning;>2010;Zuid-Nederland (LD);2011;10;10;0;0
2126;Huurwoning;>2010;Groningen (PV);2011;8;8;0;0
2127;Huurwoning;>2010;Friesland (PV);2011;22;22;0;0
2128;Huurwoning;>2010;Drenthe (PV);2011;0;0;0;0
2129;Huurwoning;>2010;Overijssel (PV);2011;17;17;0;0
2130;Huurwoning;>2010;Flevoland (PV);2011;24;23;1;0
2131;Huurwoning;>2010;Gelderland (PV);2011;0;0;0;0
2132;Huurwoning;>2010;Utrecht (PV);2011;66;66;0;0
2133;Huurwoning;>2010;Noord-Holland (PV);2011;2;1;1;0
2134;Huurwoning;>2010;Zuid-Holland (PV);2011;25;25;0;0
2135;Huurwoning;>2010;Zeeland (PV);2011;0;0;0;0
2136;Huurwoning;>2010;Noord-Brabant (PV);2011;10;10;0;0
2137;Huurwoning;>2010;Limburg (PV);2011;0;0;0;0
2138;Huurwoning;>2010;Oost-Groningen (CR);2011;0;0;0;0
2139;Huurwoning;>2010;Delfzijl en omgeving (CR);2011;0;0;0;0
2140;Huurwoning;>2010;Overig Groningen (CR);2011;8;8;0;0
2141;Huurwoning;>2010;Noord-Friesland (CR);2011;9;9;0;0
2142;Huurwoning;>2010;Zuidwest-Friesland (CR);2011;0;0;0;0
2143;Huurwoning;>2010;Zuidoost-Friesland (CR);2011;13;13;0;0
2144;Huurwoning;>2010;Noord-Drenthe (CR);2011;0;0;0;0
2145;Huurwoning;>2010;Zuidoost-Drenthe (CR);2011;0;0;0;0
2146;Huurwoning;>2010;Zuidwest-Drenthe (CR);2011;0;0;0;0
2147;Huurwoning;>2010;Noord-Overijssel (CR);2011;6;6;0;0
2148;Huurwoning;>2010;Zuidwest-Overijssel (CR);2011;11;11;0;0
2149;Huurwoning;>2010;Twente (CR);2011;0;0;0;0
2150;Huurwoning;>2010;Veluwe (CR);2011;0;0;0;0
2151;Huurwoning;>2010;Achterhoek (CR);2011;0;0;0;0
2152;Huurwoning;>2010;Arnhem/Nijmegen (CR);2011;0;0;0;0
2153;Huurwoning;>2010;Zuidwest-Gelderland (CR);2011;0;0;0;0
2154;Huurwoning;>2010;Utrecht (CR);2011;66;66;0;0
2155;Huurwoning;>2010;Kop van Noord-Holland (CR);2011;0;0;0;0
2156;Huurwoning;>2010;Alkmaar en omgeving (CR);2011;0;0;0;0
2157;Huurwoning;>2010;IJmond (CR);2011;0;0;0;0
2158;Huurwoning;>2010;Agglomeratie Haarlem (CR);2011;0;0;0;0
2159;Huurwoning;>2010;Zaanstreek (CR);2011;0;0;0;0
2160;Huurwoning;>2010;Groot-Amsterdam (CR);2011;2;1;1;0
2161;Huurwoning;>2010;Het Gooi en Vechtstreek (CR);2011;0;0;0;0
2162;Huurwoning;>2010;Agglomeratie Leiden en Bollenstreek (CR);2011;25;25;0;0
2163;Huurwoning;>2010;Agglomeratie 's-Gravenhage (CR);2011;0;0;0;0
2164;Huurwoning;>2010;Delft en Westland (CR);2011;0;0;0;0
2165;Huurwoning;>2010;Oost-Zuid-Holland (CR);2011;0;0;0;0
2166;Huurwoning;>2010;Groot-Rijnmond (CR);2011;0;0;0;0
2167;Huurwoning;>2010;Zuidoost-Zuid-Holland (CR);2011;0;0;0;0
2168;Huurwoning;>2010;Zeeuwsch-Vlaanderen (CR);2011;0;0;0;0
2169;Huurwoning;>2010;Overig Zeeland (CR);2011;0;0;0;0
2170;Huurwoning;>2010;West-Noord-Brabant (CR);2011;7;7;0;0
2171;Huurwoning;>2010;Midden-Noord-Brabant (CR);2011;0;0;0;0
2172;Huurwoning;>2010;Noordoost-Noord-Brabant (CR);2011;0;0;0;0
2173;Huurwoning;>2010;Zuidoost-Noord-Brabant (CR);2011;3;3;0;0
2174;Huurwoning;>2010;Noord-Limburg (CR);2011;0;0;0;0
2175;Huurwoning;>2010;Midden-Limburg (CR);2011;0;0;0;0
2176;Huurwoning;>2010;Zuid-Limburg (CR);2011;0;0;0;0
2177;Huurwoning;>2010;Flevoland (CR);2011;24;23;1;0
2178;Huurwoning;>2010;Groningen (GA);2011;0;0;0;0
2179;Huurwoning;>2010;Leeuwarden (GA);2011;8;8;0;0
2180;Huurwoning;>2010;Zwolle (GA);2011;0;0;0;0
2181;Huurwoning;>2010;Enschede (GA);2011;0;0;0;0
2182;Huurwoning;>2010;Apeldoorn (GA);2011;0;0;0;0
2183;Huurwoning;>2010;Arnhem (GA);2011;0;0;0;0
2184;Huurwoning;>2010;Nijmegen (GA);2011;0;0;0;0
2185;Huurwoning;>2010;Amersfoort (GA);2011;0;0;0;0
2186;Huurwoning;>2010;Utrecht (GA);2011;22;22;0;0
2187;Huurwoning;>2010;Amsterdam (GA);2011;2;1;1;0
2188;Huurwoning;>2010;Haarlem (GA);2011;0;0;0;0
2189;Huurwoning;>2010;Leiden (GA);2011;12;12;0;0
2190;Huurwoning;>2010;'s-Gravenhage (GA);2011;0;0;0;0
2191;Huurwoning;>2010;Rotterdam (GA);2011;0;0;0;0
2192;Huurwoning;>2010;Dordrecht (GA);2011;0;0;0;0
2193;Huurwoning;>2010;Breda (GA);2011;0;0;0;0
2194;Huurwoning;>2010;Tilburg (GA);2011;0;0;0;0
2195;Huurwoning;>2010;'s-Hertogenbosch (GA);2011;0;0;0;0
2196;Huurwoning;>2010;Eindhoven (GA);2011;0;0;0;0
2197;Huurwoning;>2010;Geleen/Sittard (GA);2011;0;0;0;0
2198;Huurwoning;>2010;Heerlen (GA);2011;0;0;0;0
2199;Huurwoning;>2010;Maastricht (GA);2011;0;0;0;0
2200;Huurwoning;>2010;Groningen (SG);2011;0;0;0;0
2201;Huurwoning;>2010;Leeuwarden (SG);2011;8;8;0;0
2202;Huurwoning;>2010;Zwolle (SG);2011;0;0;0;0
2203;Huurwoning;>2010;Enschede (SG);2011;0;0;0;0
2204;Huurwoning;>2010;Apeldoorn (SG);2011;0;0;0;0
2205;Huurwoning;>2010;Arnhem (SG);2011;0;0;0;0
2206;Huurwoning;>2010;Nijmegen (SG);2011;0;0;0;0
2207;Huurwoning;>2010;Amersfoort (SG);2011;0;0;0;0
2208;Huurwoning;>2010;Utrecht (SG);2011;61;61;0;0
2209;Huurwoning;>2010;Amsterdam (SG);2011;2;1;1;0
2210;Huurwoning;>2010;Haarlem (SG);2011;0;0;0;0
2211;Huurwoning;>2010;Leiden (SG);2011;25;25;0;0
2212;Huurwoning;>2010;'s-Gravenhage (SG);2011;0;0;0;0
2213;Huurwoning;>2010;Rotterdam (SG);2011;0;0;0;0
2214;Huurwoning;>2010;Dordrecht (SG);2011;0;0;0;0
2215;Huurwoning;>2010;Breda (SG);2011;0;0;0;0
2216;Huurwoning;>2010;Tilburg (SG);2011;0;0;0;0
2217;Huurwoning;>2010;'s-Hertogenbosch (SG);2011;0;0;0;0
2218;Huurwoning;>2010;Eindhoven (SG);2011;0;0;0;0
2219;Huurwoning;>2010;Geleen/Sittard (SG);2011;0;0;0;0
2220;Huurwoning;>2010;Heerlen (SG);2011;0;0;0;0
2221;Huurwoning;>2010;Maastricht (SG);2011;0;0;0;0
2222;Koopwoning;Alle bouwjaren;Nederland;2011;166915;22000;86033;58882
2223;Koopwoning;Alle bouwjaren;Noord-Nederland (LD);2011;15867;2146;7089;6632
2224;Koopwoning;Alle bouwjaren;Oost-Nederland (LD);2011;33698;4753;18144;10801
2225;Koopwoning;Alle bouwjaren;West-Nederland (LD);2011;76206;9007;39114;28085
2226;Koopwoning;Alle bouwjaren;Zuid-Nederland (LD);2011;41144;6094;21686;13364
2227;Koopwoning;Alle bouwjaren;Groningen (PV);2011;4126;554;1831;1741
2228;Koopwoning;Alle bouwjaren;Friesland (PV);2011;6653;761;2767;3125
2229;Koopwoning;Alle bouwjaren;Drenthe (PV);2011;5088;831;2491;1766
2230;Koopwoning;Alle bouwjaren;Overijssel (PV);2011;14066;1789;7502;4775
2231;Koopwoning;Alle bouwjaren;Flevoland (PV);2011;3227;665;2101;461
2232;Koopwoning;Alle bouwjaren;Gelderland (PV);2011;16405;2299;8541;5565
2233;Koopwoning;Alle bouwjaren;Utrecht (PV);2011;14001;2135;6804;5062
2234;Koopwoning;Alle bouwjaren;Noord-Holland (PV);2011;23088;2491;12121;8476
2235;Koopwoning;Alle bouwjaren;Zuid-Holland (PV);2011;34694;3831;17985;12878
2236;Koopwoning;Alle bouwjaren;Zeeland (PV);2011;4423;550;2204;1669
2237;Koopwoning;Alle bouwjaren;Noord-Brabant (PV);2011;28314;4482;15172;8660
2238;Koopwoning;Alle bouwjaren;Limburg (PV);2011;12830;1612;6514;4704
2239;Koopwoning;Alle bouwjaren;Oost-Groningen (CR);2011;932;148;400;384
2240;Koopwoning;Alle bouwjaren;Delfzijl en omgeving (CR);2011;302;29;132;141
2241;Koopwoning;Alle bouwjaren;Overig Groningen (CR);2011;2892;377;1299;1216
2242;Koopwoning;Alle bouwjaren;Noord-Friesland (CR);2011;3091;380;1253;1458
2243;Koopwoning;Alle bouwjaren;Zuidwest-Friesland (CR);2011;949;113;433;403
2244;Koopwoning;Alle bouwjaren;Zuidoost-Friesland (CR);2011;2613;268;1081;1264
2245;Koopwoning;Alle bouwjaren;Noord-Drenthe (CR);2011;2607;478;1409;720
2246;Koopwoning;Alle bouwjaren;Zuidoost-Drenthe (CR);2011;1432;179;623;630
2247;Koopwoning;Alle bouwjaren;Zuidwest-Drenthe (CR);2011;1049;174;459;416
2248;Koopwoning;Alle bouwjaren;Noord-Overijssel (CR);2011;4191;683;2181;1327
2249;Koopwoning;Alle bouwjaren;Zuidwest-Overijssel (CR);2011;2299;196;1092;1011
2250;Koopwoning;Alle bouwjaren;Twente (CR);2011;7576;910;4229;2437
2251;Koopwoning;Alle bouwjaren;Veluwe (CR);2011;5301;1002;2601;1698
2252;Koopwoning;Alle bouwjaren;Achterhoek (CR);2011;3755;501;1913;1341
2253;Koopwoning;Alle bouwjaren;Arnhem/Nijmegen (CR);2011;5810;547;3242;2021
2254;Koopwoning;Alle bouwjaren;Zuidwest-Gelderland (CR);2011;1539;249;785;505
2255;Koopwoning;Alle bouwjaren;Utrecht (CR);2011;14001;2135;6804;5062
2256;Koopwoning;Alle bouwjaren;Kop van Noord-Holland (CR);2011;2190;343;1368;479
2257;Koopwoning;Alle bouwjaren;Alkmaar en omgeving (CR);2011;2060;261;1239;560
2258;Koopwoning;Alle bouwjaren;IJmond (CR);2011;1825;126;884;815
2259;Koopwoning;Alle bouwjaren;Agglomeratie Haarlem (CR);2011;4407;124;1916;2367
2260;Koopwoning;Alle bouwjaren;Zaanstreek (CR);2011;968;106;415;447
2261;Koopwoning;Alle bouwjaren;Groot-Amsterdam (CR);2011;8368;1250;4738;2380
2262;Koopwoning;Alle bouwjaren;Het Gooi en Vechtstreek (CR);2011;3270;281;1561;1428
2263;Koopwoning;Alle bouwjaren;Agglomeratie Leiden en Bollenstreek (CR);2011;3425;348;1597;1480
2264;Koopwoning;Alle bouwjaren;Agglomeratie 's-Gravenhage (CR);2011;6741;516;2671;3554
2265;Koopwoning;Alle bouwjaren;Delft en Westland (CR);2011;1808;213;1002;593
2266;Koopwoning;Alle bouwjaren;Oost-Zuid-Holland (CR);2011;2834;248;1541;1045
2267;Koopwoning;Alle bouwjaren;Groot-Rijnmond (CR);2011;15602;1786;9291;4525
2268;Koopwoning;Alle bouwjaren;Zuidoost-Zuid-Holland (CR);2011;4284;720;1883;1681
2269;Koopwoning;Alle bouwjaren;Zeeuwsch-Vlaanderen (CR);2011;1275;126;629;520
2270;Koopwoning;Alle bouwjaren;Overig Zeeland (CR);2011;3148;424;1575;1149
2271;Koopwoning;Alle bouwjaren;West-Noord-Brabant (CR);2011;6415;934;3255;2226
2272;Koopwoning;Alle bouwjaren;Midden-Noord-Brabant (CR);2011;3374;403;1876;1095
2273;Koopwoning;Alle bouwjaren;Noordoost-Noord-Brabant (CR);2011;10040;2032;5665;2343
2274;Koopwoning;Alle bouwjaren;Zuidoost-Noord-Brabant (CR);2011;8485;1113;4376;2996
2275;Koopwoning;Alle bouwjaren;Noord-Limburg (CR);2011;3809;512;2031;1266
2276;Koopwoning;Alle bouwjaren;Midden-Limburg (CR);2011;2101;316;1006;779
2277;Koopwoning;Alle bouwjaren;Zuid-Limburg (CR);2011;6920;784;3477;2659
2278;Koopwoning;Alle bouwjaren;Flevoland (CR);2011;3227;665;2101;461
2279;Koopwoning;Alle bouwjaren;Groningen (GA);2011;1912;230;872;810
2280;Koopwoning;Alle bouwjaren;Leeuwarden (GA);2011;921;94;416;411
2281;Koopwoning;Alle bouwjaren;Zwolle (GA);2011;1283;168;740;375
2282;Koopwoning;Alle bouwjaren;Enschede (GA);2011;1707;205;980;522
2283;Koopwoning;Alle bouwjaren;Apeldoorn (GA);2011;1954;258;996;700
2284;Koopwoning;Alle bouwjaren;Arnhem (GA);2011;1352;113;695;544
2285;Koopwoning;Alle bouwjaren;Nijmegen (GA);2011;1431;113;742;576
2286;Koopwoning;Alle bouwjaren;Amersfoort (GA);2011;4803;630;2176;1997
2287;Koopwoning;Alle bouwjaren;Utrecht (GA);2011;3608;654;1789;1165
2288;Koopwoning;Alle bouwjaren;Amsterdam (GA);2011;7553;1126;3951;2476
2289;Koopwoning;Alle bouwjaren;Haarlem (GA);2011;4288;115;1838;2335
2290;Koopwoning;Alle bouwjaren;Leiden (GA);2011;2469;243;1031;1195
2291;Koopwoning;Alle bouwjaren;'s-Gravenhage (GA);2011;4635;369;1643;2623
2292;Koopwoning;Alle bouwjaren;Rotterdam (GA);2011;13372;1461;8074;3837
2293;Koopwoning;Alle bouwjaren;Dordrecht (GA);2011;2622;369;1213;1040
2294;Koopwoning;Alle bouwjaren;Breda (GA);2011;1866;236;766;864
2295;Koopwoning;Alle bouwjaren;Tilburg (GA);2011;1823;186;1049;588
2296;Koopwoning;Alle bouwjaren;'s-Hertogenbosch (GA);2011;1657;232;885;540
2297;Koopwoning;Alle bouwjaren;Eindhoven (GA);2011;5362;563;2627;2172
2298;Koopwoning;Alle bouwjaren;Geleen/Sittard (GA);2011;1309;181;664;464
2299;Koopwoning;Alle bouwjaren;Heerlen (GA);2011;3210;258;1667;1285
2300;Koopwoning;Alle bouwjaren;Maastricht (GA);2011;1131;141;571;419
2301;Koopwoning;Alle bouwjaren;Groningen (SG);2011;2890;354;1351;1185
2302;Koopwoning;Alle bouwjaren;Leeuwarden (SG);2011;1653;185;660;808
2303;Koopwoning;Alle bouwjaren;Zwolle (SG);2011;2083;274;1178;631
2304;Koopwoning;Alle bouwjaren;Enschede (SG);2011;3675;366;2082;1227
2305;Koopwoning;Alle bouwjaren;Apeldoorn (SG);2011;2239;304;1141;794
2306;Koopwoning;Alle bouwjaren;Arnhem (SG);2011;2978;261;1661;1056
2307;Koopwoning;Alle bouwjaren;Nijmegen (SG);2011;2187;213;1218;756
2308;Koopwoning;Alle bouwjaren;Amersfoort (SG);2011;5766;1011;2538;2217
2309;Koopwoning;Alle bouwjaren;Utrecht (SG);2011;5497;878;2684;1935
2310;Koopwoning;Alle bouwjaren;Amsterdam (SG);2011;10546;1632;6131;2783
2311;Koopwoning;Alle bouwjaren;Haarlem (SG);2011;6232;250;2800;3182
2312;Koopwoning;Alle bouwjaren;Leiden (SG);2011;2954;294;1334;1326
2313;Koopwoning;Alle bouwjaren;'s-Gravenhage (SG);2011;8549;729;3673;4147
2314;Koopwoning;Alle bouwjaren;Rotterdam (SG);2011;14489;1606;8697;4186
2315;Koopwoning;Alle bouwjaren;Dordrecht (SG);2011;3625;629;1556;1440
2316;Koopwoning;Alle bouwjaren;Breda (SG);2011;3159;478;1491;1190
2317;Koopwoning;Alle bouwjaren;Tilburg (SG);2011;2269;246;1331;692
2318;Koopwoning;Alle bouwjaren;'s-Hertogenbosch (SG);2011;2077;282;1139;656
2319;Koopwoning;Alle bouwjaren;Eindhoven (SG);2011;5890;675;2913;2302
2320;Koopwoning;Alle bouwjaren;Geleen/Sittard (SG);2011;1434;194;731;509
2321;Koopwoning;Alle bouwjaren;Heerlen (SG);2011;3561;311;1828;1422
2322;Koopwoning;Alle bouwjaren;Maastricht (SG);2011;1684;239;812;633
2323;Koopwoning;1;Nederland;2011;4563;564;1654;2345
2324;Koopwoning;1;Noord-Nederland (LD);2011;587;85;211;291
2325;Koopwoning;1;Oost-Nederland (LD);2011;856;95;323;438
2326;Koopwoning;1;West-Nederland (LD);2011;2451;281;883;1287
2327;Koopwoning;1;Zuid-Nederland (LD);2011;669;103;237;329
2328;Koopwoning;1;Groningen (PV);2011;150;24;44;82
2329;Koopwoning;1;Friesland (PV);2011;305;39;104;162
2330;Koopwoning;1;Drenthe (PV);2011;132;22;63;47
2331;Koopwoning;1;Overijssel (PV);2011;333;33;126;174
2332;Koopwoning;1;Flevoland (PV);2011;1;0;0;1
2333;Koopwoning;1;Gelderland (PV);2011;522;62;197;263
2334;Koopwoning;1;Utrecht (PV);2011;481;42;159;280
2335;Koopwoning;1;Noord-Holland (PV);2011;1043;144;417;482
2336;Koopwoning;1;Zuid-Holland (PV);2011;617;66;206;345
2337;Koopwoning;1;Zeeland (PV);2011;310;29;101;180
2338;Koopwoning;1;Noord-Brabant (PV);2011;400;67;156;177
2339;Koopwoning;1;Limburg (PV);2011;269;36;81;152
2340;Koopwoning;1;Oost-Groningen (CR);2011;34;6;10;18
2341;Koopwoning;1;Delfzijl en omgeving (CR);2011;13;2;3;8
2342;Koopwoning;1;Overig Groningen (CR);2011;103;16;31;56
2343;Koopwoning;1;Noord-Friesland (CR);2011;187;23;59;105
2344;Koopwoning;1;Zuidwest-Friesland (CR);2011;67;10;19;38
2345;Koopwoning;1;Zuidoost-Friesland (CR);2011;51;6;26;19
2346;Koopwoning;1;Noord-Drenthe (CR);2011;90;13;46;31
2347;Koopwoning;1;Zuidoost-Drenthe (CR);2011;21;5;10;6
2348;Koopwoning;1;Zuidwest-Drenthe (CR);2011;21;4;7;10
2349;Koopwoning;1;Noord-Overijssel (CR);2011;155;17;65;73
2350;Koopwoning;1;Zuidwest-Overijssel (CR);2011;73;5;21;47
2351;Koopwoning;1;Twente (CR);2011;105;11;40;54
2352;Koopwoning;1;Veluwe (CR);2011;62;5;17;40
2353;Koopwoning;1;Achterhoek (CR);2011;156;27;64;65
2354;Koopwoning;1;Arnhem/Nijmegen (CR);2011;199;18;76;105
2355;Koopwoning;1;Zuidwest-Gelderland (CR);2011;105;12;40;53
2356;Koopwoning;1;Utrecht (CR);2011;481;42;159;280
2357;Koopwoning;1;Kop van Noord-Holland (CR);2011;83;15;34;34
2358;Koopwoning;1;Alkmaar en omgeving (CR);2011;63;5;22;36
2359;Koopwoning;1;IJmond (CR);2011;12;1;5;6
2360;Koopwoning;1;Agglomeratie Haarlem (CR);2011;343;12;145;186
2361;Koopwoning;1;Zaanstreek (CR);2011;19;1;9;9
2362;Koopwoning;1;Groot-Amsterdam (CR);2011;382;100;141;141
2363;Koopwoning;1;Het Gooi en Vechtstreek (CR);2011;141;10;61;70
2364;Koopwoning;1;Agglomeratie Leiden en Bollenstreek (CR);2011;123;32;34;57
2365;Koopwoning;1;Agglomeratie 's-Gravenhage (CR);2011;114;5;22;87
2366;Koopwoning;1;Delft en Westland (CR);2011;55;3;17;35
2367;Koopwoning;1;Oost-Zuid-Holland (CR);2011;54;5;16;33
2368;Koopwoning;1;Groot-Rijnmond (CR);2011;183;9;83;91
2369;Koopwoning;1;Zuidoost-Zuid-Holland (CR);2011;88;12;34;42
2370;Koopwoning;1;Zeeuwsch-Vlaanderen (CR);2011;59;1;15;43
2371;Koopwoning;1;Overig Zeeland (CR);2011;251;28;86;137
2372;Koopwoning;1;West-Noord-Brabant (CR);2011;127;21;43;63
2373;Koopwoning;1;Midden-Noord-Brabant (CR);2011;66;12;22;32
2374;Koopwoning;1;Noordoost-Noord-Brabant (CR);2011;164;27;76;61
2375;Koopwoning;1;Zuidoost-Noord-Brabant (CR);2011;43;7;15;21
2376;Koopwoning;1;Noord-Limburg (CR);2011;84;11;32;41
2377;Koopwoning;1;Midden-Limburg (CR);2011;49;11;15;23
2378;Koopwoning;1;Zuid-Limburg (CR);2011;136;14;34;88
2379;Koopwoning;1;Flevoland (CR);2011;1;0;0;1
2380;Koopwoning;1;Groningen (GA);2011;32;4;15;13
2381;Koopwoning;1;Leeuwarden (GA);2011;19;3;6;10
2382;Koopwoning;1;Zwolle (GA);2011;39;1;16;22
2383;Koopwoning;1;Enschede (GA);2011;14;2;5;7
2384;Koopwoning;1;Apeldoorn (GA);2011;23;1;7;15
2385;Koopwoning;1;Arnhem (GA);2011;99;8;35;56
2386;Koopwoning;1;Nijmegen (GA);2011;25;2;12;11
2387;Koopwoning;1;Amersfoort (GA);2011;164;5;60;99
2388;Koopwoning;1;Utrecht (GA);2011;183;17;53;113
2389;Koopwoning;1;Amsterdam (GA);2011;377;99;137;141
2390;Koopwoning;1;Haarlem (GA);2011;338;12;144;182
2391;Koopwoning;1;Leiden (GA);2011;102;31;23;48
2392;Koopwoning;1;'s-Gravenhage (GA);2011;112;5;22;85
2393;Koopwoning;1;Rotterdam (GA);2011;126;6;59;61
2394;Koopwoning;1;Dordrecht (GA);2011;32;1;14;17
2395;Koopwoning;1;Breda (GA);2011;26;1;9;16
2396;Koopwoning;1;Tilburg (GA);2011;20;3;7;10
2397;Koopwoning;1;'s-Hertogenbosch (GA);2011;22;3;9;10
2398;Koopwoning;1;Eindhoven (GA);2011;12;3;4;5
2399;Koopwoning;1;Geleen/Sittard (GA);2011;18;1;5;12
2400;Koopwoning;1;Heerlen (GA);2011;20;3;5;12
2401;Koopwoning;1;Maastricht (GA);2011;37;4;12;21
2402;Koopwoning;1;Groningen (SG);2011;75;8;25;42
2403;Koopwoning;1;Leeuwarden (SG);2011;65;9;15;41
2404;Koopwoning;1;Zwolle (SG);2011;60;3;22;35
2405;Koopwoning;1;Enschede (SG);2011;45;6;19;20
2406;Koopwoning;1;Apeldoorn (SG);2011;33;3;9;21
2407;Koopwoning;1;Arnhem (SG);2011;140;12;49;79
2408;Koopwoning;1;Nijmegen (SG);2011;41;4;17;20
2409;Koopwoning;1;Amersfoort (SG);2011;174;6;63;105
2410;Koopwoning;1;Utrecht (SG);2011;222;24;65;133
2411;Koopwoning;1;Amsterdam (SG);2011;392;102;146;144
2412;Koopwoning;1;Haarlem (SG);2011;355;13;150;192
2413;Koopwoning;1;Leiden (SG);2011;107;31;27;49
2414;Koopwoning;1;'s-Gravenhage (SG);2011;169;8;39;122
2415;Koopwoning;1;Rotterdam (SG);2011;146;8;67;71
2416;Koopwoning;1;Dordrecht (SG);2011;53;8;20;25
2417;Koopwoning;1;Breda (SG);2011;40;5;12;23
2418;Koopwoning;1;Tilburg (SG);2011;23;3;9;11
2419;Koopwoning;1;'s-Hertogenbosch (SG);2011;42;7;17;18
2420;Koopwoning;1;Eindhoven (SG);2011;14;3;6;5
2421;Koopwoning;1;Geleen/Sittard (SG);2011;22;1;8;13
2422;Koopwoning;1;Heerlen (SG);2011;46;4;10;32
2423;Koopwoning;1;Maastricht (SG);2011;56;7;15;34
2424;Koopwoning;2;Nederland;2011;13401;860;5118;7423
2425;Koopwoning;2;Noord-Nederland (LD);2011;1459;183;513;763
2426;Koopwoning;2;Oost-Nederland (LD);2011;2239;158;762;1319
2427;Koopwoning;2;West-Nederland (LD);2011;7965;378;3218;4369
2428;Koopwoning;2;Zuid-Nederland (LD);2011;1738;141;625;972
2429;Koopwoning;2;Groningen (PV);2011;604;73;221;310
2430;Koopwoning;2;Friesland (PV);2011;548;64;169;315
2431;Koopwoning;2;Drenthe (PV);2011;307;46;123;138
2432;Koopwoning;2;Overijssel (PV);2011;1112;72;361;679
2433;Koopwoning;2;Flevoland (PV);2011;8;0;8;0
2434;Koopwoning;2;Gelderland (PV);2011;1119;86;393;640
2435;Koopwoning;2;Utrecht (PV);2011;1577;93;547;937
2436;Koopwoning;2;Noord-Holland (PV);2011;3412;173;1389;1850
2437;Koopwoning;2;Zuid-Holland (PV);2011;2524;63;1117;1344
2438;Koopwoning;2;Zeeland (PV);2011;452;49;165;238
2439;Koopwoning;2;Noord-Brabant (PV);2011;1091;96;433;562
2440;Koopwoning;2;Limburg (PV);2011;647;45;192;410
2441;Koopwoning;2;Oost-Groningen (CR);2011;106;10;40;56
2442;Koopwoning;2;Delfzijl en omgeving (CR);2011;39;2;10;27
2443;Koopwoning;2;Overig Groningen (CR);2011;459;61;171;227
2444;Koopwoning;2;Noord-Friesland (CR);2011;299;21;86;192
2445;Koopwoning;2;Zuidwest-Friesland (CR);2011;83;8;29;46
2446;Koopwoning;2;Zuidoost-Friesland (CR);2011;166;35;54;77
2447;Koopwoning;2;Noord-Drenthe (CR);2011;204;32;98;74
2448;Koopwoning;2;Zuidoost-Drenthe (CR);2011;51;5;14;32
2449;Koopwoning;2;Zuidwest-Drenthe (CR);2011;52;9;11;32
2450;Koopwoning;2;Noord-Overijssel (CR);2011;319;43;98;178
2451;Koopwoning;2;Zuidwest-Overijssel (CR);2011;201;5;67;129
2452;Koopwoning;2;Twente (CR);2011;592;24;196;372
2453;Koopwoning;2;Veluwe (CR);2011;304;37;115;152
2454;Koopwoning;2;Achterhoek (CR);2011;305;19;99;187
2455;Koopwoning;2;Arnhem/Nijmegen (CR);2011;416;20;147;249
2456;Koopwoning;2;Zuidwest-Gelderland (CR);2011;94;10;32;52
2457;Koopwoning;2;Utrecht (CR);2011;1577;93;547;937
2458;Koopwoning;2;Kop van Noord-Holland (CR);2011;126;18;58;50
