ID;BedrijfstakBranchesSBI2008;NuttigeToepassingEnEindverwerking;Perioden;TotaalBedrijfsafvalstoffen_1;TotaalNietChemischAfval_2;Metaalafval_3;Glasafval_4;PapierKartonafval_5;KunststofRubberafval_6;Houtafval_7;TextielLederafval_8;DierlijkPlantaardigAfval_9;GemengdAfval_10;Slib_11;MineralenSteenachtigAfval_12;OverigNietChemischAfval_13;ChemischAfval_14;TotaalBedrijfsafvalstoffen_15;TotaalNuttigeToepassing_16;InzetAlsBrandstof_17;OverigNuttigeToepassing_18;TotaalEindverwerking_19;Verbranden_20;StortenLozen_21;ScheidenAchteraf_22
1660;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2001;115.0;108.0;36.0;4.0;15.0;5.0;10.0;1.0;0.0;32.0;0.0;5.0;0.0;7.0;115.0;80.0;;80.0;35.0;16.0;14.0;5.0
1661;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2002;154.0;146.0;35.0;4.0;15.0;2.0;7.0;0.0;0.0;38.0;0.0;45.0;0.0;8.0;154.0;112.0;;112.0;42.0;20.0;16.0;7.0
1662;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2003;143.0;136.0;33.0;4.0;15.0;2.0;6.0;0.0;0.0;35.0;0.0;41.0;0.0;7.0;143.0;106.0;;106.0;37.0;17.0;14.0;7.0
1663;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2004;110.0;106.0;46.0;0.0;18.0;4.0;8.0;0.0;0.0;27.0;0.0;3.0;0.0;4.0;110.0;76.0;0.0;76.0;34.0;16.0;12.0;6.0
1664;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2005;107.0;103.0;46.0;0.0;16.0;4.0;8.0;0.0;0.0;26.0;0.0;3.0;0.0;4.0;107.0;74.0;0.0;75.0;33.0;16.0;11.0;6.0
1665;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2006;121.0;119.0;35.0;0.0;15.0;6.0;8.0;1.0;1.0;29.0;0.0;15.0;9.0;2.0;121.0;90.0;0.0;90.0;31.0;20.0;7.0;3.0
1666;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2007;132.0;130.0;38.0;0.0;16.0;7.0;9.0;1.0;1.0;31.0;0.0;17.0;10.0;2.0;132.0;99.0;1.0;98.0;33.0;22.0;8.0;3.0
1667;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2008;79.0;79.0;24.0;1.0;12.0;2.0;7.0;0.0;0.0;19.0;0.0;13.0;0.0;0.0;79.0;52.0;4.0;48.0;28.0;22.0;4.0;1.0
1668;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2009;65.0;64.0;19.0;1.0;9.0;1.0;6.0;0.0;0.0;16.0;0.0;11.0;0.0;0.0;65.0;42.0;3.0;39.0;23.0;18.0;3.0;1.0
1669;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2010;71.0;70.0;22.0;1.0;8.0;2.0;5.0;0.0;1.0;24.0;0.0;7.0;0.0;1.0;71.0;49.0;4.0;45.0;23.0;17.0;4.0;2.0
1670;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2011;74.0;74.0;22.0;1.0;8.0;3.0;5.0;0.0;1.0;25.0;0.0;7.0;0.0;1.0;74.0;50.0;4.0;46.0;24.0;17.0;5.0;2.0
1671;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2012;72.0;71.0;17.0;1.0;13.0;7.0;3.0;0.0;1.0;23.0;0.0;6.0;0.0;1.0;72.0;67.0;22.0;46.0;5.0;2.0;1.0;2.0
1672;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2013;83.0;82.0;16.0;1.0;12.0;7.0;3.0;0.0;1.0;23.0;0.0;19.0;0.0;1.0;83.0;78.0;34.0;45.0;4.0;2.0;1.0;2.0
1673;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2014;75.0;74.0;26.0;0.0;7.0;1.0;4.0;0.0;1.0;14.0;0.0;20.0;1.0;1.0;75.0;72.0;25.0;46.0;3.0;0.0;1.0;2.0
1674;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2015;78.0;77.0;27.0;0.0;7.0;1.0;5.0;0.0;1.0;15.0;0.0;21.0;1.0;1.0;78.0;75.0;26.0;48.0;4.0;0.0;1.0;2.0
1675;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2016;70.0;69.0;20.0;0.0;9.0;3.0;4.0;0.0;1.0;13.0;0.0;18.0;0.0;1.0;70.0;68.0;23.0;46.0;2.0;0.0;1.0;0.0
1676;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2017;78.0;77.0;21.0;0.0;9.0;3.0;4.0;0.0;1.0;14.0;0.0;23.0;0.0;1.0;78.0;76.0;23.0;54.0;2.0;0.0;2.0;0.0
1677;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2018;55.0;55.0;15.0;0.0;7.0;5.0;5.0;0.0;0.0;10.0;0.0;13.0;0.0;1.0;55.0;52.0;13.0;39.0;3.0;1.0;1.0;1.0
1678;26-27 Elektrische en elektron. Industrie;Totaal bedrijfsafvalstoffen;2019;49.0;48.0;15.0;0.0;7.0;5.0;5.0;0.0;0.0;10.0;0.0;6.0;0.0;0.0;49.0;46.0;7.0;39.0;3.0;1.0;1.0;1.0
1679;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;1994;62.0;61.0;33.0;5.0;12.0;4.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;62.0;62.0;;62.0;;;;
1680;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;1996;59.0;59.0;28.0;6.0;14.0;2.0;5.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;59.0;59.0;;59.0;;;;
1681;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;1998;55.0;55.0;28.0;6.0;13.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;55.0;55.0;;55.0;;;;
1682;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2000;82.0;76.0;37.0;4.0;14.0;4.0;10.0;0.0;0.0;1.0;0.0;5.0;0.0;6.0;82.0;82.0;;82.0;;;;
1683;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2001;80.0;75.0;34.0;4.0;15.0;5.0;10.0;1.0;0.0;1.0;0.0;5.0;0.0;5.0;80.0;80.0;;80.0;;;;
1684;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2002;112.0;105.0;34.0;4.0;15.0;2.0;4.0;0.0;0.0;1.0;0.0;45.0;0.0;7.0;112.0;112.0;;112.0;;;;
1685;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2003;106.0;100.0;33.0;4.0;15.0;2.0;4.0;0.0;0.0;1.0;0.0;41.0;0.0;6.0;106.0;106.0;;106.0;;;;
1686;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2004;76.0;76.0;45.0;0.0;18.0;3.0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;76.0;76.0;0.0;76.0;;;;
1687;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2005;74.0;74.0;45.0;0.0;16.0;3.0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;74.0;74.0;0.0;75.0;;;;
1688;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2006;90.0;90.0;35.0;0.0;14.0;6.0;8.0;1.0;1.0;2.0;0.0;15.0;8.0;0.0;90.0;90.0;0.0;90.0;;;;
1689;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2007;99.0;99.0;38.0;0.0;16.0;7.0;9.0;1.0;1.0;2.0;0.0;17.0;8.0;0.0;99.0;99.0;1.0;98.0;;;;
1690;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2008;52.0;51.0;24.0;0.0;8.0;1.0;3.0;0.0;0.0;1.0;0.0;13.0;0.0;0.0;52.0;52.0;4.0;48.0;;;;
1691;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2009;42.0;42.0;19.0;0.0;7.0;1.0;2.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;42.0;42.0;3.0;39.0;;;;
1692;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2010;49.0;49.0;22.0;1.0;8.0;2.0;5.0;0.0;0.0;4.0;0.0;7.0;0.0;0.0;49.0;49.0;4.0;45.0;;;;
1693;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2011;50.0;50.0;22.0;1.0;8.0;2.0;5.0;0.0;0.0;4.0;0.0;7.0;0.0;0.0;50.0;50.0;4.0;46.0;;;;
1694;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2012;67.0;67.0;17.0;1.0;13.0;7.0;3.0;0.0;1.0;20.0;0.0;6.0;0.0;0.0;67.0;67.0;22.0;46.0;;;;
1695;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2013;78.0;78.0;16.0;1.0;12.0;7.0;3.0;0.0;1.0;19.0;0.0;19.0;0.0;0.0;78.0;78.0;34.0;45.0;;;;
1696;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2014;72.0;72.0;25.0;0.0;7.0;1.0;4.0;0.0;1.0;12.0;0.0;20.0;1.0;0.0;72.0;72.0;25.0;46.0;;;;
1697;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2015;75.0;74.0;26.0;0.0;7.0;1.0;4.0;0.0;1.0;12.0;0.0;21.0;1.0;0.0;75.0;75.0;26.0;48.0;;;;
1698;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2016;68.0;68.0;20.0;0.0;9.0;3.0;4.0;0.0;1.0;13.0;0.0;18.0;0.0;0.0;68.0;68.0;23.0;46.0;;;;
1699;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2017;76.0;76.0;21.0;0.0;9.0;3.0;4.0;0.0;1.0;14.0;0.0;22.0;0.0;0.0;76.0;76.0;23.0;54.0;;;;
1700;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2018;52.0;52.0;14.0;0.0;7.0;4.0;5.0;0.0;0.0;8.0;0.0;13.0;0.0;0.0;52.0;52.0;13.0;39.0;;;;
1701;26-27 Elektrische en elektron. Industrie;Totaal nuttige toepassing;2019;46.0;46.0;15.0;0.0;7.0;4.0;5.0;0.0;0.0;9.0;0.0;6.0;0.0;0.0;46.0;46.0;7.0;39.0;;;;
1702;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;1994;39.0;38.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;30.0;0.0;0.0;0.0;1.0;39.0;;;;39.0;10.0;28.0;1.0
1703;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;1996;41.0;31.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;25.0;0.0;2.0;0.0;10.0;41.0;;;;41.0;8.0;27.0;6.0
1704;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;1998;41.0;32.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;9.0;41.0;;;;41.0;10.0;7.0;24.0
1705;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2000;36.0;34.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;30.0;0.0;0.0;0.0;2.0;36.0;;;;36.0;15.0;15.0;6.0
1706;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2001;35.0;33.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;2.0;35.0;;;;35.0;16.0;14.0;5.0
1707;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2002;42.0;41.0;1.0;0.0;2.0;0.0;3.0;0.0;0.0;37.0;0.0;0.0;0.0;1.0;42.0;;;;42.0;20.0;16.0;7.0
1708;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2003;37.0;36.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;34.0;0.0;0.0;0.0;1.0;37.0;;;;37.0;17.0;14.0;7.0
1709;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2004;34.0;30.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;27.0;0.0;0.0;0.0;4.0;34.0;;;;34.0;16.0;12.0;6.0
1710;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2005;33.0;29.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;26.0;0.0;0.0;0.0;4.0;33.0;;;;33.0;16.0;11.0;6.0
1711;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2006;31.0;29.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;1.0;2.0;31.0;;;;31.0;20.0;7.0;3.0
1712;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2007;33.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;2.0;2.0;33.0;;;;33.0;22.0;8.0;3.0
1713;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2008;28.0;28.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;28.0;;;;28.0;22.0;4.0;1.0
1714;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2009;23.0;22.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;15.0;0.0;1.0;0.0;0.0;23.0;;;;23.0;18.0;3.0;1.0
1715;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2010;23.0;22.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;20.0;0.0;0.0;0.0;0.0;23.0;;;;23.0;17.0;4.0;2.0
1716;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2011;24.0;23.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;21.0;0.0;0.0;0.0;0.0;24.0;;;;24.0;17.0;5.0;2.0
1717;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2012;5.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;5.0;;;;5.0;2.0;1.0;2.0
1718;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2013;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;4.0;;;;4.0;2.0;1.0;2.0
1719;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2014;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;;;;3.0;0.0;1.0;2.0
1720;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2015;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;;;;4.0;0.0;1.0;2.0
1721;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2016;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;;;;2.0;0.0;1.0;0.0
1722;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2017;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;;;;2.0;0.0;2.0;0.0
1723;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2018;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;;;;3.0;1.0;1.0;1.0
1724;26-27 Elektrische en elektron. Industrie;Totaal eindverwerking;2019;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;;;;3.0;1.0;1.0;1.0
1725;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;1994;296.0;283.0;141.0;7.0;18.0;11.0;13.0;0.0;0.0;71.0;0.0;22.0;0.0;13.0;296.0;189.0;;189.0;107.0;23.0;73.0;11.0
1726;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;1996;248.0;237.0;97.0;7.0;21.0;5.0;9.0;0.0;0.0;61.0;0.0;38.0;0.0;11.0;248.0;161.0;;161.0;87.0;20.0;57.0;9.0
1727;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;1998;233.0;221.0;106.0;7.0;21.0;2.0;14.0;0.0;0.0;64.0;0.0;7.0;0.0;12.0;233.0;151.0;;151.0;82.0;24.0;28.0;31.0
1728;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2000;259.0;248.0;108.0;5.0;25.0;5.0;18.0;1.0;0.0;70.0;0.0;16.0;0.0;11.0;259.0;166.0;;166.0;92.0;36.0;39.0;18.0
1729;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2001;250.0;241.0;102.0;4.0;24.0;6.0;17.0;1.0;0.0;73.0;0.0;14.0;0.0;9.0;250.0;162.0;;162.0;88.0;36.0;35.0;17.0
1730;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2002;322.0;311.0;114.0;4.0;24.0;3.0;16.0;0.0;0.0;80.0;0.0;70.0;0.0;11.0;322.0;214.0;;214.0;108.0;38.0;35.0;35.0
1731;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2003;303.0;294.0;108.0;4.0;24.0;3.0;15.0;0.0;0.0;75.0;0.0;65.0;0.0;9.0;303.0;203.0;;203.0;100.0;34.0;32.0;33.0
1732;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2004;257.0;251.0;115.0;0.0;33.0;5.0;18.0;0.0;1.0;64.0;0.0;14.0;0.0;7.0;257.0;182.0;2.0;180.0;75.0;44.0;17.0;14.0
1733;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2005;257.0;250.0;116.0;0.0;32.0;5.0;19.0;0.0;1.0;63.0;0.0;14.0;0.0;7.0;257.0;182.0;2.0;181.0;75.0;44.0;16.0;14.0
1734;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2006;263.0;259.0;97.0;0.0;31.0;8.0;19.0;1.0;2.0;65.0;0.0;26.0;9.0;5.0;263.0;194.0;2.0;192.0;69.0;44.0;19.0;6.0
1735;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2007;286.0;281.0;105.0;0.0;34.0;9.0;20.0;1.0;2.0;70.0;0.0;29.0;10.0;5.0;286.0;212.0;3.0;208.0;74.0;48.0;21.0;6.0
1736;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2008;212.0;210.0;92.0;1.0;30.0;4.0;19.0;0.0;1.0;45.0;0.0;16.0;0.0;2.0;212.0;156.0;6.0;150.0;56.0;39.0;12.0;5.0
1737;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2009;179.0;178.0;78.0;1.0;25.0;3.0;17.0;0.0;1.0;38.0;0.0;14.0;0.0;2.0;179.0;132.0;5.0;127.0;47.0;33.0;10.0;4.0
1738;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2010;230.0;227.0;94.0;1.0;34.0;5.0;17.0;0.0;2.0;62.0;0.0;12.0;0.0;2.0;230.0;168.0;17.0;151.0;63.0;43.0;12.0;8.0
1739;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2011;243.0;242.0;99.0;1.0;35.0;6.0;18.0;0.0;2.0;66.0;0.0;12.0;0.0;2.0;243.0;177.0;18.0;160.0;66.0;44.0;14.0;8.0
1740;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2012;220.0;217.0;95.0;1.0;33.0;9.0;14.0;0.0;2.0;55.0;0.0;7.0;1.0;3.0;220.0;210.0;52.0;158.0;10.0;2.0;3.0;5.0
1741;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2013;232.0;229.0;95.0;1.0;33.0;9.0;14.0;0.0;2.0;54.0;0.0;19.0;1.0;3.0;232.0;222.0;64.0;157.0;10.0;2.0;3.0;5.0
1742;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2014;219.0;217.0;100.0;0.0;19.0;4.0;13.0;0.0;2.0;51.0;4.0;22.0;1.0;2.0;219.0;211.0;44.0;166.0;8.0;0.0;3.0;5.0
1743;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2015;222.0;219.0;101.0;0.0;19.0;4.0;13.0;0.0;2.0;52.0;4.0;23.0;1.0;2.0;222.0;213.0;45.0;168.0;8.0;0.0;3.0;5.0
1744;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2016;225.0;222.0;95.0;0.0;31.0;6.0;15.0;0.0;3.0;48.0;1.0;23.0;1.0;3.0;225.0;214.0;49.0;165.0;12.0;2.0;9.0;1.0
1745;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2017;253.0;249.0;107.0;0.0;34.0;6.0;17.0;0.0;3.0;53.0;1.0;28.0;1.0;3.0;253.0;240.0;52.0;188.0;13.0;2.0;10.0;1.0
1746;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2018;171.0;169.0;74.0;0.0;25.0;6.0;16.0;0.0;1.0;28.0;0.0;18.0;1.0;2.0;171.0;156.0;25.0;131.0;15.0;1.0;6.0;8.0
1747;26-28 Elektrotechn. en machine-industrie;Totaal bedrijfsafvalstoffen;2019;169.0;167.0;79.0;0.0;24.0;5.0;16.0;0.0;1.0;28.0;0.0;11.0;1.0;2.0;169.0;154.0;18.0;135.0;16.0;1.0;6.0;9.0
1748;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;1994;189.0;187.0;138.0;5.0;17.0;9.0;10.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;189.0;189.0;;189.0;;;;
1749;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;1996;161.0;161.0;95.0;6.0;21.0;2.0;8.0;0.0;0.0;4.0;0.0;25.0;0.0;0.0;161.0;161.0;;161.0;;;;
1750;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;1998;151.0;151.0;102.0;6.0;20.0;1.0;12.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;151.0;151.0;;151.0;;;;
1751;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2000;166.0;160.0;105.0;4.0;24.0;5.0;15.0;0.0;0.0;1.0;0.0;6.0;0.0;6.0;166.0;166.0;;166.0;;;;
1752;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2001;162.0;157.0;100.0;4.0;24.0;6.0;15.0;1.0;0.0;1.0;0.0;6.0;0.0;5.0;162.0;162.0;;162.0;;;;
1753;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2002;214.0;207.0;113.0;4.0;24.0;2.0;12.0;0.0;0.0;1.0;0.0;51.0;0.0;7.0;214.0;214.0;;214.0;;;;
1754;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2003;203.0;197.0;108.0;4.0;24.0;2.0;12.0;0.0;0.0;1.0;0.0;46.0;0.0;6.0;203.0;203.0;;203.0;;;;
1755;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2004;182.0;181.0;114.0;0.0;33.0;4.0;17.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;182.0;182.0;2.0;180.0;;;;
1756;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2005;182.0;182.0;115.0;0.0;32.0;4.0;17.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;182.0;182.0;2.0;181.0;;;;
1757;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2006;194.0;193.0;97.0;0.0;30.0;8.0;18.0;1.0;2.0;3.0;0.0;26.0;8.0;1.0;194.0;194.0;2.0;192.0;;;;
1758;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2007;212.0;211.0;105.0;0.0;34.0;9.0;20.0;1.0;2.0;3.0;0.0;29.0;8.0;1.0;212.0;212.0;3.0;208.0;;;;
1759;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2008;156.0;155.0;92.0;0.0;26.0;3.0;14.0;0.0;1.0;4.0;0.0;14.0;0.0;0.0;156.0;156.0;6.0;150.0;;;;
1760;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2009;132.0;132.0;78.0;0.0;22.0;3.0;12.0;0.0;1.0;4.0;0.0;11.0;0.0;0.0;132.0;132.0;5.0;127.0;;;;
1761;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2010;168.0;169.0;93.0;1.0;33.0;5.0;17.0;0.0;1.0;7.0;0.0;12.0;0.0;0.0;168.0;168.0;17.0;151.0;;;;
1762;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2011;177.0;177.0;98.0;1.0;35.0;5.0;17.0;0.0;1.0;7.0;0.0;12.0;0.0;0.0;177.0;177.0;18.0;160.0;;;;
1763;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2012;210.0;210.0;95.0;1.0;33.0;9.0;14.0;0.0;2.0;48.0;0.0;7.0;1.0;0.0;210.0;210.0;52.0;158.0;;;;
1764;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2013;222.0;221.0;95.0;1.0;32.0;9.0;14.0;0.0;2.0;48.0;0.0;19.0;1.0;0.0;222.0;222.0;64.0;157.0;;;;
1765;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2014;211.0;210.0;100.0;0.0;19.0;4.0;12.0;0.0;2.0;46.0;4.0;22.0;1.0;0.0;211.0;211.0;44.0;166.0;;;;
1766;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2015;213.0;213.0;101.0;0.0;19.0;4.0;12.0;0.0;2.0;47.0;4.0;22.0;1.0;0.0;213.0;213.0;45.0;168.0;;;;
1767;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2016;214.0;213.0;95.0;0.0;31.0;6.0;15.0;0.0;2.0;45.0;0.0;18.0;1.0;0.0;214.0;214.0;49.0;165.0;;;;
1768;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2017;240.0;240.0;106.0;0.0;34.0;6.0;16.0;0.0;3.0;50.0;0.0;23.0;1.0;0.0;240.0;240.0;52.0;188.0;;;;
1769;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2018;156.0;155.0;71.0;0.0;25.0;5.0;15.0;0.0;1.0;23.0;0.0;13.0;1.0;0.0;156.0;156.0;25.0;131.0;;;;
1770;26-28 Elektrotechn. en machine-industrie;Totaal nuttige toepassing;2019;154.0;153.0;76.0;0.0;24.0;5.0;15.0;0.0;1.0;23.0;0.0;6.0;1.0;0.0;154.0;154.0;18.0;135.0;;;;
1771;26-28 Elektrotechn. en machine-industrie;Totaal eindverwerking;1994;107.0;96.0;3.0;2.0;1.0;1.0;2.0;0.0;0.0;71.0;0.0;15.0;0.0;11.0;107.0;;;;107.0;23.0;73.0;11.0
1772;26-28 Elektrotechn. en machine-industrie;Totaal eindverwerking;1996;87.0;76.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;57.0;0.0;13.0;0.0;11.0;87.0;;;;87.0;20.0;57.0;9.0
