ID;Leeftijd;PrognoseInterval;RegioIndeling2015;Perioden;TotaleBevolking_1
7368;Totaal;Prognose;Oss;2017;90.3
7369;Totaal;Prognose;Oss;2018;90.8
7370;Totaal;Prognose;Oss;2019;91.2
7371;Totaal;Prognose;Oss;2020;91.7
7372;Totaal;Prognose;Oss;2021;92.0
7373;Totaal;Prognose;Oss;2022;92.3
7374;Totaal;Prognose;Oss;2023;92.5
7375;Totaal;Prognose;Oss;2024;92.7
7376;Totaal;Prognose;Oss;2025;92.8
7377;Totaal;Prognose;Oss;2026;92.8
7378;Totaal;Prognose;Oss;2027;92.9
7379;Totaal;Prognose;Oss;2028;92.8
7380;Totaal;Prognose;Oss;2029;92.7
7381;Totaal;Prognose;Oss;2030;92.6
7382;Totaal;Prognose;Oss;2031;92.5
7383;Totaal;Prognose;Oss;2032;92.3
7384;Totaal;Prognose;Oss;2033;92.1
7385;Totaal;Prognose;Oss;2034;91.9
7386;Totaal;Prognose;Oss;2035;91.7
7387;Totaal;Prognose;Oss;2036;91.5
7388;Totaal;Prognose;Oss;2037;91.1
7389;Totaal;Prognose;Oss;2038;90.7
7390;Totaal;Prognose;Oss;2039;90.3
7391;Totaal;Prognose;Oss;2040;89.9
7392;Totaal;Prognose;Oud-Beijerland;2017;23.5
7393;Totaal;Prognose;Oud-Beijerland;2018;23.5
7394;Totaal;Prognose;Oud-Beijerland;2019;23.5
7395;Totaal;Prognose;Oud-Beijerland;2020;23.6
7396;Totaal;Prognose;Oud-Beijerland;2021;23.6
7397;Totaal;Prognose;Oud-Beijerland;2022;23.6
7398;Totaal;Prognose;Oud-Beijerland;2023;23.6
7399;Totaal;Prognose;Oud-Beijerland;2024;23.5
7400;Totaal;Prognose;Oud-Beijerland;2025;23.4
7401;Totaal;Prognose;Oud-Beijerland;2026;23.3
7402;Totaal;Prognose;Oud-Beijerland;2027;23.2
7403;Totaal;Prognose;Oud-Beijerland;2028;23.1
7404;Totaal;Prognose;Oud-Beijerland;2029;23.1
7405;Totaal;Prognose;Oud-Beijerland;2030;23.1
7406;Totaal;Prognose;Oud-Beijerland;2031;23.0
7407;Totaal;Prognose;Oud-Beijerland;2032;22.9
7408;Totaal;Prognose;Oud-Beijerland;2033;22.9
7409;Totaal;Prognose;Oud-Beijerland;2034;22.8
7410;Totaal;Prognose;Oud-Beijerland;2035;22.7
7411;Totaal;Prognose;Oud-Beijerland;2036;22.6
7412;Totaal;Prognose;Oud-Beijerland;2037;22.5
7413;Totaal;Prognose;Oud-Beijerland;2038;22.5
7414;Totaal;Prognose;Oud-Beijerland;2039;22.4
7415;Totaal;Prognose;Oud-Beijerland;2040;22.3
7416;Totaal;Prognose;Oude IJsselstreek;2017;39.2
7417;Totaal;Prognose;Oude IJsselstreek;2018;39.1
7418;Totaal;Prognose;Oude IJsselstreek;2019;39.1
7419;Totaal;Prognose;Oude IJsselstreek;2020;39.1
7420;Totaal;Prognose;Oude IJsselstreek;2021;38.9
7421;Totaal;Prognose;Oude IJsselstreek;2022;38.8
7422;Totaal;Prognose;Oude IJsselstreek;2023;38.5
7423;Totaal;Prognose;Oude IJsselstreek;2024;38.3
7424;Totaal;Prognose;Oude IJsselstreek;2025;38.1
7425;Totaal;Prognose;Oude IJsselstreek;2026;37.9
7426;Totaal;Prognose;Oude IJsselstreek;2027;37.7
7427;Totaal;Prognose;Oude IJsselstreek;2028;37.6
7428;Totaal;Prognose;Oude IJsselstreek;2029;37.4
7429;Totaal;Prognose;Oude IJsselstreek;2030;37.2
7430;Totaal;Prognose;Oude IJsselstreek;2031;37.0
7431;Totaal;Prognose;Oude IJsselstreek;2032;36.8
7432;Totaal;Prognose;Oude IJsselstreek;2033;36.6
7433;Totaal;Prognose;Oude IJsselstreek;2034;36.4
7434;Totaal;Prognose;Oude IJsselstreek;2035;36.2
7435;Totaal;Prognose;Oude IJsselstreek;2036;36.1
7436;Totaal;Prognose;Oude IJsselstreek;2037;35.8
7437;Totaal;Prognose;Oude IJsselstreek;2038;35.6
7438;Totaal;Prognose;Oude IJsselstreek;2039;35.5
7439;Totaal;Prognose;Oude IJsselstreek;2040;35.3
7440;Totaal;Prognose;Ouder-Amstel;2017;13.9
7441;Totaal;Prognose;Ouder-Amstel;2018;14.1
7442;Totaal;Prognose;Ouder-Amstel;2019;14.4
7443;Totaal;Prognose;Ouder-Amstel;2020;14.6
7444;Totaal;Prognose;Ouder-Amstel;2021;14.7
7445;Totaal;Prognose;Ouder-Amstel;2022;15.0
7446;Totaal;Prognose;Ouder-Amstel;2023;15.2
7447;Totaal;Prognose;Ouder-Amstel;2024;15.6
7448;Totaal;Prognose;Ouder-Amstel;2025;15.9
7449;Totaal;Prognose;Ouder-Amstel;2026;16.2
7450;Totaal;Prognose;Ouder-Amstel;2027;16.5
7451;Totaal;Prognose;Ouder-Amstel;2028;16.8
7452;Totaal;Prognose;Ouder-Amstel;2029;17.1
7453;Totaal;Prognose;Ouder-Amstel;2030;17.5
7454;Totaal;Prognose;Ouder-Amstel;2031;17.8
7455;Totaal;Prognose;Ouder-Amstel;2032;18.1
7456;Totaal;Prognose;Ouder-Amstel;2033;18.4
7457;Totaal;Prognose;Ouder-Amstel;2034;18.7
7458;Totaal;Prognose;Ouder-Amstel;2035;19.1
7459;Totaal;Prognose;Ouder-Amstel;2036;19.4
7460;Totaal;Prognose;Ouder-Amstel;2037;19.7
7461;Totaal;Prognose;Ouder-Amstel;2038;20.0
7462;Totaal;Prognose;Ouder-Amstel;2039;20.3
7463;Totaal;Prognose;Ouder-Amstel;2040;20.5
7464;Totaal;Prognose;Oudewater;2017;10.0
7465;Totaal;Prognose;Oudewater;2018;10.1
7466;Totaal;Prognose;Oudewater;2019;10.1
7467;Totaal;Prognose;Oudewater;2020;10.1
7468;Totaal;Prognose;Oudewater;2021;10.1
7469;Totaal;Prognose;Oudewater;2022;10.1
7470;Totaal;Prognose;Oudewater;2023;10.1
7471;Totaal;Prognose;Oudewater;2024;10.1
7472;Totaal;Prognose;Oudewater;2025;10.1
7473;Totaal;Prognose;Oudewater;2026;10.1
7474;Totaal;Prognose;Oudewater;2027;10.0
7475;Totaal;Prognose;Oudewater;2028;10.0
7476;Totaal;Prognose;Oudewater;2029;10.0
7477;Totaal;Prognose;Oudewater;2030;10.0
7478;Totaal;Prognose;Oudewater;2031;10.0
7479;Totaal;Prognose;Oudewater;2032;10.0
7480;Totaal;Prognose;Oudewater;2033;10.0
7481;Totaal;Prognose;Oudewater;2034;10.0
7482;Totaal;Prognose;Oudewater;2035;10.0
7483;Totaal;Prognose;Oudewater;2036;9.9
7484;Totaal;Prognose;Oudewater;2037;9.9
7485;Totaal;Prognose;Oudewater;2038;9.9
7486;Totaal;Prognose;Oudewater;2039;9.9
7487;Totaal;Prognose;Oudewater;2040;9.9
7488;Totaal;Prognose;Overbetuwe;2017;47.1
7489;Totaal;Prognose;Overbetuwe;2018;47.2
7490;Totaal;Prognose;Overbetuwe;2019;47.2
7491;Totaal;Prognose;Overbetuwe;2020;47.2
7492;Totaal;Prognose;Overbetuwe;2021;47.3
7493;Totaal;Prognose;Overbetuwe;2022;47.3
7494;Totaal;Prognose;Overbetuwe;2023;47.3
7495;Totaal;Prognose;Overbetuwe;2024;47.4
7496;Totaal;Prognose;Overbetuwe;2025;47.4
7497;Totaal;Prognose;Overbetuwe;2026;47.4
7498;Totaal;Prognose;Overbetuwe;2027;47.5
7499;Totaal;Prognose;Overbetuwe;2028;47.5
7500;Totaal;Prognose;Overbetuwe;2029;47.4
7501;Totaal;Prognose;Overbetuwe;2030;47.4
7502;Totaal;Prognose;Overbetuwe;2031;47.4
7503;Totaal;Prognose;Overbetuwe;2032;47.4
7504;Totaal;Prognose;Overbetuwe;2033;47.4
7505;Totaal;Prognose;Overbetuwe;2034;47.1
7506;Totaal;Prognose;Overbetuwe;2035;47.0
7507;Totaal;Prognose;Overbetuwe;2036;46.8
7508;Totaal;Prognose;Overbetuwe;2037;46.6
7509;Totaal;Prognose;Overbetuwe;2038;46.4
7510;Totaal;Prognose;Overbetuwe;2039;46.3
7511;Totaal;Prognose;Overbetuwe;2040;46.0
7512;Totaal;Prognose;Papendrecht;2017;32.3
7513;Totaal;Prognose;Papendrecht;2018;32.4
7514;Totaal;Prognose;Papendrecht;2019;32.4
7515;Totaal;Prognose;Papendrecht;2020;32.3
7516;Totaal;Prognose;Papendrecht;2021;32.3
7517;Totaal;Prognose;Papendrecht;2022;32.3
7518;Totaal;Prognose;Papendrecht;2023;32.3
7519;Totaal;Prognose;Papendrecht;2024;32.3
7520;Totaal;Prognose;Papendrecht;2025;32.2
7521;Totaal;Prognose;Papendrecht;2026;32.2
7522;Totaal;Prognose;Papendrecht;2027;32.1
7523;Totaal;Prognose;Papendrecht;2028;32.0
7524;Totaal;Prognose;Papendrecht;2029;32.0
7525;Totaal;Prognose;Papendrecht;2030;31.9
7526;Totaal;Prognose;Papendrecht;2031;31.9
7527;Totaal;Prognose;Papendrecht;2032;31.9
7528;Totaal;Prognose;Papendrecht;2033;31.9
7529;Totaal;Prognose;Papendrecht;2034;31.9
7530;Totaal;Prognose;Papendrecht;2035;31.9
7531;Totaal;Prognose;Papendrecht;2036;31.8
7532;Totaal;Prognose;Papendrecht;2037;31.8
7533;Totaal;Prognose;Papendrecht;2038;31.7
7534;Totaal;Prognose;Papendrecht;2039;31.7
7535;Totaal;Prognose;Papendrecht;2040;31.7
7536;Totaal;Prognose;Peel en Maas;2017;43.1
7537;Totaal;Prognose;Peel en Maas;2018;43.0
7538;Totaal;Prognose;Peel en Maas;2019;42.8
7539;Totaal;Prognose;Peel en Maas;2020;42.7
7540;Totaal;Prognose;Peel en Maas;2021;42.5
7541;Totaal;Prognose;Peel en Maas;2022;42.3
7542;Totaal;Prognose;Peel en Maas;2023;42.2
7543;Totaal;Prognose;Peel en Maas;2024;42.0
7544;Totaal;Prognose;Peel en Maas;2025;41.8
7545;Totaal;Prognose;Peel en Maas;2026;41.5
7546;Totaal;Prognose;Peel en Maas;2027;41.3
7547;Totaal;Prognose;Peel en Maas;2028;41.1
7548;Totaal;Prognose;Peel en Maas;2029;40.8
7549;Totaal;Prognose;Peel en Maas;2030;40.6
7550;Totaal;Prognose;Peel en Maas;2031;40.4
7551;Totaal;Prognose;Peel en Maas;2032;40.1
7552;Totaal;Prognose;Peel en Maas;2033;39.9
7553;Totaal;Prognose;Peel en Maas;2034;39.7
7554;Totaal;Prognose;Peel en Maas;2035;39.4
7555;Totaal;Prognose;Peel en Maas;2036;39.2
7556;Totaal;Prognose;Peel en Maas;2037;38.9
7557;Totaal;Prognose;Peel en Maas;2038;38.7
7558;Totaal;Prognose;Peel en Maas;2039;38.5
7559;Totaal;Prognose;Peel en Maas;2040;38.2
7560;Totaal;Prognose;Pekela;2017;12.9
7561;Totaal;Prognose;Pekela;2018;12.9
7562;Totaal;Prognose;Pekela;2019;12.6
7563;Totaal;Prognose;Pekela;2020;12.3
7564;Totaal;Prognose;Pekela;2021;12.1
7565;Totaal;Prognose;Pekela;2022;12.0
7566;Totaal;Prognose;Pekela;2023;11.9
7567;Totaal;Prognose;Pekela;2024;11.8
7568;Totaal;Prognose;Pekela;2025;11.8
7569;Totaal;Prognose;Pekela;2026;11.7
7570;Totaal;Prognose;Pekela;2027;11.7
7571;Totaal;Prognose;Pekela;2028;11.6
7572;Totaal;Prognose;Pekela;2029;11.6
7573;Totaal;Prognose;Pekela;2030;11.5
7574;Totaal;Prognose;Pekela;2031;11.5
7575;Totaal;Prognose;Pekela;2032;11.4
7576;Totaal;Prognose;Pekela;2033;11.4
7577;Totaal;Prognose;Pekela;2034;11.4
7578;Totaal;Prognose;Pekela;2035;11.4
7579;Totaal;Prognose;Pekela;2036;11.3
7580;Totaal;Prognose;Pekela;2037;11.3
7581;Totaal;Prognose;Pekela;2038;11.2
7582;Totaal;Prognose;Pekela;2039;11.1
7583;Totaal;Prognose;Pekela;2040;11.1
7584;Totaal;Prognose;Pijnacker-Nootdorp;2017;53.0
7585;Totaal;Prognose;Pijnacker-Nootdorp;2018;53.9
7586;Totaal;Prognose;Pijnacker-Nootdorp;2019;54.6
7587;Totaal;Prognose;Pijnacker-Nootdorp;2020;55.3
7588;Totaal;Prognose;Pijnacker-Nootdorp;2021;55.9
7589;Totaal;Prognose;Pijnacker-Nootdorp;2022;56.5
7590;Totaal;Prognose;Pijnacker-Nootdorp;2023;57.0
7591;Totaal;Prognose;Pijnacker-Nootdorp;2024;57.5
7592;Totaal;Prognose;Pijnacker-Nootdorp;2025;57.9
7593;Totaal;Prognose;Pijnacker-Nootdorp;2026;58.3
7594;Totaal;Prognose;Pijnacker-Nootdorp;2027;58.6
7595;Totaal;Prognose;Pijnacker-Nootdorp;2028;59.0
7596;Totaal;Prognose;Pijnacker-Nootdorp;2029;59.3
7597;Totaal;Prognose;Pijnacker-Nootdorp;2030;59.6
7598;Totaal;Prognose;Pijnacker-Nootdorp;2031;59.9
7599;Totaal;Prognose;Pijnacker-Nootdorp;2032;60.2
7600;Totaal;Prognose;Pijnacker-Nootdorp;2033;60.5
7601;Totaal;Prognose;Pijnacker-Nootdorp;2034;60.8
7602;Totaal;Prognose;Pijnacker-Nootdorp;2035;61.1
7603;Totaal;Prognose;Pijnacker-Nootdorp;2036;61.3
7604;Totaal;Prognose;Pijnacker-Nootdorp;2037;61.6
7605;Totaal;Prognose;Pijnacker-Nootdorp;2038;61.9
7606;Totaal;Prognose;Pijnacker-Nootdorp;2039;62.1
7607;Totaal;Prognose;Pijnacker-Nootdorp;2040;62.3
7608;Totaal;Prognose;Purmerend;2017;80.2
7609;Totaal;Prognose;Purmerend;2018;80.6
7610;Totaal;Prognose;Purmerend;2019;80.7
7611;Totaal;Prognose;Purmerend;2020;80.6
7612;Totaal;Prognose;Purmerend;2021;80.3
7613;Totaal;Prognose;Purmerend;2022;80.0
7614;Totaal;Prognose;Purmerend;2023;79.6
7615;Totaal;Prognose;Purmerend;2024;79.3
7616;Totaal;Prognose;Purmerend;2025;79.3
7617;Totaal;Prognose;Purmerend;2026;79.3
7618;Totaal;Prognose;Purmerend;2027;79.3
7619;Totaal;Prognose;Purmerend;2028;79.2
7620;Totaal;Prognose;Purmerend;2029;79.3
7621;Totaal;Prognose;Purmerend;2030;79.3
7622;Totaal;Prognose;Purmerend;2031;79.4
7623;Totaal;Prognose;Purmerend;2032;79.4
7624;Totaal;Prognose;Purmerend;2033;79.4
7625;Totaal;Prognose;Purmerend;2034;79.3
7626;Totaal;Prognose;Purmerend;2035;79.2
7627;Totaal;Prognose;Purmerend;2036;79.2
7628;Totaal;Prognose;Purmerend;2037;79.3
7629;Totaal;Prognose;Purmerend;2038;79.3
7630;Totaal;Prognose;Purmerend;2039;79.2
7631;Totaal;Prognose;Purmerend;2040;79.3
7632;Totaal;Prognose;Putten;2017;24.6
7633;Totaal;Prognose;Putten;2018;24.7
7634;Totaal;Prognose;Putten;2019;24.8
7635;Totaal;Prognose;Putten;2020;24.8
7636;Totaal;Prognose;Putten;2021;24.9
7637;Totaal;Prognose;Putten;2022;25.0
7638;Totaal;Prognose;Putten;2023;25.1
7639;Totaal;Prognose;Putten;2024;25.1
7640;Totaal;Prognose;Putten;2025;25.1
7641;Totaal;Prognose;Putten;2026;25.2
7642;Totaal;Prognose;Putten;2027;25.2
7643;Totaal;Prognose;Putten;2028;25.2
7644;Totaal;Prognose;Putten;2029;25.2
7645;Totaal;Prognose;Putten;2030;25.3
7646;Totaal;Prognose;Putten;2031;25.4
7647;Totaal;Prognose;Putten;2032;25.4
7648;Totaal;Prognose;Putten;2033;25.6
7649;Totaal;Prognose;Putten;2034;25.6
7650;Totaal;Prognose;Putten;2035;25.7
7651;Totaal;Prognose;Putten;2036;25.7
7652;Totaal;Prognose;Putten;2037;25.7
7653;Totaal;Prognose;Putten;2038;25.7
7654;Totaal;Prognose;Putten;2039;25.8
7655;Totaal;Prognose;Putten;2040;25.8
7656;Totaal;Prognose;Raalte;2017;36.9
7657;Totaal;Prognose;Raalte;2018;37.0
7658;Totaal;Prognose;Raalte;2019;37.0
7659;Totaal;Prognose;Raalte;2020;37.0
7660;Totaal;Prognose;Raalte;2021;37.0
7661;Totaal;Prognose;Raalte;2022;37.0
7662;Totaal;Prognose;Raalte;2023;36.9
7663;Totaal;Prognose;Raalte;2024;36.9
7664;Totaal;Prognose;Raalte;2025;36.8
7665;Totaal;Prognose;Raalte;2026;36.8
7666;Totaal;Prognose;Raalte;2027;36.7
7667;Totaal;Prognose;Raalte;2028;36.7
7668;Totaal;Prognose;Raalte;2029;36.6
7669;Totaal;Prognose;Raalte;2030;36.6
7670;Totaal;Prognose;Raalte;2031;36.5
7671;Totaal;Prognose;Raalte;2032;36.5
7672;Totaal;Prognose;Raalte;2033;36.4
7673;Totaal;Prognose;Raalte;2034;36.3
7674;Totaal;Prognose;Raalte;2035;36.3
7675;Totaal;Prognose;Raalte;2036;36.2
7676;Totaal;Prognose;Raalte;2037;36.1
7677;Totaal;Prognose;Raalte;2038;36.0
7678;Totaal;Prognose;Raalte;2039;35.9
7679;Totaal;Prognose;Raalte;2040;35.8
7680;Totaal;Prognose;Reimerswaal;2017;22.2
7681;Totaal;Prognose;Reimerswaal;2018;22.4
7682;Totaal;Prognose;Reimerswaal;2019;22.5
7683;Totaal;Prognose;Reimerswaal;2020;22.6
7684;Totaal;Prognose;Reimerswaal;2021;22.7
7685;Totaal;Prognose;Reimerswaal;2022;22.7
7686;Totaal;Prognose;Reimerswaal;2023;22.8
7687;Totaal;Prognose;Reimerswaal;2024;22.8
7688;Totaal;Prognose;Reimerswaal;2025;22.8
7689;Totaal;Prognose;Reimerswaal;2026;22.8
7690;Totaal;Prognose;Reimerswaal;2027;22.8
7691;Totaal;Prognose;Reimerswaal;2028;22.8
7692;Totaal;Prognose;Reimerswaal;2029;22.8
7693;Totaal;Prognose;Reimerswaal;2030;22.8
7694;Totaal;Prognose;Reimerswaal;2031;22.8
7695;Totaal;Prognose;Reimerswaal;2032;22.7
7696;Totaal;Prognose;Reimerswaal;2033;22.7
7697;Totaal;Prognose;Reimerswaal;2034;22.7
7698;Totaal;Prognose;Reimerswaal;2035;22.6
7699;Totaal;Prognose;Reimerswaal;2036;22.6
7700;Totaal;Prognose;Reimerswaal;2037;22.5
7701;Totaal;Prognose;Reimerswaal;2038;22.5
7702;Totaal;Prognose;Reimerswaal;2039;22.4
7703;Totaal;Prognose;Reimerswaal;2040;22.4
7704;Totaal;Prognose;Renkum;2017;31.4
7705;Totaal;Prognose;Renkum;2018;31.2
7706;Totaal;Prognose;Renkum;2019;30.8
7707;Totaal;Prognose;Renkum;2020;30.4
7708;Totaal;Prognose;Renkum;2021;30.4
7709;Totaal;Prognose;Renkum;2022;30.4
7710;Totaal;Prognose;Renkum;2023;30.4
7711;Totaal;Prognose;Renkum;2024;30.5
7712;Totaal;Prognose;Renkum;2025;30.6
7713;Totaal;Prognose;Renkum;2026;30.7
7714;Totaal;Prognose;Renkum;2027;30.8
7715;Totaal;Prognose;Renkum;2028;30.9
7716;Totaal;Prognose;Renkum;2029;30.9
7717;Totaal;Prognose;Renkum;2030;31.0
7718;Totaal;Prognose;Renkum;2031;31.1
7719;Totaal;Prognose;Renkum;2032;31.2
7720;Totaal;Prognose;Renkum;2033;31.3
7721;Totaal;Prognose;Renkum;2034;31.4
7722;Totaal;Prognose;Renkum;2035;31.4
7723;Totaal;Prognose;Renkum;2036;31.5
7724;Totaal;Prognose;Renkum;2037;31.6
7725;Totaal;Prognose;Renkum;2038;31.7
7726;Totaal;Prognose;Renkum;2039;31.8
7727;Totaal;Prognose;Renkum;2040;32.0
7728;Totaal;Prognose;Renswoude;2017;5.2
7729;Totaal;Prognose;Renswoude;2018;5.3
7730;Totaal;Prognose;Renswoude;2019;5.4
7731;Totaal;Prognose;Renswoude;2020;5.5
7732;Totaal;Prognose;Renswoude;2021;5.5
7733;Totaal;Prognose;Renswoude;2022;5.6
7734;Totaal;Prognose;Renswoude;2023;5.6
7735;Totaal;Prognose;Renswoude;2024;5.6
7736;Totaal;Prognose;Renswoude;2025;5.7
7737;Totaal;Prognose;Renswoude;2026;5.7
7738;Totaal;Prognose;Renswoude;2027;5.7
7739;Totaal;Prognose;Renswoude;2028;5.7
7740;Totaal;Prognose;Renswoude;2029;5.8
7741;Totaal;Prognose;Renswoude;2030;5.8
7742;Totaal;Prognose;Renswoude;2031;5.8
7743;Totaal;Prognose;Renswoude;2032;5.8
7744;Totaal;Prognose;Renswoude;2033;5.8
7745;Totaal;Prognose;Renswoude;2034;5.8
7746;Totaal;Prognose;Renswoude;2035;5.8
7747;Totaal;Prognose;Renswoude;2036;5.8
7748;Totaal;Prognose;Renswoude;2037;5.8
7749;Totaal;Prognose;Renswoude;2038;5.8
7750;Totaal;Prognose;Renswoude;2039;5.8
7751;Totaal;Prognose;Renswoude;2040;5.8
7752;Totaal;Prognose;Reusel-De Mierden;2017;12.8
7753;Totaal;Prognose;Reusel-De Mierden;2018;12.8
7754;Totaal;Prognose;Reusel-De Mierden;2019;12.9
7755;Totaal;Prognose;Reusel-De Mierden;2020;12.9
7756;Totaal;Prognose;Reusel-De Mierden;2021;12.9
7757;Totaal;Prognose;Reusel-De Mierden;2022;12.9
7758;Totaal;Prognose;Reusel-De Mierden;2023;12.9
7759;Totaal;Prognose;Reusel-De Mierden;2024;12.9
7760;Totaal;Prognose;Reusel-De Mierden;2025;12.9
7761;Totaal;Prognose;Reusel-De Mierden;2026;12.8
7762;Totaal;Prognose;Reusel-De Mierden;2027;12.8
7763;Totaal;Prognose;Reusel-De Mierden;2028;12.7
7764;Totaal;Prognose;Reusel-De Mierden;2029;12.7
7765;Totaal;Prognose;Reusel-De Mierden;2030;12.7
7766;Totaal;Prognose;Reusel-De Mierden;2031;12.6
7767;Totaal;Prognose;Reusel-De Mierden;2032;12.6
7768;Totaal;Prognose;Reusel-De Mierden;2033;12.6
7769;Totaal;Prognose;Reusel-De Mierden;2034;12.5
7770;Totaal;Prognose;Reusel-De Mierden;2035;12.4
7771;Totaal;Prognose;Reusel-De Mierden;2036;12.4
7772;Totaal;Prognose;Reusel-De Mierden;2037;12.3
7773;Totaal;Prognose;Reusel-De Mierden;2038;12.2
7774;Totaal;Prognose;Reusel-De Mierden;2039;12.1
7775;Totaal;Prognose;Reusel-De Mierden;2040;12.1
7776;Totaal;Prognose;Rheden;2017;44.0
7777;Totaal;Prognose;Rheden;2018;44.0
7778;Totaal;Prognose;Rheden;2019;43.8
7779;Totaal;Prognose;Rheden;2020;43.7
7780;Totaal;Prognose;Rheden;2021;43.6
7781;Totaal;Prognose;Rheden;2022;43.6
7782;Totaal;Prognose;Rheden;2023;43.5
7783;Totaal;Prognose;Rheden;2024;43.5
7784;Totaal;Prognose;Rheden;2025;43.5
7785;Totaal;Prognose;Rheden;2026;43.5
7786;Totaal;Prognose;Rheden;2027;43.5
7787;Totaal;Prognose;Rheden;2028;43.5
7788;Totaal;Prognose;Rheden;2029;43.6
7789;Totaal;Prognose;Rheden;2030;43.6
7790;Totaal;Prognose;Rheden;2031;43.6
7791;Totaal;Prognose;Rheden;2032;43.6
7792;Totaal;Prognose;Rheden;2033;43.6
7793;Totaal;Prognose;Rheden;2034;43.7
7794;Totaal;Prognose;Rheden;2035;43.7
7795;Totaal;Prognose;Rheden;2036;43.6
7796;Totaal;Prognose;Rheden;2037;43.7
7797;Totaal;Prognose;Rheden;2038;43.7
7798;Totaal;Prognose;Rheden;2039;43.7
7799;Totaal;Prognose;Rheden;2040;43.7
7800;Totaal;Prognose;Rhenen;2017;19.5
7801;Totaal;Prognose;Rhenen;2018;19.5
7802;Totaal;Prognose;Rhenen;2019;19.5
7803;Totaal;Prognose;Rhenen;2020;19.6
7804;Totaal;Prognose;Rhenen;2021;19.6
7805;Totaal;Prognose;Rhenen;2022;19.7
7806;Totaal;Prognose;Rhenen;2023;19.7
7807;Totaal;Prognose;Rhenen;2024;19.8
7808;Totaal;Prognose;Rhenen;2025;19.8
7809;Totaal;Prognose;Rhenen;2026;19.8
7810;Totaal;Prognose;Rhenen;2027;19.8
7811;Totaal;Prognose;Rhenen;2028;19.8
7812;Totaal;Prognose;Rhenen;2029;19.9
7813;Totaal;Prognose;Rhenen;2030;20.0
7814;Totaal;Prognose;Rhenen;2031;20.0
7815;Totaal;Prognose;Rhenen;2032;20.1
7816;Totaal;Prognose;Rhenen;2033;20.2
7817;Totaal;Prognose;Rhenen;2034;20.3
7818;Totaal;Prognose;Rhenen;2035;20.3
7819;Totaal;Prognose;Rhenen;2036;20.3
7820;Totaal;Prognose;Rhenen;2037;20.3
7821;Totaal;Prognose;Rhenen;2038;20.4
7822;Totaal;Prognose;Rhenen;2039;20.4
7823;Totaal;Prognose;Rhenen;2040;20.5
7824;Totaal;Prognose;Ridderkerk;2017;44.9
7825;Totaal;Prognose;Ridderkerk;2018;44.8
7826;Totaal;Prognose;Ridderkerk;2019;44.6
7827;Totaal;Prognose;Ridderkerk;2020;44.3
7828;Totaal;Prognose;Ridderkerk;2021;44.1
7829;Totaal;Prognose;Ridderkerk;2022;44.1
7830;Totaal;Prognose;Ridderkerk;2023;44.1
7831;Totaal;Prognose;Ridderkerk;2024;44.1
7832;Totaal;Prognose;Ridderkerk;2025;44.1
7833;Totaal;Prognose;Ridderkerk;2026;44.1
7834;Totaal;Prognose;Ridderkerk;2027;44.1
7835;Totaal;Prognose;Ridderkerk;2028;44.1
7836;Totaal;Prognose;Ridderkerk;2029;44.1
7837;Totaal;Prognose;Ridderkerk;2030;44.1
7838;Totaal;Prognose;Ridderkerk;2031;44.1
7839;Totaal;Prognose;Ridderkerk;2032;44.2
7840;Totaal;Prognose;Ridderkerk;2033;44.2
7841;Totaal;Prognose;Ridderkerk;2034;44.2
7842;Totaal;Prognose;Ridderkerk;2035;44.2
7843;Totaal;Prognose;Ridderkerk;2036;44.0
7844;Totaal;Prognose;Ridderkerk;2037;44.0
7845;Totaal;Prognose;Ridderkerk;2038;44.0
7846;Totaal;Prognose;Ridderkerk;2039;44.0
7847;Totaal;Prognose;Ridderkerk;2040;44.0
7848;Totaal;Prognose;Rijnwaarden;2017;10.9
7849;Totaal;Prognose;Rijnwaarden;2018;10.9
7850;Totaal;Prognose;Rijnwaarden;2019;10.8
7851;Totaal;Prognose;Rijnwaarden;2020;10.8
7852;Totaal;Prognose;Rijnwaarden;2021;10.7
7853;Totaal;Prognose;Rijnwaarden;2022;10.7
7854;Totaal;Prognose;Rijnwaarden;2023;10.5
7855;Totaal;Prognose;Rijnwaarden;2024;10.5
7856;Totaal;Prognose;Rijnwaarden;2025;10.4
7857;Totaal;Prognose;Rijnwaarden;2026;10.3
7858;Totaal;Prognose;Rijnwaarden;2027;10.2
7859;Totaal;Prognose;Rijnwaarden;2028;10.1
7860;Totaal;Prognose;Rijnwaarden;2029;10.0
7861;Totaal;Prognose;Rijnwaarden;2030;9.9
7862;Totaal;Prognose;Rijnwaarden;2031;9.9
7863;Totaal;Prognose;Rijnwaarden;2032;9.8
7864;Totaal;Prognose;Rijnwaarden;2033;9.7
7865;Totaal;Prognose;Rijnwaarden;2034;9.6
7866;Totaal;Prognose;Rijnwaarden;2035;9.6
7867;Totaal;Prognose;Rijnwaarden;2036;9.4
7868;Totaal;Prognose;Rijnwaarden;2037;9.4
7869;Totaal;Prognose;Rijnwaarden;2038;9.3
7870;Totaal;Prognose;Rijnwaarden;2039;9.3
7871;Totaal;Prognose;Rijnwaarden;2040;9.2
7872;Totaal;Prognose;Rijssen-Holten;2017;38.3
7873;Totaal;Prognose;Rijssen-Holten;2018;38.5
7874;Totaal;Prognose;Rijssen-Holten;2019;38.7
7875;Totaal;Prognose;Rijssen-Holten;2020;38.9
