ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
314;Noord-Friesland (CR);"9e-10e 10%-groep; meer dan 42 600 euro";19.1;14.0
315;Zuidwest-Friesland (CR);Totaal particulier huishouden;43.3;100.0
316;Zuidwest-Friesland (CR);"1e 10%-groep; minder dan 13 100 euro";4.7;11.0
317;Zuidwest-Friesland (CR);"2e 10%-groep; 13 100 tot 16 500 euro";4.8;11.0
318;Zuidwest-Friesland (CR);"3e 10%-groep; 16 500 tot 19 700 euro";4.6;11.0
319;Zuidwest-Friesland (CR);"4e 10%-groep; 19 700 tot 23 200 euro";4.4;10.0
320;Zuidwest-Friesland (CR);"5e 10%-groep; 23 200 tot 27 300 euro";4.4;10.0
321;Zuidwest-Friesland (CR);"6e 10%-groep; 27 300 tot 31 600 euro";4.9;11.0
322;Zuidwest-Friesland (CR);"7e 10%-groep; 31 600 tot 36 300 euro";4.4;10.0
323;Zuidwest-Friesland (CR);"8e 10%-groep; 36 300 tot 42 600 euro";4.3;10.0
324;Zuidwest-Friesland (CR);"9e 10%-groep; 42 600 tot 53 100 euro";3.7;9.0
325;Zuidwest-Friesland (CR);"10e 10%-groep; meer dan 53 100  euro";3.2;7.0
326;Zuidwest-Friesland (CR);"1e 10%-groep; minder dan 13 100 euro";4.7;11.0
327;Zuidwest-Friesland (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";13.8;32.0
328;Zuidwest-Friesland (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";17.9;41.0
329;Zuidwest-Friesland (CR);"9e-10e 10%-groep; meer dan 42 600 euro";6.9;16.0
330;Zuidoost-Friesland (CR);Totaal particulier huishouden;85.0;100.0
331;Zuidoost-Friesland (CR);"1e 10%-groep; minder dan 13 100 euro";8.7;10.0
332;Zuidoost-Friesland (CR);"2e 10%-groep; 13 100 tot 16 500 euro";9.2;11.0
333;Zuidoost-Friesland (CR);"3e 10%-groep; 16 500 tot 19 700 euro";9.1;11.0
334;Zuidoost-Friesland (CR);"4e 10%-groep; 19 700 tot 23 200 euro";8.9;10.0
335;Zuidoost-Friesland (CR);"5e 10%-groep; 23 200 tot 27 300 euro";9.1;11.0
336;Zuidoost-Friesland (CR);"6e 10%-groep; 27 300 tot 31 600 euro";9.6;11.0
337;Zuidoost-Friesland (CR);"7e 10%-groep; 31 600 tot 36 300 euro";9.0;11.0
338;Zuidoost-Friesland (CR);"8e 10%-groep; 36 300 tot 42 600 euro";8.1;9.0
339;Zuidoost-Friesland (CR);"9e 10%-groep; 42 600 tot 53 100 euro";7.3;9.0
340;Zuidoost-Friesland (CR);"10e 10%-groep; meer dan 53 100  euro";6.1;7.0
341;Zuidoost-Friesland (CR);"1e 10%-groep; minder dan 13 100 euro";8.7;10.0
342;Zuidoost-Friesland (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";27.2;32.0
343;Zuidoost-Friesland (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";35.7;42.0
344;Zuidoost-Friesland (CR);"9e-10e 10%-groep; meer dan 42 600 euro";13.4;16.0
345;Noord-Drenthe (CR);Totaal particulier huishouden;76.7;100.0
346;Noord-Drenthe (CR);"1e 10%-groep; minder dan 13 100 euro";6.9;9.0
347;Noord-Drenthe (CR);"2e 10%-groep; 13 100 tot 16 500 euro";7.2;9.0
348;Noord-Drenthe (CR);"3e 10%-groep; 16 500 tot 19 700 euro";7.2;9.0
349;Noord-Drenthe (CR);"4e 10%-groep; 19 700 tot 23 200 euro";7.7;10.0
350;Noord-Drenthe (CR);"5e 10%-groep; 23 200 tot 27 300 euro";7.9;10.0
351;Noord-Drenthe (CR);"6e 10%-groep; 27 300 tot 31 600 euro";8.4;11.0
352;Noord-Drenthe (CR);"7e 10%-groep; 31 600 tot 36 300 euro";8.5;11.0
353;Noord-Drenthe (CR);"8e 10%-groep; 36 300 tot 42 600 euro";8.3;11.0
354;Noord-Drenthe (CR);"9e 10%-groep; 42 600 tot 53 100 euro";7.6;10.0
355;Noord-Drenthe (CR);"10e 10%-groep; meer dan 53 100  euro";7.0;9.0
356;Noord-Drenthe (CR);"1e 10%-groep; minder dan 13 100 euro";6.9;9.0
357;Noord-Drenthe (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";22.1;29.0
358;Noord-Drenthe (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";33.2;43.0
359;Noord-Drenthe (CR);"9e-10e 10%-groep; meer dan 42 600 euro";14.6;19.0
360;Zuidoost-Drenthe (CR);Totaal particulier huishouden;70.7;100.0
361;Zuidoost-Drenthe (CR);"1e 10%-groep; minder dan 13 100 euro";6.6;9.0
362;Zuidoost-Drenthe (CR);"2e 10%-groep; 13 100 tot 16 500 euro";8.3;12.0
363;Zuidoost-Drenthe (CR);"3e 10%-groep; 16 500 tot 19 700 euro";7.7;11.0
364;Zuidoost-Drenthe (CR);"4e 10%-groep; 19 700 tot 23 200 euro";7.8;11.0
365;Zuidoost-Drenthe (CR);"5e 10%-groep; 23 200 tot 27 300 euro";7.8;11.0
366;Zuidoost-Drenthe (CR);"6e 10%-groep; 27 300 tot 31 600 euro";7.8;11.0
367;Zuidoost-Drenthe (CR);"7e 10%-groep; 31 600 tot 36 300 euro";7.6;11.0
368;Zuidoost-Drenthe (CR);"8e 10%-groep; 36 300 tot 42 600 euro";6.8;10.0
369;Zuidoost-Drenthe (CR);"9e 10%-groep; 42 600 tot 53 100 euro";5.9;8.0
370;Zuidoost-Drenthe (CR);"10e 10%-groep; meer dan 53 100  euro";4.4;6.0
371;Zuidoost-Drenthe (CR);"1e 10%-groep; minder dan 13 100 euro";6.6;9.0
372;Zuidoost-Drenthe (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";23.8;34.0
373;Zuidoost-Drenthe (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";30.0;42.0
374;Zuidoost-Drenthe (CR);"9e-10e 10%-groep; meer dan 42 600 euro";10.3;15.0
375;Zuidwest-Drenthe (CR);Totaal particulier huishouden;52.5;100.0
376;Zuidwest-Drenthe (CR);"1e 10%-groep; minder dan 13 100 euro";4.8;9.0
377;Zuidwest-Drenthe (CR);"2e 10%-groep; 13 100 tot 16 500 euro";5.4;10.0
378;Zuidwest-Drenthe (CR);"3e 10%-groep; 16 500 tot 19 700 euro";5.4;10.0
379;Zuidwest-Drenthe (CR);"4e 10%-groep; 19 700 tot 23 200 euro";5.3;10.0
380;Zuidwest-Drenthe (CR);"5e 10%-groep; 23 200 tot 27 300 euro";5.8;11.0
381;Zuidwest-Drenthe (CR);"6e 10%-groep; 27 300 tot 31 600 euro";5.9;11.0
382;Zuidwest-Drenthe (CR);"7e 10%-groep; 31 600 tot 36 300 euro";5.8;11.0
383;Zuidwest-Drenthe (CR);"8e 10%-groep; 36 300 tot 42 600 euro";5.4;10.0
384;Zuidwest-Drenthe (CR);"9e 10%-groep; 42 600 tot 53 100 euro";4.9;9.0
385;Zuidwest-Drenthe (CR);"10e 10%-groep; meer dan 53 100  euro";4.0;8.0
386;Zuidwest-Drenthe (CR);"1e 10%-groep; minder dan 13 100 euro";4.8;9.0
387;Zuidwest-Drenthe (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";16.0;31.0
388;Zuidwest-Drenthe (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";22.9;44.0
389;Zuidwest-Drenthe (CR);"9e-10e 10%-groep; meer dan 42 600 euro";8.8;17.0
390;Noord-Overijssel (CR);Totaal particulier huishouden;134.8;100.0
391;Noord-Overijssel (CR);"1e 10%-groep; minder dan 13 100 euro";11.7;9.0
392;Noord-Overijssel (CR);"2e 10%-groep; 13 100 tot 16 500 euro";13.0;10.0
393;Noord-Overijssel (CR);"3e 10%-groep; 16 500 tot 19 700 euro";13.0;10.0
394;Noord-Overijssel (CR);"4e 10%-groep; 19 700 tot 23 200 euro";13.0;10.0
395;Noord-Overijssel (CR);"5e 10%-groep; 23 200 tot 27 300 euro";14.3;11.0
396;Noord-Overijssel (CR);"6e 10%-groep; 27 300 tot 31 600 euro";15.2;11.0
397;Noord-Overijssel (CR);"7e 10%-groep; 31 600 tot 36 300 euro";14.6;11.0
398;Noord-Overijssel (CR);"8e 10%-groep; 36 300 tot 42 600 euro";14.6;11.0
399;Noord-Overijssel (CR);"9e 10%-groep; 42 600 tot 53 100 euro";13.5;10.0
400;Noord-Overijssel (CR);"10e 10%-groep; meer dan 53 100  euro";12.0;9.0
401;Noord-Overijssel (CR);"1e 10%-groep; minder dan 13 100 euro";11.7;9.0
402;Noord-Overijssel (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";39.0;29.0
403;Noord-Overijssel (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";58.7;44.0
404;Noord-Overijssel (CR);"9e-10e 10%-groep; meer dan 42 600 euro";25.4;19.0
405;Zuidwest-Overijssel (CR);Totaal particulier huishouden;60.8;100.0
406;Zuidwest-Overijssel (CR);"1e 10%-groep; minder dan 13 100 euro";5.4;9.0
407;Zuidwest-Overijssel (CR);"2e 10%-groep; 13 100 tot 16 500 euro";6.1;10.0
408;Zuidwest-Overijssel (CR);"3e 10%-groep; 16 500 tot 19 700 euro";6.3;10.0
409;Zuidwest-Overijssel (CR);"4e 10%-groep; 19 700 tot 23 200 euro";6.0;10.0
410;Zuidwest-Overijssel (CR);"5e 10%-groep; 23 200 tot 27 300 euro";6.1;10.0
411;Zuidwest-Overijssel (CR);"6e 10%-groep; 27 300 tot 31 600 euro";6.7;11.0
412;Zuidwest-Overijssel (CR);"7e 10%-groep; 31 600 tot 36 300 euro";7.0;11.0
413;Zuidwest-Overijssel (CR);"8e 10%-groep; 36 300 tot 42 600 euro";6.3;10.0
414;Zuidwest-Overijssel (CR);"9e 10%-groep; 42 600 tot 53 100 euro";6.0;10.0
415;Zuidwest-Overijssel (CR);"10e 10%-groep; meer dan 53 100  euro";4.9;8.0
416;Zuidwest-Overijssel (CR);"1e 10%-groep; minder dan 13 100 euro";5.4;9.0
417;Zuidwest-Overijssel (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";18.3;30.0
418;Zuidwest-Overijssel (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";26.1;43.0
419;Zuidwest-Overijssel (CR);"9e-10e 10%-groep; meer dan 42 600 euro";11.0;18.0
420;Twente (CR);Totaal particulier huishouden;244.5;100.0
421;Twente (CR);"1e 10%-groep; minder dan 13 100 euro";23.0;9.0
422;Twente (CR);"2e 10%-groep; 13 100 tot 16 500 euro";26.3;11.0
423;Twente (CR);"3e 10%-groep; 16 500 tot 19 700 euro";25.4;10.0
424;Twente (CR);"4e 10%-groep; 19 700 tot 23 200 euro";24.8;10.0
425;Twente (CR);"5e 10%-groep; 23 200 tot 27 300 euro";26.3;11.0
426;Twente (CR);"6e 10%-groep; 27 300 tot 31 600 euro";26.8;11.0
427;Twente (CR);"7e 10%-groep; 31 600 tot 36 300 euro";25.5;10.0
428;Twente (CR);"8e 10%-groep; 36 300 tot 42 600 euro";23.9;10.0
429;Twente (CR);"9e 10%-groep; 42 600 tot 53 100 euro";22.8;9.0
430;Twente (CR);"10e 10%-groep; meer dan 53 100  euro";19.7;8.0
431;Twente (CR);"1e 10%-groep; minder dan 13 100 euro";23.0;9.0
432;Twente (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";76.5;31.0
433;Twente (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";102.5;42.0
434;Twente (CR);"9e-10e 10%-groep; meer dan 42 600 euro";42.5;17.0
435;Veluwe (CR);Totaal particulier huishouden;248.7;100.0
436;Veluwe (CR);"1e 10%-groep; minder dan 13 100 euro";19.8;8.0
437;Veluwe (CR);"2e 10%-groep; 13 100 tot 16 500 euro";21.4;9.0
438;Veluwe (CR);"3e 10%-groep; 16 500 tot 19 700 euro";22.6;9.0
439;Veluwe (CR);"4e 10%-groep; 19 700 tot 23 200 euro";23.0;9.0
440;Veluwe (CR);"5e 10%-groep; 23 200 tot 27 300 euro";25.7;10.0
441;Veluwe (CR);"6e 10%-groep; 27 300 tot 31 600 euro";27.2;11.0
442;Veluwe (CR);"7e 10%-groep; 31 600 tot 36 300 euro";26.8;11.0
443;Veluwe (CR);"8e 10%-groep; 36 300 tot 42 600 euro";26.4;11.0
444;Veluwe (CR);"9e 10%-groep; 42 600 tot 53 100 euro";27.4;11.0
445;Veluwe (CR);"10e 10%-groep; meer dan 53 100  euro";28.4;11.0
446;Veluwe (CR);"1e 10%-groep; minder dan 13 100 euro";19.8;8.0
447;Veluwe (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";66.9;27.0
448;Veluwe (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";106.1;43.0
449;Veluwe (CR);"9e-10e 10%-groep; meer dan 42 600 euro";55.8;22.0
450;Achterhoek (CR);Totaal particulier huishouden;160.3;100.0
451;Achterhoek (CR);"1e 10%-groep; minder dan 13 100 euro";13.6;8.0
452;Achterhoek (CR);"2e 10%-groep; 13 100 tot 16 500 euro";16.0;10.0
453;Achterhoek (CR);"3e 10%-groep; 16 500 tot 19 700 euro";15.1;9.0
454;Achterhoek (CR);"4e 10%-groep; 19 700 tot 23 200 euro";15.4;10.0
455;Achterhoek (CR);"5e 10%-groep; 23 200 tot 27 300 euro";16.0;10.0
456;Achterhoek (CR);"6e 10%-groep; 27 300 tot 31 600 euro";18.1;11.0
457;Achterhoek (CR);"7e 10%-groep; 31 600 tot 36 300 euro";17.9;11.0
458;Achterhoek (CR);"8e 10%-groep; 36 300 tot 42 600 euro";17.4;11.0
459;Achterhoek (CR);"9e 10%-groep; 42 600 tot 53 100 euro";16.2;10.0
460;Achterhoek (CR);"10e 10%-groep; meer dan 53 100  euro";14.4;9.0
461;Achterhoek (CR);"1e 10%-groep; minder dan 13 100 euro";13.6;8.0
462;Achterhoek (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";46.5;29.0
463;Achterhoek (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";69.5;43.0
464;Achterhoek (CR);"9e-10e 10%-groep; meer dan 42 600 euro";30.6;19.0
465;Arnhem/Nijmegen (CR);Totaal particulier huishouden;291.0;100.0
466;Arnhem/Nijmegen (CR);"1e 10%-groep; minder dan 13 100 euro";30.6;11.0
467;Arnhem/Nijmegen (CR);"2e 10%-groep; 13 100 tot 16 500 euro";30.6;10.0
468;Arnhem/Nijmegen (CR);"3e 10%-groep; 16 500 tot 19 700 euro";30.7;11.0
469;Arnhem/Nijmegen (CR);"4e 10%-groep; 19 700 tot 23 200 euro";29.7;10.0
470;Arnhem/Nijmegen (CR);"5e 10%-groep; 23 200 tot 27 300 euro";29.2;10.0
471;Arnhem/Nijmegen (CR);"6e 10%-groep; 27 300 tot 31 600 euro";28.9;10.0
472;Arnhem/Nijmegen (CR);"7e 10%-groep; 31 600 tot 36 300 euro";29.6;10.0
473;Arnhem/Nijmegen (CR);"8e 10%-groep; 36 300 tot 42 600 euro";28.8;10.0
474;Arnhem/Nijmegen (CR);"9e 10%-groep; 42 600 tot 53 100 euro";27.7;10.0
475;Arnhem/Nijmegen (CR);"10e 10%-groep; meer dan 53 100  euro";25.3;9.0
476;Arnhem/Nijmegen (CR);"1e 10%-groep; minder dan 13 100 euro";30.6;11.0
477;Arnhem/Nijmegen (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";90.9;31.0
478;Arnhem/Nijmegen (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";116.5;40.0
479;Arnhem/Nijmegen (CR);"9e-10e 10%-groep; meer dan 42 600 euro";53.0;18.0
480;Zuidwest-Gelderland (CR);Totaal particulier huishouden;88.4;100.0
481;Zuidwest-Gelderland (CR);"1e 10%-groep; minder dan 13 100 euro";6.8;8.0
482;Zuidwest-Gelderland (CR);"2e 10%-groep; 13 100 tot 16 500 euro";7.7;9.0
483;Zuidwest-Gelderland (CR);"3e 10%-groep; 16 500 tot 19 700 euro";7.4;8.0
484;Zuidwest-Gelderland (CR);"4e 10%-groep; 19 700 tot 23 200 euro";7.6;9.0
485;Zuidwest-Gelderland (CR);"5e 10%-groep; 23 200 tot 27 300 euro";8.3;9.0
486;Zuidwest-Gelderland (CR);"6e 10%-groep; 27 300 tot 31 600 euro";9.2;10.0
487;Zuidwest-Gelderland (CR);"7e 10%-groep; 31 600 tot 36 300 euro";9.7;11.0
488;Zuidwest-Gelderland (CR);"8e 10%-groep; 36 300 tot 42 600 euro";9.7;11.0
489;Zuidwest-Gelderland (CR);"9e 10%-groep; 42 600 tot 53 100 euro";10.8;12.0
490;Zuidwest-Gelderland (CR);"10e 10%-groep; meer dan 53 100  euro";11.3;13.0
491;Zuidwest-Gelderland (CR);"1e 10%-groep; minder dan 13 100 euro";6.8;8.0
492;Zuidwest-Gelderland (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";22.6;26.0
493;Zuidwest-Gelderland (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";36.9;42.0
494;Zuidwest-Gelderland (CR);"9e-10e 10%-groep; meer dan 42 600 euro";22.1;25.0
495;Utrecht (CR);Totaal particulier huishouden;482.5;100.0
496;Utrecht (CR);"1e 10%-groep; minder dan 13 100 euro";39.9;8.0
497;Utrecht (CR);"2e 10%-groep; 13 100 tot 16 500 euro";41.7;9.0
498;Utrecht (CR);"3e 10%-groep; 16 500 tot 19 700 euro";43.4;9.0
499;Utrecht (CR);"4e 10%-groep; 19 700 tot 23 200 euro";45.5;9.0
500;Utrecht (CR);"5e 10%-groep; 23 200 tot 27 300 euro";45.4;9.0
501;Utrecht (CR);"6e 10%-groep; 27 300 tot 31 600 euro";45.2;9.0
502;Utrecht (CR);"7e 10%-groep; 31 600 tot 36 300 euro";48.0;10.0
503;Utrecht (CR);"8e 10%-groep; 36 300 tot 42 600 euro";51.2;11.0
504;Utrecht (CR);"9e 10%-groep; 42 600 tot 53 100 euro";56.1;12.0
505;Utrecht (CR);"10e 10%-groep; meer dan 53 100  euro";66.2;14.0
506;Utrecht (CR);"1e 10%-groep; minder dan 13 100 euro";39.9;8.0
507;Utrecht (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";130.7;27.0
508;Utrecht (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";189.7;39.0
509;Utrecht (CR);"9e-10e 10%-groep; meer dan 42 600 euro";122.2;25.0
510;Kop van Noord-Holland (CR);Totaal particulier huishouden;149.8;100.0
511;Kop van Noord-Holland (CR);"1e 10%-groep; minder dan 13 100 euro";13.0;9.0
512;Kop van Noord-Holland (CR);"2e 10%-groep; 13 100 tot 16 500 euro";14.3;10.0
513;Kop van Noord-Holland (CR);"3e 10%-groep; 16 500 tot 19 700 euro";14.4;10.0
514;Kop van Noord-Holland (CR);"4e 10%-groep; 19 700 tot 23 200 euro";14.6;10.0
515;Kop van Noord-Holland (CR);"5e 10%-groep; 23 200 tot 27 300 euro";15.7;10.0
516;Kop van Noord-Holland (CR);"6e 10%-groep; 27 300 tot 31 600 euro";16.0;11.0
517;Kop van Noord-Holland (CR);"7e 10%-groep; 31 600 tot 36 300 euro";16.3;11.0
518;Kop van Noord-Holland (CR);"8e 10%-groep; 36 300 tot 42 600 euro";15.9;11.0
519;Kop van Noord-Holland (CR);"9e 10%-groep; 42 600 tot 53 100 euro";15.2;10.0
520;Kop van Noord-Holland (CR);"10e 10%-groep; meer dan 53 100  euro";14.2;9.0
521;Kop van Noord-Holland (CR);"1e 10%-groep; minder dan 13 100 euro";13.0;9.0
522;Kop van Noord-Holland (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";43.4;29.0
523;Kop van Noord-Holland (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";64.0;43.0
524;Kop van Noord-Holland (CR);"9e-10e 10%-groep; meer dan 42 600 euro";29.4;20.0
525;Alkmaar en omgeving (CR);Totaal particulier huishouden;95.9;100.0
526;Alkmaar en omgeving (CR);"1e 10%-groep; minder dan 13 100 euro";8.9;9.0
527;Alkmaar en omgeving (CR);"2e 10%-groep; 13 100 tot 16 500 euro";8.7;9.0
528;Alkmaar en omgeving (CR);"3e 10%-groep; 16 500 tot 19 700 euro";9.2;10.0
529;Alkmaar en omgeving (CR);"4e 10%-groep; 19 700 tot 23 200 euro";8.8;9.0
530;Alkmaar en omgeving (CR);"5e 10%-groep; 23 200 tot 27 300 euro";9.2;10.0
531;Alkmaar en omgeving (CR);"6e 10%-groep; 27 300 tot 31 600 euro";9.9;10.0
532;Alkmaar en omgeving (CR);"7e 10%-groep; 31 600 tot 36 300 euro";9.9;10.0
533;Alkmaar en omgeving (CR);"8e 10%-groep; 36 300 tot 42 600 euro";10.3;11.0
534;Alkmaar en omgeving (CR);"9e 10%-groep; 42 600 tot 53 100 euro";10.8;11.0
535;Alkmaar en omgeving (CR);"10e 10%-groep; meer dan 53 100  euro";10.2;11.0
536;Alkmaar en omgeving (CR);"1e 10%-groep; minder dan 13 100 euro";8.9;9.0
537;Alkmaar en omgeving (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";26.7;28.0
538;Alkmaar en omgeving (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";39.3;41.0
539;Alkmaar en omgeving (CR);"9e-10e 10%-groep; meer dan 42 600 euro";21.0;22.0
540;IJmond (CR);Totaal particulier huishouden;80.0;100.0
541;IJmond (CR);"1e 10%-groep; minder dan 13 100 euro";6.2;8.0
542;IJmond (CR);"2e 10%-groep; 13 100 tot 16 500 euro";6.7;8.0
543;IJmond (CR);"3e 10%-groep; 16 500 tot 19 700 euro";7.6;9.0
544;IJmond (CR);"4e 10%-groep; 19 700 tot 23 200 euro";7.8;10.0
545;IJmond (CR);"5e 10%-groep; 23 200 tot 27 300 euro";8.0;10.0
546;IJmond (CR);"6e 10%-groep; 27 300 tot 31 600 euro";8.3;10.0
547;IJmond (CR);"7e 10%-groep; 31 600 tot 36 300 euro";8.8;11.0
548;IJmond (CR);"8e 10%-groep; 36 300 tot 42 600 euro";9.0;11.0
549;IJmond (CR);"9e 10%-groep; 42 600 tot 53 100 euro";8.7;11.0
550;IJmond (CR);"10e 10%-groep; meer dan 53 100  euro";8.8;11.0
551;IJmond (CR);"1e 10%-groep; minder dan 13 100 euro";6.2;8.0
552;IJmond (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";22.1;28.0
553;IJmond (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";34.1;43.0
554;IJmond (CR);"9e-10e 10%-groep; meer dan 42 600 euro";17.5;22.0
555;Agglomeratie Haarlem (CR);Totaal particulier huishouden;97.1;100.0
556;Agglomeratie Haarlem (CR);"1e 10%-groep; minder dan 13 100 euro";10.0;10.0
557;Agglomeratie Haarlem (CR);"2e 10%-groep; 13 100 tot 16 500 euro";9.5;10.0
558;Agglomeratie Haarlem (CR);"3e 10%-groep; 16 500 tot 19 700 euro";9.7;10.0
559;Agglomeratie Haarlem (CR);"4e 10%-groep; 19 700 tot 23 200 euro";9.7;10.0
560;Agglomeratie Haarlem (CR);"5e 10%-groep; 23 200 tot 27 300 euro";9.3;10.0
561;Agglomeratie Haarlem (CR);"6e 10%-groep; 27 300 tot 31 600 euro";8.5;9.0
562;Agglomeratie Haarlem (CR);"7e 10%-groep; 31 600 tot 36 300 euro";8.3;9.0
563;Agglomeratie Haarlem (CR);"8e 10%-groep; 36 300 tot 42 600 euro";8.9;9.0
564;Agglomeratie Haarlem (CR);"9e 10%-groep; 42 600 tot 53 100 euro";10.1;10.0
565;Agglomeratie Haarlem (CR);"10e 10%-groep; meer dan 53 100  euro";13.1;13.0
566;Agglomeratie Haarlem (CR);"1e 10%-groep; minder dan 13 100 euro";10.0;10.0
567;Agglomeratie Haarlem (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";29.0;30.0
568;Agglomeratie Haarlem (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";35.0;36.0
569;Agglomeratie Haarlem (CR);"9e-10e 10%-groep; meer dan 42 600 euro";23.1;24.0
570;Zaanstreek (CR);Totaal particulier huishouden;66.6;100.0
571;Zaanstreek (CR);"1e 10%-groep; minder dan 13 100 euro";6.0;9.0
572;Zaanstreek (CR);"2e 10%-groep; 13 100 tot 16 500 euro";6.5;10.0
573;Zaanstreek (CR);"3e 10%-groep; 16 500 tot 19 700 euro";6.9;10.0
574;Zaanstreek (CR);"4e 10%-groep; 19 700 tot 23 200 euro";6.8;10.0
575;Zaanstreek (CR);"5e 10%-groep; 23 200 tot 27 300 euro";6.9;10.0
576;Zaanstreek (CR);"6e 10%-groep; 27 300 tot 31 600 euro";6.7;10.0
577;Zaanstreek (CR);"7e 10%-groep; 31 600 tot 36 300 euro";7.1;11.0
578;Zaanstreek (CR);"8e 10%-groep; 36 300 tot 42 600 euro";7.2;11.0
579;Zaanstreek (CR);"9e 10%-groep; 42 600 tot 53 100 euro";6.7;10.0
580;Zaanstreek (CR);"10e 10%-groep; meer dan 53 100  euro";5.8;9.0
581;Zaanstreek (CR);"1e 10%-groep; minder dan 13 100 euro";6.0;9.0
582;Zaanstreek (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";20.2;30.0
583;Zaanstreek (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";27.8;42.0
584;Zaanstreek (CR);"9e-10e 10%-groep; meer dan 42 600 euro";12.5;19.0
585;Groot-Amsterdam (CR);Totaal particulier huishouden;553.6;100.0
586;Groot-Amsterdam (CR);"1e 10%-groep; minder dan 13 100 euro";80.8;15.0
587;Groot-Amsterdam (CR);"2e 10%-groep; 13 100 tot 16 500 euro";57.9;10.0
588;Groot-Amsterdam (CR);"3e 10%-groep; 16 500 tot 19 700 euro";59.0;11.0
589;Groot-Amsterdam (CR);"4e 10%-groep; 19 700 tot 23 200 euro";57.7;10.0
590;Groot-Amsterdam (CR);"5e 10%-groep; 23 200 tot 27 300 euro";54.0;10.0
591;Groot-Amsterdam (CR);"6e 10%-groep; 27 300 tot 31 600 euro";46.0;8.0
592;Groot-Amsterdam (CR);"7e 10%-groep; 31 600 tot 36 300 euro";44.5;8.0
593;Groot-Amsterdam (CR);"8e 10%-groep; 36 300 tot 42 600 euro";46.3;8.0
594;Groot-Amsterdam (CR);"9e 10%-groep; 42 600 tot 53 100 euro";48.7;9.0
595;Groot-Amsterdam (CR);"10e 10%-groep; meer dan 53 100  euro";58.5;11.0
596;Groot-Amsterdam (CR);"1e 10%-groep; minder dan 13 100 euro";80.8;15.0
597;Groot-Amsterdam (CR);"2e-4e 10%-groep; 13 100 tot 23 200 euro";174.7;32.0
598;Groot-Amsterdam (CR);"5e-8e 10%-groep; 23 200 tot 42 600 euro";190.8;34.0
599;Groot-Amsterdam (CR);"9e-10e 10%-groep; meer dan 42 600 euro";107.2;19.0
600;Het Gooi en Vechtstreek (CR);Totaal particulier huishouden;104.7;100.0
601;Het Gooi en Vechtstreek (CR);"1e 10%-groep; minder dan 13 100 euro";9.5;9.0
602;Het Gooi en Vechtstreek (CR);"2e 10%-groep; 13 100 tot 16 500 euro";9.3;9.0
603;Het Gooi en Vechtstreek (CR);"3e 10%-groep; 16 500 tot 19 700 euro";9.6;9.0
604;Het Gooi en Vechtstreek (CR);"4e 10%-groep; 19 700 tot 23 200 euro";9.5;9.0
605;Het Gooi en Vechtstreek (CR);"5e 10%-groep; 23 200 tot 27 300 euro";9.3;9.0
606;Het Gooi en Vechtstreek (CR);"6e 10%-groep; 27 300 tot 31 600 euro";9.2;9.0
607;Het Gooi en Vechtstreek (CR);"7e 10%-groep; 31 600 tot 36 300 euro";9.4;9.0
608;Het Gooi en Vechtstreek (CR);"8e 10%-groep; 36 300 tot 42 600 euro";9.9;9.0
