ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
959;Bruinkool en bruinkoolbriketten;2017 augustus;10.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;10.0;;1.0
960;Bruinkool en bruinkoolbriketten;2017 september;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;9.0;;1.0
961;Bruinkool en bruinkoolbriketten;2017 3e kwartaal;28.0;;;28.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;;;26.0;;2.0
962;Bruinkool en bruinkoolbriketten;2017 oktober;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
963;Bruinkool en bruinkoolbriketten;2017 november;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
964;Bruinkool en bruinkoolbriketten;2017 december;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
965;Bruinkool en bruinkoolbriketten;2017 4e kwartaal;20.0;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;2.0
966;Bruinkool en bruinkoolbriketten;2018 januari;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
967;Bruinkool en bruinkoolbriketten;2018 februari;8.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
968;Bruinkool en bruinkoolbriketten;2018 maart;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
969;Bruinkool en bruinkoolbriketten;2018 1e kwartaal;22.0;;;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;;;20.0;;2.0
970;Bruinkool en bruinkoolbriketten;2018 april;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
971;Bruinkool en bruinkoolbriketten;2018 mei;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
972;Bruinkool en bruinkoolbriketten;2018 juni;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
973;Bruinkool en bruinkoolbriketten;2018 2e kwartaal;20.0;;;21.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;1.0
974;Bruinkool en bruinkoolbriketten;2018 juli;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;8.0;;0.0
975;Bruinkool en bruinkoolbriketten;2018 augustus;10.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;10.0;;1.0
976;Bruinkool en bruinkoolbriketten;2018 september;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;9.0;;1.0
977;Bruinkool en bruinkoolbriketten;2018 3e kwartaal;28.0;;;28.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;;;26.0;;2.0
978;Bruinkool en bruinkoolbriketten;2018 oktober;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
979;Bruinkool en bruinkoolbriketten;2018 november;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
980;Cokesovencokes;1990;2339.0;2736.0;;360.0;2.0;829.0;670.0;598.0;72.0;-8.0;2347.0;;;2189.0;2131.0;
981;Cokesovencokes;1991;2161.0;2932.0;;323.0;46.0;1089.0;598.0;603.0;-5.0;-5.0;2166.0;;;2030.0;1975.0;
982;Cokesovencokes;1992;2079.0;2922.0;;341.0;42.0;1176.0;603.0;611.0;-8.0;0.0;2079.0;;;1944.0;1888.0;
983;Cokesovencokes;1993;2290.0;2879.0;;231.0;50.0;920.0;611.0;511.0;100.0;0.0;2290.0;;;2167.0;2127.0;
984;Cokesovencokes;1994;2351.0;2886.0;;531.0;214.0;986.0;511.0;591.0;-80.0;-1.0;2352.0;;;2225.0;2178.0;
985;Cokesovencokes;1995;2454.0;2895.0;;722.0;430.0;1098.0;591.0;656.0;-65.0;-1.0;2455.0;;;2328.0;2283.0;
986;Cokesovencokes;1996;2287.0;2921.0;;360.0;204.0;904.0;656.0;746.0;-90.0;-1.0;2288.0;;;2149.0;2107.0;
987;Cokesovencokes;1997;2279.0;2905.0;;427.0;265.0;1017.0;746.0;782.0;-36.0;0.0;2279.0;;;2148.0;2106.0;
988;Cokesovencokes;1998;2199.0;2837.0;;437.0;341.0;1134.0;782.0;723.0;59.0;0.0;2199.0;;;2130.0;2086.0;
989;Cokesovencokes;1999;2134.0;2327.0;;528.0;426.0;838.0;723.0;606.0;117.0;0.0;2134.0;;;2059.0;2013.0;
990;Cokesovencokes;2000;2027.0;2127.0;;515.0;419.0;562.0;606.0;659.0;-53.0;0.0;2027.0;;;1952.0;1907.0;
991;Cokesovencokes;2001;2080.0;2214.0;;613.0;553.0;777.0;659.0;629.0;30.0;0.0;2080.0;;;2006.0;1961.0;
992;Cokesovencokes;2002;2090.0;2127.0;;575.0;506.0;694.0;629.0;547.0;82.0;-1.0;2091.0;;;2014.0;1978.0;
993;Cokesovencokes;2003;2198.0;2154.0;;604.0;341.0;567.0;547.0;540.0;7.0;-1.0;2199.0;;;2130.0;2089.0;
994;Cokesovencokes;2004;2160.0;2216.0;;333.0;217.0;346.0;540.0;583.0;-43.0;-1.0;2161.0;;;2085.0;2044.0;
995;Cokesovencokes;2005;2082.0;2249.0;;341.0;296.0;357.0;583.0;734.0;-151.0;0.0;2082.0;;;2005.0;1972.0;
996;Cokesovencokes;2006;1903.0;2174.0;;430.0;273.0;738.0;734.0;697.0;37.0;0.0;1903.0;;;1830.0;1790.0;
997;Cokesovencokes;2007;2149.0;2172.0;;513.0;309.0;569.0;697.0;664.0;33.0;-1.0;2150.0;;;2073.0;2021.0;
998;Cokesovencokes;2008;2145.0;2099.0;;273.0;123.0;314.0;664.0;577.0;87.0;-1.0;2146.0;;;2068.0;2012.0;
999;Cokesovencokes;2009;1759.0;1690.0;;78.0;10.0;134.0;577.0;452.0;125.0;0.0;1759.0;;;1719.0;1680.0;
1000;Cokesovencokes;2010;2144.0;2030.0;;242.0;72.0;148.0;452.0;432.0;20.0;-1.0;2145.0;;;2112.0;2073.0;
1001;Cokesovencokes;2011;2162.0;2015.0;;159.0;45.0;42.0;432.0;402.0;30.0;1.0;2161.0;;;2121.0;2083.0;
1002;Cokesovencokes;2012;2105.0;1883.0;;233.0;62.0;92.0;402.0;321.0;81.0;-4.0;2109.0;;;2078.0;2039.0;
1003;Cokesovencokes;2013;2025.0;1985.0;;153.0;86.0;318.0;321.0;116.0;205.0;-1.0;2026.0;;;2016.0;1983.0;
1004;Cokesovencokes;2014;2004.0;2011.0;;468.0;316.0;535.0;116.0;56.0;60.0;1.0;2003.0;;;1998.0;1963.0;
1005;Cokesovencokes;2015;1962.0;2035.0;;69.0;32.0;129.0;56.0;69.0;-13.0;0.0;1962.0;;;1962.0;1924.0;
1006;Cokesovencokes;2016;1978.0;2034.0;;71.0;47.0;78.0;69.0;118.0;-49.0;0.0;1978.0;;;1978.0;1939.0;
1007;Cokesovencokes;2017;1984.0;1964.0;;114.0;80.0;175.0;118.0;37.0;81.0;0.0;1984.0;;;1984.0;1938.0;
1008;Cokesovencokes;1990 januari;;;;;;;670.0;;;;;;;;;
1009;Cokesovencokes;1990 februari;;;;;;;;;;;;;;;;
1010;Cokesovencokes;1990 maart;;;;;;;;;;;;;;;;
1011;Cokesovencokes;1990 1e kwartaal;;;;;;;670.0;;;;;;;;;
1012;Cokesovencokes;1990 april;;;;;;;;;;;;;;;;
1013;Cokesovencokes;1990 mei;;;;;;;;;;;;;;;;
1014;Cokesovencokes;1990 juni;;;;;;;;;;;;;;;;
1015;Cokesovencokes;1990 2e kwartaal;;;;;;;;;;;;;;;;
1016;Cokesovencokes;1990 juli;;;;;;;;;;;;;;;;
1017;Cokesovencokes;1990 augustus;;;;;;;;;;;;;;;;
1018;Cokesovencokes;1990 september;;;;;;;;;;;;;;;;
1019;Cokesovencokes;1990 3e kwartaal;;;;;;;;;;;;;;;;
1020;Cokesovencokes;1990 oktober;;;;;;;;;;;;;;;;
1021;Cokesovencokes;1990 november;;;;;;;;;;;;;;;;
1022;Cokesovencokes;1990 december;;;;;;;;598.0;;;;;;;;
1023;Cokesovencokes;1990 4e kwartaal;;;;;;;;598.0;;;;;;;;
1024;Cokesovencokes;1991 januari;;;;;;;598.0;;;;;;;;;
1025;Cokesovencokes;1991 februari;;;;;;;;;;;;;;;;
1026;Cokesovencokes;1991 maart;;;;;;;;;;;;;;;;
1027;Cokesovencokes;1991 1e kwartaal;;;;;;;598.0;;;;;;;;;
1028;Cokesovencokes;1991 april;;;;;;;;;;;;;;;;
1029;Cokesovencokes;1991 mei;;;;;;;;;;;;;;;;
1030;Cokesovencokes;1991 juni;;;;;;;;;;;;;;;;
1031;Cokesovencokes;1991 2e kwartaal;;;;;;;;;;;;;;;;
1032;Cokesovencokes;1991 juli;;;;;;;;;;;;;;;;
1033;Cokesovencokes;1991 augustus;;;;;;;;;;;;;;;;
1034;Cokesovencokes;1991 september;;;;;;;;;;;;;;;;
1035;Cokesovencokes;1991 3e kwartaal;;;;;;;;;;;;;;;;
1036;Cokesovencokes;1991 oktober;;;;;;;;;;;;;;;;
1037;Cokesovencokes;1991 november;;;;;;;;;;;;;;;;
1038;Cokesovencokes;1991 december;;;;;;;;603.0;;;;;;;;
1039;Cokesovencokes;1991 4e kwartaal;;;;;;;;603.0;;;;;;;;
1040;Cokesovencokes;1992 januari;;;;;;;603.0;;;;;;;;;
1041;Cokesovencokes;1992 februari;;;;;;;;;;;;;;;;
1042;Cokesovencokes;1992 maart;;;;;;;;;;;;;;;;
1043;Cokesovencokes;1992 1e kwartaal;;;;;;;603.0;;;;;;;;;
1044;Cokesovencokes;1992 april;;;;;;;;;;;;;;;;
1045;Cokesovencokes;1992 mei;;;;;;;;;;;;;;;;
1046;Cokesovencokes;1992 juni;;;;;;;;;;;;;;;;
1047;Cokesovencokes;1992 2e kwartaal;;;;;;;;;;;;;;;;
1048;Cokesovencokes;1992 juli;;;;;;;;;;;;;;;;
1049;Cokesovencokes;1992 augustus;;;;;;;;;;;;;;;;
1050;Cokesovencokes;1992 september;;;;;;;;;;;;;;;;
1051;Cokesovencokes;1992 3e kwartaal;;;;;;;;;;;;;;;;
1052;Cokesovencokes;1992 oktober;;;;;;;;;;;;;;;;
1053;Cokesovencokes;1992 november;;;;;;;;;;;;;;;;
1054;Cokesovencokes;1992 december;;;;;;;;611.0;;;;;;;;
1055;Cokesovencokes;1992 4e kwartaal;;;;;;;;611.0;;;;;;;;
1056;Cokesovencokes;1993 januari;;;;;;;611.0;;;;;;;;;
1057;Cokesovencokes;1993 februari;;;;;;;;;;;;;;;;
1058;Cokesovencokes;1993 maart;;;;;;;;;;;;;;;;
1059;Cokesovencokes;1993 1e kwartaal;;;;;;;611.0;;;;;;;;;
1060;Cokesovencokes;1993 april;;;;;;;;;;;;;;;;
1061;Cokesovencokes;1993 mei;;;;;;;;;;;;;;;;
1062;Cokesovencokes;1993 juni;;;;;;;;;;;;;;;;
1063;Cokesovencokes;1993 2e kwartaal;;;;;;;;;;;;;;;;
1064;Cokesovencokes;1993 juli;;;;;;;;;;;;;;;;
1065;Cokesovencokes;1993 augustus;;;;;;;;;;;;;;;;
1066;Cokesovencokes;1993 september;;;;;;;;;;;;;;;;
1067;Cokesovencokes;1993 3e kwartaal;;;;;;;;;;;;;;;;
1068;Cokesovencokes;1993 oktober;;;;;;;;;;;;;;;;
1069;Cokesovencokes;1993 november;;;;;;;;;;;;;;;;
1070;Cokesovencokes;1993 december;;;;;;;;511.0;;;;;;;;
1071;Cokesovencokes;1993 4e kwartaal;;;;;;;;511.0;;;;;;;;
1072;Cokesovencokes;1994 januari;;;;;;;511.0;;;;;;;;;
1073;Cokesovencokes;1994 februari;;;;;;;;;;;;;;;;
1074;Cokesovencokes;1994 maart;;;;;;;;;;;;;;;;
1075;Cokesovencokes;1994 1e kwartaal;;;;;;;511.0;;;;;;;;;
1076;Cokesovencokes;1994 april;;;;;;;;;;;;;;;;
1077;Cokesovencokes;1994 mei;;;;;;;;;;;;;;;;
1078;Cokesovencokes;1994 juni;;;;;;;;;;;;;;;;
1079;Cokesovencokes;1994 2e kwartaal;;;;;;;;;;;;;;;;
1080;Cokesovencokes;1994 juli;;;;;;;;;;;;;;;;
1081;Cokesovencokes;1994 augustus;;;;;;;;;;;;;;;;
1082;Cokesovencokes;1994 september;;;;;;;;;;;;;;;;
1083;Cokesovencokes;1994 3e kwartaal;;;;;;;;;;;;;;;;
1084;Cokesovencokes;1994 oktober;;;;;;;;;;;;;;;;
1085;Cokesovencokes;1994 november;;;;;;;;;;;;;;;;
1086;Cokesovencokes;1994 december;;;;;;;;591.0;;;;;;;;
1087;Cokesovencokes;1994 4e kwartaal;;;;;;;;591.0;;;;;;;;
1088;Cokesovencokes;1995 januari;;;;;;;591.0;;;;;;;;;
1089;Cokesovencokes;1995 februari;;;;;;;;;;;;;;;;
1090;Cokesovencokes;1995 maart;;;;;;;;;;;;;;;;
1091;Cokesovencokes;1995 1e kwartaal;;699.0;;126.0;;275.0;591.0;;;;;;;;;
1092;Cokesovencokes;1995 april;;;;;;;;;;;;;;;;
1093;Cokesovencokes;1995 mei;;;;;;;;;;;;;;;;
1094;Cokesovencokes;1995 juni;;;;;;;;;;;;;;;;
1095;Cokesovencokes;1995 2e kwartaal;;739.0;;188.0;;308.0;;;;;;;;;;
1096;Cokesovencokes;1995 juli;;;;;;;;;;;;;;;;
1097;Cokesovencokes;1995 augustus;;;;;;;;;;;;;;;;
1098;Cokesovencokes;1995 september;;;;;;;;;;;;;;;;
1099;Cokesovencokes;1995 3e kwartaal;;739.0;;188.0;;240.0;;;;;;;;;;
1100;Cokesovencokes;1995 oktober;;;;;;;;;;;;;;;;
1101;Cokesovencokes;1995 november;;;;;;;;;;;;;;;;
1102;Cokesovencokes;1995 december;;;;;;;;656.0;;;;;;;;
1103;Cokesovencokes;1995 4e kwartaal;;719.0;;220.0;;275.0;;656.0;;;;;;;;
1104;Cokesovencokes;1996 januari;;;;;;;656.0;;;;;;;;;
1105;Cokesovencokes;1996 februari;;;;;;;;;;;;;;;;
1106;Cokesovencokes;1996 maart;;;;;;;;;;;;;;;;
1107;Cokesovencokes;1996 1e kwartaal;;705.0;;78.0;;201.0;656.0;;;;;;;;;
1108;Cokesovencokes;1996 april;;;;;;;;;;;;;;;;
1109;Cokesovencokes;1996 mei;;;;;;;;;;;;;;;;
1110;Cokesovencokes;1996 juni;;;;;;;;;;;;;;;;
1111;Cokesovencokes;1996 2e kwartaal;;725.0;;102.0;;201.0;;;;;;;;;;
1112;Cokesovencokes;1996 juli;;;;;;;;;;;;;;;;
1113;Cokesovencokes;1996 augustus;;;;;;;;;;;;;;;;
1114;Cokesovencokes;1996 september;;;;;;;;;;;;;;;;
1115;Cokesovencokes;1996 3e kwartaal;;745.0;;102.0;;234.0;;;;;;;;;;
1116;Cokesovencokes;1996 oktober;;;;;;;;;;;;;;;;
1117;Cokesovencokes;1996 november;;;;;;;;;;;;;;;;
1118;Cokesovencokes;1996 december;;;;;;;;746.0;;;;;;;;
1119;Cokesovencokes;1996 4e kwartaal;;745.0;;78.0;;268.0;;746.0;;;;;;;;
1120;Cokesovencokes;1997 januari;;;;;;;746.0;;;;;;;;;
1121;Cokesovencokes;1997 februari;;;;;;;;;;;;;;;;
1122;Cokesovencokes;1997 maart;;;;;;;;;;;;;;;;
1123;Cokesovencokes;1997 1e kwartaal;;721.0;;61.0;;271.0;746.0;;;;;;;;;
1124;Cokesovencokes;1997 april;;;;;;;;;;;;;;;;
1125;Cokesovencokes;1997 mei;;;;;;;;;;;;;;;;
1126;Cokesovencokes;1997 juni;;;;;;;;;;;;;;;;
1127;Cokesovencokes;1997 2e kwartaal;;721.0;;122.0;;271.0;;;;;;;;;;
1128;Cokesovencokes;1997 juli;;;;;;;;;;;;;;;;
1129;Cokesovencokes;1997 augustus;;;;;;;;;;;;;;;;
1130;Cokesovencokes;1997 september;;;;;;;;;;;;;;;;
1131;Cokesovencokes;1997 3e kwartaal;;721.0;;153.0;;271.0;;;;;;;;;;
1132;Cokesovencokes;1997 oktober;;;;;;;;;;;;;;;;
1133;Cokesovencokes;1997 november;;;;;;;;;;;;;;;;
1134;Cokesovencokes;1997 december;;;;;;;;782.0;;;;;;;;
1135;Cokesovencokes;1997 4e kwartaal;;741.0;;92.0;;203.0;;782.0;;;;;;;;
1136;Cokesovencokes;1998 januari;;;;;;;782.0;;;;;;;;;
1137;Cokesovencokes;1998 februari;;;;;;;;;;;;;;;;
1138;Cokesovencokes;1998 maart;;;;;;;;;;;;;;;;
1139;Cokesovencokes;1998 1e kwartaal;;724.0;;125.0;;325.0;782.0;;;;;;;;;
1140;Cokesovencokes;1998 april;;;;;;;;;;;;;;;;
1141;Cokesovencokes;1998 mei;;;;;;;;;;;;;;;;
1142;Cokesovencokes;1998 juni;;;;;;;;;;;;;;;;
1143;Cokesovencokes;1998 2e kwartaal;;724.0;;93.0;;350.0;;;;;;;;;;
1144;Cokesovencokes;1998 juli;;;;;;;;;;;;;;;;
1145;Cokesovencokes;1998 augustus;;;;;;;;;;;;;;;;
1146;Cokesovencokes;1998 september;;;;;;;;;;;;;;;;
1147;Cokesovencokes;1998 3e kwartaal;;724.0;;126.0;;199.0;;;;;;;;;;
1148;Cokesovencokes;1998 oktober;;;;;;;;;;;;;;;;
1149;Cokesovencokes;1998 november;;;;;;;;;;;;;;;;
1150;Cokesovencokes;1998 december;;;;;;;;723.0;;;;;;;;
1151;Cokesovencokes;1998 4e kwartaal;;664.0;;93.0;;260.0;;723.0;;;;;;;;
1152;Cokesovencokes;1999 januari;;;;;;;723.0;;;;;;;;;
1153;Cokesovencokes;1999 februari;;;;;;;;;;;;;;;;
1154;Cokesovencokes;1999 maart;;;;;;;;;;;;;;;;
1155;Cokesovencokes;1999 1e kwartaal;;615.0;;132.0;;276.0;723.0;;;;;;;;;
1156;Cokesovencokes;1999 april;;;;;;;;;;;;;;;;
1157;Cokesovencokes;1999 mei;;;;;;;;;;;;;;;;
1158;Cokesovencokes;1999 juni;;;;;;;;;;;;;;;;
1159;Cokesovencokes;1999 2e kwartaal;;615.0;;99.0;;212.0;;;;;;;;;;
1160;Cokesovencokes;1999 juli;;;;;;;;;;;;;;;;
1161;Cokesovencokes;1999 augustus;;;;;;;;;;;;;;;;
1162;Cokesovencokes;1999 september;;;;;;;;;;;;;;;;
1163;Cokesovencokes;1999 3e kwartaal;;558.0;;132.0;;175.0;;;;;;;;;;
1164;Cokesovencokes;1999 oktober;;;;;;;;;;;;;;;;
1165;Cokesovencokes;1999 november;;;;;;;;;;;;;;;;
1166;Cokesovencokes;1999 december;;;;;;;;606.0;;;;;;;;
1167;Cokesovencokes;1999 4e kwartaal;;538.0;;165.0;;175.0;;606.0;;;;;;;;
1168;Cokesovencokes;2000 januari;;;;;;;606.0;;;;;;;;;
1169;Cokesovencokes;2000 februari;;;;;;;;;;;;;;;;
1170;Cokesovencokes;2000 maart;;;;;;;;;;;;;;;;
1171;Cokesovencokes;2000 1e kwartaal;;532.0;;200.0;;208.0;606.0;;;;;;;;;
1172;Cokesovencokes;2000 april;;;;;;;;;;;;;;;;
1173;Cokesovencokes;2000 mei;;;;;;;;;;;;;;;;
1174;Cokesovencokes;2000 juni;;;;;;;;;;;;;;;;
1175;Cokesovencokes;2000 2e kwartaal;;513.0;;105.0;;136.0;;;;;;;;;;
1176;Cokesovencokes;2000 juli;;;;;;;;;;;;;;;;
1177;Cokesovencokes;2000 augustus;;;;;;;;;;;;;;;;
1178;Cokesovencokes;2000 september;;;;;;;;;;;;;;;;
1179;Cokesovencokes;2000 3e kwartaal;;551.0;;105.0;;72.0;;;;;;;;;;
1180;Cokesovencokes;2000 oktober;;;;;;;;;;;;;;;;
1181;Cokesovencokes;2000 november;;;;;;;;;;;;;;;;
1182;Cokesovencokes;2000 december;;;;;;;;659.0;;;;;;;;
1183;Cokesovencokes;2000 4e kwartaal;;532.0;;105.0;;146.0;;659.0;;;;;;;;
1184;Cokesovencokes;2001 januari;;;;;;;659.0;;;;;;;;;
1185;Cokesovencokes;2001 februari;;;;;;;;;;;;;;;;
1186;Cokesovencokes;2001 maart;;;;;;;;;;;;;;;;
1187;Cokesovencokes;2001 1e kwartaal;;525.0;;90.0;;194.0;659.0;;;;;;;;;
1188;Cokesovencokes;2001 april;;;;;;;;;;;;;;;;
1189;Cokesovencokes;2001 mei;;;;;;;;;;;;;;;;
1190;Cokesovencokes;2001 juni;;;;;;;;;;;;;;;;
1191;Cokesovencokes;2001 2e kwartaal;;545.0;;283.0;;291.0;;;;;;;;;;
1192;Cokesovencokes;2001 juli;;;;;;;;;;;;;;;;
1193;Cokesovencokes;2001 augustus;;;;;;;;;;;;;;;;
1194;Cokesovencokes;2001 september;;;;;;;;;;;;;;;;
1195;Cokesovencokes;2001 3e kwartaal;;572.0;;90.0;;130.0;;;;;;;;;;
1196;Cokesovencokes;2001 oktober;;;;;;;;;;;;;;;;
1197;Cokesovencokes;2001 november;;;;;;;;;;;;;;;;
1198;Cokesovencokes;2001 december;;;;;;;;629.0;;;;;;;;
1199;Cokesovencokes;2001 4e kwartaal;;572.0;;150.0;;162.0;;629.0;;;;;;;;
1200;Cokesovencokes;2002 januari;;188.0;;15.0;;42.0;629.0;;;;;;;;184.0;
1201;Cokesovencokes;2002 februari;;167.0;;107.0;;102.0;;;;;;;;;166.0;
1202;Cokesovencokes;2002 maart;;186.0;;47.0;;87.0;;;;;;;;;189.0;
1203;Cokesovencokes;2002 1e kwartaal;;541.0;;170.0;;231.0;629.0;;;;;;;;540.0;
1204;Cokesovencokes;2002 april;;166.0;;11.0;;31.0;;;;;;;;;142.0;
1205;Cokesovencokes;2002 mei;;173.0;;71.0;;84.0;;;;;;;;;106.0;
1206;Cokesovencokes;2002 juni;;165.0;;19.0;;50.0;;;;;;;;;141.0;
1207;Cokesovencokes;2002 2e kwartaal;;504.0;;100.0;;165.0;;;;;;;;;389.0;
1208;Cokesovencokes;2002 juli;;184.0;;91.0;;49.0;;;;;;;;;180.0;
1209;Cokesovencokes;2002 augustus;;183.0;;18.0;;66.0;;;;;;;;;172.0;
1210;Cokesovencokes;2002 september;;174.0;;61.0;;50.0;;;;;;;;;181.0;
1211;Cokesovencokes;2002 3e kwartaal;;541.0;;170.0;;165.0;;;;;;;;;533.0;
1212;Cokesovencokes;2002 oktober;;180.0;;33.0;;40.0;;;;;;;;;180.0;
1213;Cokesovencokes;2002 november;;176.0;;53.0;;61.0;;;;;;;;;164.0;
1214;Cokesovencokes;2002 december;;185.0;;49.0;;31.0;;547.0;;;;;;;172.0;
1215;Cokesovencokes;2002 4e kwartaal;;541.0;;135.0;;132.0;;547.0;;;;;;;516.0;
1216;Cokesovencokes;2003 januari;;179.0;;64.0;;95.0;547.0;;;;;;;;152.0;
1217;Cokesovencokes;2003 februari;;162.0;;132.0;;108.0;;;;;;;;;162.0;
1218;Cokesovencokes;2003 maart;;179.0;;27.0;;30.0;;;;;;;;;198.0;
1219;Cokesovencokes;2003 1e kwartaal;;520.0;;223.0;;233.0;547.0;;;;;;;;511.0;
1220;Cokesovencokes;2003 april;;177.0;;44.0;;46.0;;;;;;;;;174.0;
1221;Cokesovencokes;2003 mei;;180.0;;27.0;;35.0;;;;;;;;;173.0;
1222;Cokesovencokes;2003 juni;;177.0;;56.0;;52.0;;;;;;;;;158.0;
1223;Cokesovencokes;2003 2e kwartaal;;534.0;;127.0;;133.0;;;;;;;;;504.0;
1224;Cokesovencokes;2003 juli;;185.0;;48.0;;49.0;;;;;;;;;184.0;
1225;Cokesovencokes;2003 augustus;;185.0;;27.0;;18.0;;;;;;;;;175.0;
1226;Cokesovencokes;2003 september;;180.0;;52.0;;33.0;;;;;;;;;185.0;
1227;Cokesovencokes;2003 3e kwartaal;;550.0;;127.0;;100.0;;;;;;;;;544.0;
1228;Cokesovencokes;2003 oktober;;183.0;;58.0;;44.0;;;;;;;;;186.0;
1229;Cokesovencokes;2003 november;;180.0;;26.0;;6.0;;;;;;;;;168.0;
1230;Cokesovencokes;2003 december;;187.0;;43.0;;50.0;;540.0;;;;;;;176.0;
1231;Cokesovencokes;2003 4e kwartaal;;550.0;;127.0;;100.0;;540.0;;;;;;;530.0;
1232;Cokesovencokes;2004 januari;;184.0;;27.0;;28.0;540.0;;;;;;;;185.0;
1233;Cokesovencokes;2004 februari;;169.0;;30.0;;27.0;;;;;;;;;171.0;
1234;Cokesovencokes;2004 maart;;186.0;;34.0;;38.0;;;;;;;;;151.0;
1235;Cokesovencokes;2004 1e kwartaal;;539.0;;91.0;;94.0;540.0;;;;;;;;507.0;
1236;Cokesovencokes;2004 april;;185.0;;40.0;;47.0;;;;;;;;;171.0;
1237;Cokesovencokes;2004 mei;;193.0;;11.0;;42.0;;;;;;;;;154.0;
1238;Cokesovencokes;2004 juni;;181.0;;10.0;;5.0;;;;;;;;;167.0;
1239;Cokesovencokes;2004 2e kwartaal;;559.0;;61.0;;94.0;;;;;;;;;492.0;
1240;Cokesovencokes;2004 juli;;190.0;;66.0;;51.0;;;;;;;;;176.0;
1241;Cokesovencokes;2004 augustus;;190.0;;11.0;;24.0;;;;;;;;;173.0;
1242;Cokesovencokes;2004 september;;179.0;;14.0;;19.0;;;;;;;;;162.0;
1243;Cokesovencokes;2004 3e kwartaal;;559.0;;91.0;;94.0;;;;;;;;;511.0;
1244;Cokesovencokes;2004 oktober;;187.0;;20.0;;0.0;;;;;;;;;173.0;
1245;Cokesovencokes;2004 november;;182.0;;51.0;;53.0;;;;;;;;;176.0;
1246;Cokesovencokes;2004 december;;190.0;;19.0;;10.0;;583.0;;;;;;;185.0;
1247;Cokesovencokes;2004 4e kwartaal;;559.0;;91.0;;63.0;;583.0;;;;;;;534.0;
1248;Cokesovencokes;2005 januari;;197.0;;42.0;;17.0;583.0;;;;;;;;192.0;
1249;Cokesovencokes;2005 februari;;175.0;;45.0;;8.0;;;;;;;;;171.0;
1250;Cokesovencokes;2005 maart;;195.0;;37.0;;36.0;;;;;;;;;190.0;
1251;Cokesovencokes;2005 1e kwartaal;;567.0;;124.0;;61.0;583.0;;;;;;;;553.0;
1252;Cokesovencokes;2005 april;;180.0;;17.0;;22.0;;;;;;;;;169.0;
1253;Cokesovencokes;2005 mei;;188.0;;14.0;;3.0;;;;;;;;;148.0;
1254;Cokesovencokes;2005 juni;;181.0;;31.0;;96.0;;;;;;;;;151.0;
1255;Cokesovencokes;2005 2e kwartaal;;549.0;;62.0;;120.0;;;;;;;;;467.0;
1256;Cokesovencokes;2005 juli;;190.0;;83.0;;39.0;;;;;;;;;153.0;
1257;Cokesovencokes;2005 augustus;;191.0;;18.0;;9.0;;;;;;;;;166.0;
1258;Cokesovencokes;2005 september;;186.0;;24.0;;39.0;;;;;;;;;136.0;
1259;Cokesovencokes;2005 3e kwartaal;;567.0;;124.0;;88.0;;;;;;;;;454.0;
1260;Cokesovencokes;2005 oktober;;195.0;;5.0;;47.0;;;;;;;;;172.0;
1261;Cokesovencokes;2005 november;;184.0;;14.0;;0.0;;;;;;;;;159.0;
1262;Cokesovencokes;2005 december;;188.0;;13.0;;41.0;;734.0;;;;;;;166.0;
