ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1797;Nieuw-Lekkerland;Herkomst: Niet-Nederland;0.4;17.1
1798;Nieuw-Lekkerland;Herkomst: Westers land;0.3;18.5
1799;Nieuw-Lekkerland;Herkomst: Niet-westers land;;
1800;Nijefurd;Totaal Herkomst (land);7.6;17.2
1801;Nijefurd;Herkomst: Nederland;7.2;17.4
1802;Nijefurd;Herkomst: Niet-Nederland;0.4;14.4
1803;Nijefurd;Herkomst: Westers land;0.3;14.9
1804;Nijefurd;Herkomst: Niet-westers land;;
1805;Nijkerk;Totaal Herkomst (land);26.6;19.2
1806;Nijkerk;Herkomst: Nederland;24.4;19.4
1807;Nijkerk;Herkomst: Niet-Nederland;2.2;17.4
1808;Nijkerk;Herkomst: Westers land;1.2;19.3
1809;Nijkerk;Herkomst: Niet-westers land;1.0;15.3
1810;Nijmegen;Totaal Herkomst (land);115.4;17.1
1811;Nijmegen;Herkomst: Nederland;92.2;17.5
1812;Nijmegen;Herkomst: Niet-Nederland;23.1;15.7
1813;Nijmegen;Herkomst: Westers land;13.1;17.0
1814;Nijmegen;Herkomst: Niet-westers land;10.0;13.9
1815;Noord-Beveland;Totaal Herkomst (land);5.3;17.9
1816;Noord-Beveland;Herkomst: Nederland;4.9;18.2
1817;Noord-Beveland;Herkomst: Niet-Nederland;0.4;15.1
1818;Noord-Beveland;Herkomst: Westers land;0.3;14.9
1819;Noord-Beveland;Herkomst: Niet-westers land;;
1820;Noordenveld;Totaal Herkomst (land);22.0;18.9
1821;Noordenveld;Herkomst: Nederland;20.8;18.9
1822;Noordenveld;Herkomst: Niet-Nederland;1.2;19.7
1823;Noordenveld;Herkomst: Westers land;1.0;20.3
1824;Noordenveld;Herkomst: Niet-westers land;;
1825;Noordoostpolder;Totaal Herkomst (land);30.9;17.1
1826;Noordoostpolder;Herkomst: Nederland;28.5;17.2
1827;Noordoostpolder;Herkomst: Niet-Nederland;2.4;15.1
1828;Noordoostpolder;Herkomst: Westers land;1.4;16.4
1829;Noordoostpolder;Herkomst: Niet-westers land;1.1;13.4
1830;Noordwijk;Totaal Herkomst (land);17.6;20.8
1831;Noordwijk;Herkomst: Nederland;15.7;20.7
1832;Noordwijk;Herkomst: Niet-Nederland;1.9;21.9
1833;Noordwijk;Herkomst: Westers land;1.4;24.4
1834;Noordwijk;Herkomst: Niet-westers land;0.5;14.7
1835;Noordwijkerhout;Totaal Herkomst (land);10.7;19.4
1836;Noordwijkerhout;Herkomst: Nederland;9.7;19.5
1837;Noordwijkerhout;Herkomst: Niet-Nederland;1.0;18.5
1838;Noordwijkerhout;Herkomst: Westers land;0.8;19.7
1839;Noordwijkerhout;Herkomst: Niet-westers land;;
1840;Nuenen, Gerwen en Nederwetten;Totaal Herkomst (land);15.6;21.7
1841;Nuenen, Gerwen en Nederwetten;Herkomst: Nederland;14.2;21.9
1842;Nuenen, Gerwen en Nederwetten;Herkomst: Niet-Nederland;1.5;20.5
1843;Nuenen, Gerwen en Nederwetten;Herkomst: Westers land;1.2;21.3
1844;Nuenen, Gerwen en Nederwetten;Herkomst: Niet-westers land;0.2;16.1
1845;Nunspeet;Totaal Herkomst (land);17.5;18.5
1846;Nunspeet;Herkomst: Nederland;16.6;18.5
1847;Nunspeet;Herkomst: Niet-Nederland;0.9;17.8
1848;Nunspeet;Herkomst: Westers land;0.6;18.8
1849;Nunspeet;Herkomst: Niet-westers land;0.3;15.5
1850;Nuth;Totaal Herkomst (land);11.6;18.5
1851;Nuth;Herkomst: Nederland;10.0;18.6
1852;Nuth;Herkomst: Niet-Nederland;1.6;17.6
1853;Nuth;Herkomst: Westers land;1.4;18.1
1854;Nuth;Herkomst: Niet-westers land;;
1855;Oegstgeest;Totaal Herkomst (land);14.6;25.0
1856;Oegstgeest;Herkomst: Nederland;12.2;24.8
1857;Oegstgeest;Herkomst: Niet-Nederland;2.4;26.3
1858;Oegstgeest;Herkomst: Westers land;1.8;29.0
1859;Oegstgeest;Herkomst: Niet-westers land;0.6;18.3
1860;Oirschot;Totaal Herkomst (land);12.4;19.0
1861;Oirschot;Herkomst: Nederland;11.8;19.0
1862;Oirschot;Herkomst: Niet-Nederland;0.6;19.2
1863;Oirschot;Herkomst: Westers land;0.5;20.1
1864;Oirschot;Herkomst: Niet-westers land;;
1865;Oisterwijk;Totaal Herkomst (land);18.2;19.9
1866;Oisterwijk;Herkomst: Nederland;16.8;20.1
1867;Oisterwijk;Herkomst: Niet-Nederland;1.5;17.7
1868;Oisterwijk;Herkomst: Westers land;1.1;18.9
1869;Oisterwijk;Herkomst: Niet-westers land;0.3;13.8
1870;Oldebroek;Totaal Herkomst (land);15.1;17.7
1871;Oldebroek;Herkomst: Nederland;14.6;17.7
1872;Oldebroek;Herkomst: Niet-Nederland;0.6;17.9
1873;Oldebroek;Herkomst: Westers land;0.4;19.8
1874;Oldebroek;Herkomst: Niet-westers land;;
1875;Oldenzaal;Totaal Herkomst (land);22.3;17.7
1876;Oldenzaal;Herkomst: Nederland;19.4;17.9
1877;Oldenzaal;Herkomst: Niet-Nederland;2.9;15.8
1878;Oldenzaal;Herkomst: Westers land;1.8;16.7
1879;Oldenzaal;Herkomst: Niet-westers land;1.1;14.1
1880;Olst-Wijhe;Totaal Herkomst (land);12.1;17.7
1881;Olst-Wijhe;Herkomst: Nederland;11.5;17.7
1882;Olst-Wijhe;Herkomst: Niet-Nederland;0.6;17.8
1883;Olst-Wijhe;Herkomst: Westers land;0.4;19.9
1884;Olst-Wijhe;Herkomst: Niet-westers land;0.2;14.1
1885;Ommen;Totaal Herkomst (land);12.1;18.2
1886;Ommen;Herkomst: Nederland;11.6;18.1
1887;Ommen;Herkomst: Niet-Nederland;0.5;20.1
1888;Ommen;Herkomst: Westers land;0.3;21.5
1889;Ommen;Herkomst: Niet-westers land;;
1890;Onderbanken;Totaal Herkomst (land);5.7;16.9
1891;Onderbanken;Herkomst: Nederland;4.5;17.2
1892;Onderbanken;Herkomst: Niet-Nederland;1.2;15.6
1893;Onderbanken;Herkomst: Westers land;1.2;15.6
1894;Onderbanken;Herkomst: Niet-westers land;;
1895;Oost Gelre;Totaal Herkomst (land);21.1;17.0
1896;Oost Gelre;Herkomst: Nederland;19.6;17.1
1897;Oost Gelre;Herkomst: Niet-Nederland;1.5;15.1
1898;Oost Gelre;Herkomst: Westers land;1.2;15.5
1899;Oost Gelre;Herkomst: Niet-westers land;0.4;13.4
1900;Oosterhout;Totaal Herkomst (land);37.8;18.8
1901;Oosterhout;Herkomst: Nederland;32.4;19.3
1902;Oosterhout;Herkomst: Niet-Nederland;5.4;15.8
1903;Oosterhout;Herkomst: Westers land;3.1;16.5
1904;Oosterhout;Herkomst: Niet-westers land;2.3;14.9
1905;Oostflakkee;Totaal Herkomst (land);7.1;17.6
1906;Oostflakkee;Herkomst: Nederland;6.7;17.6
1907;Oostflakkee;Herkomst: Niet-Nederland;0.4;17.2
1908;Oostflakkee;Herkomst: Westers land;0.3;18.0
1909;Oostflakkee;Herkomst: Niet-westers land;;
1910;Ooststellingwerf;Totaal Herkomst (land);18.4;16.6
1911;Ooststellingwerf;Herkomst: Nederland;17.2;16.7
1912;Ooststellingwerf;Herkomst: Niet-Nederland;1.2;15.3
1913;Ooststellingwerf;Herkomst: Westers land;1.0;16.0
1914;Ooststellingwerf;Herkomst: Niet-westers land;0.2;11.8
1915;Oostzaan;Totaal Herkomst (land);6.5;19.9
1916;Oostzaan;Herkomst: Nederland;5.9;20.0
1917;Oostzaan;Herkomst: Niet-Nederland;0.6;19.3
1918;Oostzaan;Herkomst: Westers land;0.4;20.1
1919;Oostzaan;Herkomst: Niet-westers land;0.2;17.5
1920;Opmeer;Totaal Herkomst (land);7.7;18.8
1921;Opmeer;Herkomst: Nederland;7.2;18.8
1922;Opmeer;Herkomst: Niet-Nederland;0.5;19.1
1923;Opmeer;Herkomst: Westers land;0.4;20.3
1924;Opmeer;Herkomst: Niet-westers land;;
1925;Opsterland;Totaal Herkomst (land);20.3;17.9
1926;Opsterland;Herkomst: Nederland;19.4;17.9
1927;Opsterland;Herkomst: Niet-Nederland;0.9;17.3
1928;Opsterland;Herkomst: Westers land;0.7;17.9
1929;Opsterland;Herkomst: Niet-westers land;;
1930;Oss;Totaal Herkomst (land);54.2;18.0
1931;Oss;Herkomst: Nederland;46.1;18.3
1932;Oss;Herkomst: Niet-Nederland;8.1;16.1
1933;Oss;Herkomst: Westers land;4.3;17.8
1934;Oss;Herkomst: Niet-westers land;3.8;14.2
1935;Oud-Beijerland;Totaal Herkomst (land);16.3;19.9
1936;Oud-Beijerland;Herkomst: Nederland;15.0;20.0
1937;Oud-Beijerland;Herkomst: Niet-Nederland;1.3;18.9
1938;Oud-Beijerland;Herkomst: Westers land;0.9;20.2
1939;Oud-Beijerland;Herkomst: Niet-westers land;0.4;15.9
1940;Oude IJsselstreek;Totaal Herkomst (land);27.9;16.9
1941;Oude IJsselstreek;Herkomst: Nederland;24.6;17.1
1942;Oude IJsselstreek;Herkomst: Niet-Nederland;3.3;15.1
1943;Oude IJsselstreek;Herkomst: Westers land;2.1;15.6
1944;Oude IJsselstreek;Herkomst: Niet-westers land;1.2;14.1
1945;Ouder-Amstel;Totaal Herkomst (land);9.3;22.6
1946;Ouder-Amstel;Herkomst: Nederland;7.7;22.8
1947;Ouder-Amstel;Herkomst: Niet-Nederland;1.6;21.8
1948;Ouder-Amstel;Herkomst: Westers land;1.0;24.3
1949;Ouder-Amstel;Herkomst: Niet-westers land;0.6;17.9
1950;Ouderkerk;Totaal Herkomst (land);5.4;19.7
1951;Ouderkerk;Herkomst: Nederland;5.1;19.7
1952;Ouderkerk;Herkomst: Niet-Nederland;0.3;19.6
1953;Ouderkerk;Herkomst: Westers land;0.2;20.8
1954;Ouderkerk;Herkomst: Niet-westers land;;
1955;Oudewater;Totaal Herkomst (land);6.9;20.4
1956;Oudewater;Herkomst: Nederland;6.5;20.6
1957;Oudewater;Herkomst: Niet-Nederland;0.4;16.8
1958;Oudewater;Herkomst: Westers land;0.2;19.0
1959;Oudewater;Herkomst: Niet-westers land;;
1960;Overbetuwe;Totaal Herkomst (land);29.2;18.9
1961;Overbetuwe;Herkomst: Nederland;26.3;19.0
1962;Overbetuwe;Herkomst: Niet-Nederland;2.9;18.3
1963;Overbetuwe;Herkomst: Westers land;2.3;19.2
1964;Overbetuwe;Herkomst: Niet-westers land;0.6;14.6
1965;Papendrecht;Totaal Herkomst (land);21.8;19.2
1966;Papendrecht;Herkomst: Nederland;19.0;19.4
1967;Papendrecht;Herkomst: Niet-Nederland;2.8;17.6
1968;Papendrecht;Herkomst: Westers land;1.8;18.5
1969;Papendrecht;Herkomst: Niet-westers land;1.0;15.8
1970;Pekela;Totaal Herkomst (land);9.1;15.7
1971;Pekela;Herkomst: Nederland;8.6;15.7
1972;Pekela;Herkomst: Niet-Nederland;0.6;16.5
1973;Pekela;Herkomst: Westers land;0.5;16.8
1974;Pekela;Herkomst: Niet-westers land;;
1975;Pijnacker-Nootdorp;Totaal Herkomst (land);28.4;21.2
1976;Pijnacker-Nootdorp;Herkomst: Nederland;25.0;21.4
1977;Pijnacker-Nootdorp;Herkomst: Niet-Nederland;3.4;20.3
1978;Pijnacker-Nootdorp;Herkomst: Westers land;1.9;22.0
1979;Pijnacker-Nootdorp;Herkomst: Niet-westers land;1.5;18.3
1980;Purmerend;Totaal Herkomst (land);56.0;18.0
1981;Purmerend;Herkomst: Nederland;44.7;18.4
1982;Purmerend;Herkomst: Niet-Nederland;11.3;16.8
1983;Purmerend;Herkomst: Westers land;5.1;17.7
1984;Purmerend;Herkomst: Niet-westers land;6.2;16.1
1985;Putten;Totaal Herkomst (land);15.1;19.4
1986;Putten;Herkomst: Nederland;14.3;19.4
1987;Putten;Herkomst: Niet-Nederland;0.8;20.0
1988;Putten;Herkomst: Westers land;0.6;22.3
1989;Putten;Herkomst: Niet-westers land;0.2;14.1
1990;Raalte;Totaal Herkomst (land);26.3;17.4
1991;Raalte;Herkomst: Nederland;25.0;17.5
1992;Raalte;Herkomst: Niet-Nederland;1.3;15.8
1993;Raalte;Herkomst: Westers land;0.9;16.3
1994;Raalte;Herkomst: Niet-westers land;0.4;14.6
1995;Reeuwijk;Totaal Herkomst (land);8.5;22.5
1996;Reeuwijk;Herkomst: Nederland;8.0;22.5
1997;Reeuwijk;Herkomst: Niet-Nederland;0.5;22.0
1998;Reeuwijk;Herkomst: Westers land;0.4;25.4
1999;Reeuwijk;Herkomst: Niet-westers land;;
2000;Reiderland;Totaal Herkomst (land);4.9;15.1
2001;Reiderland;Herkomst: Nederland;4.4;15.0
2002;Reiderland;Herkomst: Niet-Nederland;0.6;16.1
2003;Reiderland;Herkomst: Westers land;0.5;16.3
2004;Reiderland;Herkomst: Niet-westers land;;
2005;Reimerswaal;Totaal Herkomst (land);13.8;17.6
2006;Reimerswaal;Herkomst: Nederland;12.7;17.7
2007;Reimerswaal;Herkomst: Niet-Nederland;1.0;15.9
2008;Reimerswaal;Herkomst: Westers land;0.7;17.2
2009;Reimerswaal;Herkomst: Niet-westers land;0.3;13.5
2010;Renkum;Totaal Herkomst (land);22.7;20.9
2011;Renkum;Herkomst: Nederland;20.0;21.0
2012;Renkum;Herkomst: Niet-Nederland;2.7;20.3
2013;Renkum;Herkomst: Westers land;2.1;21.7
2014;Renkum;Herkomst: Niet-westers land;0.6;15.7
2015;Renswoude;Totaal Herkomst (land);2.8;19.1
2016;Renswoude;Herkomst: Nederland;2.7;19.3
2017;Renswoude;Herkomst: Niet-Nederland;;
2018;Renswoude;Herkomst: Westers land;;
2019;Renswoude;Herkomst: Niet-westers land;;
2020;Reusel-De Mierden;Totaal Herkomst (land);9.0;17.6
2021;Reusel-De Mierden;Herkomst: Nederland;8.3;17.8
2022;Reusel-De Mierden;Herkomst: Niet-Nederland;0.6;15.3
2023;Reusel-De Mierden;Herkomst: Westers land;0.5;15.7
2024;Reusel-De Mierden;Herkomst: Niet-westers land;;
2025;Rheden;Totaal Herkomst (land);32.3;18.6
2026;Rheden;Herkomst: Nederland;28.2;18.8
2027;Rheden;Herkomst: Niet-Nederland;4.1;17.7
2028;Rheden;Herkomst: Westers land;3.1;19.1
2029;Rheden;Herkomst: Niet-westers land;1.0;13.5
2030;Rhenen;Totaal Herkomst (land);12.6;19.4
2031;Rhenen;Herkomst: Nederland;11.5;19.4
2032;Rhenen;Herkomst: Niet-Nederland;1.1;19.3
2033;Rhenen;Herkomst: Westers land;0.7;21.1
2034;Rhenen;Herkomst: Niet-westers land;0.4;16.2
2035;Ridderkerk;Totaal Herkomst (land);32.7;18.5
2036;Ridderkerk;Herkomst: Nederland;28.6;18.7
2037;Ridderkerk;Herkomst: Niet-Nederland;4.1;16.8
2038;Ridderkerk;Herkomst: Westers land;2.5;18.2
2039;Ridderkerk;Herkomst: Niet-westers land;1.6;14.6
2040;Rijnwaarden;Totaal Herkomst (land);7.6;16.5
2041;Rijnwaarden;Herkomst: Nederland;6.7;16.6
2042;Rijnwaarden;Herkomst: Niet-Nederland;0.9;15.5
2043;Rijnwaarden;Herkomst: Westers land;0.8;15.7
2044;Rijnwaarden;Herkomst: Niet-westers land;;
2045;Rijnwoude;Totaal Herkomst (land);13.0;20.1
2046;Rijnwoude;Herkomst: Nederland;12.3;20.1
2047;Rijnwoude;Herkomst: Niet-Nederland;0.8;20.4
2048;Rijnwoude;Herkomst: Westers land;0.6;21.5
2049;Rijnwoude;Herkomst: Niet-westers land;0.2;17.3
2050;Rijssen-Holten;Totaal Herkomst (land);23.8;17.8
2051;Rijssen-Holten;Herkomst: Nederland;22.4;17.9
2052;Rijssen-Holten;Herkomst: Niet-Nederland;1.4;16.1
2053;Rijssen-Holten;Herkomst: Westers land;0.7;17.8
2054;Rijssen-Holten;Herkomst: Niet-westers land;0.7;14.3
2055;Rijswijk (ZH.);Totaal Herkomst (land);35.3;19.9
2056;Rijswijk (ZH.);Herkomst: Nederland;27.5;19.9
2057;Rijswijk (ZH.);Herkomst: Niet-Nederland;7.8;19.8
2058;Rijswijk (ZH.);Herkomst: Westers land;4.9;21.4
2059;Rijswijk (ZH.);Herkomst: Niet-westers land;2.9;17.1
2060;Roerdalen;Totaal Herkomst (land);14.9;18.0
2061;Roerdalen;Herkomst: Nederland;12.8;18.3
2062;Roerdalen;Herkomst: Niet-Nederland;2.1;15.8
2063;Roerdalen;Herkomst: Westers land;2.0;16.0
2064;Roerdalen;Herkomst: Niet-westers land;;
2065;Roermond;Totaal Herkomst (land);38.5;17.0
2066;Roermond;Herkomst: Nederland;29.5;17.5
2067;Roermond;Herkomst: Niet-Nederland;9.0;15.4
2068;Roermond;Herkomst: Westers land;5.6;16.3
2069;Roermond;Herkomst: Niet-westers land;3.3;14.0
2070;Roosendaal;Totaal Herkomst (land);54.6;17.8
2071;Roosendaal;Herkomst: Nederland;45.0;18.3
2072;Roosendaal;Herkomst: Niet-Nederland;9.7;15.4
2073;Roosendaal;Herkomst: Westers land;4.9;16.8
2074;Roosendaal;Herkomst: Niet-westers land;4.8;13.9
2075;Rotterdam;Totaal Herkomst (land);402.2;17.7
2076;Rotterdam;Herkomst: Nederland;247.2;18.8
2077;Rotterdam;Herkomst: Niet-Nederland;155.0;15.9
2078;Rotterdam;Herkomst: Westers land;39.6;18.7
2079;Rotterdam;Herkomst: Niet-westers land;115.4;15.0
2080;Rozenburg;Totaal Herkomst (land);8.9;18.6
2081;Rozenburg;Herkomst: Nederland;7.5;18.8
2082;Rozenburg;Herkomst: Niet-Nederland;1.4;17.7
2083;Rozenburg;Herkomst: Westers land;0.9;19.0
2084;Rozenburg;Herkomst: Niet-westers land;0.5;15.2
2085;Rozendaal;Totaal Herkomst (land);1.0;27.4
2086;Rozendaal;Herkomst: Nederland;0.9;28.4
2087;Rozendaal;Herkomst: Niet-Nederland;;
2088;Rozendaal;Herkomst: Westers land;;
2089;Rozendaal;Herkomst: Niet-westers land;;
2090;Rucphen;Totaal Herkomst (land);16.3;17.6
2091;Rucphen;Herkomst: Nederland;15.3;17.6
2092;Rucphen;Herkomst: Niet-Nederland;1.0;16.4
2093;Rucphen;Herkomst: Westers land;0.8;16.8
2094;Rucphen;Herkomst: Niet-westers land;;
2095;Schagen;Totaal Herkomst (land);13.7;18.8
2096;Schagen;Herkomst: Nederland;12.1;19.0
2097;Schagen;Herkomst: Niet-Nederland;1.6;17.2
2098;Schagen;Herkomst: Westers land;1.1;18.2
2099;Schagen;Herkomst: Niet-westers land;0.5;15.0
2100;Scheemda;Totaal Herkomst (land);9.7;16.7
2101;Scheemda;Herkomst: Nederland;9.0;16.8
2102;Scheemda;Herkomst: Niet-Nederland;0.6;15.6
2103;Scheemda;Herkomst: Westers land;0.6;15.5
2104;Scheemda;Herkomst: Niet-westers land;;
2105;Schermer;Totaal Herkomst (land);3.6;19.9
2106;Schermer;Herkomst: Nederland;3.4;19.8
2107;Schermer;Herkomst: Niet-Nederland;0.2;21.8
2108;Schermer;Herkomst: Westers land;;
2109;Schermer;Herkomst: Niet-westers land;;
2110;Scherpenzeel;Totaal Herkomst (land);5.9;19.0
2111;Scherpenzeel;Herkomst: Nederland;5.6;19.0
2112;Scherpenzeel;Herkomst: Niet-Nederland;0.3;17.7
2113;Scherpenzeel;Herkomst: Westers land;0.2;18.5
2114;Scherpenzeel;Herkomst: Niet-westers land;;
2115;Schiedam;Totaal Herkomst (land);52.4;17.7
2116;Schiedam;Herkomst: Nederland;38.7;18.4
2117;Schiedam;Herkomst: Niet-Nederland;13.6;15.8
2118;Schiedam;Herkomst: Westers land;4.3;18.0
2119;Schiedam;Herkomst: Niet-westers land;9.3;14.8
2120;Schiermonnikoog;Totaal Herkomst (land);0.7;19.0
2121;Schiermonnikoog;Herkomst: Nederland;0.6;19.4
2122;Schiermonnikoog;Herkomst: Niet-Nederland;;
2123;Schiermonnikoog;Herkomst: Westers land;;
2124;Schiermonnikoog;Herkomst: Niet-westers land;;
2125;Schijndel;Totaal Herkomst (land);16.3;18.0
2126;Schijndel;Herkomst: Nederland;15.2;18.2
2127;Schijndel;Herkomst: Niet-Nederland;1.1;15.4
2128;Schijndel;Herkomst: Westers land;0.7;16.7
2129;Schijndel;Herkomst: Niet-westers land;0.3;12.8
2130;Schinnen;Totaal Herkomst (land);9.5;18.1
2131;Schinnen;Herkomst: Nederland;8.0;18.2
2132;Schinnen;Herkomst: Niet-Nederland;1.5;17.6
2133;Schinnen;Herkomst: Westers land;1.4;17.9
2134;Schinnen;Herkomst: Niet-westers land;;
2135;Schoonhoven;Totaal Herkomst (land);8.3;19.0
2136;Schoonhoven;Herkomst: Nederland;7.4;19.3
2137;Schoonhoven;Herkomst: Niet-Nederland;1.0;16.9
2138;Schoonhoven;Herkomst: Westers land;0.5;19.9
2139;Schoonhoven;Herkomst: Niet-westers land;0.5;14.0
2140;Schouwen-Duiveland;Totaal Herkomst (land);24.6;18.4
2141;Schouwen-Duiveland;Herkomst: Nederland;22.9;18.5
2142;Schouwen-Duiveland;Herkomst: Niet-Nederland;1.7;18.3
2143;Schouwen-Duiveland;Herkomst: Westers land;1.4;19.4
2144;Schouwen-Duiveland;Herkomst: Niet-westers land;0.3;13.9
2145;Sevenum;Totaal Herkomst (land);5.5;17.4
2146;Sevenum;Herkomst: Nederland;5.2;17.5
2147;Sevenum;Herkomst: Niet-Nederland;0.3;15.1
2148;Sevenum;Herkomst: Westers land;0.3;15.6
2149;Sevenum;Herkomst: Niet-westers land;;
2150;'s-Gravenhage (gemeente);Totaal Herkomst (land);320.6;19.2
2151;'s-Gravenhage (gemeente);Herkomst: Nederland;197.3;20.1
2152;'s-Gravenhage (gemeente);Herkomst: Niet-Nederland;123.2;17.8
2153;'s-Gravenhage (gemeente);Herkomst: Westers land;40.0;22.8
2154;'s-Gravenhage (gemeente);Herkomst: Niet-westers land;83.2;15.4
2155;'s-Hertogenbosch;Totaal Herkomst (land);98.4;18.8
2156;'s-Hertogenbosch;Herkomst: Nederland;81.8;19.3
2157;'s-Hertogenbosch;Herkomst: Niet-Nederland;16.6;16.4
2158;'s-Hertogenbosch;Herkomst: Westers land;8.9;18.4
2159;'s-Hertogenbosch;Herkomst: Niet-westers land;7.8;14.1
2160;Simpelveld;Totaal Herkomst (land);7.9;16.9
2161;Simpelveld;Herkomst: Nederland;6.5;16.9
2162;Simpelveld;Herkomst: Niet-Nederland;1.3;16.9
2163;Simpelveld;Herkomst: Westers land;1.3;17.0
2164;Simpelveld;Herkomst: Niet-westers land;;
2165;Sint Anthonis;Totaal Herkomst (land);8.3;18.2
2166;Sint Anthonis;Herkomst: Nederland;8.0;18.3
2167;Sint Anthonis;Herkomst: Niet-Nederland;0.3;16.6
2168;Sint Anthonis;Herkomst: Westers land;0.2;16.8
2169;Sint Anthonis;Herkomst: Niet-westers land;;
2170;Sint-Michielsgestel;Totaal Herkomst (land);19.5;19.4
2171;Sint-Michielsgestel;Herkomst: Nederland;18.3;19.3
2172;Sint-Michielsgestel;Herkomst: Niet-Nederland;1.2;22.1
2173;Sint-Michielsgestel;Herkomst: Westers land;0.9;24.8
2174;Sint-Michielsgestel;Herkomst: Niet-westers land;0.3;13.3
2175;Sint-Oedenrode;Totaal Herkomst (land);12.1;18.4
2176;Sint-Oedenrode;Herkomst: Nederland;11.5;18.4
2177;Sint-Oedenrode;Herkomst: Niet-Nederland;0.6;17.8
2178;Sint-Oedenrode;Herkomst: Westers land;0.5;18.1
2179;Sint-Oedenrode;Herkomst: Niet-westers land;;
2180;Sittard-Geleen;Totaal Herkomst (land);68.6;17.6
2181;Sittard-Geleen;Herkomst: Nederland;54.3;18.0
2182;Sittard-Geleen;Herkomst: Niet-Nederland;14.3;16.1
2183;Sittard-Geleen;Herkomst: Westers land;11.4;16.8
2184;Sittard-Geleen;Herkomst: Niet-westers land;2.9;13.5
2185;Skarsterlân;Totaal Herkomst (land);18.5;17.9
2186;Skarsterlân;Herkomst: Nederland;17.6;17.9
2187;Skarsterlân;Herkomst: Niet-Nederland;0.8;16.5
2188;Skarsterlân;Herkomst: Westers land;0.6;16.7
2189;Skarsterlân;Herkomst: Niet-westers land;0.2;15.6
2190;Sliedrecht;Totaal Herkomst (land);16.5;18.0
2191;Sliedrecht;Herkomst: Nederland;15.0;18.2
2192;Sliedrecht;Herkomst: Niet-Nederland;1.5;15.6
2193;Sliedrecht;Herkomst: Westers land;0.7;16.8
2194;Sliedrecht;Herkomst: Niet-westers land;0.8;14.5
2195;Slochteren;Totaal Herkomst (land);10.2;18.2
2196;Slochteren;Herkomst: Nederland;9.8;18.1
2197;Slochteren;Herkomst: Niet-Nederland;0.4;20.6
2198;Slochteren;Herkomst: Westers land;0.4;21.6
2199;Slochteren;Herkomst: Niet-westers land;;
2200;Sluis;Totaal Herkomst (land);17.7;17.5
2201;Sluis;Herkomst: Nederland;14.6;17.8
2202;Sluis;Herkomst: Niet-Nederland;3.1;16.1
2203;Sluis;Herkomst: Westers land;2.9;16.4
2204;Sluis;Herkomst: Niet-westers land;0.2;12.4
2205;Smallingerland;Totaal Herkomst (land);37.9;17.3
2206;Smallingerland;Herkomst: Nederland;34.8;17.4
2207;Smallingerland;Herkomst: Niet-Nederland;3.1;15.6
2208;Smallingerland;Herkomst: Westers land;2.0;16.2
2209;Smallingerland;Herkomst: Niet-westers land;1.1;14.6
2210;Sneek;Totaal Herkomst (land);23.0;17.3
2211;Sneek;Herkomst: Nederland;21.1;17.4
2212;Sneek;Herkomst: Niet-Nederland;1.9;16.3
2213;Sneek;Herkomst: Westers land;1.4;17.6
2214;Sneek;Herkomst: Niet-westers land;0.5;12.6
2215;Soest;Totaal Herkomst (land);31.8;20.9
2216;Soest;Herkomst: Nederland;26.5;21.4
2217;Soest;Herkomst: Niet-Nederland;5.2;18.0
2218;Soest;Herkomst: Westers land;3.0;20.2
2219;Soest;Herkomst: Niet-westers land;2.2;15.0
2220;Someren;Totaal Herkomst (land);12.7;17.5
2221;Someren;Herkomst: Nederland;12.1;17.6
2222;Someren;Herkomst: Niet-Nederland;0.6;16.8
2223;Someren;Herkomst: Westers land;0.5;17.3
2224;Someren;Herkomst: Niet-westers land;;
2225;Son en Breugel;Totaal Herkomst (land);10.6;21.1
2226;Son en Breugel;Herkomst: Nederland;9.5;20.8
2227;Son en Breugel;Herkomst: Niet-Nederland;1.1;24.0
2228;Son en Breugel;Herkomst: Westers land;0.9;25.5
2229;Son en Breugel;Herkomst: Niet-westers land;0.2;17.9
2230;Spijkenisse;Totaal Herkomst (land);51.5;18.4
2231;Spijkenisse;Herkomst: Nederland;41.4;18.7
2232;Spijkenisse;Herkomst: Niet-Nederland;10.1;17.3
2233;Spijkenisse;Herkomst: Westers land;4.9;18.5
2234;Spijkenisse;Herkomst: Niet-westers land;5.3;16.2
2235;Stadskanaal;Totaal Herkomst (land);23.9;16.0
2236;Stadskanaal;Herkomst: Nederland;22.5;16.0
2237;Stadskanaal;Herkomst: Niet-Nederland;1.4;15.3
2238;Stadskanaal;Herkomst: Westers land;1.0;16.2
2239;Stadskanaal;Herkomst: Niet-westers land;0.4;12.9
2240;Staphorst;Totaal Herkomst (land);9.7;18.3
2241;Staphorst;Herkomst: Nederland;9.5;18.3
2242;Staphorst;Herkomst: Niet-Nederland;;
2243;Staphorst;Herkomst: Westers land;;
2244;Staphorst;Herkomst: Niet-westers land;;
2245;Stede Broec;Totaal Herkomst (land);14.7;17.9
2246;Stede Broec;Herkomst: Nederland;13.6;18.0
2247;Stede Broec;Herkomst: Niet-Nederland;1.2;16.9
2248;Stede Broec;Herkomst: Westers land;0.7;17.9
2249;Stede Broec;Herkomst: Niet-westers land;0.4;15.2
