ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
8523;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2008/'09;1172.0;53.0;320.0;355.0;413.0;31.0;;;;
8524;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2009/'10;1236.0;62.0;349.0;377.0;419.0;29.0;;;;
8525;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2010/'11;1236.0;77.0;311.0;379.0;440.0;29.0;;;;
8526;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2011/'12;1162.0;71.0;285.0;356.0;418.0;32.0;;;;
8527;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2012/'13;1107.0;78.0;264.0;303.0;439.0;23.0;;;;
8528;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2013/'14;1050.0;70.0;229.0;247.0;495.0;9.0;;;;
8529;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2014/'15;1020.0;52.0;199.0;278.0;490.0;1.0;;;;
8530;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2015/'16;957.0;26.0;186.0;280.0;465.0;;;;;
8531;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Zeeland (PV);2016/'17;951.0;27.0;182.0;272.0;470.0;;;;;
8532;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1990/'91;;;;;;;;;;
8533;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1991/'92;;;;;;;;;;
8534;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1992/'93;;;;;;;;;;
8535;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1993/'94;;;;;;;;;;
8536;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1994/'95;;;;;;;;;;
8537;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1995/'96;;;;;;;;;;
8538;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1996/'97;;;;;;;;;;
8539;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1997/'98;;;;;;;;;;
8540;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1998/'99;;;;;;;;;;
8541;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);1999/'00;;;;;;;;;;
8542;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2000/'01;;;;;;;;;;
8543;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2001/'02;;;;;;;;;;
8544;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2002/'03;;;;;;;;;;
8545;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2003/'04;;;;;;;;;;
8546;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2004/'05;;;;;;;;;;
8547;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2005/'06;4467.0;276.0;1097.0;994.0;2033.0;67.0;;;;
8548;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2006/'07;4636.0;379.0;1050.0;1045.0;2102.0;60.0;;;;
8549;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2007/'08;4789.0;354.0;1187.0;1106.0;2103.0;39.0;;;;
8550;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2008/'09;4767.0;277.0;1265.0;1180.0;1994.0;51.0;;;;
8551;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2009/'10;5010.0;432.0;1230.0;1208.0;2095.0;45.0;;;;
8552;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2010/'11;4962.0;420.0;1192.0;1138.0;2160.0;52.0;;;;
8553;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2011/'12;4807.0;356.0;1173.0;1110.0;2151.0;17.0;;;;
8554;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2012/'13;4857.0;307.0;1246.0;1097.0;2188.0;19.0;;;;
8555;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2013/'14;4602.0;257.0;1130.0;1042.0;2170.0;3.0;;;;
8556;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2014/'15;4233.0;205.0;875.0;994.0;2157.0;2.0;;;;
8557;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2015/'16;4109.0;208.0;788.0;958.0;2155.0;;;;;
8558;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Noord-Brabant (PV);2016/'17;4185.0;150.0;823.0;948.0;2263.0;1.0;;;;
8559;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1990/'91;;;;;;;;;;
8560;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1991/'92;;;;;;;;;;
8561;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1992/'93;;;;;;;;;;
8562;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1993/'94;;;;;;;;;;
8563;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1994/'95;;;;;;;;;;
8564;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1995/'96;;;;;;;;;;
8565;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1996/'97;;;;;;;;;;
8566;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1997/'98;;;;;;;;;;
8567;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1998/'99;;;;;;;;;;
8568;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);1999/'00;;;;;;;;;;
8569;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2000/'01;;;;;;;;;;
8570;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2001/'02;;;;;;;;;;
8571;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2002/'03;;;;;;;;;;
8572;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2003/'04;;;;;;;;;;
8573;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2004/'05;;;;;;;;;;
8574;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2005/'06;3286.0;204.0;924.0;898.0;1215.0;45.0;;;;
8575;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2006/'07;3405.0;228.0;947.0;942.0;1248.0;40.0;;;;
8576;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2007/'08;3598.0;260.0;1050.0;970.0;1292.0;26.0;;;;
8577;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2008/'09;3676.0;234.0;1098.0;1081.0;1236.0;27.0;;;;
8578;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2009/'10;3707.0;219.0;1060.0;1085.0;1311.0;32.0;;;;
8579;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2010/'11;3808.0;269.0;1101.0;1108.0;1304.0;26.0;;;;
8580;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2011/'12;3664.0;245.0;980.0;1050.0;1349.0;40.0;;;;
8581;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2012/'13;3481.0;232.0;881.0;1093.0;1247.0;28.0;;;;
8582;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2013/'14;3322.0;152.0;844.0;1033.0;1275.0;18.0;;;;
8583;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2014/'15;3021.0;111.0;682.0;884.0;1329.0;15.0;;;;
8584;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2015/'16;2822.0;99.0;602.0;768.0;1353.0;;;;;
8585;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Limburg (PV);2016/'17;2727.0;87.0;558.0;729.0;1353.0;;;;;
8586;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1990/'91;;;;;;;;;;
8587;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1991/'92;;;;;;;;;;
8588;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1992/'93;;;;;;;;;;
8589;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1993/'94;;;;;;;;;;
8590;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1994/'95;;;;;;;;;;
8591;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1995/'96;;;;;;;;;;
8592;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1996/'97;;;;;;;;;;
8593;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1997/'98;;;;;;;;;;
8594;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1998/'99;;;;;;;;;;
8595;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);1999/'00;;;;;;;;;;
8596;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2000/'01;;;;;;;;;;
8597;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2001/'02;;;;;;;;;;
8598;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2002/'03;;;;;;;;;;
8599;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2003/'04;;;;;;;;;;
8600;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2004/'05;;;;;;;;;;
8601;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2005/'06;295.0;24.0;83.0;78.0;105.0;5.0;;;;
8602;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2006/'07;282.0;19.0;81.0;75.0;104.0;3.0;;;;
8603;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2007/'08;254.0;23.0;58.0;80.0;91.0;2.0;;;;
8604;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2008/'09;309.0;29.0;75.0;88.0;114.0;3.0;;;;
8605;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2009/'10;294.0;36.0;84.0;80.0;92.0;2.0;;;;
8606;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2010/'11;354.0;85.0;93.0;87.0;87.0;2.0;;;;
8607;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2011/'12;292.0;43.0;73.0;81.0;93.0;2.0;;;;
8608;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2012/'13;201.0;20.0;51.0;46.0;82.0;2.0;;;;
8609;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2013/'14;165.0;18.0;32.0;52.0;63.0;;;;;
8610;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2014/'15;126.0;16.0;24.0;37.0;49.0;;;;;
8611;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2015/'16;151.0;23.0;23.0;40.0;65.0;;;;;
8612;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Niet in te delen (PV);2016/'17;139.0;16.0;31.0;31.0;61.0;;;;;
8613;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1990/'91;;;;;;;;;;
8614;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1991/'92;;;;;;;;;;
8615;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1992/'93;;;;;;;;;;
8616;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1993/'94;;;;;;;;;;
8617;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1994/'95;;;;;;;;;;
8618;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1995/'96;;;;;;;;;;
8619;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1996/'97;;;;;;;;;;
8620;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1997/'98;;;;;;;;;;
8621;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1998/'99;;;;;;;;;;
8622;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;1999/'00;;;;;;;;;;
8623;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2000/'01;;;;;;;;;;
8624;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2001/'02;;;;;;;;;;
8625;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2002/'03;;;;;;;;;;
8626;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2003/'04;;;;;;;;;;
8627;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2004/'05;;;;;;;;;;
8628;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2005/'06;1233.0;88.0;346.0;270.0;514.0;15.0;;;;
8629;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2006/'07;1213.0;67.0;341.0;280.0;511.0;14.0;;;;
8630;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2007/'08;1276.0;65.0;353.0;287.0;562.0;9.0;;;;
8631;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2008/'09;1255.0;56.0;321.0;325.0;547.0;6.0;;;;
8632;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2009/'10;1238.0;69.0;284.0;336.0;543.0;6.0;;;;
8633;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2010/'11;1237.0;83.0;310.0;270.0;572.0;2.0;;;;
8634;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2011/'12;1183.0;72.0;285.0;262.0;564.0;;;;;
8635;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2012/'13;1103.0;69.0;279.0;234.0;520.0;1.0;;;;
8636;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2013/'14;1103.0;73.0;265.0;231.0;534.0;;;;;
8637;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2014/'15;1027.0;58.0;230.0;232.0;507.0;;;;;
8638;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2015/'16;950.0;45.0;184.0;241.0;480.0;;;;;
8639;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Amsterdam;2016/'17;968.0;63.0;198.0;209.0;498.0;;;;;
8640;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1990/'91;;;;;;;;;;
8641;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1991/'92;;;;;;;;;;
8642;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1992/'93;;;;;;;;;;
8643;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1993/'94;;;;;;;;;;
8644;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1994/'95;;;;;;;;;;
8645;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1995/'96;;;;;;;;;;
8646;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1996/'97;;;;;;;;;;
8647;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1997/'98;;;;;;;;;;
8648;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1998/'99;;;;;;;;;;
8649;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;1999/'00;;;;;;;;;;
8650;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2000/'01;;;;;;;;;;
8651;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2001/'02;;;;;;;;;;
8652;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2002/'03;;;;;;;;;;
8653;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2003/'04;;;;;;;;;;
8654;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2004/'05;;;;;;;;;;
8655;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2005/'06;705.0;13.0;180.0;165.0;339.0;8.0;;;;
8656;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2006/'07;732.0;17.0;166.0;195.0;347.0;7.0;;;;
8657;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2007/'08;771.0;36.0;170.0;199.0;363.0;3.0;;;;
8658;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2008/'09;804.0;40.0;197.0;211.0;355.0;1.0;;;;
8659;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2009/'10;811.0;29.0;214.0;209.0;357.0;2.0;;;;
8660;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2010/'11;945.0;119.0;220.0;230.0;376.0;;;;;
8661;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2011/'12;937.0;115.0;202.0;243.0;377.0;;;;;
8662;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2012/'13;996.0;120.0;264.0;234.0;378.0;;;;;
8663;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2013/'14;980.0;112.0;249.0;230.0;389.0;;;;;
8664;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2014/'15;908.0;82.0;225.0;200.0;401.0;;;;;
8665;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2015/'16;885.0;50.0;198.0;214.0;423.0;;;;;
8666;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;'s-Gravenhage;2016/'17;967.0;82.0;202.0;232.0;451.0;;;;;
8667;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1990/'91;;;;;;;;;;
8668;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1991/'92;;;;;;;;;;
