ID;Bedrijfstakken;LandenEnRegioS;Perioden;RDUitgavenVanBedrijven_1;RDGefinancierdVanuitHetBuitenland_2
8487;Papier- en kartonindustrie;Australië;2007;;
8488;Papier- en kartonindustrie;Australië;2008;;
8489;Papier- en kartonindustrie;Australië;2009;;
8490;Papier- en kartonindustrie;Australië;2010;;
8491;Papier- en kartonindustrie;Australië;2011;;
8492;Papier- en kartonindustrie;België;1990;;
8493;Papier- en kartonindustrie;België;1991;;
8494;Papier- en kartonindustrie;België;1992;1.55;
8495;Papier- en kartonindustrie;België;1993;1.65;
8496;Papier- en kartonindustrie;België;1994;0.78;
8497;Papier- en kartonindustrie;België;1995;0.74;
8498;Papier- en kartonindustrie;België;1996;0.7;
8499;Papier- en kartonindustrie;België;1997;0.67;
8500;Papier- en kartonindustrie;België;1998;0.85;
8501;Papier- en kartonindustrie;België;1999;0.97;
8502;Papier- en kartonindustrie;België;2000;0.8;
8503;Papier- en kartonindustrie;België;2001;0.84;
8504;Papier- en kartonindustrie;België;2002;;
8505;Papier- en kartonindustrie;België;2003;;
8506;Papier- en kartonindustrie;België;2004;;
8507;Papier- en kartonindustrie;België;2005;;
8508;Papier- en kartonindustrie;België;2006;;
8509;Papier- en kartonindustrie;België;2007;;
8510;Papier- en kartonindustrie;België;2008;;
8511;Papier- en kartonindustrie;België;2009;;
8512;Papier- en kartonindustrie;België;2010;;
8513;Papier- en kartonindustrie;België;2011;;
8514;Papier- en kartonindustrie;Canada;1990;;
8515;Papier- en kartonindustrie;Canada;1991;;
8516;Papier- en kartonindustrie;Canada;1992;;
8517;Papier- en kartonindustrie;Canada;1993;;
8518;Papier- en kartonindustrie;Canada;1994;;
8519;Papier- en kartonindustrie;Canada;1995;;
8520;Papier- en kartonindustrie;Canada;1996;;
8521;Papier- en kartonindustrie;Canada;1997;;
8522;Papier- en kartonindustrie;Canada;1998;;
8523;Papier- en kartonindustrie;Canada;1999;;
8524;Papier- en kartonindustrie;Canada;2000;;
8525;Papier- en kartonindustrie;Canada;2001;;
8526;Papier- en kartonindustrie;Canada;2002;;
8527;Papier- en kartonindustrie;Canada;2003;;
8528;Papier- en kartonindustrie;Canada;2004;;
8529;Papier- en kartonindustrie;Canada;2005;;
8530;Papier- en kartonindustrie;Canada;2006;;
8531;Papier- en kartonindustrie;Canada;2007;;
8532;Papier- en kartonindustrie;Canada;2008;;
8533;Papier- en kartonindustrie;Canada;2009;;
8534;Papier- en kartonindustrie;Canada;2010;;
8535;Papier- en kartonindustrie;Canada;2011;;
8536;Papier- en kartonindustrie;Denemarken;1990;;
8537;Papier- en kartonindustrie;Denemarken;1991;;
8538;Papier- en kartonindustrie;Denemarken;1992;;
8539;Papier- en kartonindustrie;Denemarken;1993;;
8540;Papier- en kartonindustrie;Denemarken;1994;;
8541;Papier- en kartonindustrie;Denemarken;1995;;
8542;Papier- en kartonindustrie;Denemarken;1996;;
8543;Papier- en kartonindustrie;Denemarken;1997;;
8544;Papier- en kartonindustrie;Denemarken;1998;;
8545;Papier- en kartonindustrie;Denemarken;1999;;
8546;Papier- en kartonindustrie;Denemarken;2000;;
8547;Papier- en kartonindustrie;Denemarken;2001;1.43;
8548;Papier- en kartonindustrie;Denemarken;2002;1.13;
8549;Papier- en kartonindustrie;Denemarken;2003;0.79;
8550;Papier- en kartonindustrie;Denemarken;2004;;
8551;Papier- en kartonindustrie;Denemarken;2005;;
8552;Papier- en kartonindustrie;Denemarken;2006;;
8553;Papier- en kartonindustrie;Denemarken;2007;;
8554;Papier- en kartonindustrie;Denemarken;2008;;
8555;Papier- en kartonindustrie;Denemarken;2009;;
8556;Papier- en kartonindustrie;Denemarken;2010;;
8557;Papier- en kartonindustrie;Denemarken;2011;;
8558;Papier- en kartonindustrie;Duitsland;1990;;
8559;Papier- en kartonindustrie;Duitsland;1991;;
8560;Papier- en kartonindustrie;Duitsland;1992;;
8561;Papier- en kartonindustrie;Duitsland;1993;;
8562;Papier- en kartonindustrie;Duitsland;1994;;
8563;Papier- en kartonindustrie;Duitsland;1995;1.01;
8564;Papier- en kartonindustrie;Duitsland;1996;0.78;
8565;Papier- en kartonindustrie;Duitsland;1997;0.68;
8566;Papier- en kartonindustrie;Duitsland;1998;0.75;
8567;Papier- en kartonindustrie;Duitsland;1999;0.83;
8568;Papier- en kartonindustrie;Duitsland;2000;0.83;
8569;Papier- en kartonindustrie;Duitsland;2001;0.77;
8570;Papier- en kartonindustrie;Duitsland;2002;0.69;
8571;Papier- en kartonindustrie;Duitsland;2003;;
8572;Papier- en kartonindustrie;Duitsland;2004;;
8573;Papier- en kartonindustrie;Duitsland;2005;;
8574;Papier- en kartonindustrie;Duitsland;2006;;
8575;Papier- en kartonindustrie;Duitsland;2007;;
8576;Papier- en kartonindustrie;Duitsland;2008;;
8577;Papier- en kartonindustrie;Duitsland;2009;;
8578;Papier- en kartonindustrie;Duitsland;2010;;
8579;Papier- en kartonindustrie;Duitsland;2011;;
8580;Papier- en kartonindustrie;Finland;1990;;
8581;Papier- en kartonindustrie;Finland;1991;;
8582;Papier- en kartonindustrie;Finland;1992;;
8583;Papier- en kartonindustrie;Finland;1993;;
8584;Papier- en kartonindustrie;Finland;1994;;
8585;Papier- en kartonindustrie;Finland;1995;1.53;
8586;Papier- en kartonindustrie;Finland;1996;2.08;
8587;Papier- en kartonindustrie;Finland;1997;2.22;
8588;Papier- en kartonindustrie;Finland;1998;1.84;
8589;Papier- en kartonindustrie;Finland;1999;2.0;
8590;Papier- en kartonindustrie;Finland;2000;1.4;
8591;Papier- en kartonindustrie;Finland;2001;1.43;
8592;Papier- en kartonindustrie;Finland;2002;1.85;
8593;Papier- en kartonindustrie;Finland;2003;2.6;
8594;Papier- en kartonindustrie;Finland;2004;;
8595;Papier- en kartonindustrie;Finland;2005;;
8596;Papier- en kartonindustrie;Finland;2006;;
8597;Papier- en kartonindustrie;Finland;2007;;
8598;Papier- en kartonindustrie;Finland;2008;;
8599;Papier- en kartonindustrie;Finland;2009;;
8600;Papier- en kartonindustrie;Finland;2010;;
8601;Papier- en kartonindustrie;Finland;2011;;
8602;Papier- en kartonindustrie;Frankrijk;1990;0.81;
8603;Papier- en kartonindustrie;Frankrijk;1991;0.84;
8604;Papier- en kartonindustrie;Frankrijk;1992;0.89;
8605;Papier- en kartonindustrie;Frankrijk;1993;1.05;
8606;Papier- en kartonindustrie;Frankrijk;1994;1.1;
8607;Papier- en kartonindustrie;Frankrijk;1995;0.88;
8608;Papier- en kartonindustrie;Frankrijk;1996;0.96;
8609;Papier- en kartonindustrie;Frankrijk;1997;1.0;
8610;Papier- en kartonindustrie;Frankrijk;1998;0.91;
8611;Papier- en kartonindustrie;Frankrijk;1999;1.04;
8612;Papier- en kartonindustrie;Frankrijk;2000;0.77;
8613;Papier- en kartonindustrie;Frankrijk;2001;0.65;
8614;Papier- en kartonindustrie;Frankrijk;2002;0.93;
8615;Papier- en kartonindustrie;Frankrijk;2003;;
8616;Papier- en kartonindustrie;Frankrijk;2004;;
8617;Papier- en kartonindustrie;Frankrijk;2005;;
8618;Papier- en kartonindustrie;Frankrijk;2006;;
8619;Papier- en kartonindustrie;Frankrijk;2007;;
8620;Papier- en kartonindustrie;Frankrijk;2008;;
8621;Papier- en kartonindustrie;Frankrijk;2009;;
8622;Papier- en kartonindustrie;Frankrijk;2010;;
8623;Papier- en kartonindustrie;Frankrijk;2011;;
8624;Papier- en kartonindustrie;Hongarije;1990;;
8625;Papier- en kartonindustrie;Hongarije;1991;;
8626;Papier- en kartonindustrie;Hongarije;1992;;
8627;Papier- en kartonindustrie;Hongarije;1993;;
8628;Papier- en kartonindustrie;Hongarije;1994;;
8629;Papier- en kartonindustrie;Hongarije;1995;;
8630;Papier- en kartonindustrie;Hongarije;1996;;
8631;Papier- en kartonindustrie;Hongarije;1997;;
8632;Papier- en kartonindustrie;Hongarije;1998;;
8633;Papier- en kartonindustrie;Hongarije;1999;;
8634;Papier- en kartonindustrie;Hongarije;2000;;
8635;Papier- en kartonindustrie;Hongarije;2001;;
8636;Papier- en kartonindustrie;Hongarije;2002;;
8637;Papier- en kartonindustrie;Hongarije;2003;;
8638;Papier- en kartonindustrie;Hongarije;2004;;
8639;Papier- en kartonindustrie;Hongarije;2005;;
8640;Papier- en kartonindustrie;Hongarije;2006;;
8641;Papier- en kartonindustrie;Hongarije;2007;;
8642;Papier- en kartonindustrie;Hongarije;2008;;
8643;Papier- en kartonindustrie;Hongarije;2009;;
8644;Papier- en kartonindustrie;Hongarije;2010;;
8645;Papier- en kartonindustrie;Hongarije;2011;;
8646;Papier- en kartonindustrie;Ierland;1990;0.33;
8647;Papier- en kartonindustrie;Ierland;1991;0.34;
8648;Papier- en kartonindustrie;Ierland;1992;0.91;
8649;Papier- en kartonindustrie;Ierland;1993;0.79;
8650;Papier- en kartonindustrie;Ierland;1994;0.56;
8651;Papier- en kartonindustrie;Ierland;1995;0.61;
8652;Papier- en kartonindustrie;Ierland;1996;1.24;
8653;Papier- en kartonindustrie;Ierland;1997;1.54;
8654;Papier- en kartonindustrie;Ierland;1998;1.54;
8655;Papier- en kartonindustrie;Ierland;1999;1.24;
8656;Papier- en kartonindustrie;Ierland;2000;0.79;
8657;Papier- en kartonindustrie;Ierland;2001;0.3;
8658;Papier- en kartonindustrie;Ierland;2002;0.29;
8659;Papier- en kartonindustrie;Ierland;2003;;
8660;Papier- en kartonindustrie;Ierland;2004;;
8661;Papier- en kartonindustrie;Ierland;2005;;
8662;Papier- en kartonindustrie;Ierland;2006;;
8663;Papier- en kartonindustrie;Ierland;2007;;
8664;Papier- en kartonindustrie;Ierland;2008;;
8665;Papier- en kartonindustrie;Ierland;2009;;
8666;Papier- en kartonindustrie;Ierland;2010;;
8667;Papier- en kartonindustrie;Ierland;2011;;
8668;Papier- en kartonindustrie;Italië;1990;;
8669;Papier- en kartonindustrie;Italië;1991;0.04;
8670;Papier- en kartonindustrie;Italië;1992;0.02;
8671;Papier- en kartonindustrie;Italië;1993;0.02;
8672;Papier- en kartonindustrie;Italië;1994;0.13;
8673;Papier- en kartonindustrie;Italië;1995;0.18;
8674;Papier- en kartonindustrie;Italië;1996;0.12;
8675;Papier- en kartonindustrie;Italië;1997;0.24;
8676;Papier- en kartonindustrie;Italië;1998;0.26;
8677;Papier- en kartonindustrie;Italië;1999;0.27;
8678;Papier- en kartonindustrie;Italië;2000;0.29;
8679;Papier- en kartonindustrie;Italië;2001;0.34;
8680;Papier- en kartonindustrie;Italië;2002;0.27;
8681;Papier- en kartonindustrie;Italië;2003;0.43;
8682;Papier- en kartonindustrie;Italië;2004;;
8683;Papier- en kartonindustrie;Italië;2005;;
8684;Papier- en kartonindustrie;Italië;2006;;
8685;Papier- en kartonindustrie;Italië;2007;;
8686;Papier- en kartonindustrie;Italië;2008;;
8687;Papier- en kartonindustrie;Italië;2009;;
8688;Papier- en kartonindustrie;Italië;2010;;
8689;Papier- en kartonindustrie;Italië;2011;;
8690;Papier- en kartonindustrie;Japan;1990;;
8691;Papier- en kartonindustrie;Japan;1991;;
8692;Papier- en kartonindustrie;Japan;1992;;
8693;Papier- en kartonindustrie;Japan;1993;;
8694;Papier- en kartonindustrie;Japan;1994;;
8695;Papier- en kartonindustrie;Japan;1995;;
8696;Papier- en kartonindustrie;Japan;1996;;
8697;Papier- en kartonindustrie;Japan;1997;;
8698;Papier- en kartonindustrie;Japan;1998;;
8699;Papier- en kartonindustrie;Japan;1999;;
8700;Papier- en kartonindustrie;Japan;2000;;
8701;Papier- en kartonindustrie;Japan;2001;;
8702;Papier- en kartonindustrie;Japan;2002;;
8703;Papier- en kartonindustrie;Japan;2003;;
8704;Papier- en kartonindustrie;Japan;2004;;
8705;Papier- en kartonindustrie;Japan;2005;;
8706;Papier- en kartonindustrie;Japan;2006;;
8707;Papier- en kartonindustrie;Japan;2007;;
8708;Papier- en kartonindustrie;Japan;2008;;
8709;Papier- en kartonindustrie;Japan;2009;;
8710;Papier- en kartonindustrie;Japan;2010;;
8711;Papier- en kartonindustrie;Japan;2011;;
8712;Papier- en kartonindustrie;Nederland;1990;;
8713;Papier- en kartonindustrie;Nederland;1991;;
8714;Papier- en kartonindustrie;Nederland;1992;;
8715;Papier- en kartonindustrie;Nederland;1993;;
8716;Papier- en kartonindustrie;Nederland;1994;0.69;
8717;Papier- en kartonindustrie;Nederland;1995;0.62;
8718;Papier- en kartonindustrie;Nederland;1996;0.85;
8719;Papier- en kartonindustrie;Nederland;1997;0.64;
8720;Papier- en kartonindustrie;Nederland;1998;0.94;
8721;Papier- en kartonindustrie;Nederland;1999;0.95;
8722;Papier- en kartonindustrie;Nederland;2000;0.68;
8723;Papier- en kartonindustrie;Nederland;2001;0.76;
8724;Papier- en kartonindustrie;Nederland;2002;0.63;
8725;Papier- en kartonindustrie;Nederland;2003;0.52;
8726;Papier- en kartonindustrie;Nederland;2004;;
8727;Papier- en kartonindustrie;Nederland;2005;;
8728;Papier- en kartonindustrie;Nederland;2006;;
8729;Papier- en kartonindustrie;Nederland;2007;;
8730;Papier- en kartonindustrie;Nederland;2008;;
8731;Papier- en kartonindustrie;Nederland;2009;;
8732;Papier- en kartonindustrie;Nederland;2010;;
8733;Papier- en kartonindustrie;Nederland;2011;;
8734;Papier- en kartonindustrie;Oostenrijk;1990;;
8735;Papier- en kartonindustrie;Oostenrijk;1991;;
8736;Papier- en kartonindustrie;Oostenrijk;1992;;
8737;Papier- en kartonindustrie;Oostenrijk;1993;;
8738;Papier- en kartonindustrie;Oostenrijk;1994;;
8739;Papier- en kartonindustrie;Oostenrijk;1995;;
8740;Papier- en kartonindustrie;Oostenrijk;1996;;
8741;Papier- en kartonindustrie;Oostenrijk;1997;;
8742;Papier- en kartonindustrie;Oostenrijk;1998;;
8743;Papier- en kartonindustrie;Oostenrijk;1999;;
8744;Papier- en kartonindustrie;Oostenrijk;2000;;
8745;Papier- en kartonindustrie;Oostenrijk;2001;;
8746;Papier- en kartonindustrie;Oostenrijk;2002;;
8747;Papier- en kartonindustrie;Oostenrijk;2003;;
8748;Papier- en kartonindustrie;Oostenrijk;2004;;
8749;Papier- en kartonindustrie;Oostenrijk;2005;;
8750;Papier- en kartonindustrie;Oostenrijk;2006;;
8751;Papier- en kartonindustrie;Oostenrijk;2007;;
8752;Papier- en kartonindustrie;Oostenrijk;2008;;
8753;Papier- en kartonindustrie;Oostenrijk;2009;;
8754;Papier- en kartonindustrie;Oostenrijk;2010;;
8755;Papier- en kartonindustrie;Oostenrijk;2011;;
8756;Papier- en kartonindustrie;Polen;1990;;
8757;Papier- en kartonindustrie;Polen;1991;;
8758;Papier- en kartonindustrie;Polen;1992;;
8759;Papier- en kartonindustrie;Polen;1993;;
8760;Papier- en kartonindustrie;Polen;1994;0.21;
8761;Papier- en kartonindustrie;Polen;1995;0.08;
8762;Papier- en kartonindustrie;Polen;1996;0.15;
8763;Papier- en kartonindustrie;Polen;1997;0.16;
8764;Papier- en kartonindustrie;Polen;1998;0.16;
8765;Papier- en kartonindustrie;Polen;1999;0.19;
8766;Papier- en kartonindustrie;Polen;2000;0.18;
8767;Papier- en kartonindustrie;Polen;2001;;
8768;Papier- en kartonindustrie;Polen;2002;;
8769;Papier- en kartonindustrie;Polen;2003;;
8770;Papier- en kartonindustrie;Polen;2004;;
8771;Papier- en kartonindustrie;Polen;2005;;
8772;Papier- en kartonindustrie;Polen;2006;;
8773;Papier- en kartonindustrie;Polen;2007;;
8774;Papier- en kartonindustrie;Polen;2008;;
8775;Papier- en kartonindustrie;Polen;2009;;
8776;Papier- en kartonindustrie;Polen;2010;;
8777;Papier- en kartonindustrie;Polen;2011;;
8778;Papier- en kartonindustrie;Spanje;1990;0.41;
8779;Papier- en kartonindustrie;Spanje;1991;0.4;
8780;Papier- en kartonindustrie;Spanje;1992;0.35;
8781;Papier- en kartonindustrie;Spanje;1993;0.44;
8782;Papier- en kartonindustrie;Spanje;1994;0.3;
8783;Papier- en kartonindustrie;Spanje;1995;0.26;
8784;Papier- en kartonindustrie;Spanje;1996;0.41;
8785;Papier- en kartonindustrie;Spanje;1997;0.47;
8786;Papier- en kartonindustrie;Spanje;1998;1.81;
8787;Papier- en kartonindustrie;Spanje;1999;0.76;
8788;Papier- en kartonindustrie;Spanje;2000;0.47;
8789;Papier- en kartonindustrie;Spanje;2001;0.35;
8790;Papier- en kartonindustrie;Spanje;2002;0.32;
8791;Papier- en kartonindustrie;Spanje;2003;;
8792;Papier- en kartonindustrie;Spanje;2004;;
8793;Papier- en kartonindustrie;Spanje;2005;;
8794;Papier- en kartonindustrie;Spanje;2006;;
8795;Papier- en kartonindustrie;Spanje;2007;;
8796;Papier- en kartonindustrie;Spanje;2008;;
8797;Papier- en kartonindustrie;Spanje;2009;;
8798;Papier- en kartonindustrie;Spanje;2010;;
8799;Papier- en kartonindustrie;Spanje;2011;;
8800;Papier- en kartonindustrie;Tsjechië;1990;;
8801;Papier- en kartonindustrie;Tsjechië;1991;;
8802;Papier- en kartonindustrie;Tsjechië;1992;;
8803;Papier- en kartonindustrie;Tsjechië;1993;;
8804;Papier- en kartonindustrie;Tsjechië;1994;;
8805;Papier- en kartonindustrie;Tsjechië;1995;;
8806;Papier- en kartonindustrie;Tsjechië;1996;;
8807;Papier- en kartonindustrie;Tsjechië;1997;;
8808;Papier- en kartonindustrie;Tsjechië;1998;;
8809;Papier- en kartonindustrie;Tsjechië;1999;;
8810;Papier- en kartonindustrie;Tsjechië;2000;;
8811;Papier- en kartonindustrie;Tsjechië;2001;;
8812;Papier- en kartonindustrie;Tsjechië;2002;;
8813;Papier- en kartonindustrie;Tsjechië;2003;;
8814;Papier- en kartonindustrie;Tsjechië;2004;;
8815;Papier- en kartonindustrie;Tsjechië;2005;;
8816;Papier- en kartonindustrie;Tsjechië;2006;;
8817;Papier- en kartonindustrie;Tsjechië;2007;;
8818;Papier- en kartonindustrie;Tsjechië;2008;;
8819;Papier- en kartonindustrie;Tsjechië;2009;;
8820;Papier- en kartonindustrie;Tsjechië;2010;;
8821;Papier- en kartonindustrie;Tsjechië;2011;;
8822;Papier- en kartonindustrie;Verenigd Koninkrijk;1990;;
8823;Papier- en kartonindustrie;Verenigd Koninkrijk;1991;;
8824;Papier- en kartonindustrie;Verenigd Koninkrijk;1992;;
8825;Papier- en kartonindustrie;Verenigd Koninkrijk;1993;;
8826;Papier- en kartonindustrie;Verenigd Koninkrijk;1994;;
8827;Papier- en kartonindustrie;Verenigd Koninkrijk;1995;;
8828;Papier- en kartonindustrie;Verenigd Koninkrijk;1996;;
8829;Papier- en kartonindustrie;Verenigd Koninkrijk;1997;;
8830;Papier- en kartonindustrie;Verenigd Koninkrijk;1998;;
8831;Papier- en kartonindustrie;Verenigd Koninkrijk;1999;;
8832;Papier- en kartonindustrie;Verenigd Koninkrijk;2000;;
8833;Papier- en kartonindustrie;Verenigd Koninkrijk;2001;;
8834;Papier- en kartonindustrie;Verenigd Koninkrijk;2002;;
