ID;Achtergrondkenmerken;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;Belgie_3;Frankrijk_4;Spanje_5;Oostenrijk_6;GrootBrittannie_7;Duitsland_8;Italie_9;Griekenland_10;Turkije_11;OverigeLanden_12;TotaalSeizoenrecreatieveLogiesvormen_13;TotaalToeristischeLogiesvormen_14;WoningVanFamilieVriendenOfKennissen_15;WoningVanAndereParticulier_16;HotelMotel_17;Appartement_18;ZomerhuisjeVakantiebungalow_19;TentBungalowtent_20;CaravanVouwwagenCamper_21;OverigeToeristischeLogiesvormen_22;GeboektBijEenReisbureau_23;GeboektBijEenBankBoekingscentraleEd_24;RechtstreeksBijEenReisorganisatie_25;LogiesGereserveerd_26;LogiesNietVoorafGeboekt_27;Auto_28;TreinAutoslaaptrein_29;Touringcar_30;Vliegtuig_31;OverigeVervoermiddelen_32;TotaalGemUitgavenPerVakantieganger_33;MetEigenVervoer_34;MetOverigVervoer_35
703;Sociale groep: arbeidsongesch., bijstand;2006;432.0;12.6;36.0;57.0;62.0;32.0;4.0;76.0;21.0;13.0;21.0;110.0;15.0;417.0;64.0;26.0;146.0;54.0;60.0;8.0;31.0;27.0;155.0;27.0;62.0;91.0;96.0;218.0;15.0;32.0;161.0;5.0;661.0;434.0;948.0
704;Sociale groep: arbeidsongesch., bijstand;2007;362.0;13.8;32.0;44.0;52.0;21.0;1.0;67.0;14.0;16.0;15.0;100.0;6.0;355.0;72.0;24.0;142.0;26.0;40.0;7.0;32.0;13.0;139.0;26.0;52.0;54.0;91.0;160.0;14.0;38.0;149.0;1.0;896.0;542.0;1174.0
705;Sociale groep: arbeidsongesch., bijstand;2008;357.0;14.3;26.0;32.0;58.0;20.0;5.0;42.0;11.0;18.0;26.0;120.0;9.0;347.0;59.0;19.0;153.0;33.0;39.0;5.0;23.0;16.0;173.0;27.0;47.0;45.0;65.0;141.0;13.0;30.0;171.0;3.0;869.0;540.0;1075.0
706;Sociale groep: arbeidsongesch., bijstand;2009;323.0;14.4;20.0;53.0;55.0;17.0;8.0;59.0;7.0;14.0;24.0;64.0;20.0;303.0;34.0;16.0;117.0;31.0;43.0;17.0;31.0;16.0;137.0;29.0;37.0;52.0;68.0;154.0;16.0;23.0;123.0;7.0;824.0;583.0;1046.0
707;Sociale groep: arbeidsongesch., bijstand;2010;423.0;14.1;38.0;57.0;62.0;24.0;7.0;77.0;18.0;18.0;39.0;84.0;3.0;420.0;59.0;24.0;170.0;49.0;50.0;18.0;35.0;16.0;202.0;56.0;40.0;45.0;81.0;185.0;4.0;38.0;185.0;12.0;762.0;467.0;991.0
708;Sociale groep: arbeidsongesch., bijstand;2011;324.0;14.4;17.0;58.0;50.0;14.0;15.0;74.0;14.0;9.0;18.0;54.0;19.0;305.0;27.0;17.0;125.0;26.0;46.0;10.0;39.0;14.0;114.0;56.0;37.0;61.0;55.0;165.0;6.0;36.0;110.0;8.0;669.0;426.0;921.0
709;Sociale groep: arbeidsongesch., bijstand;2012;397.0;12.9;25.0;41.0;54.0;15.0;7.0;86.0;10.0;23.0;33.0;102.0;31.0;366.0;27.0;23.0;144.0;46.0;57.0;18.0;30.0;21.0;149.0;84.0;22.0;78.0;64.0;187.0;4.0;30.0;168.0;8.0;828.0;466.0;1145.0
710;Sociale groep: arbeidsongesch., bijstand;2013;336.0;14.4;21.0;37.0;56.0;21.0;14.0;56.0;15.0;15.0;19.0;82.0;7.0;330.0;33.0;30.0;118.0;44.0;45.0;2.0;41.0;17.0;129.0;47.0;36.0;60.0;64.0;164.0;8.0;32.0;129.0;3.0;791.0;567.0;983.0
711;Sociale groep: arbeidsongesch., bijstand;2014;363.0;12.0;43.0;29.0;42.0;15.0;13.0;82.0;17.0;33.0;20.0;70.0;22.0;340.0;38.0;22.0;115.0;46.0;56.0;16.0;29.0;18.0;131.0;66.0;31.0;77.0;58.0;185.0;10.0;18.0;133.0;16.0;708.0;442.0;978.0
712;Sociale groep: arbeidsongesch., bijstand;2015;370.0;13.2;25.0;39.0;57.0;21.0;27.0;58.0;17.0;31.0;11.0;83.0;6.0;364.0;37.0;23.0;161.0;37.0;38.0;11.0;37.0;20.0;181.0;65.0;29.0;45.0;50.0;146.0;23.0;20.0;168.0;12.0;843.0;540.0;1025.0
713;Sociale groep: arbeidsongesch., bijstand;2016;372.0;14.5;26.0;30.0;63.0;21.0;9.0;39.0;20.0;26.0;12.0;126.0;25.0;346.0;50.0;30.0;138.0;43.0;35.0;9.0;27.0;12.0;161.0;66.0;36.0;45.0;65.0;157.0;11.0;25.0;178.0;0.0;774.0;489.0;952.0
714;Sociale groep: gepen., renten., AOW, VUT;2000;1419.0;14.3;110.0;185.0;147.0;74.0;65.0;320.0;54.0;39.0;32.0;393.0;131.0;1287.0;;;690.0;166.0;143.0;12.0;135.0;59.0;596.0;;159.0;;317.0;662.0;35.0;286.0;399.0;37.0;687.0;469.0;880.0
715;Sociale groep: gepen., renten., AOW, VUT;2001;1535.0;14.2;119.0;152.0;180.0;100.0;;340.0;66.0;70.0;84.0;;154.0;1379.0;;;722.0;211.0;114.0;7.0;146.0;85.0;629.0;;228.0;;359.0;668.0;42.0;275.0;513.0;34.0;742.0;481.0;945.0
716;Sociale groep: gepen., renten., AOW, VUT;2002;2012.0;13.7;94.0;317.0;241.0;141.0;101.0;396.0;88.0;61.0;69.0;503.0;122.0;1894.0;330.0;78.0;725.0;241.0;180.0;45.0;176.0;123.0;822.0;199.0;131.0;;;1056.0;59.0;201.0;617.0;81.0;781.0;569.0;1006.0
717;Sociale groep: gepen., renten., AOW, VUT;2003;2014.0;13.7;167.0;245.0;257.0;110.0;53.0;453.0;83.0;78.0;69.0;500.0;125.0;1890.0;221.0;67.0;821.0;269.0;174.0;21.0;205.0;112.0;919.0;187.0;122.0;53.0;453.0;1050.0;69.0;225.0;614.0;57.0;768.0;501.0;1047.0
718;Sociale groep: gepen., renten., AOW, VUT;2004;2173.0;13.7;158.0;241.0;243.0;155.0;53.0;433.0;90.0;74.0;108.0;615.0;66.0;2107.0;236.0;73.0;986.0;281.0;151.0;22.0;210.0;144.0;987.0;189.0;122.0;400.0;476.0;1002.0;61.0;303.0;753.0;55.0;778.0;518.0;999.0
719;Sociale groep: gepen., renten., AOW, VUT;2005;2239.0;13.8;173.0;247.0;325.0;145.0;71.0;404.0;82.0;98.0;102.0;590.0;60.0;2178.0;254.0;64.0;1076.0;283.0;139.0;8.0;216.0;137.0;1068.0;126.0;180.0;443.0;421.0;985.0;58.0;267.0;828.0;103.0;818.0;574.0;1009.0
720;Sociale groep: gepen., renten., AOW, VUT;2006;2199.0;13.5;142.0;251.0;287.0;186.0;75.0;399.0;96.0;72.0;72.0;618.0;92.0;2107.0;231.0;68.0;1060.0;278.0;154.0;22.0;208.0;87.0;1031.0;128.0;151.0;429.0;461.0;1038.0;61.0;259.0;758.0;84.0;818.0;574.0;1009.0
721;Sociale groep: gepen., renten., AOW, VUT;2007;2186.0;12.8;140.0;253.0;275.0;168.0;72.0;374.0;98.0;66.0;76.0;667.0;141.0;2046.0;221.0;80.0;1021.0;249.0;162.0;18.0;198.0;97.0;1059.0;123.0;155.0;448.0;401.0;996.0;60.0;262.0;805.0;64.0;932.0;619.0;1192.0
722;Sociale groep: gepen., renten., AOW, VUT;2008;2578.0;13.7;156.0;348.0;324.0;186.0;36.0;492.0;142.0;77.0;73.0;741.0;149.0;2430.0;254.0;108.0;1190.0;271.0;159.0;49.0;269.0;130.0;1167.0;188.0;213.0;529.0;481.0;1218.0;84.0;278.0;928.0;70.0;960.0;644.0;1235.0
723;Sociale groep: gepen., renten., AOW, VUT;2009;2269.0;13.5;172.0;356.0;256.0;188.0;47.0;412.0;101.0;66.0;94.0;577.0;131.0;2138.0;199.0;111.0;961.0;300.0;169.0;23.0;239.0;136.0;1031.0;185.0;215.0;505.0;333.0;1103.0;69.0;268.0;777.0;52.0;928.0;677.0;1169.0
724;Sociale groep: gepen., renten., AOW, VUT;2010;2393.0;13.3;113.0;355.0;305.0;149.0;86.0;476.0;101.0;57.0;104.0;647.0;132.0;2261.0;228.0;97.0;1044.0;295.0;164.0;18.0;290.0;121.0;1010.0;188.0;253.0;513.0;428.0;1194.0;60.0;227.0;834.0;80.0;927.0;622.0;1233.0
725;Sociale groep: gepen., renten., AOW, VUT;2011;2465.0;14.0;144.0;351.0;271.0;173.0;67.0;472.0;142.0;58.0;130.0;657.0;164.0;2300.0;253.0;66.0;1068.0;281.0;174.0;22.0;284.0;154.0;1062.0;316.0;212.0;476.0;399.0;1154.0;53.0;240.0;917.0;104.0;855.0;570.0;1110.0
726;Sociale groep: gepen., renten., AOW, VUT;2012;2558.0;14.8;145.0;367.0;334.0;184.0;58.0;516.0;146.0;78.0;128.0;603.0;249.0;2309.0;239.0;122.0;959.0;250.0;170.0;17.0;361.0;189.0;973.0;330.0;201.0;605.0;449.0;1364.0;38.0;151.0;916.0;90.0;902.0;609.0;1227.0
727;Sociale groep: gepen., renten., AOW, VUT;2013;2521.0;15.5;158.0;332.0;301.0;193.0;78.0;517.0;134.0;88.0;100.0;619.0;256.0;2263.0;262.0;108.0;938.0;276.0;155.0;25.0;320.0;182.0;994.0;318.0;193.0;560.0;457.0;1282.0;35.0;165.0;928.0;110.0;938.0;656.0;1236.0
728;Sociale groep: gepen., renten., AOW, VUT;2014;2540.0;14.9;88.0;367.0;319.0;175.0;68.0;584.0;118.0;111.0;102.0;609.0;268.0;2275.0;197.0;118.0;995.0;281.0;175.0;28.0;354.0;124.0;1003.0;360.0;207.0;557.0;414.0;1257.0;48.0;189.0;982.0;66.0;849.0;602.0;1083.0
729;Sociale groep: gepen., renten., AOW, VUT;2015;2588.0;15.0;86.0;344.0;378.0;184.0;78.0;563.0;121.0;117.0;88.0;625.0;239.0;2348.0;261.0;141.0;1022.0;267.0;148.0;21.0;339.0;148.0;1055.0;315.0;217.0;509.0;494.0;1282.0;51.0;193.0;983.0;77.0;861.0;596.0;1120.0
730;Sociale groep: gepen., renten., AOW, VUT;2016;2476.0;16.7;69.0;363.0;417.0;217.0;56.0;605.0;125.0;47.0;67.0;509.0;180.0;2296.0;244.0;145.0;1012.0;257.0;210.0;19.0;304.0;103.0;924.0;430.0;182.0;510.0;433.0;1292.0;37.0;188.0;879.0;83.0;861.0;593.0;1150.0
731;Sociale groep: huisvr./-man z. a. beroep;2000;723.0;13.5;15.0;141.0;93.0;78.0;23.0;129.0;23.0;49.0;11.0;161.0;37.0;687.0;;;284.0;161.0;105.0;31.0;95.0;4.0;259.0;;124.0;;139.0;410.0;17.0;87.0;197.0;12.0;616.0;433.0;855.0
732;Sociale groep: huisvr./-man z. a. beroep;2001;818.0;12.6;47.0;113.0;109.0;86.0;;130.0;41.0;60.0;33.0;;32.0;786.0;;;367.0;155.0;112.0;20.0;108.0;10.0;321.0;;91.0;;128.0;401.0;21.0;91.0;273.0;32.0;646.0;433.0;862.0
733;Sociale groep: huisvr./-man z. a. beroep;2002;559.0;14.2;30.0;87.0;84.0;50.0;16.0;84.0;23.0;18.0;33.0;135.0;11.0;546.0;49.0;19.0;194.0;68.0;82.0;14.0;95.0;27.0;248.0;50.0;28.0;;;324.0;11.0;41.0;167.0;18.0;738.0;536.0;
734;Sociale groep: huisvr./-man z. a. beroep;2003;712.0;13.6;52.0;128.0;77.0;43.0;19.0;114.0;24.0;26.0;41.0;187.0;17.0;696.0;59.0;35.0;224.0;96.0;114.0;32.0;101.0;34.0;266.0;111.0;35.0;19.0;114.0;429.0;11.0;45.0;216.0;12.0;671.0;490.0;946.0
735;Sociale groep: huisvr./-man z. a. beroep;2004;778.0;13.2;37.0;134.0;95.0;55.0;38.0;145.0;42.0;20.0;41.0;171.0;23.0;755.0;100.0;43.0;231.0;101.0;99.0;28.0;110.0;44.0;344.0;87.0;50.0;134.0;163.0;436.0;14.0;44.0;270.0;13.0;690.0;494.0;937.0
736;Sociale groep: huisvr./-man z. a. beroep;2005;778.0;13.7;54.0;91.0;92.0;40.0;55.0;127.0;41.0;23.0;56.0;200.0;24.0;755.0;118.0;40.0;281.0;81.0;92.0;25.0;88.0;30.0;342.0;98.0;57.0;131.0;150.0;381.0;17.0;32.0;327.0;21.0;667.0;427.0;897.0
737;Sociale groep: huisvr./-man z. a. beroep;2006;693.0;13.2;26.0;118.0;59.0;46.0;14.0;149.0;33.0;43.0;37.0;168.0;39.0;653.0;58.0;49.0;243.0;74.0;95.0;29.0;77.0;27.0;308.0;62.0;47.0;153.0;123.0;387.0;17.0;43.0;238.0;8.0;667.0;427.0;897.0
738;Sociale groep: huisvr./-man z. a. beroep;2007;751.0;12.6;50.0;86.0;88.0;76.0;24.0;114.0;45.0;59.0;37.0;172.0;50.0;702.0;68.0;42.0;300.0;93.0;89.0;25.0;59.0;28.0;381.0;63.0;41.0;163.0;103.0;384.0;7.0;66.0;278.0;17.0;783.0;511.0;1066.0
739;Sociale groep: huisvr./-man z. a. beroep;2008;743.0;12.3;27.0;103.0;90.0;43.0;22.0;157.0;35.0;9.0;38.0;218.0;62.0;681.0;79.0;33.0;269.0;84.0;99.0;23.0;69.0;24.0;309.0;66.0;42.0;193.0;132.0;422.0;14.0;60.0;233.0;13.0;832.0;571.0;1167.0
740;Sociale groep: huisvr./-man z. a. beroep;2009;757.0;12.0;20.0;122.0;98.0;43.0;26.0;178.0;45.0;38.0;18.0;168.0;54.0;703.0;72.0;42.0;268.0;90.0;66.0;23.0;102.0;42.0;314.0;56.0;52.0;192.0;144.0;436.0;12.0;64.0;236.0;10.0;839.0;637.0;1124.0
741;Sociale groep: huisvr./-man z. a. beroep;2010;513.0;12.5;47.0;79.0;60.0;28.0;13.0;101.0;19.0;29.0;25.0;113.0;9.0;504.0;56.0;40.0;183.0;67.0;65.0;14.0;63.0;16.0;225.0;60.0;48.0;82.0;100.0;291.0;7.0;27.0;182.0;6.0;757.0;552.0;1031.0
742;Sociale groep: huisvr./-man z. a. beroep;2011;600.0;12.5;43.0;66.0;93.0;40.0;32.0;74.0;25.0;28.0;24.0;175.0;19.0;581.0;71.0;31.0;225.0;70.0;65.0;25.0;61.0;34.0;227.0;107.0;59.0;100.0;107.0;304.0;9.0;23.0;254.0;10.0;815.0;483.0;1150.0
743;Sociale groep: huisvr./-man z. a. beroep;2012;606.0;13.4;25.0;97.0;78.0;48.0;14.0;124.0;26.0;19.0;37.0;138.0;27.0;579.0;39.0;24.0;252.0;82.0;65.0;10.0;81.0;24.0;241.0;109.0;32.0;110.0;114.0;328.0;14.0;45.0;211.0;8.0;871.0;590.0;1199.0
744;Sociale groep: huisvr./-man z. a. beroep;2013;573.0;15.4;26.0;86.0;65.0;27.0;15.0;99.0;17.0;26.0;37.0;175.0;74.0;499.0;34.0;21.0;203.0;65.0;73.0;10.0;77.0;15.0;228.0;99.0;27.0;141.0;77.0;325.0;10.0;25.0;204.0;8.0;828.0;550.0;1195.0
745;Sociale groep: huisvr./-man z. a. beroep;2014;450.0;13.1;21.0;45.0;61.0;42.0;11.0;94.0;16.0;23.0;20.0;118.0;11.0;439.0;47.0;39.0;188.0;50.0;40.0;10.0;49.0;16.0;189.0;56.0;47.0;89.0;69.0;212.0;10.0;19.0;199.0;10.0;792.0;538.0;1023.0
746;Sociale groep: huisvr./-man z. a. beroep;2015;497.0;13.2;9.0;51.0;90.0;43.0;17.0;79.0;27.0;14.0;31.0;135.0;10.0;488.0;39.0;18.0;221.0;67.0;55.0;3.0;68.0;18.0;225.0;87.0;33.0;73.0;79.0;240.0;7.0;44.0;189.0;17.0;819.0;579.0;1034.0
747;Sociale groep: huisvr./-man z. a. beroep;2016;481.0;13.3;37.0;76.0;66.0;31.0;11.0;98.0;23.0;28.0;7.0;104.0;10.0;471.0;29.0;32.0;187.0;55.0;52.0;6.0;76.0;32.0;211.0;73.0;23.0;82.0;93.0;258.0;5.0;39.0;166.0;13.0;709.0;505.0;936.0
748;Sociale groep: studerend, schoolgaand;2000;905.0;14.0;29.0;244.0;109.0;24.0;28.0;58.0;55.0;76.0;17.0;265.0;69.0;837.0;;;228.0;172.0;66.0;151.0;110.0;48.0;453.0;;45.0;;205.0;408.0;43.0;126.0;316.0;13.0;667.0;475.0;827.0
749;Sociale groep: studerend, schoolgaand;2001;693.0;13.0;43.0;208.0;128.0;34.0;;22.0;46.0;50.0;27.0;;82.0;611.0;;;149.0;183.0;45.0;113.0;60.0;15.0;352.0;;40.0;;165.0;310.0;15.0;120.0;234.0;13.0;631.0;368.0;845.0
750;Sociale groep: studerend, schoolgaand;2002;343.0;;24.0;56.0;36.0;19.0;20.0;39.0;33.0;14.0;16.0;86.0;18.0;327.0;36.0;12.0;78.0;42.0;46.0;77.0;11.0;21.0;144.0;50.0;19.0;;;184.0;15.0;42.0;79.0;24.0;;;
751;Sociale groep: studerend, schoolgaand;2003;523.0;12.3;30.0;71.0;67.0;52.0;40.0;69.0;30.0;34.0;49.0;81.0;2.0;521.0;47.0;28.0;145.0;87.0;28.0;90.0;35.0;60.0;249.0;65.0;63.0;40.0;69.0;209.0;18.0;94.0;183.0;21.0;615.0;;733.0
752;Sociale groep: studerend, schoolgaand;2004;562.0;12.7;62.0;99.0;95.0;29.0;13.0;50.0;33.0;31.0;32.0;119.0;16.0;547.0;59.0;11.0;131.0;97.0;43.0;108.0;48.0;51.0;179.0;42.0;83.0;89.0;169.0;238.0;35.0;62.0;204.0;23.0;499.0;;603.0
753;Sociale groep: studerend, schoolgaand;2005;446.0;11.5;10.0;66.0;61.0;44.0;16.0;59.0;17.0;15.0;51.0;106.0;0.0;445.0;17.0;12.0;127.0;96.0;35.0;93.0;27.0;38.0;189.0;16.0;38.0;79.0;124.0;199.0;25.0;67.0;156.0;0.0;577.0;506.0;634.0
754;Sociale groep: studerend, schoolgaand;2006;496.0;11.6;27.0;77.0;81.0;42.0;22.0;29.0;31.0;28.0;24.0;135.0;35.0;461.0;40.0;19.0;151.0;85.0;58.0;54.0;33.0;21.0;231.0;18.0;34.0;80.0;134.0;199.0;13.0;54.0;216.0;14.0;577.0;506.0;634.0
755;Sociale groep: studerend, schoolgaand;2007;656.0;10.9;46.0;100.0;93.0;39.0;27.0;51.0;47.0;23.0;37.0;193.0;38.0;617.0;63.0;31.0;188.0;115.0;35.0;85.0;30.0;70.0;241.0;38.0;96.0;110.0;170.0;258.0;45.0;80.0;247.0;27.0;690.0;456.0;839.0
756;Sociale groep: studerend, schoolgaand;2008;562.0;13.0;21.0;75.0;107.0;33.0;16.0;33.0;44.0;25.0;32.0;176.0;11.0;551.0;58.0;26.0;182.0;91.0;58.0;59.0;49.0;28.0;225.0;24.0;73.0;77.0;162.0;189.0;19.0;87.0;251.0;15.0;879.0;549.0;1041.0
757;Sociale groep: studerend, schoolgaand;2009;576.0;11.3;41.0;71.0;70.0;33.0;9.0;39.0;52.0;34.0;33.0;194.0;4.0;571.0;52.0;28.0;186.0;93.0;72.0;64.0;39.0;37.0;255.0;39.0;88.0;63.0;131.0;205.0;24.0;37.0;298.0;10.0;756.0;480.0;905.0
758;Sociale groep: studerend, schoolgaand;2010;697.0;10.9;40.0;82.0;101.0;28.0;31.0;44.0;76.0;27.0;40.0;227.0;7.0;690.0;82.0;21.0;211.0;110.0;53.0;70.0;52.0;91.0;277.0;65.0;70.0;78.0;209.0;215.0;46.0;85.0;316.0;35.0;778.0;475.0;913.0
759;Sociale groep: studerend, schoolgaand;2011;742.0;11.3;26.0;138.0;101.0;14.0;37.0;56.0;56.0;48.0;37.0;228.0;43.0;698.0;43.0;35.0;267.0;121.0;58.0;72.0;43.0;61.0;305.0;108.0;98.0;100.0;132.0;193.0;53.0;66.0;417.0;14.0;729.0;386.0;850.0
760;Sociale groep: studerend, schoolgaand;2012;697.0;12.2;36.0;73.0;93.0;62.0;34.0;44.0;56.0;42.0;33.0;223.0;5.0;692.0;52.0;14.0;250.0;128.0;77.0;59.0;44.0;67.0;277.0;128.0;69.0;55.0;168.0;219.0;23.0;60.0;376.0;20.0;802.0;506.0;931.0
761;Sociale groep: studerend, schoolgaand;2013;674.0;13.8;47.0;79.0;134.0;76.0;22.0;31.0;38.0;35.0;45.0;169.0;23.0;651.0;45.0;17.0;201.0;145.0;53.0;95.0;44.0;52.0;248.0;102.0;70.0;115.0;140.0;261.0;33.0;42.0;329.0;9.0;815.0;483.0;1009.0
762;Sociale groep: studerend, schoolgaand;2014;749.0;11.3;30.0;110.0;154.0;74.0;51.0;60.0;36.0;38.0;32.0;161.0;26.0;723.0;54.0;32.0;226.0;175.0;72.0;54.0;62.0;48.0;260.0;124.0;68.0;115.0;182.0;281.0;28.0;53.0;357.0;29.0;606.0;445.0;704.0
763;Sociale groep: studerend, schoolgaand;2015;776.0;12.1;31.0;140.0;86.0;71.0;27.0;65.0;39.0;28.0;65.0;225.0;17.0;759.0;43.0;48.0;243.0;165.0;59.0;78.0;68.0;56.0;268.0;180.0;54.0;103.0;172.0;336.0;44.0;50.0;341.0;6.0;647.0;523.0;739.0
764;Sociale groep: studerend, schoolgaand;2016;679.0;13.3;22.0;113.0;69.0;42.0;30.0;61.0;71.0;43.0;23.0;205.0;41.0;638.0;45.0;52.0;207.0;117.0;60.0;50.0;37.0;70.0;226.0;170.0;63.0;85.0;136.0;250.0;21.0;30.0;375.0;2.0;768.0;460.0;921.0
765;Andere sociale groep;2000;568.0;13.1;27.0;71.0;60.0;52.0;37.0;81.0;60.0;21.0;20.0;139.0;0.0;569.0;;;228.0;109.0;74.0;41.0;71.0;22.0;223.0;;63.0;;105.0;323.0;13.0;45.0;180.0;8.0;698.0;432.0;
766;Andere sociale groep;2001;370.0;13.9;17.0;73.0;56.0;29.0;;27.0;42.0;21.0;16.0;;4.0;367.0;;;113.0;78.0;71.0;44.0;42.0;8.0;147.0;;29.0;;78.0;202.0;17.0;30.0;121.0;0.0;629.0;;
767;Andere sociale groep;2002;125.0;;4.0;17.0;27.0;13.0;6.0;16.0;8.0;2.0;2.0;30.0;0.0;124.0;8.0;10.0;48.0;16.0;9.0;3.0;19.0;13.0;57.0;28.0;6.0;;;58.0;7.0;18.0;39.0;2.0;;;
768;Andere sociale groep;2003;154.0;;6.0;19.0;23.0;18.0;3.0;20.0;4.0;6.0;2.0;54.0;8.0;146.0;15.0;7.0;44.0;34.0;7.0;15.0;11.0;12.0;72.0;10.0;13.0;3.0;20.0;73.0;5.0;10.0;59.0;7.0;;;
769;Andere sociale groep;2004;195.0;11.9;12.0;35.0;17.0;13.0;14.0;22.0;4.0;9.0;7.0;60.0;3.0;192.0;45.0;6.0;54.0;19.0;22.0;15.0;19.0;11.0;72.0;29.0;26.0;19.0;48.0;91.0;7.0;9.0;86.0;2.0;655.0;;
770;Andere sociale groep;2005;181.0;14.4;10.0;24.0;20.0;10.0;0.0;12.0;12.0;5.0;19.0;68.0;14.0;167.0;21.0;8.0;68.0;21.0;17.0;8.0;19.0;5.0;91.0;7.0;10.0;39.0;34.0;96.0;2.0;8.0;76.0;0.0;715.0;522.0;931.0
771;Andere sociale groep;2006;158.0;11.2;16.0;17.0;13.0;2.0;0.0;30.0;11.0;13.0;12.0;40.0;27.0;130.0;21.0;2.0;58.0;19.0;5.0;6.0;17.0;2.0;66.0;0.0;11.0;43.0;38.0;85.0;0.0;11.0;59.0;2.0;715.0;522.0;931.0
772;Andere sociale groep;2007;107.0;12.2;2.0;7.0;12.0;14.0;6.0;18.0;4.0;8.0;6.0;31.0;7.0;101.0;7.0;4.0;31.0;23.0;9.0;13.0;9.0;5.0;45.0;2.0;9.0;33.0;18.0;55.0;3.0;6.0;40.0;4.0;815.0;500.0;1147.0
773;Andere sociale groep;2008;79.0;13.1;8.0;14.0;6.0;2.0;2.0;0.0;8.0;14.0;1.0;24.0;5.0;74.0;4.0;8.0;11.0;24.0;10.0;8.0;5.0;5.0;38.0;8.0;8.0;12.0;12.0;33.0;3.0;2.0;41.0;0.0;906.0;580.0;1136.0
774;Andere sociale groep;2009;242.0;14.2;16.0;23.0;16.0;15.0;8.0;44.0;6.0;22.0;5.0;86.0;27.0;216.0;15.0;13.0;94.0;39.0;32.0;7.0;8.0;9.0;122.0;21.0;22.0;44.0;33.0;125.0;0.0;15.0;102.0;0.0;733.0;482.0;1000.0
775;Andere sociale groep;2010;161.0;12.8;18.0;19.0;16.0;7.0;4.0;22.0;13.0;6.0;20.0;38.0;5.0;156.0;14.0;10.0;75.0;10.0;14.0;15.0;11.0;7.0;69.0;10.0;25.0;34.0;22.0;70.0;8.0;14.0;66.0;3.0;839.0;478.0;1119.0
776;Andere sociale groep;2011;191.0;13.1;14.0;32.0;28.0;17.0;5.0;21.0;8.0;11.0;19.0;36.0;0.0;191.0;9.0;9.0;70.0;40.0;29.0;4.0;8.0;22.0;85.0;36.0;16.0;14.0;40.0;71.0;9.0;12.0;90.0;10.0;793.0;640.0;896.0
777;Andere sociale groep;2012;203.0;12.5;7.0;23.0;23.0;21.0;6.0;32.0;17.0;13.0;13.0;47.0;8.0;194.0;13.0;10.0;77.0;42.0;19.0;5.0;18.0;11.0;78.0;47.0;18.0;35.0;25.0;96.0;1.0;7.0;95.0;3.0;854.0;647.0;1042.0
778;Andere sociale groep;2013;312.0;13.5;18.0;41.0;31.0;5.0;31.0;45.0;24.0;15.0;26.0;75.0;8.0;304.0;24.0;16.0;142.0;15.0;46.0;23.0;26.0;12.0;124.0;75.0;28.0;39.0;45.0;128.0;13.0;17.0;142.0;11.0;1069.0;501.0;1463.0
779;Andere sociale groep;2014;373.0;12.3;20.0;42.0;43.0;30.0;9.0;64.0;26.0;14.0;25.0;102.0;12.0;361.0;21.0;18.0;166.0;42.0;56.0;20.0;22.0;17.0;133.0;114.0;32.0;54.0;40.0;160.0;10.0;10.0;184.0;9.0;823.0;511.0;1052.0
780;Andere sociale groep;2015;301.0;15.6;9.0;39.0;30.0;29.0;7.0;31.0;8.0;17.0;21.0;111.0;18.0;283.0;30.0;16.0;103.0;32.0;41.0;4.0;36.0;20.0;120.0;73.0;28.0;36.0;45.0;141.0;4.0;3.0;146.0;7.0;896.0;612.0;1129.0
781;Andere sociale groep;2016;253.0;15.6;14.0;32.0;45.0;18.0;14.0;14.0;15.0;9.0;17.0;75.0;16.0;237.0;13.0;24.0;115.0;26.0;17.0;19.0;17.0;5.0;99.0;66.0;21.0;30.0;37.0;89.0;3.0;10.0;137.0;15.0;953.0;502.0;1198.0
782;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2000;1819.0;14.1;169.0;515.0;228.0;199.0;54.0;169.0;99.0;32.0;44.0;310.0;30.0;1790.0;;;250.0;280.0;444.0;236.0;425.0;79.0;725.0;;233.0;;256.0;1301.0;21.0;152.0;308.0;39.0;453.0;357.0;701.0
783;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2001;1979.0;14.2;168.0;492.0;246.0;179.0;;250.0;131.0;46.0;52.0;;45.0;1936.0;;;287.0;338.0;469.0;265.0;450.0;43.0;622.0;;217.0;;320.0;1482.0;27.0;116.0;334.0;22.0;456.0;371.0;707.0
784;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2002;2400.0;13.9;262.0;731.0;259.0;165.0;43.0;238.0;166.0;73.0;76.0;388.0;100.0;2300.0;157.0;136.0;224.0;312.0;560.0;398.0;449.0;64.0;724.0;318.0;89.0;;;1846.0;32.0;65.0;372.0;85.0;442.0;379.0;657.0
785;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2003;2108.0;13.5;283.0;587.0;211.0;195.0;40.0;190.0;141.0;52.0;67.0;342.0;90.0;2018.0;127.0;125.0;275.0;294.0;436.0;271.0;416.0;74.0;599.0;308.0;69.0;40.0;190.0;1623.0;27.0;79.0;326.0;53.0;442.0;371.0;669.0
