ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;Gediplomeerden_1
5187;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Druten;2017/'18;237.0
5188;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Druten;2018/'19;258.0
5189;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Druten;2019/'20;254.0
5190;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Druten;2020/'21;229.0
5191;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Druten;2021/'22;194.0
5192;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2000/'01;
5193;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2001/'02;
5194;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2002/'03;
5195;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2003/'04;263.0
5196;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2004/'05;312.0
5197;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2005/'06;298.0
5198;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2006/'07;346.0
5199;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2007/'08;377.0
5200;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2008/'09;361.0
5201;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2009/'10;365.0
5202;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2010/'11;337.0
5203;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2011/'12;366.0
5204;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2012/'13;392.0
5205;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2013/'14;383.0
5206;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2014/'15;416.0
5207;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2015/'16;412.0
5208;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2016/'17;460.0
5209;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2017/'18;345.0
5210;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2018/'19;349.0
5211;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2019/'20;359.0
5212;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2020/'21;295.0
5213;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Duiven;2021/'22;281.0
5214;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2000/'01;
5215;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2001/'02;
5216;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2002/'03;
5217;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2003/'04;
5218;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2004/'05;
5219;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2005/'06;
5220;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2006/'07;
5221;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2007/'08;
5222;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2008/'09;
5223;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2009/'10;
5224;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2010/'11;
5225;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2011/'12;
5226;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2012/'13;
5227;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2013/'14;
5228;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2014/'15;
5229;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2015/'16;
5230;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2016/'17;
5231;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2017/'18;
5232;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2018/'19;
5233;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2019/'20;
5234;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2020/'21;
5235;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt;2021/'22;
5236;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2000/'01;
5237;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2001/'02;
5238;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2002/'03;
5239;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2003/'04;
5240;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2004/'05;
5241;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2005/'06;
5242;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2006/'07;
5243;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2007/'08;
5244;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2008/'09;
5245;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2009/'10;
5246;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2010/'11;
5247;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2011/'12;
5248;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2012/'13;
5249;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2013/'14;
5250;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2014/'15;
5251;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2015/'16;
5252;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2016/'17;
5253;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2017/'18;
5254;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2018/'19;
5255;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2019/'20;
5256;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2020/'21;
5257;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echteld;2021/'22;
5258;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2000/'01;
5259;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2001/'02;
5260;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2002/'03;
5261;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2003/'04;250.0
5262;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2004/'05;271.0
5263;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2005/'06;283.0
5264;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2006/'07;297.0
5265;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2007/'08;321.0
5266;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2008/'09;290.0
5267;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2009/'10;298.0
5268;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2010/'11;267.0
5269;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2011/'12;290.0
5270;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2012/'13;282.0
5271;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2013/'14;303.0
5272;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2014/'15;281.0
5273;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2015/'16;266.0
5274;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2016/'17;289.0
5275;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2017/'18;266.0
5276;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2018/'19;263.0
5277;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2019/'20;279.0
5278;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2020/'21;281.0
5279;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Echt-Susteren;2021/'22;254.0
5280;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2000/'01;
5281;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2001/'02;
5282;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2002/'03;
5283;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2003/'04;215.0
5284;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2004/'05;303.0
5285;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2005/'06;334.0
5286;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2006/'07;300.0
5287;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2007/'08;312.0
5288;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2008/'09;302.0
5289;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2009/'10;337.0
5290;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2010/'11;327.0
5291;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2011/'12;337.0
5292;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2012/'13;314.0
5293;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2013/'14;306.0
5294;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2014/'15;367.0
5295;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2015/'16;356.0
5296;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2016/'17;464.0
5297;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2017/'18;462.0
5298;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2018/'19;502.0
5299;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2019/'20;489.0
5300;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2020/'21;514.0
5301;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Edam-Volendam;2021/'22;423.0
5302;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2000/'01;
5303;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2001/'02;
5304;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2002/'03;
5305;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2003/'04;1185.0
5306;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2004/'05;1169.0
5307;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2005/'06;1282.0
5308;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2006/'07;1257.0
5309;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2007/'08;1245.0
5310;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2008/'09;1210.0
5311;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2009/'10;1179.0
5312;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2010/'11;1176.0
5313;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2011/'12;1219.0
5314;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2012/'13;1301.0
5315;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2013/'14;1295.0
5316;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2014/'15;1278.0
5317;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2015/'16;1314.0
5318;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2016/'17;1432.0
5319;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2017/'18;1391.0
5320;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2018/'19;1430.0
5321;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2019/'20;1378.0
5322;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2020/'21;1369.0
5323;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Ede;2021/'22;1295.0
5324;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2000/'01;
5325;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2001/'02;
5326;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2002/'03;
5327;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2003/'04;93.0
5328;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2004/'05;94.0
5329;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2005/'06;116.0
5330;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2006/'07;115.0
5331;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2007/'08;110.0
5332;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2008/'09;120.0
5333;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2009/'10;112.0
5334;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2010/'11;109.0
5335;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2011/'12;101.0
5336;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2012/'13;110.0
5337;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2013/'14;108.0
5338;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2014/'15;121.0
5339;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2015/'16;127.0
5340;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2016/'17;134.0
5341;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2017/'18;132.0
5342;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2018/'19;119.0
5343;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2019/'20;126.0
5344;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2020/'21;135.0
5345;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemnes;2021/'22;121.0
5346;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2000/'01;
5347;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2001/'02;
5348;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2002/'03;
5349;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2003/'04;
5350;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2004/'05;
5351;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2005/'06;
5352;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2006/'07;
5353;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2007/'08;
5354;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2008/'09;
5355;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2009/'10;
5356;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2010/'11;
5357;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2011/'12;
5358;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2012/'13;
5359;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2013/'14;
5360;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2014/'15;
5361;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2015/'16;
5362;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2016/'17;
5363;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2017/'18;
5364;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2018/'19;
5365;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2019/'20;
5366;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2020/'21;
5367;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsdelta;2021/'22;376.0
5368;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2000/'01;
5369;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2001/'02;
5370;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2002/'03;
5371;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2003/'04;166.0
5372;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2004/'05;157.0
5373;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2005/'06;173.0
5374;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2006/'07;201.0
5375;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2007/'08;215.0
5376;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2008/'09;174.0
5377;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2009/'10;207.0
5378;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2010/'11;221.0
5379;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2011/'12;204.0
5380;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2012/'13;209.0
5381;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2013/'14;196.0
5382;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2014/'15;183.0
5383;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2015/'16;169.0
5384;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2016/'17;178.0
5385;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2017/'18;183.0
5386;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2018/'19;185.0
5387;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2019/'20;
5388;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2020/'21;
5389;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eemsmond;2021/'22;
5390;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2000/'01;
5391;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2001/'02;
5392;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2002/'03;
5393;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2003/'04;211.0
5394;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2004/'05;235.0
5395;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2005/'06;227.0
5396;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2006/'07;242.0
5397;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2007/'08;239.0
5398;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2008/'09;256.0
5399;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2009/'10;262.0
5400;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2010/'11;234.0
5401;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2011/'12;252.0
5402;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2012/'13;242.0
5403;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2013/'14;221.0
5404;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2014/'15;237.0
5405;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2015/'16;198.0
5406;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2016/'17;241.0
5407;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2017/'18;211.0
5408;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2018/'19;184.0
5409;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Eersel;2019/'20;212.0
