ID;Bedrijfstak;Indeling;Perioden;AantalOndernemingen_1;AantalWerknemersFTEVanaf1988_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmijenBinnenland_8;GroepsmijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnBinnenland_11;OverigeDeelnBuitenland_12;LanglVorderingenEnBeleggingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;Onderhandenwerk_18;GrHulpstoffenGerProdEnHandGoed_19;VooruitbetalingOpVoorraden_20;KortlVorderingenEnBeleggingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;BelastingenPremSocVerzekEnSubs_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;KasmiddelenWisselsEnCheques_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;GestortEnOpgevraagdAandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;IngehoudenWinstEnOverigeReserves_35;LanglSchuldenTotaalNietRentedragend_36;BelangVanDerden_37;EgalRekInvestPremiesSubsidiesED_38;Voorzieningen_39;LanglopendeSchuldenTotaalRentedragend_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenBijFinInstInclHypLen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;BelastingenPremSocVerzekEnSubs_51;SchuldenAanFinancieleInstellingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmijenBinnenland_59;GroepsmijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnBinnenland_62;OverigeDeelnBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;GrHulpstoffenGerProdEnHandGoed_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;BelastingenPremSocVerzekEnSubs_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;KasmiddelenWisselsEnCheques_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;GestortEnOpgevraagdAandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;IngehoudenWinstEnOverigeReserves_86;LanglSchuldenTotaalNietRentedragend_87;BelangVanDerden_88;EgalRekInvestPremiesSubsidiesED_89;Voorzieningen_90;LanglopendeSchuldenTotaalRentedragend_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenBijFinInstInclHypLen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;BelastingenPremSocVerzekEnSubs_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;NettoOmzetEnOvBedrijfsopbrengsten_105;LonenSalSocialeEnPensioenlasten_106;Afschrijvingen_107;BatenInvesteringspremiesSubsidiesED_108;KostenVanDeOmzet_109;Bedrijfsresultaat_110;ResultaatUitDeelnemingenTotaal_111;ResultaatUitGroepsmijenTotaal_112;GroepsmijenBinnenlandVanaf1988_113;GroepsmijenBuitenlandVanaf1988_114;OverigeDeelnemingenBinnenland_115;OverigeDeelnemingenBuitenland_116;Rentebaten_117;Rentelasten_118;OverigeFinancieleResultaten_119;BuitengewoneBaten_120;BuitengewoneLasten_121;ResultaatVoorBelastingen_122;Vennootschapsbelasting_123;AandeelVanDerden_124;Nettoresultaat_125;WinstuitkeringenTotaal_126;DividendGroepsmaatschappijen_127;DividendOverigeAandeelhouders_128;UitkeringAanLedenCooperaties_129;ToevoegingOnttrekkingAanDeReserves_130;BeginstandBoekjaar_131;MutatiesDoorDeConsolidaties_132;AankopenInclusiefProductie_133;BoekwVerkAfstootBuitenGebruikst_134;AfboekingInvesteringspremiesSubsED_135;Herwaarderingen_136;Afschrijvingen_137;Waardecorrecties_138;EindstandBoekjaar_139;BeginstandBoekjaar_140;ToevoegingenTotaal_141;WinstBoekjaar_142;ValutaverschillenDeeln_143;OverigeToevoegingen_144;OnttrekkingenTotaal_145;VerliesBoekjaar_146;WinstuitkeringInAandelen_147;ValutaverschillenDeeln_148;AfboekingGoodwill_149;OverigeOnttrekkingen_150;EindstandBoekjaar_151
1076;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1987;31.0;0.0;1083.2;1.2;621.6;49.6;28.0;0.0;0.0;21.6;0.0;0.0;42.3;21.7;0.0;20.6;12.6;0.5;12.1;0.0;267.6;18.7;155.9;20.6;69.3;3.1;88.1;0.9;41.0;46.2;219.9;124.6;12.1;23.0;60.2;163.3;12.5;83.4;67.4;292.7;28.5;12.0;0.0;192.8;59.4;407.1;41.2;16.4;106.1;3.9;33.0;65.5;141.0;1018.1;1.1;547.2;48.0;27.2;0.0;0.0;20.8;16.9;3.9;34.4;20.6;0.1;13.7;11.7;0.3;11.4;0.0;278.9;33.8;154.8;22.6;64.2;3.5;96.8;0.9;53.9;42.0;200.7;124.6;12.1;21.9;42.1;155.1;9.8;80.3;65.0;261.7;26.1;4.4;0.0;171.1;60.1;340.3;40.1;12.9;119.3;3.2;32.6;60.4;132.2;1502.2;-268.3;-68.5;10.7;-1122.0;54.0;7.0;5.5;0.0;0.0;1.5;0.0;8.9;-26.6;0.5;4.9;-6.5;42.3;-10.6;-0.8;30.9;7.0;5.5;1.5;0.0;23.9;547.2;0.0;161.4;16.3;0.3;1.4;67.9;-3.8;621.6;42.1;26.2;26.0;0.2;0.0;8.1;2.1;0.0;2.2;0.0;3.8;60.2
1077;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1988;37.0;9.9;1354.7;12.7;727.9;100.5;76.8;1.9;74.9;23.7;18.9;4.8;102.8;57.9;20.9;24.0;11.1;0.0;11.1;0.0;291.6;27.2;190.4;9.2;61.5;3.3;107.9;0.9;53.7;53.3;376.8;145.7;49.5;36.7;144.9;144.9;8.7;67.5;68.7;346.6;53.1;6.7;0.0;223.9;62.9;486.5;37.4;19.7;125.9;0.0;28.4;86.3;188.8;1204.9;3.7;661.1;102.4;77.8;0.0;77.8;24.6;20.2;4.4;57.0;36.0;0.8;20.2;9.7;0.2;9.5;0.0;279.7;32.0;163.6;18.7;62.0;3.4;91.3;1.1;31.0;59.2;244.3;139.0;5.9;33.5;65.9;169.7;14.0;80.0;75.7;354.2;62.5;9.1;0.0;211.8;70.8;363.2;52.4;29.2;116.3;0.3;27.6;73.5;137.4;1740.8;-274.8;-82.6;14.5;-1308.1;89.9;22.5;18.4;0.2;18.2;3.6;0.5;9.7;-30.5;0.8;19.7;-5.9;106.2;-18.2;-1.1;86.8;14.8;10.9;3.9;0.0;72.0;661.1;0.0;216.9;74.4;0.0;3.3;80.4;1.3;727.9;65.9;92.5;75.4;2.9;14.2;13.5;3.4;0.0;0.0;0.0;10.1;144.9
1078;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1989;40.0;11.0;1376.6;7.2;729.5;61.8;47.9;2.2;45.7;13.9;11.8;2.1;46.3;27.1;0.0;19.2;14.5;0.0;10.6;3.9;404.1;84.9;235.8;19.7;60.8;2.9;112.9;1.7;44.3;66.9;319.4;104.1;17.5;33.3;164.5;138.1;2.0;61.6;74.5;331.8;75.4;1.1;0.0;182.6;72.7;587.3;49.4;66.9;164.1;2.8;29.3;99.3;175.5;1283.7;5.0;733.1;45.9;30.0;0.5;29.5;15.9;14.8;1.1;49.1;26.7;0.0;22.4;14.4;0.0;9.9;4.5;352.8;62.4;212.4;23.8;50.9;3.3;83.5;1.4;32.6;49.5;270.9;94.3;14.4;29.3;132.9;150.2;4.5;73.8;71.9;305.1;60.9;1.4;0.0;171.6;71.2;455.9;47.4;87.7;141.5;4.4;24.1;101.4;150.8;1771.6;-296.5;-93.3;15.7;-1323.6;74.0;10.4;8.5;0.0;8.5;1.8;0.1;14.3;-39.1;-1.1;5.0;-4.3;59.2;-14.1;-0.7;44.5;9.8;5.6;4.2;0.0;34.7;733.1;0.0;89.1;5.1;0.1;6.1;92.0;-1.6;729.5;132.9;53.9;48.8;0.5;4.6;22.4;14.1;0.0;1.3;0.0;6.9;164.5
1079;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1990;41.0;11.1;1547.6;39.3;706.3;96.9;45.4;7.4;38.1;51.5;20.7;30.8;51.9;19.0;0.0;32.9;14.6;1.9;12.7;0.0;508.2;144.6;271.3;15.9;73.3;3.1;130.3;3.0;55.3;72.0;439.5;93.3;29.5;28.6;288.1;142.0;7.4;47.4;87.2;278.5;48.6;6.8;0.0;169.2;53.9;687.4;38.6;122.6;171.6;4.6;40.2;144.0;165.8;1411.0;41.9;649.4;75.7;47.6;1.8;45.8;28.1;16.9;11.2;53.9;24.4;0.0;29.5;16.1;0.9;15.2;0.0;443.1;96.7;254.4;21.4;67.9;2.7;130.8;1.7;57.6;71.5;370.8;88.8;29.5;28.2;224.3;145.9;3.1;58.4;84.4;256.5;50.9;1.1;0.0;156.3;48.2;490.0;33.9;107.8;157.4;6.5;32.4;147.9;152.0;2031.8;-309.9;-96.1;12.8;-1568.7;70.0;15.1;-1.5;0.5;-1.9;5.5;11.1;23.4;-44.9;11.7;44.7;-11.0;109.2;-23.0;-2.0;84.2;14.4;10.6;3.8;0.0;69.8;649.4;0.0;164.0;19.6;0.0;1.9;89.2;-0.1;706.3;224.3;87.3;84.3;0.3;2.7;23.6;14.6;0.0;3.9;0.0;5.1;288.1
1080;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1991;44.0;11.3;1441.7;26.7;681.7;62.0;21.5;0.0;21.5;40.5;32.4;8.1;72.0;39.8;0.0;32.2;13.2;0.0;9.2;4.0;469.8;102.2;239.0;14.7;111.6;2.3;116.5;1.9;60.3;54.3;401.9;74.9;81.3;37.3;208.4;120.6;5.6;34.6;80.4;296.3;53.9;4.7;0.0;191.3;46.4;622.8;48.0;76.8;172.2;11.1;41.6;115.5;157.6;1431.1;39.1;690.8;42.4;20.9;0.0;20.9;21.5;13.1;8.4;53.9;34.1;0.0;19.8;20.6;0.0;13.6;7.0;469.5;100.9;237.2;15.2;113.7;2.5;114.9;2.5;43.8;68.6;352.7;73.6;50.8;39.0;189.3;121.6;4.2;42.6;74.8;336.8;68.5;8.1;0.0;197.1;63.1;507.9;39.9;76.1;194.2;14.5;40.1;112.3;143.1;2252.5;-326.1;-103.6;7.4;-1743.4;86.7;-0.1;-4.9;0.0;-4.9;4.6;0.2;24.2;-47.9;-1.4;16.8;-14.2;64.1;-26.4;-0.8;37.0;15.3;3.7;11.6;0.0;21.6;690.8;-15.6;126.6;28.5;0.0;-0.3;91.1;-0.1;681.7;189.3;51.8;46.5;1.6;3.7;32.7;24.9;0.0;0.2;6.0;1.6;208.4
1081;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1992;46.0;11.1;1495.9;15.9;779.6;59.0;36.6;0.0;36.6;22.4;20.7;1.7;60.0;10.5;0.0;49.5;21.8;1.2;16.1;4.5;412.8;49.0;252.6;10.4;99.1;1.7;146.6;1.3;67.9;77.4;428.2;91.7;132.2;32.8;171.5;136.6;6.8;30.1;99.7;316.1;32.0;19.2;0.0;226.3;38.6;614.9;41.4;26.8;198.7;9.1;38.8;126.3;173.8;1479.3;12.7;780.2;60.0;30.7;0.0;30.7;29.3;21.2;8.1;65.3;30.0;0.0;35.3;23.0;0.0;18.8;4.2;420.5;47.1;259.5;15.6;96.4;1.9;117.5;1.9;62.7;52.9;438.4;81.6;126.9;29.0;200.9;142.7;9.1;39.3;94.3;309.2;29.4;8.2;0.0;225.6;46.0;467.1;48.3;22.1;183.7;6.9;38.2;122.0;167.9;2245.8;-339.7;-103.3;8.1;-1717.6;93.3;2.4;2.8;0.0;2.8;-0.4;0.0;27.5;-49.2;0.3;10.8;-7.2;78.0;-24.4;-1.0;52.6;56.0;40.9;15.1;0.0;-3.5;780.2;-2.6;130.7;26.8;2.7;6.3;100.8;-4.8;779.6;200.9;31.0;29.2;0.3;1.4;60.4;32.7;0.0;0.1;9.2;18.3;171.5
1082;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1993;46.0;10.3;1447.3;42.5;773.6;59.8;41.3;0.0;41.3;18.5;16.8;1.7;20.4;5.6;0.0;14.8;32.0;1.7;25.9;4.4;381.1;74.7;225.3;7.0;73.2;0.9;137.8;1.0;42.3;94.5;373.9;93.7;151.5;14.0;114.7;132.8;8.1;25.9;98.8;410.9;62.4;20.3;0.0;254.9;73.3;529.8;39.0;64.3;166.4;8.8;35.8;72.0;143.5;1439.6;28.4;762.8;54.4;36.3;0.0;36.3;18.1;16.3;1.7;22.8;8.5;0.0;14.3;46.2;3.8;38.2;4.2;393.5;65.3;236.3;10.9;79.9;1.1;131.5;1.2;35.9;94.4;384.1;91.9;132.0;22.7;137.5;129.6;9.9;31.1;88.6;363.8;52.8;23.2;0.0;230.6;57.2;449.3;34.2;57.6;174.5;9.7;36.8;112.7;136.5;1777.8;-331.8;-99.7;4.6;-1277.2;73.7;2.6;1.4;0.0;1.4;1.2;0.0;16.8;-44.2;-0.7;14.6;-15.7;47.1;-21.8;-1.0;24.3;46.5;33.8;12.7;0.0;-22.3;762.8;5.2;140.3;36.4;0.9;-2.7;94.3;-0.4;773.6;137.5;38.2;28.4;0.8;9.1;61.1;50.7;0.0;0.1;1.6;8.7;114.7
1083;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1994;56.0;13.0;1814.7;57.4;918.0;63.8;39.4;0.0;39.4;24.4;20.2;4.2;40.4;6.8;0.0;33.6;47.8;3.6;40.2;4.0;511.3;64.8;316.3;15.3;111.9;3.0;176.1;2.3;43.2;130.6;470.8;97.4;91.2;14.2;268.0;148.8;10.8;25.0;113.0;479.0;95.4;11.3;0.0;282.1;90.2;716.2;49.6;60.5;225.0;22.9;48.4;98.5;211.3;1700.1;33.5;877.9;66.0;41.8;0.0;41.8;24.2;20.8;3.3;44.8;8.0;0.0;36.8;46.9;1.8;40.4;4.7;469.5;53.9;295.8;10.6;106.9;2.3;161.5;1.3;47.3;112.9;449.8;92.0;89.6;15.4;252.8;139.5;8.9;26.2;104.4;420.9;61.5;11.5;0.0;275.3;72.6;576.7;36.9;62.8;206.4;20.0;44.2;113.3;206.4;2560.8;-433.7;-128.6;4.7;-1890.9;112.4;3.1;1.5;0.0;1.5;1.1;0.5;17.4;-44.6;0.1;17.7;-14.7;91.3;-31.3;-0.9;59.1;37.1;23.4;13.7;0.0;22.0;877.9;20.5;170.1;31.8;0.0;-0.2;122.7;4.2;918.0;252.8;57.9;53.0;0.2;4.7;42.7;31.0;0.0;0.7;5.8;5.3;268.0
1084;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1995;56.0;14.3;1931.5;39.9;1054.5;55.7;25.4;0.0;25.4;30.3;24.2;6.1;41.1;6.8;1.0;33.3;41.4;3.3;38.1;0.0;552.4;81.0;321.8;16.2;126.3;7.1;146.5;3.5;58.3;84.7;452.6;104.9;107.7;25.4;214.6;214.5;14.8;24.0;175.7;528.2;71.9;15.8;20.7;316.6;103.2;736.2;52.2;45.6;230.3;7.9;37.6;104.4;258.2;1824.9;40.3;987.5;51.2;27.2;0.0;27.2;24.0;19.4;4.6;42.4;11.4;0.6;30.4;37.9;3.5;34.4;0.0;506.3;51.6;310.7;19.7;117.3;7.0;159.6;3.3;56.1;100.2;413.6;89.6;109.4;23.0;191.6;191.7;10.8;23.7;157.2;542.9;74.7;34.7;21.6;281.3;130.6;593.3;49.1;23.5;219.9;5.0;46.7;83.4;249.1;2818.8;-492.5;-142.3;2.6;-2052.9;133.6;11.7;7.8;0.0;7.8;3.5;0.4;16.5;-52.6;-1.3;13.4;-42.2;79.1;-36.3;-0.7;42.1;30.5;11.5;19.0;0.0;11.6;987.5;5.8;228.7;35.3;0.1;1.2;132.2;-1.1;1054.5;191.6;75.2;43.7;0.5;31.0;52.2;32.1;0.0;0.7;5.4;13.9;214.6
1085;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1996;52.0;13.0;1744.4;27.7;822.3;75.9;58.1;0.0;58.1;17.8;17.6;0.2;33.7;25.3;0.2;8.2;109.8;1.4;36.4;72.0;545.8;78.3;324.2;13.1;123.5;6.7;129.3;1.2;50.8;77.3;405.1;112.8;55.4;17.5;219.4;166.2;5.9;16.1;144.2;355.7;83.1;15.6;0.0;163.9;93.1;817.3;46.1;124.3;208.8;9.7;50.7;108.7;269.0;1615.4;29.3;802.3;77.1;60.1;0.0;60.1;17.0;15.8;1.2;49.7;36.4;0.3;13.0;63.9;2.7;45.1;16.1;480.8;70.5;308.0;15.0;79.7;7.6;112.4;1.3;43.5;67.6;399.9;113.0;57.8;15.6;213.5;168.3;5.2;18.9;144.2;391.5;95.6;21.1;0.0;178.4;96.4;582.7;38.1;96.2;203.3;8.5;41.4;73.0;195.2;2383.8;-458.1;-113.0;2.6;-1708.2;106.9;5.1;4.2;0.0;4.2;2.7;-1.8;10.9;-35.7;2.7;15.9;-12.7;93.2;-32.6;-1.4;59.2;51.5;28.1;23.4;0.0;7.8;802.3;24.0;155.8;53.5;0.0;-0.7;108.0;2.5;822.3;213.5;42.8;39.8;0.2;2.8;36.8;32.1;0.0;0.6;3.5;0.7;219.4
1086;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1997;63.0;14.4;2023.1;21.4;930.2;98.7;64.5;0.0;64.5;34.2;22.2;12.1;67.9;47.7;2.3;17.9;28.8;1.0;27.8;0.0;710.8;77.7;445.2;11.3;128.0;48.6;165.3;1.2;60.8;103.3;579.1;158.4;114.0;15.0;291.7;167.7;10.2;15.4;142.1;393.0;47.6;13.7;0.0;234.1;97.6;883.4;66.3;158.7;290.8;25.0;59.6;121.1;161.9;1960.2;22.9;957.8;84.2;55.5;0.0;55.5;28.7;21.6;7.1;45.9;33.3;2.1;10.5;33.3;1.6;31.7;0.0;655.3;110.8;375.3;11.6;119.6;38.0;160.7;1.0;52.9;106.8;551.3;145.0;112.2;21.1;273.0;174.3;9.1;17.4;147.8;427.3;59.0;11.3;0.0;264.0;93.0;677.7;63.3;140.2;252.2;20.0;61.5;129.5;140.5;3003.4;-489.5;-138.2;2.4;-2258.8;119.4;16.1;10.1;0.0;10.1;4.0;2.0;14.3;-40.1;6.1;20.2;-12.1;123.9;-39.9;-1.7;82.3;38.2;8.9;29.3;0.0;44.1;957.8;-6.0;142.9;30.5;0.0;1.1;132.7;-2.4;930.2;273.0;87.4;75.1;2.2;10.2;68.7;31.0;9.3;0.8;3.1;24.5;291.7
1087;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1998;69.0;21.3;2720.0;61.7;1191.3;147.3;88.0;0.0;88.0;59.3;35.0;24.3;63.2;15.6;13.6;34.0;31.5;2.2;29.3;0.0;987.1;84.8;587.8;19.4;258.8;36.3;237.9;6.3;82.8;148.8;689.3;163.7;90.5;50.8;384.3;193.2;14.6;14.2;164.4;505.7;40.1;23.4;0.0;351.8;90.4;1331.8;82.1;267.5;426.4;45.0;60.0;124.4;326.4;2305.9;29.6;1052.3;123.2;79.4;0.0;79.4;43.8;29.8;13.9;52.8;10.5;8.1;34.2;25.6;1.4;24.2;0.0;807.3;67.1;494.0;18.9;181.8;45.5;215.1;2.7;76.9;135.5;606.2;166.6;110.6;46.9;282.1;177.7;13.3;13.8;150.6;461.6;52.1;24.2;0.0;288.8;96.5;949.7;87.6;145.0;353.3;36.5;62.9;110.7;264.4;4397.4;-725.3;-162.8;1.9;-3355.6;155.6;17.2;5.6;0.0;5.6;8.6;3.0;19.3;-47.4;0.3;33.2;-24.0;154.2;-37.4;-4.4;112.4;39.9;21.4;18.5;0.0;72.5;1052.3;12.8;317.7;51.8;0.0;6.8;153.3;7.0;1191.3;282.1;134.0;98.4;0.1;35.5;31.7;25.9;0.0;3.2;1.2;1.4;384.4
1088;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;1999;79.0;23.5;3010.1;31.9;1447.0;160.8;117.3;0.0;117.3;43.5;34.6;8.9;108.0;50.4;3.0;54.6;38.9;1.4;37.5;0.0;987.2;57.0;678.6;23.9;190.7;37.0;236.4;4.1;90.0;142.3;797.7;113.1;125.6;46.1;512.9;258.0;75.9;13.1;169.0;671.9;101.7;14.1;0.0;508.7;47.4;1282.6;85.4;177.8;423.3;48.2;74.7;140.1;333.1;2700.1;31.7;1272.2;153.7;86.2;0.0;86.2;67.5;56.0;11.6;73.2;41.6;2.3;29.3;33.5;2.8;30.7;0.0;869.8;80.0;552.4;20.0;183.6;33.8;265.8;3.6;87.3;174.9;743.2;117.7;118.0;33.6;473.9;251.5;62.5;14.2;174.8;548.6;76.4;25.3;0.0;400.2;46.7;1051.8;77.7;199.4;373.9;47.0;60.1;105.2;293.7;4929.6;-821.1;-181.6;1.5;-3767.3;161.1;19.1;8.6;0.0;8.6;9.1;1.4;18.6;-52.7;4.3;41.3;-14.1;177.5;-52.5;-1.7;123.3;52.9;4.7;48.2;0.0;70.4;1272.2;76.7;265.2;50.3;0.0;14.4;173.5;42.3;1447.0;473.9;147.2;108.4;1.6;37.2;108.1;38.0;0.2;2.0;38.9;29.0;512.9
1089;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;2000;70.0;18.6;2582.4;46.2;1278.8;88.2;61.3;5.3;56.0;26.9;23.3;3.5;86.5;41.9;0.9;43.7;25.4;2.3;23.1;0.0;841.0;52.8;538.7;29.9;193.7;25.9;216.3;1.2;67.5;147.6;699.0;121.9;96.0;34.4;446.7;170.5;45.8;12.8;111.9;581.0;50.7;12.3;0.0;463.4;54.6;1131.8;73.3;81.7;428.0;41.5;49.6;146.9;310.8;2437.8;31.8;1273.2;116.4;81.6;4.3;77.3;34.8;29.1;5.7;87.2;38.3;0.2;48.7;25.1;2.9;22.2;0.0;698.4;48.1;443.1;26.2;154.5;26.5;205.4;2.3;44.6;158.5;707.1;117.3;107.4;35.1;447.3;183.3;49.9;12.9;120.5;563.3;54.2;17.7;0.0;433.4;58.0;833.6;84.5;46.5;308.2;35.1;52.9;150.6;306.4;3591.4;-747.2;-169.4;1.4;-2611.4;64.8;7.0;8.7;1.0;7.7;-2.2;0.5;19.0;-55.3;-1.5;50.7;-7.5;77.3;-31.5;-6.4;39.3;48.1;4.1;44.0;0.0;-8.7;1273.2;-2.2;207.4;52.6;0.0;-1.0;161.3;15.3;1278.8;447.3;89.0;66.4;0.6;22.0;89.6;75.2;0.0;0.0;1.5;12.9;446.7
1090;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;2001;66.0;19.0;2279.2;27.0;1181.4;78.8;55.3;3.6;51.8;23.5;22.0;1.5;85.8;35.0;0.2;50.6;30.6;7.8;22.8;0.0;692.3;55.5;438.8;33.6;138.7;25.7;183.2;1.0;36.4;145.8;729.8;86.8;94.5;43.6;504.9;155.7;33.1;15.5;107.1;521.6;50.6;25.1;0.0;366.9;79.0;872.2;49.0;43.4;357.3;33.0;60.7;110.6;218.2;2266.9;24.9;1165.6;88.4;66.1;4.0;62.1;22.3;20.6;1.7;98.2;33.9;5.5;58.8;28.1;2.3;25.8;0.0;702.9;55.6;467.5;26.4;127.2;26.2;158.7;0.9;45.3;112.5;684.1;94.5;87.2;51.7;450.7;167.8;36.8;17.0;114.0;505.7;46.5;11.9;0.0;364.1;83.2;779.6;51.8;57.8;350.3;37.4;46.1;129.8;236.2;3773.4;-765.8;-151.3;1.9;-2715.5;142.7;5.3;4.1;0.2;3.9;0.9;0.3;16.2;-47.7;3.2;26.7;-16.8;129.7;-37.9;-3.5;88.3;36.9;0.0;36.9;0.0;51.5;1165.6;5.2;213.0;54.9;0.0;13.8;142.9;-18.5;1181.4;450.7;104.9;70.1;0.4;34.5;50.7;18.6;0.0;0.0;1.6;30.5;504.9
1091;Vervoer en communicatie;B.2. Balanstotaal 23 - 50 mln. euro;2002;58.0;17.7;2148.9;19.0;1025.5;96.4;64.3;2.6;61.7;32.1;30.8;1.3;72.7;3.6;0.1;69.0;22.4;4.6;17.8;0.0;656.0;63.4;399.5;29.6;136.3;27.2;257.0;0.8;8.3;247.9;783.8;86.7;97.3;38.9;560.9;178.9;5.7;60.0;113.2;393.0;39.0;13.8;0.0;276.5;63.7;793.1;48.5;61.7;299.4;12.3;57.8;84.0;229.4;2090.8;21.4;1012.5;99.1;64.7;1.6;63.0;34.4;33.1;1.3;77.3;14.9;0.5;61.9;23.6;4.6;19.0;0.0;702.1;58.5;430.1;32.0;136.9;44.6;154.8;1.5;29.0;124.3;730.3;99.3;98.7;40.5;491.8;127.1;8.0;12.1;107.0;390.0;44.6;23.1;0.0;254.2;68.1;738.7;36.6;75.9;331.7;18.3;56.6;104.6;219.6;3440.2;-725.1;-147.1;1.7;-2430.1;139.5;5.2;1.5;0.7;0.8;3.5;0.2;18.3;-36.5;-8.8;59.0;-16.0;160.7;-36.3;0.5;124.8;34.8;9.7;25.1;0.0;90.1;1012.5;-9.9;184.0;27.7;0.0;4.0;137.7;0.3;1025.5;491.8;114.6;101.8;0.0;12.7;45.4;11.7;0.0;0.5;0.0;33.2;560.9
1092;Vervoer en communicatie;B.3. Balanstotaal 50 - 250 mln. euro;1977;;;;;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1093;Vervoer en communicatie;B.3. Balanstotaal 50 - 250 mln. euro;1978;;;;;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1094;Vervoer en communicatie;B.3. Balanstotaal 50 - 250 mln. euro;1979;;;;;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1095;Vervoer en communicatie;B.3. Balanstotaal 50 - 250 mln. euro;1980;;;;;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
