ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1
433;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;300.0
434;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;270.0
435;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2017;225.0
436;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2018;240.0
437;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2019;250.0
438;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2020;280.0
439;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2021;320.0
440;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2022;340.0
441;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2023;415.0
442;A-U Alle economische activiteiten;Overig Groningen (CR);2007;
443;A-U Alle economische activiteiten;Overig Groningen (CR);2008;
444;A-U Alle economische activiteiten;Overig Groningen (CR);2009;
445;A-U Alle economische activiteiten;Overig Groningen (CR);2010;
446;A-U Alle economische activiteiten;Overig Groningen (CR);2011;
447;A-U Alle economische activiteiten;Overig Groningen (CR);2012;
448;A-U Alle economische activiteiten;Overig Groningen (CR);2013;
449;A-U Alle economische activiteiten;Overig Groningen (CR);2014;
450;A-U Alle economische activiteiten;Overig Groningen (CR);2015;3470.0
451;A-U Alle economische activiteiten;Overig Groningen (CR);2016;3540.0
452;A-U Alle economische activiteiten;Overig Groningen (CR);2017;3530.0
453;A-U Alle economische activiteiten;Overig Groningen (CR);2018;3735.0
454;A-U Alle economische activiteiten;Overig Groningen (CR);2019;4260.0
455;A-U Alle economische activiteiten;Overig Groningen (CR);2020;4445.0
456;A-U Alle economische activiteiten;Overig Groningen (CR);2021;4870.0
457;A-U Alle economische activiteiten;Overig Groningen (CR);2022;4810.0
458;A-U Alle economische activiteiten;Overig Groningen (CR);2023;5385.0
459;A-U Alle economische activiteiten;Noord-Friesland (CR);2007;
460;A-U Alle economische activiteiten;Noord-Friesland (CR);2008;
461;A-U Alle economische activiteiten;Noord-Friesland (CR);2009;
462;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;
463;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;
464;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;
465;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;
466;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;
467;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;2565.0
468;A-U Alle economische activiteiten;Noord-Friesland (CR);2016;2445.0
469;A-U Alle economische activiteiten;Noord-Friesland (CR);2017;2310.0
470;A-U Alle economische activiteiten;Noord-Friesland (CR);2018;2510.0
471;A-U Alle economische activiteiten;Noord-Friesland (CR);2019;2805.0
472;A-U Alle economische activiteiten;Noord-Friesland (CR);2020;3080.0
473;A-U Alle economische activiteiten;Noord-Friesland (CR);2021;3440.0
474;A-U Alle economische activiteiten;Noord-Friesland (CR);2022;3485.0
475;A-U Alle economische activiteiten;Noord-Friesland (CR);2023;3735.0
476;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2007;
477;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2008;
478;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2009;
479;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;
480;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;
481;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;
482;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;
483;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;
484;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;1090.0
485;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2016;1075.0
486;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2017;1105.0
487;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2018;1180.0
488;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2019;1230.0
489;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2020;1275.0
490;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2021;1505.0
491;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2022;1390.0
492;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2023;1525.0
493;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2007;
494;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2008;
495;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2009;
496;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2010;
497;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2011;
498;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2012;
499;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2013;
500;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2014;
501;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2015;1465.0
502;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2016;1310.0
503;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2017;1405.0
504;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2018;1380.0
505;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2019;1600.0
506;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2020;1620.0
507;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2021;1825.0
508;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2022;1765.0
509;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2023;1845.0
510;A-U Alle economische activiteiten;Noord-Drenthe (CR);2007;
511;A-U Alle economische activiteiten;Noord-Drenthe (CR);2008;
512;A-U Alle economische activiteiten;Noord-Drenthe (CR);2009;
513;A-U Alle economische activiteiten;Noord-Drenthe (CR);2010;
514;A-U Alle economische activiteiten;Noord-Drenthe (CR);2011;
515;A-U Alle economische activiteiten;Noord-Drenthe (CR);2012;
516;A-U Alle economische activiteiten;Noord-Drenthe (CR);2013;
517;A-U Alle economische activiteiten;Noord-Drenthe (CR);2014;
518;A-U Alle economische activiteiten;Noord-Drenthe (CR);2015;1430.0
519;A-U Alle economische activiteiten;Noord-Drenthe (CR);2016;1465.0
520;A-U Alle economische activiteiten;Noord-Drenthe (CR);2017;1350.0
521;A-U Alle economische activiteiten;Noord-Drenthe (CR);2018;1485.0
522;A-U Alle economische activiteiten;Noord-Drenthe (CR);2019;1575.0
523;A-U Alle economische activiteiten;Noord-Drenthe (CR);2020;1580.0
524;A-U Alle economische activiteiten;Noord-Drenthe (CR);2021;1795.0
525;A-U Alle economische activiteiten;Noord-Drenthe (CR);2022;1735.0
526;A-U Alle economische activiteiten;Noord-Drenthe (CR);2023;1850.0
527;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2007;
528;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2008;
529;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2009;
530;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2010;
531;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2011;
532;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2012;
533;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2013;
534;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2014;
535;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2015;1215.0
536;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2016;1175.0
537;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2017;1095.0
538;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2018;1160.0
539;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2019;1280.0
540;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2020;1315.0
541;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2021;1485.0
542;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2022;1465.0
543;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2023;1550.0
544;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2007;
545;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2008;
546;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2009;
547;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2010;
548;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2011;
549;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2012;
550;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2013;
551;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2014;
552;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2015;1030.0
553;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2016;1020.0
554;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2017;945.0
555;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2018;1070.0
556;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2019;1075.0
557;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2020;1145.0
558;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2021;1280.0
559;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2022;1300.0
560;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2023;1310.0
561;A-U Alle economische activiteiten;Noord-Overijssel (CR);2007;
562;A-U Alle economische activiteiten;Noord-Overijssel (CR);2008;
563;A-U Alle economische activiteiten;Noord-Overijssel (CR);2009;
564;A-U Alle economische activiteiten;Noord-Overijssel (CR);2010;
565;A-U Alle economische activiteiten;Noord-Overijssel (CR);2011;
566;A-U Alle economische activiteiten;Noord-Overijssel (CR);2012;
567;A-U Alle economische activiteiten;Noord-Overijssel (CR);2013;
568;A-U Alle economische activiteiten;Noord-Overijssel (CR);2014;
569;A-U Alle economische activiteiten;Noord-Overijssel (CR);2015;2960.0
570;A-U Alle economische activiteiten;Noord-Overijssel (CR);2016;2930.0
571;A-U Alle economische activiteiten;Noord-Overijssel (CR);2017;3005.0
572;A-U Alle economische activiteiten;Noord-Overijssel (CR);2018;3160.0
573;A-U Alle economische activiteiten;Noord-Overijssel (CR);2019;3375.0
574;A-U Alle economische activiteiten;Noord-Overijssel (CR);2020;3555.0
575;A-U Alle economische activiteiten;Noord-Overijssel (CR);2021;4025.0
576;A-U Alle economische activiteiten;Noord-Overijssel (CR);2022;4010.0
577;A-U Alle economische activiteiten;Noord-Overijssel (CR);2023;4255.0
578;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2007;
579;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2008;
580;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2009;
581;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2010;
582;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2011;
583;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2012;
584;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2013;
585;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2014;
586;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2015;1240.0
587;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2016;1230.0
588;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2017;1260.0
589;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2018;1295.0
590;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2019;1465.0
591;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2020;1500.0
592;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2021;1685.0
593;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2022;1785.0
594;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2023;1955.0
595;A-U Alle economische activiteiten;Twente (CR);2007;
596;A-U Alle economische activiteiten;Twente (CR);2008;
597;A-U Alle economische activiteiten;Twente (CR);2009;
598;A-U Alle economische activiteiten;Twente (CR);2010;
599;A-U Alle economische activiteiten;Twente (CR);2011;
600;A-U Alle economische activiteiten;Twente (CR);2012;
601;A-U Alle economische activiteiten;Twente (CR);2013;
602;A-U Alle economische activiteiten;Twente (CR);2014;
603;A-U Alle economische activiteiten;Twente (CR);2015;5090.0
604;A-U Alle economische activiteiten;Twente (CR);2016;4850.0
605;A-U Alle economische activiteiten;Twente (CR);2017;4720.0
606;A-U Alle economische activiteiten;Twente (CR);2018;4890.0
607;A-U Alle economische activiteiten;Twente (CR);2019;5465.0
608;A-U Alle economische activiteiten;Twente (CR);2020;5585.0
609;A-U Alle economische activiteiten;Twente (CR);2021;6440.0
610;A-U Alle economische activiteiten;Twente (CR);2022;6290.0
611;A-U Alle economische activiteiten;Twente (CR);2023;7135.0
612;A-U Alle economische activiteiten;Veluwe (CR);2007;
613;A-U Alle economische activiteiten;Veluwe (CR);2008;
614;A-U Alle economische activiteiten;Veluwe (CR);2009;
615;A-U Alle economische activiteiten;Veluwe (CR);2010;
616;A-U Alle economische activiteiten;Veluwe (CR);2011;
617;A-U Alle economische activiteiten;Veluwe (CR);2012;
618;A-U Alle economische activiteiten;Veluwe (CR);2013;
619;A-U Alle economische activiteiten;Veluwe (CR);2014;
620;A-U Alle economische activiteiten;Veluwe (CR);2015;5905.0
621;A-U Alle economische activiteiten;Veluwe (CR);2016;5775.0
622;A-U Alle economische activiteiten;Veluwe (CR);2017;5690.0
623;A-U Alle economische activiteiten;Veluwe (CR);2018;6290.0
624;A-U Alle economische activiteiten;Veluwe (CR);2019;6955.0
625;A-U Alle economische activiteiten;Veluwe (CR);2020;7145.0
626;A-U Alle economische activiteiten;Veluwe (CR);2021;8275.0
627;A-U Alle economische activiteiten;Veluwe (CR);2022;8190.0
628;A-U Alle economische activiteiten;Veluwe (CR);2023;8725.0
629;A-U Alle economische activiteiten;Achterhoek (CR);2007;
630;A-U Alle economische activiteiten;Achterhoek (CR);2008;
631;A-U Alle economische activiteiten;Achterhoek (CR);2009;
632;A-U Alle economische activiteiten;Achterhoek (CR);2010;
633;A-U Alle economische activiteiten;Achterhoek (CR);2011;
634;A-U Alle economische activiteiten;Achterhoek (CR);2012;
635;A-U Alle economische activiteiten;Achterhoek (CR);2013;
636;A-U Alle economische activiteiten;Achterhoek (CR);2014;
637;A-U Alle economische activiteiten;Achterhoek (CR);2015;3110.0
638;A-U Alle economische activiteiten;Achterhoek (CR);2016;3105.0
639;A-U Alle economische activiteiten;Achterhoek (CR);2017;2790.0
640;A-U Alle economische activiteiten;Achterhoek (CR);2018;2990.0
641;A-U Alle economische activiteiten;Achterhoek (CR);2019;3235.0
642;A-U Alle economische activiteiten;Achterhoek (CR);2020;3450.0
643;A-U Alle economische activiteiten;Achterhoek (CR);2021;3905.0
644;A-U Alle economische activiteiten;Achterhoek (CR);2022;3745.0
645;A-U Alle economische activiteiten;Achterhoek (CR);2023;4040.0
646;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2007;
647;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2008;
648;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2009;
649;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2010;
650;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2011;
651;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2012;
652;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2013;
653;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2014;
654;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2015;6680.0
655;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2016;6970.0
656;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2017;7025.0
657;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2018;7605.0
658;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2019;8510.0
659;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2020;8435.0
660;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2021;9375.0
661;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2022;9795.0
662;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2023;10590.0
663;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2007;
664;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2008;
665;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2009;
666;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2010;
667;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2011;
668;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2012;
669;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2013;
670;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2014;
671;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2015;2120.0
672;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2016;2110.0
673;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2017;2100.0
674;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2018;2340.0
675;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2019;2590.0
676;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2020;2685.0
677;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2021;2870.0
678;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2022;3005.0
679;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2023;3190.0
680;A-U Alle economische activiteiten;Utrecht (CR);2007;
