ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
2034;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2014;2.0;2.0
2035;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2015;3.1;2.8
2036;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2016;0.2;0.0
2037;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2017;-1.7;-1.7
2038;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2018;0.7;0.7
2039;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2019;2.0;2.0
2040;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2020;-2.3;-2.5
2041;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2021;5.5;5.9
2042;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2022;4.2;4.6
2043;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2023;1.0;1.1
2044;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1996;2.2;1.9
2045;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1997;7.0;7.1
2046;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1998;-1.0;-1.0
2047;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1999;7.1;6.8
2048;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2000;3.9;4.1
2049;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2001;3.9;3.9
2050;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2002;-1.5;-1.5
2051;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2003;-1.7;-1.7
2052;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2004;1.7;1.8
2053;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2005;8.7;8.7
2054;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2006;3.0;2.9
2055;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2007;-4.2;-4.1
2056;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2008;6.5;6.8
2057;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2009;3.3;3.7
2058;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2010;-5.4;-5.2
2059;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2011;5.1;5.4
2060;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2012;5.8;6.1
2061;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2013;-7.2;-6.8
2062;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2014;2.5;2.5
2063;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2015;1.8;1.5
2064;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2016;3.9;3.7
2065;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2017;7.8;7.9
2066;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2018;2.6;2.6
2067;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2019;3.3;3.3
2068;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2020;-2.3;-2.5
2069;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2021;8.2;8.6
2070;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2022;4.2;4.6
2071;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2023;0.0;0.0
2072;A-U Alle economische activiteiten;Almere (CP);1996;6.6;6.2
2073;A-U Alle economische activiteiten;Almere (CP);1997;14.0;14.2
2074;A-U Alle economische activiteiten;Almere (CP);1998;9.5;9.4
2075;A-U Alle economische activiteiten;Almere (CP);1999;13.2;12.9
2076;A-U Alle economische activiteiten;Almere (CP);2000;8.4;8.7
2077;A-U Alle economische activiteiten;Almere (CP);2001;6.5;6.5
2078;A-U Alle economische activiteiten;Almere (CP);2002;1.1;1.1
2079;A-U Alle economische activiteiten;Almere (CP);2003;8.9;8.9
2080;A-U Alle economische activiteiten;Almere (CP);2004;5.9;6.0
2081;A-U Alle economische activiteiten;Almere (CP);2005;6.0;6.0
2082;A-U Alle economische activiteiten;Almere (CP);2006;8.2;8.1
2083;A-U Alle economische activiteiten;Almere (CP);2007;6.1;6.1
2084;A-U Alle economische activiteiten;Almere (CP);2008;-1.3;-1.0
2085;A-U Alle economische activiteiten;Almere (CP);2009;-8.5;-8.2
2086;A-U Alle economische activiteiten;Almere (CP);2010;1.2;1.4
2087;A-U Alle economische activiteiten;Almere (CP);2011;0.0;0.3
2088;A-U Alle economische activiteiten;Almere (CP);2012;-0.6;-0.4
2089;A-U Alle economische activiteiten;Almere (CP);2013;-3.7;-3.3
2090;A-U Alle economische activiteiten;Almere (CP);2014;3.3;3.3
2091;A-U Alle economische activiteiten;Almere (CP);2015;0.5;0.3
2092;A-U Alle economische activiteiten;Almere (CP);2016;2.8;2.5
2093;A-U Alle economische activiteiten;Almere (CP);2017;3.2;3.2
2094;A-U Alle economische activiteiten;Almere (CP);2018;0.7;0.6
2095;A-U Alle economische activiteiten;Almere (CP);2019;0.9;1.0
2096;A-U Alle economische activiteiten;Almere (CP);2020;-3.1;-3.3
2097;A-U Alle economische activiteiten;Almere (CP);2021;7.9;8.3
2098;A-U Alle economische activiteiten;Almere (CP);2022;4.2;4.7
2099;A-U Alle economische activiteiten;Almere (CP);2023;1.6;1.6
2100;A-U Alle economische activiteiten;Flevoland-Midden (CP);1996;1.4;1.1
2101;A-U Alle economische activiteiten;Flevoland-Midden (CP);1997;7.4;7.6
2102;A-U Alle economische activiteiten;Flevoland-Midden (CP);1998;6.0;5.9
2103;A-U Alle economische activiteiten;Flevoland-Midden (CP);1999;9.5;9.3
2104;A-U Alle economische activiteiten;Flevoland-Midden (CP);2000;4.7;5.0
2105;A-U Alle economische activiteiten;Flevoland-Midden (CP);2001;6.6;6.6
2106;A-U Alle economische activiteiten;Flevoland-Midden (CP);2002;1.2;1.2
2107;A-U Alle economische activiteiten;Flevoland-Midden (CP);2003;4.3;4.3
2108;A-U Alle economische activiteiten;Flevoland-Midden (CP);2004;3.0;3.1
2109;A-U Alle economische activiteiten;Flevoland-Midden (CP);2005;1.6;1.6
2110;A-U Alle economische activiteiten;Flevoland-Midden (CP);2006;5.3;5.1
2111;A-U Alle economische activiteiten;Flevoland-Midden (CP);2007;5.6;5.7
2112;A-U Alle economische activiteiten;Flevoland-Midden (CP);2008;1.2;1.5
2113;A-U Alle economische activiteiten;Flevoland-Midden (CP);2009;0.0;0.4
2114;A-U Alle economische activiteiten;Flevoland-Midden (CP);2010;6.7;6.9
2115;A-U Alle economische activiteiten;Flevoland-Midden (CP);2011;0.9;1.2
2116;A-U Alle economische activiteiten;Flevoland-Midden (CP);2012;0.1;0.3
2117;A-U Alle economische activiteiten;Flevoland-Midden (CP);2013;-3.1;-2.7
2118;A-U Alle economische activiteiten;Flevoland-Midden (CP);2014;0.3;0.3
2119;A-U Alle economische activiteiten;Flevoland-Midden (CP);2015;3.9;3.6
2120;A-U Alle economische activiteiten;Flevoland-Midden (CP);2016;0.6;0.4
2121;A-U Alle economische activiteiten;Flevoland-Midden (CP);2017;3.9;3.9
2122;A-U Alle economische activiteiten;Flevoland-Midden (CP);2018;2.8;2.8
2123;A-U Alle economische activiteiten;Flevoland-Midden (CP);2019;2.1;2.1
2124;A-U Alle economische activiteiten;Flevoland-Midden (CP);2020;-1.0;-1.2
2125;A-U Alle economische activiteiten;Flevoland-Midden (CP);2021;5.7;6.1
2126;A-U Alle economische activiteiten;Flevoland-Midden (CP);2022;5.1;5.6
2127;A-U Alle economische activiteiten;Flevoland-Midden (CP);2023;0.6;0.6
2128;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);1996;0.1;-0.3
2129;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);1997;-1.9;-1.8
2130;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);1998;5.3;5.3
2131;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);1999;10.7;10.4
2132;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2000;-0.4;-0.2
2133;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2001;4.3;4.3
2134;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2002;1.6;1.6
2135;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2003;-1.2;-1.2
2136;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2004;-2.9;-2.8
2137;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2005;-1.1;-1.0
2138;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2006;14.4;14.3
2139;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2007;1.9;2.0
2140;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2008;-0.1;0.2
2141;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2009;-3.0;-2.6
2142;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2010;5.4;5.6
2143;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2011;4.8;5.1
2144;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2012;-2.7;-2.5
2145;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2013;1.9;2.3
2146;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2014;2.9;2.9
2147;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2015;3.0;2.7
2148;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2016;5.5;5.3
2149;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2017;7.4;7.4
2150;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2018;2.4;2.3
2151;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2019;1.9;1.9
2152;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2020;-2.8;-3.0
2153;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2021;8.1;8.5
2154;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2022;3.0;3.5
2155;A-U Alle economische activiteiten;Noordoostpolder en Urk (CP);2023;0.2;0.2
2156;A Landbouw, bosbouw en visserij;Nederland;1996;;-4.6
2157;A Landbouw, bosbouw en visserij;Nederland;1997;;7.2
2158;A Landbouw, bosbouw en visserij;Nederland;1998;;-4.7
2159;A Landbouw, bosbouw en visserij;Nederland;1999;;6.8
2160;A Landbouw, bosbouw en visserij;Nederland;2000;;1.1
2161;A Landbouw, bosbouw en visserij;Nederland;2001;;-5.0
2162;A Landbouw, bosbouw en visserij;Nederland;2002;;0.9
2163;A Landbouw, bosbouw en visserij;Nederland;2003;;2.7
2164;A Landbouw, bosbouw en visserij;Nederland;2004;;5.6
2165;A Landbouw, bosbouw en visserij;Nederland;2005;;0.3
2166;A Landbouw, bosbouw en visserij;Nederland;2006;;0.4
2167;A Landbouw, bosbouw en visserij;Nederland;2007;;2.5
2168;A Landbouw, bosbouw en visserij;Nederland;2008;;2.6
2169;A Landbouw, bosbouw en visserij;Nederland;2009;;3.5
2170;A Landbouw, bosbouw en visserij;Nederland;2010;;0.2
2171;A Landbouw, bosbouw en visserij;Nederland;2011;;-0.9
2172;A Landbouw, bosbouw en visserij;Nederland;2012;;-0.7
2173;A Landbouw, bosbouw en visserij;Nederland;2013;;0.9
2174;A Landbouw, bosbouw en visserij;Nederland;2014;;4.6
2175;A Landbouw, bosbouw en visserij;Nederland;2015;;2.1
2176;A Landbouw, bosbouw en visserij;Nederland;2016;;2.2
2177;A Landbouw, bosbouw en visserij;Nederland;2017;;0.5
2178;A Landbouw, bosbouw en visserij;Nederland;2018;;-1.3
2179;A Landbouw, bosbouw en visserij;Nederland;2019;;1.7
2180;A Landbouw, bosbouw en visserij;Nederland;2020;;0.8
2181;A Landbouw, bosbouw en visserij;Nederland;2021;;1.3
2182;A Landbouw, bosbouw en visserij;Nederland;2022;;
2183;A Landbouw, bosbouw en visserij;Nederland;2023;;
2184;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);1996;;-9.6
2185;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);1997;;11.7
2186;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);1998;;-3.1
2187;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);1999;;8.6
2188;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2000;;-3.0
2189;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2001;;-2.9
2190;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2002;;1.9
2191;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2003;;3.7
2192;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2004;;10.1
2193;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2005;;-1.4
2194;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2006;;1.9
2195;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2007;;14.7
2196;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2008;;5.4
2197;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2009;;3.6
2198;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2010;;-6.6
2199;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2011;;4.3
2200;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2012;;-1.5
2201;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2013;;2.6
2202;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2014;;5.8
2203;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2015;;-5.0
2204;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2016;;6.4
2205;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2017;;0.8
2206;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2018;;-5.0
2207;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2019;;3.0
2208;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2020;;5.7
2209;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2021;;-1.0
2210;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2022;;
2211;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2023;;
2212;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);1996;;-9.3
2213;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);1997;;11.7
2214;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);1998;;-7.0
2215;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);1999;;4.5
2216;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2000;;5.5
2217;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2001;;-4.6
2218;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2002;;-1.2
2219;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2003;;-0.8
2220;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2004;;13.9
2221;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2005;;3.2
2222;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2006;;2.7
2223;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2007;;-4.3
2224;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2008;;4.4
2225;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2009;;4.9
2226;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2010;;-4.3
2227;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2011;;2.8
2228;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2012;;-4.2
2229;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2013;;3.7
2230;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2014;;5.9
2231;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2015;;-3.5
2232;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2016;;4.7
2233;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2017;;0.8
2234;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2018;;0.8
2235;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2019;;3.3
2236;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2020;;0.3
2237;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2021;;0.9
2238;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2022;;
2239;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2023;;
2240;A Landbouw, bosbouw en visserij;West-Nederland (LD);1996;;-5.6
2241;A Landbouw, bosbouw en visserij;West-Nederland (LD);1997;;1.8
2242;A Landbouw, bosbouw en visserij;West-Nederland (LD);1998;;10.7
2243;A Landbouw, bosbouw en visserij;West-Nederland (LD);1999;;5.1
2244;A Landbouw, bosbouw en visserij;West-Nederland (LD);2000;;-4.0
2245;A Landbouw, bosbouw en visserij;West-Nederland (LD);2001;;-5.8
2246;A Landbouw, bosbouw en visserij;West-Nederland (LD);2002;;9.3
2247;A Landbouw, bosbouw en visserij;West-Nederland (LD);2003;;4.4
2248;A Landbouw, bosbouw en visserij;West-Nederland (LD);2004;;1.4
2249;A Landbouw, bosbouw en visserij;West-Nederland (LD);2005;;-3.1
2250;A Landbouw, bosbouw en visserij;West-Nederland (LD);2006;;1.3
2251;A Landbouw, bosbouw en visserij;West-Nederland (LD);2007;;7.3
2252;A Landbouw, bosbouw en visserij;West-Nederland (LD);2008;;2.7
2253;A Landbouw, bosbouw en visserij;West-Nederland (LD);2009;;0.6
2254;A Landbouw, bosbouw en visserij;West-Nederland (LD);2010;;-0.6
2255;A Landbouw, bosbouw en visserij;West-Nederland (LD);2011;;-4.0
2256;A Landbouw, bosbouw en visserij;West-Nederland (LD);2012;;0.1
2257;A Landbouw, bosbouw en visserij;West-Nederland (LD);2013;;-1.7
2258;A Landbouw, bosbouw en visserij;West-Nederland (LD);2014;;4.4
2259;A Landbouw, bosbouw en visserij;West-Nederland (LD);2015;;8.2
2260;A Landbouw, bosbouw en visserij;West-Nederland (LD);2016;;0.3
2261;A Landbouw, bosbouw en visserij;West-Nederland (LD);2017;;-0.5
2262;A Landbouw, bosbouw en visserij;West-Nederland (LD);2018;;-1.5
2263;A Landbouw, bosbouw en visserij;West-Nederland (LD);2019;;0.2
2264;A Landbouw, bosbouw en visserij;West-Nederland (LD);2020;;-0.8
2265;A Landbouw, bosbouw en visserij;West-Nederland (LD);2021;;3.7
2266;A Landbouw, bosbouw en visserij;West-Nederland (LD);2022;;
2267;A Landbouw, bosbouw en visserij;West-Nederland (LD);2023;;
2268;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);1996;;1.7
2269;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);1997;;9.1
2270;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);1998;;-20.2
2271;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);1999;;10.3
2272;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2000;;6.6
2273;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2001;;-5.1
2274;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2002;;-8.7
2275;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2003;;2.7
2276;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2004;;4.1
2277;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2005;;3.8
2278;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2006;;-3.6
2279;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2007;;-3.5
2280;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2008;;-0.6
2281;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2009;;7.7
2282;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2010;;8.9
2283;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2011;;-1.1
2284;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2012;;1.4
2285;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2013;;1.9
2286;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2014;;3.3
2287;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2015;;0.4
2288;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2016;;1.7
2289;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2017;;1.6
2290;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2018;;-1.0
2291;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2019;;2.3
2292;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2020;;1.7
2293;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2021;;-1.4
2294;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2022;;
2295;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2023;;
2296;A Landbouw, bosbouw en visserij;Extra-Regio (LD);1996;;
2297;A Landbouw, bosbouw en visserij;Extra-Regio (LD);1997;;
2298;A Landbouw, bosbouw en visserij;Extra-Regio (LD);1998;;
2299;A Landbouw, bosbouw en visserij;Extra-Regio (LD);1999;;
2300;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2000;;
2301;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2001;;
2302;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2002;;
2303;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2003;;
2304;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2004;;
2305;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2005;;
2306;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2006;;
2307;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2007;;
2308;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2008;;
2309;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2009;;
2310;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2010;;
2311;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2011;;
2312;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2012;;
2313;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2013;;
2314;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2014;;
2315;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2015;;
2316;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2016;;
2317;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2017;;
2318;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2018;;
2319;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2019;;
2320;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2020;;
2321;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2021;;
2322;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2022;;
2323;A Landbouw, bosbouw en visserij;Extra-Regio (LD);2023;;
2324;A Landbouw, bosbouw en visserij;Groningen (PV);1996;;-10.3
2325;A Landbouw, bosbouw en visserij;Groningen (PV);1997;;14.0
2326;A Landbouw, bosbouw en visserij;Groningen (PV);1998;;-7.5
2327;A Landbouw, bosbouw en visserij;Groningen (PV);1999;;11.0
2328;A Landbouw, bosbouw en visserij;Groningen (PV);2000;;-5.1
