ID;WoonlandVanGasten;Sterklassen;Perioden;Gasten_1;Overnachtingen_2
1590;Nederland;Amsterdamse hotels met 1 ster;2013 augustus;2;5
1591;Nederland;Amsterdamse hotels met 1 ster;2013 september;2;3
1592;Nederland;Amsterdamse hotels met 1 ster;2013 3e kwartaal;5;10
1593;Nederland;Amsterdamse hotels met 1 ster;2013 oktober;1;2
1594;Nederland;Amsterdamse hotels met 1 ster;2013 november;1;1
1595;Nederland;Amsterdamse hotels met 1 ster;2013 december;0;0
1596;Nederland;Amsterdamse hotels met 1 ster;2013 4e kwartaal;2;4
1597;Nederland;Amsterdamse hotels met 1 ster;2013;13;25
1598;Nederland;Amsterdamse hotels met 1 ster;2014 januari;1;2
1599;Nederland;Amsterdamse hotels met 1 ster;2014 februari;2;3
1600;Nederland;Amsterdamse hotels met 1 ster;2014 maart;1;3
1601;Nederland;Amsterdamse hotels met 1 ster;2014 1e kwartaal;4;8
1602;Nederland;Amsterdamse hotels met 1 ster;2014 april;2;4
1603;Nederland;Amsterdamse hotels met 1 ster;2014 mei;2;5
1604;Nederland;Amsterdamse hotels met 1 ster;2014 juni;2;3
1605;Nederland;Amsterdamse hotels met 1 ster;2014 2e kwartaal;6;13
1606;Nederland;Amsterdamse hotels met 1 ster;2014 juli;2;3
1607;Nederland;Amsterdamse hotels met 1 ster;2014 augustus;2;4
1608;Nederland;Amsterdamse hotels met 1 ster;2014 september;1;3
1609;Nederland;Amsterdamse hotels met 1 ster;2014 3e kwartaal;5;11
1610;Nederland;Amsterdamse hotels met 1 ster;2014 oktober;2;4
1611;Nederland;Amsterdamse hotels met 1 ster;2014 november;2;4
1612;Nederland;Amsterdamse hotels met 1 ster;2014 december;2;5
1613;Nederland;Amsterdamse hotels met 1 ster;2014 4e kwartaal;7;13
1614;Nederland;Amsterdamse hotels met 1 ster;2014;22;45
1615;Nederland;Amsterdamse hotels met 1 ster;2015 januari;2;4
1616;Nederland;Amsterdamse hotels met 1 ster;2015 februari;3;5
1617;Nederland;Amsterdamse hotels met 1 ster;2015 maart;2;4
1618;Nederland;Amsterdamse hotels met 1 ster;2015 1e kwartaal;7;13
1619;Nederland;Amsterdamse hotels met 1 ster;2015 april;2;3
1620;Nederland;Amsterdamse hotels met 1 ster;2015 mei;2;3
1621;Nederland;Amsterdamse hotels met 1 ster;2015 juni;3;6
1622;Nederland;Amsterdamse hotels met 1 ster;2015 2e kwartaal;7;13
1623;Nederland;Amsterdamse hotels met 1 ster;2015 juli;2;4
1624;Nederland;Amsterdamse hotels met 1 ster;2015 augustus;2;5
1625;Nederland;Amsterdamse hotels met 1 ster;2015 september;2;4
1626;Nederland;Amsterdamse hotels met 1 ster;2015 3e kwartaal;7;13
1627;Nederland;Amsterdamse hotels met 1 ster;2015 oktober;2;5
1628;Nederland;Amsterdamse hotels met 1 ster;2015 november;2;4
1629;Nederland;Amsterdamse hotels met 1 ster;2015 december;2;5
1630;Nederland;Amsterdamse hotels met 1 ster;2015 4e kwartaal;7;13
1631;Nederland;Amsterdamse hotels met 1 ster;2015;26;51
1632;Nederland;Amsterdamse hotels met 2 sterren;2012 januari;5;9
1633;Nederland;Amsterdamse hotels met 2 sterren;2012 februari;5;9
1634;Nederland;Amsterdamse hotels met 2 sterren;2012 maart;5;10
1635;Nederland;Amsterdamse hotels met 2 sterren;2012 1e kwartaal;16;29
1636;Nederland;Amsterdamse hotels met 2 sterren;2012 april;5;7
1637;Nederland;Amsterdamse hotels met 2 sterren;2012 mei;9;20
1638;Nederland;Amsterdamse hotels met 2 sterren;2012 juni;7;10
1639;Nederland;Amsterdamse hotels met 2 sterren;2012 2e kwartaal;20;37
1640;Nederland;Amsterdamse hotels met 2 sterren;2012 juli;6;11
1641;Nederland;Amsterdamse hotels met 2 sterren;2012 augustus;7;11
1642;Nederland;Amsterdamse hotels met 2 sterren;2012 september;6;9
1643;Nederland;Amsterdamse hotels met 2 sterren;2012 3e kwartaal;18;31
1644;Nederland;Amsterdamse hotels met 2 sterren;2012 oktober;6;11
1645;Nederland;Amsterdamse hotels met 2 sterren;2012 november;5;9
1646;Nederland;Amsterdamse hotels met 2 sterren;2012 december;7;13
1647;Nederland;Amsterdamse hotels met 2 sterren;2012 4e kwartaal;18;33
1648;Nederland;Amsterdamse hotels met 2 sterren;2012;73;130
1649;Nederland;Amsterdamse hotels met 2 sterren;2013 januari;4;12
1650;Nederland;Amsterdamse hotels met 2 sterren;2013 februari;6;9
1651;Nederland;Amsterdamse hotels met 2 sterren;2013 maart;10;21
1652;Nederland;Amsterdamse hotels met 2 sterren;2013 1e kwartaal;21;42
1653;Nederland;Amsterdamse hotels met 2 sterren;2013 april;5;10
1654;Nederland;Amsterdamse hotels met 2 sterren;2013 mei;9;16
1655;Nederland;Amsterdamse hotels met 2 sterren;2013 juni;7;11
1656;Nederland;Amsterdamse hotels met 2 sterren;2013 2e kwartaal;22;37
1657;Nederland;Amsterdamse hotels met 2 sterren;2013 juli;9;13
1658;Nederland;Amsterdamse hotels met 2 sterren;2013 augustus;7;13
1659;Nederland;Amsterdamse hotels met 2 sterren;2013 september;7;11
1660;Nederland;Amsterdamse hotels met 2 sterren;2013 3e kwartaal;23;37
1661;Nederland;Amsterdamse hotels met 2 sterren;2013 oktober;9;18
1662;Nederland;Amsterdamse hotels met 2 sterren;2013 november;7;15
1663;Nederland;Amsterdamse hotels met 2 sterren;2013 december;4;10
1664;Nederland;Amsterdamse hotels met 2 sterren;2013 4e kwartaal;20;42
1665;Nederland;Amsterdamse hotels met 2 sterren;2013;86;158
1666;Nederland;Amsterdamse hotels met 2 sterren;2014 januari;4;6
1667;Nederland;Amsterdamse hotels met 2 sterren;2014 februari;5;9
1668;Nederland;Amsterdamse hotels met 2 sterren;2014 maart;5;9
1669;Nederland;Amsterdamse hotels met 2 sterren;2014 1e kwartaal;14;24
1670;Nederland;Amsterdamse hotels met 2 sterren;2014 april;4;7
1671;Nederland;Amsterdamse hotels met 2 sterren;2014 mei;6;9
1672;Nederland;Amsterdamse hotels met 2 sterren;2014 juni;4;8
1673;Nederland;Amsterdamse hotels met 2 sterren;2014 2e kwartaal;14;24
1674;Nederland;Amsterdamse hotels met 2 sterren;2014 juli;5;8
1675;Nederland;Amsterdamse hotels met 2 sterren;2014 augustus;4;9
1676;Nederland;Amsterdamse hotels met 2 sterren;2014 september;4;11
1677;Nederland;Amsterdamse hotels met 2 sterren;2014 3e kwartaal;13;27
1678;Nederland;Amsterdamse hotels met 2 sterren;2014 oktober;4;7
1679;Nederland;Amsterdamse hotels met 2 sterren;2014 november;4;8
1680;Nederland;Amsterdamse hotels met 2 sterren;2014 december;6;11
1681;Nederland;Amsterdamse hotels met 2 sterren;2014 4e kwartaal;14;27
1682;Nederland;Amsterdamse hotels met 2 sterren;2014;55;103
1683;Nederland;Amsterdamse hotels met 2 sterren;2015 januari;3;7
1684;Nederland;Amsterdamse hotels met 2 sterren;2015 februari;6;11
1685;Nederland;Amsterdamse hotels met 2 sterren;2015 maart;2;12
1686;Nederland;Amsterdamse hotels met 2 sterren;2015 1e kwartaal;11;30
1687;Nederland;Amsterdamse hotels met 2 sterren;2015 april;2;13
1688;Nederland;Amsterdamse hotels met 2 sterren;2015 mei;2;12
1689;Nederland;Amsterdamse hotels met 2 sterren;2015 juni;2;12
1690;Nederland;Amsterdamse hotels met 2 sterren;2015 2e kwartaal;7;38
1691;Nederland;Amsterdamse hotels met 2 sterren;2015 juli;5;18
1692;Nederland;Amsterdamse hotels met 2 sterren;2015 augustus;6;14
1693;Nederland;Amsterdamse hotels met 2 sterren;2015 september;5;16
1694;Nederland;Amsterdamse hotels met 2 sterren;2015 3e kwartaal;16;48
1695;Nederland;Amsterdamse hotels met 2 sterren;2015 oktober;4;9
1696;Nederland;Amsterdamse hotels met 2 sterren;2015 november;5;9
1697;Nederland;Amsterdamse hotels met 2 sterren;2015 december;5;9
1698;Nederland;Amsterdamse hotels met 2 sterren;2015 4e kwartaal;14;27
1699;Nederland;Amsterdamse hotels met 2 sterren;2015;49;143
1700;Nederland;Amsterdamse hotels met 3 sterren;2012 januari;20;35
1701;Nederland;Amsterdamse hotels met 3 sterren;2012 februari;25;42
1702;Nederland;Amsterdamse hotels met 3 sterren;2012 maart;26;47
1703;Nederland;Amsterdamse hotels met 3 sterren;2012 1e kwartaal;71;123
1704;Nederland;Amsterdamse hotels met 3 sterren;2012 april;28;54
1705;Nederland;Amsterdamse hotels met 3 sterren;2012 mei;31;56
1706;Nederland;Amsterdamse hotels met 3 sterren;2012 juni;37;68
1707;Nederland;Amsterdamse hotels met 3 sterren;2012 2e kwartaal;97;178
1708;Nederland;Amsterdamse hotels met 3 sterren;2012 juli;35;65
1709;Nederland;Amsterdamse hotels met 3 sterren;2012 augustus;32;61
1710;Nederland;Amsterdamse hotels met 3 sterren;2012 september;29;53
1711;Nederland;Amsterdamse hotels met 3 sterren;2012 3e kwartaal;96;179
1712;Nederland;Amsterdamse hotels met 3 sterren;2012 oktober;35;62
1713;Nederland;Amsterdamse hotels met 3 sterren;2012 november;32;56
1714;Nederland;Amsterdamse hotels met 3 sterren;2012 december;29;51
1715;Nederland;Amsterdamse hotels met 3 sterren;2012 4e kwartaal;96;170
1716;Nederland;Amsterdamse hotels met 3 sterren;2012;359;650
1717;Nederland;Amsterdamse hotels met 3 sterren;2013 januari;28;49
1718;Nederland;Amsterdamse hotels met 3 sterren;2013 februari;27;49
1719;Nederland;Amsterdamse hotels met 3 sterren;2013 maart;33;55
1720;Nederland;Amsterdamse hotels met 3 sterren;2013 1e kwartaal;88;153
1721;Nederland;Amsterdamse hotels met 3 sterren;2013 april;31;53
1722;Nederland;Amsterdamse hotels met 3 sterren;2013 mei;32;57
1723;Nederland;Amsterdamse hotels met 3 sterren;2013 juni;32;55
1724;Nederland;Amsterdamse hotels met 3 sterren;2013 2e kwartaal;95;165
1725;Nederland;Amsterdamse hotels met 3 sterren;2013 juli;29;52
1726;Nederland;Amsterdamse hotels met 3 sterren;2013 augustus;29;55
1727;Nederland;Amsterdamse hotels met 3 sterren;2013 september;29;56
1728;Nederland;Amsterdamse hotels met 3 sterren;2013 3e kwartaal;87;163
1729;Nederland;Amsterdamse hotels met 3 sterren;2013 oktober;31;54
1730;Nederland;Amsterdamse hotels met 3 sterren;2013 november;31;51
1731;Nederland;Amsterdamse hotels met 3 sterren;2013 december;29;48
1732;Nederland;Amsterdamse hotels met 3 sterren;2013 4e kwartaal;92;153
1733;Nederland;Amsterdamse hotels met 3 sterren;2013;361;634
1734;Nederland;Amsterdamse hotels met 3 sterren;2014 januari;33;53
1735;Nederland;Amsterdamse hotels met 3 sterren;2014 februari;34;56
1736;Nederland;Amsterdamse hotels met 3 sterren;2014 maart;34;54
1737;Nederland;Amsterdamse hotels met 3 sterren;2014 1e kwartaal;101;162
1738;Nederland;Amsterdamse hotels met 3 sterren;2014 april;27;46
1739;Nederland;Amsterdamse hotels met 3 sterren;2014 mei;35;60
1740;Nederland;Amsterdamse hotels met 3 sterren;2014 juni;34;60
1741;Nederland;Amsterdamse hotels met 3 sterren;2014 2e kwartaal;96;166
1742;Nederland;Amsterdamse hotels met 3 sterren;2014 juli;35;64
1743;Nederland;Amsterdamse hotels met 3 sterren;2014 augustus;34;58
1744;Nederland;Amsterdamse hotels met 3 sterren;2014 september;29;50
1745;Nederland;Amsterdamse hotels met 3 sterren;2014 3e kwartaal;98;172
1746;Nederland;Amsterdamse hotels met 3 sterren;2014 oktober;34;59
1747;Nederland;Amsterdamse hotels met 3 sterren;2014 november;31;49
1748;Nederland;Amsterdamse hotels met 3 sterren;2014 december;32;51
1749;Nederland;Amsterdamse hotels met 3 sterren;2014 4e kwartaal;96;159
1750;Nederland;Amsterdamse hotels met 3 sterren;2014;391;659
1751;Nederland;Amsterdamse hotels met 3 sterren;2015 januari;25;43
1752;Nederland;Amsterdamse hotels met 3 sterren;2015 februari;24;41
1753;Nederland;Amsterdamse hotels met 3 sterren;2015 maart;27;43
1754;Nederland;Amsterdamse hotels met 3 sterren;2015 1e kwartaal;77;127
1755;Nederland;Amsterdamse hotels met 3 sterren;2015 april;27;43
1756;Nederland;Amsterdamse hotels met 3 sterren;2015 mei;29;47
1757;Nederland;Amsterdamse hotels met 3 sterren;2015 juni;29;45
1758;Nederland;Amsterdamse hotels met 3 sterren;2015 2e kwartaal;85;135
1759;Nederland;Amsterdamse hotels met 3 sterren;2015 juli;25;40
1760;Nederland;Amsterdamse hotels met 3 sterren;2015 augustus;24;40
1761;Nederland;Amsterdamse hotels met 3 sterren;2015 september;24;41
1762;Nederland;Amsterdamse hotels met 3 sterren;2015 3e kwartaal;73;121
1763;Nederland;Amsterdamse hotels met 3 sterren;2015 oktober;31;52
1764;Nederland;Amsterdamse hotels met 3 sterren;2015 november;29;47
1765;Nederland;Amsterdamse hotels met 3 sterren;2015 december;28;45
1766;Nederland;Amsterdamse hotels met 3 sterren;2015 4e kwartaal;88;144
1767;Nederland;Amsterdamse hotels met 3 sterren;2015;322;527
1768;Nederland;Amsterdamse hotels met 4 sterren;2012 januari;29;44
1769;Nederland;Amsterdamse hotels met 4 sterren;2012 februari;31;46
1770;Nederland;Amsterdamse hotels met 4 sterren;2012 maart;33;50
1771;Nederland;Amsterdamse hotels met 4 sterren;2012 1e kwartaal;93;140
1772;Nederland;Amsterdamse hotels met 4 sterren;2012 april;35;58
1773;Nederland;Amsterdamse hotels met 4 sterren;2012 mei;38;60
1774;Nederland;Amsterdamse hotels met 4 sterren;2012 juni;37;57
1775;Nederland;Amsterdamse hotels met 4 sterren;2012 2e kwartaal;110;176
1776;Nederland;Amsterdamse hotels met 4 sterren;2012 juli;30;49
1777;Nederland;Amsterdamse hotels met 4 sterren;2012 augustus;31;53
1778;Nederland;Amsterdamse hotels met 4 sterren;2012 september;34;54
1779;Nederland;Amsterdamse hotels met 4 sterren;2012 3e kwartaal;95;155
1780;Nederland;Amsterdamse hotels met 4 sterren;2012 oktober;38;60
1781;Nederland;Amsterdamse hotels met 4 sterren;2012 november;31;48
1782;Nederland;Amsterdamse hotels met 4 sterren;2012 december;36;54
1783;Nederland;Amsterdamse hotels met 4 sterren;2012 4e kwartaal;106;162
1784;Nederland;Amsterdamse hotels met 4 sterren;2012;404;633
1785;Nederland;Amsterdamse hotels met 4 sterren;2013 januari;44;66
1786;Nederland;Amsterdamse hotels met 4 sterren;2013 februari;35;52
1787;Nederland;Amsterdamse hotels met 4 sterren;2013 maart;39;58
1788;Nederland;Amsterdamse hotels met 4 sterren;2013 1e kwartaal;118;176
1789;Nederland;Amsterdamse hotels met 4 sterren;2013 april;49;75
1790;Nederland;Amsterdamse hotels met 4 sterren;2013 mei;51;80
1791;Nederland;Amsterdamse hotels met 4 sterren;2013 juni;54;84
1792;Nederland;Amsterdamse hotels met 4 sterren;2013 2e kwartaal;154;239
1793;Nederland;Amsterdamse hotels met 4 sterren;2013 juli;52;87
1794;Nederland;Amsterdamse hotels met 4 sterren;2013 augustus;55;92
1795;Nederland;Amsterdamse hotels met 4 sterren;2013 september;54;80
1796;Nederland;Amsterdamse hotels met 4 sterren;2013 3e kwartaal;161;259
1797;Nederland;Amsterdamse hotels met 4 sterren;2013 oktober;56;90
1798;Nederland;Amsterdamse hotels met 4 sterren;2013 november;52;82
1799;Nederland;Amsterdamse hotels met 4 sterren;2013 december;47;72
1800;Nederland;Amsterdamse hotels met 4 sterren;2013 4e kwartaal;156;245
1801;Nederland;Amsterdamse hotels met 4 sterren;2013;589;920
1802;Nederland;Amsterdamse hotels met 4 sterren;2014 januari;47;73
1803;Nederland;Amsterdamse hotels met 4 sterren;2014 februari;42;66
1804;Nederland;Amsterdamse hotels met 4 sterren;2014 maart;56;83
1805;Nederland;Amsterdamse hotels met 4 sterren;2014 1e kwartaal;145;221
1806;Nederland;Amsterdamse hotels met 4 sterren;2014 april;57;93
1807;Nederland;Amsterdamse hotels met 4 sterren;2014 mei;67;104
1808;Nederland;Amsterdamse hotels met 4 sterren;2014 juni;66;100
1809;Nederland;Amsterdamse hotels met 4 sterren;2014 2e kwartaal;191;297
1810;Nederland;Amsterdamse hotels met 4 sterren;2014 juli;65;108
1811;Nederland;Amsterdamse hotels met 4 sterren;2014 augustus;64;105
1812;Nederland;Amsterdamse hotels met 4 sterren;2014 september;65;102
1813;Nederland;Amsterdamse hotels met 4 sterren;2014 3e kwartaal;193;315
1814;Nederland;Amsterdamse hotels met 4 sterren;2014 oktober;68;110
1815;Nederland;Amsterdamse hotels met 4 sterren;2014 november;59;98
1816;Nederland;Amsterdamse hotels met 4 sterren;2014 december;57;95
1817;Nederland;Amsterdamse hotels met 4 sterren;2014 4e kwartaal;184;304
1818;Nederland;Amsterdamse hotels met 4 sterren;2014;713;1138
1819;Nederland;Amsterdamse hotels met 4 sterren;2015 januari;56;87
1820;Nederland;Amsterdamse hotels met 4 sterren;2015 februari;49;81
1821;Nederland;Amsterdamse hotels met 4 sterren;2015 maart;62;92
1822;Nederland;Amsterdamse hotels met 4 sterren;2015 1e kwartaal;167;259
1823;Nederland;Amsterdamse hotels met 4 sterren;2015 april;64;99
1824;Nederland;Amsterdamse hotels met 4 sterren;2015 mei;57;86
1825;Nederland;Amsterdamse hotels met 4 sterren;2015 juni;63;95
1826;Nederland;Amsterdamse hotels met 4 sterren;2015 2e kwartaal;183;281
1827;Nederland;Amsterdamse hotels met 4 sterren;2015 juli;58;93
1828;Nederland;Amsterdamse hotels met 4 sterren;2015 augustus;52;83
1829;Nederland;Amsterdamse hotels met 4 sterren;2015 september;60;90
1830;Nederland;Amsterdamse hotels met 4 sterren;2015 3e kwartaal;170;267
1831;Nederland;Amsterdamse hotels met 4 sterren;2015 oktober;62;94
1832;Nederland;Amsterdamse hotels met 4 sterren;2015 november;51;80
1833;Nederland;Amsterdamse hotels met 4 sterren;2015 december;45;73
1834;Nederland;Amsterdamse hotels met 4 sterren;2015 4e kwartaal;159;247
1835;Nederland;Amsterdamse hotels met 4 sterren;2015;679;1054
1836;Nederland;Amsterdamse hotels met 5 sterren;2012 januari;8;12
1837;Nederland;Amsterdamse hotels met 5 sterren;2012 februari;6;9
1838;Nederland;Amsterdamse hotels met 5 sterren;2012 maart;7;11
1839;Nederland;Amsterdamse hotels met 5 sterren;2012 1e kwartaal;21;31
1840;Nederland;Amsterdamse hotels met 5 sterren;2012 april;10;14
1841;Nederland;Amsterdamse hotels met 5 sterren;2012 mei;12;15
1842;Nederland;Amsterdamse hotels met 5 sterren;2012 juni;10;15
1843;Nederland;Amsterdamse hotels met 5 sterren;2012 2e kwartaal;32;44
1844;Nederland;Amsterdamse hotels met 5 sterren;2012 juli;9;14
1845;Nederland;Amsterdamse hotels met 5 sterren;2012 augustus;9;14
1846;Nederland;Amsterdamse hotels met 5 sterren;2012 september;9;14
1847;Nederland;Amsterdamse hotels met 5 sterren;2012 3e kwartaal;27;42
1848;Nederland;Amsterdamse hotels met 5 sterren;2012 oktober;10;15
1849;Nederland;Amsterdamse hotels met 5 sterren;2012 november;10;14
1850;Nederland;Amsterdamse hotels met 5 sterren;2012 december;10;15
1851;Nederland;Amsterdamse hotels met 5 sterren;2012 4e kwartaal;30;44
1852;Nederland;Amsterdamse hotels met 5 sterren;2012;110;162
1853;Nederland;Amsterdamse hotels met 5 sterren;2013 januari;8;12
1854;Nederland;Amsterdamse hotels met 5 sterren;2013 februari;6;10
1855;Nederland;Amsterdamse hotels met 5 sterren;2013 maart;9;13
1856;Nederland;Amsterdamse hotels met 5 sterren;2013 1e kwartaal;23;35
1857;Nederland;Amsterdamse hotels met 5 sterren;2013 april;11;17
1858;Nederland;Amsterdamse hotels met 5 sterren;2013 mei;11;16
1859;Nederland;Amsterdamse hotels met 5 sterren;2013 juni;12;18
1860;Nederland;Amsterdamse hotels met 5 sterren;2013 2e kwartaal;34;50
1861;Nederland;Amsterdamse hotels met 5 sterren;2013 juli;9;15
1862;Nederland;Amsterdamse hotels met 5 sterren;2013 augustus;10;15
1863;Nederland;Amsterdamse hotels met 5 sterren;2013 september;10;15
1864;Nederland;Amsterdamse hotels met 5 sterren;2013 3e kwartaal;29;46
1865;Nederland;Amsterdamse hotels met 5 sterren;2013 oktober;11;16
1866;Nederland;Amsterdamse hotels met 5 sterren;2013 november;11;16
1867;Nederland;Amsterdamse hotels met 5 sterren;2013 december;10;15
1868;Nederland;Amsterdamse hotels met 5 sterren;2013 4e kwartaal;32;48
1869;Nederland;Amsterdamse hotels met 5 sterren;2013;118;179
1870;Nederland;Amsterdamse hotels met 5 sterren;2014 januari;9;13
1871;Nederland;Amsterdamse hotels met 5 sterren;2014 februari;8;12
1872;Nederland;Amsterdamse hotels met 5 sterren;2014 maart;8;13
1873;Nederland;Amsterdamse hotels met 5 sterren;2014 1e kwartaal;25;38
1874;Nederland;Amsterdamse hotels met 5 sterren;2014 april;8;12
1875;Nederland;Amsterdamse hotels met 5 sterren;2014 mei;9;14
1876;Nederland;Amsterdamse hotels met 5 sterren;2014 juni;11;17
1877;Nederland;Amsterdamse hotels met 5 sterren;2014 2e kwartaal;29;43
1878;Nederland;Amsterdamse hotels met 5 sterren;2014 juli;8;15
1879;Nederland;Amsterdamse hotels met 5 sterren;2014 augustus;10;16
1880;Nederland;Amsterdamse hotels met 5 sterren;2014 september;12;17
1881;Nederland;Amsterdamse hotels met 5 sterren;2014 3e kwartaal;30;48
1882;Nederland;Amsterdamse hotels met 5 sterren;2014 oktober;11;17
1883;Nederland;Amsterdamse hotels met 5 sterren;2014 november;9;15
1884;Nederland;Amsterdamse hotels met 5 sterren;2014 december;10;15
1885;Nederland;Amsterdamse hotels met 5 sterren;2014 4e kwartaal;31;47
1886;Nederland;Amsterdamse hotels met 5 sterren;2014;115;176
