ID;Geslacht;Leeftijd;TypeZorg;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
359;Totaal mannen en vrouwen;4;7;2006;505;0.04;178;352;0.14
360;Totaal mannen en vrouwen;4;7;2007;420;0.03;162;384;0.13
361;Totaal mannen en vrouwen;4;7;2008;365;0.03;160;438;0.13
362;Totaal mannen en vrouwen;4;7;2009;275;0.02;121;440;0.1
363;Totaal mannen en vrouwen;4;7;2010;220;0.02;105;475;0.09
364;Totaal mannen en vrouwen;4;8;2004;7380;0.57;546;74;0.42
365;Totaal mannen en vrouwen;4;8;2005;6855;0.53;676;99;0.52
366;Totaal mannen en vrouwen;4;8;2006;6525;0.51;672;103;0.52
367;Totaal mannen en vrouwen;4;8;2007;5605;0.45;596;106;0.47
368;Totaal mannen en vrouwen;4;8;2008;5355;0.44;604;113;0.49
369;Totaal mannen en vrouwen;4;8;2009;5090;0.44;589;116;0.51
370;Totaal mannen en vrouwen;4;8;2010;5175;0.47;618;119;0.56
371;Totaal mannen en vrouwen;4;9;2004;6380;0.49;497;78;0.38
372;Totaal mannen en vrouwen;4;9;2005;2870;0.22;179;62;0.14
373;Totaal mannen en vrouwen;4;9;2006;2070;0.16;158;76;0.12
374;Totaal mannen en vrouwen;4;9;2007;1765;0.14;161;92;0.13
375;Totaal mannen en vrouwen;4;9;2008;1800;0.15;166;92;0.14
376;Totaal mannen en vrouwen;4;9;2009;1610;0.14;160;99;0.14
377;Totaal mannen en vrouwen;4;9;2010;1595;0.14;154;96;0.14
378;Totaal mannen en vrouwen;4;Totaal verpleging;2004;3130;0.24;118;38;0.09
379;Totaal mannen en vrouwen;4;Totaal verpleging;2005;3135;0.24;94;30;0.07
380;Totaal mannen en vrouwen;4;Totaal verpleging;2006;2845;0.22;95;34;0.07
381;Totaal mannen en vrouwen;4;Totaal verpleging;2007;2745;0.22;92;33;0.07
382;Totaal mannen en vrouwen;4;Totaal verpleging;2008;2570;0.21;85;33;0.07
383;Totaal mannen en vrouwen;4;Totaal verpleging;2009;1890;0.16;61;32;0.05
384;Totaal mannen en vrouwen;4;Totaal verpleging;2010;1545;0.14;49;32;0.04
385;Totaal mannen en vrouwen;5;0;2004;13485;1.04;1375;102;1.06
386;Totaal mannen en vrouwen;5;0;2005;11495;0.88;1217;106;0.93
387;Totaal mannen en vrouwen;5;0;2006;10965;0.84;1147;105;0.88
388;Totaal mannen en vrouwen;5;0;2007;10325;0.8;1078;104;0.84
389;Totaal mannen en vrouwen;5;0;2008;10290;0.8;1078;105;0.84
390;Totaal mannen en vrouwen;5;0;2009;9855;0.77;1128;114;0.88
391;Totaal mannen en vrouwen;5;0;2010;10155;0.79;1198;118;0.93
392;Totaal mannen en vrouwen;5;1;2004;4180;0.32;341;82;0.26
393;Totaal mannen en vrouwen;5;1;2005;5490;0.42;552;101;0.42
394;Totaal mannen en vrouwen;5;1;2006;5720;0.44;588;103;0.45
395;Totaal mannen en vrouwen;5;1;2007;5445;0.42;565;104;0.44
396;Totaal mannen en vrouwen;5;1;2008;5485;0.43;585;107;0.45
397;Totaal mannen en vrouwen;5;1;2009;5680;0.44;641;113;0.5
398;Totaal mannen en vrouwen;5;1;2010;6205;0.48;722;116;0.56
399;Totaal mannen en vrouwen;5;2;2004;1905;0.15;135;71;0.1
400;Totaal mannen en vrouwen;5;2;2005;570;0.04;25;44;0.02
401;Totaal mannen en vrouwen;5;2;2006;480;0.04;16;33;0.01
402;Totaal mannen en vrouwen;5;2;2007;570;0.04;28;49;0.02
403;Totaal mannen en vrouwen;5;2;2008;735;0.06;37;51;0.03
404;Totaal mannen en vrouwen;5;2;2009;790;0.06;36;46;0.03
405;Totaal mannen en vrouwen;5;2;2010;880;0.07;43;49;0.03
406;Totaal mannen en vrouwen;5;3;2004;2120;0.16;41;19;0.03
407;Totaal mannen en vrouwen;5;3;2005;2045;0.16;28;14;0.02
408;Totaal mannen en vrouwen;5;3;2006;2070;0.16;30;14;0.02
409;Totaal mannen en vrouwen;5;3;2007;2010;0.16;33;17;0.03
410;Totaal mannen en vrouwen;5;3;2008;1960;0.15;35;18;0.03
411;Totaal mannen en vrouwen;5;3;2009;1485;0.12;26;18;0.02
412;Totaal mannen en vrouwen;5;3;2010;1240;0.1;20;16;0.02
413;Totaal mannen en vrouwen;5;4;2004;3180;0.24;453;142;0.35
414;Totaal mannen en vrouwen;5;4;2005;1310;0.1;216;165;0.17
415;Totaal mannen en vrouwen;5;4;2006;720;0.06;128;178;0.1
416;Totaal mannen en vrouwen;5;4;2007;460;0.04;90;195;0.07
417;Totaal mannen en vrouwen;5;4;2008;480;0.04;104;218;0.08
418;Totaal mannen en vrouwen;5;4;2009;510;0.04;122;239;0.1
419;Totaal mannen en vrouwen;5;4;2010;585;0.05;141;241;0.11
420;Totaal mannen en vrouwen;5;5;2004;295;0.02;33;112;0.03
421;Totaal mannen en vrouwen;5;5;2005;445;0.03;54;122;0.04
422;Totaal mannen en vrouwen;5;5;2006;430;0.03;57;131;0.04
423;Totaal mannen en vrouwen;5;5;2007;335;0.03;49;147;0.04
424;Totaal mannen en vrouwen;5;5;2008;235;0.02;34;145;0.03
425;Totaal mannen en vrouwen;5;5;2009;190;0.01;28;151;0.02
426;Totaal mannen en vrouwen;5;5;2010;175;0.01;30;170;0.02
427;Totaal mannen en vrouwen;5;6;2004;825;0.06;100;122;0.08
428;Totaal mannen en vrouwen;5;6;2005;760;0.06;75;98;0.06
429;Totaal mannen en vrouwen;5;6;2006;775;0.06;76;99;0.06
430;Totaal mannen en vrouwen;5;6;2007;885;0.07;100;113;0.08
431;Totaal mannen en vrouwen;5;6;2008;880;0.07;94;107;0.07
432;Totaal mannen en vrouwen;5;6;2009;730;0.06;92;126;0.07
433;Totaal mannen en vrouwen;5;6;2010;665;0.05;83;125;0.06
434;Totaal mannen en vrouwen;5;7;2004;975;0.07;270;277;0.21
435;Totaal mannen en vrouwen;5;7;2005;880;0.07;268;305;0.2
436;Totaal mannen en vrouwen;5;7;2006;770;0.06;251;327;0.19
437;Totaal mannen en vrouwen;5;7;2007;615;0.05;213;346;0.17
438;Totaal mannen en vrouwen;5;7;2008;520;0.04;189;364;0.15
439;Totaal mannen en vrouwen;5;7;2009;470;0.04;181;384;0.14
440;Totaal mannen en vrouwen;5;7;2010;400;0.03;159;396;0.12
441;Totaal mannen en vrouwen;5;8;2004;8635;0.66;662;77;0.51
442;Totaal mannen en vrouwen;5;8;2005;8120;0.62;845;104;0.65
443;Totaal mannen en vrouwen;5;8;2006;7640;0.59;826;108;0.63
444;Totaal mannen en vrouwen;5;8;2007;6860;0.53;751;109;0.58
445;Totaal mannen en vrouwen;5;8;2008;6715;0.52;751;112;0.58
446;Totaal mannen en vrouwen;5;8;2009;6850;0.53;812;118;0.63
447;Totaal mannen en vrouwen;5;8;2010;7370;0.57;894;121;0.7
448;Totaal mannen en vrouwen;5;9;2004;6890;0.53;548;80;0.42
449;Totaal mannen en vrouwen;5;9;2005;3515;0.27;228;65;0.17
450;Totaal mannen en vrouwen;5;9;2006;2740;0.21;188;69;0.14
451;Totaal mannen en vrouwen;5;9;2007;2535;0.2;199;79;0.15
452;Totaal mannen en vrouwen;5;9;2008;2610;0.2;214;82;0.17
453;Totaal mannen en vrouwen;5;9;2009;2505;0.19;219;88;0.17
454;Totaal mannen en vrouwen;5;9;2010;2530;0.2;225;89;0.18
455;Totaal mannen en vrouwen;5;Totaal verpleging;2004;4220;0.32;164;39;0.13
456;Totaal mannen en vrouwen;5;Totaal verpleging;2005;4130;0.32;144;35;0.11
457;Totaal mannen en vrouwen;5;Totaal verpleging;2006;4045;0.31;133;33;0.1
458;Totaal mannen en vrouwen;5;Totaal verpleging;2007;3845;0.3;128;33;0.1
459;Totaal mannen en vrouwen;5;Totaal verpleging;2008;3590;0.28;112;31;0.09
460;Totaal mannen en vrouwen;5;Totaal verpleging;2009;2875;0.22;96;33;0.07
461;Totaal mannen en vrouwen;5;Totaal verpleging;2010;2480;0.19;79;32;0.06
462;Totaal mannen en vrouwen;6;0;2004;14765;1.23;1573;107;1.31
463;Totaal mannen en vrouwen;6;0;2005;13380;1.1;1421;106;1.17
464;Totaal mannen en vrouwen;6;0;2006;13320;1.08;1450;109;1.18
465;Totaal mannen en vrouwen;6;0;2007;13070;1.05;1400;107;1.12
466;Totaal mannen en vrouwen;6;0;2008;13240;1.05;1441;109;1.14
467;Totaal mannen en vrouwen;6;0;2009;13100;1.02;1501;115;1.17
468;Totaal mannen en vrouwen;6;0;2010;13430;1.04;1617;120;1.25
469;Totaal mannen en vrouwen;6;1;2004;4360;0.36;383;88;0.32
470;Totaal mannen en vrouwen;6;1;2005;5760;0.47;597;104;0.49
471;Totaal mannen en vrouwen;6;1;2006;6145;0.5;639;104;0.52
472;Totaal mannen en vrouwen;6;1;2007;6295;0.51;663;105;0.53
473;Totaal mannen en vrouwen;6;1;2008;6595;0.52;703;107;0.56
474;Totaal mannen en vrouwen;6;1;2009;6890;0.54;771;112;0.6
475;Totaal mannen en vrouwen;6;1;2010;7410;0.57;856;115;0.66
476;Totaal mannen en vrouwen;6;2;2004;1585;0.13;111;70;0.09
477;Totaal mannen en vrouwen;6;2;2005;605;0.05;30;50;0.02
478;Totaal mannen en vrouwen;6;2;2006;535;0.04;24;45;0.02
479;Totaal mannen en vrouwen;6;2;2007;745;0.06;38;51;0.03
480;Totaal mannen en vrouwen;6;2;2008;1020;0.08;59;58;0.05
481;Totaal mannen en vrouwen;6;2;2009;1145;0.09;56;49;0.04
482;Totaal mannen en vrouwen;6;2;2010;1315;0.1;70;54;0.05
483;Totaal mannen en vrouwen;6;3;2004;2740;0.23;56;21;0.05
484;Totaal mannen en vrouwen;6;3;2005;2660;0.22;39;15;0.03
485;Totaal mannen en vrouwen;6;3;2006;2835;0.23;41;14;0.03
486;Totaal mannen en vrouwen;6;3;2007;2670;0.21;44;16;0.03
487;Totaal mannen en vrouwen;6;3;2008;2445;0.19;40;16;0.03
488;Totaal mannen en vrouwen;6;3;2009;2005;0.16;31;16;0.02
489;Totaal mannen en vrouwen;6;3;2010;1765;0.14;29;16;0.02
490;Totaal mannen en vrouwen;6;4;2004;3285;0.27;468;142;0.39
491;Totaal mannen en vrouwen;6;4;2005;1400;0.12;221;158;0.18
492;Totaal mannen en vrouwen;6;4;2006;925;0.08;166;179;0.13
493;Totaal mannen en vrouwen;6;4;2007;650;0.05;139;213;0.11
494;Totaal mannen en vrouwen;6;4;2008;695;0.05;150;216;0.12
495;Totaal mannen en vrouwen;6;4;2009;815;0.06;182;223;0.14
496;Totaal mannen en vrouwen;6;4;2010;900;0.07;216;240;0.17
497;Totaal mannen en vrouwen;6;5;2004;370;0.03;41;110;0.03
498;Totaal mannen en vrouwen;6;5;2005;545;0.05;69;127;0.06
499;Totaal mannen en vrouwen;6;5;2006;575;0.05;72;125;0.06
500;Totaal mannen en vrouwen;6;5;2007;445;0.04;58;130;0.05
501;Totaal mannen en vrouwen;6;5;2008;335;0.03;46;138;0.04
502;Totaal mannen en vrouwen;6;5;2009;295;0.02;42;142;0.03
503;Totaal mannen en vrouwen;6;5;2010;250;0.02;40;158;0.03
504;Totaal mannen en vrouwen;6;6;2004;1110;0.09;143;129;0.12
505;Totaal mannen en vrouwen;6;6;2005;1135;0.09;92;81;0.08
506;Totaal mannen en vrouwen;6;6;2006;1085;0.09;103;95;0.08
507;Totaal mannen en vrouwen;6;6;2007;1290;0.1;124;96;0.1
508;Totaal mannen en vrouwen;6;6;2008;1320;0.1;129;98;0.1
509;Totaal mannen en vrouwen;6;6;2009;1190;0.09;135;113;0.11
510;Totaal mannen en vrouwen;6;6;2010;1130;0.09;145;128;0.11
511;Totaal mannen en vrouwen;6;7;2004;1310;0.11;371;283;0.31
512;Totaal mannen en vrouwen;6;7;2005;1270;0.1;372;293;0.31
513;Totaal mannen en vrouwen;6;7;2006;1215;0.1;406;335;0.33
514;Totaal mannen en vrouwen;6;7;2007;975;0.08;335;343;0.27
515;Totaal mannen en vrouwen;6;7;2008;830;0.07;313;379;0.25
516;Totaal mannen en vrouwen;6;7;2009;755;0.06;283;375;0.22
517;Totaal mannen en vrouwen;6;7;2010;660;0.05;262;397;0.2
518;Totaal mannen en vrouwen;6;8;2004;9330;0.78;750;80;0.63
519;Totaal mannen en vrouwen;6;8;2005;8980;0.74;948;106;0.78
520;Totaal mannen en vrouwen;6;8;2006;8860;0.72;973;110;0.79
521;Totaal mannen en vrouwen;6;8;2007;8365;0.67;937;112;0.75
522;Totaal mannen en vrouwen;6;8;2008;8450;0.67;960;114;0.76
523;Totaal mannen en vrouwen;6;8;2009;8755;0.68;1031;118;0.8
524;Totaal mannen en vrouwen;6;8;2010;9220;0.71;1118;121;0.87
525;Totaal mannen en vrouwen;6;9;2004;7290;0.61;573;79;0.48
526;Totaal mannen en vrouwen;6;9;2005;4410;0.36;275;62;0.23
527;Totaal mannen en vrouwen;6;9;2006;3760;0.31;279;74;0.23
528;Totaal mannen en vrouwen;6;9;2007;3660;0.29;285;78;0.23
529;Totaal mannen en vrouwen;6;9;2008;3865;0.31;328;85;0.26
530;Totaal mannen en vrouwen;6;9;2009;3905;0.3;336;86;0.26
531;Totaal mannen en vrouwen;6;9;2010;4005;0.31;373;93;0.29
532;Totaal mannen en vrouwen;6;Totaal verpleging;2004;5535;0.46;250;45;0.21
533;Totaal mannen en vrouwen;6;Totaal verpleging;2005;5610;0.46;198;35;0.16
534;Totaal mannen en vrouwen;6;Totaal verpleging;2006;5710;0.46;198;35;0.16
535;Totaal mannen en vrouwen;6;Totaal verpleging;2007;5385;0.43;178;33;0.14
536;Totaal mannen en vrouwen;6;Totaal verpleging;2008;4925;0.39;152;31;0.12
537;Totaal mannen en vrouwen;6;Totaal verpleging;2009;4250;0.33;134;31;0.1
538;Totaal mannen en vrouwen;6;Totaal verpleging;2010;3810;0.29;126;33;0.1
539;Totaal mannen en vrouwen;7;0;2004;18455;1.66;1973;107;1.77
540;Totaal mannen en vrouwen;7;0;2005;17125;1.53;1880;110;1.68
541;Totaal mannen en vrouwen;7;0;2006;17185;1.52;1880;109;1.66
542;Totaal mannen en vrouwen;7;0;2007;16900;1.48;1847;109;1.62
543;Totaal mannen en vrouwen;7;0;2008;17490;1.51;1941;111;1.68
544;Totaal mannen en vrouwen;7;0;2009;17340;1.47;2008;116;1.71
545;Totaal mannen en vrouwen;7;0;2010;17755;1.49;2153;121;1.8
546;Totaal mannen en vrouwen;7;1;2004;5150;0.46;454;88;0.41
547;Totaal mannen en vrouwen;7;1;2005;6675;0.6;708;106;0.63
548;Totaal mannen en vrouwen;7;1;2006;7180;0.63;759;106;0.67
549;Totaal mannen en vrouwen;7;1;2007;7405;0.65;779;105;0.68
550;Totaal mannen en vrouwen;7;1;2008;7670;0.66;826;108;0.71
551;Totaal mannen en vrouwen;7;1;2009;8255;0.7;919;111;0.78
552;Totaal mannen en vrouwen;7;1;2010;8790;0.74;1019;116;0.85
553;Totaal mannen en vrouwen;7;2;2004;1575;0.14;101;64;0.09
554;Totaal mannen en vrouwen;7;2;2005;760;0.07;33;44;0.03
555;Totaal mannen en vrouwen;7;2;2006;795;0.07;33;41;0.03
556;Totaal mannen en vrouwen;7;2;2007;1115;0.1;44;39;0.04
557;Totaal mannen en vrouwen;7;2;2008;1435;0.12;67;47;0.06
558;Totaal mannen en vrouwen;7;2;2009;1595;0.14;90;57;0.08
559;Totaal mannen en vrouwen;7;2;2010;1835;0.15;98;53;0.08
560;Totaal mannen en vrouwen;7;3;2004;3900;0.35;79;20;0.07
561;Totaal mannen en vrouwen;7;3;2005;3595;0.32;58;16;0.05
562;Totaal mannen en vrouwen;7;3;2006;3715;0.33;53;14;0.05
563;Totaal mannen en vrouwen;7;3;2007;3425;0.3;58;17;0.05
564;Totaal mannen en vrouwen;7;3;2008;3365;0.29;64;19;0.06
565;Totaal mannen en vrouwen;7;3;2009;2760;0.23;47;17;0.04
566;Totaal mannen en vrouwen;7;3;2010;2340;0.2;36;15;0.03
567;Totaal mannen en vrouwen;7;4;2004;3835;0.34;531;138;0.48
568;Totaal mannen en vrouwen;7;4;2005;1665;0.15;251;151;0.22
569;Totaal mannen en vrouwen;7;4;2006;1165;0.1;194;167;0.17
570;Totaal mannen en vrouwen;7;4;2007;900;0.08;183;204;0.16
571;Totaal mannen en vrouwen;7;4;2008;1100;0.1;227;206;0.2
572;Totaal mannen en vrouwen;7;4;2009;1210;0.1;282;233;0.24
573;Totaal mannen en vrouwen;7;4;2010;1470;0.12;350;239;0.29
574;Totaal mannen en vrouwen;7;5;2004;520;0.05;62;120;0.06
575;Totaal mannen en vrouwen;7;5;2005;755;0.07;89;118;0.08
576;Totaal mannen en vrouwen;7;5;2006;805;0.07;105;130;0.09
577;Totaal mannen en vrouwen;7;5;2007;580;0.05;82;141;0.07
578;Totaal mannen en vrouwen;7;5;2008;450;0.04;65;145;0.06
579;Totaal mannen en vrouwen;7;5;2009;415;0.04;63;151;0.05
580;Totaal mannen en vrouwen;7;5;2010;380;0.03;56;149;0.05
581;Totaal mannen en vrouwen;7;6;2004;1555;0.14;200;129;0.18
582;Totaal mannen en vrouwen;7;6;2005;1685;0.15;142;84;0.13
583;Totaal mannen en vrouwen;7;6;2006;1690;0.15;155;92;0.14
584;Totaal mannen en vrouwen;7;6;2007;1975;0.17;205;104;0.18
585;Totaal mannen en vrouwen;7;6;2008;2075;0.18;206;99;0.18
586;Totaal mannen en vrouwen;7;6;2009;1935;0.16;185;96;0.16
587;Totaal mannen en vrouwen;7;6;2010;1835;0.15;186;101;0.16
588;Totaal mannen en vrouwen;7;7;2004;1920;0.17;547;284;0.49
589;Totaal mannen en vrouwen;7;7;2005;1990;0.18;598;300;0.53
590;Totaal mannen en vrouwen;7;7;2006;1835;0.16;581;317;0.51
591;Totaal mannen en vrouwen;7;7;2007;1500;0.13;496;330;0.44
592;Totaal mannen en vrouwen;7;7;2008;1395;0.12;486;349;0.42
593;Totaal mannen en vrouwen;7;7;2009;1170;0.1;422;360;0.36
594;Totaal mannen en vrouwen;7;7;2010;1110;0.09;409;368;0.34
595;Totaal mannen en vrouwen;7;8;2004;11430;1.03;929;81;0.83
596;Totaal mannen en vrouwen;7;8;2005;11085;0.99;1183;107;1.06
597;Totaal mannen en vrouwen;7;8;2006;10985;0.97;1209;110;1.07
598;Totaal mannen en vrouwen;7;8;2007;10385;0.91;1166;112;1.02
599;Totaal mannen en vrouwen;7;8;2008;10615;0.92;1213;114;1.05
600;Totaal mannen en vrouwen;7;8;2009;11050;0.94;1311;119;1.11
601;Totaal mannen en vrouwen;7;8;2010;11750;0.98;1432;122;1.2
602;Totaal mannen en vrouwen;7;9;2004;8885;0.8;694;78;0.62
603;Totaal mannen en vrouwen;7;9;2005;6100;0.54;399;65;0.36
604;Totaal mannen en vrouwen;7;9;2006;5485;0.48;390;71;0.35
605;Totaal mannen en vrouwen;7;9;2007;5490;0.48;422;77;0.37
606;Totaal mannen en vrouwen;7;9;2008;6005;0.52;486;81;0.42
607;Totaal mannen en vrouwen;7;9;2009;5910;0.5;499;84;0.42
608;Totaal mannen en vrouwen;7;9;2010;6250;0.52;545;87;0.46
609;Totaal mannen en vrouwen;7;Totaal verpleging;2004;7900;0.71;351;44;0.31
610;Totaal mannen en vrouwen;7;Totaal verpleging;2005;8025;0.72;298;37;0.27
611;Totaal mannen en vrouwen;7;Totaal verpleging;2006;8045;0.71;281;35;0.25
612;Totaal mannen en vrouwen;7;Totaal verpleging;2007;7480;0.66;260;35;0.23
613;Totaal mannen en vrouwen;7;Totaal verpleging;2008;7285;0.63;242;33;0.21
614;Totaal mannen en vrouwen;7;Totaal verpleging;2009;6285;0.53;198;32;0.17
615;Totaal mannen en vrouwen;7;Totaal verpleging;2010;5665;0.47;175;31;0.15
616;Totaal mannen en vrouwen;8;0;2004;25195;2.25;2720;108;2.43
617;Totaal mannen en vrouwen;8;0;2005;24505;2.13;2702;110;2.35
618;Totaal mannen en vrouwen;8;0;2006;23795;2.14;2667;112;2.39
619;Totaal mannen en vrouwen;8;0;2007;23360;2.14;2604;111;2.39
620;Totaal mannen en vrouwen;8;0;2008;23375;2.16;2640;113;2.44
621;Totaal mannen en vrouwen;8;0;2009;22935;2.11;2729;119;2.51
622;Totaal mannen en vrouwen;8;0;2010;23780;2.18;2904;122;2.66
623;Totaal mannen en vrouwen;8;1;2004;6940;0.62;606;87;0.54
624;Totaal mannen en vrouwen;8;1;2005;9135;0.79;964;106;0.84
625;Totaal mannen en vrouwen;8;1;2006;9355;0.84;1014;108;0.91
626;Totaal mannen en vrouwen;8;1;2007;9435;0.86;1024;109;0.94
627;Totaal mannen en vrouwen;8;1;2008;9660;0.89;1049;109;0.97
628;Totaal mannen en vrouwen;8;1;2009;10030;0.92;1143;114;1.05
629;Totaal mannen en vrouwen;8;1;2010;10890;1.0;1254;115;1.15
630;Totaal mannen en vrouwen;8;2;2004;1795;0.16;132;74;0.12
631;Totaal mannen en vrouwen;8;2;2005;1060;0.09;79;75;0.07
632;Totaal mannen en vrouwen;8;2;2006;1075;0.1;49;45;0.04
633;Totaal mannen en vrouwen;8;2;2007;1505;0.14;57;38;0.05
634;Totaal mannen en vrouwen;8;2;2008;2000;0.18;88;44;0.08
635;Totaal mannen en vrouwen;8;2;2009;2265;0.21;111;49;0.1
636;Totaal mannen en vrouwen;8;2;2010;2720;0.25;141;52;0.13
637;Totaal mannen en vrouwen;8;3;2004;5485;0.49;115;21;0.1
638;Totaal mannen en vrouwen;8;3;2005;5085;0.44;76;15;0.07
639;Totaal mannen en vrouwen;8;3;2006;4930;0.44;72;15;0.06
640;Totaal mannen en vrouwen;8;3;2007;4625;0.42;73;16;0.07
641;Totaal mannen en vrouwen;8;3;2008;4315;0.4;73;17;0.07
642;Totaal mannen en vrouwen;8;3;2009;3540;0.33;62;18;0.06
643;Totaal mannen en vrouwen;8;3;2010;3080;0.28;51;17;0.05
644;Totaal mannen en vrouwen;8;4;2004;4910;0.44;678;138;0.61
645;Totaal mannen en vrouwen;8;4;2005;2290;0.2;346;151;0.3
646;Totaal mannen en vrouwen;8;4;2006;1660;0.15;280;169;0.25
647;Totaal mannen en vrouwen;8;4;2007;1355;0.12;258;190;0.24
648;Totaal mannen en vrouwen;8;4;2008;1610;0.15;355;220;0.33
649;Totaal mannen en vrouwen;8;4;2009;1920;0.18;446;232;0.41
650;Totaal mannen en vrouwen;8;4;2010;2190;0.2;531;242;0.49
651;Totaal mannen en vrouwen;8;5;2004;785;0.07;93;119;0.08
652;Totaal mannen en vrouwen;8;5;2005;1045;0.09;115;110;0.1
653;Totaal mannen en vrouwen;8;5;2006;1030;0.09;131;127;0.12
654;Totaal mannen en vrouwen;8;5;2007;805;0.07;111;138;0.1
655;Totaal mannen en vrouwen;8;5;2008;620;0.06;89;144;0.08
656;Totaal mannen en vrouwen;8;5;2009;535;0.05;81;153;0.07
657;Totaal mannen en vrouwen;8;5;2010;445;0.04;73;163;0.07
658;Totaal mannen en vrouwen;8;6;2004;2345;0.21;305;130;0.27
659;Totaal mannen en vrouwen;8;6;2005;2840;0.25;253;89;0.22
660;Totaal mannen en vrouwen;8;6;2006;2715;0.24;227;84;0.2
661;Totaal mannen en vrouwen;8;6;2007;3220;0.3;296;92;0.27
662;Totaal mannen en vrouwen;8;6;2008;3100;0.29;291;94;0.27
663;Totaal mannen en vrouwen;8;6;2009;2875;0.26;280;97;0.26
664;Totaal mannen en vrouwen;8;6;2010;2740;0.25;282;103;0.26
665;Totaal mannen en vrouwen;8;7;2004;2940;0.26;791;269;0.71
666;Totaal mannen en vrouwen;8;7;2005;3050;0.26;869;285;0.75
667;Totaal mannen en vrouwen;8;7;2006;3030;0.27;893;295;0.8
668;Totaal mannen en vrouwen;8;7;2007;2415;0.22;785;325;0.72
669;Totaal mannen en vrouwen;8;7;2008;2065;0.19;695;337;0.64
670;Totaal mannen en vrouwen;8;7;2009;1765;0.16;606;343;0.56
671;Totaal mannen en vrouwen;8;7;2010;1710;0.16;572;335;0.52
672;Totaal mannen en vrouwen;8;8;2004;15570;1.39;1257;81;1.12
673;Totaal mannen en vrouwen;8;8;2005;15520;1.35;1642;106;1.43
674;Totaal mannen en vrouwen;8;8;2006;15075;1.35;1675;111;1.5
675;Totaal mannen en vrouwen;8;8;2007;14010;1.28;1610;115;1.48
676;Totaal mannen en vrouwen;8;8;2008;13955;1.29;1621;116;1.5
677;Totaal mannen en vrouwen;8;8;2009;14250;1.31;1717;120;1.58
678;Totaal mannen en vrouwen;8;8;2010;15240;1.4;1854;122;1.7
679;Totaal mannen en vrouwen;8;9;2004;11985;1.07;973;81;0.87
680;Totaal mannen en vrouwen;8;9;2005;9240;0.8;623;67;0.54
681;Totaal mannen en vrouwen;8;9;2006;8480;0.76;588;69;0.53
682;Totaal mannen en vrouwen;8;9;2007;8495;0.78;620;73;0.57
683;Totaal mannen en vrouwen;8;9;2008;8775;0.81;698;80;0.64
684;Totaal mannen en vrouwen;8;9;2009;8830;0.81;737;83;0.68
685;Totaal mannen en vrouwen;8;9;2010;9360;0.86;793;85;0.73
686;Totaal mannen en vrouwen;8;Totaal verpleging;2004;11550;1.03;490;42;0.44
687;Totaal mannen en vrouwen;8;Totaal verpleging;2005;12020;1.04;437;36;0.38
688;Totaal mannen en vrouwen;8;Totaal verpleging;2006;11705;1.05;404;35;0.36
689;Totaal mannen en vrouwen;8;Totaal verpleging;2007;11070;1.01;374;34;0.34
690;Totaal mannen en vrouwen;8;Totaal verpleging;2008;10100;0.93;321;32;0.3
691;Totaal mannen en vrouwen;8;Totaal verpleging;2009;8715;0.8;275;32;0.25
692;Totaal mannen en vrouwen;8;Totaal verpleging;2010;7975;0.73;256;32;0.23
693;Totaal mannen en vrouwen;9;0;2004;29260;3.53;3171;108;3.82
694;Totaal mannen en vrouwen;9;0;2005;28290;3.35;3238;114;3.84
695;Totaal mannen en vrouwen;9;0;2006;30695;3.3;3555;116;3.82
696;Totaal mannen en vrouwen;9;0;2007;32310;3.23;3724;115;3.72
697;Totaal mannen en vrouwen;9;0;2008;33680;3.22;3861;115;3.69
698;Totaal mannen en vrouwen;9;0;2009;33750;3.14;4057;120;3.77
699;Totaal mannen en vrouwen;9;0;2010;35435;3.19;4370;123;3.94
700;Totaal mannen en vrouwen;9;1;2004;7910;0.95;710;90;0.85
701;Totaal mannen en vrouwen;9;1;2005;10220;1.21;1096;107;1.3
702;Totaal mannen en vrouwen;9;1;2006;11790;1.27;1292;110;1.39
703;Totaal mannen en vrouwen;9;1;2007;12640;1.26;1386;110;1.39
704;Totaal mannen en vrouwen;9;1;2008;13175;1.26;1464;111;1.4
705;Totaal mannen en vrouwen;9;1;2009;13905;1.29;1596;115;1.48
706;Totaal mannen en vrouwen;9;1;2010;14720;1.33;1721;117;1.55
707;Totaal mannen en vrouwen;9;2;2004;1890;0.23;151;80;0.18
708;Totaal mannen en vrouwen;9;2;2005;1235;0.15;97;79;0.12
709;Totaal mannen en vrouwen;9;2;2006;1370;0.15;79;58;0.09
710;Totaal mannen en vrouwen;9;2;2007;2130;0.21;122;57;0.12
711;Totaal mannen en vrouwen;9;2;2008;3165;0.3;160;51;0.15
712;Totaal mannen en vrouwen;9;2;2009;3695;0.34;194;52;0.18
713;Totaal mannen en vrouwen;9;2;2010;4450;0.4;248;56;0.22
714;Totaal mannen en vrouwen;9;3;2004;6150;0.74;126;21;0.15
715;Totaal mannen en vrouwen;9;3;2005;5515;0.65;82;15;0.1
716;Totaal mannen en vrouwen;9;3;2006;5925;0.64;90;15;0.1
717;Totaal mannen en vrouwen;9;3;2007;6020;0.6;96;16;0.1
