ID;Geslacht;HerkomstVan;DoorstroomNaar;Perioden;LeerlingenStudenten_1
8911;Totaal mannen en vrouwen;29;22;2002/'03;47.0
8912;Totaal mannen en vrouwen;29;22;2003/'04;52.0
8913;Totaal mannen en vrouwen;29;22;2004/'05;55.0
8914;Totaal mannen en vrouwen;29;22;2005/'06;52.0
8915;Totaal mannen en vrouwen;29;22;2006/'07;39.0
8916;Totaal mannen en vrouwen;29;22;2007/'08;34.0
8917;Totaal mannen en vrouwen;29;22;2008/'09;50.0
8918;Totaal mannen en vrouwen;29;2;1995/'96;5992.0
8919;Totaal mannen en vrouwen;29;2;1996/'97;6588.0
8920;Totaal mannen en vrouwen;29;2;1997/'98;7444.0
8921;Totaal mannen en vrouwen;29;2;1998/'99;8538.0
8922;Totaal mannen en vrouwen;29;2;1999/'00;10365.0
8923;Totaal mannen en vrouwen;29;2;2000/'01;11567.0
8924;Totaal mannen en vrouwen;29;2;2001/'02;13855.0
8925;Totaal mannen en vrouwen;29;2;2002/'03;11081.0
8926;Totaal mannen en vrouwen;29;2;2003/'04;11276.0
8927;Totaal mannen en vrouwen;29;2;2004/'05;10652.0
8928;Totaal mannen en vrouwen;29;2;2005/'06;10601.0
8929;Totaal mannen en vrouwen;29;2;2006/'07;10505.0
8930;Totaal mannen en vrouwen;29;2;2007/'08;10063.0
8931;Totaal mannen en vrouwen;29;2;2008/'09;10002.0
8932;Totaal mannen en vrouwen;30;1;1995/'96;9901.0
8933;Totaal mannen en vrouwen;30;1;1996/'97;9879.0
8934;Totaal mannen en vrouwen;30;1;1997/'98;9511.0
8935;Totaal mannen en vrouwen;30;1;1998/'99;9601.0
8936;Totaal mannen en vrouwen;30;1;1999/'00;9953.0
8937;Totaal mannen en vrouwen;30;1;2000/'01;11356.0
8938;Totaal mannen en vrouwen;30;1;2001/'02;12811.0
8939;Totaal mannen en vrouwen;30;1;2002/'03;13522.0
8940;Totaal mannen en vrouwen;30;1;2003/'04;14237.0
8941;Totaal mannen en vrouwen;30;1;2004/'05;14765.0
8942;Totaal mannen en vrouwen;30;1;2005/'06;14678.0
8943;Totaal mannen en vrouwen;30;1;2006/'07;13485.0
8944;Totaal mannen en vrouwen;30;1;2007/'08;13477.0
8945;Totaal mannen en vrouwen;30;1;2008/'09;12449.0
8946;Totaal mannen en vrouwen;30;3;1995/'96;814.0
8947;Totaal mannen en vrouwen;30;3;1996/'97;823.0
8948;Totaal mannen en vrouwen;30;3;1997/'98;744.0
8949;Totaal mannen en vrouwen;30;3;1998/'99;754.0
8950;Totaal mannen en vrouwen;30;3;1999/'00;823.0
8951;Totaal mannen en vrouwen;30;3;2000/'01;912.0
8952;Totaal mannen en vrouwen;30;3;2001/'02;851.0
8953;Totaal mannen en vrouwen;30;3;2002/'03;850.0
8954;Totaal mannen en vrouwen;30;3;2003/'04;947.0
8955;Totaal mannen en vrouwen;30;3;2004/'05;910.0
8956;Totaal mannen en vrouwen;30;3;2005/'06;942.0
8957;Totaal mannen en vrouwen;30;3;2006/'07;850.0
8958;Totaal mannen en vrouwen;30;3;2007/'08;600.0
8959;Totaal mannen en vrouwen;30;3;2008/'09;554.0
8960;Totaal mannen en vrouwen;30;4;1995/'96;
8961;Totaal mannen en vrouwen;30;4;1996/'97;
8962;Totaal mannen en vrouwen;30;4;1997/'98;
8963;Totaal mannen en vrouwen;30;4;1998/'99;
8964;Totaal mannen en vrouwen;30;4;1999/'00;
8965;Totaal mannen en vrouwen;30;4;2000/'01;
8966;Totaal mannen en vrouwen;30;4;2001/'02;
8967;Totaal mannen en vrouwen;30;4;2002/'03;
8968;Totaal mannen en vrouwen;30;4;2003/'04;
8969;Totaal mannen en vrouwen;30;4;2004/'05;
8970;Totaal mannen en vrouwen;30;4;2005/'06;
8971;Totaal mannen en vrouwen;30;4;2006/'07;
8972;Totaal mannen en vrouwen;30;4;2007/'08;
8973;Totaal mannen en vrouwen;30;4;2008/'09;
8974;Totaal mannen en vrouwen;30;5;1995/'96;
8975;Totaal mannen en vrouwen;30;5;1996/'97;
8976;Totaal mannen en vrouwen;30;5;1997/'98;
8977;Totaal mannen en vrouwen;30;5;1998/'99;
8978;Totaal mannen en vrouwen;30;5;1999/'00;
8979;Totaal mannen en vrouwen;30;5;2000/'01;
8980;Totaal mannen en vrouwen;30;5;2001/'02;
8981;Totaal mannen en vrouwen;30;5;2002/'03;
8982;Totaal mannen en vrouwen;30;5;2003/'04;
8983;Totaal mannen en vrouwen;30;5;2004/'05;
8984;Totaal mannen en vrouwen;30;5;2005/'06;
8985;Totaal mannen en vrouwen;30;5;2006/'07;
8986;Totaal mannen en vrouwen;30;5;2007/'08;
8987;Totaal mannen en vrouwen;30;5;2008/'09;
8988;Totaal mannen en vrouwen;30;6;1995/'96;
8989;Totaal mannen en vrouwen;30;6;1996/'97;
8990;Totaal mannen en vrouwen;30;6;1997/'98;
8991;Totaal mannen en vrouwen;30;6;1998/'99;
8992;Totaal mannen en vrouwen;30;6;1999/'00;
8993;Totaal mannen en vrouwen;30;6;2000/'01;
8994;Totaal mannen en vrouwen;30;6;2001/'02;
8995;Totaal mannen en vrouwen;30;6;2002/'03;
8996;Totaal mannen en vrouwen;30;6;2003/'04;
8997;Totaal mannen en vrouwen;30;6;2004/'05;
8998;Totaal mannen en vrouwen;30;6;2005/'06;
8999;Totaal mannen en vrouwen;30;6;2006/'07;
9000;Totaal mannen en vrouwen;30;6;2007/'08;
9001;Totaal mannen en vrouwen;30;6;2008/'09;
9002;Totaal mannen en vrouwen;30;7;1995/'96;
9003;Totaal mannen en vrouwen;30;7;1996/'97;
9004;Totaal mannen en vrouwen;30;7;1997/'98;
9005;Totaal mannen en vrouwen;30;7;1998/'99;
9006;Totaal mannen en vrouwen;30;7;1999/'00;
9007;Totaal mannen en vrouwen;30;7;2000/'01;
9008;Totaal mannen en vrouwen;30;7;2001/'02;
9009;Totaal mannen en vrouwen;30;7;2002/'03;
9010;Totaal mannen en vrouwen;30;7;2003/'04;
9011;Totaal mannen en vrouwen;30;7;2004/'05;
9012;Totaal mannen en vrouwen;30;7;2005/'06;
9013;Totaal mannen en vrouwen;30;7;2006/'07;
9014;Totaal mannen en vrouwen;30;7;2007/'08;
9015;Totaal mannen en vrouwen;30;7;2008/'09;
9016;Totaal mannen en vrouwen;30;8;1995/'96;
9017;Totaal mannen en vrouwen;30;8;1996/'97;
9018;Totaal mannen en vrouwen;30;8;1997/'98;
9019;Totaal mannen en vrouwen;30;8;1998/'99;
9020;Totaal mannen en vrouwen;30;8;1999/'00;
9021;Totaal mannen en vrouwen;30;8;2000/'01;
9022;Totaal mannen en vrouwen;30;8;2001/'02;
9023;Totaal mannen en vrouwen;30;8;2002/'03;
9024;Totaal mannen en vrouwen;30;8;2003/'04;
9025;Totaal mannen en vrouwen;30;8;2004/'05;
9026;Totaal mannen en vrouwen;30;8;2005/'06;
9027;Totaal mannen en vrouwen;30;8;2006/'07;
9028;Totaal mannen en vrouwen;30;8;2007/'08;
9029;Totaal mannen en vrouwen;30;8;2008/'09;
9030;Totaal mannen en vrouwen;30;9;1995/'96;
9031;Totaal mannen en vrouwen;30;9;1996/'97;
9032;Totaal mannen en vrouwen;30;9;1997/'98;
9033;Totaal mannen en vrouwen;30;9;1998/'99;
9034;Totaal mannen en vrouwen;30;9;1999/'00;
9035;Totaal mannen en vrouwen;30;9;2000/'01;
9036;Totaal mannen en vrouwen;30;9;2001/'02;
9037;Totaal mannen en vrouwen;30;9;2002/'03;
9038;Totaal mannen en vrouwen;30;9;2003/'04;
9039;Totaal mannen en vrouwen;30;9;2004/'05;
9040;Totaal mannen en vrouwen;30;9;2005/'06;
9041;Totaal mannen en vrouwen;30;9;2006/'07;
9042;Totaal mannen en vrouwen;30;9;2007/'08;
9043;Totaal mannen en vrouwen;30;9;2008/'09;
9044;Totaal mannen en vrouwen;30;10;1995/'96;
9045;Totaal mannen en vrouwen;30;10;1996/'97;
9046;Totaal mannen en vrouwen;30;10;1997/'98;
9047;Totaal mannen en vrouwen;30;10;1998/'99;
9048;Totaal mannen en vrouwen;30;10;1999/'00;
9049;Totaal mannen en vrouwen;30;10;2000/'01;
9050;Totaal mannen en vrouwen;30;10;2001/'02;
9051;Totaal mannen en vrouwen;30;10;2002/'03;
9052;Totaal mannen en vrouwen;30;10;2003/'04;
9053;Totaal mannen en vrouwen;30;10;2004/'05;
9054;Totaal mannen en vrouwen;30;10;2005/'06;
9055;Totaal mannen en vrouwen;30;10;2006/'07;
9056;Totaal mannen en vrouwen;30;10;2007/'08;
9057;Totaal mannen en vrouwen;30;10;2008/'09;
9058;Totaal mannen en vrouwen;30;11;1995/'96;
9059;Totaal mannen en vrouwen;30;11;1996/'97;
9060;Totaal mannen en vrouwen;30;11;1997/'98;
9061;Totaal mannen en vrouwen;30;11;1998/'99;
9062;Totaal mannen en vrouwen;30;11;1999/'00;
9063;Totaal mannen en vrouwen;30;11;2000/'01;
9064;Totaal mannen en vrouwen;30;11;2001/'02;
9065;Totaal mannen en vrouwen;30;11;2002/'03;
9066;Totaal mannen en vrouwen;30;11;2003/'04;
9067;Totaal mannen en vrouwen;30;11;2004/'05;
9068;Totaal mannen en vrouwen;30;11;2005/'06;
9069;Totaal mannen en vrouwen;30;11;2006/'07;
9070;Totaal mannen en vrouwen;30;11;2007/'08;
9071;Totaal mannen en vrouwen;30;11;2008/'09;
9072;Totaal mannen en vrouwen;30;12;1995/'96;
9073;Totaal mannen en vrouwen;30;12;1996/'97;
9074;Totaal mannen en vrouwen;30;12;1997/'98;
9075;Totaal mannen en vrouwen;30;12;1998/'99;
9076;Totaal mannen en vrouwen;30;12;1999/'00;
9077;Totaal mannen en vrouwen;30;12;2000/'01;
9078;Totaal mannen en vrouwen;30;12;2001/'02;
9079;Totaal mannen en vrouwen;30;12;2002/'03;
9080;Totaal mannen en vrouwen;30;12;2003/'04;
9081;Totaal mannen en vrouwen;30;12;2004/'05;
9082;Totaal mannen en vrouwen;30;12;2005/'06;
9083;Totaal mannen en vrouwen;30;12;2006/'07;
9084;Totaal mannen en vrouwen;30;12;2007/'08;
9085;Totaal mannen en vrouwen;30;12;2008/'09;
9086;Totaal mannen en vrouwen;30;13;1995/'96;
9087;Totaal mannen en vrouwen;30;13;1996/'97;
9088;Totaal mannen en vrouwen;30;13;1997/'98;
9089;Totaal mannen en vrouwen;30;13;1998/'99;
9090;Totaal mannen en vrouwen;30;13;1999/'00;
9091;Totaal mannen en vrouwen;30;13;2000/'01;
9092;Totaal mannen en vrouwen;30;13;2001/'02;
9093;Totaal mannen en vrouwen;30;13;2002/'03;
9094;Totaal mannen en vrouwen;30;13;2003/'04;
9095;Totaal mannen en vrouwen;30;13;2004/'05;
9096;Totaal mannen en vrouwen;30;13;2005/'06;
9097;Totaal mannen en vrouwen;30;13;2006/'07;
9098;Totaal mannen en vrouwen;30;13;2007/'08;
9099;Totaal mannen en vrouwen;30;13;2008/'09;
9100;Totaal mannen en vrouwen;30;14;1995/'96;
9101;Totaal mannen en vrouwen;30;14;1996/'97;
9102;Totaal mannen en vrouwen;30;14;1997/'98;
9103;Totaal mannen en vrouwen;30;14;1998/'99;
9104;Totaal mannen en vrouwen;30;14;1999/'00;
9105;Totaal mannen en vrouwen;30;14;2000/'01;
9106;Totaal mannen en vrouwen;30;14;2001/'02;
9107;Totaal mannen en vrouwen;30;14;2002/'03;
9108;Totaal mannen en vrouwen;30;14;2003/'04;
9109;Totaal mannen en vrouwen;30;14;2004/'05;
9110;Totaal mannen en vrouwen;30;14;2005/'06;
9111;Totaal mannen en vrouwen;30;14;2006/'07;
9112;Totaal mannen en vrouwen;30;14;2007/'08;
9113;Totaal mannen en vrouwen;30;14;2008/'09;
9114;Totaal mannen en vrouwen;30;15;1995/'96;
9115;Totaal mannen en vrouwen;30;15;1996/'97;
9116;Totaal mannen en vrouwen;30;15;1997/'98;
9117;Totaal mannen en vrouwen;30;15;1998/'99;
9118;Totaal mannen en vrouwen;30;15;1999/'00;
9119;Totaal mannen en vrouwen;30;15;2000/'01;
9120;Totaal mannen en vrouwen;30;15;2001/'02;
9121;Totaal mannen en vrouwen;30;15;2002/'03;
9122;Totaal mannen en vrouwen;30;15;2003/'04;
9123;Totaal mannen en vrouwen;30;15;2004/'05;
9124;Totaal mannen en vrouwen;30;15;2005/'06;
9125;Totaal mannen en vrouwen;30;15;2006/'07;
9126;Totaal mannen en vrouwen;30;15;2007/'08;
9127;Totaal mannen en vrouwen;30;15;2008/'09;
9128;Totaal mannen en vrouwen;30;16;1995/'96;
9129;Totaal mannen en vrouwen;30;16;1996/'97;
9130;Totaal mannen en vrouwen;30;16;1997/'98;
9131;Totaal mannen en vrouwen;30;16;1998/'99;
9132;Totaal mannen en vrouwen;30;16;1999/'00;
9133;Totaal mannen en vrouwen;30;16;2000/'01;
9134;Totaal mannen en vrouwen;30;16;2001/'02;
9135;Totaal mannen en vrouwen;30;16;2002/'03;
9136;Totaal mannen en vrouwen;30;16;2003/'04;
9137;Totaal mannen en vrouwen;30;16;2004/'05;
9138;Totaal mannen en vrouwen;30;16;2005/'06;
9139;Totaal mannen en vrouwen;30;16;2006/'07;
9140;Totaal mannen en vrouwen;30;16;2007/'08;
9141;Totaal mannen en vrouwen;30;16;2008/'09;
9142;Totaal mannen en vrouwen;30;17;1995/'96;
9143;Totaal mannen en vrouwen;30;17;1996/'97;
9144;Totaal mannen en vrouwen;30;17;1997/'98;
9145;Totaal mannen en vrouwen;30;17;1998/'99;
9146;Totaal mannen en vrouwen;30;17;1999/'00;
9147;Totaal mannen en vrouwen;30;17;2000/'01;
9148;Totaal mannen en vrouwen;30;17;2001/'02;
9149;Totaal mannen en vrouwen;30;17;2002/'03;
9150;Totaal mannen en vrouwen;30;17;2003/'04;
9151;Totaal mannen en vrouwen;30;17;2004/'05;
9152;Totaal mannen en vrouwen;30;17;2005/'06;
9153;Totaal mannen en vrouwen;30;17;2006/'07;
9154;Totaal mannen en vrouwen;30;17;2007/'08;
9155;Totaal mannen en vrouwen;30;17;2008/'09;
9156;Totaal mannen en vrouwen;30;18;1995/'96;
9157;Totaal mannen en vrouwen;30;18;1996/'97;
9158;Totaal mannen en vrouwen;30;18;1997/'98;
9159;Totaal mannen en vrouwen;30;18;1998/'99;
9160;Totaal mannen en vrouwen;30;18;1999/'00;
9161;Totaal mannen en vrouwen;30;18;2000/'01;
9162;Totaal mannen en vrouwen;30;18;2001/'02;
9163;Totaal mannen en vrouwen;30;18;2002/'03;
9164;Totaal mannen en vrouwen;30;18;2003/'04;
9165;Totaal mannen en vrouwen;30;18;2004/'05;
9166;Totaal mannen en vrouwen;30;18;2005/'06;
9167;Totaal mannen en vrouwen;30;18;2006/'07;
9168;Totaal mannen en vrouwen;30;18;2007/'08;
9169;Totaal mannen en vrouwen;30;18;2008/'09;
9170;Totaal mannen en vrouwen;30;19;1995/'96;7.0
9171;Totaal mannen en vrouwen;30;19;1996/'97;26.0
9172;Totaal mannen en vrouwen;30;19;1997/'98;27.0
9173;Totaal mannen en vrouwen;30;19;1998/'99;34.0
9174;Totaal mannen en vrouwen;30;19;1999/'00;14.0
9175;Totaal mannen en vrouwen;30;19;2000/'01;20.0
9176;Totaal mannen en vrouwen;30;19;2001/'02;20.0
9177;Totaal mannen en vrouwen;30;19;2002/'03;15.0
9178;Totaal mannen en vrouwen;30;19;2003/'04;25.0
9179;Totaal mannen en vrouwen;30;19;2004/'05;21.0
9180;Totaal mannen en vrouwen;30;19;2005/'06;15.0
9181;Totaal mannen en vrouwen;30;19;2006/'07;19.0
9182;Totaal mannen en vrouwen;30;19;2007/'08;24.0
9183;Totaal mannen en vrouwen;30;19;2008/'09;19.0
9184;Totaal mannen en vrouwen;30;20;1995/'96;607.0
9185;Totaal mannen en vrouwen;30;20;1996/'97;574.0
9186;Totaal mannen en vrouwen;30;20;1997/'98;523.0
9187;Totaal mannen en vrouwen;30;20;1998/'99;532.0
9188;Totaal mannen en vrouwen;30;20;1999/'00;613.0
9189;Totaal mannen en vrouwen;30;20;2000/'01;689.0
9190;Totaal mannen en vrouwen;30;20;2001/'02;660.0
9191;Totaal mannen en vrouwen;30;20;2002/'03;644.0
9192;Totaal mannen en vrouwen;30;20;2003/'04;770.0
9193;Totaal mannen en vrouwen;30;20;2004/'05;727.0
9194;Totaal mannen en vrouwen;30;20;2005/'06;786.0
9195;Totaal mannen en vrouwen;30;20;2006/'07;706.0
9196;Totaal mannen en vrouwen;30;20;2007/'08;469.0
9197;Totaal mannen en vrouwen;30;20;2008/'09;412.0
9198;Totaal mannen en vrouwen;30;21;1995/'96;72.0
9199;Totaal mannen en vrouwen;30;21;1996/'97;90.0
9200;Totaal mannen en vrouwen;30;21;1997/'98;54.0
9201;Totaal mannen en vrouwen;30;21;1998/'99;53.0
9202;Totaal mannen en vrouwen;30;21;1999/'00;63.0
9203;Totaal mannen en vrouwen;30;21;2000/'01;66.0
9204;Totaal mannen en vrouwen;30;21;2001/'02;58.0
9205;Totaal mannen en vrouwen;30;21;2002/'03;61.0
9206;Totaal mannen en vrouwen;30;21;2003/'04;60.0
9207;Totaal mannen en vrouwen;30;21;2004/'05;61.0
9208;Totaal mannen en vrouwen;30;21;2005/'06;67.0
9209;Totaal mannen en vrouwen;30;21;2006/'07;55.0
9210;Totaal mannen en vrouwen;30;21;2007/'08;49.0
9211;Totaal mannen en vrouwen;30;21;2008/'09;58.0
9212;Totaal mannen en vrouwen;30;22;1995/'96;128.0
9213;Totaal mannen en vrouwen;30;22;1996/'97;133.0
9214;Totaal mannen en vrouwen;30;22;1997/'98;140.0
9215;Totaal mannen en vrouwen;30;22;1998/'99;135.0
9216;Totaal mannen en vrouwen;30;22;1999/'00;133.0
9217;Totaal mannen en vrouwen;30;22;2000/'01;137.0
9218;Totaal mannen en vrouwen;30;22;2001/'02;113.0
9219;Totaal mannen en vrouwen;30;22;2002/'03;130.0
9220;Totaal mannen en vrouwen;30;22;2003/'04;92.0
9221;Totaal mannen en vrouwen;30;22;2004/'05;101.0
9222;Totaal mannen en vrouwen;30;22;2005/'06;74.0
9223;Totaal mannen en vrouwen;30;22;2006/'07;70.0
9224;Totaal mannen en vrouwen;30;22;2007/'08;58.0
9225;Totaal mannen en vrouwen;30;22;2008/'09;65.0
9226;Totaal mannen en vrouwen;30;2;1995/'96;9087.0
9227;Totaal mannen en vrouwen;30;2;1996/'97;9056.0
9228;Totaal mannen en vrouwen;30;2;1997/'98;8767.0
9229;Totaal mannen en vrouwen;30;2;1998/'99;8847.0
9230;Totaal mannen en vrouwen;30;2;1999/'00;9130.0
9231;Totaal mannen en vrouwen;30;2;2000/'01;10444.0
9232;Totaal mannen en vrouwen;30;2;2001/'02;11960.0
9233;Totaal mannen en vrouwen;30;2;2002/'03;12672.0
9234;Totaal mannen en vrouwen;30;2;2003/'04;13290.0
9235;Totaal mannen en vrouwen;30;2;2004/'05;13855.0
9236;Totaal mannen en vrouwen;30;2;2005/'06;13736.0
9237;Totaal mannen en vrouwen;30;2;2006/'07;12635.0
9238;Totaal mannen en vrouwen;30;2;2007/'08;12877.0
9239;Totaal mannen en vrouwen;30;2;2008/'09;11895.0
9240;Totaal mannen en vrouwen;31;1;1995/'96;137662.0
9241;Totaal mannen en vrouwen;31;1;1996/'97;128435.0
9242;Totaal mannen en vrouwen;31;1;1997/'98;125227.0
9243;Totaal mannen en vrouwen;31;1;1998/'99;126667.0
9244;Totaal mannen en vrouwen;31;1;1999/'00;129160.0
9245;Totaal mannen en vrouwen;31;1;2000/'01;131866.0
9246;Totaal mannen en vrouwen;31;1;2001/'02;137102.0
9247;Totaal mannen en vrouwen;31;1;2002/'03;143241.0
9248;Totaal mannen en vrouwen;31;1;2003/'04;150760.0
9249;Totaal mannen en vrouwen;31;1;2004/'05;158540.0
9250;Totaal mannen en vrouwen;31;1;2005/'06;163073.0
9251;Totaal mannen en vrouwen;31;1;2006/'07;165345.0
9252;Totaal mannen en vrouwen;31;1;2007/'08;172240.0
9253;Totaal mannen en vrouwen;31;1;2008/'09;179758.0
9254;Totaal mannen en vrouwen;31;3;1995/'96;125526.0
9255;Totaal mannen en vrouwen;31;3;1996/'97;117730.0
9256;Totaal mannen en vrouwen;31;3;1997/'98;115360.0
9257;Totaal mannen en vrouwen;31;3;1998/'99;116725.0
9258;Totaal mannen en vrouwen;31;3;1999/'00;119200.0
9259;Totaal mannen en vrouwen;31;3;2000/'01;122594.0
9260;Totaal mannen en vrouwen;31;3;2001/'02;128130.0
9261;Totaal mannen en vrouwen;31;3;2002/'03;134748.0
9262;Totaal mannen en vrouwen;31;3;2003/'04;141819.0
9263;Totaal mannen en vrouwen;31;3;2004/'05;147874.0
9264;Totaal mannen en vrouwen;31;3;2005/'06;150124.0
9265;Totaal mannen en vrouwen;31;3;2006/'07;151829.0
9266;Totaal mannen en vrouwen;31;3;2007/'08;158241.0
9267;Totaal mannen en vrouwen;31;3;2008/'09;164918.0
9268;Totaal mannen en vrouwen;31;4;1995/'96;
9269;Totaal mannen en vrouwen;31;4;1996/'97;
9270;Totaal mannen en vrouwen;31;4;1997/'98;
9271;Totaal mannen en vrouwen;31;4;1998/'99;
9272;Totaal mannen en vrouwen;31;4;1999/'00;
9273;Totaal mannen en vrouwen;31;4;2000/'01;
9274;Totaal mannen en vrouwen;31;4;2001/'02;
9275;Totaal mannen en vrouwen;31;4;2002/'03;
9276;Totaal mannen en vrouwen;31;4;2003/'04;
9277;Totaal mannen en vrouwen;31;4;2004/'05;
9278;Totaal mannen en vrouwen;31;4;2005/'06;
9279;Totaal mannen en vrouwen;31;4;2006/'07;
9280;Totaal mannen en vrouwen;31;4;2007/'08;
9281;Totaal mannen en vrouwen;31;4;2008/'09;
9282;Totaal mannen en vrouwen;31;5;1995/'96;
9283;Totaal mannen en vrouwen;31;5;1996/'97;
9284;Totaal mannen en vrouwen;31;5;1997/'98;
9285;Totaal mannen en vrouwen;31;5;1998/'99;
9286;Totaal mannen en vrouwen;31;5;1999/'00;
9287;Totaal mannen en vrouwen;31;5;2000/'01;
9288;Totaal mannen en vrouwen;31;5;2001/'02;
9289;Totaal mannen en vrouwen;31;5;2002/'03;
9290;Totaal mannen en vrouwen;31;5;2003/'04;
9291;Totaal mannen en vrouwen;31;5;2004/'05;
9292;Totaal mannen en vrouwen;31;5;2005/'06;
9293;Totaal mannen en vrouwen;31;5;2006/'07;
9294;Totaal mannen en vrouwen;31;5;2007/'08;
9295;Totaal mannen en vrouwen;31;5;2008/'09;
9296;Totaal mannen en vrouwen;31;6;1995/'96;
9297;Totaal mannen en vrouwen;31;6;1996/'97;
9298;Totaal mannen en vrouwen;31;6;1997/'98;
9299;Totaal mannen en vrouwen;31;6;1998/'99;
9300;Totaal mannen en vrouwen;31;6;1999/'00;
9301;Totaal mannen en vrouwen;31;6;2000/'01;
9302;Totaal mannen en vrouwen;31;6;2001/'02;
9303;Totaal mannen en vrouwen;31;6;2002/'03;
9304;Totaal mannen en vrouwen;31;6;2003/'04;
9305;Totaal mannen en vrouwen;31;6;2004/'05;
9306;Totaal mannen en vrouwen;31;6;2005/'06;
9307;Totaal mannen en vrouwen;31;6;2006/'07;
9308;Totaal mannen en vrouwen;31;6;2007/'08;
9309;Totaal mannen en vrouwen;31;6;2008/'09;
9310;Totaal mannen en vrouwen;31;7;1995/'96;
9311;Totaal mannen en vrouwen;31;7;1996/'97;
9312;Totaal mannen en vrouwen;31;7;1997/'98;
9313;Totaal mannen en vrouwen;31;7;1998/'99;
9314;Totaal mannen en vrouwen;31;7;1999/'00;
9315;Totaal mannen en vrouwen;31;7;2000/'01;
9316;Totaal mannen en vrouwen;31;7;2001/'02;
9317;Totaal mannen en vrouwen;31;7;2002/'03;
9318;Totaal mannen en vrouwen;31;7;2003/'04;
9319;Totaal mannen en vrouwen;31;7;2004/'05;
9320;Totaal mannen en vrouwen;31;7;2005/'06;
9321;Totaal mannen en vrouwen;31;7;2006/'07;
9322;Totaal mannen en vrouwen;31;7;2007/'08;
9323;Totaal mannen en vrouwen;31;7;2008/'09;
9324;Totaal mannen en vrouwen;31;8;1995/'96;
9325;Totaal mannen en vrouwen;31;8;1996/'97;
9326;Totaal mannen en vrouwen;31;8;1997/'98;
9327;Totaal mannen en vrouwen;31;8;1998/'99;
9328;Totaal mannen en vrouwen;31;8;1999/'00;
9329;Totaal mannen en vrouwen;31;8;2000/'01;
9330;Totaal mannen en vrouwen;31;8;2001/'02;
9331;Totaal mannen en vrouwen;31;8;2002/'03;
9332;Totaal mannen en vrouwen;31;8;2003/'04;
9333;Totaal mannen en vrouwen;31;8;2004/'05;
9334;Totaal mannen en vrouwen;31;8;2005/'06;
9335;Totaal mannen en vrouwen;31;8;2006/'07;
9336;Totaal mannen en vrouwen;31;8;2007/'08;
9337;Totaal mannen en vrouwen;31;8;2008/'09;
9338;Totaal mannen en vrouwen;31;9;1995/'96;
9339;Totaal mannen en vrouwen;31;9;1996/'97;
9340;Totaal mannen en vrouwen;31;9;1997/'98;
9341;Totaal mannen en vrouwen;31;9;1998/'99;
9342;Totaal mannen en vrouwen;31;9;1999/'00;
9343;Totaal mannen en vrouwen;31;9;2000/'01;
9344;Totaal mannen en vrouwen;31;9;2001/'02;
9345;Totaal mannen en vrouwen;31;9;2002/'03;
9346;Totaal mannen en vrouwen;31;9;2003/'04;
9347;Totaal mannen en vrouwen;31;9;2004/'05;
9348;Totaal mannen en vrouwen;31;9;2005/'06;
9349;Totaal mannen en vrouwen;31;9;2006/'07;
9350;Totaal mannen en vrouwen;31;9;2007/'08;
9351;Totaal mannen en vrouwen;31;9;2008/'09;
9352;Totaal mannen en vrouwen;31;10;1995/'96;
9353;Totaal mannen en vrouwen;31;10;1996/'97;
9354;Totaal mannen en vrouwen;31;10;1997/'98;
9355;Totaal mannen en vrouwen;31;10;1998/'99;
9356;Totaal mannen en vrouwen;31;10;1999/'00;
9357;Totaal mannen en vrouwen;31;10;2000/'01;
9358;Totaal mannen en vrouwen;31;10;2001/'02;
9359;Totaal mannen en vrouwen;31;10;2002/'03;
9360;Totaal mannen en vrouwen;31;10;2003/'04;
9361;Totaal mannen en vrouwen;31;10;2004/'05;
9362;Totaal mannen en vrouwen;31;10;2005/'06;
9363;Totaal mannen en vrouwen;31;10;2006/'07;
9364;Totaal mannen en vrouwen;31;10;2007/'08;
9365;Totaal mannen en vrouwen;31;10;2008/'09;
9366;Totaal mannen en vrouwen;31;11;1995/'96;
9367;Totaal mannen en vrouwen;31;11;1996/'97;
9368;Totaal mannen en vrouwen;31;11;1997/'98;
9369;Totaal mannen en vrouwen;31;11;1998/'99;
9370;Totaal mannen en vrouwen;31;11;1999/'00;
9371;Totaal mannen en vrouwen;31;11;2000/'01;
9372;Totaal mannen en vrouwen;31;11;2001/'02;
9373;Totaal mannen en vrouwen;31;11;2002/'03;
9374;Totaal mannen en vrouwen;31;11;2003/'04;
9375;Totaal mannen en vrouwen;31;11;2004/'05;
9376;Totaal mannen en vrouwen;31;11;2005/'06;
9377;Totaal mannen en vrouwen;31;11;2006/'07;
9378;Totaal mannen en vrouwen;31;11;2007/'08;
9379;Totaal mannen en vrouwen;31;11;2008/'09;
9380;Totaal mannen en vrouwen;31;12;1995/'96;
9381;Totaal mannen en vrouwen;31;12;1996/'97;
9382;Totaal mannen en vrouwen;31;12;1997/'98;
9383;Totaal mannen en vrouwen;31;12;1998/'99;
9384;Totaal mannen en vrouwen;31;12;1999/'00;
9385;Totaal mannen en vrouwen;31;12;2000/'01;
9386;Totaal mannen en vrouwen;31;12;2001/'02;
9387;Totaal mannen en vrouwen;31;12;2002/'03;
9388;Totaal mannen en vrouwen;31;12;2003/'04;
9389;Totaal mannen en vrouwen;31;12;2004/'05;
9390;Totaal mannen en vrouwen;31;12;2005/'06;
