ID;Vervoersland;LandVanLaden;LandVanLossen;Perioden;VervoerdLadinggewicht_1
4762;Bulgarije;Litouwen;Litouwen;2022;0
4763;Bulgarije;Litouwen;Litouwen;2023;0
4764;Bulgarije;Litouwen;Luxemburg;2020;0
4765;Bulgarije;Litouwen;Luxemburg;2021;0
4766;Bulgarije;Litouwen;Luxemburg;2022;0
4767;Bulgarije;Litouwen;Luxemburg;2023;0
4768;Bulgarije;Litouwen;Malta;2020;0
4769;Bulgarije;Litouwen;Malta;2021;0
4770;Bulgarije;Litouwen;Malta;2022;0
4771;Bulgarije;Litouwen;Malta;2023;0
4772;Bulgarije;Litouwen;Nederland;2020;0
4773;Bulgarije;Litouwen;Nederland;2021;0
4774;Bulgarije;Litouwen;Nederland;2022;0
4775;Bulgarije;Litouwen;Nederland;2023;0
4776;Bulgarije;Litouwen;Oostenrijk;2020;0
4777;Bulgarije;Litouwen;Oostenrijk;2021;0
4778;Bulgarije;Litouwen;Oostenrijk;2022;0
4779;Bulgarije;Litouwen;Oostenrijk;2023;0
4780;Bulgarije;Litouwen;Polen;2020;0
4781;Bulgarije;Litouwen;Polen;2021;0
4782;Bulgarije;Litouwen;Polen;2022;0
4783;Bulgarije;Litouwen;Polen;2023;0
4784;Bulgarije;Litouwen;Portugal;2020;0
4785;Bulgarije;Litouwen;Portugal;2021;0
4786;Bulgarije;Litouwen;Portugal;2022;0
4787;Bulgarije;Litouwen;Portugal;2023;0
4788;Bulgarije;Litouwen;Roemenië;2020;0
4789;Bulgarije;Litouwen;Roemenië;2021;0
4790;Bulgarije;Litouwen;Roemenië;2022;0
4791;Bulgarije;Litouwen;Roemenië;2023;0
4792;Bulgarije;Litouwen;Slovenië;2020;0
4793;Bulgarije;Litouwen;Slovenië;2021;0
4794;Bulgarije;Litouwen;Slovenië;2022;0
4795;Bulgarije;Litouwen;Slovenië;2023;0
4796;Bulgarije;Litouwen;Slowakije;2020;0
4797;Bulgarije;Litouwen;Slowakije;2021;0
4798;Bulgarije;Litouwen;Slowakije;2022;0
4799;Bulgarije;Litouwen;Slowakije;2023;0
4800;Bulgarije;Litouwen;Spanje;2020;0
4801;Bulgarije;Litouwen;Spanje;2021;0
4802;Bulgarije;Litouwen;Spanje;2022;0
4803;Bulgarije;Litouwen;Spanje;2023;0
4804;Bulgarije;Litouwen;Tsjechië;2020;0
4805;Bulgarije;Litouwen;Tsjechië;2021;0
4806;Bulgarije;Litouwen;Tsjechië;2022;0
4807;Bulgarije;Litouwen;Tsjechië;2023;0
4808;Bulgarije;Litouwen;Zweden;2020;0
4809;Bulgarije;Litouwen;Zweden;2021;0
4810;Bulgarije;Litouwen;Zweden;2022;0
4811;Bulgarije;Litouwen;Zweden;2023;0
4812;Bulgarije;Litouwen;Overige landen (Niet-EU);2020;0
4813;Bulgarije;Litouwen;Overige landen (Niet-EU);2021;0
4814;Bulgarije;Litouwen;Overige landen (Niet-EU);2022;0
4815;Bulgarije;Litouwen;Overige landen (Niet-EU);2023;0
4816;Bulgarije;Luxemburg;België;2020;17
4817;Bulgarije;Luxemburg;België;2021;3
4818;Bulgarije;Luxemburg;België;2022;8
4819;Bulgarije;Luxemburg;België;2023;0
4820;Bulgarije;Luxemburg;Bulgarije;2020;19
4821;Bulgarije;Luxemburg;Bulgarije;2021;4
4822;Bulgarije;Luxemburg;Bulgarije;2022;9
4823;Bulgarije;Luxemburg;Bulgarije;2023;0
4824;Bulgarije;Luxemburg;Cyprus;2020;0
4825;Bulgarije;Luxemburg;Cyprus;2021;0
4826;Bulgarije;Luxemburg;Cyprus;2022;0
4827;Bulgarije;Luxemburg;Cyprus;2023;0
4828;Bulgarije;Luxemburg;Denemarken;2020;0
4829;Bulgarije;Luxemburg;Denemarken;2021;7
4830;Bulgarije;Luxemburg;Denemarken;2022;0
4831;Bulgarije;Luxemburg;Denemarken;2023;0
4832;Bulgarije;Luxemburg;Duitsland;2020;38
4833;Bulgarije;Luxemburg;Duitsland;2021;12
4834;Bulgarije;Luxemburg;Duitsland;2022;11
4835;Bulgarije;Luxemburg;Duitsland;2023;29
4836;Bulgarije;Luxemburg;Estland;2020;0
4837;Bulgarije;Luxemburg;Estland;2021;0
4838;Bulgarije;Luxemburg;Estland;2022;0
4839;Bulgarije;Luxemburg;Estland;2023;0
4840;Bulgarije;Luxemburg;Finland;2020;0
4841;Bulgarije;Luxemburg;Finland;2021;0
4842;Bulgarije;Luxemburg;Finland;2022;0
4843;Bulgarije;Luxemburg;Finland;2023;0
4844;Bulgarije;Luxemburg;Frankrijk;2020;68
4845;Bulgarije;Luxemburg;Frankrijk;2021;14
4846;Bulgarije;Luxemburg;Frankrijk;2022;0
4847;Bulgarije;Luxemburg;Frankrijk;2023;9
4848;Bulgarije;Luxemburg;Griekenland;2020;0
4849;Bulgarije;Luxemburg;Griekenland;2021;0
4850;Bulgarije;Luxemburg;Griekenland;2022;0
4851;Bulgarije;Luxemburg;Griekenland;2023;0
4852;Bulgarije;Luxemburg;Hongarije;2020;0
4853;Bulgarije;Luxemburg;Hongarije;2021;12
4854;Bulgarije;Luxemburg;Hongarije;2022;0
4855;Bulgarije;Luxemburg;Hongarije;2023;0
4856;Bulgarije;Luxemburg;Ierland;2020;0
4857;Bulgarije;Luxemburg;Ierland;2021;0
4858;Bulgarije;Luxemburg;Ierland;2022;0
4859;Bulgarije;Luxemburg;Ierland;2023;0
4860;Bulgarije;Luxemburg;Italië;2020;0
4861;Bulgarije;Luxemburg;Italië;2021;0
4862;Bulgarije;Luxemburg;Italië;2022;22
4863;Bulgarije;Luxemburg;Italië;2023;0
4864;Bulgarije;Luxemburg;Kroatië;2020;0
4865;Bulgarije;Luxemburg;Kroatië;2021;0
4866;Bulgarije;Luxemburg;Kroatië;2022;0
4867;Bulgarije;Luxemburg;Kroatië;2023;0
4868;Bulgarije;Luxemburg;Letland;2020;0
4869;Bulgarije;Luxemburg;Letland;2021;0
4870;Bulgarije;Luxemburg;Letland;2022;0
4871;Bulgarije;Luxemburg;Letland;2023;0
4872;Bulgarije;Luxemburg;Litouwen;2020;0
4873;Bulgarije;Luxemburg;Litouwen;2021;0
4874;Bulgarije;Luxemburg;Litouwen;2022;0
4875;Bulgarije;Luxemburg;Litouwen;2023;0
4876;Bulgarije;Luxemburg;Luxemburg;2020;0
4877;Bulgarije;Luxemburg;Luxemburg;2021;0
4878;Bulgarije;Luxemburg;Luxemburg;2022;0
4879;Bulgarije;Luxemburg;Luxemburg;2023;0
4880;Bulgarije;Luxemburg;Malta;2020;0
4881;Bulgarije;Luxemburg;Malta;2021;0
4882;Bulgarije;Luxemburg;Malta;2022;0
4883;Bulgarije;Luxemburg;Malta;2023;0
4884;Bulgarije;Luxemburg;Nederland;2020;129
4885;Bulgarije;Luxemburg;Nederland;2021;0
4886;Bulgarije;Luxemburg;Nederland;2022;0
4887;Bulgarije;Luxemburg;Nederland;2023;2
4888;Bulgarije;Luxemburg;Oostenrijk;2020;0
4889;Bulgarije;Luxemburg;Oostenrijk;2021;0
4890;Bulgarije;Luxemburg;Oostenrijk;2022;0
4891;Bulgarije;Luxemburg;Oostenrijk;2023;0
4892;Bulgarije;Luxemburg;Polen;2020;0
4893;Bulgarije;Luxemburg;Polen;2021;0
4894;Bulgarije;Luxemburg;Polen;2022;0
4895;Bulgarije;Luxemburg;Polen;2023;0
4896;Bulgarije;Luxemburg;Portugal;2020;0
4897;Bulgarije;Luxemburg;Portugal;2021;0
4898;Bulgarije;Luxemburg;Portugal;2022;0
4899;Bulgarije;Luxemburg;Portugal;2023;0
4900;Bulgarije;Luxemburg;Roemenië;2020;0
4901;Bulgarije;Luxemburg;Roemenië;2021;0
4902;Bulgarije;Luxemburg;Roemenië;2022;0
4903;Bulgarije;Luxemburg;Roemenië;2023;0
4904;Bulgarije;Luxemburg;Slovenië;2020;0
4905;Bulgarije;Luxemburg;Slovenië;2021;0
4906;Bulgarije;Luxemburg;Slovenië;2022;0
4907;Bulgarije;Luxemburg;Slovenië;2023;0
4908;Bulgarije;Luxemburg;Slowakije;2020;0
4909;Bulgarije;Luxemburg;Slowakije;2021;0
4910;Bulgarije;Luxemburg;Slowakije;2022;0
4911;Bulgarije;Luxemburg;Slowakije;2023;0
4912;Bulgarije;Luxemburg;Spanje;2020;0
4913;Bulgarije;Luxemburg;Spanje;2021;0
4914;Bulgarije;Luxemburg;Spanje;2022;22
4915;Bulgarije;Luxemburg;Spanje;2023;0
4916;Bulgarije;Luxemburg;Tsjechië;2020;0
4917;Bulgarije;Luxemburg;Tsjechië;2021;0
4918;Bulgarije;Luxemburg;Tsjechië;2022;0
4919;Bulgarije;Luxemburg;Tsjechië;2023;0
4920;Bulgarije;Luxemburg;Zweden;2020;0
4921;Bulgarije;Luxemburg;Zweden;2021;0
4922;Bulgarije;Luxemburg;Zweden;2022;0
4923;Bulgarije;Luxemburg;Zweden;2023;0
4924;Bulgarije;Luxemburg;Overige landen (Niet-EU);2020;8
4925;Bulgarije;Luxemburg;Overige landen (Niet-EU);2021;45
4926;Bulgarije;Luxemburg;Overige landen (Niet-EU);2022;0
4927;Bulgarije;Luxemburg;Overige landen (Niet-EU);2023;11
4928;Bulgarije;Malta;België;2020;0
4929;Bulgarije;Malta;België;2021;0
4930;Bulgarije;Malta;België;2022;0
4931;Bulgarije;Malta;België;2023;0
4932;Bulgarije;Malta;Bulgarije;2020;0
4933;Bulgarije;Malta;Bulgarije;2021;0
4934;Bulgarije;Malta;Bulgarije;2022;0
4935;Bulgarije;Malta;Bulgarije;2023;0
4936;Bulgarije;Malta;Cyprus;2020;0
4937;Bulgarije;Malta;Cyprus;2021;0
4938;Bulgarije;Malta;Cyprus;2022;0
4939;Bulgarije;Malta;Cyprus;2023;0
4940;Bulgarije;Malta;Denemarken;2020;0
4941;Bulgarije;Malta;Denemarken;2021;0
4942;Bulgarije;Malta;Denemarken;2022;0
4943;Bulgarije;Malta;Denemarken;2023;0
4944;Bulgarije;Malta;Duitsland;2020;0
4945;Bulgarije;Malta;Duitsland;2021;0
4946;Bulgarije;Malta;Duitsland;2022;0
4947;Bulgarije;Malta;Duitsland;2023;0
4948;Bulgarije;Malta;Estland;2020;0
4949;Bulgarije;Malta;Estland;2021;0
4950;Bulgarije;Malta;Estland;2022;0
4951;Bulgarije;Malta;Estland;2023;0
4952;Bulgarije;Malta;Finland;2020;0
4953;Bulgarije;Malta;Finland;2021;0
4954;Bulgarije;Malta;Finland;2022;0
4955;Bulgarije;Malta;Finland;2023;0
4956;Bulgarije;Malta;Frankrijk;2020;0
4957;Bulgarije;Malta;Frankrijk;2021;0
4958;Bulgarije;Malta;Frankrijk;2022;0
4959;Bulgarije;Malta;Frankrijk;2023;0
4960;Bulgarije;Malta;Griekenland;2020;0
4961;Bulgarije;Malta;Griekenland;2021;0
4962;Bulgarije;Malta;Griekenland;2022;0
4963;Bulgarije;Malta;Griekenland;2023;0
4964;Bulgarije;Malta;Hongarije;2020;0
4965;Bulgarije;Malta;Hongarije;2021;0
4966;Bulgarije;Malta;Hongarije;2022;0
4967;Bulgarije;Malta;Hongarije;2023;0
4968;Bulgarije;Malta;Ierland;2020;0
4969;Bulgarije;Malta;Ierland;2021;0
4970;Bulgarije;Malta;Ierland;2022;0
4971;Bulgarije;Malta;Ierland;2023;0
4972;Bulgarije;Malta;Italië;2020;0
4973;Bulgarije;Malta;Italië;2021;0
4974;Bulgarije;Malta;Italië;2022;0
4975;Bulgarije;Malta;Italië;2023;0
4976;Bulgarije;Malta;Kroatië;2020;0
4977;Bulgarije;Malta;Kroatië;2021;0
4978;Bulgarije;Malta;Kroatië;2022;0
4979;Bulgarije;Malta;Kroatië;2023;0
4980;Bulgarije;Malta;Letland;2020;0
4981;Bulgarije;Malta;Letland;2021;0
4982;Bulgarije;Malta;Letland;2022;0
4983;Bulgarije;Malta;Letland;2023;0
4984;Bulgarije;Malta;Litouwen;2020;0
4985;Bulgarije;Malta;Litouwen;2021;0
4986;Bulgarije;Malta;Litouwen;2022;0
4987;Bulgarije;Malta;Litouwen;2023;0
4988;Bulgarije;Malta;Luxemburg;2020;0
4989;Bulgarije;Malta;Luxemburg;2021;0
4990;Bulgarije;Malta;Luxemburg;2022;0
4991;Bulgarije;Malta;Luxemburg;2023;0
4992;Bulgarije;Malta;Malta;2020;0
4993;Bulgarije;Malta;Malta;2021;0
4994;Bulgarije;Malta;Malta;2022;0
4995;Bulgarije;Malta;Malta;2023;0
4996;Bulgarije;Malta;Nederland;2020;0
4997;Bulgarije;Malta;Nederland;2021;0
4998;Bulgarije;Malta;Nederland;2022;0
4999;Bulgarije;Malta;Nederland;2023;0
5000;Bulgarije;Malta;Oostenrijk;2020;0
5001;Bulgarije;Malta;Oostenrijk;2021;0
5002;Bulgarije;Malta;Oostenrijk;2022;0
5003;Bulgarije;Malta;Oostenrijk;2023;0
5004;Bulgarije;Malta;Polen;2020;0
5005;Bulgarije;Malta;Polen;2021;0
5006;Bulgarije;Malta;Polen;2022;0
5007;Bulgarije;Malta;Polen;2023;0
5008;Bulgarije;Malta;Portugal;2020;0
5009;Bulgarije;Malta;Portugal;2021;0
5010;Bulgarije;Malta;Portugal;2022;0
5011;Bulgarije;Malta;Portugal;2023;0
5012;Bulgarije;Malta;Roemenië;2020;0
5013;Bulgarije;Malta;Roemenië;2021;0
5014;Bulgarije;Malta;Roemenië;2022;0
5015;Bulgarije;Malta;Roemenië;2023;0
5016;Bulgarije;Malta;Slovenië;2020;0
5017;Bulgarije;Malta;Slovenië;2021;0
5018;Bulgarije;Malta;Slovenië;2022;0
5019;Bulgarije;Malta;Slovenië;2023;0
5020;Bulgarije;Malta;Slowakije;2020;0
5021;Bulgarije;Malta;Slowakije;2021;0
5022;Bulgarije;Malta;Slowakije;2022;0
5023;Bulgarije;Malta;Slowakije;2023;0
5024;Bulgarije;Malta;Spanje;2020;0
5025;Bulgarije;Malta;Spanje;2021;0
5026;Bulgarije;Malta;Spanje;2022;0
5027;Bulgarije;Malta;Spanje;2023;0
5028;Bulgarije;Malta;Tsjechië;2020;0
5029;Bulgarije;Malta;Tsjechië;2021;0
5030;Bulgarije;Malta;Tsjechië;2022;0
5031;Bulgarije;Malta;Tsjechië;2023;0
5032;Bulgarije;Malta;Zweden;2020;0
5033;Bulgarije;Malta;Zweden;2021;0
5034;Bulgarije;Malta;Zweden;2022;0
5035;Bulgarije;Malta;Zweden;2023;0
5036;Bulgarije;Malta;Overige landen (Niet-EU);2020;0
5037;Bulgarije;Malta;Overige landen (Niet-EU);2021;0
5038;Bulgarije;Malta;Overige landen (Niet-EU);2022;0
5039;Bulgarije;Malta;Overige landen (Niet-EU);2023;0
5040;Bulgarije;Nederland;België;2020;118
5041;Bulgarije;Nederland;België;2021;69
5042;Bulgarije;Nederland;België;2022;170
5043;Bulgarije;Nederland;België;2023;43
5044;Bulgarije;Nederland;Bulgarije;2020;31
5045;Bulgarije;Nederland;Bulgarije;2021;18
5046;Bulgarije;Nederland;Bulgarije;2022;95
5047;Bulgarije;Nederland;Bulgarije;2023;47
5048;Bulgarije;Nederland;Cyprus;2020;0
5049;Bulgarije;Nederland;Cyprus;2021;0
5050;Bulgarije;Nederland;Cyprus;2022;0
5051;Bulgarije;Nederland;Cyprus;2023;0
5052;Bulgarije;Nederland;Denemarken;2020;113
5053;Bulgarije;Nederland;Denemarken;2021;71
5054;Bulgarije;Nederland;Denemarken;2022;120
5055;Bulgarije;Nederland;Denemarken;2023;116
5056;Bulgarije;Nederland;Duitsland;2020;733
5057;Bulgarije;Nederland;Duitsland;2021;564
5058;Bulgarije;Nederland;Duitsland;2022;499
5059;Bulgarije;Nederland;Duitsland;2023;381
5060;Bulgarije;Nederland;Estland;2020;0
5061;Bulgarije;Nederland;Estland;2021;0
5062;Bulgarije;Nederland;Estland;2022;0
5063;Bulgarije;Nederland;Estland;2023;0
5064;Bulgarije;Nederland;Finland;2020;0
5065;Bulgarije;Nederland;Finland;2021;0
5066;Bulgarije;Nederland;Finland;2022;0
5067;Bulgarije;Nederland;Finland;2023;0
5068;Bulgarije;Nederland;Frankrijk;2020;106
5069;Bulgarije;Nederland;Frankrijk;2021;104
5070;Bulgarije;Nederland;Frankrijk;2022;59
5071;Bulgarije;Nederland;Frankrijk;2023;11
5072;Bulgarije;Nederland;Griekenland;2020;42
5073;Bulgarije;Nederland;Griekenland;2021;25
5074;Bulgarije;Nederland;Griekenland;2022;61
5075;Bulgarije;Nederland;Griekenland;2023;24
5076;Bulgarije;Nederland;Hongarije;2020;0
5077;Bulgarije;Nederland;Hongarije;2021;0
5078;Bulgarije;Nederland;Hongarije;2022;0
5079;Bulgarije;Nederland;Hongarije;2023;0
5080;Bulgarije;Nederland;Ierland;2020;0
5081;Bulgarije;Nederland;Ierland;2021;0
5082;Bulgarije;Nederland;Ierland;2022;0
5083;Bulgarije;Nederland;Ierland;2023;0
5084;Bulgarije;Nederland;Italië;2020;26
5085;Bulgarije;Nederland;Italië;2021;3
5086;Bulgarije;Nederland;Italië;2022;0
5087;Bulgarije;Nederland;Italië;2023;9
5088;Bulgarije;Nederland;Kroatië;2020;0
5089;Bulgarije;Nederland;Kroatië;2021;0
5090;Bulgarije;Nederland;Kroatië;2022;0
5091;Bulgarije;Nederland;Kroatië;2023;10
5092;Bulgarije;Nederland;Letland;2020;0
5093;Bulgarije;Nederland;Letland;2021;0
5094;Bulgarije;Nederland;Letland;2022;0
5095;Bulgarije;Nederland;Letland;2023;0
5096;Bulgarije;Nederland;Litouwen;2020;0
5097;Bulgarije;Nederland;Litouwen;2021;0
5098;Bulgarije;Nederland;Litouwen;2022;0
5099;Bulgarije;Nederland;Litouwen;2023;0
5100;Bulgarije;Nederland;Luxemburg;2020;0
5101;Bulgarije;Nederland;Luxemburg;2021;14
5102;Bulgarije;Nederland;Luxemburg;2022;0
5103;Bulgarije;Nederland;Luxemburg;2023;0
5104;Bulgarije;Nederland;Malta;2020;0
5105;Bulgarije;Nederland;Malta;2021;0
5106;Bulgarije;Nederland;Malta;2022;0
5107;Bulgarije;Nederland;Malta;2023;0
5108;Bulgarije;Nederland;Nederland;2020;197
5109;Bulgarije;Nederland;Nederland;2021;136
5110;Bulgarije;Nederland;Nederland;2022;88
5111;Bulgarije;Nederland;Nederland;2023;12
5112;Bulgarije;Nederland;Oostenrijk;2020;0
5113;Bulgarije;Nederland;Oostenrijk;2021;29
5114;Bulgarije;Nederland;Oostenrijk;2022;18
5115;Bulgarije;Nederland;Oostenrijk;2023;0
5116;Bulgarije;Nederland;Polen;2020;0
5117;Bulgarije;Nederland;Polen;2021;0
5118;Bulgarije;Nederland;Polen;2022;0
5119;Bulgarije;Nederland;Polen;2023;0
5120;Bulgarije;Nederland;Portugal;2020;0
5121;Bulgarije;Nederland;Portugal;2021;0
5122;Bulgarije;Nederland;Portugal;2022;0
5123;Bulgarije;Nederland;Portugal;2023;0
5124;Bulgarije;Nederland;Roemenië;2020;0
5125;Bulgarije;Nederland;Roemenië;2021;0
5126;Bulgarije;Nederland;Roemenië;2022;8
5127;Bulgarije;Nederland;Roemenië;2023;0
5128;Bulgarije;Nederland;Slovenië;2020;0
5129;Bulgarije;Nederland;Slovenië;2021;0
5130;Bulgarije;Nederland;Slovenië;2022;0
5131;Bulgarije;Nederland;Slovenië;2023;0
5132;Bulgarije;Nederland;Slowakije;2020;0
5133;Bulgarije;Nederland;Slowakije;2021;0
5134;Bulgarije;Nederland;Slowakije;2022;0
5135;Bulgarije;Nederland;Slowakije;2023;11
5136;Bulgarije;Nederland;Spanje;2020;102
5137;Bulgarije;Nederland;Spanje;2021;34
5138;Bulgarije;Nederland;Spanje;2022;35
5139;Bulgarije;Nederland;Spanje;2023;48
5140;Bulgarije;Nederland;Tsjechië;2020;0
5141;Bulgarije;Nederland;Tsjechië;2021;8
5142;Bulgarije;Nederland;Tsjechië;2022;0
5143;Bulgarije;Nederland;Tsjechië;2023;12
5144;Bulgarije;Nederland;Zweden;2020;6
5145;Bulgarije;Nederland;Zweden;2021;60
5146;Bulgarije;Nederland;Zweden;2022;44
5147;Bulgarije;Nederland;Zweden;2023;0
5148;Bulgarije;Nederland;Overige landen (Niet-EU);2020;125
5149;Bulgarije;Nederland;Overige landen (Niet-EU);2021;0
5150;Bulgarije;Nederland;Overige landen (Niet-EU);2022;19
5151;Bulgarije;Nederland;Overige landen (Niet-EU);2023;44
5152;Bulgarije;Oostenrijk;België;2020;16
5153;Bulgarije;Oostenrijk;België;2021;3
5154;Bulgarije;Oostenrijk;België;2022;0
5155;Bulgarije;Oostenrijk;België;2023;3
5156;Bulgarije;Oostenrijk;Bulgarije;2020;159
5157;Bulgarije;Oostenrijk;Bulgarije;2021;101
5158;Bulgarije;Oostenrijk;Bulgarije;2022;133
5159;Bulgarije;Oostenrijk;Bulgarije;2023;225
5160;Bulgarije;Oostenrijk;Cyprus;2020;0
5161;Bulgarije;Oostenrijk;Cyprus;2021;0
5162;Bulgarije;Oostenrijk;Cyprus;2022;0
5163;Bulgarije;Oostenrijk;Cyprus;2023;0
5164;Bulgarije;Oostenrijk;Denemarken;2020;0
5165;Bulgarije;Oostenrijk;Denemarken;2021;0
5166;Bulgarije;Oostenrijk;Denemarken;2022;0
5167;Bulgarije;Oostenrijk;Denemarken;2023;0
5168;Bulgarije;Oostenrijk;Duitsland;2020;86
5169;Bulgarije;Oostenrijk;Duitsland;2021;171
5170;Bulgarije;Oostenrijk;Duitsland;2022;326
5171;Bulgarije;Oostenrijk;Duitsland;2023;255
5172;Bulgarije;Oostenrijk;Estland;2020;0
5173;Bulgarije;Oostenrijk;Estland;2021;0
5174;Bulgarije;Oostenrijk;Estland;2022;0
5175;Bulgarije;Oostenrijk;Estland;2023;0
5176;Bulgarije;Oostenrijk;Finland;2020;0
5177;Bulgarije;Oostenrijk;Finland;2021;0
5178;Bulgarije;Oostenrijk;Finland;2022;0
5179;Bulgarije;Oostenrijk;Finland;2023;0
5180;Bulgarije;Oostenrijk;Frankrijk;2020;18
5181;Bulgarije;Oostenrijk;Frankrijk;2021;25
5182;Bulgarije;Oostenrijk;Frankrijk;2022;26
5183;Bulgarije;Oostenrijk;Frankrijk;2023;14
5184;Bulgarije;Oostenrijk;Griekenland;2020;22
5185;Bulgarije;Oostenrijk;Griekenland;2021;6
5186;Bulgarije;Oostenrijk;Griekenland;2022;7
5187;Bulgarije;Oostenrijk;Griekenland;2023;18
5188;Bulgarije;Oostenrijk;Hongarije;2020;26
5189;Bulgarije;Oostenrijk;Hongarije;2021;0
5190;Bulgarije;Oostenrijk;Hongarije;2022;20
5191;Bulgarije;Oostenrijk;Hongarije;2023;0
5192;Bulgarije;Oostenrijk;Ierland;2020;0
5193;Bulgarije;Oostenrijk;Ierland;2021;8
5194;Bulgarije;Oostenrijk;Ierland;2022;0
5195;Bulgarije;Oostenrijk;Ierland;2023;0
5196;Bulgarije;Oostenrijk;Italië;2020;148
5197;Bulgarije;Oostenrijk;Italië;2021;432
5198;Bulgarije;Oostenrijk;Italië;2022;41
5199;Bulgarije;Oostenrijk;Italië;2023;539
5200;Bulgarije;Oostenrijk;Kroatië;2020;0
5201;Bulgarije;Oostenrijk;Kroatië;2021;0
5202;Bulgarije;Oostenrijk;Kroatië;2022;0
5203;Bulgarije;Oostenrijk;Kroatië;2023;0
5204;Bulgarije;Oostenrijk;Letland;2020;0
5205;Bulgarije;Oostenrijk;Letland;2021;0
5206;Bulgarije;Oostenrijk;Letland;2022;0
5207;Bulgarije;Oostenrijk;Letland;2023;0
5208;Bulgarije;Oostenrijk;Litouwen;2020;0
5209;Bulgarije;Oostenrijk;Litouwen;2021;0
5210;Bulgarije;Oostenrijk;Litouwen;2022;0
5211;Bulgarije;Oostenrijk;Litouwen;2023;0
5212;Bulgarije;Oostenrijk;Luxemburg;2020;0
5213;Bulgarije;Oostenrijk;Luxemburg;2021;0
5214;Bulgarije;Oostenrijk;Luxemburg;2022;0
5215;Bulgarije;Oostenrijk;Luxemburg;2023;0
5216;Bulgarije;Oostenrijk;Malta;2020;0
5217;Bulgarije;Oostenrijk;Malta;2021;0
5218;Bulgarije;Oostenrijk;Malta;2022;0
5219;Bulgarije;Oostenrijk;Malta;2023;0
5220;Bulgarije;Oostenrijk;Nederland;2020;0
5221;Bulgarije;Oostenrijk;Nederland;2021;14
5222;Bulgarije;Oostenrijk;Nederland;2022;0
5223;Bulgarije;Oostenrijk;Nederland;2023;0
5224;Bulgarije;Oostenrijk;Oostenrijk;2020;28
5225;Bulgarije;Oostenrijk;Oostenrijk;2021;74
5226;Bulgarije;Oostenrijk;Oostenrijk;2022;21
5227;Bulgarije;Oostenrijk;Oostenrijk;2023;44
5228;Bulgarije;Oostenrijk;Polen;2020;0
5229;Bulgarije;Oostenrijk;Polen;2021;0
5230;Bulgarije;Oostenrijk;Polen;2022;0
5231;Bulgarije;Oostenrijk;Polen;2023;0
5232;Bulgarije;Oostenrijk;Portugal;2020;0
5233;Bulgarije;Oostenrijk;Portugal;2021;0
5234;Bulgarije;Oostenrijk;Portugal;2022;0
5235;Bulgarije;Oostenrijk;Portugal;2023;0
5236;Bulgarije;Oostenrijk;Roemenië;2020;8
5237;Bulgarije;Oostenrijk;Roemenië;2021;99
5238;Bulgarije;Oostenrijk;Roemenië;2022;9
5239;Bulgarije;Oostenrijk;Roemenië;2023;92
5240;Bulgarije;Oostenrijk;Slovenië;2020;0
5241;Bulgarije;Oostenrijk;Slovenië;2021;8
5242;Bulgarije;Oostenrijk;Slovenië;2022;0
5243;Bulgarije;Oostenrijk;Slovenië;2023;5
5244;Bulgarije;Oostenrijk;Slowakije;2020;0
5245;Bulgarije;Oostenrijk;Slowakije;2021;8
5246;Bulgarije;Oostenrijk;Slowakije;2022;0
5247;Bulgarije;Oostenrijk;Slowakije;2023;49
5248;Bulgarije;Oostenrijk;Spanje;2020;57
5249;Bulgarije;Oostenrijk;Spanje;2021;8
5250;Bulgarije;Oostenrijk;Spanje;2022;26
5251;Bulgarije;Oostenrijk;Spanje;2023;19
5252;Bulgarije;Oostenrijk;Tsjechië;2020;2
5253;Bulgarije;Oostenrijk;Tsjechië;2021;0
5254;Bulgarije;Oostenrijk;Tsjechië;2022;0
5255;Bulgarije;Oostenrijk;Tsjechië;2023;0
5256;Bulgarije;Oostenrijk;Zweden;2020;0
5257;Bulgarije;Oostenrijk;Zweden;2021;0
5258;Bulgarije;Oostenrijk;Zweden;2022;0
5259;Bulgarije;Oostenrijk;Zweden;2023;0
5260;Bulgarije;Oostenrijk;Overige landen (Niet-EU);2020;15
5261;Bulgarije;Oostenrijk;Overige landen (Niet-EU);2021;22
5262;Bulgarije;Oostenrijk;Overige landen (Niet-EU);2022;38
5263;Bulgarije;Oostenrijk;Overige landen (Niet-EU);2023;1
5264;Bulgarije;Polen;België;2020;0
5265;Bulgarije;Polen;België;2021;0
5266;Bulgarije;Polen;België;2022;0
5267;Bulgarije;Polen;België;2023;0
5268;Bulgarije;Polen;Bulgarije;2020;180
5269;Bulgarije;Polen;Bulgarije;2021;75
5270;Bulgarije;Polen;Bulgarije;2022;167
5271;Bulgarije;Polen;Bulgarije;2023;162
5272;Bulgarije;Polen;Cyprus;2020;0
5273;Bulgarije;Polen;Cyprus;2021;0
5274;Bulgarije;Polen;Cyprus;2022;0
5275;Bulgarije;Polen;Cyprus;2023;0
5276;Bulgarije;Polen;Denemarken;2020;0
5277;Bulgarije;Polen;Denemarken;2021;0
5278;Bulgarije;Polen;Denemarken;2022;0
5279;Bulgarije;Polen;Denemarken;2023;0
5280;Bulgarije;Polen;Duitsland;2020;8
5281;Bulgarije;Polen;Duitsland;2021;0
5282;Bulgarije;Polen;Duitsland;2022;0
5283;Bulgarije;Polen;Duitsland;2023;18
5284;Bulgarije;Polen;Estland;2020;0
