ID;Geslacht;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na1Jaar_23;Na2Jaar_24;Na3Jaar_25;Na4Jaar_26;Na5Jaar_27;Na6Jaar_28;Na7Jaar_29;Na8Jaar_30;InJaar2_31;InJaar3_32;InJaar4_33;InJaar5_34;InJaar6_35;InJaar7_36;InJaar8_37;InJaar9_38;InJaar2_39;InJaar3_40;InJaar4_41;InJaar5_42;InJaar6_43;InJaar7_44;InJaar8_45;InJaar9_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54
7212;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Voltijd;Startjaar 2007;46.0;;;;50.0;;;;;;;41.0;;;;;;;9.0;;;;;;;;;22.0;;;;;;;;28.0;;;;;;;;26.0;;;;;;;;2.0;;
7213;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Voltijd;Startjaar 2008;45.0;;;49.0;;;;;;;44.0;;;;;;;4.0;;;;;;;;;22.0;;;;;;;;29.0;;;;;;;;20.0;;;;;;;;9.0;;;
7214;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Voltijd;Startjaar 2009;59.0;7.0;31.0;;;;;;5.0;27.0;;;;;;2.0;3.0;;;;;;10.0;12.0;14.0;12.0;;;;;90.0;88.0;80.0;58.0;;;;;78.0;68.0;61.0;44.0;;;;;12.0;20.0;19.0;14.0;;;;
7215;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Voltijd;Startjaar 2010;55.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;13.0;20.0;22.0;;;;;;87.0;80.0;78.0;;;;;;73.0;64.0;58.0;;;;;;15.0;16.0;20.0;;;;;
7216;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Voltijd;Startjaar 2011;43.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7217;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Voltijd;Startjaar 2012;50.0;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;90.0;;;;;;;;72.0;;;;;;;;18.0;;;;;;;
7218;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7219;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 1996;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7220;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 1997;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7221;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 1998;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7222;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 1999;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7223;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2000;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7224;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2001;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7225;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2002;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7226;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2003;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7227;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2004;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7228;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.0;;;;;;;;0.0;;;;;;0.0;0.0;0.0;;;;;;;;0.0
7229;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2006;5.0;;;;;40.0;;;;;;;40.0;;;;;;;0.0;;;;;;;;;40.0;;;;;;;;20.0;;;;;;;;20.0;;;;;;;;0.0;
7230;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2007;3.0;;;;33.0;;;;;;;33.0;;;;;;;0.0;;;;;;;;;67.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;
7231;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2008;5.0;;;60.0;;;;;;;20.0;;;;;;;40.0;;;;;;;;;40.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;
7232;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2009;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7233;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2010;6.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7234;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2011;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7235;Totaal mannen en vrouwen;14;VWO;Niet-westerse allochtoon;Deeltijd;Startjaar 2012;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7236;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 1995;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7237;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 1996;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7238;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 1997;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7239;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 1998;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7240;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 1999;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7241;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2000;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7242;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2001;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7243;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2002;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7244;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2003;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7245;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2004;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7246;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2005;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;;;;;;;;0.0;;;;;;14.0;0.0;0.0;;;;;;;;0.0
7247;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2006;6.0;;;;;67.0;;;;;;;50.0;;;;;;;17.0;;;;;;;;;17.0;;;;;;;;17.0;;;;;;;;0.0;;;;;;;;17.0;
7248;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2007;14.0;;;;57.0;;;;;;;50.0;;;;;;;7.0;;;;;;;;;7.0;;;;;;;;36.0;;;;;;;;36.0;;;;;;;;0.0;;
7249;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2008;5.0;;;60.0;;;;;;;20.0;;;;;;;40.0;;;;;;;;;20.0;;;;;;;;20.0;;;;;;;;20.0;;;;;;;;0.0;;;
7250;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2009;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7251;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2010;7.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7252;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2011;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7253;Totaal mannen en vrouwen;14;VWO;Marokko;Totaal opleidingsvorm;Startjaar 2012;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7254;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 1995;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7255;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 1996;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7256;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 1997;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7257;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 1998;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7258;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 1999;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7259;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2000;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7260;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2001;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7261;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2002;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7262;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2003;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7263;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2004;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7264;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2005;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;;;;;;;;0.0;;;;;;14.0;0.0;0.0;;;;;;;;0.0
7265;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2006;5.0;;;;;80.0;;;;;;;60.0;;;;;;;20.0;;;;;;;;;0.0;;;;;;;;20.0;;;;;;;;0.0;;;;;;;;20.0;
7266;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2007;13.0;;;;54.0;;;;;;;46.0;;;;;;;8.0;;;;;;;;;8.0;;;;;;;;38.0;;;;;;;;38.0;;;;;;;;0.0;;
7267;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2008;2.0;;;50.0;;;;;;;50.0;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;50.0;;;;;;;;50.0;;;;;;;;0.0;;;
7268;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2009;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7269;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2010;7.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7270;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2011;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7271;Totaal mannen en vrouwen;14;VWO;Marokko;Voltijd;Startjaar 2012;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7272;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7273;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7274;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7275;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 1998;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7276;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7277;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7278;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7279;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7280;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2003;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7281;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2004;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7282;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7283;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2006;1.0;;;;;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;;;100.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;
7284;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2007;1.0;;;;100.0;;;;;;;100.0;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;
7285;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2008;3.0;;;67.0;;;;;;;0.0;;;;;;;67.0;;;;;;;;;33.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;
7286;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2009;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7287;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7288;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2011;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7289;Totaal mannen en vrouwen;14;VWO;Marokko;Deeltijd;Startjaar 2012;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7290;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 1995;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7291;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 1996;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7292;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 1997;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7293;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 1998;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7294;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 1999;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7295;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2000;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7296;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2001;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7297;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2002;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7298;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2003;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7299;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2004;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7300;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;;;;;;;;20.0;;;;;;0.0;20.0;20.0;;;;;;;;0.0
7301;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2006;6.0;;;;;50.0;;;;;;;50.0;;;;;;;0.0;;;;;;;;;50.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;
7302;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2007;6.0;;;;33.0;;;;;;;33.0;;;;;;;0.0;;;;;;;;;33.0;;;;;;;;33.0;;;;;;;;33.0;;;;;;;;0.0;;
7303;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2008;9.0;;;44.0;;;;;;;44.0;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;56.0;;;;;;;;33.0;;;;;;;;22.0;;;
7304;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2009;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7305;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2010;9.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7306;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2011;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7307;Totaal mannen en vrouwen;14;VWO;Turkije;Totaal opleidingsvorm;Startjaar 2012;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7308;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 1995;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7309;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 1996;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7310;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 1997;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7311;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 1998;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7312;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 1999;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7313;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2000;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7314;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2001;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7315;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2002;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7316;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2003;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7317;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2004;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7318;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;;;;;;;;20.0;;;;;;0.0;20.0;20.0;;;;;;;;0.0
7319;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2006;6.0;;;;;50.0;;;;;;;50.0;;;;;;;0.0;;;;;;;;;50.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;
7320;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2007;5.0;;;;40.0;;;;;;;40.0;;;;;;;0.0;;;;;;;;;20.0;;;;;;;;40.0;;;;;;;;40.0;;;;;;;;0.0;;
7321;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2008;9.0;;;44.0;;;;;;;44.0;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;56.0;;;;;;;;33.0;;;;;;;;22.0;;;
7322;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2009;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7323;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2010;7.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7324;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2011;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7325;Totaal mannen en vrouwen;14;VWO;Turkije;Voltijd;Startjaar 2012;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7326;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7327;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 1996;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7328;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7329;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7330;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 1999;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7331;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 2000;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7332;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 2001;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7333;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 2002;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7334;Totaal mannen en vrouwen;14;VWO;Turkije;Deeltijd;Startjaar 2003;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
