ID;Leeftijd;Perioden;GemiddeldKindertal_1;GemiddeldAantal1eKinderen_2;GemiddeldAantal2eKinderen_3;GemiddeldAantal3eKinderen_4;GemiddeldAantal4eOfVolgendeKind_5
1147;39 jaar;2028;0.03858;0.00995;0.01295;0.00949;0.00619
1148;39 jaar;2029;0.03859;0.00995;0.01295;0.00949;0.0062
1149;39 jaar;2030;0.03861;0.00996;0.01295;0.00949;0.00621
1150;39 jaar;2031;0.03863;0.00996;0.01295;0.0095;0.00622
1151;39 jaar;2032;0.03865;0.00997;0.01295;0.0095;0.00623
1152;39 jaar;2033;0.03864;0.00997;0.01294;0.0095;0.00623
1153;39 jaar;2034;0.03866;0.00998;0.01294;0.0095;0.00624
1154;39 jaar;2035;0.03867;0.00998;0.01294;0.0095;0.00625
1155;39 jaar;2036;0.03867;0.00998;0.01294;0.0095;0.00625
1156;39 jaar;2037;0.03868;0.00998;0.01294;0.0095;0.00626
1157;39 jaar;2038;0.03869;0.00999;0.01294;0.0095;0.00626
1158;39 jaar;2039;0.03869;0.00999;0.01293;0.0095;0.00627
1159;39 jaar;2040;0.03869;0.00999;0.01293;0.0095;0.00627
1160;39 jaar;2041;0.0387;0.00999;0.01293;0.0095;0.00628
1161;39 jaar;2042;0.0387;0.00999;0.01293;0.0095;0.00628
1162;39 jaar;2043;0.0387;0.00999;0.01292;0.0095;0.00629
1163;39 jaar;2044;0.0387;0.00999;0.01292;0.0095;0.00629
1164;39 jaar;2045;0.0387;0.00999;0.01292;0.0095;0.00629
1165;39 jaar;2046;0.03871;0.01;0.01291;0.0095;0.0063
1166;39 jaar;2047;0.03871;0.01;0.01291;0.0095;0.0063
1167;39 jaar;2048;0.03871;0.01;0.01291;0.0095;0.0063
1168;39 jaar;2049;0.03872;0.01;0.01291;0.0095;0.00631
1169;39 jaar;2050;0.03871;0.01;0.0129;0.0095;0.00631
1170;40 jaar;2006;0.02148;0.00533;0.0072;0.00492;0.00403
1171;40 jaar;2007;0.02215;0.00553;0.00733;0.00509;0.0042
1172;40 jaar;2008;0.02266;0.00567;0.00744;0.00519;0.00436
1173;40 jaar;2009;0.02328;0.00576;0.00754;0.00531;0.00467
1174;40 jaar;2010;0.02376;0.0059;0.00761;0.00537;0.00488
1175;40 jaar;2011;0.024;0.00595;0.00765;0.0054;0.005
1176;40 jaar;2012;0.02394;0.00601;0.00769;0.00526;0.00498
1177;40 jaar;2013;0.02428;0.00602;0.00771;0.00553;0.00502
1178;40 jaar;2014;0.02423;0.00604;0.00775;0.00537;0.00507
1179;40 jaar;2015;0.02471;0.0061;0.00778;0.00566;0.00517
1180;40 jaar;2016;0.02491;0.00614;0.00784;0.00578;0.00515
1181;40 jaar;2017;0.0251;0.00616;0.00788;0.0059;0.00516
1182;40 jaar;2018;0.02529;0.00622;0.00792;0.00597;0.00518
1183;40 jaar;2019;0.02542;0.00624;0.00796;0.00603;0.00519
1184;40 jaar;2020;0.02554;0.00625;0.00799;0.00609;0.00521
1185;40 jaar;2021;0.02571;0.00628;0.00804;0.00616;0.00523
1186;40 jaar;2022;0.0258;0.0063;0.00806;0.00621;0.00523
1187;40 jaar;2023;0.02592;0.00632;0.00809;0.00626;0.00525
1188;40 jaar;2024;0.02603;0.00634;0.00812;0.00631;0.00526
1189;40 jaar;2025;0.0261;0.00635;0.00814;0.00635;0.00526
1190;40 jaar;2026;0.02621;0.00637;0.00817;0.0064;0.00527
1191;40 jaar;2027;0.0263;0.00639;0.00819;0.00644;0.00528
1192;40 jaar;2028;0.02638;0.0064;0.00822;0.00647;0.00529
1193;40 jaar;2029;0.02646;0.00641;0.00824;0.00651;0.0053
1194;40 jaar;2030;0.02653;0.00643;0.00826;0.00654;0.0053
1195;40 jaar;2031;0.02662;0.00644;0.00829;0.00658;0.00531
1196;40 jaar;2032;0.02668;0.00645;0.00831;0.00661;0.00531
1197;40 jaar;2033;0.02675;0.00646;0.00833;0.00664;0.00532
1198;40 jaar;2034;0.0268;0.00647;0.00835;0.00666;0.00532
1199;40 jaar;2035;0.02687;0.00648;0.00837;0.00669;0.00533
1200;40 jaar;2036;0.02692;0.00649;0.00839;0.00671;0.00533
1201;40 jaar;2037;0.02699;0.0065;0.00842;0.00673;0.00534
1202;40 jaar;2038;0.02705;0.00651;0.00844;0.00676;0.00534
1203;40 jaar;2039;0.0271;0.00652;0.00846;0.00678;0.00534
1204;40 jaar;2040;0.02715;0.00653;0.00848;0.0068;0.00534
1205;40 jaar;2041;0.0272;0.00654;0.0085;0.00681;0.00535
1206;40 jaar;2042;0.02725;0.00655;0.00852;0.00683;0.00535
1207;40 jaar;2043;0.02729;0.00655;0.00854;0.00685;0.00535
1208;40 jaar;2044;0.02733;0.00656;0.00856;0.00686;0.00535
1209;40 jaar;2045;0.02738;0.00657;0.00858;0.00688;0.00535
1210;40 jaar;2046;0.02742;0.00658;0.0086;0.00689;0.00535
1211;40 jaar;2047;0.02748;0.00659;0.00862;0.00691;0.00536
1212;40 jaar;2048;0.02752;0.0066;0.00864;0.00692;0.00536
1213;40 jaar;2049;0.02755;0.0066;0.00866;0.00693;0.00536
1214;40 jaar;2050;0.02759;0.00661;0.00868;0.00694;0.00536
1215;41 jaar;2006;0.0138;0.00317;0.00496;0.0032;0.00246
1216;41 jaar;2007;0.01401;0.00321;0.00502;0.00322;0.00256
1217;41 jaar;2008;0.01445;0.00331;0.00509;0.00335;0.0027
1218;41 jaar;2009;0.01481;0.00342;0.00515;0.00342;0.00282
1219;41 jaar;2010;0.01514;0.00348;0.0052;0.00348;0.00297
1220;41 jaar;2011;0.01531;0.00352;0.00521;0.00353;0.00305
1221;41 jaar;2012;0.01539;0.00354;0.00523;0.00354;0.00308
1222;41 jaar;2013;0.01533;0.00357;0.00524;0.00345;0.00307
1223;41 jaar;2014;0.01555;0.00358;0.00524;0.00363;0.0031
1224;41 jaar;2015;0.0155;0.00359;0.00526;0.00352;0.00313
1225;41 jaar;2016;0.01578;0.00362;0.00526;0.00371;0.00319
1226;41 jaar;2017;0.0159;0.00364;0.00529;0.00379;0.00318
1227;41 jaar;2018;0.01601;0.00365;0.0053;0.00387;0.00319
1228;41 jaar;2019;0.01613;0.00369;0.00532;0.00391;0.00321
1229;41 jaar;2020;0.0162;0.0037;0.00533;0.00395;0.00322
1230;41 jaar;2021;0.01626;0.0037;0.00534;0.00399;0.00323
1231;41 jaar;2022;0.01635;0.00371;0.00536;0.00404;0.00324
1232;41 jaar;2023;0.0164;0.00372;0.00536;0.00407;0.00325
1233;41 jaar;2024;0.01645;0.00373;0.00537;0.0041;0.00325
1234;41 jaar;2025;0.0165;0.00374;0.00537;0.00413;0.00326
1235;41 jaar;2026;0.01656;0.00375;0.00538;0.00416;0.00327
1236;41 jaar;2027;0.01661;0.00376;0.00538;0.00419;0.00328
1237;41 jaar;2028;0.01664;0.00376;0.00538;0.00422;0.00328
1238;41 jaar;2029;0.01669;0.00377;0.00539;0.00424;0.00329
1239;41 jaar;2030;0.01674;0.00378;0.00539;0.00427;0.0033
1240;41 jaar;2031;0.01676;0.00378;0.00539;0.00429;0.0033
1241;41 jaar;2032;0.01681;0.00379;0.0054;0.00431;0.00331
1242;41 jaar;2033;0.01683;0.00379;0.0054;0.00433;0.00331
1243;41 jaar;2034;0.01686;0.0038;0.0054;0.00435;0.00331
1244;41 jaar;2035;0.01688;0.0038;0.0054;0.00436;0.00332
1245;41 jaar;2036;0.01691;0.00381;0.0054;0.00438;0.00332
1246;41 jaar;2037;0.01695;0.00381;0.00541;0.0044;0.00333
1247;41 jaar;2038;0.01697;0.00382;0.00541;0.00441;0.00333
1248;41 jaar;2039;0.01699;0.00382;0.00541;0.00443;0.00333
1249;41 jaar;2040;0.01701;0.00382;0.00541;0.00444;0.00334
1250;41 jaar;2041;0.01703;0.00383;0.00541;0.00445;0.00334
1251;41 jaar;2042;0.01704;0.00383;0.00541;0.00446;0.00334
1252;41 jaar;2043;0.01707;0.00383;0.00542;0.00447;0.00335
1253;41 jaar;2044;0.0171;0.00384;0.00542;0.00449;0.00335
1254;41 jaar;2045;0.01711;0.00384;0.00542;0.0045;0.00335
1255;41 jaar;2046;0.01712;0.00384;0.00542;0.00451;0.00335
1256;41 jaar;2047;0.01714;0.00385;0.00542;0.00451;0.00336
1257;41 jaar;2048;0.01715;0.00385;0.00542;0.00452;0.00336
1258;41 jaar;2049;0.01716;0.00385;0.00542;0.00453;0.00336
1259;41 jaar;2050;0.01718;0.00386;0.00542;0.00454;0.00336
1260;42 jaar;2006;0.00802;0.00179;0.00254;0.00183;0.00187
1261;42 jaar;2007;0.00822;0.00182;0.00258;0.00186;0.00196
1262;42 jaar;2008;0.00839;0.00184;0.00261;0.00188;0.00206
1263;42 jaar;2009;0.00871;0.00192;0.00264;0.00197;0.00218
1264;42 jaar;2010;0.00891;0.00197;0.00268;0.002;0.00226
1265;42 jaar;2011;0.00904;0.00199;0.00269;0.00204;0.00232
1266;42 jaar;2012;0.00912;0.002;0.0027;0.00207;0.00235
1267;42 jaar;2013;0.00917;0.00201;0.00271;0.00208;0.00237
1268;42 jaar;2014;0.00913;0.00202;0.00272;0.00203;0.00236
1269;42 jaar;2015;0.00926;0.00202;0.00273;0.00213;0.00238
1270;42 jaar;2016;0.00924;0.00202;0.00274;0.00207;0.00241
1271;42 jaar;2017;0.00941;0.00203;0.00274;0.00218;0.00246
1272;42 jaar;2018;0.00949;0.00205;0.00276;0.00223;0.00245
1273;42 jaar;2019;0.00956;0.00206;0.00277;0.00228;0.00245
1274;42 jaar;2020;0.00962;0.00207;0.00278;0.00231;0.00246
1275;42 jaar;2021;0.00966;0.00207;0.00279;0.00233;0.00247
1276;42 jaar;2022;0.0097;0.00207;0.00279;0.00236;0.00248
1277;42 jaar;2023;0.00974;0.00207;0.0028;0.00238;0.00249
1278;42 jaar;2024;0.00977;0.00207;0.00281;0.0024;0.00249
1279;42 jaar;2025;0.0098;0.00207;0.00281;0.00242;0.0025
1280;42 jaar;2026;0.00984;0.00208;0.00282;0.00244;0.0025
1281;42 jaar;2027;0.00987;0.00208;0.00282;0.00246;0.00251
1282;42 jaar;2028;0.0099;0.00208;0.00283;0.00248;0.00251
1283;42 jaar;2029;0.00993;0.00208;0.00283;0.0025;0.00252
1284;42 jaar;2030;0.00995;0.00208;0.00284;0.00251;0.00252
1285;42 jaar;2031;0.00998;0.00208;0.00284;0.00253;0.00253
1286;42 jaar;2032;0.00999;0.00208;0.00284;0.00254;0.00253
1287;42 jaar;2033;0.01002;0.00208;0.00285;0.00256;0.00253
1288;42 jaar;2034;0.01004;0.00208;0.00285;0.00257;0.00254
1289;42 jaar;2035;0.01005;0.00208;0.00285;0.00258;0.00254
1290;42 jaar;2036;0.01007;0.00208;0.00286;0.00259;0.00254
1291;42 jaar;2037;0.01008;0.00208;0.00286;0.0026;0.00254
1292;42 jaar;2038;0.0101;0.00208;0.00286;0.00261;0.00255
1293;42 jaar;2039;0.01012;0.00208;0.00287;0.00262;0.00255
1294;42 jaar;2040;0.01013;0.00208;0.00287;0.00263;0.00255
1295;42 jaar;2041;0.01014;0.00208;0.00287;0.00264;0.00255
1296;42 jaar;2042;0.01016;0.00208;0.00287;0.00265;0.00256
1297;42 jaar;2043;0.01018;0.00208;0.00288;0.00266;0.00256
1298;42 jaar;2044;0.01018;0.00208;0.00288;0.00266;0.00256
1299;42 jaar;2045;0.01019;0.00208;0.00288;0.00267;0.00256
1300;42 jaar;2046;0.01021;0.00208;0.00289;0.00268;0.00256
1301;42 jaar;2047;0.01021;0.00207;0.00289;0.00269;0.00256
1302;42 jaar;2048;0.01021;0.00207;0.00289;0.00269;0.00256
1303;42 jaar;2049;0.01023;0.00207;0.00289;0.0027;0.00257
1304;42 jaar;2050;0.01024;0.00207;0.0029;0.0027;0.00257
1305;43 jaar;2006;0.00494;0.00114;0.00149;0.00115;0.00116
1306;43 jaar;2007;0.00507;0.00119;0.0015;0.00118;0.0012
1307;43 jaar;2008;0.00519;0.00121;0.00151;0.0012;0.00126
1308;43 jaar;2009;0.00531;0.00122;0.00153;0.00121;0.00135
1309;43 jaar;2010;0.00546;0.00126;0.00153;0.00125;0.00142
1310;43 jaar;2011;0.00551;0.00127;0.00154;0.00127;0.00143
1311;43 jaar;2012;0.00555;0.00127;0.00154;0.00128;0.00146
1312;43 jaar;2013;0.00555;0.00126;0.00153;0.00129;0.00147
1313;43 jaar;2014;0.00557;0.00126;0.00153;0.00129;0.00149
1314;43 jaar;2015;0.00553;0.00126;0.00153;0.00126;0.00148
1315;43 jaar;2016;0.00559;0.00127;0.00152;0.00131;0.00149
1316;43 jaar;2017;0.00556;0.00126;0.00152;0.00127;0.00151
1317;43 jaar;2018;0.00564;0.00126;0.00151;0.00133;0.00154
1318;43 jaar;2019;0.00566;0.00125;0.00151;0.00136;0.00154
1319;43 jaar;2020;0.00568;0.00125;0.00151;0.00138;0.00154
1320;43 jaar;2021;0.00569;0.00125;0.0015;0.00139;0.00155
1321;43 jaar;2022;0.00569;0.00124;0.0015;0.0014;0.00155
1322;43 jaar;2023;0.0057;0.00123;0.0015;0.00141;0.00156
1323;43 jaar;2024;0.00571;0.00123;0.00149;0.00142;0.00157
1324;43 jaar;2025;0.00571;0.00122;0.00149;0.00143;0.00157
1325;43 jaar;2026;0.00569;0.00121;0.00148;0.00143;0.00157
1326;43 jaar;2027;0.00571;0.00121;0.00148;0.00144;0.00158
1327;43 jaar;2028;0.00569;0.0012;0.00147;0.00144;0.00158
1328;43 jaar;2029;0.0057;0.0012;0.00146;0.00145;0.00159
1329;43 jaar;2030;0.00569;0.00119;0.00146;0.00145;0.00159
1330;43 jaar;2031;0.00568;0.00118;0.00145;0.00146;0.00159
1331;43 jaar;2032;0.00569;0.00118;0.00145;0.00146;0.0016
1332;43 jaar;2033;0.00567;0.00117;0.00144;0.00146;0.0016
1333;43 jaar;2034;0.00565;0.00116;0.00143;0.00146;0.0016
1334;43 jaar;2035;0.00566;0.00115;0.00143;0.00147;0.00161
1335;43 jaar;2036;0.00565;0.00115;0.00142;0.00147;0.00161
1336;43 jaar;2037;0.00563;0.00114;0.00141;0.00147;0.00161
1337;43 jaar;2038;0.00562;0.00113;0.00141;0.00147;0.00161
1338;43 jaar;2039;0.00561;0.00113;0.0014;0.00147;0.00161
1339;43 jaar;2040;0.0056;0.00112;0.00139;0.00147;0.00162
1340;43 jaar;2041;0.00559;0.00111;0.00139;0.00147;0.00162
1341;43 jaar;2042;0.00558;0.00111;0.00138;0.00147;0.00162
1342;43 jaar;2043;0.00556;0.0011;0.00137;0.00147;0.00162
1343;43 jaar;2044;0.00555;0.00109;0.00137;0.00147;0.00162
1344;43 jaar;2045;0.00555;0.00109;0.00136;0.00147;0.00163
1345;43 jaar;2046;0.00553;0.00108;0.00135;0.00147;0.00163
1346;43 jaar;2047;0.00552;0.00107;0.00135;0.00147;0.00163
1347;43 jaar;2048;0.00551;0.00107;0.00134;0.00147;0.00163
1348;43 jaar;2049;0.0055;0.00106;0.00134;0.00147;0.00163
1349;43 jaar;2050;0.00548;0.00105;0.00133;0.00147;0.00163
1350;44 jaar;2006;0.00252;0.00048;0.00079;0.0006;0.00065
1351;44 jaar;2007;0.00261;0.0005;0.00079;0.00063;0.00069
1352;44 jaar;2008;0.00268;0.00051;0.0008;0.00065;0.00072
1353;44 jaar;2009;0.00275;0.00052;0.0008;0.00066;0.00077
1354;44 jaar;2010;0.00279;0.00054;0.00079;0.00066;0.00081
1355;44 jaar;2011;0.00282;0.00055;0.00078;0.00067;0.00082
1356;44 jaar;2012;0.00283;0.00055;0.00078;0.00068;0.00082
1357;44 jaar;2013;0.00285;0.00055;0.00077;0.00069;0.00084
1358;44 jaar;2014;0.00284;0.00055;0.00076;0.00069;0.00084
1359;44 jaar;2015;0.00285;0.00055;0.00076;0.00069;0.00085
1360;44 jaar;2016;0.00281;0.00055;0.00075;0.00066;0.00085
1361;44 jaar;2017;0.00284;0.00055;0.00074;0.00069;0.00086
1362;44 jaar;2018;0.00281;0.00054;0.00073;0.00067;0.00087
1363;44 jaar;2019;0.00284;0.00054;0.00072;0.0007;0.00088
1364;44 jaar;2020;0.00283;0.00054;0.00071;0.0007;0.00088
1365;44 jaar;2021;0.00284;0.00054;0.0007;0.00071;0.00089
1366;44 jaar;2022;0.00285;0.00054;0.0007;0.00072;0.00089
1367;44 jaar;2023;0.00284;0.00054;0.00069;0.00072;0.00089
1368;44 jaar;2024;0.00283;0.00053;0.00068;0.00072;0.0009
1369;44 jaar;2025;0.00282;0.00053;0.00067;0.00072;0.0009
1370;44 jaar;2026;0.00281;0.00053;0.00066;0.00072;0.0009
1371;44 jaar;2027;0.0028;0.00053;0.00065;0.00072;0.0009
1372;44 jaar;2028;0.0028;0.00053;0.00064;0.00072;0.00091
1373;44 jaar;2029;0.00278;0.00052;0.00063;0.00072;0.00091
1374;44 jaar;2030;0.00277;0.00052;0.00062;0.00072;0.00091
1375;44 jaar;2031;0.00276;0.00052;0.00061;0.00072;0.00091
1376;44 jaar;2032;0.00275;0.00052;0.0006;0.00072;0.00091
1377;44 jaar;2033;0.00274;0.00051;0.00059;0.00072;0.00092
1378;44 jaar;2034;0.00273;0.00051;0.00058;0.00072;0.00092
1379;44 jaar;2035;0.00272;0.00051;0.00057;0.00072;0.00092
1380;44 jaar;2036;0.00271;0.00051;0.00056;0.00072;0.00092
1381;44 jaar;2037;0.00268;0.0005;0.00055;0.00071;0.00092
1382;44 jaar;2038;0.00267;0.0005;0.00054;0.00071;0.00092
1383;44 jaar;2039;0.00267;0.0005;0.00053;0.00071;0.00093
1384;44 jaar;2040;0.00266;0.00049;0.00053;0.00071;0.00093
1385;44 jaar;2041;0.00265;0.00049;0.00052;0.00071;0.00093
1386;44 jaar;2042;0.00263;0.00049;0.00051;0.0007;0.00093
1387;44 jaar;2043;0.00262;0.00049;0.0005;0.0007;0.00093
1388;44 jaar;2044;0.0026;0.00048;0.00049;0.0007;0.00093
1389;44 jaar;2045;0.00259;0.00048;0.00048;0.0007;0.00093
1390;44 jaar;2046;0.00257;0.00048;0.00047;0.00069;0.00093
1391;44 jaar;2047;0.00256;0.00048;0.00046;0.00069;0.00093
1392;44 jaar;2048;0.00255;0.00047;0.00045;0.00069;0.00094
1393;44 jaar;2049;0.00254;0.00047;0.00044;0.00069;0.00094
1394;44 jaar;2050;0.00252;0.00047;0.00043;0.00068;0.00094
1395;45 jaar;2006;0.00132;0.00025;0.00028;0.0003;0.00049
1396;45 jaar;2007;0.00132;0.00025;0.00027;0.0003;0.0005
1397;45 jaar;2008;0.00139;0.00027;0.00027;0.00032;0.00053
1398;45 jaar;2009;0.00144;0.00028;0.00027;0.00032;0.00057
1399;45 jaar;2010;0.00147;0.00029;0.00026;0.00033;0.00059
1400;45 jaar;2011;0.00148;0.00028;0.00026;0.00033;0.00061
1401;45 jaar;2012;0.0015;0.00029;0.00026;0.00033;0.00062
1402;45 jaar;2013;0.0015;0.00029;0.00025;0.00034;0.00062
1403;45 jaar;2014;0.00151;0.00029;0.00025;0.00034;0.00063
1404;45 jaar;2015;0.0015;0.00029;0.00024;0.00034;0.00063
1405;45 jaar;2016;0.00151;0.00029;0.00024;0.00034;0.00064
1406;45 jaar;2017;0.00149;0.00029;0.00023;0.00033;0.00064
1407;45 jaar;2018;0.0015;0.00029;0.00023;0.00034;0.00064
1408;45 jaar;2019;0.00149;0.00029;0.00022;0.00033;0.00065
1409;45 jaar;2020;0.00152;0.00029;0.00022;0.00034;0.00067
1410;45 jaar;2021;0.0015;0.00029;0.00021;0.00034;0.00066
1411;45 jaar;2022;0.00152;0.00029;0.00021;0.00035;0.00067
1412;45 jaar;2023;0.00152;0.00029;0.00021;0.00035;0.00067
1413;45 jaar;2024;0.0015;0.00028;0.0002;0.00035;0.00067
1414;45 jaar;2025;0.0015;0.00028;0.0002;0.00035;0.00067
1415;45 jaar;2026;0.0015;0.00028;0.00019;0.00035;0.00068
1416;45 jaar;2027;0.0015;0.00028;0.00019;0.00035;0.00068
1417;45 jaar;2028;0.00149;0.00028;0.00018;0.00035;0.00068
1418;45 jaar;2029;0.00149;0.00028;0.00018;0.00035;0.00068
1419;45 jaar;2030;0.00148;0.00028;0.00017;0.00035;0.00068
1420;45 jaar;2031;0.00148;0.00027;0.00017;0.00035;0.00069
1421;45 jaar;2032;0.00147;0.00027;0.00016;0.00035;0.00069
1422;45 jaar;2033;0.00147;0.00027;0.00016;0.00035;0.00069
1423;45 jaar;2034;0.00146;0.00027;0.00015;0.00035;0.00069
1424;45 jaar;2035;0.00145;0.00027;0.00015;0.00034;0.00069
1425;45 jaar;2036;0.00144;0.00027;0.00014;0.00034;0.00069
1426;45 jaar;2037;0.00143;0.00026;0.00014;0.00034;0.00069
1427;45 jaar;2038;0.00143;0.00026;0.00013;0.00034;0.0007
1428;45 jaar;2039;0.00143;0.00026;0.00013;0.00034;0.0007
1429;45 jaar;2040;0.00142;0.00026;0.00012;0.00034;0.0007
1430;45 jaar;2041;0.00142;0.00026;0.00012;0.00034;0.0007
1431;45 jaar;2042;0.0014;0.00026;0.00011;0.00033;0.0007
1432;45 jaar;2043;0.0014;0.00026;0.00011;0.00033;0.0007
1433;45 jaar;2044;0.00138;0.00025;0.0001;0.00033;0.0007
1434;45 jaar;2045;0.00138;0.00025;0.0001;0.00033;0.0007
1435;45 jaar;2046;0.00137;0.00025;9e-05;0.00033;0.0007
1436;45 jaar;2047;0.00137;0.00025;9e-05;0.00033;0.0007
1437;45 jaar;2048;0.00136;0.00025;8e-05;0.00033;0.0007
1438;45 jaar;2049;0.00136;0.00025;8e-05;0.00032;0.00071
1439;45 jaar;2050;0.00134;0.00024;7e-05;0.00032;0.00071
1440;46 jaar;2006;0.00044;1e-05;9e-05;0.00012;0.00022
1441;46 jaar;2007;0.00047;2e-05;9e-05;0.00013;0.00024
1442;46 jaar;2008;0.00049;2e-05;9e-05;0.00013;0.00025
1443;46 jaar;2009;0.0005;2e-05;9e-05;0.00014;0.00025
1444;46 jaar;2010;0.00052;2e-05;9e-05;0.00014;0.00027
1445;46 jaar;2011;0.00054;3e-05;9e-05;0.00014;0.00028
1446;46 jaar;2012;0.00053;3e-05;8e-05;0.00014;0.00028
1447;46 jaar;2013;0.00054;3e-05;8e-05;0.00015;0.00028
1448;46 jaar;2014;0.00055;4e-05;8e-05;0.00015;0.00028
1449;46 jaar;2015;0.00056;4e-05;8e-05;0.00015;0.00029
1450;46 jaar;2016;0.00056;4e-05;8e-05;0.00015;0.00029
1451;46 jaar;2017;0.00056;4e-05;8e-05;0.00015;0.00029
1452;46 jaar;2018;0.00056;4e-05;8e-05;0.00015;0.00029
1453;46 jaar;2019;0.00057;5e-05;7e-05;0.00015;0.0003
1454;46 jaar;2020;0.00057;5e-05;7e-05;0.00015;0.0003
1455;46 jaar;2021;0.00059;5e-05;7e-05;0.00016;0.00031
1456;46 jaar;2022;0.00058;5e-05;7e-05;0.00016;0.0003
1457;46 jaar;2023;0.0006;6e-05;7e-05;0.00016;0.00031
1458;46 jaar;2024;0.0006;6e-05;7e-05;0.00016;0.00031
1459;46 jaar;2025;0.00061;6e-05;7e-05;0.00017;0.00031
1460;46 jaar;2026;0.0006;6e-05;6e-05;0.00017;0.00031
1461;46 jaar;2027;0.0006;6e-05;6e-05;0.00017;0.00031
1462;46 jaar;2028;0.00061;7e-05;6e-05;0.00017;0.00031
1463;46 jaar;2029;0.00061;7e-05;6e-05;0.00017;0.00031
1464;46 jaar;2030;0.00061;7e-05;6e-05;0.00017;0.00031
1465;46 jaar;2031;0.00062;7e-05;6e-05;0.00017;0.00032
1466;46 jaar;2032;0.00062;8e-05;5e-05;0.00017;0.00032
1467;46 jaar;2033;0.00062;8e-05;5e-05;0.00017;0.00032
1468;46 jaar;2034;0.00062;8e-05;5e-05;0.00017;0.00032
1469;46 jaar;2035;0.00063;8e-05;5e-05;0.00018;0.00032
1470;46 jaar;2036;0.00063;8e-05;5e-05;0.00018;0.00032
1471;46 jaar;2037;0.00064;9e-05;5e-05;0.00018;0.00032
1472;46 jaar;2038;0.00063;9e-05;4e-05;0.00018;0.00032
1473;46 jaar;2039;0.00063;9e-05;4e-05;0.00018;0.00032
1474;46 jaar;2040;0.00063;9e-05;4e-05;0.00018;0.00032
1475;46 jaar;2041;0.00063;9e-05;4e-05;0.00018;0.00032
1476;46 jaar;2042;0.00063;9e-05;4e-05;0.00018;0.00032
1477;46 jaar;2043;0.00064;0.0001;4e-05;0.00018;0.00032
1478;46 jaar;2044;0.00063;0.0001;3e-05;0.00018;0.00032
1479;46 jaar;2045;0.00063;0.0001;3e-05;0.00018;0.00032
1480;46 jaar;2046;0.00063;0.0001;3e-05;0.00018;0.00032
1481;46 jaar;2047;0.00063;0.0001;3e-05;0.00018;0.00032
1482;46 jaar;2048;0.00065;0.00011;3e-05;0.00018;0.00033
1483;46 jaar;2049;0.00065;0.00011;3e-05;0.00018;0.00033
1484;46 jaar;2050;0.00064;0.00011;2e-05;0.00018;0.00033
1485;47 jaar;2006;0.00018;5e-05;2e-05;1e-05;0.0001
1486;47 jaar;2007;0.00017;5e-05;2e-05;1e-05;9e-05
1487;47 jaar;2008;0.00018;5e-05;2e-05;1e-05;0.0001
1488;47 jaar;2009;0.00021;5e-05;2e-05;2e-05;0.00012
1489;47 jaar;2010;0.00021;5e-05;2e-05;2e-05;0.00012
1490;47 jaar;2011;0.00021;5e-05;2e-05;2e-05;0.00012
1491;47 jaar;2012;0.00021;5e-05;2e-05;2e-05;0.00012
1492;47 jaar;2013;0.00021;5e-05;2e-05;2e-05;0.00012
1493;47 jaar;2014;0.00023;6e-05;2e-05;2e-05;0.00013
1494;47 jaar;2015;0.00024;6e-05;2e-05;3e-05;0.00013
1495;47 jaar;2016;0.00024;6e-05;2e-05;3e-05;0.00013
1496;47 jaar;2017;0.00024;6e-05;2e-05;3e-05;0.00013
1497;47 jaar;2018;0.00024;6e-05;2e-05;3e-05;0.00013
1498;47 jaar;2019;0.00024;6e-05;2e-05;3e-05;0.00013
1499;47 jaar;2020;0.00024;6e-05;2e-05;3e-05;0.00013
1500;47 jaar;2021;0.00024;6e-05;2e-05;3e-05;0.00013
1501;47 jaar;2022;0.00026;6e-05;2e-05;4e-05;0.00014
1502;47 jaar;2023;0.00026;6e-05;2e-05;4e-05;0.00014
1503;47 jaar;2024;0.00026;6e-05;2e-05;4e-05;0.00014
1504;47 jaar;2025;0.00026;6e-05;2e-05;4e-05;0.00014
1505;47 jaar;2026;0.00026;6e-05;2e-05;4e-05;0.00014
1506;47 jaar;2027;0.00027;6e-05;2e-05;5e-05;0.00014
1507;47 jaar;2028;0.00027;6e-05;2e-05;5e-05;0.00014
1508;47 jaar;2029;0.00027;6e-05;2e-05;5e-05;0.00014
1509;47 jaar;2030;0.00027;6e-05;2e-05;5e-05;0.00014
1510;47 jaar;2031;0.00027;6e-05;2e-05;5e-05;0.00014
1511;47 jaar;2032;0.00026;6e-05;1e-05;5e-05;0.00014
1512;47 jaar;2033;0.00027;6e-05;1e-05;6e-05;0.00014
1513;47 jaar;2034;0.00027;6e-05;1e-05;6e-05;0.00014
1514;47 jaar;2035;0.00027;6e-05;1e-05;6e-05;0.00014
1515;47 jaar;2036;0.00027;6e-05;1e-05;6e-05;0.00014
1516;47 jaar;2037;0.00027;6e-05;1e-05;6e-05;0.00014
1517;47 jaar;2038;0.00027;6e-05;1e-05;6e-05;0.00014
1518;47 jaar;2039;0.00027;6e-05;1e-05;6e-05;0.00014
1519;47 jaar;2040;0.00027;6e-05;1e-05;6e-05;0.00014
1520;47 jaar;2041;0.00028;6e-05;1e-05;7e-05;0.00014
1521;47 jaar;2042;0.00028;6e-05;1e-05;7e-05;0.00014
