ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInLeerjaar3_1;LeerlingenIn_2
3952;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Surinamers;2003/'04;;
3953;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Surinamers;2004/'05;;
3954;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Antillianen en Arubanen;2003/'04;;
3955;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Antillianen en Arubanen;2004/'05;;
3956;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Overig niet-westerse allochtonen;2003/'04;;
3957;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Overig niet-westerse allochtonen;2004/'05;;
3958;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Herkomst onbekend;2003/'04;;
3959;Woongemeente;Ter Aar;Lwoo kader - en basis beroepsger leerweg;Herkomst onbekend;2004/'05;;
3960;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;;
3961;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2004/'05;;
3962;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;;
3963;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Autochtonen;2004/'05;;
3964;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;
3965;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2004/'05;;
3966;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;
3967;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Westerse allochtonen;2004/'05;;
3968;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Turken;2003/'04;;
3969;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Turken;2004/'05;;
3970;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;
3971;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Marokkanen;2004/'05;;
3972;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;
3973;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Surinamers;2004/'05;;
3974;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;
3975;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2004/'05;;
3976;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;
3977;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2004/'05;;
3978;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Herkomst onbekend;2003/'04;;
3979;Woongemeente;Ter Aar;Lwoo kaderberoepsgerichte leerweg;Herkomst onbekend;2004/'05;;
3980;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;;
3981;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2004/'05;;
3982;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Autochtonen;2003/'04;;
3983;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Autochtonen;2004/'05;;
3984;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;
3985;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2004/'05;;
3986;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;
3987;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Westerse allochtonen;2004/'05;;
3988;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Turken;2003/'04;;
3989;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Turken;2004/'05;;
3990;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;
3991;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Marokkanen;2004/'05;;
3992;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Surinamers;2003/'04;;
3993;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Surinamers;2004/'05;;
3994;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;
3995;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Antillianen en Arubanen;2004/'05;;
3996;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;
3997;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2004/'05;;
3998;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Herkomst onbekend;2003/'04;;
3999;Woongemeente;Ter Aar;Lwoo basisberoepsgerichte leerweg;Herkomst onbekend;2004/'05;;
4000;Woongemeente;Aalten;0;Totaal herkomstgroeperingen;2003/'04;240.0;100.0
4001;Woongemeente;Aalten;0;Totaal herkomstgroeperingen;2004/'05;260.0;100.0
4002;Woongemeente;Aalten;0;Autochtonen;2003/'04;220.0;100.0
4003;Woongemeente;Aalten;0;Autochtonen;2004/'05;230.0;100.0
4004;Woongemeente;Aalten;0;Niet-westerse allochtonen;2003/'04;10.0;100.0
4005;Woongemeente;Aalten;0;Niet-westerse allochtonen;2004/'05;10.0;100.0
4006;Woongemeente;Aalten;0;Westerse allochtonen;2003/'04;;
4007;Woongemeente;Aalten;0;Westerse allochtonen;2004/'05;20.0;100.0
4008;Woongemeente;Aalten;0;Turken;2003/'04;;
4009;Woongemeente;Aalten;0;Turken;2004/'05;;
4010;Woongemeente;Aalten;0;Marokkanen;2003/'04;;
4011;Woongemeente;Aalten;0;Marokkanen;2004/'05;;
4012;Woongemeente;Aalten;0;Surinamers;2003/'04;;
4013;Woongemeente;Aalten;0;Surinamers;2004/'05;;
4014;Woongemeente;Aalten;0;Antillianen en Arubanen;2003/'04;;
4015;Woongemeente;Aalten;0;Antillianen en Arubanen;2004/'05;;
4016;Woongemeente;Aalten;0;Overig niet-westerse allochtonen;2003/'04;;
4017;Woongemeente;Aalten;0;Overig niet-westerse allochtonen;2004/'05;;
4018;Woongemeente;Aalten;0;Herkomst onbekend;2003/'04;;
4019;Woongemeente;Aalten;0;Herkomst onbekend;2004/'05;;
4020;Woongemeente;Aalten;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2003/'04;;
4021;Woongemeente;Aalten;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2004/'05;;
4022;Woongemeente;Aalten;Algemeen leerjaar 3;Autochtonen;2003/'04;;
4023;Woongemeente;Aalten;Algemeen leerjaar 3;Autochtonen;2004/'05;;
4024;Woongemeente;Aalten;Algemeen leerjaar 3;Niet-westerse allochtonen;2003/'04;;
4025;Woongemeente;Aalten;Algemeen leerjaar 3;Niet-westerse allochtonen;2004/'05;;
4026;Woongemeente;Aalten;Algemeen leerjaar 3;Westerse allochtonen;2003/'04;;
4027;Woongemeente;Aalten;Algemeen leerjaar 3;Westerse allochtonen;2004/'05;;
4028;Woongemeente;Aalten;Algemeen leerjaar 3;Turken;2003/'04;;
4029;Woongemeente;Aalten;Algemeen leerjaar 3;Turken;2004/'05;;
4030;Woongemeente;Aalten;Algemeen leerjaar 3;Marokkanen;2003/'04;;
4031;Woongemeente;Aalten;Algemeen leerjaar 3;Marokkanen;2004/'05;;
4032;Woongemeente;Aalten;Algemeen leerjaar 3;Surinamers;2003/'04;;
4033;Woongemeente;Aalten;Algemeen leerjaar 3;Surinamers;2004/'05;;
4034;Woongemeente;Aalten;Algemeen leerjaar 3;Antillianen en Arubanen;2003/'04;;
4035;Woongemeente;Aalten;Algemeen leerjaar 3;Antillianen en Arubanen;2004/'05;;
4036;Woongemeente;Aalten;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2003/'04;;
4037;Woongemeente;Aalten;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2004/'05;;
4038;Woongemeente;Aalten;Algemeen leerjaar 3;Herkomst onbekend;2003/'04;;
4039;Woongemeente;Aalten;Algemeen leerjaar 3;Herkomst onbekend;2004/'05;;
4040;Woongemeente;Aalten;Vwo;Totaal herkomstgroeperingen;2003/'04;50.0;20.0
4041;Woongemeente;Aalten;Vwo;Totaal herkomstgroeperingen;2004/'05;50.0;20.0
4042;Woongemeente;Aalten;Vwo;Autochtonen;2003/'04;40.0;20.0
4043;Woongemeente;Aalten;Vwo;Autochtonen;2004/'05;50.0;20.0
4044;Woongemeente;Aalten;Vwo;Niet-westerse allochtonen;2003/'04;;
4045;Woongemeente;Aalten;Vwo;Niet-westerse allochtonen;2004/'05;;
4046;Woongemeente;Aalten;Vwo;Westerse allochtonen;2003/'04;;
4047;Woongemeente;Aalten;Vwo;Westerse allochtonen;2004/'05;;
4048;Woongemeente;Aalten;Vwo;Turken;2003/'04;;
4049;Woongemeente;Aalten;Vwo;Turken;2004/'05;;
4050;Woongemeente;Aalten;Vwo;Marokkanen;2003/'04;;
4051;Woongemeente;Aalten;Vwo;Marokkanen;2004/'05;;
4052;Woongemeente;Aalten;Vwo;Surinamers;2003/'04;;
4053;Woongemeente;Aalten;Vwo;Surinamers;2004/'05;;
4054;Woongemeente;Aalten;Vwo;Antillianen en Arubanen;2003/'04;;
4055;Woongemeente;Aalten;Vwo;Antillianen en Arubanen;2004/'05;;
4056;Woongemeente;Aalten;Vwo;Overig niet-westerse allochtonen;2003/'04;;
4057;Woongemeente;Aalten;Vwo;Overig niet-westerse allochtonen;2004/'05;;
4058;Woongemeente;Aalten;Vwo;Herkomst onbekend;2003/'04;;
4059;Woongemeente;Aalten;Vwo;Herkomst onbekend;2004/'05;;
4060;Woongemeente;Aalten;Havo;Totaal herkomstgroeperingen;2003/'04;30.0;13.0
4061;Woongemeente;Aalten;Havo;Totaal herkomstgroeperingen;2004/'05;70.0;27.0
4062;Woongemeente;Aalten;Havo;Autochtonen;2003/'04;30.0;13.0
4063;Woongemeente;Aalten;Havo;Autochtonen;2004/'05;60.0;28.0
4064;Woongemeente;Aalten;Havo;Niet-westerse allochtonen;2003/'04;;
4065;Woongemeente;Aalten;Havo;Niet-westerse allochtonen;2004/'05;;
4066;Woongemeente;Aalten;Havo;Westerse allochtonen;2003/'04;;
4067;Woongemeente;Aalten;Havo;Westerse allochtonen;2004/'05;;
4068;Woongemeente;Aalten;Havo;Turken;2003/'04;;
4069;Woongemeente;Aalten;Havo;Turken;2004/'05;;
4070;Woongemeente;Aalten;Havo;Marokkanen;2003/'04;;
4071;Woongemeente;Aalten;Havo;Marokkanen;2004/'05;;
4072;Woongemeente;Aalten;Havo;Surinamers;2003/'04;;
4073;Woongemeente;Aalten;Havo;Surinamers;2004/'05;;
4074;Woongemeente;Aalten;Havo;Antillianen en Arubanen;2003/'04;;
4075;Woongemeente;Aalten;Havo;Antillianen en Arubanen;2004/'05;;
4076;Woongemeente;Aalten;Havo;Overig niet-westerse allochtonen;2003/'04;;
4077;Woongemeente;Aalten;Havo;Overig niet-westerse allochtonen;2004/'05;;
4078;Woongemeente;Aalten;Havo;Herkomst onbekend;2003/'04;;
4079;Woongemeente;Aalten;Havo;Herkomst onbekend;2004/'05;;
4080;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Totaal herkomstgroeperingen;2003/'04;160.0;66.0
4081;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Totaal herkomstgroeperingen;2004/'05;130.0;52.0
4082;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Autochtonen;2003/'04;140.0;66.0
4083;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Autochtonen;2004/'05;120.0;52.0
4084;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Niet-westerse allochtonen;2003/'04;;
4085;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Niet-westerse allochtonen;2004/'05;;
4086;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Westerse allochtonen;2003/'04;;
4087;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Westerse allochtonen;2004/'05;;
4088;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Turken;2003/'04;;
4089;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Turken;2004/'05;;
4090;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Marokkanen;2003/'04;;
4091;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Marokkanen;2004/'05;;
4092;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Surinamers;2003/'04;;
4093;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Surinamers;2004/'05;;
4094;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Antillianen en Arubanen;2003/'04;;
4095;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Antillianen en Arubanen;2004/'05;;
4096;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Overig niet-westerse allochtonen;2003/'04;;
4097;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Overig niet-westerse allochtonen;2004/'05;;
4098;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Herkomst onbekend;2003/'04;;
4099;Woongemeente;Aalten;Vmbo totaal (incl. lwoo);Herkomst onbekend;2004/'05;;
4100;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Totaal herkomstgroeperingen;2003/'04;50.0;23.0
4101;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Totaal herkomstgroeperingen;2004/'05;40.0;15.0
4102;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Autochtonen;2003/'04;50.0;23.0
4103;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Autochtonen;2004/'05;40.0;16.0
4104;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Niet-westerse allochtonen;2003/'04;;
4105;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Niet-westerse allochtonen;2004/'05;;
4106;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Westerse allochtonen;2003/'04;;
4107;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Westerse allochtonen;2004/'05;;
4108;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Turken;2003/'04;;
4109;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Turken;2004/'05;;
4110;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Marokkanen;2003/'04;;
4111;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Marokkanen;2004/'05;;
4112;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Surinamers;2003/'04;;
4113;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Surinamers;2004/'05;;
4114;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Antillianen en Arubanen;2003/'04;;
4115;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Antillianen en Arubanen;2004/'05;;
4116;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Overig niet-westerse allochtonen;2003/'04;;
4117;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Overig niet-westerse allochtonen;2004/'05;;
4118;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Herkomst onbekend;2003/'04;;
4119;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretisch-gemengd;Herkomst onbekend;2004/'05;;
4120;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;19.0
4121;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2004/'05;;
4122;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Autochtonen;2003/'04;40.0;19.0
4123;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Autochtonen;2004/'05;;
4124;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2003/'04;;
4125;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2004/'05;;
4126;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Westerse allochtonen;2003/'04;;
4127;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Westerse allochtonen;2004/'05;;
4128;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Turken;2003/'04;;
4129;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Turken;2004/'05;;
4130;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Marokkanen;2003/'04;;
4131;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Marokkanen;2004/'05;;
4132;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Surinamers;2003/'04;;
4133;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Surinamers;2004/'05;;
4134;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Antillianen en Arubanen;2003/'04;;
4135;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Antillianen en Arubanen;2004/'05;;
4136;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;
4137;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2004/'05;;
4138;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Herkomst onbekend;2003/'04;;
4139;Woongemeente;Aalten;Vmbo (incl. lwoo) theoretische leerweg;Herkomst onbekend;2004/'05;;
4140;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;
4141;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;40.0;15.0
4142;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Autochtonen;2003/'04;;
4143;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Autochtonen;2004/'05;40.0;16.0
4144;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2003/'04;;
4145;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2004/'05;;
4146;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Westerse allochtonen;2003/'04;;
4147;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Westerse allochtonen;2004/'05;;
4148;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Turken;2003/'04;;
4149;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Turken;2004/'05;;
4150;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Marokkanen;2003/'04;;
4151;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Marokkanen;2004/'05;;
4152;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Surinamers;2003/'04;;
4153;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Surinamers;2004/'05;;
4154;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Antillianen en Arubanen;2003/'04;;
4155;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Antillianen en Arubanen;2004/'05;;
4156;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;
4157;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;;
4158;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Herkomst onbekend;2003/'04;;
4159;Woongemeente;Aalten;Vmbo (incl. lwoo) gemengde leerweg;Herkomst onbekend;2004/'05;;
4160;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2003/'04;100.0;44.0
4161;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2004/'05;90.0;36.0
4162;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Autochtonen;2003/'04;90.0;43.0
4163;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Autochtonen;2004/'05;80.0;36.0
4164;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2003/'04;;
4165;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2004/'05;;
4166;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Westerse allochtonen;2003/'04;;
4167;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Westerse allochtonen;2004/'05;;
4168;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Turken;2003/'04;;
4169;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Turken;2004/'05;;
4170;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Marokkanen;2003/'04;;
4171;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Marokkanen;2004/'05;;
4172;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Surinamers;2003/'04;;
4173;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Surinamers;2004/'05;;
4174;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Antillianen en Arubanen;2003/'04;;
4175;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Antillianen en Arubanen;2004/'05;;
4176;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Overig niet-westerse allochtonen;2003/'04;;
4177;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Overig niet-westerse allochtonen;2004/'05;;
4178;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Herkomst onbekend;2003/'04;;
4179;Woongemeente;Aalten;Vmbo (incl. lwoo) kader - basisberoeps;Herkomst onbekend;2004/'05;;
4180;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Totaal herkomstgroeperingen;2003/'04;50.0;20.0
4181;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Totaal herkomstgroeperingen;2004/'05;50.0;19.0
4182;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Autochtonen;2003/'04;40.0;20.0
4183;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Autochtonen;2004/'05;50.0;20.0
4184;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Niet-westerse allochtonen;2003/'04;;
4185;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Niet-westerse allochtonen;2004/'05;;
4186;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Westerse allochtonen;2003/'04;;
4187;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Westerse allochtonen;2004/'05;;
4188;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Turken;2003/'04;;
4189;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Turken;2004/'05;;
4190;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Marokkanen;2003/'04;;
4191;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Marokkanen;2004/'05;;
4192;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Surinamers;2003/'04;;
4193;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Surinamers;2004/'05;;
4194;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2003/'04;;
4195;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2004/'05;;
4196;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2003/'04;;
4197;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2004/'05;;
4198;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Herkomst onbekend;2003/'04;;
4199;Woongemeente;Aalten;Vmbo (incl. lwoo) kaderberoepsgericht;Herkomst onbekend;2004/'05;;
4200;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2003/'04;60.0;24.0
4201;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2004/'05;40.0;17.0
4202;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Autochtonen;2003/'04;50.0;23.0
4203;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Autochtonen;2004/'05;40.0;16.0
4204;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2003/'04;;
4205;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2004/'05;;
4206;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Westerse allochtonen;2003/'04;;
4207;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Westerse allochtonen;2004/'05;;
4208;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Turken;2003/'04;;
4209;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Turken;2004/'05;;
4210;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Marokkanen;2003/'04;;
4211;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Marokkanen;2004/'05;;
4212;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Surinamers;2003/'04;;
4213;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Surinamers;2004/'05;;
4214;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2003/'04;;
4215;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2004/'05;;
4216;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2003/'04;;
4217;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2004/'05;;
4218;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Herkomst onbekend;2003/'04;;
4219;Woongemeente;Aalten;Vmbo (incl. lwoo) basisberoepsgericht;Herkomst onbekend;2004/'05;;
4220;Woongemeente;Aalten;Vmbo totaal (excl. lwoo);Totaal herkomstgroeperingen;2003/'04;130.0;55.0
