ID;BedrijfskenmerkenSBI2008;Perioden;Ziekteverzuimpercentage_1
4737;87 Verpleging en zorg met overnachting;2015 3e kwartaal;5.2
4738;87 Verpleging en zorg met overnachting;2015 4e kwartaal;5.9
4739;87 Verpleging en zorg met overnachting;2015;5.8
4740;87 Verpleging en zorg met overnachting;2016 1e kwartaal;6.7
4741;87 Verpleging en zorg met overnachting;2016 2e kwartaal;5.8
4742;87 Verpleging en zorg met overnachting;2016 3e kwartaal;5.4
4743;87 Verpleging en zorg met overnachting;2016 4e kwartaal;6.1
4744;87 Verpleging en zorg met overnachting;2016;6.0
4745;87 Verpleging en zorg met overnachting;2017 1e kwartaal;6.7
4746;87 Verpleging en zorg met overnachting;2017 2e kwartaal;6.0
4747;87 Verpleging en zorg met overnachting;2017 3e kwartaal;5.8
4748;87 Verpleging en zorg met overnachting;2017 4e kwartaal;6.5
4749;87 Verpleging en zorg met overnachting;2017;6.2
4750;87 Verpleging en zorg met overnachting;2018 1e kwartaal;7.7
4751;87 Verpleging en zorg met overnachting;2018 2e kwartaal;6.3
4752;87 Verpleging en zorg met overnachting;2018 3e kwartaal;6.0
4753;87 Verpleging en zorg met overnachting;2018 4e kwartaal;6.7
4754;87 Verpleging en zorg met overnachting;2018;6.7
4755;87 Verpleging en zorg met overnachting;2019 1e kwartaal;7.2
4756;87 Verpleging en zorg met overnachting;2019 2e kwartaal;6.7
4757;87 Verpleging en zorg met overnachting;2019 3e kwartaal;6.2
4758;87 Verpleging en zorg met overnachting;2019 4e kwartaal;7.1
4759;87 Verpleging en zorg met overnachting;2019;6.8
4760;87 Verpleging en zorg met overnachting;2020 1e kwartaal;7.8
4761;87 Verpleging en zorg met overnachting;2020 2e kwartaal;7.6
4762;87 Verpleging en zorg met overnachting;2020 3e kwartaal;7.0
4763;87 Verpleging en zorg met overnachting;2020 4e kwartaal;8.2
4764;87 Verpleging en zorg met overnachting;2020;7.7
4765;87 Verpleging en zorg met overnachting;2021 1e kwartaal;8.2
4766;87 Verpleging en zorg met overnachting;2021 2e kwartaal;7.7
4767;87 Verpleging en zorg met overnachting;2021 3e kwartaal;7.3
4768;87 Verpleging en zorg met overnachting;2021 4e kwartaal;8.8
4769;87 Verpleging en zorg met overnachting;2021 ;8.0
4770;87 Verpleging en zorg met overnachting;2022 1e kwartaal;10.1
4771;87 Verpleging en zorg met overnachting;2022 2e kwartaal;8.6
4772;87 Verpleging en zorg met overnachting;2022 3e kwartaal;8.1
4773;87 Verpleging en zorg met overnachting;2022 4e kwartaal;9.0
4774;87 Verpleging en zorg met overnachting;2022;9.0
4775;87 Verpleging en zorg met overnachting;2023 1e kwartaal;9.4
4776;87 Verpleging en zorg met overnachting;2023 2e kwartaal;8.0
4777;87 Verpleging en zorg met overnachting;2023 3e kwartaal;7.7
4778;87 Verpleging en zorg met overnachting;2023 4e kwartaal;8.9
4779;87 Verpleging en zorg met overnachting;2023;8.5
4780;87 Verpleging en zorg met overnachting;2024 1e kwartaal;9.1
4781;87 Verpleging en zorg met overnachting;2024 2e kwartaal;8.3
4782;87 Verpleging en zorg met overnachting;2024 3e kwartaal;8.0
4783;87 Verpleging en zorg met overnachting;2024 4e kwartaal;8.7
4784;87 Verpleging en zorg met overnachting;2024;8.6
4785;88 Welzijnszorg zonder overnachting;1996 1e kwartaal;6.2
4786;88 Welzijnszorg zonder overnachting;1996 2e kwartaal;5.4
4787;88 Welzijnszorg zonder overnachting;1996 3e kwartaal;5.3
4788;88 Welzijnszorg zonder overnachting;1996 4e kwartaal;5.5
4789;88 Welzijnszorg zonder overnachting;1996;5.6
4790;88 Welzijnszorg zonder overnachting;1997 1e kwartaal;6.2
4791;88 Welzijnszorg zonder overnachting;1997 2e kwartaal;5.6
4792;88 Welzijnszorg zonder overnachting;1997 3e kwartaal;5.6
4793;88 Welzijnszorg zonder overnachting;1997 4e kwartaal;6.0
4794;88 Welzijnszorg zonder overnachting;1997;5.8
4795;88 Welzijnszorg zonder overnachting;1998 1e kwartaal;6.4
4796;88 Welzijnszorg zonder overnachting;1998 2e kwartaal;6.3
4797;88 Welzijnszorg zonder overnachting;1998 3e kwartaal;6.1
4798;88 Welzijnszorg zonder overnachting;1998 4e kwartaal;6.3
4799;88 Welzijnszorg zonder overnachting;1998;6.3
4800;88 Welzijnszorg zonder overnachting;1999 1e kwartaal;7.1
4801;88 Welzijnszorg zonder overnachting;1999 2e kwartaal;7.0
4802;88 Welzijnszorg zonder overnachting;1999 3e kwartaal;7.0
4803;88 Welzijnszorg zonder overnachting;1999 4e kwartaal;6.7
4804;88 Welzijnszorg zonder overnachting;1999;7.0
4805;88 Welzijnszorg zonder overnachting;2000 1e kwartaal;7.6
4806;88 Welzijnszorg zonder overnachting;2000 2e kwartaal;6.8
4807;88 Welzijnszorg zonder overnachting;2000 3e kwartaal;6.8
4808;88 Welzijnszorg zonder overnachting;2000 4e kwartaal;6.7
4809;88 Welzijnszorg zonder overnachting;2000;7.0
4810;88 Welzijnszorg zonder overnachting;2001 1e kwartaal;7.2
4811;88 Welzijnszorg zonder overnachting;2001 2e kwartaal;7.0
4812;88 Welzijnszorg zonder overnachting;2001 3e kwartaal;6.8
4813;88 Welzijnszorg zonder overnachting;2001 4e kwartaal;7.5
4814;88 Welzijnszorg zonder overnachting;2001;7.1
4815;88 Welzijnszorg zonder overnachting;2002 1e kwartaal;7.5
4816;88 Welzijnszorg zonder overnachting;2002 2e kwartaal;6.6
4817;88 Welzijnszorg zonder overnachting;2002 3e kwartaal;6.2
4818;88 Welzijnszorg zonder overnachting;2002 4e kwartaal;6.2
4819;88 Welzijnszorg zonder overnachting;2002;6.6
4820;88 Welzijnszorg zonder overnachting;2003 1e kwartaal;6.6
4821;88 Welzijnszorg zonder overnachting;2003 2e kwartaal;6.0
4822;88 Welzijnszorg zonder overnachting;2003 3e kwartaal;4.6
4823;88 Welzijnszorg zonder overnachting;2003 4e kwartaal;6.2
4824;88 Welzijnszorg zonder overnachting;2003;5.8
4825;88 Welzijnszorg zonder overnachting;2004 1e kwartaal;
4826;88 Welzijnszorg zonder overnachting;2004 2e kwartaal;
4827;88 Welzijnszorg zonder overnachting;2004 3e kwartaal;
4828;88 Welzijnszorg zonder overnachting;2004 4e kwartaal;
4829;88 Welzijnszorg zonder overnachting;2004;
4830;88 Welzijnszorg zonder overnachting;2005 1e kwartaal;
4831;88 Welzijnszorg zonder overnachting;2005 2e kwartaal;
4832;88 Welzijnszorg zonder overnachting;2005 3e kwartaal;
4833;88 Welzijnszorg zonder overnachting;2005 4e kwartaal;
4834;88 Welzijnszorg zonder overnachting;2005;
4835;88 Welzijnszorg zonder overnachting;2006 1e kwartaal;5.8
4836;88 Welzijnszorg zonder overnachting;2006 2e kwartaal;5.0
4837;88 Welzijnszorg zonder overnachting;2006 3e kwartaal;4.5
4838;88 Welzijnszorg zonder overnachting;2006 4e kwartaal;5.2
4839;88 Welzijnszorg zonder overnachting;2006;5.1
4840;88 Welzijnszorg zonder overnachting;2007 1e kwartaal;6.0
4841;88 Welzijnszorg zonder overnachting;2007 2e kwartaal;5.2
4842;88 Welzijnszorg zonder overnachting;2007 3e kwartaal;4.7
4843;88 Welzijnszorg zonder overnachting;2007 4e kwartaal;5.4
4844;88 Welzijnszorg zonder overnachting;2007;5.3
4845;88 Welzijnszorg zonder overnachting;2008 1e kwartaal;7.0
4846;88 Welzijnszorg zonder overnachting;2008 2e kwartaal;5.8
4847;88 Welzijnszorg zonder overnachting;2008 3e kwartaal;5.3
4848;88 Welzijnszorg zonder overnachting;2008 4e kwartaal;6.1
4849;88 Welzijnszorg zonder overnachting;2008;6.0
4850;88 Welzijnszorg zonder overnachting;2009 1e kwartaal;6.6
4851;88 Welzijnszorg zonder overnachting;2009 2e kwartaal;5.5
4852;88 Welzijnszorg zonder overnachting;2009 3e kwartaal;5.3
4853;88 Welzijnszorg zonder overnachting;2009 4e kwartaal;6.0
4854;88 Welzijnszorg zonder overnachting;2009;5.8
4855;88 Welzijnszorg zonder overnachting;2010 1e kwartaal;6.2
4856;88 Welzijnszorg zonder overnachting;2010 2e kwartaal;5.4
4857;88 Welzijnszorg zonder overnachting;2010 3e kwartaal;5.2
4858;88 Welzijnszorg zonder overnachting;2010 4e kwartaal;5.8
4859;88 Welzijnszorg zonder overnachting;2010;5.7
4860;88 Welzijnszorg zonder overnachting;2011 1e kwartaal;6.2
4861;88 Welzijnszorg zonder overnachting;2011 2e kwartaal;5.4
4862;88 Welzijnszorg zonder overnachting;2011 3e kwartaal;5.3
4863;88 Welzijnszorg zonder overnachting;2011 4e kwartaal;5.7
4864;88 Welzijnszorg zonder overnachting;2011;5.7
4865;88 Welzijnszorg zonder overnachting;2012 1e kwartaal;6.0
4866;88 Welzijnszorg zonder overnachting;2012 2e kwartaal;5.3
4867;88 Welzijnszorg zonder overnachting;2012 3e kwartaal;4.9
4868;88 Welzijnszorg zonder overnachting;2012 4e kwartaal;5.4
4869;88 Welzijnszorg zonder overnachting;2012;5.4
4870;88 Welzijnszorg zonder overnachting;2013 1e kwartaal;6.1
4871;88 Welzijnszorg zonder overnachting;2013 2e kwartaal;5.2
4872;88 Welzijnszorg zonder overnachting;2013 3e kwartaal;5.0
4873;88 Welzijnszorg zonder overnachting;2013 4e kwartaal;5.4
4874;88 Welzijnszorg zonder overnachting;2013;5.4
4875;88 Welzijnszorg zonder overnachting;2014 1e kwartaal;5.7
4876;88 Welzijnszorg zonder overnachting;2014 2e kwartaal;5.3
4877;88 Welzijnszorg zonder overnachting;2014 3e kwartaal;5.1
4878;88 Welzijnszorg zonder overnachting;2014 4e kwartaal;5.7
4879;88 Welzijnszorg zonder overnachting;2014;5.4
4880;88 Welzijnszorg zonder overnachting;2015 1e kwartaal;6.0
4881;88 Welzijnszorg zonder overnachting;2015 2e kwartaal;5.2
4882;88 Welzijnszorg zonder overnachting;2015 3e kwartaal;5.1
4883;88 Welzijnszorg zonder overnachting;2015 4e kwartaal;5.4
4884;88 Welzijnszorg zonder overnachting;2015;5.4
4885;88 Welzijnszorg zonder overnachting;2016 1e kwartaal;6.2
4886;88 Welzijnszorg zonder overnachting;2016 2e kwartaal;5.4
4887;88 Welzijnszorg zonder overnachting;2016 3e kwartaal;5.0
4888;88 Welzijnszorg zonder overnachting;2016 4e kwartaal;5.8
4889;88 Welzijnszorg zonder overnachting;2016;5.6
4890;88 Welzijnszorg zonder overnachting;2017 1e kwartaal;6.1
4891;88 Welzijnszorg zonder overnachting;2017 2e kwartaal;5.5
4892;88 Welzijnszorg zonder overnachting;2017 3e kwartaal;5.3
4893;88 Welzijnszorg zonder overnachting;2017 4e kwartaal;6.0
4894;88 Welzijnszorg zonder overnachting;2017;5.7
4895;88 Welzijnszorg zonder overnachting;2018 1e kwartaal;6.8
4896;88 Welzijnszorg zonder overnachting;2018 2e kwartaal;6.1
4897;88 Welzijnszorg zonder overnachting;2018 3e kwartaal;5.6
4898;88 Welzijnszorg zonder overnachting;2018 4e kwartaal;6.0
4899;88 Welzijnszorg zonder overnachting;2018;6.1
4900;88 Welzijnszorg zonder overnachting;2019 1e kwartaal;6.6
4901;88 Welzijnszorg zonder overnachting;2019 2e kwartaal;6.2
4902;88 Welzijnszorg zonder overnachting;2019 3e kwartaal;5.8
4903;88 Welzijnszorg zonder overnachting;2019 4e kwartaal;6.2
4904;88 Welzijnszorg zonder overnachting;2019;6.1
4905;88 Welzijnszorg zonder overnachting;2020 1e kwartaal;7.1
4906;88 Welzijnszorg zonder overnachting;2020 2e kwartaal;6.4
4907;88 Welzijnszorg zonder overnachting;2020 3e kwartaal;6.1
4908;88 Welzijnszorg zonder overnachting;2020 4e kwartaal;6.9
4909;88 Welzijnszorg zonder overnachting;2020;6.7
4910;88 Welzijnszorg zonder overnachting;2021 1e kwartaal;7.0
4911;88 Welzijnszorg zonder overnachting;2021 2e kwartaal;6.8
4912;88 Welzijnszorg zonder overnachting;2021 3e kwartaal;6.5
4913;88 Welzijnszorg zonder overnachting;2021 4e kwartaal;7.7
4914;88 Welzijnszorg zonder overnachting;2021 ;7.0
4915;88 Welzijnszorg zonder overnachting;2022 1e kwartaal;9.3
4916;88 Welzijnszorg zonder overnachting;2022 2e kwartaal;7.7
4917;88 Welzijnszorg zonder overnachting;2022 3e kwartaal;7.4
4918;88 Welzijnszorg zonder overnachting;2022 4e kwartaal;8.4
4919;88 Welzijnszorg zonder overnachting;2022;8.2
4920;88 Welzijnszorg zonder overnachting;2023 1e kwartaal;8.6
4921;88 Welzijnszorg zonder overnachting;2023 2e kwartaal;7.4
4922;88 Welzijnszorg zonder overnachting;2023 3e kwartaal;7.1
4923;88 Welzijnszorg zonder overnachting;2023 4e kwartaal;8.2
4924;88 Welzijnszorg zonder overnachting;2023;7.8
4925;88 Welzijnszorg zonder overnachting;2024 1e kwartaal;8.4
4926;88 Welzijnszorg zonder overnachting;2024 2e kwartaal;7.7
4927;88 Welzijnszorg zonder overnachting;2024 3e kwartaal;7.3
4928;88 Welzijnszorg zonder overnachting;2024 4e kwartaal;8.0
4929;88 Welzijnszorg zonder overnachting;2024;7.9
4930;R Cultuur, sport en recreatie;1996 1e kwartaal;4.4
4931;R Cultuur, sport en recreatie;1996 2e kwartaal;4.3
4932;R Cultuur, sport en recreatie;1996 3e kwartaal;2.6
4933;R Cultuur, sport en recreatie;1996 4e kwartaal;3.8
4934;R Cultuur, sport en recreatie;1996;3.8
4935;R Cultuur, sport en recreatie;1997 1e kwartaal;3.7
4936;R Cultuur, sport en recreatie;1997 2e kwartaal;3.5
4937;R Cultuur, sport en recreatie;1997 3e kwartaal;3.3
4938;R Cultuur, sport en recreatie;1997 4e kwartaal;3.9
4939;R Cultuur, sport en recreatie;1997;3.6
4940;R Cultuur, sport en recreatie;1998 1e kwartaal;3.7
4941;R Cultuur, sport en recreatie;1998 2e kwartaal;3.5
4942;R Cultuur, sport en recreatie;1998 3e kwartaal;3.2
4943;R Cultuur, sport en recreatie;1998 4e kwartaal;4.5
4944;R Cultuur, sport en recreatie;1998;3.7
4945;R Cultuur, sport en recreatie;1999 1e kwartaal;5.1
4946;R Cultuur, sport en recreatie;1999 2e kwartaal;3.7
4947;R Cultuur, sport en recreatie;1999 3e kwartaal;3.9
4948;R Cultuur, sport en recreatie;1999 4e kwartaal;4.7
4949;R Cultuur, sport en recreatie;1999;4.4
4950;R Cultuur, sport en recreatie;2000 1e kwartaal;4.6
4951;R Cultuur, sport en recreatie;2000 2e kwartaal;4.5
4952;R Cultuur, sport en recreatie;2000 3e kwartaal;4.5
4953;R Cultuur, sport en recreatie;2000 4e kwartaal;4.9
4954;R Cultuur, sport en recreatie;2000;4.6
4955;R Cultuur, sport en recreatie;2001 1e kwartaal;4.2
4956;R Cultuur, sport en recreatie;2001 2e kwartaal;4.0
4957;R Cultuur, sport en recreatie;2001 3e kwartaal;3.8
4958;R Cultuur, sport en recreatie;2001 4e kwartaal;4.6
4959;R Cultuur, sport en recreatie;2001;4.2
4960;R Cultuur, sport en recreatie;2002 1e kwartaal;4.6
4961;R Cultuur, sport en recreatie;2002 2e kwartaal;4.1
4962;R Cultuur, sport en recreatie;2002 3e kwartaal;3.9
4963;R Cultuur, sport en recreatie;2002 4e kwartaal;4.3
4964;R Cultuur, sport en recreatie;2002;4.2
4965;R Cultuur, sport en recreatie;2003 1e kwartaal;4.2
4966;R Cultuur, sport en recreatie;2003 2e kwartaal;3.7
4967;R Cultuur, sport en recreatie;2003 3e kwartaal;3.3
4968;R Cultuur, sport en recreatie;2003 4e kwartaal;3.7
4969;R Cultuur, sport en recreatie;2003;3.7
4970;R Cultuur, sport en recreatie;2004 1e kwartaal;
4971;R Cultuur, sport en recreatie;2004 2e kwartaal;
4972;R Cultuur, sport en recreatie;2004 3e kwartaal;
4973;R Cultuur, sport en recreatie;2004 4e kwartaal;
4974;R Cultuur, sport en recreatie;2004;
4975;R Cultuur, sport en recreatie;2005 1e kwartaal;
4976;R Cultuur, sport en recreatie;2005 2e kwartaal;
4977;R Cultuur, sport en recreatie;2005 3e kwartaal;
4978;R Cultuur, sport en recreatie;2005 4e kwartaal;
4979;R Cultuur, sport en recreatie;2005;
4980;R Cultuur, sport en recreatie;2006 1e kwartaal;
4981;R Cultuur, sport en recreatie;2006 2e kwartaal;
4982;R Cultuur, sport en recreatie;2006 3e kwartaal;
4983;R Cultuur, sport en recreatie;2006 4e kwartaal;
4984;R Cultuur, sport en recreatie;2006;
4985;R Cultuur, sport en recreatie;2007 1e kwartaal;
4986;R Cultuur, sport en recreatie;2007 2e kwartaal;
4987;R Cultuur, sport en recreatie;2007 3e kwartaal;
4988;R Cultuur, sport en recreatie;2007 4e kwartaal;
4989;R Cultuur, sport en recreatie;2007;
4990;R Cultuur, sport en recreatie;2008 1e kwartaal;4.3
4991;R Cultuur, sport en recreatie;2008 2e kwartaal;3.7
4992;R Cultuur, sport en recreatie;2008 3e kwartaal;3.3
4993;R Cultuur, sport en recreatie;2008 4e kwartaal;3.6
4994;R Cultuur, sport en recreatie;2008;3.7
4995;R Cultuur, sport en recreatie;2009 1e kwartaal;3.9
4996;R Cultuur, sport en recreatie;2009 2e kwartaal;3.6
4997;R Cultuur, sport en recreatie;2009 3e kwartaal;3.4
4998;R Cultuur, sport en recreatie;2009 4e kwartaal;3.8
4999;R Cultuur, sport en recreatie;2009;3.7
5000;R Cultuur, sport en recreatie;2010 1e kwartaal;3.8
5001;R Cultuur, sport en recreatie;2010 2e kwartaal;3.2
5002;R Cultuur, sport en recreatie;2010 3e kwartaal;3.2
5003;R Cultuur, sport en recreatie;2010 4e kwartaal;3.6
5004;R Cultuur, sport en recreatie;2010;3.5
5005;R Cultuur, sport en recreatie;2011 1e kwartaal;3.7
5006;R Cultuur, sport en recreatie;2011 2e kwartaal;3.5
5007;R Cultuur, sport en recreatie;2011 3e kwartaal;3.6
5008;R Cultuur, sport en recreatie;2011 4e kwartaal;3.5
5009;R Cultuur, sport en recreatie;2011;3.6
5010;R Cultuur, sport en recreatie;2012 1e kwartaal;3.6
5011;R Cultuur, sport en recreatie;2012 2e kwartaal;3.3
5012;R Cultuur, sport en recreatie;2012 3e kwartaal;3.4
5013;R Cultuur, sport en recreatie;2012 4e kwartaal;3.5
5014;R Cultuur, sport en recreatie;2012;3.5
5015;R Cultuur, sport en recreatie;2013 1e kwartaal;3.7
5016;R Cultuur, sport en recreatie;2013 2e kwartaal;3.2
5017;R Cultuur, sport en recreatie;2013 3e kwartaal;3.3
5018;R Cultuur, sport en recreatie;2013 4e kwartaal;3.5
5019;R Cultuur, sport en recreatie;2013;3.4
5020;R Cultuur, sport en recreatie;2014 1e kwartaal;3.5
5021;R Cultuur, sport en recreatie;2014 2e kwartaal;3.1
5022;R Cultuur, sport en recreatie;2014 3e kwartaal;3.1
5023;R Cultuur, sport en recreatie;2014 4e kwartaal;3.3
5024;R Cultuur, sport en recreatie;2014;3.2
5025;R Cultuur, sport en recreatie;2015 1e kwartaal;3.5
5026;R Cultuur, sport en recreatie;2015 2e kwartaal;3.2
5027;R Cultuur, sport en recreatie;2015 3e kwartaal;2.9
5028;R Cultuur, sport en recreatie;2015 4e kwartaal;3.1
5029;R Cultuur, sport en recreatie;2015;3.2
5030;R Cultuur, sport en recreatie;2016 1e kwartaal;3.3
5031;R Cultuur, sport en recreatie;2016 2e kwartaal;3.1
5032;R Cultuur, sport en recreatie;2016 3e kwartaal;3.1
5033;R Cultuur, sport en recreatie;2016 4e kwartaal;3.1
5034;R Cultuur, sport en recreatie;2016;3.1
5035;R Cultuur, sport en recreatie;2017 1e kwartaal;3.5
5036;R Cultuur, sport en recreatie;2017 2e kwartaal;2.8
5037;R Cultuur, sport en recreatie;2017 3e kwartaal;2.8
5038;R Cultuur, sport en recreatie;2017 4e kwartaal;3.2
5039;R Cultuur, sport en recreatie;2017;3.1
5040;R Cultuur, sport en recreatie;2018 1e kwartaal;3.9
5041;R Cultuur, sport en recreatie;2018 2e kwartaal;3.1
5042;R Cultuur, sport en recreatie;2018 3e kwartaal;2.9
5043;R Cultuur, sport en recreatie;2018 4e kwartaal;3.3
5044;R Cultuur, sport en recreatie;2018;3.3
5045;R Cultuur, sport en recreatie;2019 1e kwartaal;4.1
5046;R Cultuur, sport en recreatie;2019 2e kwartaal;3.2
5047;R Cultuur, sport en recreatie;2019 3e kwartaal;3.1
5048;R Cultuur, sport en recreatie;2019 4e kwartaal;3.6
5049;R Cultuur, sport en recreatie;2019;3.6
5050;R Cultuur, sport en recreatie;2020 1e kwartaal;4.2
5051;R Cultuur, sport en recreatie;2020 2e kwartaal;3.6
5052;R Cultuur, sport en recreatie;2020 3e kwartaal;3.6
5053;R Cultuur, sport en recreatie;2020 4e kwartaal;4.2
5054;R Cultuur, sport en recreatie;2020;3.9
5055;R Cultuur, sport en recreatie;2021 1e kwartaal;4.0
5056;R Cultuur, sport en recreatie;2021 2e kwartaal;3.7
5057;R Cultuur, sport en recreatie;2021 3e kwartaal;4.1
5058;R Cultuur, sport en recreatie;2021 4e kwartaal;4.8
5059;R Cultuur, sport en recreatie;2021 ;4.2
5060;R Cultuur, sport en recreatie;2022 1e kwartaal;5.6
5061;R Cultuur, sport en recreatie;2022 2e kwartaal;5.1
5062;R Cultuur, sport en recreatie;2022 3e kwartaal;4.8
5063;R Cultuur, sport en recreatie;2022 4e kwartaal;5.2
5064;R Cultuur, sport en recreatie;2022;5.2
5065;R Cultuur, sport en recreatie;2023 1e kwartaal;5.3
5066;R Cultuur, sport en recreatie;2023 2e kwartaal;4.5
5067;R Cultuur, sport en recreatie;2023 3e kwartaal;4.1
5068;R Cultuur, sport en recreatie;2023 4e kwartaal;4.6
5069;R Cultuur, sport en recreatie;2023;4.6
5070;R Cultuur, sport en recreatie;2024 1e kwartaal;4.9
5071;R Cultuur, sport en recreatie;2024 2e kwartaal;4.5
5072;R Cultuur, sport en recreatie;2024 3e kwartaal;4.3
5073;R Cultuur, sport en recreatie;2024 4e kwartaal;4.6
5074;R Cultuur, sport en recreatie;2024;4.6
5075;S Overige dienstverlening;1996 1e kwartaal;4.9
5076;S Overige dienstverlening;1996 2e kwartaal;4.9
5077;S Overige dienstverlening;1996 3e kwartaal;3.0
5078;S Overige dienstverlening;1996 4e kwartaal;3.9
5079;S Overige dienstverlening;1996;4.2
5080;S Overige dienstverlening;1997 1e kwartaal;4.1
5081;S Overige dienstverlening;1997 2e kwartaal;3.5
5082;S Overige dienstverlening;1997 3e kwartaal;3.5
5083;S Overige dienstverlening;1997 4e kwartaal;4.2
5084;S Overige dienstverlening;1997;3.8
5085;S Overige dienstverlening;1998 1e kwartaal;4.1
5086;S Overige dienstverlening;1998 2e kwartaal;3.9
5087;S Overige dienstverlening;1998 3e kwartaal;3.5
5088;S Overige dienstverlening;1998 4e kwartaal;4.6
5089;S Overige dienstverlening;1998;4.0
5090;S Overige dienstverlening;1999 1e kwartaal;5.1
5091;S Overige dienstverlening;1999 2e kwartaal;3.9
5092;S Overige dienstverlening;1999 3e kwartaal;4.6
5093;S Overige dienstverlening;1999 4e kwartaal;4.8
5094;S Overige dienstverlening;1999;4.6
5095;S Overige dienstverlening;2000 1e kwartaal;4.7
5096;S Overige dienstverlening;2000 2e kwartaal;4.2
5097;S Overige dienstverlening;2000 3e kwartaal;4.2
5098;S Overige dienstverlening;2000 4e kwartaal;5.0
5099;S Overige dienstverlening;2000;4.5
5100;S Overige dienstverlening;2001 1e kwartaal;4.7
5101;S Overige dienstverlening;2001 2e kwartaal;5.1
5102;S Overige dienstverlening;2001 3e kwartaal;4.1
5103;S Overige dienstverlening;2001 4e kwartaal;5.3
5104;S Overige dienstverlening;2001;4.8
5105;S Overige dienstverlening;2002 1e kwartaal;4.9
5106;S Overige dienstverlening;2002 2e kwartaal;4.9
5107;S Overige dienstverlening;2002 3e kwartaal;4.1
5108;S Overige dienstverlening;2002 4e kwartaal;4.1
5109;S Overige dienstverlening;2002;4.5
5110;S Overige dienstverlening;2003 1e kwartaal;4.9
5111;S Overige dienstverlening;2003 2e kwartaal;4.1
5112;S Overige dienstverlening;2003 3e kwartaal;3.8
5113;S Overige dienstverlening;2003 4e kwartaal;4.0
5114;S Overige dienstverlening;2003;4.2
5115;S Overige dienstverlening;2004 1e kwartaal;
5116;S Overige dienstverlening;2004 2e kwartaal;
5117;S Overige dienstverlening;2004 3e kwartaal;
5118;S Overige dienstverlening;2004 4e kwartaal;
5119;S Overige dienstverlening;2004;
5120;S Overige dienstverlening;2005 1e kwartaal;
5121;S Overige dienstverlening;2005 2e kwartaal;
5122;S Overige dienstverlening;2005 3e kwartaal;
5123;S Overige dienstverlening;2005 4e kwartaal;
5124;S Overige dienstverlening;2005;
5125;S Overige dienstverlening;2006 1e kwartaal;
5126;S Overige dienstverlening;2006 2e kwartaal;
5127;S Overige dienstverlening;2006 3e kwartaal;
5128;S Overige dienstverlening;2006 4e kwartaal;
5129;S Overige dienstverlening;2006;
5130;S Overige dienstverlening;2007 1e kwartaal;
5131;S Overige dienstverlening;2007 2e kwartaal;
5132;S Overige dienstverlening;2007 3e kwartaal;
5133;S Overige dienstverlening;2007 4e kwartaal;
5134;S Overige dienstverlening;2007;
5135;S Overige dienstverlening;2008 1e kwartaal;3.6
5136;S Overige dienstverlening;2008 2e kwartaal;3.4
5137;S Overige dienstverlening;2008 3e kwartaal;3.1
5138;S Overige dienstverlening;2008 4e kwartaal;3.9
5139;S Overige dienstverlening;2008;3.5
5140;S Overige dienstverlening;2009 1e kwartaal;4.5
5141;S Overige dienstverlening;2009 2e kwartaal;3.2
5142;S Overige dienstverlening;2009 3e kwartaal;3.2
5143;S Overige dienstverlening;2009 4e kwartaal;3.6
5144;S Overige dienstverlening;2009;3.6
5145;S Overige dienstverlening;2010 1e kwartaal;3.6
5146;S Overige dienstverlening;2010 2e kwartaal;3.2
5147;S Overige dienstverlening;2010 3e kwartaal;3.1
5148;S Overige dienstverlening;2010 4e kwartaal;3.4
5149;S Overige dienstverlening;2010;3.3
5150;S Overige dienstverlening;2011 1e kwartaal;3.6
5151;S Overige dienstverlening;2011 2e kwartaal;3.8
5152;S Overige dienstverlening;2011 3e kwartaal;3.3
5153;S Overige dienstverlening;2011 4e kwartaal;3.5
5154;S Overige dienstverlening;2011;3.5
5155;S Overige dienstverlening;2012 1e kwartaal;3.5
5156;S Overige dienstverlening;2012 2e kwartaal;3.6
5157;S Overige dienstverlening;2012 3e kwartaal;3.2
5158;S Overige dienstverlening;2012 4e kwartaal;3.6
5159;S Overige dienstverlening;2012;3.5
5160;S Overige dienstverlening;2013 1e kwartaal;3.9
5161;S Overige dienstverlening;2013 2e kwartaal;3.3
5162;S Overige dienstverlening;2013 3e kwartaal;3.2
5163;S Overige dienstverlening;2013 4e kwartaal;3.3
5164;S Overige dienstverlening;2013;3.4
5165;S Overige dienstverlening;2014 1e kwartaal;3.5
5166;S Overige dienstverlening;2014 2e kwartaal;2.8
5167;S Overige dienstverlening;2014 3e kwartaal;2.9
5168;S Overige dienstverlening;2014 4e kwartaal;3.2
5169;S Overige dienstverlening;2014;3.1
5170;S Overige dienstverlening;2015 1e kwartaal;3.7
5171;S Overige dienstverlening;2015 2e kwartaal;3.2
5172;S Overige dienstverlening;2015 3e kwartaal;2.7
5173;S Overige dienstverlening;2015 4e kwartaal;3.3
5174;S Overige dienstverlening;2015;3.2
5175;S Overige dienstverlening;2016 1e kwartaal;3.9
5176;S Overige dienstverlening;2016 2e kwartaal;3.3
5177;S Overige dienstverlening;2016 3e kwartaal;2.9
5178;S Overige dienstverlening;2016 4e kwartaal;3.4
5179;S Overige dienstverlening;2016;3.4
5180;S Overige dienstverlening;2017 1e kwartaal;3.9
5181;S Overige dienstverlening;2017 2e kwartaal;3.4
