ID;Leeftijd;BijdrageplichtigInkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
7423;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Asten;2018;17.0
7424;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Asten;2019;12.0
7425;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Asten;2020;
7426;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Asten;2021;
7427;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Asten;2022;
7428;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarle-Nassau;2017;17.0
7429;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarle-Nassau;2018;15.0
7430;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarle-Nassau;2019;16.0
7431;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarle-Nassau;2020;
7432;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarle-Nassau;2021;
7433;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarle-Nassau;2022;
7434;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarn;2017;39.0
7435;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarn;2018;38.0
7436;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarn;2019;42.0
7437;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarn;2020;
7438;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarn;2021;
7439;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Baarn;2022;
7440;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barendrecht;2017;36.0
7441;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barendrecht;2018;36.0
7442;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barendrecht;2019;48.0
7443;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barendrecht;2020;
7444;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barendrecht;2021;
7445;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barendrecht;2022;
7446;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barneveld;2017;31.0
7447;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barneveld;2018;31.0
7448;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barneveld;2019;46.0
7449;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barneveld;2020;
7450;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barneveld;2021;
7451;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Barneveld;2022;
7452;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bedum;2017;14.0
7453;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bedum;2018;15.0
7454;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bedum;2019;
7455;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bedum;2020;
7456;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bedum;2021;
7457;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bedum;2022;
7458;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beek (L.);2017;44.0
7459;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beek (L.);2018;46.0
7460;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beek (L.);2019;40.0
7461;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beek (L.);2020;
7462;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beek (L.);2021;
7463;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beek (L.);2022;
7464;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beekdaelen;2017;
7465;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beekdaelen;2018;
7466;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beekdaelen;2019;69.0
7467;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beekdaelen;2020;
7468;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beekdaelen;2021;
7469;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beekdaelen;2022;
7470;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beemster;2017;12.0
7471;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beemster;2018;13.0
7472;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beemster;2019;11.0
7473;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beemster;2020;
7474;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beemster;2021;
7475;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beemster;2022;
7476;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beesel;2017;39.0
7477;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beesel;2018;36.0
7478;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beesel;2019;37.0
7479;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beesel;2020;
7480;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beesel;2021;
7481;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beesel;2022;
7482;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bellingwedde;2017;7.0
7483;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bellingwedde;2018;
7484;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bellingwedde;2019;
7485;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bellingwedde;2020;
7486;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bellingwedde;2021;
7487;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bellingwedde;2022;
7488;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berg en Dal;2017;46.0
7489;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berg en Dal;2018;44.0
7490;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berg en Dal;2019;30.0
7491;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berg en Dal;2020;
7492;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berg en Dal;2021;
7493;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berg en Dal;2022;
7494;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergeijk;2017;35.0
7495;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergeijk;2018;38.0
7496;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergeijk;2019;38.0
7497;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergeijk;2020;
7498;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergeijk;2021;
7499;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergeijk;2022;
7500;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (L.);2017;37.0
7501;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (L.);2018;40.0
7502;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (L.);2019;38.0
7503;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (L.);2020;
7504;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (L.);2021;
7505;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (L.);2022;
7506;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (NH.);2017;10.0
7507;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (NH.);2018;4.0
7508;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (NH.);2019;6.0
7509;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (NH.);2020;
7510;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (NH.);2021;
7511;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen (NH.);2022;
7512;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen op Zoom;2017;159.0
7513;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen op Zoom;2018;153.0
7514;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen op Zoom;2019;174.0
7515;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen op Zoom;2020;
7516;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen op Zoom;2021;
7517;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bergen op Zoom;2022;
7518;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berkelland;2017;109.0
7519;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berkelland;2018;110.0
7520;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berkelland;2019;119.0
7521;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berkelland;2020;
7522;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berkelland;2021;
7523;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Berkelland;2022;
7524;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bernheze;2017;67.0
7525;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bernheze;2018;61.0
7526;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bernheze;2019;58.0
7527;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bernheze;2020;
7528;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bernheze;2021;
7529;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bernheze;2022;
7530;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Best;2017;24.0
7531;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Best;2018;20.0
7532;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Best;2019;21.0
7533;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Best;2020;
7534;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Best;2021;
7535;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Best;2022;
7536;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beuningen;2017;15.0
7537;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beuningen;2018;15.0
7538;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beuningen;2019;41.0
7539;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beuningen;2020;
7540;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beuningen;2021;
7541;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beuningen;2022;
7542;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beverwijk;2017;79.0
7543;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beverwijk;2018;49.0
7544;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beverwijk;2019;36.0
7545;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beverwijk;2020;
7546;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beverwijk;2021;
7547;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Beverwijk;2022;
7548;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;het Bildt;2017;8.0
7549;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;het Bildt;2018;
7550;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;het Bildt;2019;
7551;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;het Bildt;2020;
7552;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;het Bildt;2021;
7553;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;het Bildt;2022;
7554;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Bilt;2017;0.0
7555;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Bilt;2018;0.0
7556;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Bilt;2019;0.0
7557;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Bilt;2020;
7558;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Bilt;2021;
7559;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Bilt;2022;
7560;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Binnenmaas;2017;45.0
7561;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Binnenmaas;2018;40.0
7562;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Binnenmaas;2019;
7563;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Binnenmaas;2020;
7564;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Binnenmaas;2021;
7565;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Binnenmaas;2022;
7566;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bladel;2017;42.0
7567;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bladel;2018;38.0
7568;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bladel;2019;36.0
7569;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bladel;2020;
7570;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bladel;2021;
7571;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bladel;2022;
7572;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Blaricum;2017;12.0
7573;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Blaricum;2018;13.0
7574;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Blaricum;2019;12.0
7575;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Blaricum;2020;
7576;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Blaricum;2021;
7577;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Blaricum;2022;
7578;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bloemendaal;2017;18.0
7579;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bloemendaal;2018;17.0
7580;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bloemendaal;2019;24.0
7581;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bloemendaal;2020;
7582;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bloemendaal;2021;
7583;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bloemendaal;2022;
7584;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bodegraven-Reeuwijk;2017;51.0
7585;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bodegraven-Reeuwijk;2018;48.0
7586;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bodegraven-Reeuwijk;2019;48.0
7587;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bodegraven-Reeuwijk;2020;
7588;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bodegraven-Reeuwijk;2021;
7589;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bodegraven-Reeuwijk;2022;
7590;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boekel;2017;15.0
7591;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boekel;2018;16.0
7592;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boekel;2019;16.0
7593;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boekel;2020;
7594;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boekel;2021;
7595;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boekel;2022;
7596;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ten Boer;2017;3.0
7597;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ten Boer;2018;3.0
7598;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ten Boer;2019;
7599;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ten Boer;2020;
7600;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ten Boer;2021;
7601;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ten Boer;2022;
7602;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borger-Odoorn;2017;22.0
7603;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borger-Odoorn;2018;23.0
7604;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borger-Odoorn;2019;31.0
7605;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borger-Odoorn;2020;
7606;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borger-Odoorn;2021;
7607;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borger-Odoorn;2022;
7608;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borne;2017;57.0
7609;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borne;2018;64.0
7610;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borne;2019;61.0
7611;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borne;2020;
7612;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borne;2021;
7613;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borne;2022;
7614;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borsele;2017;41.0
7615;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borsele;2018;41.0
7616;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borsele;2019;41.0
7617;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borsele;2020;
7618;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borsele;2021;
7619;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Borsele;2022;
7620;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxmeer;2017;32.0
7621;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxmeer;2018;29.0
7622;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxmeer;2019;15.0
7623;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxmeer;2020;
7624;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxmeer;2021;
7625;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxmeer;2022;
7626;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxtel;2017;49.0
7627;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxtel;2018;29.0
7628;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxtel;2019;14.0
7629;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxtel;2020;
7630;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxtel;2021;
7631;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Boxtel;2022;
7632;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Breda;2017;371.0
7633;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Breda;2018;356.0
7634;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Breda;2019;400.0
7635;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Breda;2020;
7636;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Breda;2021;
7637;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Breda;2022;
7638;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brielle;2017;23.0
7639;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brielle;2018;20.0
7640;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brielle;2019;22.0
7641;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brielle;2020;
7642;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brielle;2021;
7643;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brielle;2022;
7644;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bronckhorst;2017;71.0
7645;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bronckhorst;2018;72.0
7646;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bronckhorst;2019;79.0
7647;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bronckhorst;2020;
7648;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bronckhorst;2021;
7649;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bronckhorst;2022;
7650;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brummen;2017;59.0
7651;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brummen;2018;56.0
7652;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brummen;2019;49.0
7653;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brummen;2020;
7654;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brummen;2021;
7655;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brummen;2022;
7656;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brunssum;2017;105.0
7657;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brunssum;2018;98.0
7658;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brunssum;2019;97.0
7659;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brunssum;2020;
7660;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brunssum;2021;
7661;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Brunssum;2022;
7662;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunnik;2017;14.0
7663;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunnik;2018;15.0
7664;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunnik;2019;14.0
7665;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunnik;2020;
7666;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunnik;2021;
7667;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunnik;2022;
7668;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunschoten;2017;21.0
7669;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunschoten;2018;21.0
7670;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunschoten;2019;23.0
7671;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunschoten;2020;
7672;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunschoten;2021;
7673;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Bunschoten;2022;
7674;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Buren;2017;34.0
7675;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Buren;2018;32.0
7676;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Buren;2019;37.0
7677;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Buren;2020;
7678;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Buren;2021;
7679;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Buren;2022;
7680;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Capelle aan den IJssel;2017;123.0
7681;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Capelle aan den IJssel;2018;119.0
7682;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Capelle aan den IJssel;2019;132.0
7683;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Capelle aan den IJssel;2020;
7684;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Capelle aan den IJssel;2021;
7685;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Capelle aan den IJssel;2022;
7686;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Castricum;2017;13.0
7687;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Castricum;2018;3.0
7688;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Castricum;2019;6.0
7689;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Castricum;2020;
7690;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Castricum;2021;
7691;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Castricum;2022;
7692;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Coevorden;2017;38.0
7693;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Coevorden;2018;40.0
7694;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Coevorden;2019;51.0
7695;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Coevorden;2020;
7696;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Coevorden;2021;
7697;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Coevorden;2022;
7698;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cranendonck;2017;12.0
7699;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cranendonck;2018;29.0
7700;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cranendonck;2019;40.0
7701;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cranendonck;2020;
7702;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cranendonck;2021;
7703;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cranendonck;2022;
7704;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cromstrijen;2017;22.0
7705;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cromstrijen;2018;20.0
7706;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cromstrijen;2019;
7707;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cromstrijen;2020;
7708;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cromstrijen;2021;
7709;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cromstrijen;2022;
7710;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cuijk;2017;24.0
7711;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cuijk;2018;21.0
7712;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cuijk;2019;13.0
7713;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cuijk;2020;
7714;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cuijk;2021;
7715;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Cuijk;2022;
7716;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Culemborg;2017;16.0
7717;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Culemborg;2018;21.0
7718;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Culemborg;2019;12.0
7719;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Culemborg;2020;
7720;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Culemborg;2021;
7721;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Culemborg;2022;
7722;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dalfsen;2017;20.0
7723;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dalfsen;2018;22.0
7724;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dalfsen;2019;12.0
7725;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dalfsen;2020;
7726;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dalfsen;2021;
7727;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dalfsen;2022;
7728;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dantumadiel;2017;20.0
7729;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dantumadiel;2018;24.0
7730;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dantumadiel;2019;45.0
7731;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dantumadiel;2020;
7732;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dantumadiel;2021;
7733;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Dantumadiel;2022;
7734;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delft;2017;203.0
7735;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delft;2018;198.0
7736;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delft;2019;246.0
7737;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delft;2020;
7738;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Delft;2021;
