ID;PositieInHetHuishouden;SoortWoonruimte;RegioS;Perioden;Personen_1
6285;Totaal;Woningen in voorraad: totaal;Nuenen, Gerwen en Nederwetten;2020;23485.0
6286;Totaal;Woningen in voorraad: totaal;Nuenen, Gerwen en Nederwetten;2021;23630.0
6287;Totaal;Woningen in voorraad: totaal;Nuenen, Gerwen en Nederwetten;2022;23765.0
6288;Totaal;Woningen in voorraad: totaal;Nunspeet;2015;25880.0
6289;Totaal;Woningen in voorraad: totaal;Nunspeet;2016;25825.0
6290;Totaal;Woningen in voorraad: totaal;Nunspeet;2017;26085.0
6291;Totaal;Woningen in voorraad: totaal;Nunspeet;2018;26510.0
6292;Totaal;Woningen in voorraad: totaal;Nunspeet;2019;26900.0
6293;Totaal;Woningen in voorraad: totaal;Nunspeet;2020;27215.0
6294;Totaal;Woningen in voorraad: totaal;Nunspeet;2021;27435.0
6295;Totaal;Woningen in voorraad: totaal;Nunspeet;2022;27810.0
6296;Totaal;Woningen in voorraad: totaal;Nuth;2015;15180.0
6297;Totaal;Woningen in voorraad: totaal;Nuth;2016;15055.0
6298;Totaal;Woningen in voorraad: totaal;Nuth;2017;14975.0
6299;Totaal;Woningen in voorraad: totaal;Nuth;2018;14990.0
6300;Totaal;Woningen in voorraad: totaal;Nuth;2019;
6301;Totaal;Woningen in voorraad: totaal;Nuth;2020;
6302;Totaal;Woningen in voorraad: totaal;Nuth;2021;
6303;Totaal;Woningen in voorraad: totaal;Nuth;2022;
6304;Totaal;Woningen in voorraad: totaal;Oegstgeest;2015;22870.0
6305;Totaal;Woningen in voorraad: totaal;Oegstgeest;2016;23365.0
6306;Totaal;Woningen in voorraad: totaal;Oegstgeest;2017;23565.0
6307;Totaal;Woningen in voorraad: totaal;Oegstgeest;2018;24030.0
6308;Totaal;Woningen in voorraad: totaal;Oegstgeest;2019;24545.0
6309;Totaal;Woningen in voorraad: totaal;Oegstgeest;2020;24840.0
6310;Totaal;Woningen in voorraad: totaal;Oegstgeest;2021;25115.0
6311;Totaal;Woningen in voorraad: totaal;Oegstgeest;2022;25160.0
6312;Totaal;Woningen in voorraad: totaal;Oirschot;2015;17910.0
6313;Totaal;Woningen in voorraad: totaal;Oirschot;2016;18285.0
6314;Totaal;Woningen in voorraad: totaal;Oirschot;2017;18355.0
6315;Totaal;Woningen in voorraad: totaal;Oirschot;2018;18440.0
6316;Totaal;Woningen in voorraad: totaal;Oirschot;2019;18470.0
6317;Totaal;Woningen in voorraad: totaal;Oirschot;2020;18495.0
6318;Totaal;Woningen in voorraad: totaal;Oirschot;2021;18845.0
6319;Totaal;Woningen in voorraad: totaal;Oirschot;2022;18960.0
6320;Totaal;Woningen in voorraad: totaal;Oisterwijk;2015;24955.0
6321;Totaal;Woningen in voorraad: totaal;Oisterwijk;2016;25110.0
6322;Totaal;Woningen in voorraad: totaal;Oisterwijk;2017;25260.0
6323;Totaal;Woningen in voorraad: totaal;Oisterwijk;2018;25415.0
6324;Totaal;Woningen in voorraad: totaal;Oisterwijk;2019;25535.0
6325;Totaal;Woningen in voorraad: totaal;Oisterwijk;2020;25685.0
6326;Totaal;Woningen in voorraad: totaal;Oisterwijk;2021;31405.0
6327;Totaal;Woningen in voorraad: totaal;Oisterwijk;2022;31535.0
6328;Totaal;Woningen in voorraad: totaal;Oldambt;2015;38030.0
6329;Totaal;Woningen in voorraad: totaal;Oldambt;2016;37970.0
6330;Totaal;Woningen in voorraad: totaal;Oldambt;2017;37895.0
6331;Totaal;Woningen in voorraad: totaal;Oldambt;2018;37950.0
6332;Totaal;Woningen in voorraad: totaal;Oldambt;2019;38005.0
6333;Totaal;Woningen in voorraad: totaal;Oldambt;2020;38055.0
6334;Totaal;Woningen in voorraad: totaal;Oldambt;2021;38120.0
6335;Totaal;Woningen in voorraad: totaal;Oldambt;2022;38505.0
6336;Totaal;Woningen in voorraad: totaal;Oldebroek;2015;22820.0
6337;Totaal;Woningen in voorraad: totaal;Oldebroek;2016;22960.0
6338;Totaal;Woningen in voorraad: totaal;Oldebroek;2017;23215.0
6339;Totaal;Woningen in voorraad: totaal;Oldebroek;2018;23340.0
6340;Totaal;Woningen in voorraad: totaal;Oldebroek;2019;23425.0
6341;Totaal;Woningen in voorraad: totaal;Oldebroek;2020;23515.0
6342;Totaal;Woningen in voorraad: totaal;Oldebroek;2021;23685.0
6343;Totaal;Woningen in voorraad: totaal;Oldebroek;2022;23885.0
6344;Totaal;Woningen in voorraad: totaal;Oldenzaal;2015;31865.0
6345;Totaal;Woningen in voorraad: totaal;Oldenzaal;2016;31690.0
6346;Totaal;Woningen in voorraad: totaal;Oldenzaal;2017;31635.0
6347;Totaal;Woningen in voorraad: totaal;Oldenzaal;2018;31475.0
6348;Totaal;Woningen in voorraad: totaal;Oldenzaal;2019;31675.0
6349;Totaal;Woningen in voorraad: totaal;Oldenzaal;2020;31545.0
6350;Totaal;Woningen in voorraad: totaal;Oldenzaal;2021;31575.0
6351;Totaal;Woningen in voorraad: totaal;Oldenzaal;2022;31675.0
6352;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2015;17565.0
6353;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2016;17675.0
6354;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2017;17815.0
6355;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2018;17860.0
6356;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2019;18020.0
6357;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2020;18135.0
6358;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2021;18265.0
6359;Totaal;Woningen in voorraad: totaal;Olst-Wijhe;2022;18425.0
6360;Totaal;Woningen in voorraad: totaal;Ommen;2015;16435.0
6361;Totaal;Woningen in voorraad: totaal;Ommen;2016;16660.0
6362;Totaal;Woningen in voorraad: totaal;Ommen;2017;16860.0
6363;Totaal;Woningen in voorraad: totaal;Ommen;2018;17170.0
6364;Totaal;Woningen in voorraad: totaal;Ommen;2019;17340.0
6365;Totaal;Woningen in voorraad: totaal;Ommen;2020;17505.0
6366;Totaal;Woningen in voorraad: totaal;Ommen;2021;17675.0
6367;Totaal;Woningen in voorraad: totaal;Ommen;2022;17890.0
6368;Totaal;Woningen in voorraad: totaal;Onderbanken;2015;7795.0
6369;Totaal;Woningen in voorraad: totaal;Onderbanken;2016;7795.0
6370;Totaal;Woningen in voorraad: totaal;Onderbanken;2017;7810.0
6371;Totaal;Woningen in voorraad: totaal;Onderbanken;2018;7720.0
6372;Totaal;Woningen in voorraad: totaal;Onderbanken;2019;
6373;Totaal;Woningen in voorraad: totaal;Onderbanken;2020;
6374;Totaal;Woningen in voorraad: totaal;Onderbanken;2021;
6375;Totaal;Woningen in voorraad: totaal;Onderbanken;2022;
6376;Totaal;Woningen in voorraad: totaal;Oost Gelre;2015;29295.0
6377;Totaal;Woningen in voorraad: totaal;Oost Gelre;2016;29420.0
6378;Totaal;Woningen in voorraad: totaal;Oost Gelre;2017;29440.0
6379;Totaal;Woningen in voorraad: totaal;Oost Gelre;2018;29455.0
6380;Totaal;Woningen in voorraad: totaal;Oost Gelre;2019;29390.0
6381;Totaal;Woningen in voorraad: totaal;Oost Gelre;2020;29365.0
6382;Totaal;Woningen in voorraad: totaal;Oost Gelre;2021;29370.0
6383;Totaal;Woningen in voorraad: totaal;Oost Gelre;2022;29525.0
6384;Totaal;Woningen in voorraad: totaal;Oosterhout;2015;53535.0
6385;Totaal;Woningen in voorraad: totaal;Oosterhout;2016;53945.0
6386;Totaal;Woningen in voorraad: totaal;Oosterhout;2017;54525.0
6387;Totaal;Woningen in voorraad: totaal;Oosterhout;2018;55285.0
6388;Totaal;Woningen in voorraad: totaal;Oosterhout;2019;55615.0
6389;Totaal;Woningen in voorraad: totaal;Oosterhout;2020;55340.0
6390;Totaal;Woningen in voorraad: totaal;Oosterhout;2021;56065.0
6391;Totaal;Woningen in voorraad: totaal;Oosterhout;2022;56740.0
6392;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2015;24795.0
6393;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2016;24705.0
6394;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2017;24635.0
6395;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2018;24660.0
6396;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2019;24645.0
6397;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2020;24590.0
6398;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2021;24795.0
6399;Totaal;Woningen in voorraad: totaal;Ooststellingwerf;2022;24905.0
6400;Totaal;Woningen in voorraad: totaal;Oostzaan;2015;9370.0
6401;Totaal;Woningen in voorraad: totaal;Oostzaan;2016;9500.0
6402;Totaal;Woningen in voorraad: totaal;Oostzaan;2017;9600.0
6403;Totaal;Woningen in voorraad: totaal;Oostzaan;2018;9635.0
6404;Totaal;Woningen in voorraad: totaal;Oostzaan;2019;9625.0
6405;Totaal;Woningen in voorraad: totaal;Oostzaan;2020;9585.0
6406;Totaal;Woningen in voorraad: totaal;Oostzaan;2021;9530.0
6407;Totaal;Woningen in voorraad: totaal;Oostzaan;2022;9580.0
6408;Totaal;Woningen in voorraad: totaal;Opmeer;2015;11180.0
6409;Totaal;Woningen in voorraad: totaal;Opmeer;2016;11260.0
6410;Totaal;Woningen in voorraad: totaal;Opmeer;2017;11355.0
6411;Totaal;Woningen in voorraad: totaal;Opmeer;2018;11410.0
6412;Totaal;Woningen in voorraad: totaal;Opmeer;2019;11460.0
6413;Totaal;Woningen in voorraad: totaal;Opmeer;2020;11680.0
6414;Totaal;Woningen in voorraad: totaal;Opmeer;2021;11615.0
6415;Totaal;Woningen in voorraad: totaal;Opmeer;2022;11720.0
6416;Totaal;Woningen in voorraad: totaal;Opsterland;2015;29600.0
6417;Totaal;Woningen in voorraad: totaal;Opsterland;2016;29510.0
6418;Totaal;Woningen in voorraad: totaal;Opsterland;2017;29505.0
6419;Totaal;Woningen in voorraad: totaal;Opsterland;2018;29505.0
6420;Totaal;Woningen in voorraad: totaal;Opsterland;2019;29515.0
6421;Totaal;Woningen in voorraad: totaal;Opsterland;2020;29565.0
6422;Totaal;Woningen in voorraad: totaal;Opsterland;2021;29575.0
6423;Totaal;Woningen in voorraad: totaal;Opsterland;2022;29785.0
6424;Totaal;Woningen in voorraad: totaal;Oss;2015;89170.0
6425;Totaal;Woningen in voorraad: totaal;Oss;2016;89670.0
6426;Totaal;Woningen in voorraad: totaal;Oss;2017;90280.0
6427;Totaal;Woningen in voorraad: totaal;Oss;2018;90760.0
6428;Totaal;Woningen in voorraad: totaal;Oss;2019;91370.0
6429;Totaal;Woningen in voorraad: totaal;Oss;2020;91700.0
6430;Totaal;Woningen in voorraad: totaal;Oss;2021;92550.0
6431;Totaal;Woningen in voorraad: totaal;Oss;2022;93675.0
6432;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2015;23450.0
6433;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2016;23665.0
6434;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2017;23930.0
6435;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2018;24040.0
6436;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2019;
6437;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2020;
6438;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2021;
6439;Totaal;Woningen in voorraad: totaal;Oud-Beijerland;2022;
6440;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2015;39095.0
6441;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2016;39020.0
6442;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2017;38935.0
6443;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2018;38920.0
6444;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2019;38810.0
6445;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2020;38815.0
6446;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2021;38825.0
6447;Totaal;Woningen in voorraad: totaal;Oude IJsselstreek;2022;38925.0
6448;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2015;13140.0
6449;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2016;13150.0
6450;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2017;13190.0
6451;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2018;13585.0
6452;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2019;13700.0
6453;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2020;13795.0
6454;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2021;13900.0
6455;Totaal;Woningen in voorraad: totaal;Ouder-Amstel;2022;13925.0
6456;Totaal;Woningen in voorraad: totaal;Oudewater;2015;10035.0
6457;Totaal;Woningen in voorraad: totaal;Oudewater;2016;10165.0
6458;Totaal;Woningen in voorraad: totaal;Oudewater;2017;10150.0
6459;Totaal;Woningen in voorraad: totaal;Oudewater;2018;10160.0
6460;Totaal;Woningen in voorraad: totaal;Oudewater;2019;10200.0
6461;Totaal;Woningen in voorraad: totaal;Oudewater;2020;10090.0
6462;Totaal;Woningen in voorraad: totaal;Oudewater;2021;10100.0
6463;Totaal;Woningen in voorraad: totaal;Oudewater;2022;10165.0
6464;Totaal;Woningen in voorraad: totaal;Overbetuwe;2015;46575.0
6465;Totaal;Woningen in voorraad: totaal;Overbetuwe;2016;46925.0
6466;Totaal;Woningen in voorraad: totaal;Overbetuwe;2017;46940.0
6467;Totaal;Woningen in voorraad: totaal;Overbetuwe;2018;47355.0
6468;Totaal;Woningen in voorraad: totaal;Overbetuwe;2019;47710.0
6469;Totaal;Woningen in voorraad: totaal;Overbetuwe;2020;47975.0
6470;Totaal;Woningen in voorraad: totaal;Overbetuwe;2021;48030.0
6471;Totaal;Woningen in voorraad: totaal;Overbetuwe;2022;48365.0
6472;Totaal;Woningen in voorraad: totaal;Papendrecht;2015;32205.0
6473;Totaal;Woningen in voorraad: totaal;Papendrecht;2016;32245.0
6474;Totaal;Woningen in voorraad: totaal;Papendrecht;2017;32220.0
6475;Totaal;Woningen in voorraad: totaal;Papendrecht;2018;32265.0
6476;Totaal;Woningen in voorraad: totaal;Papendrecht;2019;32100.0
6477;Totaal;Woningen in voorraad: totaal;Papendrecht;2020;32140.0
6478;Totaal;Woningen in voorraad: totaal;Papendrecht;2021;32170.0
6479;Totaal;Woningen in voorraad: totaal;Papendrecht;2022;32220.0
6480;Totaal;Woningen in voorraad: totaal;Peel en Maas;2015;42705.0
6481;Totaal;Woningen in voorraad: totaal;Peel en Maas;2016;42780.0
6482;Totaal;Woningen in voorraad: totaal;Peel en Maas;2017;42645.0
6483;Totaal;Woningen in voorraad: totaal;Peel en Maas;2018;42680.0
6484;Totaal;Woningen in voorraad: totaal;Peel en Maas;2019;42745.0
6485;Totaal;Woningen in voorraad: totaal;Peel en Maas;2020;42855.0
6486;Totaal;Woningen in voorraad: totaal;Peel en Maas;2021;43220.0
6487;Totaal;Woningen in voorraad: totaal;Peel en Maas;2022;43640.0
6488;Totaal;Woningen in voorraad: totaal;Pekela;2015;12625.0
6489;Totaal;Woningen in voorraad: totaal;Pekela;2016;12480.0
6490;Totaal;Woningen in voorraad: totaal;Pekela;2017;12210.0
6491;Totaal;Woningen in voorraad: totaal;Pekela;2018;12210.0
6492;Totaal;Woningen in voorraad: totaal;Pekela;2019;12190.0
6493;Totaal;Woningen in voorraad: totaal;Pekela;2020;12170.0
6494;Totaal;Woningen in voorraad: totaal;Pekela;2021;12190.0
6495;Totaal;Woningen in voorraad: totaal;Pekela;2022;12155.0
6496;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2015;51880.0
6497;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2016;52645.0
6498;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2017;53625.0
6499;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2018;54315.0
6500;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2019;55300.0
6501;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2020;55660.0
6502;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2021;56565.0
6503;Totaal;Woningen in voorraad: totaal;Pijnacker-Nootdorp;2022;57595.0
6504;Totaal;Woningen in voorraad: totaal;Purmerend;2015;79310.0
6505;Totaal;Woningen in voorraad: totaal;Purmerend;2016;79425.0
6506;Totaal;Woningen in voorraad: totaal;Purmerend;2017;79530.0
6507;Totaal;Woningen in voorraad: totaal;Purmerend;2018;79645.0
6508;Totaal;Woningen in voorraad: totaal;Purmerend;2019;80670.0
6509;Totaal;Woningen in voorraad: totaal;Purmerend;2020;81190.0
6510;Totaal;Woningen in voorraad: totaal;Purmerend;2021;81035.0
6511;Totaal;Woningen in voorraad: totaal;Purmerend;2022;92930.0
6512;Totaal;Woningen in voorraad: totaal;Putten;2015;23725.0
6513;Totaal;Woningen in voorraad: totaal;Putten;2016;23765.0
6514;Totaal;Woningen in voorraad: totaal;Putten;2017;23725.0
6515;Totaal;Woningen in voorraad: totaal;Putten;2018;23665.0
6516;Totaal;Woningen in voorraad: totaal;Putten;2019;23630.0
6517;Totaal;Woningen in voorraad: totaal;Putten;2020;23910.0
6518;Totaal;Woningen in voorraad: totaal;Putten;2021;24095.0
6519;Totaal;Woningen in voorraad: totaal;Putten;2022;24500.0
6520;Totaal;Woningen in voorraad: totaal;Raalte;2015;36120.0
6521;Totaal;Woningen in voorraad: totaal;Raalte;2016;36285.0
6522;Totaal;Woningen in voorraad: totaal;Raalte;2017;36465.0
6523;Totaal;Woningen in voorraad: totaal;Raalte;2018;36825.0
6524;Totaal;Woningen in voorraad: totaal;Raalte;2019;37040.0
6525;Totaal;Woningen in voorraad: totaal;Raalte;2020;37190.0
6526;Totaal;Woningen in voorraad: totaal;Raalte;2021;37445.0
6527;Totaal;Woningen in voorraad: totaal;Raalte;2022;37740.0
6528;Totaal;Woningen in voorraad: totaal;Reimerswaal;2015;22135.0
6529;Totaal;Woningen in voorraad: totaal;Reimerswaal;2016;22240.0
6530;Totaal;Woningen in voorraad: totaal;Reimerswaal;2017;22410.0
6531;Totaal;Woningen in voorraad: totaal;Reimerswaal;2018;22525.0
6532;Totaal;Woningen in voorraad: totaal;Reimerswaal;2019;22570.0
6533;Totaal;Woningen in voorraad: totaal;Reimerswaal;2020;22720.0
6534;Totaal;Woningen in voorraad: totaal;Reimerswaal;2021;22660.0
6535;Totaal;Woningen in voorraad: totaal;Reimerswaal;2022;22875.0
6536;Totaal;Woningen in voorraad: totaal;Renkum;2015;30655.0
6537;Totaal;Woningen in voorraad: totaal;Renkum;2016;30745.0
6538;Totaal;Woningen in voorraad: totaal;Renkum;2017;30775.0
6539;Totaal;Woningen in voorraad: totaal;Renkum;2018;30695.0
6540;Totaal;Woningen in voorraad: totaal;Renkum;2019;30880.0
6541;Totaal;Woningen in voorraad: totaal;Renkum;2020;30920.0
6542;Totaal;Woningen in voorraad: totaal;Renkum;2021;30865.0
6543;Totaal;Woningen in voorraad: totaal;Renkum;2022;31005.0
6544;Totaal;Woningen in voorraad: totaal;Renswoude;2015;5000.0
6545;Totaal;Woningen in voorraad: totaal;Renswoude;2016;5035.0
6546;Totaal;Woningen in voorraad: totaal;Renswoude;2017;5130.0
6547;Totaal;Woningen in voorraad: totaal;Renswoude;2018;5220.0
6548;Totaal;Woningen in voorraad: totaal;Renswoude;2019;5405.0
6549;Totaal;Woningen in voorraad: totaal;Renswoude;2020;5510.0
6550;Totaal;Woningen in voorraad: totaal;Renswoude;2021;5615.0
6551;Totaal;Woningen in voorraad: totaal;Renswoude;2022;5670.0
6552;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2015;12630.0
6553;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2016;12715.0
6554;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2017;12800.0
6555;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2018;12790.0
6556;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2019;12875.0
6557;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2020;12940.0
6558;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2021;13040.0
6559;Totaal;Woningen in voorraad: totaal;Reusel-De Mierden;2022;13285.0
6560;Totaal;Woningen in voorraad: totaal;Rheden;2015;43415.0
6561;Totaal;Woningen in voorraad: totaal;Rheden;2016;43415.0
6562;Totaal;Woningen in voorraad: totaal;Rheden;2017;43360.0
6563;Totaal;Woningen in voorraad: totaal;Rheden;2018;43450.0
6564;Totaal;Woningen in voorraad: totaal;Rheden;2019;43450.0
6565;Totaal;Woningen in voorraad: totaal;Rheden;2020;43340.0
6566;Totaal;Woningen in voorraad: totaal;Rheden;2021;43265.0
6567;Totaal;Woningen in voorraad: totaal;Rheden;2022;43375.0
6568;Totaal;Woningen in voorraad: totaal;Rhenen;2015;19020.0
6569;Totaal;Woningen in voorraad: totaal;Rhenen;2016;19330.0
6570;Totaal;Woningen in voorraad: totaal;Rhenen;2017;19600.0
6571;Totaal;Woningen in voorraad: totaal;Rhenen;2018;19750.0
6572;Totaal;Woningen in voorraad: totaal;Rhenen;2019;19970.0
6573;Totaal;Woningen in voorraad: totaal;Rhenen;2020;20055.0
6574;Totaal;Woningen in voorraad: totaal;Rhenen;2021;20135.0
6575;Totaal;Woningen in voorraad: totaal;Rhenen;2022;20185.0
6576;Totaal;Woningen in voorraad: totaal;Ridderkerk;2015;44985.0
6577;Totaal;Woningen in voorraad: totaal;Ridderkerk;2016;45235.0
6578;Totaal;Woningen in voorraad: totaal;Ridderkerk;2017;45705.0
6579;Totaal;Woningen in voorraad: totaal;Ridderkerk;2018;46000.0
6580;Totaal;Woningen in voorraad: totaal;Ridderkerk;2019;46030.0
6581;Totaal;Woningen in voorraad: totaal;Ridderkerk;2020;46590.0
6582;Totaal;Woningen in voorraad: totaal;Ridderkerk;2021;46995.0
6583;Totaal;Woningen in voorraad: totaal;Ridderkerk;2022;47375.0
6584;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2015;10745.0
6585;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2016;10710.0
6586;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2017;10690.0
6587;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2018;
6588;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2019;
6589;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2020;
6590;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2021;
6591;Totaal;Woningen in voorraad: totaal;Rijnwaarden;2022;
6592;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2015;37665.0
6593;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2016;37710.0
6594;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2017;37865.0
6595;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2018;38100.0
6596;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2019;37925.0
6597;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2020;37980.0
6598;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2021;38030.0
6599;Totaal;Woningen in voorraad: totaal;Rijssen-Holten;2022;38195.0
6600;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2015;48840.0
6601;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2016;50380.0
6602;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2017;51345.0
6603;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2018;52740.0
6604;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2019;53670.0
6605;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2020;54470.0
6606;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2021;56175.0
6607;Totaal;Woningen in voorraad: totaal;Rijswijk (ZH.);2022;57300.0
6608;Totaal;Woningen in voorraad: totaal;Roerdalen;2015;20355.0
6609;Totaal;Woningen in voorraad: totaal;Roerdalen;2016;20230.0
6610;Totaal;Woningen in voorraad: totaal;Roerdalen;2017;20280.0
6611;Totaal;Woningen in voorraad: totaal;Roerdalen;2018;20165.0
6612;Totaal;Woningen in voorraad: totaal;Roerdalen;2019;20060.0
6613;Totaal;Woningen in voorraad: totaal;Roerdalen;2020;20110.0
6614;Totaal;Woningen in voorraad: totaal;Roerdalen;2021;20170.0
6615;Totaal;Woningen in voorraad: totaal;Roerdalen;2022;20365.0
6616;Totaal;Woningen in voorraad: totaal;Roermond;2015;55895.0
6617;Totaal;Woningen in voorraad: totaal;Roermond;2016;56170.0
6618;Totaal;Woningen in voorraad: totaal;Roermond;2017;56250.0
6619;Totaal;Woningen in voorraad: totaal;Roermond;2018;56530.0
6620;Totaal;Woningen in voorraad: totaal;Roermond;2019;56620.0
6621;Totaal;Woningen in voorraad: totaal;Roermond;2020;56345.0
6622;Totaal;Woningen in voorraad: totaal;Roermond;2021;58490.0
6623;Totaal;Woningen in voorraad: totaal;Roermond;2022;58945.0
6624;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2015;41130.0
6625;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2016;41215.0
6626;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2017;42025.0
6627;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2018;42405.0
6628;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2019;42760.0
6629;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2020;42760.0
6630;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2021;42990.0
6631;Totaal;Woningen in voorraad: totaal;De Ronde Venen;2022;43460.0
6632;Totaal;Woningen in voorraad: totaal;Roosendaal;2015;75935.0
6633;Totaal;Woningen in voorraad: totaal;Roosendaal;2016;76120.0
6634;Totaal;Woningen in voorraad: totaal;Roosendaal;2017;75970.0
6635;Totaal;Woningen in voorraad: totaal;Roosendaal;2018;75860.0
6636;Totaal;Woningen in voorraad: totaal;Roosendaal;2019;76005.0
6637;Totaal;Woningen in voorraad: totaal;Roosendaal;2020;75985.0
6638;Totaal;Woningen in voorraad: totaal;Roosendaal;2021;76025.0
6639;Totaal;Woningen in voorraad: totaal;Roosendaal;2022;76280.0
6640;Totaal;Woningen in voorraad: totaal;Rotterdam;2015;616765.0
6641;Totaal;Woningen in voorraad: totaal;Rotterdam;2016;620475.0
6642;Totaal;Woningen in voorraad: totaal;Rotterdam;2017;625010.0
6643;Totaal;Woningen in voorraad: totaal;Rotterdam;2018;628900.0
6644;Totaal;Woningen in voorraad: totaal;Rotterdam;2019;637190.0
6645;Totaal;Woningen in voorraad: totaal;Rotterdam;2020;639400.0
6646;Totaal;Woningen in voorraad: totaal;Rotterdam;2021;640725.0
6647;Totaal;Woningen in voorraad: totaal;Rotterdam;2022;647025.0
6648;Totaal;Woningen in voorraad: totaal;Rozendaal;2015;1495.0
6649;Totaal;Woningen in voorraad: totaal;Rozendaal;2016;1495.0
6650;Totaal;Woningen in voorraad: totaal;Rozendaal;2017;1570.0
6651;Totaal;Woningen in voorraad: totaal;Rozendaal;2018;1655.0
6652;Totaal;Woningen in voorraad: totaal;Rozendaal;2019;1705.0
6653;Totaal;Woningen in voorraad: totaal;Rozendaal;2020;1725.0
6654;Totaal;Woningen in voorraad: totaal;Rozendaal;2021;1745.0
6655;Totaal;Woningen in voorraad: totaal;Rozendaal;2022;1750.0
6656;Totaal;Woningen in voorraad: totaal;Rucphen;2015;21845.0
6657;Totaal;Woningen in voorraad: totaal;Rucphen;2016;21930.0
6658;Totaal;Woningen in voorraad: totaal;Rucphen;2017;21950.0
