ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
5794;Totaal mannen en vrouwen;15 tot 75 jaar;Eykenduinen;2040;1490;73.0;85.0;62.0;23.0;15.0
5795;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 20 Valkenboskwartier;14950;10470;70.0;80.0;49.0;31.0;20.0
5796;Totaal mannen en vrouwen;15 tot 75 jaar;Heesterbuurt;5510;3740;68.0;82.0;52.0;30.0;18.0
5797;Totaal mannen en vrouwen;15 tot 75 jaar;Valkenboskwartier;9440;6730;71.0;79.0;48.0;31.0;21.0
5798;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Regentessekwartier;11320;7940;70.0;80.0;49.0;31.0;20.0
5799;Totaal mannen en vrouwen;15 tot 75 jaar;Rond de Energiecentrale;5080;3480;68.0;82.0;50.0;32.0;18.0
5800;Totaal mannen en vrouwen;15 tot 75 jaar;Koningsplein en omgeving;6240;4470;72.0;79.0;49.0;30.0;21.0
5801;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 22 Zeeheldenkwartier;9820;6430;65.0;79.0;49.0;31.0;21.0
5802;Totaal mannen en vrouwen;15 tot 75 jaar;Zeeheldenkwartier;9820;6430;65.0;79.0;49.0;31.0;21.0
5803;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 23 Willemspark;1320;840;64.0;79.0;55.0;24.0;21.0
5804;Totaal mannen en vrouwen;15 tot 75 jaar;Willemspark;1320;840;64.0;79.0;55.0;24.0;21.0
5805;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 24 Haagse Bos;330;200;61.0;82.0;51.0;31.0;18.0
5806;Totaal mannen en vrouwen;15 tot 75 jaar;Haagse Bos;330;200;61.0;82.0;51.0;31.0;18.0
5807;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 25 Mariahoeve en Marlot;11140;6680;60.0;85.0;56.0;29.0;15.0
5808;Totaal mannen en vrouwen;15 tot 75 jaar;Landen;3830;2230;58.0;85.0;54.0;31.0;15.0
5809;Totaal mannen en vrouwen;15 tot 75 jaar;Kampen;2010;1210;60.0;86.0;56.0;30.0;14.0
5810;Totaal mannen en vrouwen;15 tot 75 jaar;Marlot;590;320;54.0;68.0;52.0;15.0;32.0
5811;Totaal mannen en vrouwen;15 tot 75 jaar;Burgen en Horsten;4720;2910;62.0;86.0;56.0;30.0;14.0
5812;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 26 Bezuidenhout;14360;9860;69.0;85.0;57.0;28.0;15.0
5813;Totaal mannen en vrouwen;15 tot 75 jaar;Bezuidenhout-West;3280;1850;56.0;89.0;51.0;39.0;11.0
5814;Totaal mannen en vrouwen;15 tot 75 jaar;Bezuidenhout-Midden;3610;2530;70.0;84.0;59.0;25.0;16.0
5815;Totaal mannen en vrouwen;15 tot 75 jaar;Bezuidenhout-Oost;7470;5480;73.0;85.0;58.0;26.0;15.0
5816;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 27 Stationsbuurt;10500;5900;56.0;84.0;41.0;43.0;16.0
5817;Totaal mannen en vrouwen;15 tot 75 jaar;Huygenspark;6690;3560;53.0;85.0;37.0;48.0;15.0
5818;Totaal mannen en vrouwen;15 tot 75 jaar;Rivierenbuurt-Zuid;790;440;56.0;81.0;36.0;45.0;19.0
5819;Totaal mannen en vrouwen;15 tot 75 jaar;Rivierenbuurt-Noord;3020;1890;63.0;81.0;49.0;33.0;19.0
5820;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 28 Centrum;17120;10760;63.0;81.0;47.0;34.0;19.0
5821;Totaal mannen en vrouwen;15 tot 75 jaar;Kortenbos;6310;3890;62.0;81.0;47.0;34.0;19.0
5822;Totaal mannen en vrouwen;15 tot 75 jaar;Voorhout;2100;1400;67.0;76.0;46.0;30.0;24.0
5823;Totaal mannen en vrouwen;15 tot 75 jaar;Uilebomen;2670;1670;63.0;85.0;57.0;28.0;15.0
5824;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwal;6050;3800;63.0;81.0;44.0;37.0;19.0
5825;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 29 Schildersbuurt;23920;11890;50.0;79.0;40.0;38.0;21.0
5826;Totaal mannen en vrouwen;15 tot 75 jaar;Schildersbuurt-West;11030;5790;53.0;77.0;39.0;38.0;23.0
5827;Totaal mannen en vrouwen;15 tot 75 jaar;Schildersbuurt-Noord;7500;3540;47.0;80.0;42.0;39.0;20.0
5828;Totaal mannen en vrouwen;15 tot 75 jaar;Schildersbuurt-Oost;5400;2550;47.0;80.0;41.0;39.0;20.0
5829;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 30 Transvaalkwartier;12430;6880;55.0;69.0;34.0;35.0;31.0
5830;Totaal mannen en vrouwen;15 tot 75 jaar;Transvaalkwartier-Noord;3090;1530;49.0;75.0;34.0;41.0;25.0
5831;Totaal mannen en vrouwen;15 tot 75 jaar;Transvaalkwartier-Midden;3670;2090;57.0;70.0;36.0;34.0;30.0
5832;Totaal mannen en vrouwen;15 tot 75 jaar;Transvaalkwartier-Zuid;5670;3260;58.0;66.0;32.0;34.0;34.0
5833;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 31 Rustenburg en Oostbroek;15060;10230;68.0;75.0;42.0;34.0;25.0
5834;Totaal mannen en vrouwen;15 tot 75 jaar;Rustenburg;4870;3330;68.0;79.0;48.0;31.0;21.0
5835;Totaal mannen en vrouwen;15 tot 75 jaar;Oostbroek-Noord;3680;2530;69.0;78.0;43.0;34.0;22.0
5836;Totaal mannen en vrouwen;15 tot 75 jaar;Oostbroek-Zuid;6510;4370;67.0;71.0;36.0;35.0;29.0
5837;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 32 Leyenburg;11960;8250;69.0;84.0;56.0;29.0;16.0
5838;Totaal mannen en vrouwen;15 tot 75 jaar;Leyenburg;11960;8250;69.0;84.0;56.0;29.0;16.0
5839;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 33 Bouwlust en Vrederust;20990;11610;55.0;78.0;46.0;33.0;22.0
5840;Totaal mannen en vrouwen;15 tot 75 jaar;Venen, Oorden en Raden;6350;3410;54.0;78.0;43.0;35.0;22.0
5841;Totaal mannen en vrouwen;15 tot 75 jaar;Zijden, Steden en Zichten;5930;3270;55.0;78.0;45.0;33.0;22.0
5842;Totaal mannen en vrouwen;15 tot 75 jaar;Dreven en Gaarden;7640;4310;56.0;79.0;46.0;33.0;21.0
5843;Totaal mannen en vrouwen;15 tot 75 jaar;De Uithof;1070;630;59.0;76.0;54.0;22.0;24.0
5844;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 34 Morgenstond;15330;8960;58.0;79.0;47.0;32.0;21.0
5845;Totaal mannen en vrouwen;15 tot 75 jaar;Morgenstond-Zuid;4960;2810;57.0;75.0;41.0;34.0;25.0
5846;Totaal mannen en vrouwen;15 tot 75 jaar;Morgenstond-West;5680;3560;63.0;79.0;52.0;27.0;21.0
5847;Totaal mannen en vrouwen;15 tot 75 jaar;Morgenstond-Oost;4690;2600;55.0;82.0;47.0;35.0;18.0
5848;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 35 Zuiderpark;110;40;;;;;
5849;Totaal mannen en vrouwen;15 tot 75 jaar;Zuiderpark;110;40;;;;;
5850;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 36 Moerwijk;15800;8750;55.0;80.0;43.0;37.0;20.0
5851;Totaal mannen en vrouwen;15 tot 75 jaar;Moerwijk-Oost;2170;1170;54.0;76.0;39.0;37.0;24.0
5852;Totaal mannen en vrouwen;15 tot 75 jaar;Moerwijk-West;4600;2230;48.0;83.0;44.0;38.0;17.0
5853;Totaal mannen en vrouwen;15 tot 75 jaar;Moerwijk-Noord;5480;3250;59.0;78.0;41.0;36.0;22.0
5854;Totaal mannen en vrouwen;15 tot 75 jaar;Moerwijk-Zuid;3540;2100;59.0;83.0;48.0;35.0;17.0
5855;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 37 Groente- en Fruitmarkt;4100;2400;58.0;67.0;36.0;32.0;33.0
5856;Totaal mannen en vrouwen;15 tot 75 jaar;Groente- en Fruitmarkt;4100;2400;58.0;67.0;36.0;32.0;33.0
5857;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 38 Laakkwartier en Spoorwijk;34610;21050;61.0;79.0;41.0;38.0;21.0
5858;Totaal mannen en vrouwen;15 tot 75 jaar;Laakhaven-Oost;3760;1840;49.0;87.0;41.0;46.0;13.0
5859;Totaal mannen en vrouwen;15 tot 75 jaar;Laakhaven-West;5250;3130;60.0;84.0;42.0;42.0;16.0
5860;Totaal mannen en vrouwen;15 tot 75 jaar;Spoorwijk;3330;1980;59.0;82.0;49.0;33.0;18.0
5861;Totaal mannen en vrouwen;15 tot 75 jaar;Laakkwartier-West;6340;4130;65.0;77.0;42.0;35.0;23.0
5862;Totaal mannen en vrouwen;15 tot 75 jaar;Laakkwartier-Oost;9250;6110;66.0;75.0;39.0;36.0;25.0
5863;Totaal mannen en vrouwen;15 tot 75 jaar;Noordpolderbuurt;6680;3850;58.0;78.0;38.0;40.0;22.0
5864;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 39 Binckhorst;840;650;77.0;85.0;54.0;31.0;15.0
5865;Totaal mannen en vrouwen;15 tot 75 jaar;Binckhorst;840;650;77.0;85.0;54.0;31.0;15.0
5866;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 40 Wateringse Veld;16680;11850;71.0;81.0;58.0;23.0;19.0
5867;Totaal mannen en vrouwen;15 tot 75 jaar;Erasmus Veld;1570;1080;69.0;78.0;55.0;23.0;22.0
5868;Totaal mannen en vrouwen;15 tot 75 jaar;Hoge Veld;6350;4660;73.0;80.0;58.0;22.0;20.0
5869;Totaal mannen en vrouwen;15 tot 75 jaar;Parkbuurt oosteinde;2760;1990;72.0;78.0;57.0;22.0;22.0
5870;Totaal mannen en vrouwen;15 tot 75 jaar;Lage Veld;3300;2130;64.0;83.0;58.0;25.0;17.0
5871;Totaal mannen en vrouwen;15 tot 75 jaar;Zonne Veld;2690;1990;74.0;83.0;59.0;25.0;17.0
5872;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 41 Hoornwijk;310;210;68.0;85.0;45.0;39.0;15.0
5873;Totaal mannen en vrouwen;15 tot 75 jaar;Vlietzoom-West;130;80;;;;;
5874;Totaal mannen en vrouwen;15 tot 75 jaar;Vliegeniersbuurt;0;0;;;;;
5875;Totaal mannen en vrouwen;15 tot 75 jaar;De Reef;180;130;70.0;;;;
5876;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 42 Ypenburg;20630;14710;71.0;83.0;59.0;24.0;17.0
5877;Totaal mannen en vrouwen;15 tot 75 jaar;Bosweide;1550;1060;68.0;76.0;56.0;20.0;24.0
5878;Totaal mannen en vrouwen;15 tot 75 jaar;Tedingerbuurt;0;0;;;;;
5879;Totaal mannen en vrouwen;15 tot 75 jaar;De Venen;1310;930;71.0;82.0;59.0;22.0;18.0
5880;Totaal mannen en vrouwen;15 tot 75 jaar;Morgenweide;5500;3930;72.0;84.0;59.0;26.0;16.0
5881;Totaal mannen en vrouwen;15 tot 75 jaar;Singels;4340;2980;69.0;85.0;60.0;25.0;15.0
5882;Totaal mannen en vrouwen;15 tot 75 jaar;Waterbuurt;3650;2620;72.0;84.0;59.0;24.0;16.0
5883;Totaal mannen en vrouwen;15 tot 75 jaar;De Bras;4290;3190;75.0;84.0;60.0;23.0;16.0
5884;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 43 Forepark;110;80;;;;;
5885;Totaal mannen en vrouwen;15 tot 75 jaar;Vlietzoom-Oost;80;50;;;;;
5886;Totaal mannen en vrouwen;15 tot 75 jaar;De Rivieren;40;30;;;;;
5887;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 44 Leidschenveen;15540;11460;74.0;86.0;63.0;23.0;14.0
5888;Totaal mannen en vrouwen;15 tot 75 jaar;De Lanen;3940;3030;77.0;85.0;63.0;22.0;15.0
5889;Totaal mannen en vrouwen;15 tot 75 jaar;De Velden;3270;2360;72.0;86.0;63.0;23.0;14.0
5890;Totaal mannen en vrouwen;15 tot 75 jaar;De Vissen;6480;4650;72.0;86.0;62.0;24.0;14.0
5891;Totaal mannen en vrouwen;15 tot 75 jaar;Rietbuurt;1850;1420;77.0;84.0;63.0;22.0;16.0
5892;Totaal mannen en vrouwen;15 tot 75 jaar;Groningen;188190;119630;64.0;86.0;49.0;37.0;14.0
5893;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;21120;12600;60.0;86.0;30.0;55.0;14.0
5894;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Noord;4200;2520;60.0;86.0;29.0;57.0;14.0
5895;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Zuid;5990;3590;60.0;85.0;28.0;57.0;15.0
5896;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;3960;2330;59.0;87.0;28.0;59.0;13.0
5897;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-West;1590;990;62.0;86.0;33.0;53.0;14.0
5898;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderplantsoen;10;10;;;;;
5899;Totaal mannen en vrouwen;15 tot 75 jaar;Hortusbuurt-Ebbingekwartier;5090;3090;61.0;85.0;34.0;51.0;15.0
5900;Totaal mannen en vrouwen;15 tot 75 jaar;UMCG;0;0;;;;;
5901;Totaal mannen en vrouwen;15 tot 75 jaar;Stationsgebied;270;80;30.0;;;;
5902;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Zuid;17870;11700;65.0;87.0;42.0;46.0;13.0
5903;Totaal mannen en vrouwen;15 tot 75 jaar;De Meeuwen;1150;620;54.0;83.0;56.0;27.0;17.0
5904;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterpoort;4630;2960;64.0;85.0;40.0;46.0;15.0
5905;Totaal mannen en vrouwen;15 tot 75 jaar;Herewegbuurt;1330;930;69.0;85.0;44.0;42.0;15.0
5906;Totaal mannen en vrouwen;15 tot 75 jaar;Rivierenbuurt;4100;2660;65.0;89.0;42.0;47.0;11.0
5907;Totaal mannen en vrouwen;15 tot 75 jaar;Grunobuurt;1840;1280;69.0;89.0;47.0;42.0;11.0
5908;Totaal mannen en vrouwen;15 tot 75 jaar;Badstratenbuurt;810;530;65.0;86.0;37.0;50.0;14.0
5909;Totaal mannen en vrouwen;15 tot 75 jaar;Zeeheldenbuurt;2830;1850;66.0;90.0;35.0;55.0;10.0
5910;Totaal mannen en vrouwen;15 tot 75 jaar;Laanhuizen;1120;840;75.0;89.0;46.0;42.0;11.0
5911;Totaal mannen en vrouwen;15 tot 75 jaar;Stadspark;20;10;;;;;
5912;Totaal mannen en vrouwen;15 tot 75 jaar;Martini Trade Park;40;20;;;;;
5913;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-West;12720;7970;63.0;86.0;40.0;45.0;14.0
5914;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;2260;1400;62.0;85.0;46.0;38.0;15.0
5915;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderplantsoenbuurt;3450;2280;66.0;85.0;41.0;44.0;15.0
5916;Totaal mannen en vrouwen;15 tot 75 jaar;Schildersbuurt;5060;3090;61.0;86.0;36.0;50.0;14.0
5917;Totaal mannen en vrouwen;15 tot 75 jaar;Kostverloren;1940;1200;62.0;87.0;43.0;45.0;13.0
5918;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Noord;16260;10030;62.0;89.0;40.0;49.0;11.0
5919;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoogte;3490;2110;60.0;90.0;43.0;47.0;10.0
5920;Totaal mannen en vrouwen;15 tot 75 jaar;Indische buurt;7290;4240;58.0;89.0;40.0;49.0;11.0
5921;Totaal mannen en vrouwen;15 tot 75 jaar;Professorenbuurt;5480;3690;67.0;89.0;40.0;50.0;11.0
5922;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterparkwijk;10670;6680;63.0;89.0;47.0;42.0;11.0
5923;Totaal mannen en vrouwen;15 tot 75 jaar;Gorechtbuurt;4220;2800;66.0;91.0;42.0;49.0;9.0
5924;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelbuurt;2140;1170;55.0;88.0;50.0;38.0;12.0
5925;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;2380;1390;58.0;89.0;50.0;38.0;11.0
5926;Totaal mannen en vrouwen;15 tot 75 jaar;Florabuurt;1210;870;72.0;88.0;57.0;31.0;12.0
5927;Totaal mannen en vrouwen;15 tot 75 jaar;Damsterbuurt;720;450;63.0;90.0;41.0;49.0;10.0
5928;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidoost;2590;1870;72.0;83.0;53.0;30.0;17.0
5929;Totaal mannen en vrouwen;15 tot 75 jaar;De Linie;750;610;81.0;85.0;60.0;25.0;15.0
5930;Totaal mannen en vrouwen;15 tot 75 jaar;Europapark;850;580;68.0;85.0;53.0;32.0;15.0
5931;Totaal mannen en vrouwen;15 tot 75 jaar;Eemskanaal;70;50;;;;;
5932;Totaal mannen en vrouwen;15 tot 75 jaar;Kop van Oost;650;470;73.0;83.0;51.0;32.0;17.0
5933;Totaal mannen en vrouwen;15 tot 75 jaar;Woonschepenhaven;120;80;;;;;
5934;Totaal mannen en vrouwen;15 tot 75 jaar;Driebond;10;0;;;;;
5935;Totaal mannen en vrouwen;15 tot 75 jaar;Eemspoort;30;10;;;;;
5936;Totaal mannen en vrouwen;15 tot 75 jaar;Euvelgunne;40;30;;;;;
5937;Totaal mannen en vrouwen;15 tot 75 jaar;Winschoterdiep;40;20;;;;;
5938;Totaal mannen en vrouwen;15 tot 75 jaar;Stainkoel'n;0;0;;;;;
5939;Totaal mannen en vrouwen;15 tot 75 jaar;Roodehaan;20;20;;;;;
5940;Totaal mannen en vrouwen;15 tot 75 jaar;Waterhuizen;10;0;;;;;
5941;Totaal mannen en vrouwen;15 tot 75 jaar;Helpman e.o.;14700;9850;67.0;85.0;55.0;30.0;15.0
5942;Totaal mannen en vrouwen;15 tot 75 jaar;Sterrebosbuurt;190;140;75.0;;;;
5943;Totaal mannen en vrouwen;15 tot 75 jaar;Coendersborg;2200;1550;70.0;87.0;59.0;28.0;13.0
5944;Totaal mannen en vrouwen;15 tot 75 jaar;Klein Martijn;500;320;64.0;80.0;66.0;14.0;20.0
5945;Totaal mannen en vrouwen;15 tot 75 jaar;Villabuurt;640;390;61.0;66.0;51.0;15.0;34.0
5946;Totaal mannen en vrouwen;15 tot 75 jaar;Helpman;5060;3460;68.0;85.0;51.0;34.0;15.0
5947;Totaal mannen en vrouwen;15 tot 75 jaar;De Wijert;3830;2410;63.0;89.0;52.0;37.0;11.0
5948;Totaal mannen en vrouwen;15 tot 75 jaar;De Wijert-Zuid;2290;1590;69.0;82.0;63.0;19.0;18.0
5949;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwest;8110;5260;65.0;86.0;59.0;27.0;14.0
5950;Totaal mannen en vrouwen;15 tot 75 jaar;Corpus den Hoorn;3390;2170;64.0;90.0;58.0;32.0;10.0
5951;Totaal mannen en vrouwen;15 tot 75 jaar;Hoornse Meer;3200;2090;65.0;86.0;60.0;26.0;14.0
5952;Totaal mannen en vrouwen;15 tot 75 jaar;Hoornse Park;520;320;62.0;79.0;65.0;15.0;21.0
5953;Totaal mannen en vrouwen;15 tot 75 jaar;Van Swieten;70;0;;;;;
5954;Totaal mannen en vrouwen;15 tot 75 jaar;Piccardthof;900;670;74.0;78.0;59.0;19.0;22.0
5955;Totaal mannen en vrouwen;15 tot 75 jaar;Bruilweering;30;20;;;;;
5956;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogkerk e.o.;9140;6060;66.0;87.0;62.0;25.0;13.0
5957;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogkerk Dorp;1370;820;60.0;84.0;54.0;29.0;16.0
5958;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogkerk-Zuid;3790;2540;67.0;92.0;66.0;25.0;8.0
5959;Totaal mannen en vrouwen;15 tot 75 jaar;Westpoort;10;0;;;;;
5960;Totaal mannen en vrouwen;15 tot 75 jaar;Vierverlaten;110;70;;;;;
5961;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwending;30;20;;;;;
5962;Totaal mannen en vrouwen;15 tot 75 jaar;Leegkerk;60;40;;;;;
5963;Totaal mannen en vrouwen;15 tot 75 jaar;Gravenburg;1670;1330;80.0;89.0;66.0;22.0;11.0
5964;Totaal mannen en vrouwen;15 tot 75 jaar;Suikerfabriekterrein;260;70;25.0;;;;
5965;Totaal mannen en vrouwen;15 tot 75 jaar;Peizerweg;180;20;12.0;;;;
5966;Totaal mannen en vrouwen;15 tot 75 jaar;Bangeweer;200;130;65.0;;;;
5967;Totaal mannen en vrouwen;15 tot 75 jaar;De Buitenhof;1210;910;75.0;85.0;63.0;22.0;15.0
5968;Totaal mannen en vrouwen;15 tot 75 jaar;Kranenburg;0;0;;;;;
5969;Totaal mannen en vrouwen;15 tot 75 jaar;De Kring;240;90;38.0;;;;
5970;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw-West;13690;8500;62.0;88.0;54.0;34.0;12.0
5971;Totaal mannen en vrouwen;15 tot 75 jaar;Vinkhuizen-Noord;4890;2740;56.0;90.0;46.0;44.0;10.0
5972;Totaal mannen en vrouwen;15 tot 75 jaar;Vinkhuizen-Zuid;3410;1740;51.0;89.0;54.0;35.0;11.0
5973;Totaal mannen en vrouwen;15 tot 75 jaar;Hoendiep;110;70;;;;;
5974;Totaal mannen en vrouwen;15 tot 75 jaar;Friesestraatweg;680;530;78.0;92.0;29.0;63.0;8.0
5975;Totaal mannen en vrouwen;15 tot 75 jaar;Reitdiep;2530;1930;76.0;86.0;64.0;22.0;14.0
5976;Totaal mannen en vrouwen;15 tot 75 jaar;Dorkwerd;60;40;;;;;
5977;Totaal mannen en vrouwen;15 tot 75 jaar;De Held;1970;1430;73.0;89.0;66.0;23.0;11.0
5978;Totaal mannen en vrouwen;15 tot 75 jaar;Westpark;40;20;;;;;
5979;Totaal mannen en vrouwen;15 tot 75 jaar;Noordwest;14280;7450;52.0;90.0;46.0;44.0;10.0
5980;Totaal mannen en vrouwen;15 tot 75 jaar;Selwerd;4750;2340;49.0;90.0;43.0;47.0;10.0
5981;Totaal mannen en vrouwen;15 tot 75 jaar;Paddepoel-Zuid;3670;2110;58.0;90.0;48.0;42.0;10.0
5982;Totaal mannen en vrouwen;15 tot 75 jaar;Paddepoel-Noord;4510;2150;48.0;90.0;47.0;43.0;10.0
5983;Totaal mannen en vrouwen;15 tot 75 jaar;Zernike Campus;10;0;;;;;
5984;Totaal mannen en vrouwen;15 tot 75 jaar;Selwerderhof;0;0;;;;;
5985;Totaal mannen en vrouwen;15 tot 75 jaar;Tuinwijk;1330;850;64.0;89.0;44.0;45.0;11.0
5986;Totaal mannen en vrouwen;15 tot 75 jaar;Noordoost;12820;8190;64.0;87.0;60.0;28.0;13.0
5987;Totaal mannen en vrouwen;15 tot 75 jaar;Beijum-West;4890;3100;63.0;89.0;60.0;29.0;11.0
5988;Totaal mannen en vrouwen;15 tot 75 jaar;Beijum-Oost;4930;2870;58.0;88.0;56.0;32.0;12.0
5989;Totaal mannen en vrouwen;15 tot 75 jaar;De Hunze;1970;1420;72.0;89.0;69.0;20.0;11.0
5990;Totaal mannen en vrouwen;15 tot 75 jaar;Van Starkenborgh;690;550;79.0;81.0;62.0;20.0;19.0
5991;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderhoogebrug;230;180;76.0;69.0;45.0;24.0;31.0
5992;Totaal mannen en vrouwen;15 tot 75 jaar;Het Witte Lam;40;30;;;;;
5993;Totaal mannen en vrouwen;15 tot 75 jaar;Koningslaagte;60;40;;;;;
5994;Totaal mannen en vrouwen;15 tot 75 jaar;Hunzeboord;0;0;;;;;
5995;Totaal mannen en vrouwen;15 tot 75 jaar;Noorddijk e.o.;12540;8170;65.0;87.0;60.0;27.0;13.0
5996;Totaal mannen en vrouwen;15 tot 75 jaar;Lewenborg-Noord;2610;1430;55.0;88.0;57.0;31.0;12.0
5997;Totaal mannen en vrouwen;15 tot 75 jaar;Lewenborg-Zuid;2620;1620;62.0;88.0;59.0;30.0;12.0
5998;Totaal mannen en vrouwen;15 tot 75 jaar;Lewenborg-West;1440;960;67.0;88.0;60.0;28.0;12.0
5999;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterhoogebrug;1760;1160;66.0;83.0;55.0;28.0;17.0
6000;Totaal mannen en vrouwen;15 tot 75 jaar;Ulgersmaborg;1690;1190;70.0;87.0;64.0;23.0;13.0
6001;Totaal mannen en vrouwen;15 tot 75 jaar;Hunzepark;0;0;;;;;
6002;Totaal mannen en vrouwen;15 tot 75 jaar;Zilvermeer;180;130;74.0;;;;
6003;Totaal mannen en vrouwen;15 tot 75 jaar;Kardinge;0;0;;;;;
6004;Totaal mannen en vrouwen;15 tot 75 jaar;Drielanden;780;560;71.0;90.0;70.0;20.0;10.0
6005;Totaal mannen en vrouwen;15 tot 75 jaar;Noorddijk;90;60;;;;;
6006;Totaal mannen en vrouwen;15 tot 75 jaar;Ruischerbrug;350;250;71.0;80.0;60.0;20.0;20.0
6007;Totaal mannen en vrouwen;15 tot 75 jaar;Ruischerwaard;1020;820;80.0;89.0;67.0;22.0;11.0
6008;Totaal mannen en vrouwen;15 tot 75 jaar;Meerdorpen;830;580;69.0;79.0;58.0;21.0;21.0
6009;Totaal mannen en vrouwen;15 tot 75 jaar;Middelbert;80;50;;;;;
6010;Totaal mannen en vrouwen;15 tot 75 jaar;Engelbert;690;490;70.0;78.0;57.0;20.0;22.0
6011;Totaal mannen en vrouwen;15 tot 75 jaar;Klein Harkstede;60;40;;;;;
6012;Totaal mannen en vrouwen;15 tot 75 jaar;Meerstad e.o.;1540;1350;87.0;86.0;67.0;19.0;14.0
6013;Totaal mannen en vrouwen;15 tot 75 jaar;Meeroevers;920;830;91.0;88.0;69.0;18.0;12.0
6014;Totaal mannen en vrouwen;15 tot 75 jaar;Harkstede GN;160;110;67.0;;;;
6015;Totaal mannen en vrouwen;15 tot 75 jaar;Lageland GN;60;50;;;;;
6016;Totaal mannen en vrouwen;15 tot 75 jaar;Groenewei;0;0;;;;;
6017;Totaal mannen en vrouwen;15 tot 75 jaar;Tersluis;410;360;89.0;91.0;73.0;18.0;9.0
6018;Totaal mannen en vrouwen;15 tot 75 jaar;De Zeilen;0;0;;;;;
6019;Totaal mannen en vrouwen;15 tot 75 jaar;De Wierden;0;0;;;;;
6020;Totaal mannen en vrouwen;15 tot 75 jaar;Ten Boer e.o.;4290;3010;70.0;84.0;60.0;24.0;16.0
6021;Totaal mannen en vrouwen;15 tot 75 jaar;Ten Boer Dorp;3120;2180;70.0;89.0;63.0;26.0;11.0
6022;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Ten Boer-Zuid;80;60;;;;;
6023;Totaal mannen en vrouwen;15 tot 75 jaar;Garmerwolde;410;280;69.0;74.0;55.0;20.0;26.0
6024;Totaal mannen en vrouwen;15 tot 75 jaar;Thesinge;430;310;72.0;73.0;57.0;16.0;27.0
6025;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Annen;140;100;;;;;
6026;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Ten Boer-Noord;70;50;;;;;
