ID;SoortVerdachte;Migratieachtergrond;Leeftijd;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;OnvoorwaardelijkSepot_5;VoorwaardelijkBeleidssepot_6;Transactie_7;Strafbeschikking_8;Overig_9;TotaalEindbeslissing_10;SchuldigverklaringMetStraf_11;SchuldigverklaringZonderStraf_12;VrijspraakEnOntslagRechtsvervolging_13;Overig_14;TotaalOpgelegdeSancties_15;TotaalHoofdstraffen_16;GevangenisstrafInclJeugddetentie_17;Geldboete_18;Taakstraf_19;OverigeHoofdstraffen_20;BijkomendeStraffen_21;Maatregelen_22;StrafOnbekend_23
6698;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2011;745;750;435;0;70;25;120;85;10;390;365;5;25;0;460;410;140;130;140;0;15;35;0
6699;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2012;760;835;420;0;95;30;115;170;10;380;335;10;35;0;435;390;175;75;135;0;15;25;0
6700;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2013;750;780;395;5;120;35;90;130;10;400;360;5;30;5;480;430;180;75;175;0;15;35;0
6701;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2014;770;795;400;5;115;40;75;155;5;410;360;10;30;5;490;450;195;95;160;0;10;35;0
6702;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2015;710;745;415;5;120;35;60;105;5;415;345;15;55;5;465;420;170;85;165;0;10;35;0
6703;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2016;645;680;375;10;110;30;45;100;15;370;320;10;40;5;435;400;175;50;175;0;10;25;0
6704;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2017;560;570;320;0;75;35;35;95;5;330;300;5;25;0;405;355;130;70;155;0;10;40;0
6705;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2018;525;550;280;0;100;35;20;110;5;285;255;5;25;5;360;315;135;55;120;0;10;40;0
6706;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2019;580;580;280;0;125;35;5;125;5;260;230;5;20;0;330;275;130;40;105;0;15;40;0
6707;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2020;475;495;175;5;170;60;5;80;5;200;175;5;20;0;250;220;90;35;95;0;5;25;0
6708;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2021;425;450;190;0;140;40;0;75;0;155;130;0;25;5;190;155;70;30;60;0;10;25;0
6709;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;25 tot 45 jaar;2022;420;415;160;0;120;30;5;100;0;155;120;5;25;0;190;145;50;25;70;0;15;30;0
6710;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2001;90;95;65;0;10;0;20;0;5;50;45;0;5;0;60;50;20;25;5;0;5;5;0
6711;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2002;150;160;125;0;5;5;20;0;5;80;75;0;5;0;105;85;40;30;15;0;10;10;0
6712;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2003;150;175;120;0;10;5;35;0;5;95;90;0;0;0;130;105;50;35;20;0;10;10;0
6713;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2004;165;170;100;0;10;0;45;0;10;95;90;0;5;0;110;100;40;40;20;0;10;5;0
6714;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2005;160;175;110;0;15;0;40;0;10;95;90;0;5;0;110;100;45;35;20;0;0;10;0
6715;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2006;160;175;105;0;15;5;50;0;5;100;95;0;10;0;130;110;40;40;25;0;10;10;0
6716;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2007;170;170;100;0;15;0;45;0;5;75;65;0;10;0;90;70;25;25;20;0;10;5;0
6717;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2008;170;185;115;0;20;5;45;0;5;95;80;5;10;0;105;90;30;30;30;0;5;10;0
6718;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2009;170;185;105;0;25;15;40;0;5;90;85;0;5;0;115;95;25;35;35;0;5;10;0
6719;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2010;165;175;115;0;5;5;40;5;0;105;100;0;10;0;125;110;35;40;35;0;5;10;0
6720;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2011;230;215;115;0;25;10;40;25;5;100;95;0;5;0;115;105;45;25;35;0;5;5;0
6721;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2012;200;225;105;0;25;5;40;40;10;85;80;0;5;0;110;100;50;15;35;0;5;5;0
6722;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2013;235;240;105;5;30;10;30;50;10;100;95;0;5;0;130;115;60;20;35;0;5;15;0
6723;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2014;230;230;100;0;40;15;30;45;0;95;95;0;0;0;115;110;50;20;35;0;5;5;0
6724;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2015;190;190;110;0;25;10;15;30;0;120;105;5;5;0;130;120;55;20;45;0;0;5;0
6725;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2016;215;215;105;5;30;15;30;35;0;100;90;0;10;0;120;110;50;15;45;0;0;5;0
6726;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2017;185;200;100;0;25;5;25;45;0;110;100;5;5;0;125;115;50;25;45;0;0;5;0
6727;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2018;195;205;105;0;25;15;10;40;5;110;100;0;10;0;130;120;60;15;45;0;5;5;0
6728;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2019;200;200;85;0;50;20;0;45;0;75;65;5;5;0;85;75;40;10;25;0;5;5;0
6729;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2020;165;175;75;0;45;30;0;25;0;55;50;0;5;0;75;65;35;10;20;0;0;5;0
6730;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2021;135;150;65;0;50;15;0;20;0;65;55;5;10;0;70;60;35;5;20;0;5;10;0
6731;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;45 tot 65 jaar;2022;120;125;65;0;30;5;0;25;0;40;40;0;0;0;50;40;30;5;10;0;0;5;0
6732;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6733;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2002;10;10;5;0;0;0;5;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
6734;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2003;5;5;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
6735;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2004;15;10;10;0;0;0;0;0;0;10;10;0;0;0;10;10;5;0;5;0;0;0;0
6736;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2005;5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6737;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2006;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6738;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2007;5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6739;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2008;10;10;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6740;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2009;10;10;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6741;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2010;5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6742;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2011;10;15;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6743;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2012;10;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
6744;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2013;5;5;0;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
6745;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2014;10;10;5;0;5;0;0;0;0;5;0;0;5;0;5;0;0;0;0;0;0;0;0
6746;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2015;10;15;5;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6747;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2016;10;10;5;0;0;0;0;5;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
6748;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2017;15;15;5;0;5;0;0;5;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
6749;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2018;15;15;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6750;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2019;15;15;5;0;0;5;0;5;0;5;5;0;0;0;5;5;5;0;0;0;0;0;0
6751;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2020;10;10;5;0;5;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
6752;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2021;20;20;5;0;5;0;0;5;0;5;5;0;0;0;10;10;5;0;5;0;0;0;0
6753;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;65 jaar of ouder;2022;15;15;5;0;5;0;0;0;0;5;5;0;0;0;10;10;5;0;5;0;0;0;0
6754;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6755;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6756;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6757;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6758;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6759;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6760;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6761;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6762;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6763;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6764;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6765;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6766;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6767;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6768;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6769;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6770;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6771;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6772;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6773;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6774;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6775;Geslacht: Vrouwen;(voormalige) Nederlandse Antillen, Aruba;Leeftijd onbekend;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6776;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2001;1920;2145;1090;0;205;20;735;0;90;820;745;10;60;5;970;845;310;330;200;0;40;75;10
6777;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2002;2000;2285;1175;0;205;35;765;0;105;860;790;15;50;10;1025;900;335;310;250;0;45;75;10
6778;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2003;2225;2465;1295;0;200;45;820;0;105;1145;1045;20;75;5;1365;1180;440;410;325;0;60;115;10
6779;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2004;2330;2460;1245;0;245;45;795;0;125;1055;975;10;65;5;1285;1105;440;360;305;0;60;110;10
6780;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2005;2440;2610;1270;0;260;55;920;0;100;1025;935;10;75;5;1210;1060;335;365;360;0;45;100;5
6781;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2006;2690;2880;1345;0;295;70;1045;0;125;1145;1015;20;110;5;1390;1155;345;425;385;0;105;115;10
6782;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2007;2935;3100;1450;0;310;95;1130;0;115;1115;970;15;125;5;1335;1095;320;405;370;0;100;130;10
6783;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2008;2995;3205;1425;0;375;130;1155;0;115;1155;1010;25;115;5;1350;1125;295;390;440;0;95;125;10
6784;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2009;2685;3040;1385;0;390;130;1025;35;80;1230;1060;30;135;10;1415;1150;265;410;475;0;110;140;10
6785;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2010;2665;2730;1305;0;335;130;825;55;80;1080;895;35;130;20;1160;980;220;370;390;0;55;120;5
6786;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2011;2925;3070;1200;0;570;145;745;350;65;1050;870;35;130;10;1095;945;235;345;365;0;35;110;10
6787;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2012;2850;3030;1035;5;610;160;530;620;70;1010;835;30;125;25;1110;930;240;295;390;0;60;115;5
6788;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2013;2825;3005;920;45;530;195;410;840;65;930;775;30;115;5;1020;885;255;245;380;0;40;90;5
6789;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2014;2765;2810;985;45;565;180;300;690;45;960;775;40;130;15;1010;880;270;245;370;0;35;90;5
6790;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2015;2475;2650;955;60;585;155;280;585;30;1065;820;55;170;20;1075;920;245;295;380;0;40;115;0
6791;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2016;2650;2760;1025;105;630;185;150;645;25;950;765;45;135;10;1000;865;255;285;325;0;40;95;0
6792;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2017;2480;2615;1015;45;515;175;120;735;15;985;790;50;135;10;1070;885;255;265;360;0;60;125;0
6793;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2018;2445;2565;900;35;550;175;105;775;30;945;785;40;115;5;1050;865;245;270;350;0;65;120;0
6794;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2019;2545;2570;835;35;820;200;55;605;15;855;695;35;115;10;975;785;215;245;320;0;70;120;0
6795;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2020;2135;2185;595;90;825;270;15;385;0;555;440;35;80;0;655;500;160;135;205;0;50;100;0
6796;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2021;1870;2085;590;55;860;190;20;355;20;620;485;40;85;10;700;555;160;165;230;0;35;105;0
6797;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Totaal leeftijd;2022;2065;2140;695;55;745;220;20;380;25;645;525;35;75;5;735;575;200;160;215;0;45;110;5
6798;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2001;290;320;120;0;40;10;110;0;40;90;85;5;5;0;105;95;35;5;55;0;0;10;0
6799;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2002;375;400;155;0;30;20;150;0;45;140;130;5;5;0;185;165;55;10;95;0;0;15;0
6800;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2003;385;405;165;0;30;20;155;0;40;155;145;5;5;0;190;170;60;10;100;0;0;15;0
6801;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2004;435;470;185;0;40;15;180;0;50;160;145;5;15;0;205;175;65;5;105;0;0;30;5
6802;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2005;480;525;185;0;40;20;220;0;60;155;140;5;5;0;195;175;50;5;120;0;0;15;0
6803;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2006;475;505;145;0;55;10;235;0;55;140;135;5;5;0;175;165;50;10;105;0;0;10;0
6804;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2007;545;585;205;0;60;25;240;0;55;145;125;5;20;0;160;140;35;5;100;0;0;15;0
6805;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2008;495;565;200;0;75;30;210;0;55;180;165;10;5;0;205;180;35;10;135;0;5;20;0
6806;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2009;430;485;190;0;50;30;175;0;45;180;160;5;15;5;180;160;20;5;140;0;0;15;0
6807;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2010;515;535;205;0;45;40;185;0;55;150;125;10;15;5;145;135;20;0;115;0;0;15;0
6808;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2011;410;485;155;0;75;40;175;0;45;155;130;5;15;0;160;135;25;5;105;0;0;20;5
6809;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2012;360;380;120;0;55;40;130;0;40;110;90;5;10;0;115;95;10;5;80;0;0;20;0
6810;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2013;310;335;120;0;65;40;80;5;25;100;90;0;10;0;100;90;5;5;80;0;0;10;0
6811;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2014;260;260;115;0;65;25;40;0;15;100;80;5;10;0;100;85;10;0;75;0;0;15;0
6812;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2015;220;235;80;0;80;20;45;5;5;70;60;5;5;0;80;60;5;0;55;0;0;20;0
6813;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2016;245;240;95;0;75;35;35;5;0;60;45;5;10;0;60;45;5;0;45;0;0;15;0
6814;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2017;225;230;95;0;75;25;30;0;5;70;50;5;15;0;65;55;0;0;50;0;0;10;0
6815;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2018;155;180;65;0;55;25;35;0;0;70;55;5;5;0;75;60;5;0;55;0;0;15;0
6816;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2019;240;235;65;0;115;25;25;0;5;45;40;5;0;0;50;40;5;0;35;0;0;10;0
6817;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2020;170;185;50;0;105;20;5;0;0;40;35;5;5;0;45;30;5;0;30;0;0;15;0
6818;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2021;145;150;40;0;80;10;15;0;5;30;25;5;5;0;40;25;5;0;20;0;0;15;0
6819;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;Jonger dan 18 jaar;2022;175;180;50;0;80;25;10;15;0;45;25;10;5;0;35;25;5;0;20;0;0;10;0
6820;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2001;335;395;225;0;40;5;115;0;10;185;170;0;10;0;220;195;60;90;40;0;10;15;5
6821;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2002;405;445;260;0;40;5;125;0;15;190;175;5;10;5;215;195;70;85;35;0;10;15;0
6822;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2003;485;540;340;0;35;5;145;0;15;285;260;5;20;5;350;310;110;110;85;0;10;30;0
6823;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2004;570;590;325;0;55;10;180;0;25;285;260;0;20;0;330;290;100;125;65;0;15;20;5
6824;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2005;555;595;315;0;55;10;205;0;10;260;240;0;20;5;310;275;85;105;80;0;5;35;0
6825;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2006;605;680;345;0;65;15;215;0;35;295;260;10;25;0;355;290;80;135;75;0;25;35;5
6826;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2007;640;680;345;0;70;15;225;0;20;265;235;0;30;0;310;265;55;125;85;0;20;30;0
6827;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2008;690;720;355;0;80;30;230;0;25;285;250;5;30;0;345;285;65;125;95;0;20;35;5
6828;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2009;580;660;335;0;90;25;190;10;10;320;285;5;25;0;395;315;70;140;100;0;25;50;0
6829;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2010;585;595;320;0;70;15;175;10;5;260;220;5;30;5;280;240;45;110;85;0;5;35;0
6830;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2011;710;735;315;0;105;25;165;120;5;280;245;10;25;0;305;265;55;110;100;0;5;30;0
6831;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2012;645;685;260;0;115;25;105;175;5;265;230;5;30;5;305;255;55;90;110;0;10;40;0
6832;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2013;645;695;225;5;110;45;105;200;10;235;205;5;25;0;270;240;70;70;100;0;10;20;0
6833;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2014;640;680;260;5;130;45;55;180;5;250;210;10;25;5;280;240;65;75;100;0;10;30;0
6834;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2015;530;550;205;10;100;35;55;140;10;220;185;5;30;5;230;200;50;75;80;0;5;25;0
6835;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2016;555;595;220;10;130;40;35;155;10;225;185;5;30;0;255;220;55;75;90;0;5;30;0
6836;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2017;525;540;205;10;100;45;20;155;5;210;180;10;20;0;240;200;35;75;90;0;5;40;0
6837;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2018;500;525;175;5;105;50;15;170;5;190;160;5;25;0;230;175;35;60;80;0;15;40;0
6838;Geslacht: Vrouwen;Overige niet-westerse migratieachterg...;18 tot 25 jaar;2019;530;535;170;5;165;45;5;145;0;190;155;5;30;0;225;175;40;55;80;0;15;35;0
