ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalOprichtingen_1;k_0Tot10WerkzamePersonen_2;k_10OfMeerWerkzamePersonen_3;NatuurlijkePersonen_4;Rechtspersonen_5;EenjarigeBedrijven_6;MeerjarigeBedrijven_7;TotaalOpheffingen_8;k_0Tot10WerkzamePersonen_9;k_10OfMeerWerkzamePersonen_10;NatuurlijkePersonen_11;Rechtspersonen_12;EenjarigeBedrijven_13;MeerjarigeBedrijven_14;FusiesEnOvernames_15
198;09 Dienstverlening delfstoffenwinning;2009;20.0;20.0;0.0;5.0;15.0;10.0;10.0;20.0;20.0;0.0;10.0;10.0;5.0;15.0;0.0
199;09 Dienstverlening delfstoffenwinning;2010;25.0;25.0;0.0;10.0;15.0;0.0;20.0;25.0;20.0;5.0;5.0;20.0;10.0;15.0;0.0
200;09 Dienstverlening delfstoffenwinning;2011;35.0;35.0;0.0;20.0;15.0;10.0;25.0;10.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0
201;09 Dienstverlening delfstoffenwinning;2012;35.0;35.0;0.0;20.0;20.0;5.0;35.0;15.0;15.0;0.0;5.0;10.0;10.0;5.0;0.0
202;09 Dienstverlening delfstoffenwinning;2013;40.0;40.0;0.0;20.0;15.0;;;20.0;20.0;0.0;5.0;15.0;10.0;10.0;5.0
203;091 Dienstverlening olie- en gaswinning;2007;10.0;10.0;0.0;5.0;5.0;5.0;5.0;20.0;20.0;0.0;5.0;15.0;5.0;10.0;0.0
204;091 Dienstverlening olie- en gaswinning;2008;15.0;10.0;5.0;5.0;10.0;5.0;10.0;30.0;30.0;0.0;5.0;25.0;5.0;25.0;0.0
205;091 Dienstverlening olie- en gaswinning;2009;20.0;20.0;0.0;5.0;15.0;10.0;10.0;20.0;20.0;0.0;10.0;10.0;5.0;15.0;0.0
206;091 Dienstverlening olie- en gaswinning;2010;25.0;25.0;0.0;10.0;10.0;0.0;20.0;25.0;20.0;5.0;5.0;20.0;10.0;15.0;0.0
207;091 Dienstverlening olie- en gaswinning;2011;30.0;30.0;0.0;15.0;15.0;10.0;25.0;10.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0
208;091 Dienstverlening olie- en gaswinning;2012;35.0;35.0;0.0;15.0;20.0;5.0;30.0;15.0;15.0;0.0;5.0;10.0;10.0;5.0;0.0
209;091 Dienstverlening olie- en gaswinning;2013;35.0;35.0;0.0;20.0;15.0;;;20.0;20.0;0.0;5.0;15.0;10.0;10.0;5.0
210;099 Dienstverlening overige winning;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;099 Dienstverlening overige winning;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;099 Dienstverlening overige winning;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;099 Dienstverlening overige winning;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
214;099 Dienstverlening overige winning;2011;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;099 Dienstverlening overige winning;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;099 Dienstverlening overige winning;2013;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
217;C Industrie;2007;4905.0;4765.0;145.0;3615.0;1290.0;700.0;4205.0;3300.0;3000.0;300.0;2155.0;1145.0;715.0;2585.0;230.0
218;C Industrie;2008;5515.0;5335.0;180.0;4130.0;1385.0;870.0;4645.0;3205.0;2995.0;210.0;2180.0;1025.0;795.0;2410.0;220.0
219;C Industrie;2009;4075.0;3955.0;120.0;2955.0;1120.0;620.0;3455.0;3665.0;3325.0;340.0;2275.0;1390.0;860.0;2800.0;200.0
220;C Industrie;2010;3360.0;3285.0;80.0;2520.0;840.0;405.0;2955.0;2935.0;2740.0;195.0;1960.0;975.0;565.0;2370.0;300.0
221;C Industrie;2011;4980.0;4880.0;95.0;3915.0;1065.0;560.0;4420.0;2910.0;2725.0;185.0;1990.0;915.0;500.0;2410.0;395.0
222;C Industrie;2012;4250.0;4170.0;80.0;3315.0;930.0;140.0;4105.0;3435.0;3260.0;175.0;2425.0;1010.0;645.0;2790.0;455.0
223;C Industrie;2013;4600.0;4510.0;85.0;3495.0;1105.0;;;3955.0;3750.0;205.0;2705.0;1250.0;1050.0;2900.0;430.0
224;10-12 Voedings-, genotmiddelenindustrie;2007;360.0;335.0;25.0;265.0;95.0;60.0;300.0;325.0;280.0;45.0;235.0;90.0;75.0;250.0;20.0
225;10-12 Voedings-, genotmiddelenindustrie;2008;405.0;385.0;20.0;295.0;110.0;75.0;330.0;275.0;245.0;30.0;195.0;80.0;50.0;225.0;20.0
226;10-12 Voedings-, genotmiddelenindustrie;2009;320.0;305.0;15.0;240.0;80.0;65.0;255.0;315.0;285.0;30.0;230.0;85.0;75.0;240.0;10.0
227;10-12 Voedings-, genotmiddelenindustrie;2010;265.0;255.0;15.0;210.0;55.0;35.0;230.0;260.0;230.0;25.0;185.0;70.0;55.0;205.0;20.0
228;10-12 Voedings-, genotmiddelenindustrie;2011;560.0;540.0;20.0;460.0;100.0;100.0;460.0;260.0;230.0;30.0;185.0;75.0;60.0;200.0;35.0
229;10-12 Voedings-, genotmiddelenindustrie;2012;535.0;525.0;10.0;455.0;80.0;25.0;510.0;330.0;305.0;25.0;260.0;70.0;110.0;220.0;35.0
230;10-12 Voedings-, genotmiddelenindustrie;2013;575.0;550.0;25.0;465.0;110.0;;;445.0;415.0;30.0;350.0;95.0;145.0;300.0;45.0
231;10 Voedingsmiddelenindustrie;2007;340.0;320.0;20.0;255.0;85.0;60.0;285.0;305.0;265.0;45.0;225.0;80.0;70.0;235.0;20.0
232;10 Voedingsmiddelenindustrie;2008;385.0;365.0;20.0;285.0;100.0;70.0;315.0;265.0;235.0;30.0;190.0;75.0;45.0;215.0;15.0
233;10 Voedingsmiddelenindustrie;2009;300.0;290.0;15.0;230.0;75.0;60.0;245.0;300.0;270.0;30.0;220.0;80.0;70.0;225.0;10.0
234;10 Voedingsmiddelenindustrie;2010;245.0;230.0;15.0;195.0;50.0;30.0;215.0;245.0;220.0;25.0;180.0;65.0;50.0;195.0;20.0
235;10 Voedingsmiddelenindustrie;2011;530.0;510.0;20.0;445.0;85.0;95.0;435.0;250.0;225.0;30.0;180.0;75.0;60.0;195.0;30.0
236;10 Voedingsmiddelenindustrie;2012;500.0;490.0;10.0;430.0;70.0;25.0;475.0;310.0;285.0;25.0;245.0;60.0;105.0;205.0;35.0
237;10 Voedingsmiddelenindustrie;2013;525.0;500.0;25.0;435.0;90.0;;;430.0;400.0;30.0;340.0;85.0;140.0;290.0;45.0
238;Vervaardiging van consumentenartikelen;2007;2040.0;2005.0;35.0;1670.0;370.0;310.0;1730.0;1450.0;1340.0;110.0;1090.0;360.0;310.0;1140.0;60.0
239;Vervaardiging van consumentenartikelen;2008;2275.0;2225.0;50.0;1865.0;410.0;385.0;1885.0;1460.0;1390.0;70.0;1110.0;345.0;350.0;1110.0;70.0
240;Vervaardiging van consumentenartikelen;2009;1800.0;1755.0;40.0;1465.0;335.0;270.0;1525.0;1610.0;1500.0;110.0;1145.0;460.0;350.0;1260.0;55.0
241;Vervaardiging van consumentenartikelen;2010;1510.0;1480.0;30.0;1250.0;260.0;170.0;1340.0;1365.0;1295.0;65.0;1010.0;355.0;270.0;1090.0;105.0
242;Vervaardiging van consumentenartikelen;2011;2245.0;2210.0;35.0;1915.0;335.0;260.0;1985.0;1310.0;1240.0;65.0;995.0;310.0;210.0;1100.0;110.0
243;Vervaardiging van consumentenartikelen;2012;2060.0;2040.0;25.0;1755.0;305.0;80.0;1980.0;1605.0;1545.0;60.0;1280.0;325.0;315.0;1290.0;150.0
244;Vervaardiging van consumentenartikelen;2013;2210.0;2165.0;45.0;1855.0;355.0;;;1945.0;1860.0;80.0;1520.0;425.0;520.0;1425.0;135.0
245;Verv. niet-duurzame consumentenartikelen;2007;1165.0;1130.0;30.0;890.0;275.0;210.0;955.0;1030.0;935.0;95.0;740.0;290.0;200.0;830.0;45.0
246;Verv. niet-duurzame consumentenartikelen;2008;1300.0;1260.0;40.0;995.0;305.0;245.0;1055.0;935.0;875.0;60.0;675.0;260.0;220.0;715.0;60.0
247;Verv. niet-duurzame consumentenartikelen;2009;1040.0;1005.0;35.0;795.0;245.0;170.0;870.0;1065.0;985.0;80.0;720.0;350.0;220.0;845.0;40.0
248;Verv. niet-duurzame consumentenartikelen;2010;930.0;905.0;25.0;730.0;200.0;125.0;805.0;900.0;850.0;50.0;645.0;255.0;180.0;720.0;75.0
249;Verv. niet-duurzame consumentenartikelen;2011;1325.0;1295.0;30.0;1095.0;230.0;185.0;1140.0;835.0;785.0;50.0;600.0;235.0;155.0;680.0;85.0
250;Verv. niet-duurzame consumentenartikelen;2012;1265.0;1250.0;15.0;1040.0;225.0;55.0;1210.0;975.0;925.0;50.0;750.0;230.0;215.0;765.0;105.0
251;Verv. niet-duurzame consumentenartikelen;2013;1285.0;1245.0;40.0;1015.0;265.0;;;1210.0;1155.0;55.0;920.0;295.0;320.0;890.0;100.0
252;101 Slachterijen en vleeswarenindustrie;2007;60.0;55.0;5.0;45.0;15.0;20.0;40.0;65.0;60.0;5.0;45.0;25.0;25.0;45.0;0.0
253;101 Slachterijen en vleeswarenindustrie;2008;70.0;70.0;0.0;55.0;15.0;15.0;60.0;50.0;50.0;0.0;35.0;15.0;15.0;35.0;0.0
254;101 Slachterijen en vleeswarenindustrie;2009;55.0;55.0;0.0;40.0;15.0;10.0;45.0;60.0;55.0;5.0;45.0;15.0;15.0;45.0;0.0
255;101 Slachterijen en vleeswarenindustrie;2010;35.0;35.0;0.0;30.0;5.0;5.0;30.0;40.0;35.0;0.0;30.0;10.0;10.0;30.0;5.0
256;101 Slachterijen en vleeswarenindustrie;2011;60.0;60.0;0.0;50.0;10.0;10.0;50.0;40.0;40.0;0.0;25.0;15.0;15.0;25.0;5.0
257;101 Slachterijen en vleeswarenindustrie;2012;55.0;55.0;0.0;45.0;10.0;5.0;50.0;40.0;35.0;0.0;30.0;10.0;10.0;30.0;5.0
258;101 Slachterijen en vleeswarenindustrie;2013;60.0;55.0;5.0;50.0;10.0;;;60.0;55.0;5.0;45.0;15.0;15.0;45.0;5.0
259;102 Visverwerkende industrie;2007;5.0;5.0;0.0;5.0;0.0;0.0;5.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
260;102 Visverwerkende industrie;2008;15.0;15.0;0.0;15.0;0.0;5.0;10.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
261;102 Visverwerkende industrie;2009;15.0;15.0;0.0;10.0;5.0;0.0;15.0;15.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0
262;102 Visverwerkende industrie;2010;5.0;5.0;0.0;5.0;0.0;0.0;5.0;10.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0
263;102 Visverwerkende industrie;2011;20.0;20.0;0.0;15.0;5.0;5.0;15.0;10.0;5.0;5.0;5.0;5.0;0.0;5.0;5.0
264;102 Visverwerkende industrie;2012;10.0;10.0;0.0;10.0;0.0;0.0;10.0;10.0;10.0;5.0;5.0;5.0;5.0;10.0;5.0
265;102 Visverwerkende industrie;2013;10.0;10.0;0.0;5.0;0.0;;;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
266;103 Groente-, fruitverwerkende industrie;2007;10.0;10.0;0.0;5.0;5.0;0.0;5.0;15.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
267;103 Groente-, fruitverwerkende industrie;2008;20.0;15.0;0.0;10.0;5.0;5.0;15.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
268;103 Groente-, fruitverwerkende industrie;2009;10.0;10.0;0.0;5.0;5.0;0.0;10.0;5.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0
269;103 Groente-, fruitverwerkende industrie;2010;15.0;10.0;0.0;10.0;5.0;0.0;10.0;10.0;5.0;5.0;5.0;5.0;0.0;10.0;0.0
270;103 Groente-, fruitverwerkende industrie;2011;10.0;10.0;0.0;5.0;0.0;0.0;5.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
271;103 Groente-, fruitverwerkende industrie;2012;10.0;10.0;0.0;5.0;5.0;0.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
272;103 Groente-, fruitverwerkende industrie;2013;5.0;5.0;0.0;5.0;5.0;;;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0
273;104 Spijsoliën- en -vettenindustrie e.d.;2007;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
274;104 Spijsoliën- en -vettenindustrie e.d.;2008;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
275;104 Spijsoliën- en -vettenindustrie e.d.;2009;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
276;104 Spijsoliën- en -vettenindustrie e.d.;2010;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
277;104 Spijsoliën- en -vettenindustrie e.d.;2011;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0
278;104 Spijsoliën- en -vettenindustrie e.d.;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
279;104 Spijsoliën- en -vettenindustrie e.d.;2013;5.0;5.0;0.0;0.0;0.0;;;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
280;105 Zuivelindustrie;2007;20.0;20.0;0.0;15.0;5.0;0.0;20.0;20.0;15.0;0.0;15.0;5.0;5.0;15.0;0.0
281;105 Zuivelindustrie;2008;20.0;20.0;5.0;15.0;10.0;0.0;20.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
282;105 Zuivelindustrie;2009;20.0;20.0;0.0;15.0;5.0;5.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;15.0;0.0
283;105 Zuivelindustrie;2010;20.0;20.0;0.0;15.0;5.0;5.0;15.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
284;105 Zuivelindustrie;2011;10.0;10.0;0.0;10.0;0.0;0.0;10.0;20.0;20.0;0.0;10.0;10.0;5.0;15.0;5.0
285;105 Zuivelindustrie;2012;20.0;20.0;0.0;15.0;10.0;0.0;20.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
286;105 Zuivelindustrie;2013;10.0;10.0;0.0;5.0;5.0;;;10.0;10.0;0.0;5.0;5.0;5.0;10.0;5.0
287;Vervaardiging van intermediaire goederen;2007;1700.0;1640.0;60.0;1230.0;475.0;220.0;1480.0;1035.0;930.0;105.0;620.0;415.0;245.0;790.0;90.0
288;Vervaardiging van intermediaire goederen;2008;1850.0;1790.0;60.0;1390.0;460.0;280.0;1570.0;960.0;880.0;80.0;620.0;340.0;230.0;730.0;70.0
289;Vervaardiging van intermediaire goederen;2009;1280.0;1240.0;40.0;885.0;395.0;210.0;1070.0;1105.0;980.0;125.0;680.0;425.0;290.0;815.0;70.0
290;Vervaardiging van intermediaire goederen;2010;930.0;905.0;25.0;670.0;260.0;105.0;825.0;900.0;825.0;75.0;580.0;320.0;165.0;735.0;90.0
291;Vervaardiging van intermediaire goederen;2011;1330.0;1300.0;30.0;1020.0;305.0;145.0;1185.0;855.0;805.0;50.0;565.0;290.0;130.0;725.0;130.0
292;Vervaardiging van intermediaire goederen;2012;1030.0;1010.0;25.0;770.0;265.0;30.0;1000.0;1005.0;945.0;60.0;670.0;335.0;165.0;840.0;135.0
293;Vervaardiging van intermediaire goederen;2013;1160.0;1140.0;20.0;825.0;335.0;;;1075.0;1015.0;60.0;695.0;380.0;260.0;810.0;130.0
294;106 Meelindustrie;2007;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
295;106 Meelindustrie;2008;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
296;106 Meelindustrie;2009;5.0;5.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
297;106 Meelindustrie;2010;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
298;106 Meelindustrie;2011;5.0;5.0;0.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
299;106 Meelindustrie;2012;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
300;106 Meelindustrie;2013;10.0;10.0;0.0;5.0;5.0;;;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
301;107 Brood- en deegwarenindustrie;2007;185.0;175.0;15.0;155.0;35.0;25.0;160.0;150.0;130.0;25.0;130.0;20.0;30.0;120.0;10.0
302;107 Brood- en deegwarenindustrie;2008;185.0;180.0;10.0;150.0;35.0;35.0;155.0;140.0;125.0;15.0;115.0;25.0;20.0;125.0;10.0
303;107 Brood- en deegwarenindustrie;2009;145.0;140.0;10.0;125.0;20.0;30.0;115.0;155.0;145.0;10.0;130.0;25.0;35.0;120.0;0.0
304;107 Brood- en deegwarenindustrie;2010;130.0;125.0;5.0;115.0;15.0;15.0;115.0;130.0;115.0;15.0;110.0;20.0;20.0;105.0;5.0
305;107 Brood- en deegwarenindustrie;2011;330.0;315.0;15.0;305.0;25.0;70.0;260.0;120.0;110.0;10.0;110.0;10.0;25.0;95.0;10.0
306;107 Brood- en deegwarenindustrie;2012;315.0;310.0;5.0;295.0;20.0;15.0;300.0;190.0;175.0;15.0;175.0;15.0;65.0;120.0;10.0
307;107 Brood- en deegwarenindustrie;2013;340.0;325.0;15.0;310.0;30.0;;;280.0;260.0;15.0;255.0;25.0;100.0;180.0;10.0
308;108 Overige voedingsmiddelenindustrie;2007;35.0;35.0;0.0;25.0;15.0;5.0;30.0;25.0;20.0;5.0;15.0;10.0;0.0;25.0;5.0
309;108 Overige voedingsmiddelenindustrie;2008;60.0;60.0;5.0;35.0;25.0;10.0;50.0;20.0;15.0;5.0;10.0;10.0;5.0;15.0;5.0
310;108 Overige voedingsmiddelenindustrie;2009;40.0;40.0;0.0;25.0;15.0;5.0;35.0;30.0;30.0;0.0;15.0;15.0;10.0;20.0;5.0
311;108 Overige voedingsmiddelenindustrie;2010;35.0;30.0;5.0;25.0;10.0;5.0;30.0;30.0;30.0;0.0;20.0;15.0;10.0;25.0;10.0
312;108 Overige voedingsmiddelenindustrie;2011;80.0;80.0;0.0;55.0;25.0;10.0;75.0;40.0;30.0;5.0;20.0;20.0;5.0;30.0;5.0
313;108 Overige voedingsmiddelenindustrie;2012;70.0;65.0;0.0;55.0;15.0;5.0;65.0;40.0;35.0;5.0;20.0;20.0;20.0;25.0;10.0
314;108 Overige voedingsmiddelenindustrie;2013;80.0;75.0;5.0;50.0;30.0;;;40.0;40.0;5.0;20.0;20.0;10.0;30.0;10.0
315;109 Diervoederindustrie;2007;10.0;10.0;0.0;5.0;5.0;5.0;10.0;10.0;10.0;0.0;5.0;10.0;5.0;10.0;0.0
316;109 Diervoederindustrie;2008;5.0;5.0;0.0;0.0;5.0;0.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
317;109 Diervoederindustrie;2009;10.0;5.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0
318;109 Diervoederindustrie;2010;5.0;5.0;0.0;0.0;5.0;0.0;0.0;10.0;5.0;5.0;0.0;10.0;0.0;10.0;0.0
319;109 Diervoederindustrie;2011;10.0;10.0;0.0;0.0;10.0;5.0;5.0;10.0;5.0;5.0;5.0;5.0;0.0;10.0;5.0
320;109 Diervoederindustrie;2012;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;5.0;0.0;5.0;5.0;5.0;5.0;5.0
321;109 Diervoederindustrie;2013;5.0;5.0;0.0;5.0;5.0;;;15.0;10.0;0.0;5.0;10.0;5.0;10.0;10.0
322;11 Drankenindustrie;2007;15.0;15.0;0.0;10.0;5.0;0.0;15.0;20.0;15.0;5.0;10.0;10.0;5.0;15.0;0.0
323;11 Drankenindustrie;2008;20.0;20.0;0.0;10.0;10.0;5.0;15.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
324;11 Drankenindustrie;2009;15.0;15.0;0.0;10.0;5.0;5.0;15.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
325;11 Drankenindustrie;2010;20.0;20.0;0.0;15.0;5.0;5.0;15.0;10.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
326;11 Drankenindustrie;2011;30.0;30.0;0.0;15.0;15.0;5.0;25.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
327;11 Drankenindustrie;2012;30.0;30.0;0.0;25.0;5.0;0.0;30.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
328;11 Drankenindustrie;2013;45.0;45.0;0.0;30.0;15.0;;;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
329;110 Drankenindustrie;2007;15.0;15.0;0.0;10.0;5.0;0.0;15.0;20.0;15.0;5.0;10.0;10.0;5.0;15.0;0.0
330;110 Drankenindustrie;2008;20.0;20.0;0.0;10.0;10.0;5.0;15.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
331;110 Drankenindustrie;2009;15.0;15.0;0.0;10.0;5.0;5.0;15.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
332;110 Drankenindustrie;2010;20.0;20.0;0.0;15.0;5.0;5.0;15.0;10.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
333;110 Drankenindustrie;2011;30.0;30.0;0.0;15.0;15.0;5.0;25.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
334;110 Drankenindustrie;2012;30.0;30.0;0.0;25.0;5.0;0.0;30.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
335;110 Drankenindustrie;2013;45.0;45.0;0.0;30.0;15.0;;;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
336;12 Tabaksindustrie;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
337;12 Tabaksindustrie;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
338;12 Tabaksindustrie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
339;12 Tabaksindustrie;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
340;12 Tabaksindustrie;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341;12 Tabaksindustrie;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
342;12 Tabaksindustrie;2013;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
343;120 Tabaksindustrie;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344;120 Tabaksindustrie;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345;120 Tabaksindustrie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
346;120 Tabaksindustrie;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
347;120 Tabaksindustrie;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
348;120 Tabaksindustrie;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
349;120 Tabaksindustrie;2013;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
350;13 Textielindustrie;2007;165.0;165.0;0.0;145.0;20.0;20.0;145.0;90.0;80.0;10.0;65.0;25.0;15.0;75.0;5.0
351;13 Textielindustrie;2008;215.0;215.0;0.0;190.0;30.0;40.0;180.0;110.0;100.0;10.0;75.0;35.0;25.0;85.0;5.0
352;13 Textielindustrie;2009;170.0;170.0;0.0;145.0;25.0;20.0;150.0;130.0;125.0;5.0;100.0;25.0;35.0;90.0;5.0
353;13 Textielindustrie;2010;160.0;160.0;5.0;135.0;25.0;20.0;145.0;120.0;115.0;5.0;95.0;25.0;25.0;95.0;5.0
354;13 Textielindustrie;2011;175.0;175.0;0.0;160.0;15.0;15.0;160.0;100.0;95.0;5.0;80.0;20.0;15.0;85.0;10.0
355;13 Textielindustrie;2012;165.0;165.0;0.0;145.0;20.0;5.0;160.0;135.0;130.0;0.0;125.0;10.0;20.0;115.0;10.0
356;13 Textielindustrie;2013;165.0;160.0;0.0;150.0;15.0;;;135.0;135.0;5.0;120.0;20.0;30.0;105.0;10.0
357;13-15 Textiel-, kleding-, lederindustrie;2007;380.0;380.0;0.0;335.0;45.0;60.0;320.0;310.0;290.0;15.0;245.0;60.0;45.0;260.0;10.0
358;13-15 Textiel-, kleding-, lederindustrie;2008;440.0;435.0;5.0;385.0;50.0;75.0;360.0;300.0;285.0;15.0;235.0;65.0;70.0;230.0;5.0
359;13-15 Textiel-, kleding-, lederindustrie;2009;355.0;350.0;5.0;295.0;60.0;60.0;295.0;310.0;300.0;10.0;240.0;70.0;70.0;240.0;5.0
360;13-15 Textiel-, kleding-, lederindustrie;2010;330.0;325.0;5.0;290.0;40.0;40.0;290.0;275.0;270.0;5.0;225.0;50.0;55.0;220.0;5.0
361;13-15 Textiel-, kleding-, lederindustrie;2011;385.0;380.0;0.0;350.0;30.0;35.0;345.0;280.0;275.0;5.0;235.0;50.0;40.0;240.0;15.0
362;13-15 Textiel-, kleding-, lederindustrie;2012;390.0;385.0;0.0;335.0;50.0;10.0;380.0;310.0;305.0;5.0;275.0;30.0;40.0;265.0;15.0
363;13-15 Textiel-, kleding-, lederindustrie;2013;375.0;370.0;0.0;330.0;40.0;;;375.0;370.0;5.0;325.0;50.0;100.0;275.0;20.0
364;131 Spinnerijen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0
365;131 Spinnerijen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
366;131 Spinnerijen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
367;131 Spinnerijen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
