ID;BedrijfstakBranchesSBI93;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
9318;52492 Tuincentra;2008 maart;137.0;113.0;121.0;-12.9;-1.0;-12.0
9319;52492 Tuincentra;2008 1e kwartaal;101.0;113.0;89.0;3.0;-1.3;4.4
9320;52492 Tuincentra;2008 april;213.0;112.0;190.0;-8.3;-6.9;-1.5
9321;52492 Tuincentra;2008 mei;283.0;118.0;240.0;29.7;0.6;28.9
9322;52492 Tuincentra;2008 juni;169.0;110.0;153.0;11.1;0.4;10.6
9323;52492 Tuincentra;2008 2e kwartaal;221.0;113.0;195.0;10.3;-2.0;12.6
9324;52492 Tuincentra;2008 juli;137.0;108.0;127.0;10.8;-6.5;18.5
9325;52492 Tuincentra;2008 augustus;137.0;110.0;124.0;3.3;-0.8;4.1
9326;52492 Tuincentra;2008 september;97.0;111.0;87.0;10.4;-2.7;13.4
9327;52492 Tuincentra;2008 3e kwartaal;124.0;110.0;112.0;7.8;-3.3;11.5
9328;52492 Tuincentra;2008 oktober;110.0;113.0;97.0;5.1;-0.1;5.2
9329;52492 Tuincentra;2008 november;124.0;111.0;112.0;6.3;-0.4;6.7
9330;52492 Tuincentra;2008 december;188.0;114.0;165.0;3.1;3.3;-0.1
9331;52492 Tuincentra;2008 4e kwartaal;141.0;113.0;125.0;4.6;0.9;3.6
9332;52492 Tuincentra;2008;147.0;112.0;131.0;7.1;-1.5;8.7
9333;52493 Winkels in dieren, -benodigdheden;2000 januari;;;;;;
9334;52493 Winkels in dieren, -benodigdheden;2000 februari;;;;;;
9335;52493 Winkels in dieren, -benodigdheden;2000 maart;;;;;;
9336;52493 Winkels in dieren, -benodigdheden;2000 1e kwartaal;86.0;100.0;86.0;;;
9337;52493 Winkels in dieren, -benodigdheden;2000 april;;;;;;
9338;52493 Winkels in dieren, -benodigdheden;2000 mei;;;;;;
9339;52493 Winkels in dieren, -benodigdheden;2000 juni;;;;;;
9340;52493 Winkels in dieren, -benodigdheden;2000 2e kwartaal;107.0;100.0;107.0;;;
9341;52493 Winkels in dieren, -benodigdheden;2000 juli;;;;;;
9342;52493 Winkels in dieren, -benodigdheden;2000 augustus;;;;;;
9343;52493 Winkels in dieren, -benodigdheden;2000 september;;;;;;
9344;52493 Winkels in dieren, -benodigdheden;2000 3e kwartaal;109.0;99.0;110.0;;;
9345;52493 Winkels in dieren, -benodigdheden;2000 oktober;;;;;;
9346;52493 Winkels in dieren, -benodigdheden;2000 november;;;;;;
9347;52493 Winkels in dieren, -benodigdheden;2000 december;;;;;;
9348;52493 Winkels in dieren, -benodigdheden;2000 4e kwartaal;98.0;101.0;97.0;;;
9349;52493 Winkels in dieren, -benodigdheden;2000;100.0;100.0;100.0;;;
9350;52493 Winkels in dieren, -benodigdheden;2001 januari;;;;;;
9351;52493 Winkels in dieren, -benodigdheden;2001 februari;;;;;;
9352;52493 Winkels in dieren, -benodigdheden;2001 maart;;;;;;
9353;52493 Winkels in dieren, -benodigdheden;2001 1e kwartaal;86.0;104.0;83.0;-0.1;4.2;
9354;52493 Winkels in dieren, -benodigdheden;2001 april;;;;;;
9355;52493 Winkels in dieren, -benodigdheden;2001 mei;;;;;;
9356;52493 Winkels in dieren, -benodigdheden;2001 juni;;;;;;
9357;52493 Winkels in dieren, -benodigdheden;2001 2e kwartaal;108.0;106.0;103.0;1.6;5.7;
9358;52493 Winkels in dieren, -benodigdheden;2001 juli;;;;;;
9359;52493 Winkels in dieren, -benodigdheden;2001 augustus;;;;;;
9360;52493 Winkels in dieren, -benodigdheden;2001 september;;;;;;
9361;52493 Winkels in dieren, -benodigdheden;2001 3e kwartaal;112.0;107.0;105.0;2.7;7.6;
9362;52493 Winkels in dieren, -benodigdheden;2001 oktober;;;;;;
9363;52493 Winkels in dieren, -benodigdheden;2001 november;;;;;;
9364;52493 Winkels in dieren, -benodigdheden;2001 december;;;;;;
9365;52493 Winkels in dieren, -benodigdheden;2001 4e kwartaal;106.0;108.0;98.0;7.8;6.5;
9366;52493 Winkels in dieren, -benodigdheden;2001;103.0;106.0;97.0;3.0;6.0;
9367;52493 Winkels in dieren, -benodigdheden;2002 januari;;;;;;
9368;52493 Winkels in dieren, -benodigdheden;2002 februari;;;;;;
9369;52493 Winkels in dieren, -benodigdheden;2002 maart;;;;;;
9370;52493 Winkels in dieren, -benodigdheden;2002 1e kwartaal;94.0;110.0;86.0;9.7;5.6;
9371;52493 Winkels in dieren, -benodigdheden;2002 april;;;;;;
9372;52493 Winkels in dieren, -benodigdheden;2002 mei;;;;;;
9373;52493 Winkels in dieren, -benodigdheden;2002 juni;;;;;;
9374;52493 Winkels in dieren, -benodigdheden;2002 2e kwartaal;120.0;111.0;109.0;11.2;4.8;
9375;52493 Winkels in dieren, -benodigdheden;2002 juli;;;;;;
9376;52493 Winkels in dieren, -benodigdheden;2002 augustus;;;;;;
9377;52493 Winkels in dieren, -benodigdheden;2002 september;;;;;;
9378;52493 Winkels in dieren, -benodigdheden;2002 3e kwartaal;127.0;111.0;115.0;13.7;4.3;
9379;52493 Winkels in dieren, -benodigdheden;2002 oktober;;;;;;
9380;52493 Winkels in dieren, -benodigdheden;2002 november;;;;;;
9381;52493 Winkels in dieren, -benodigdheden;2002 december;;;;;;
9382;52493 Winkels in dieren, -benodigdheden;2002 4e kwartaal;110.0;111.0;99.0;4.2;3.2;
9383;52493 Winkels in dieren, -benodigdheden;2002;113.0;111.0;102.0;9.8;4.5;
9384;52493 Winkels in dieren, -benodigdheden;2003 januari;;;;;;
9385;52493 Winkels in dieren, -benodigdheden;2003 februari;;;;;;
9386;52493 Winkels in dieren, -benodigdheden;2003 maart;;;;;;
9387;52493 Winkels in dieren, -benodigdheden;2003 1e kwartaal;98.0;112.0;87.0;3.8;2.4;1.3
9388;52493 Winkels in dieren, -benodigdheden;2003 april;;;;;;
9389;52493 Winkels in dieren, -benodigdheden;2003 mei;;;;;;
9390;52493 Winkels in dieren, -benodigdheden;2003 juni;;;;;;
9391;52493 Winkels in dieren, -benodigdheden;2003 2e kwartaal;113.0;113.0;100.0;-6.0;2.4;-8.3
9392;52493 Winkels in dieren, -benodigdheden;2003 juli;;;;;;
9393;52493 Winkels in dieren, -benodigdheden;2003 augustus;;;;;;
9394;52493 Winkels in dieren, -benodigdheden;2003 september;;;;;;
9395;52493 Winkels in dieren, -benodigdheden;2003 3e kwartaal;102.0;113.0;90.0;-19.7;2.0;-21.3
9396;52493 Winkels in dieren, -benodigdheden;2003 oktober;;;;;;
9397;52493 Winkels in dieren, -benodigdheden;2003 november;;;;;;
9398;52493 Winkels in dieren, -benodigdheden;2003 december;;;;;;
9399;52493 Winkels in dieren, -benodigdheden;2003 4e kwartaal;86.0;111.0;77.0;-21.9;-0.1;-21.9
9400;52493 Winkels in dieren, -benodigdheden;2003;100.0;113.0;89.0;-11.7;1.7;-13.2
9401;52493 Winkels in dieren, -benodigdheden;2004 januari;;;;;;
9402;52493 Winkels in dieren, -benodigdheden;2004 februari;;;;;;
9403;52493 Winkels in dieren, -benodigdheden;2004 maart;;;;;;
9404;52493 Winkels in dieren, -benodigdheden;2004 1e kwartaal;82.0;110.0;74.0;-16.6;-1.8;-15.1
9405;52493 Winkels in dieren, -benodigdheden;2004 april;;;;;;
9406;52493 Winkels in dieren, -benodigdheden;2004 mei;;;;;;
9407;52493 Winkels in dieren, -benodigdheden;2004 juni;;;;;;
9408;52493 Winkels in dieren, -benodigdheden;2004 2e kwartaal;98.0;111.0;89.0;-13.1;-2.4;-10.9
9409;52493 Winkels in dieren, -benodigdheden;2004 juli;;;;;;
9410;52493 Winkels in dieren, -benodigdheden;2004 augustus;;;;;;
9411;52493 Winkels in dieren, -benodigdheden;2004 september;;;;;;
9412;52493 Winkels in dieren, -benodigdheden;2004 3e kwartaal;92.0;110.0;84.0;-9.8;-2.5;-7.5
9413;52493 Winkels in dieren, -benodigdheden;2004 oktober;;;;;;
9414;52493 Winkels in dieren, -benodigdheden;2004 november;;;;;;
9415;52493 Winkels in dieren, -benodigdheden;2004 december;;;;;;
9416;52493 Winkels in dieren, -benodigdheden;2004 4e kwartaal;;;;;;
9417;52493 Winkels in dieren, -benodigdheden;2004;88.0;110.0;80.0;-11.4;-1.9;-9.7
9418;52493 Winkels in dieren, -benodigdheden;2005 januari;;;;;;
9419;52493 Winkels in dieren, -benodigdheden;2005 februari;;;;;;
9420;52493 Winkels in dieren, -benodigdheden;2005 maart;;;;;;
9421;52493 Winkels in dieren, -benodigdheden;2005 1e kwartaal;88.0;111.0;80.0;8.3;0.1;8.1
9422;52493 Winkels in dieren, -benodigdheden;2005 april;;;;;;
9423;52493 Winkels in dieren, -benodigdheden;2005 mei;;;;;;
9424;52493 Winkels in dieren, -benodigdheden;2005 juni;;;;;;
9425;52493 Winkels in dieren, -benodigdheden;2005 2e kwartaal;105.0;111.0;94.0;6.4;0.6;5.8
9426;52493 Winkels in dieren, -benodigdheden;2005 juli;;;;;;
9427;52493 Winkels in dieren, -benodigdheden;2005 augustus;;;;;;
9428;52493 Winkels in dieren, -benodigdheden;2005 september;;;;;;
9429;52493 Winkels in dieren, -benodigdheden;2005 3e kwartaal;;;;;;
9430;52493 Winkels in dieren, -benodigdheden;2005 oktober;;;;;;
9431;52493 Winkels in dieren, -benodigdheden;2005 november;;;;;;
9432;52493 Winkels in dieren, -benodigdheden;2005 december;;;;;;
9433;52493 Winkels in dieren, -benodigdheden;2005 4e kwartaal;;;;;;
9434;52493 Winkels in dieren, -benodigdheden;2005;;;;;;
9435;52493 Winkels in dieren, -benodigdheden;2006 januari;;;;;;
9436;52493 Winkels in dieren, -benodigdheden;2006 februari;;;;;;
9437;52493 Winkels in dieren, -benodigdheden;2006 maart;;;;;;
9438;52493 Winkels in dieren, -benodigdheden;2006 1e kwartaal;;;;;;
9439;52493 Winkels in dieren, -benodigdheden;2006 april;;;;;;
9440;52493 Winkels in dieren, -benodigdheden;2006 mei;;;;;;
9441;52493 Winkels in dieren, -benodigdheden;2006 juni;;;;;;
9442;52493 Winkels in dieren, -benodigdheden;2006 2e kwartaal;;;;;;
9443;52493 Winkels in dieren, -benodigdheden;2006 juli;;;;;;
9444;52493 Winkels in dieren, -benodigdheden;2006 augustus;;;;;;
9445;52493 Winkels in dieren, -benodigdheden;2006 september;;;;;;
9446;52493 Winkels in dieren, -benodigdheden;2006 3e kwartaal;;;;;;
9447;52493 Winkels in dieren, -benodigdheden;2006 oktober;;;;;;
9448;52493 Winkels in dieren, -benodigdheden;2006 november;;;;;;
9449;52493 Winkels in dieren, -benodigdheden;2006 december;;;;;;
9450;52493 Winkels in dieren, -benodigdheden;2006 4e kwartaal;;;;;;
9451;52493 Winkels in dieren, -benodigdheden;2006;;;;;;
9452;52493 Winkels in dieren, -benodigdheden;2007 januari;;;;;;
9453;52493 Winkels in dieren, -benodigdheden;2007 februari;;;;;;
9454;52493 Winkels in dieren, -benodigdheden;2007 maart;;;;;;
9455;52493 Winkels in dieren, -benodigdheden;2007 1e kwartaal;;;;;;
9456;52493 Winkels in dieren, -benodigdheden;2007 april;;;;;;
9457;52493 Winkels in dieren, -benodigdheden;2007 mei;;;;;;
9458;52493 Winkels in dieren, -benodigdheden;2007 juni;;;;;;
9459;52493 Winkels in dieren, -benodigdheden;2007 2e kwartaal;;;;;;
9460;52493 Winkels in dieren, -benodigdheden;2007 juli;;;;;;
9461;52493 Winkels in dieren, -benodigdheden;2007 augustus;;;;;;
9462;52493 Winkels in dieren, -benodigdheden;2007 september;;;;;;
9463;52493 Winkels in dieren, -benodigdheden;2007 3e kwartaal;;;;;;
9464;52493 Winkels in dieren, -benodigdheden;2007 oktober;;;;;;
9465;52493 Winkels in dieren, -benodigdheden;2007 november;;;;;;
9466;52493 Winkels in dieren, -benodigdheden;2007 december;;;;;;
9467;52493 Winkels in dieren, -benodigdheden;2007 4e kwartaal;;;;;;
9468;52493 Winkels in dieren, -benodigdheden;2007;;;;;;
9469;52493 Winkels in dieren, -benodigdheden;2008 januari;;;;;;
9470;52493 Winkels in dieren, -benodigdheden;2008 februari;;;;;;
9471;52493 Winkels in dieren, -benodigdheden;2008 maart;;;;;;
9472;52493 Winkels in dieren, -benodigdheden;2008 1e kwartaal;;;;;;
9473;52493 Winkels in dieren, -benodigdheden;2008 april;;;;;;
9474;52493 Winkels in dieren, -benodigdheden;2008 mei;;;;;;
9475;52493 Winkels in dieren, -benodigdheden;2008 juni;;;;;;
9476;52493 Winkels in dieren, -benodigdheden;2008 2e kwartaal;;;;;;
9477;52493 Winkels in dieren, -benodigdheden;2008 juli;;;;;;
9478;52493 Winkels in dieren, -benodigdheden;2008 augustus;;;;;;
9479;52493 Winkels in dieren, -benodigdheden;2008 september;;;;;;
9480;52493 Winkels in dieren, -benodigdheden;2008 3e kwartaal;;;;;;
9481;52493 Winkels in dieren, -benodigdheden;2008 oktober;;;;;;
9482;52493 Winkels in dieren, -benodigdheden;2008 november;;;;;;
9483;52493 Winkels in dieren, -benodigdheden;2008 december;;;;;;
9484;52493 Winkels in dieren, -benodigdheden;2008 4e kwartaal;;;;;;
9485;52493 Winkels in dieren, -benodigdheden;2008;;;;;;
9486;52494 Winkels in computers;2000 januari;;;;;;
9487;52494 Winkels in computers;2000 februari;;;;;;
9488;52494 Winkels in computers;2000 maart;;;;;;
9489;52494 Winkels in computers;2000 1e kwartaal;;;;;;
9490;52494 Winkels in computers;2000 april;;;;;;
9491;52494 Winkels in computers;2000 mei;;;;;;
9492;52494 Winkels in computers;2000 juni;;;;;;
9493;52494 Winkels in computers;2000 2e kwartaal;;;;;;
9494;52494 Winkels in computers;2000 juli;;;;;;
9495;52494 Winkels in computers;2000 augustus;;;;;;
9496;52494 Winkels in computers;2000 september;;;;;;
9497;52494 Winkels in computers;2000 3e kwartaal;;;;;;
9498;52494 Winkels in computers;2000 oktober;;;;;;
9499;52494 Winkels in computers;2000 november;;;;;;
9500;52494 Winkels in computers;2000 december;;;;;;
9501;52494 Winkels in computers;2000 4e kwartaal;;;;;;
9502;52494 Winkels in computers;2000;;;;;;
9503;52494 Winkels in computers;2001 januari;;;;;;
9504;52494 Winkels in computers;2001 februari;;;;;;
9505;52494 Winkels in computers;2001 maart;;;;;;
9506;52494 Winkels in computers;2001 1e kwartaal;;;;;;
9507;52494 Winkels in computers;2001 april;;;;;;
9508;52494 Winkels in computers;2001 mei;;;;;;
9509;52494 Winkels in computers;2001 juni;;;;;;
9510;52494 Winkels in computers;2001 2e kwartaal;;;;;;
9511;52494 Winkels in computers;2001 juli;;;;;;
9512;52494 Winkels in computers;2001 augustus;;;;;;
9513;52494 Winkels in computers;2001 september;;;;;;
9514;52494 Winkels in computers;2001 3e kwartaal;;;;;;
9515;52494 Winkels in computers;2001 oktober;;;;;;
9516;52494 Winkels in computers;2001 november;;;;;;
9517;52494 Winkels in computers;2001 december;;;;;;
9518;52494 Winkels in computers;2001 4e kwartaal;;;;;;
9519;52494 Winkels in computers;2001;;;;;;
9520;52494 Winkels in computers;2002 januari;;;;;;
9521;52494 Winkels in computers;2002 februari;;;;;;
9522;52494 Winkels in computers;2002 maart;;;;;;
9523;52494 Winkels in computers;2002 1e kwartaal;;;;;;
9524;52494 Winkels in computers;2002 april;;;;;;
9525;52494 Winkels in computers;2002 mei;;;;;;
9526;52494 Winkels in computers;2002 juni;;;;;;
9527;52494 Winkels in computers;2002 2e kwartaal;;;;;;
9528;52494 Winkels in computers;2002 juli;;;;;;
9529;52494 Winkels in computers;2002 augustus;;;;;;
9530;52494 Winkels in computers;2002 september;;;;;;
9531;52494 Winkels in computers;2002 3e kwartaal;;;;;;
9532;52494 Winkels in computers;2002 oktober;;;;;;
9533;52494 Winkels in computers;2002 november;;;;;;
9534;52494 Winkels in computers;2002 december;;;;;;
9535;52494 Winkels in computers;2002 4e kwartaal;;;;;;
9536;52494 Winkels in computers;2002;;;;;;
9537;52494 Winkels in computers;2003 januari;;;;;;
9538;52494 Winkels in computers;2003 februari;;;;;;
9539;52494 Winkels in computers;2003 maart;;;;;;
9540;52494 Winkels in computers;2003 1e kwartaal;112.0;57.0;198.0;-9.2;-21.2;15.2
9541;52494 Winkels in computers;2003 april;;;;;;
9542;52494 Winkels in computers;2003 mei;;;;;;
9543;52494 Winkels in computers;2003 juni;;;;;;
9544;52494 Winkels in computers;2003 2e kwartaal;97.0;51.0;191.0;-14.1;-26.2;16.3
9545;52494 Winkels in computers;2003 juli;;;;;;
9546;52494 Winkels in computers;2003 augustus;;;;;;
9547;52494 Winkels in computers;2003 september;;;;;;
9548;52494 Winkels in computers;2003 3e kwartaal;98.0;47.0;210.0;-13.8;-25.9;16.3
9549;52494 Winkels in computers;2003 oktober;;;;;;
9550;52494 Winkels in computers;2003 november;;;;;;
9551;52494 Winkels in computers;2003 december;;;;;;
9552;52494 Winkels in computers;2003 4e kwartaal;138.0;45.0;308.0;-5.6;-23.3;23.1
9553;52494 Winkels in computers;2003;111.0;50.0;224.0;-10.3;-24.1;18.1
9554;52494 Winkels in computers;2004 januari;;;;;;
9555;52494 Winkels in computers;2004 februari;;;;;;
9556;52494 Winkels in computers;2004 maart;;;;;;
9557;52494 Winkels in computers;2004 1e kwartaal;105.0;42.0;249.0;-6.3;-25.5;25.7
9558;52494 Winkels in computers;2004 april;;;;;;
9559;52494 Winkels in computers;2004 mei;;;;;;
9560;52494 Winkels in computers;2004 juni;;;;;;
9561;52494 Winkels in computers;2004 2e kwartaal;80.0;39.0;204.0;-17.2;-22.6;7.0
9562;52494 Winkels in computers;2004 juli;;;;;;
9563;52494 Winkels in computers;2004 augustus;;;;;;
9564;52494 Winkels in computers;2004 september;;;;;;
9565;52494 Winkels in computers;2004 3e kwartaal;81.0;37.0;217.0;-17.5;-20.1;3.3
9566;52494 Winkels in computers;2004 oktober;;;;;;
9567;52494 Winkels in computers;2004 november;;;;;;
9568;52494 Winkels in computers;2004 december;;;;;;
9569;52494 Winkels in computers;2004 4e kwartaal;94.0;35.0;265.0;-31.8;-20.7;-14.0
9570;52494 Winkels in computers;2004;90.0;39.0;233.0;-19.1;-22.4;4.3
9571;52494 Winkels in computers;2005 januari;;;;;;
9572;52494 Winkels in computers;2005 februari;;;;;;
9573;52494 Winkels in computers;2005 maart;;;;;;
9574;52494 Winkels in computers;2005 1e kwartaal;86.0;34.0;249.0;-18.2;-18.4;0.2
9575;52494 Winkels in computers;2005 april;;;;;;
9576;52494 Winkels in computers;2005 mei;;;;;;
9577;52494 Winkels in computers;2005 juni;;;;;;
9578;52494 Winkels in computers;2005 2e kwartaal;75.0;34.0;224.0;-6.2;-14.7;10.0
9579;52494 Winkels in computers;2005 juli;;;;;;
9580;52494 Winkels in computers;2005 augustus;;;;;;
9581;52494 Winkels in computers;2005 september;;;;;;
9582;52494 Winkels in computers;2005 3e kwartaal;84.0;33.0;252.0;3.6;-10.8;16.2
9583;52494 Winkels in computers;2005 oktober;;;;;;
9584;52494 Winkels in computers;2005 november;;;;;;
9585;52494 Winkels in computers;2005 december;;;;;;
9586;52494 Winkels in computers;2005 4e kwartaal;99.0;33.0;300.0;5.2;-7.0;13.1
9587;52494 Winkels in computers;2005;86.0;34.0;256.0;-4.5;-13.0;9.8
9588;52494 Winkels in computers;2006 januari;;;;;;
9589;52494 Winkels in computers;2006 februari;;;;;;
9590;52494 Winkels in computers;2006 maart;;;;;;
9591;52494 Winkels in computers;2006 1e kwartaal;92.0;33.0;280.0;7.1;-4.7;12.3
9592;52494 Winkels in computers;2006 april;;;;;;
9593;52494 Winkels in computers;2006 mei;;;;;;
9594;52494 Winkels in computers;2006 juni;;;;;;
9595;52494 Winkels in computers;2006 2e kwartaal;78.0;32.0;246.0;3.5;-5.7;9.7
9596;52494 Winkels in computers;2006 juli;;;;;;
9597;52494 Winkels in computers;2006 augustus;;;;;;
9598;52494 Winkels in computers;2006 september;;;;;;
9599;52494 Winkels in computers;2006 3e kwartaal;75.0;30.0;245.0;-11.0;-8.2;-3.1
9600;52494 Winkels in computers;2006 oktober;;;;;;
9601;52494 Winkels in computers;2006 november;;;;;;
9602;52494 Winkels in computers;2006 december;;;;;;
9603;52494 Winkels in computers;2006 4e kwartaal;99.0;30.0;331.0;-0.2;-9.6;10.3
9604;52494 Winkels in computers;2006;86.0;31.0;275.0;-0.2;-7.0;7.3
9605;52494 Winkels in computers;2007 januari;;;;;;
9606;52494 Winkels in computers;2007 februari;;;;;;
9607;52494 Winkels in computers;2007 maart;;;;;;
9608;52494 Winkels in computers;2007 1e kwartaal;94.0;28.0;335.0;2.1;-14.6;19.5
9609;52494 Winkels in computers;2007 april;;;;;;
9610;52494 Winkels in computers;2007 mei;;;;;;
9611;52494 Winkels in computers;2007 juni;;;;;;
9612;52494 Winkels in computers;2007 2e kwartaal;81.0;27.0;305.0;4.0;-16.1;23.9
9613;52494 Winkels in computers;2007 juli;;;;;;
9614;52494 Winkels in computers;2007 augustus;;;;;;
9615;52494 Winkels in computers;2007 september;;;;;;
9616;52494 Winkels in computers;2007 3e kwartaal;81.0;25.0;319.0;8.3;-16.9;30.3
9617;52494 Winkels in computers;2007 oktober;;;;;;
9618;52494 Winkels in computers;2007 november;;;;;;
9619;52494 Winkels in computers;2007 december;;;;;;
9620;52494 Winkels in computers;2007 4e kwartaal;91.0;25.0;364.0;-8.3;-16.7;10.0
9621;52494 Winkels in computers;2007;87.0;26.0;330.0;0.9;-16.0;20.1
9622;52494 Winkels in computers;2008 januari;;;;;;
9623;52494 Winkels in computers;2008 februari;;;;;;
9624;52494 Winkels in computers;2008 maart;;;;;;
9625;52494 Winkels in computers;2008 1e kwartaal;77.0;24.0;322.0;-18.2;-15.0;-3.8
9626;52494 Winkels in computers;2008 april;;;;;;
9627;52494 Winkels in computers;2008 mei;;;;;;
9628;52494 Winkels in computers;2008 juni;;;;;;
9629;52494 Winkels in computers;2008 2e kwartaal;73.0;22.0;327.0;-10.1;-16.3;7.4
9630;52494 Winkels in computers;2008 juli;;;;;;
9631;52494 Winkels in computers;2008 augustus;;;;;;
9632;52494 Winkels in computers;2008 september;;;;;;
9633;52494 Winkels in computers;2008 3e kwartaal;73.0;21.0;348.0;-9.1;-16.8;9.2
9634;52494 Winkels in computers;2008 oktober;;;;;;
9635;52494 Winkels in computers;2008 november;;;;;;
9636;52494 Winkels in computers;2008 december;;;;;;
9637;52494 Winkels in computers;2008 4e kwartaal;78.0;21.0;376.0;-14.2;-17.0;3.3
9638;52494 Winkels in computers;2008;75.0;22.0;342.0;-13.1;-16.2;3.7
9639;52495 Winkels in speelgoed;2000 januari;69.0;97.0;72.0;;;
9640;52495 Winkels in speelgoed;2000 februari;72.0;97.0;74.0;;;
9641;52495 Winkels in speelgoed;2000 maart;83.0;97.0;85.0;;;
9642;52495 Winkels in speelgoed;2000 1e kwartaal;75.0;97.0;77.0;;;
9643;52495 Winkels in speelgoed;2000 april;75.0;98.0;76.0;;;
9644;52495 Winkels in speelgoed;2000 mei;79.0;102.0;77.0;;;
9645;52495 Winkels in speelgoed;2000 juni;88.0;101.0;87.0;;;
9646;52495 Winkels in speelgoed;2000 2e kwartaal;81.0;101.0;80.0;;;
9647;52495 Winkels in speelgoed;2000 juli;95.0;101.0;94.0;;;
9648;52495 Winkels in speelgoed;2000 augustus;86.0;101.0;85.0;;;
9649;52495 Winkels in speelgoed;2000 september;93.0;101.0;92.0;;;
9650;52495 Winkels in speelgoed;2000 3e kwartaal;92.0;101.0;91.0;;;
9651;52495 Winkels in speelgoed;2000 oktober;101.0;101.0;99.0;;;
9652;52495 Winkels in speelgoed;2000 november;207.0;102.0;203.0;;;
9653;52495 Winkels in speelgoed;2000 december;153.0;101.0;150.0;;;
9654;52495 Winkels in speelgoed;2000 4e kwartaal;153.0;102.0;151.0;;;
9655;52495 Winkels in speelgoed;2000;100.0;100.0;100.0;;;
9656;52495 Winkels in speelgoed;2001 januari;74.0;102.0;72.0;7.2;6.0;
9657;52495 Winkels in speelgoed;2001 februari;78.0;105.0;75.0;8.9;8.3;
9658;52495 Winkels in speelgoed;2001 maart;85.0;106.0;80.0;2.7;9.1;
9659;52495 Winkels in speelgoed;2001 1e kwartaal;79.0;104.0;76.0;6.1;7.8;
9660;52495 Winkels in speelgoed;2001 april;79.0;106.0;75.0;5.5;7.8;
9661;52495 Winkels in speelgoed;2001 mei;88.0;108.0;82.0;11.9;5.8;
9662;52495 Winkels in speelgoed;2001 juni;96.0;108.0;89.0;9.5;6.9;
9663;52495 Winkels in speelgoed;2001 2e kwartaal;88.0;107.0;82.0;9.0;6.8;
