ID;SoortVacature;BedrijvenEnInstellingen;SBI93;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_11ElementaireBeroepen_5;TotaalLagereBeroepen_6;k_20LagereBeroepenZND_7;k_21LagereNietSpecialistischeBeroepen_8;k_22LagereDocentenSportvakken_9;k_24LagereAgrarischeBeroepen_10;k_25LagereWiskNatuurwetBeroepen_11;k_26LagereTechnischeBeroepen_12;k_28LagereTransportberoepen_13;k_29LagereParaMedischeBeroepen_14;k_31LagereAdminCommercieleBeroepen_15;k_33LagereBeveiligingberoepen_16;k_37LagereVerzorgendeBeroepen_17;TotaalMiddelbareBeroepen_18;k_40MiddelbareBeroepenZND_19;k_42MiddelbDocentenTranspSportvak_20;k_44MiddelbareAgrarischeBeroepen_21;k_45MiddelbareWiskNatuurwetBeroepen_22;k_46MiddelbareTechnischeBeroepen_23;k_48MiddelbareTransportberoepen_24;k_49MiddelbareParaMedischeBeroepen_25;k_51MiddelbAdminCommercieleBeroepen_26;k_53MiddelbJuridischBeveiligberoepen_27;k_55MiddelbareTaalkCultureleBeroepen_28;k_56MiddelbBeroepGedragMaatschappij_29;k_57MiddelbareVerzorgendeBeroepen_30;TotaalHogereBeroepen_31;k_60HogereBeroepenZND_32;k_62HogerePedagogischeBeroepen_33;k_64HogereLandbouwkundigeBeroepen_34;k_65HogereWiskundigeNatuurwetBeroep_35;k_66HogereTechnischeBeroepen_36;k_68HogereTransportberoepen_37;k_69HogereParaMedischeBeroepen_38;k_71HogereAdmCommercEconBeroepen_39;k_73HogereJurBestuurlBeveiligBeroep_40;k_75HogereTaalkCultureleBeroepen_41;k_76HogereBeroepGedragEnMaatschappij_42;k_77HogereVerzorgendeBeroepen_43;k_78ManagersHboWerkEnDenkniveau_44;TotaalWetenschappelijkeBeroepen_45;k_80WetenschappelijkeBeroepenZND_46;k_82WetenschapPedagogischeBeroepen_47;k_84WetenschapLandbouwkBeroepen_48;k_85WetenschapWiskNatuurwBeroepen_49;k_86WetenschapTechnischeBeroepen_50;k_89WetenschapParaMedischeBeroepen_51;k_91WetenschapEconAdminBeroepen_52;k_93WetenschapJuridBestuurlBeroep_53;k_96WetenschapBeroepenGedragMaatsch_54;k_98ManagersWetenschapWerkDenkniv_55;BeroepOnbekend_56;k_2LagerOnderwijs_57;k_3VoortgezetOnderwijsLagereTrap_58;k_4VoortgezetOnderwijsHogereTrap_59;k_5HogerOnderwijs1eTrap_60;k_67HogerOnderwijs2e3eTrap_61;k_9Onbekend_62
9438;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;513 Groothand. voedings- & genotmiddelen;2002;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.1;0.0;0.0;
9439;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;513 Groothand. voedings- & genotmiddelen;2003;0.1;0.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;0.0;;0.0;;;0.1;;;;0.0;0.0;0.0;0.0;0.1;;;;;0.0;0.0;;0.0;;;0.0;;0.0;;;;;;;;;;;;;;;;;;0.0;0.0;0.1;0.0;0.0;
9440;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;513 Groothand. voedings- & genotmiddelen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9441;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;513 Groothand. voedings- & genotmiddelen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9442;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;513 Groothand. voedings- & genotmiddelen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9443;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;515 Groothand.niet-agrar. intermed.goed.;2000;1.1;0.3;0.7;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.4;0.3;0.0;0.0
9444;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;515 Groothand.niet-agrar. intermed.goed.;2001;1.0;0.5;0.4;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6;0.2;0.0;0.0
9445;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;515 Groothand.niet-agrar. intermed.goed.;2002;0.4;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.1;0.1;0.0;
9446;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;515 Groothand.niet-agrar. intermed.goed.;2003;0.3;0.2;0.0;0.0;0.0;0.1;;;;0.0;;0.0;0.0;;0.0;;;0.1;;;;0.0;0.0;0.0;;0.0;;;;;0.1;0.0;0.0;0.0;;0.0;;;0.1;;;0.0;;;0.1;;;;0.0;;0.1;0.0;;;;;0.0;0.0;0.1;0.1;0.1;
9447;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;515 Groothand.niet-agrar. intermed.goed.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9448;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;515 Groothand.niet-agrar. intermed.goed.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9449;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;515 Groothand.niet-agrar. intermed.goed.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9450;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;518 Groothand.machines,apparaten,toebeh.;2000;3.7;1.1;1.7;0.9;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.4;0.1;0.0;0.0;0.0;0.8;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.4;1.6;1.2;0.1;0.1
9451;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;518 Groothand.machines,apparaten,toebeh.;2001;1.4;0.4;0.6;0.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;1.0;0.2;0.0;0.0
9452;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;518 Groothand.machines,apparaten,toebeh.;2002;0.5;0.1;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.3;0.1;0.0;
9453;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;518 Groothand.machines,apparaten,toebeh.;2003;0.5;0.2;0.2;0.2;0.0;0.0;;;;;;0.0;;;0.0;;;0.3;;;;;0.1;;;0.2;;;;;0.2;0.0;;;;0.1;;;0.1;0.0;;0.0;;;0.0;;;;0.0;;;0.0;;;0.0;;;0.0;0.3;0.2;0.0;
9454;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;518 Groothand.machines,apparaten,toebeh.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9455;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;518 Groothand.machines,apparaten,toebeh.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9456;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;518 Groothand.machines,apparaten,toebeh.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9457;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5110a Handelsbemid.Gh cons.art,Gh overig;2000;2.1;0.7;0.9;0.5;0.5;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.7;0.5;0.0;0.0
9458;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5110a Handelsbemid.Gh cons.art,Gh overig;2001;1.7;0.3;0.9;0.4;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.4;0.7;0.3;0.0;0.0
9459;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5110a Handelsbemid.Gh cons.art,Gh overig;2002;0.4;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.2;0.0;0.0;
9460;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5110a Handelsbemid.Gh cons.art,Gh overig;2003;0.3;0.1;0.1;0.0;0.1;0.0;;;;;0.0;0.0;0.0;;0.0;;;0.1;;;;0.0;0.1;0.0;;0.1;;;;;0.1;0.0;0.0;0.0;;0.0;0.0;;0.0;;;0.0;;;0.0;;;;0.0;0.0;0.0;;;;0.0;;;0.1;0.1;0.0;0.0;
9461;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5110a Handelsbemid.Gh cons.art,Gh overig;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9462;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5110a Handelsbemid.Gh cons.art,Gh overig;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9463;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5110a Handelsbemid.Gh cons.art,Gh overig;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9464;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;521 Supermarkten, warenhuizen e.d.;2000;2.5;0.0;0.3;2.2;0.2;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;1.9;0.5;0.0;0.0;0.0
9465;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;521 Supermarkten, warenhuizen e.d.;2001;1.5;0.1;0.2;1.2;0.8;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;1.0;0.3;0.0;0.0;0.0
9466;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;521 Supermarkten, warenhuizen e.d.;2002;0.4;0.2;0.0;0.2;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.3;0.0;0.0;
9467;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;521 Supermarkten, warenhuizen e.d.;2003;0.1;0.0;0.0;0.1;0.0;0.0;;;;;;0.0;0.0;;0.0;;0.0;0.1;;;;;0.0;;;0.1;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.1;0.0;;
9468;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;521 Supermarkten, warenhuizen e.d.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9469;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;521 Supermarkten, warenhuizen e.d.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9470;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;521 Supermarkten, warenhuizen e.d.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9471;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;522 Winkels in spec. voedingsmiddelen;2000;0.4;0.4;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.1;0.0;0.0;0.0
9472;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;522 Winkels in spec. voedingsmiddelen;2001;0.3;0.2;0.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.1;0.0;0.0;0.0
9473;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;522 Winkels in spec. voedingsmiddelen;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;
9474;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;522 Winkels in spec. voedingsmiddelen;2003;0.0;0.0;0.0;0.0;;0.0;;;;;;0.0;;;0.0;;0.0;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;
9475;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;522 Winkels in spec. voedingsmiddelen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9476;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;522 Winkels in spec. voedingsmiddelen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9477;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;522 Winkels in spec. voedingsmiddelen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9478;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5231a Overige winkels en reparatie;2000;4.2;2.0;1.0;1.2;0.4;2.8;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;2.2;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.5;1.6;2.0;0.1;0.1;0.0
9479;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5231a Overige winkels en reparatie;2001;3.0;1.6;0.6;0.8;0.3;1.8;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;1.4;0.0;0.0;0.9;0.0;0.0;0.1;0.0;0.2;0.0;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;1.2;1.4;0.0;0.0;0.0
9480;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5231a Overige winkels en reparatie;2002;2.2;1.2;0.6;0.4;0.0;1.5;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;1.2;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.2;1.1;0.9;0.0;0.0;
9481;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5231a Overige winkels en reparatie;2003;0.6;0.3;0.2;0.1;0.0;0.2;;;;;;0.0;0.0;;0.2;;0.0;0.3;;;0.0;;0.1;;0.1;0.1;0.0;;;0.0;0.1;0.0;;;;0.0;;;0.1;;;;;;0.0;;;;;;0.0;;;;;;0.0;0.2;0.4;0.0;0.0;
9482;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5231a Overige winkels en reparatie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9483;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5231a Overige winkels en reparatie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9484;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;5231a Overige winkels en reparatie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9485;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;H Horeca;2000;3.9;1.8;1.0;1.1;1.3;1.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;1.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;2.0;1.4;0.1;0.0;0.0
9486;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;H Horeca;2001;3.5;2.4;0.8;0.4;1.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;1.7;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;1.0;1.4;0.0;0.0;0.0
9487;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;H Horeca;2002;0.9;0.7;0.0;0.2;0.1;0.6;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.4;0.3;0.2;0.0;0.0;
9488;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;H Horeca;2003;0.4;0.1;0.2;0.1;0.0;0.2;;;;0.0;;0.0;;;0.0;0.0;0.2;0.1;;0.0;;;0.0;;;0.0;0.0;;0.0;0.1;0.0;0.0;;;;0.0;;0.0;0.0;;;0.0;;0.0;;;;;;;;;;;;;0.0;0.2;0.2;0.0;;
9489;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;H Horeca;2004;0.8;0.3;0.3;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9490;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;H Horeca;2006;2.5;1.4;0.8;0.3;0.4;1.7;;;0.0;0.0;;0.0;0.0;;0.1;;1.6;0.3;;;;;0.0;0.0;;0.1;;;0.0;0.2;0.0;0.0;;;;0.0;;;0.0;;0.0;;;0.0;;;;;;;;;;;;;0.5;0.9;1.1;0.0;;
9491;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;H Horeca;2008;3.8;1.7;1.6;0.4;1.1;2.2;;;0.0;0.0;;0.0;0.0;;0.2;;2.0;0.4;0.0;;;;0.0;0.0;0.0;0.2;0.0;;0.0;0.1;0.1;0.0;;;;;;0.0;0.1;;;0.0;;0.0;0.0;;;;;;;0.0;;;;;0.3;1.5;1.8;0.1;0.0;
9492;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;I Vervoer en communicatie;2000;4.7;0.9;1.7;2.1;0.7;2.2;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.1;0.1;0.0;1.1;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.8;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.4;2.3;1.2;0.5;0.3;0.0
9493;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;I Vervoer en communicatie;2001;3.0;0.5;1.4;1.1;0.3;1.4;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;1.5;1.1;0.3;0.0;0.0
9494;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;I Vervoer en communicatie;2002;1.1;0.3;0.5;0.3;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.5;0.4;0.1;0.0;
9495;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;I Vervoer en communicatie;2003;0.7;0.1;0.4;0.3;0.0;0.4;;0.0;;;;0.0;0.4;;0.0;0.0;;0.2;;;;;0.0;0.1;;0.1;0.0;;;;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;;0.0;;0.0;0.4;0.2;0.1;0.0;
9496;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;I Vervoer en communicatie;2004;1.0;0.3;0.3;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9497;Moeilijk vervulbare vacatures;Totaal bedrijven en instellingen;I Vervoer en communicatie;2006;4.3;1.2;1.2;1.9;0.5;1.9;;;;0.0;;0.0;1.8;;0.1;;;1.1;;;;;0.2;0.3;;0.6;0.0;;0.0;;0.7;0.1;;0.0;;0.0;0.1;;0.5;;;0.0;;0.0;0.0;;;;;0.0;;0.0;;;0.0;;0.1;2.3;1.1;0.6;0.1;
