ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
8708;21 jaar;Gehuwd;Overig huishouden;2039;5
8709;21 jaar;Gehuwd;Overig huishouden;2040;5
8710;21 jaar;Gehuwd;Overig huishouden;2041;5
8711;21 jaar;Gehuwd;Overig huishouden;2042;5
8712;21 jaar;Gehuwd;Overig huishouden;2043;5
8713;21 jaar;Gehuwd;Overig huishouden;2044;5
8714;21 jaar;Gehuwd;Overig huishouden;2045;5
8715;21 jaar;Gehuwd;Overig huishouden;2046;5
8716;21 jaar;Gehuwd;Overig huishouden;2047;5
8717;21 jaar;Gehuwd;Overig huishouden;2048;5
8718;21 jaar;Gehuwd;Overig huishouden;2049;5
8719;21 jaar;Gehuwd;Overig huishouden;2050;5
8720;21 jaar;Gehuwd;Overig huishouden;2051;5
8721;21 jaar;Gehuwd;Overig huishouden;2052;5
8722;21 jaar;Gehuwd;Overig huishouden;2053;6
8723;21 jaar;Gehuwd;Overig huishouden;2054;6
8724;21 jaar;Gehuwd;Overig huishouden;2055;6
8725;21 jaar;Gehuwd;Overig huishouden;2056;6
8726;21 jaar;Gehuwd;Overig huishouden;2057;6
8727;21 jaar;Gehuwd;Overig huishouden;2058;6
8728;21 jaar;Gehuwd;Overig huishouden;2059;6
8729;21 jaar;Gehuwd;Overig huishouden;2060;6
8730;21 jaar;Gehuwd;Overig huishouden;2061;6
8731;21 jaar;Gehuwd;Overig huishouden;2062;6
8732;21 jaar;Gehuwd;Overig huishouden;2063;6
8733;21 jaar;Gehuwd;Overig huishouden;2064;6
8734;21 jaar;Gehuwd;Overig huishouden;2065;6
8735;21 jaar;Gehuwd;Overig huishouden;2066;6
8736;21 jaar;Gehuwd;Overig huishouden;2067;6
8737;21 jaar;Gehuwd;Overig huishouden;2068;6
8738;21 jaar;Gehuwd;Overig huishouden;2069;6
8739;21 jaar;Gehuwd;Overig huishouden;2070;6
8740;21 jaar;Verweduwd;Particulier huishouden;2025;1
8741;21 jaar;Verweduwd;Particulier huishouden;2026;3
8742;21 jaar;Verweduwd;Particulier huishouden;2027;3
8743;21 jaar;Verweduwd;Particulier huishouden;2028;3
8744;21 jaar;Verweduwd;Particulier huishouden;2029;3
8745;21 jaar;Verweduwd;Particulier huishouden;2030;3
8746;21 jaar;Verweduwd;Particulier huishouden;2031;3
8747;21 jaar;Verweduwd;Particulier huishouden;2032;3
8748;21 jaar;Verweduwd;Particulier huishouden;2033;3
8749;21 jaar;Verweduwd;Particulier huishouden;2034;3
8750;21 jaar;Verweduwd;Particulier huishouden;2035;3
8751;21 jaar;Verweduwd;Particulier huishouden;2036;3
8752;21 jaar;Verweduwd;Particulier huishouden;2037;3
8753;21 jaar;Verweduwd;Particulier huishouden;2038;3
8754;21 jaar;Verweduwd;Particulier huishouden;2039;3
8755;21 jaar;Verweduwd;Particulier huishouden;2040;3
8756;21 jaar;Verweduwd;Particulier huishouden;2041;3
8757;21 jaar;Verweduwd;Particulier huishouden;2042;3
8758;21 jaar;Verweduwd;Particulier huishouden;2043;3
8759;21 jaar;Verweduwd;Particulier huishouden;2044;3
8760;21 jaar;Verweduwd;Particulier huishouden;2045;3
8761;21 jaar;Verweduwd;Particulier huishouden;2046;3
8762;21 jaar;Verweduwd;Particulier huishouden;2047;3
8763;21 jaar;Verweduwd;Particulier huishouden;2048;3
8764;21 jaar;Verweduwd;Particulier huishouden;2049;3
8765;21 jaar;Verweduwd;Particulier huishouden;2050;3
8766;21 jaar;Verweduwd;Particulier huishouden;2051;3
8767;21 jaar;Verweduwd;Particulier huishouden;2052;3
8768;21 jaar;Verweduwd;Particulier huishouden;2053;3
8769;21 jaar;Verweduwd;Particulier huishouden;2054;3
8770;21 jaar;Verweduwd;Particulier huishouden;2055;3
8771;21 jaar;Verweduwd;Particulier huishouden;2056;3
8772;21 jaar;Verweduwd;Particulier huishouden;2057;3
8773;21 jaar;Verweduwd;Particulier huishouden;2058;3
8774;21 jaar;Verweduwd;Particulier huishouden;2059;3
8775;21 jaar;Verweduwd;Particulier huishouden;2060;3
8776;21 jaar;Verweduwd;Particulier huishouden;2061;3
8777;21 jaar;Verweduwd;Particulier huishouden;2062;3
8778;21 jaar;Verweduwd;Particulier huishouden;2063;2
8779;21 jaar;Verweduwd;Particulier huishouden;2064;2
8780;21 jaar;Verweduwd;Particulier huishouden;2065;2
8781;21 jaar;Verweduwd;Particulier huishouden;2066;2
8782;21 jaar;Verweduwd;Particulier huishouden;2067;2
8783;21 jaar;Verweduwd;Particulier huishouden;2068;2
8784;21 jaar;Verweduwd;Particulier huishouden;2069;2
8785;21 jaar;Verweduwd;Particulier huishouden;2070;2
8786;21 jaar;Verweduwd;Eenpersoonshuishouden;2025;1
8787;21 jaar;Verweduwd;Eenpersoonshuishouden;2026;2
8788;21 jaar;Verweduwd;Eenpersoonshuishouden;2027;2
8789;21 jaar;Verweduwd;Eenpersoonshuishouden;2028;2
8790;21 jaar;Verweduwd;Eenpersoonshuishouden;2029;2
8791;21 jaar;Verweduwd;Eenpersoonshuishouden;2030;2
8792;21 jaar;Verweduwd;Eenpersoonshuishouden;2031;2
8793;21 jaar;Verweduwd;Eenpersoonshuishouden;2032;2
8794;21 jaar;Verweduwd;Eenpersoonshuishouden;2033;2
8795;21 jaar;Verweduwd;Eenpersoonshuishouden;2034;2
8796;21 jaar;Verweduwd;Eenpersoonshuishouden;2035;2
8797;21 jaar;Verweduwd;Eenpersoonshuishouden;2036;2
8798;21 jaar;Verweduwd;Eenpersoonshuishouden;2037;2
8799;21 jaar;Verweduwd;Eenpersoonshuishouden;2038;2
8800;21 jaar;Verweduwd;Eenpersoonshuishouden;2039;2
8801;21 jaar;Verweduwd;Eenpersoonshuishouden;2040;2
8802;21 jaar;Verweduwd;Eenpersoonshuishouden;2041;2
8803;21 jaar;Verweduwd;Eenpersoonshuishouden;2042;2
8804;21 jaar;Verweduwd;Eenpersoonshuishouden;2043;2
8805;21 jaar;Verweduwd;Eenpersoonshuishouden;2044;2
8806;21 jaar;Verweduwd;Eenpersoonshuishouden;2045;2
8807;21 jaar;Verweduwd;Eenpersoonshuishouden;2046;2
8808;21 jaar;Verweduwd;Eenpersoonshuishouden;2047;2
8809;21 jaar;Verweduwd;Eenpersoonshuishouden;2048;2
8810;21 jaar;Verweduwd;Eenpersoonshuishouden;2049;2
8811;21 jaar;Verweduwd;Eenpersoonshuishouden;2050;2
8812;21 jaar;Verweduwd;Eenpersoonshuishouden;2051;2
8813;21 jaar;Verweduwd;Eenpersoonshuishouden;2052;2
8814;21 jaar;Verweduwd;Eenpersoonshuishouden;2053;2
8815;21 jaar;Verweduwd;Eenpersoonshuishouden;2054;2
8816;21 jaar;Verweduwd;Eenpersoonshuishouden;2055;2
8817;21 jaar;Verweduwd;Eenpersoonshuishouden;2056;2
8818;21 jaar;Verweduwd;Eenpersoonshuishouden;2057;2
8819;21 jaar;Verweduwd;Eenpersoonshuishouden;2058;2
8820;21 jaar;Verweduwd;Eenpersoonshuishouden;2059;2
8821;21 jaar;Verweduwd;Eenpersoonshuishouden;2060;2
8822;21 jaar;Verweduwd;Eenpersoonshuishouden;2061;2
8823;21 jaar;Verweduwd;Eenpersoonshuishouden;2062;2
8824;21 jaar;Verweduwd;Eenpersoonshuishouden;2063;1
8825;21 jaar;Verweduwd;Eenpersoonshuishouden;2064;1
8826;21 jaar;Verweduwd;Eenpersoonshuishouden;2065;1
8827;21 jaar;Verweduwd;Eenpersoonshuishouden;2066;1
8828;21 jaar;Verweduwd;Eenpersoonshuishouden;2067;1
8829;21 jaar;Verweduwd;Eenpersoonshuishouden;2068;1
8830;21 jaar;Verweduwd;Eenpersoonshuishouden;2069;1
8831;21 jaar;Verweduwd;Eenpersoonshuishouden;2070;1
8832;21 jaar;Verweduwd;Paar;2025;0
8833;21 jaar;Verweduwd;Paar;2026;0
8834;21 jaar;Verweduwd;Paar;2027;0
8835;21 jaar;Verweduwd;Paar;2028;0
8836;21 jaar;Verweduwd;Paar;2029;0
8837;21 jaar;Verweduwd;Paar;2030;0
8838;21 jaar;Verweduwd;Paar;2031;0
8839;21 jaar;Verweduwd;Paar;2032;0
8840;21 jaar;Verweduwd;Paar;2033;0
8841;21 jaar;Verweduwd;Paar;2034;0
8842;21 jaar;Verweduwd;Paar;2035;0
8843;21 jaar;Verweduwd;Paar;2036;0
8844;21 jaar;Verweduwd;Paar;2037;0
8845;21 jaar;Verweduwd;Paar;2038;0
8846;21 jaar;Verweduwd;Paar;2039;0
8847;21 jaar;Verweduwd;Paar;2040;0
8848;21 jaar;Verweduwd;Paar;2041;0
8849;21 jaar;Verweduwd;Paar;2042;0
8850;21 jaar;Verweduwd;Paar;2043;0
8851;21 jaar;Verweduwd;Paar;2044;0
8852;21 jaar;Verweduwd;Paar;2045;0
8853;21 jaar;Verweduwd;Paar;2046;0
8854;21 jaar;Verweduwd;Paar;2047;0
8855;21 jaar;Verweduwd;Paar;2048;0
8856;21 jaar;Verweduwd;Paar;2049;0
8857;21 jaar;Verweduwd;Paar;2050;0
8858;21 jaar;Verweduwd;Paar;2051;0
8859;21 jaar;Verweduwd;Paar;2052;0
8860;21 jaar;Verweduwd;Paar;2053;0
8861;21 jaar;Verweduwd;Paar;2054;0
8862;21 jaar;Verweduwd;Paar;2055;0
8863;21 jaar;Verweduwd;Paar;2056;0
8864;21 jaar;Verweduwd;Paar;2057;0
8865;21 jaar;Verweduwd;Paar;2058;0
8866;21 jaar;Verweduwd;Paar;2059;0
8867;21 jaar;Verweduwd;Paar;2060;0
8868;21 jaar;Verweduwd;Paar;2061;0
8869;21 jaar;Verweduwd;Paar;2062;0
8870;21 jaar;Verweduwd;Paar;2063;0
8871;21 jaar;Verweduwd;Paar;2064;0
8872;21 jaar;Verweduwd;Paar;2065;0
8873;21 jaar;Verweduwd;Paar;2066;0
8874;21 jaar;Verweduwd;Paar;2067;0
8875;21 jaar;Verweduwd;Paar;2068;0
8876;21 jaar;Verweduwd;Paar;2069;0
8877;21 jaar;Verweduwd;Paar;2070;0
8878;21 jaar;Verweduwd;Eenouderhuishouden;2025;0
8879;21 jaar;Verweduwd;Eenouderhuishouden;2026;1
8880;21 jaar;Verweduwd;Eenouderhuishouden;2027;1
8881;21 jaar;Verweduwd;Eenouderhuishouden;2028;1
8882;21 jaar;Verweduwd;Eenouderhuishouden;2029;1
8883;21 jaar;Verweduwd;Eenouderhuishouden;2030;1
8884;21 jaar;Verweduwd;Eenouderhuishouden;2031;1
8885;21 jaar;Verweduwd;Eenouderhuishouden;2032;1
8886;21 jaar;Verweduwd;Eenouderhuishouden;2033;1
8887;21 jaar;Verweduwd;Eenouderhuishouden;2034;1
8888;21 jaar;Verweduwd;Eenouderhuishouden;2035;1
8889;21 jaar;Verweduwd;Eenouderhuishouden;2036;1
8890;21 jaar;Verweduwd;Eenouderhuishouden;2037;1
8891;21 jaar;Verweduwd;Eenouderhuishouden;2038;1
8892;21 jaar;Verweduwd;Eenouderhuishouden;2039;1
8893;21 jaar;Verweduwd;Eenouderhuishouden;2040;1
8894;21 jaar;Verweduwd;Eenouderhuishouden;2041;1
8895;21 jaar;Verweduwd;Eenouderhuishouden;2042;1
8896;21 jaar;Verweduwd;Eenouderhuishouden;2043;1
8897;21 jaar;Verweduwd;Eenouderhuishouden;2044;1
8898;21 jaar;Verweduwd;Eenouderhuishouden;2045;1
8899;21 jaar;Verweduwd;Eenouderhuishouden;2046;1
8900;21 jaar;Verweduwd;Eenouderhuishouden;2047;1
8901;21 jaar;Verweduwd;Eenouderhuishouden;2048;1
8902;21 jaar;Verweduwd;Eenouderhuishouden;2049;1
8903;21 jaar;Verweduwd;Eenouderhuishouden;2050;1
8904;21 jaar;Verweduwd;Eenouderhuishouden;2051;1
8905;21 jaar;Verweduwd;Eenouderhuishouden;2052;1
8906;21 jaar;Verweduwd;Eenouderhuishouden;2053;1
8907;21 jaar;Verweduwd;Eenouderhuishouden;2054;1
8908;21 jaar;Verweduwd;Eenouderhuishouden;2055;1
8909;21 jaar;Verweduwd;Eenouderhuishouden;2056;1
8910;21 jaar;Verweduwd;Eenouderhuishouden;2057;1
8911;21 jaar;Verweduwd;Eenouderhuishouden;2058;1
8912;21 jaar;Verweduwd;Eenouderhuishouden;2059;1
8913;21 jaar;Verweduwd;Eenouderhuishouden;2060;1
8914;21 jaar;Verweduwd;Eenouderhuishouden;2061;1
8915;21 jaar;Verweduwd;Eenouderhuishouden;2062;1
8916;21 jaar;Verweduwd;Eenouderhuishouden;2063;1
8917;21 jaar;Verweduwd;Eenouderhuishouden;2064;1
8918;21 jaar;Verweduwd;Eenouderhuishouden;2065;1
8919;21 jaar;Verweduwd;Eenouderhuishouden;2066;1
8920;21 jaar;Verweduwd;Eenouderhuishouden;2067;1
8921;21 jaar;Verweduwd;Eenouderhuishouden;2068;1
8922;21 jaar;Verweduwd;Eenouderhuishouden;2069;1
8923;21 jaar;Verweduwd;Eenouderhuishouden;2070;1
8924;21 jaar;Verweduwd;Overig huishouden;2025;0
8925;21 jaar;Verweduwd;Overig huishouden;2026;0
8926;21 jaar;Verweduwd;Overig huishouden;2027;0
8927;21 jaar;Verweduwd;Overig huishouden;2028;0
8928;21 jaar;Verweduwd;Overig huishouden;2029;0
8929;21 jaar;Verweduwd;Overig huishouden;2030;0
8930;21 jaar;Verweduwd;Overig huishouden;2031;0
8931;21 jaar;Verweduwd;Overig huishouden;2032;0
8932;21 jaar;Verweduwd;Overig huishouden;2033;0
8933;21 jaar;Verweduwd;Overig huishouden;2034;0
8934;21 jaar;Verweduwd;Overig huishouden;2035;0
8935;21 jaar;Verweduwd;Overig huishouden;2036;0
8936;21 jaar;Verweduwd;Overig huishouden;2037;0
8937;21 jaar;Verweduwd;Overig huishouden;2038;0
8938;21 jaar;Verweduwd;Overig huishouden;2039;0
8939;21 jaar;Verweduwd;Overig huishouden;2040;0
8940;21 jaar;Verweduwd;Overig huishouden;2041;0
8941;21 jaar;Verweduwd;Overig huishouden;2042;0
8942;21 jaar;Verweduwd;Overig huishouden;2043;0
8943;21 jaar;Verweduwd;Overig huishouden;2044;0
8944;21 jaar;Verweduwd;Overig huishouden;2045;0
8945;21 jaar;Verweduwd;Overig huishouden;2046;0
8946;21 jaar;Verweduwd;Overig huishouden;2047;0
8947;21 jaar;Verweduwd;Overig huishouden;2048;0
8948;21 jaar;Verweduwd;Overig huishouden;2049;0
8949;21 jaar;Verweduwd;Overig huishouden;2050;0
8950;21 jaar;Verweduwd;Overig huishouden;2051;0
8951;21 jaar;Verweduwd;Overig huishouden;2052;0
8952;21 jaar;Verweduwd;Overig huishouden;2053;0
8953;21 jaar;Verweduwd;Overig huishouden;2054;0
8954;21 jaar;Verweduwd;Overig huishouden;2055;0
8955;21 jaar;Verweduwd;Overig huishouden;2056;0
8956;21 jaar;Verweduwd;Overig huishouden;2057;0
8957;21 jaar;Verweduwd;Overig huishouden;2058;0
8958;21 jaar;Verweduwd;Overig huishouden;2059;0
8959;21 jaar;Verweduwd;Overig huishouden;2060;0
8960;21 jaar;Verweduwd;Overig huishouden;2061;0
8961;21 jaar;Verweduwd;Overig huishouden;2062;0
8962;21 jaar;Verweduwd;Overig huishouden;2063;0
8963;21 jaar;Verweduwd;Overig huishouden;2064;0
8964;21 jaar;Verweduwd;Overig huishouden;2065;0
8965;21 jaar;Verweduwd;Overig huishouden;2066;0
8966;21 jaar;Verweduwd;Overig huishouden;2067;0
8967;21 jaar;Verweduwd;Overig huishouden;2068;0
8968;21 jaar;Verweduwd;Overig huishouden;2069;0
8969;21 jaar;Verweduwd;Overig huishouden;2070;0
8970;21 jaar;Gescheiden;Particulier huishouden;2025;39
8971;21 jaar;Gescheiden;Particulier huishouden;2026;51
8972;21 jaar;Gescheiden;Particulier huishouden;2027;63
8973;21 jaar;Gescheiden;Particulier huishouden;2028;68
8974;21 jaar;Gescheiden;Particulier huishouden;2029;68
8975;21 jaar;Gescheiden;Particulier huishouden;2030;68
8976;21 jaar;Gescheiden;Particulier huishouden;2031;68
8977;21 jaar;Gescheiden;Particulier huishouden;2032;68
8978;21 jaar;Gescheiden;Particulier huishouden;2033;67
8979;21 jaar;Gescheiden;Particulier huishouden;2034;66
8980;21 jaar;Gescheiden;Particulier huishouden;2035;66
8981;21 jaar;Gescheiden;Particulier huishouden;2036;67
8982;21 jaar;Gescheiden;Particulier huishouden;2037;65
8983;21 jaar;Gescheiden;Particulier huishouden;2038;66
8984;21 jaar;Gescheiden;Particulier huishouden;2039;65
8985;21 jaar;Gescheiden;Particulier huishouden;2040;64
8986;21 jaar;Gescheiden;Particulier huishouden;2041;65
8987;21 jaar;Gescheiden;Particulier huishouden;2042;63
8988;21 jaar;Gescheiden;Particulier huishouden;2043;67
8989;21 jaar;Gescheiden;Particulier huishouden;2044;62
8990;21 jaar;Gescheiden;Particulier huishouden;2045;62
8991;21 jaar;Gescheiden;Particulier huishouden;2046;63
8992;21 jaar;Gescheiden;Particulier huishouden;2047;63
8993;21 jaar;Gescheiden;Particulier huishouden;2048;63
8994;21 jaar;Gescheiden;Particulier huishouden;2049;63
8995;21 jaar;Gescheiden;Particulier huishouden;2050;65
8996;21 jaar;Gescheiden;Particulier huishouden;2051;66
8997;21 jaar;Gescheiden;Particulier huishouden;2052;66
8998;21 jaar;Gescheiden;Particulier huishouden;2053;67
8999;21 jaar;Gescheiden;Particulier huishouden;2054;67
9000;21 jaar;Gescheiden;Particulier huishouden;2055;67
9001;21 jaar;Gescheiden;Particulier huishouden;2056;68
9002;21 jaar;Gescheiden;Particulier huishouden;2057;68
9003;21 jaar;Gescheiden;Particulier huishouden;2058;68
9004;21 jaar;Gescheiden;Particulier huishouden;2059;68
9005;21 jaar;Gescheiden;Particulier huishouden;2060;68
9006;21 jaar;Gescheiden;Particulier huishouden;2061;68
9007;21 jaar;Gescheiden;Particulier huishouden;2062;68
9008;21 jaar;Gescheiden;Particulier huishouden;2063;67
9009;21 jaar;Gescheiden;Particulier huishouden;2064;67
9010;21 jaar;Gescheiden;Particulier huishouden;2065;67
9011;21 jaar;Gescheiden;Particulier huishouden;2066;67
9012;21 jaar;Gescheiden;Particulier huishouden;2067;67
9013;21 jaar;Gescheiden;Particulier huishouden;2068;67
9014;21 jaar;Gescheiden;Particulier huishouden;2069;67
9015;21 jaar;Gescheiden;Particulier huishouden;2070;67
9016;21 jaar;Gescheiden;Eenpersoonshuishouden;2025;19
9017;21 jaar;Gescheiden;Eenpersoonshuishouden;2026;25
9018;21 jaar;Gescheiden;Eenpersoonshuishouden;2027;31
9019;21 jaar;Gescheiden;Eenpersoonshuishouden;2028;34
9020;21 jaar;Gescheiden;Eenpersoonshuishouden;2029;34
9021;21 jaar;Gescheiden;Eenpersoonshuishouden;2030;33
9022;21 jaar;Gescheiden;Eenpersoonshuishouden;2031;33
9023;21 jaar;Gescheiden;Eenpersoonshuishouden;2032;33
9024;21 jaar;Gescheiden;Eenpersoonshuishouden;2033;32
9025;21 jaar;Gescheiden;Eenpersoonshuishouden;2034;31
9026;21 jaar;Gescheiden;Eenpersoonshuishouden;2035;31
9027;21 jaar;Gescheiden;Eenpersoonshuishouden;2036;31
9028;21 jaar;Gescheiden;Eenpersoonshuishouden;2037;31
9029;21 jaar;Gescheiden;Eenpersoonshuishouden;2038;31
9030;21 jaar;Gescheiden;Eenpersoonshuishouden;2039;31
9031;21 jaar;Gescheiden;Eenpersoonshuishouden;2040;31
9032;21 jaar;Gescheiden;Eenpersoonshuishouden;2041;31
9033;21 jaar;Gescheiden;Eenpersoonshuishouden;2042;31
9034;21 jaar;Gescheiden;Eenpersoonshuishouden;2043;33
9035;21 jaar;Gescheiden;Eenpersoonshuishouden;2044;31
9036;21 jaar;Gescheiden;Eenpersoonshuishouden;2045;31
9037;21 jaar;Gescheiden;Eenpersoonshuishouden;2046;31
9038;21 jaar;Gescheiden;Eenpersoonshuishouden;2047;31
9039;21 jaar;Gescheiden;Eenpersoonshuishouden;2048;31
9040;21 jaar;Gescheiden;Eenpersoonshuishouden;2049;31
9041;21 jaar;Gescheiden;Eenpersoonshuishouden;2050;32
9042;21 jaar;Gescheiden;Eenpersoonshuishouden;2051;33
9043;21 jaar;Gescheiden;Eenpersoonshuishouden;2052;33
9044;21 jaar;Gescheiden;Eenpersoonshuishouden;2053;34
9045;21 jaar;Gescheiden;Eenpersoonshuishouden;2054;34
9046;21 jaar;Gescheiden;Eenpersoonshuishouden;2055;34
9047;21 jaar;Gescheiden;Eenpersoonshuishouden;2056;35
9048;21 jaar;Gescheiden;Eenpersoonshuishouden;2057;35
9049;21 jaar;Gescheiden;Eenpersoonshuishouden;2058;35
9050;21 jaar;Gescheiden;Eenpersoonshuishouden;2059;35
9051;21 jaar;Gescheiden;Eenpersoonshuishouden;2060;35
9052;21 jaar;Gescheiden;Eenpersoonshuishouden;2061;35
9053;21 jaar;Gescheiden;Eenpersoonshuishouden;2062;35
9054;21 jaar;Gescheiden;Eenpersoonshuishouden;2063;35
9055;21 jaar;Gescheiden;Eenpersoonshuishouden;2064;35
9056;21 jaar;Gescheiden;Eenpersoonshuishouden;2065;35
9057;21 jaar;Gescheiden;Eenpersoonshuishouden;2066;35
9058;21 jaar;Gescheiden;Eenpersoonshuishouden;2067;35
9059;21 jaar;Gescheiden;Eenpersoonshuishouden;2068;35
9060;21 jaar;Gescheiden;Eenpersoonshuishouden;2069;35
9061;21 jaar;Gescheiden;Eenpersoonshuishouden;2070;35
9062;21 jaar;Gescheiden;Paar;2025;1
9063;21 jaar;Gescheiden;Paar;2026;3
9064;21 jaar;Gescheiden;Paar;2027;5
9065;21 jaar;Gescheiden;Paar;2028;5
9066;21 jaar;Gescheiden;Paar;2029;5
9067;21 jaar;Gescheiden;Paar;2030;5
9068;21 jaar;Gescheiden;Paar;2031;5
9069;21 jaar;Gescheiden;Paar;2032;5
9070;21 jaar;Gescheiden;Paar;2033;5
9071;21 jaar;Gescheiden;Paar;2034;5
9072;21 jaar;Gescheiden;Paar;2035;6
9073;21 jaar;Gescheiden;Paar;2036;6
9074;21 jaar;Gescheiden;Paar;2037;5
9075;21 jaar;Gescheiden;Paar;2038;6
9076;21 jaar;Gescheiden;Paar;2039;5
9077;21 jaar;Gescheiden;Paar;2040;5
9078;21 jaar;Gescheiden;Paar;2041;5
9079;21 jaar;Gescheiden;Paar;2042;5
9080;21 jaar;Gescheiden;Paar;2043;5
9081;21 jaar;Gescheiden;Paar;2044;4
9082;21 jaar;Gescheiden;Paar;2045;4
9083;21 jaar;Gescheiden;Paar;2046;5
9084;21 jaar;Gescheiden;Paar;2047;5
9085;21 jaar;Gescheiden;Paar;2048;5
9086;21 jaar;Gescheiden;Paar;2049;5
9087;21 jaar;Gescheiden;Paar;2050;5
9088;21 jaar;Gescheiden;Paar;2051;5
9089;21 jaar;Gescheiden;Paar;2052;5
9090;21 jaar;Gescheiden;Paar;2053;5
9091;21 jaar;Gescheiden;Paar;2054;5
9092;21 jaar;Gescheiden;Paar;2055;5
9093;21 jaar;Gescheiden;Paar;2056;5
9094;21 jaar;Gescheiden;Paar;2057;5
9095;21 jaar;Gescheiden;Paar;2058;5
9096;21 jaar;Gescheiden;Paar;2059;5
9097;21 jaar;Gescheiden;Paar;2060;5
9098;21 jaar;Gescheiden;Paar;2061;5
9099;21 jaar;Gescheiden;Paar;2062;5
9100;21 jaar;Gescheiden;Paar;2063;5
9101;21 jaar;Gescheiden;Paar;2064;5
9102;21 jaar;Gescheiden;Paar;2065;5
9103;21 jaar;Gescheiden;Paar;2066;5
9104;21 jaar;Gescheiden;Paar;2067;5
9105;21 jaar;Gescheiden;Paar;2068;5
9106;21 jaar;Gescheiden;Paar;2069;5
9107;21 jaar;Gescheiden;Paar;2070;5
9108;21 jaar;Gescheiden;Eenouderhuishouden;2025;19
9109;21 jaar;Gescheiden;Eenouderhuishouden;2026;23
9110;21 jaar;Gescheiden;Eenouderhuishouden;2027;27
9111;21 jaar;Gescheiden;Eenouderhuishouden;2028;29
9112;21 jaar;Gescheiden;Eenouderhuishouden;2029;29
9113;21 jaar;Gescheiden;Eenouderhuishouden;2030;30
9114;21 jaar;Gescheiden;Eenouderhuishouden;2031;30
9115;21 jaar;Gescheiden;Eenouderhuishouden;2032;30
9116;21 jaar;Gescheiden;Eenouderhuishouden;2033;30
9117;21 jaar;Gescheiden;Eenouderhuishouden;2034;30
9118;21 jaar;Gescheiden;Eenouderhuishouden;2035;29
9119;21 jaar;Gescheiden;Eenouderhuishouden;2036;30
9120;21 jaar;Gescheiden;Eenouderhuishouden;2037;29
9121;21 jaar;Gescheiden;Eenouderhuishouden;2038;29
9122;21 jaar;Gescheiden;Eenouderhuishouden;2039;29
9123;21 jaar;Gescheiden;Eenouderhuishouden;2040;28
9124;21 jaar;Gescheiden;Eenouderhuishouden;2041;29
9125;21 jaar;Gescheiden;Eenouderhuishouden;2042;27
9126;21 jaar;Gescheiden;Eenouderhuishouden;2043;29
9127;21 jaar;Gescheiden;Eenouderhuishouden;2044;27
9128;21 jaar;Gescheiden;Eenouderhuishouden;2045;27
9129;21 jaar;Gescheiden;Eenouderhuishouden;2046;27
9130;21 jaar;Gescheiden;Eenouderhuishouden;2047;27
9131;21 jaar;Gescheiden;Eenouderhuishouden;2048;27
9132;21 jaar;Gescheiden;Eenouderhuishouden;2049;27
9133;21 jaar;Gescheiden;Eenouderhuishouden;2050;28
9134;21 jaar;Gescheiden;Eenouderhuishouden;2051;28
9135;21 jaar;Gescheiden;Eenouderhuishouden;2052;28
9136;21 jaar;Gescheiden;Eenouderhuishouden;2053;28
9137;21 jaar;Gescheiden;Eenouderhuishouden;2054;28
9138;21 jaar;Gescheiden;Eenouderhuishouden;2055;28
9139;21 jaar;Gescheiden;Eenouderhuishouden;2056;28
9140;21 jaar;Gescheiden;Eenouderhuishouden;2057;28
9141;21 jaar;Gescheiden;Eenouderhuishouden;2058;28
9142;21 jaar;Gescheiden;Eenouderhuishouden;2059;28
9143;21 jaar;Gescheiden;Eenouderhuishouden;2060;28
9144;21 jaar;Gescheiden;Eenouderhuishouden;2061;28
9145;21 jaar;Gescheiden;Eenouderhuishouden;2062;28
9146;21 jaar;Gescheiden;Eenouderhuishouden;2063;27
9147;21 jaar;Gescheiden;Eenouderhuishouden;2064;27
9148;21 jaar;Gescheiden;Eenouderhuishouden;2065;27
9149;21 jaar;Gescheiden;Eenouderhuishouden;2066;27
9150;21 jaar;Gescheiden;Eenouderhuishouden;2067;27
9151;21 jaar;Gescheiden;Eenouderhuishouden;2068;27
9152;21 jaar;Gescheiden;Eenouderhuishouden;2069;27
9153;21 jaar;Gescheiden;Eenouderhuishouden;2070;27
9154;21 jaar;Gescheiden;Overig huishouden;2025;0
9155;21 jaar;Gescheiden;Overig huishouden;2026;0
9156;21 jaar;Gescheiden;Overig huishouden;2027;0
9157;21 jaar;Gescheiden;Overig huishouden;2028;0
9158;21 jaar;Gescheiden;Overig huishouden;2029;0
9159;21 jaar;Gescheiden;Overig huishouden;2030;0
9160;21 jaar;Gescheiden;Overig huishouden;2031;0
9161;21 jaar;Gescheiden;Overig huishouden;2032;0
9162;21 jaar;Gescheiden;Overig huishouden;2033;0
9163;21 jaar;Gescheiden;Overig huishouden;2034;0
9164;21 jaar;Gescheiden;Overig huishouden;2035;0
9165;21 jaar;Gescheiden;Overig huishouden;2036;0
9166;21 jaar;Gescheiden;Overig huishouden;2037;0
9167;21 jaar;Gescheiden;Overig huishouden;2038;0
9168;21 jaar;Gescheiden;Overig huishouden;2039;0
9169;21 jaar;Gescheiden;Overig huishouden;2040;0
9170;21 jaar;Gescheiden;Overig huishouden;2041;0
9171;21 jaar;Gescheiden;Overig huishouden;2042;0
