ID;Rijkswegen;Perioden;VerkeersintensiteitenRijkswegen_1
1680;Rijksweg 16 (A16);2012 april;3564.0
1681;Rijksweg 16 (A16);2012 mei;3668.0
1682;Rijksweg 16 (A16);2012 juni;3626.0
1683;Rijksweg 16 (A16);2012 juli;3459.0
1684;Rijksweg 16 (A16);2012 augustus;3818.0
1685;Rijksweg 16 (A16);2012 september;3773.0
1686;Rijksweg 16 (A16);2012 oktober;3989.0
1687;Rijksweg 16 (A16);2012 november;3703.0
1688;Rijksweg 16 (A16);2012 december;3286.0
1689;Rijksweg 16 (A16);2012;3608.0
1690;Rijksweg 16 (A16);2013 januari;3276.0
1691;Rijksweg 16 (A16);2013 februari;3487.0
1692;Rijksweg 16 (A16);2013 maart;3561.0
1693;Rijksweg 16 (A16);2013 april;3707.0
1694;Rijksweg 16 (A16);2013 mei;3782.0
1695;Rijksweg 16 (A16);2013 juni;3811.0
1696;Rijksweg 16 (A16);2013 juli;3698.0
1697;Rijksweg 16 (A16);2013 augustus;3710.0
1698;Rijksweg 16 (A16);2013 september;3796.0
1699;Rijksweg 16 (A16);2013 oktober;3838.0
1700;Rijksweg 16 (A16);2013 november;3703.0
1701;Rijksweg 16 (A16);2013 december;3413.0
1702;Rijksweg 16 (A16);2013;3649.0
1703;Rijksweg 16 (A16);2014 januari;3469.0
1704;Rijksweg 16 (A16);2014 februari;3537.0
1705;Rijksweg 16 (A16);2014 maart;3512.0
1706;Rijksweg 16 (A16);2014 april;3684.0
1707;Rijksweg 16 (A16);2014 mei;3651.0
1708;Rijksweg 16 (A16);2014 juni;3788.0
1709;Rijksweg 16 (A16);2014 juli;3738.0
1710;Rijksweg 16 (A16);2014 augustus;3634.0
1711;Rijksweg 16 (A16);2014 september;3952.0
1712;Rijksweg 16 (A16);2014 oktober;3949.0
1713;Rijksweg 16 (A16);2014 november;3666.0
1714;Rijksweg 16 (A16);2014 december;3443.0
1715;Rijksweg 16 (A16);2014;3669.0
1716;Rijksweg 16 (A16);2015 januari;3449.0
1717;Rijksweg 16 (A16);2015 februari;3657.0
1718;Rijksweg 16 (A16);2015 maart;3780.0
1719;Rijksweg 16 (A16);2015 april;3867.0
1720;Rijksweg 16 (A16);2015 mei;3804.0
1721;Rijksweg 16 (A16);2015 juni;3963.0
1722;Rijksweg 16 (A16);2015 juli;3844.0
1723;Rijksweg 16 (A16);2015 augustus;3637.0
1724;Rijksweg 16 (A16);2015 september;3915.0
1725;Rijksweg 16 (A16);2015 oktober;3940.0
1726;Rijksweg 16 (A16);2015 november;3821.0
1727;Rijksweg 16 (A16);2015 december;3593.0
1728;Rijksweg 16 (A16);2015;3772.0
1729;Rijksweg 16 (A16);2016 januari;3480.0
1730;Rijksweg 16 (A16);2016 februari;3694.0
1731;Rijksweg 16 (A16);2016 maart;3842.0
1732;Rijksweg 16 (A16);2016 april;3813.0
1733;Rijksweg 16 (A16);2016 mei;3760.0
1734;Rijksweg 16 (A16);2016 juni;3871.0
1735;Rijksweg 16 (A16);2016 juli;3724.0
1736;Rijksweg 16 (A16);2016 augustus;3608.0
1737;Rijksweg 16 (A16);2016 september;3863.0
1738;Rijksweg 16 (A16);2016 oktober;3904.0
1739;Rijksweg 16 (A16);2016 november;3819.0
1740;Rijksweg 16 (A16);2016 december;3570.0
1741;Rijksweg 16 (A16);2016;3746.0
1742;Rijksweg 16 (A16);2017 januari;3410.0
1743;Rijksweg 16 (A16);2017 februari;3566.0
1744;Rijksweg 16 (A16);2017 maart;3771.0
1745;Rijksweg 16 (A16);2017 april;3840.0
1746;Rijksweg 16 (A16);2017 mei;3729.0
1747;Rijksweg 16 (A16);2017 juni;3846.0
1748;Rijksweg 16 (A16);2017 juli;3789.0
1749;Rijksweg 16 (A16);2017 augustus;3706.0
1750;Rijksweg 16 (A16);2017 september;3762.0
1751;Rijksweg 16 (A16);2017 oktober;3869.0
1752;Rijksweg 16 (A16);2017 november;3747.0
1753;Rijksweg 16 (A16);2017 december;3390.0
1754;Rijksweg 16 (A16);2017;3702.0
1755;Rijksweg 16 (A16);2018 januari;3523.0
1756;Rijksweg 16 (A16);2018 februari;3660.0
1757;Rijksweg 16 (A16);2018 maart;3649.0
1758;Rijksweg 16 (A16);2018 april;3756.0
1759;Rijksweg 16 (A16);2018 mei;3763.0
1760;Rijksweg 16 (A16);2018 juni;3885.0
1761;Rijksweg 16 (A16);2018 juli;3722.0
1762;Rijksweg 16 (A16);2018 augustus;3744.0
1763;Rijksweg 16 (A16);2018 september;3724.0
1764;Rijksweg 16 (A16);2018 oktober;3883.0
1765;Rijksweg 16 (A16);2018 november;3844.0
1766;Rijksweg 16 (A16);2018 december;3505.0
1767;Rijksweg 16 (A16);2018;3721.0
1768;Rijksweg 17 (A17);2011 januari;1780.0
1769;Rijksweg 17 (A17);2011 februari;1998.0
1770;Rijksweg 17 (A17);2011 maart;2030.0
1771;Rijksweg 17 (A17);2011 april;2087.0
1772;Rijksweg 17 (A17);2011 mei;2061.0
1773;Rijksweg 17 (A17);2011 juni;2078.0
1774;Rijksweg 17 (A17);2011 juli;1873.0
1775;Rijksweg 17 (A17);2011 augustus;1858.0
1776;Rijksweg 17 (A17);2011 september;2114.0
1777;Rijksweg 17 (A17);2011 oktober;2094.0
1778;Rijksweg 17 (A17);2011 november;2078.0
1779;Rijksweg 17 (A17);2011 december;1855.0
1780;Rijksweg 17 (A17);2011;1991.0
1781;Rijksweg 17 (A17);2012 januari;1815.0
1782;Rijksweg 17 (A17);2012 februari;1808.0
1783;Rijksweg 17 (A17);2012 maart;1991.0
1784;Rijksweg 17 (A17);2012 april;1962.0
1785;Rijksweg 17 (A17);2012 mei;2067.0
1786;Rijksweg 17 (A17);2012 juni;2098.0
1787;Rijksweg 17 (A17);2012 juli;1955.0
1788;Rijksweg 17 (A17);2012 augustus;2129.0
1789;Rijksweg 17 (A17);2012 september;2020.0
1790;Rijksweg 17 (A17);2012 oktober;1841.0
1791;Rijksweg 17 (A17);2012 november;2042.0
1792;Rijksweg 17 (A17);2012 december;1777.0
1793;Rijksweg 17 (A17);2012;1959.0
1794;Rijksweg 17 (A17);2013 januari;1799.0
1795;Rijksweg 17 (A17);2013 februari;1910.0
1796;Rijksweg 17 (A17);2013 maart;1950.0
1797;Rijksweg 17 (A17);2013 april;1998.0
1798;Rijksweg 17 (A17);2013 mei;2020.0
1799;Rijksweg 17 (A17);2013 juni;2008.0
1800;Rijksweg 17 (A17);2013 juli;1914.0
1801;Rijksweg 17 (A17);2013 augustus;1994.0
1802;Rijksweg 17 (A17);2013 september;2015.0
1803;Rijksweg 17 (A17);2013 oktober;2086.0
1804;Rijksweg 17 (A17);2013 november;2019.0
1805;Rijksweg 17 (A17);2013 december;1867.0
1806;Rijksweg 17 (A17);2013;1965.0
1807;Rijksweg 17 (A17);2014 januari;1820.0
1808;Rijksweg 17 (A17);2014 februari;1854.0
1809;Rijksweg 17 (A17);2014 maart;1885.0
1810;Rijksweg 17 (A17);2014 april;2019.0
1811;Rijksweg 17 (A17);2014 mei;2047.0
1812;Rijksweg 17 (A17);2014 juni;2046.0
1813;Rijksweg 17 (A17);2014 juli;1959.0
1814;Rijksweg 17 (A17);2014 augustus;1884.0
1815;Rijksweg 17 (A17);2014 september;2060.0
1816;Rijksweg 17 (A17);2014 oktober;2097.0
1817;Rijksweg 17 (A17);2014 november;1931.0
1818;Rijksweg 17 (A17);2014 december;1624.0
1819;Rijksweg 17 (A17);2014;1935.0
1820;Rijksweg 17 (A17);2015 januari;1615.0
1821;Rijksweg 17 (A17);2015 februari;1692.0
1822;Rijksweg 17 (A17);2015 maart;1771.0
1823;Rijksweg 17 (A17);2015 april;1789.0
1824;Rijksweg 17 (A17);2015 mei;1750.0
1825;Rijksweg 17 (A17);2015 juni;1860.0
1826;Rijksweg 17 (A17);2015 juli;1811.0
1827;Rijksweg 17 (A17);2015 augustus;1659.0
1828;Rijksweg 17 (A17);2015 september;1835.0
1829;Rijksweg 17 (A17);2015 oktober;1876.0
1830;Rijksweg 17 (A17);2015 november;1796.0
1831;Rijksweg 17 (A17);2015 december;1654.0
1832;Rijksweg 17 (A17);2015;1759.0
1833;Rijksweg 17 (A17);2016 januari;1569.0
1834;Rijksweg 17 (A17);2016 februari;1681.0
1835;Rijksweg 17 (A17);2016 maart;1763.0
1836;Rijksweg 17 (A17);2016 april;1809.0
1837;Rijksweg 17 (A17);2016 mei;1831.0
1838;Rijksweg 17 (A17);2016 juni;1873.0
1839;Rijksweg 17 (A17);2016 juli;1779.0
1840;Rijksweg 17 (A17);2016 augustus;1699.0
1841;Rijksweg 17 (A17);2016 september;1843.0
1842;Rijksweg 17 (A17);2016 oktober;1832.0
1843;Rijksweg 17 (A17);2016 november;1824.0
1844;Rijksweg 17 (A17);2016 december;1650.0
1845;Rijksweg 17 (A17);2016;1763.0
1846;Rijksweg 17 (A17);2017 januari;1626.0
1847;Rijksweg 17 (A17);2017 februari;1685.0
1848;Rijksweg 17 (A17);2017 maart;1800.0
1849;Rijksweg 17 (A17);2017 april;1780.0
1850;Rijksweg 17 (A17);2017 mei;1753.0
1851;Rijksweg 17 (A17);2017 juni;1905.0
1852;Rijksweg 17 (A17);2017 juli;1791.0
1853;Rijksweg 17 (A17);2017 augustus;1724.0
1854;Rijksweg 17 (A17);2017 september;1813.0
1855;Rijksweg 17 (A17);2017 oktober;1898.0
1856;Rijksweg 17 (A17);2017 november;1842.0
1857;Rijksweg 17 (A17);2017 december;1607.0
1858;Rijksweg 17 (A17);2017;1769.0
1859;Rijksweg 17 (A17);2018 januari;1808.0
1860;Rijksweg 17 (A17);2018 februari;1879.0
1861;Rijksweg 17 (A17);2018 maart;1849.0
1862;Rijksweg 17 (A17);2018 april;1767.0
1863;Rijksweg 17 (A17);2018 mei;2053.0
1864;Rijksweg 17 (A17);2018 juni;2085.0
1865;Rijksweg 17 (A17);2018 juli;1994.0
1866;Rijksweg 17 (A17);2018 augustus;1953.0
1867;Rijksweg 17 (A17);2018 september;2078.0
1868;Rijksweg 17 (A17);2018 oktober;1977.0
1869;Rijksweg 17 (A17);2018 november;2002.0
1870;Rijksweg 17 (A17);2018 december;1582.0
1871;Rijksweg 17 (A17);2018;1919.0
1872;Rijksweg 20 (A20);2011 januari;3145.0
1873;Rijksweg 20 (A20);2011 februari;3243.0
1874;Rijksweg 20 (A20);2011 maart;3485.0
1875;Rijksweg 20 (A20);2011 april;3387.0
1876;Rijksweg 20 (A20);2011 mei;3343.0
1877;Rijksweg 20 (A20);2011 juni;3375.0
1878;Rijksweg 20 (A20);2011 juli;2991.0
1879;Rijksweg 20 (A20);2011 augustus;3051.0
1880;Rijksweg 20 (A20);2011 september;3429.0
1881;Rijksweg 20 (A20);2011 oktober;3358.0
1882;Rijksweg 20 (A20);2011 november;3376.0
1883;Rijksweg 20 (A20);2011 december;3116.0
1884;Rijksweg 20 (A20);2011;3274.0
1885;Rijksweg 20 (A20);2012 januari;3180.0
1886;Rijksweg 20 (A20);2012 februari;3204.0
1887;Rijksweg 20 (A20);2012 maart;3448.0
1888;Rijksweg 20 (A20);2012 april;3282.0
1889;Rijksweg 20 (A20);2012 mei;3354.0
1890;Rijksweg 20 (A20);2012 juni;3269.0
1891;Rijksweg 20 (A20);2012 juli;3250.0
1892;Rijksweg 20 (A20);2012 augustus;3371.0
1893;Rijksweg 20 (A20);2012 september;3383.0
1894;Rijksweg 20 (A20);2012 oktober;3455.0
1895;Rijksweg 20 (A20);2012 november;3355.0
1896;Rijksweg 20 (A20);2012 december;2944.0
1897;Rijksweg 20 (A20);2012;3291.0
1898;Rijksweg 20 (A20);2013 januari;3004.0
1899;Rijksweg 20 (A20);2013 februari;3228.0
1900;Rijksweg 20 (A20);2013 maart;3259.0
1901;Rijksweg 20 (A20);2013 april;3360.0
1902;Rijksweg 20 (A20);2013 mei;3372.0
1903;Rijksweg 20 (A20);2013 juni;3423.0
1904;Rijksweg 20 (A20);2013 juli;3400.0
1905;Rijksweg 20 (A20);2013 augustus;3151.0
1906;Rijksweg 20 (A20);2013 september;3385.0
1907;Rijksweg 20 (A20);2013 oktober;3414.0
1908;Rijksweg 20 (A20);2013 november;3369.0
1909;Rijksweg 20 (A20);2013 december;3119.0
1910;Rijksweg 20 (A20);2013;3290.0
1911;Rijksweg 20 (A20);2014 januari;3216.0
1912;Rijksweg 20 (A20);2014 februari;3281.0
1913;Rijksweg 20 (A20);2014 maart;3358.0
1914;Rijksweg 20 (A20);2014 april;3340.0
1915;Rijksweg 20 (A20);2014 mei;3407.0
1916;Rijksweg 20 (A20);2014 juni;3355.0
1917;Rijksweg 20 (A20);2014 juli;3326.0
1918;Rijksweg 20 (A20);2014 augustus;3025.0
1919;Rijksweg 20 (A20);2014 september;3454.0
1920;Rijksweg 20 (A20);2014 oktober;3462.0
1921;Rijksweg 20 (A20);2014 november;3361.0
1922;Rijksweg 20 (A20);2014 december;3108.0
1923;Rijksweg 20 (A20);2014;3307.0
1924;Rijksweg 20 (A20);2015 januari;3147.0
1925;Rijksweg 20 (A20);2015 februari;3291.0
1926;Rijksweg 20 (A20);2015 maart;3396.0
1927;Rijksweg 20 (A20);2015 april;3421.0
1928;Rijksweg 20 (A20);2015 mei;3321.0
1929;Rijksweg 20 (A20);2015 juni;3545.0
1930;Rijksweg 20 (A20);2015 juli;3332.0
1931;Rijksweg 20 (A20);2015 augustus;3224.0
1932;Rijksweg 20 (A20);2015 september;3538.0
1933;Rijksweg 20 (A20);2015 oktober;3565.0
1934;Rijksweg 20 (A20);2015 november;3530.0
1935;Rijksweg 20 (A20);2015 december;3245.0
1936;Rijksweg 20 (A20);2015;3379.0
1937;Rijksweg 20 (A20);2016 januari;3067.0
1938;Rijksweg 20 (A20);2016 februari;3245.0
1939;Rijksweg 20 (A20);2016 maart;3353.0
1940;Rijksweg 20 (A20);2016 april;3348.0
1941;Rijksweg 20 (A20);2016 mei;3290.0
1942;Rijksweg 20 (A20);2016 juni;3404.0
1943;Rijksweg 20 (A20);2016 juli;3151.0
1944;Rijksweg 20 (A20);2016 augustus;3201.0
1945;Rijksweg 20 (A20);2016 september;3459.0
1946;Rijksweg 20 (A20);2016 oktober;3380.0
1947;Rijksweg 20 (A20);2016 november;3319.0
1948;Rijksweg 20 (A20);2016 december;3154.0
1949;Rijksweg 20 (A20);2016;3281.0
1950;Rijksweg 20 (A20);2017 januari;3096.0
1951;Rijksweg 20 (A20);2017 februari;3264.0
1952;Rijksweg 20 (A20);2017 maart;3447.0
1953;Rijksweg 20 (A20);2017 april;3541.0
1954;Rijksweg 20 (A20);2017 mei;3364.0
1955;Rijksweg 20 (A20);2017 juni;3532.0
1956;Rijksweg 20 (A20);2017 juli;3223.0
1957;Rijksweg 20 (A20);2017 augustus;3337.0
1958;Rijksweg 20 (A20);2017 september;3457.0
1959;Rijksweg 20 (A20);2017 oktober;3544.0
1960;Rijksweg 20 (A20);2017 november;3471.0
1961;Rijksweg 20 (A20);2017 december;3099.0
1962;Rijksweg 20 (A20);2017;3365.0
1963;Rijksweg 20 (A20);2018 januari;3246.0
1964;Rijksweg 20 (A20);2018 februari;3362.0
1965;Rijksweg 20 (A20);2018 maart;3402.0
1966;Rijksweg 20 (A20);2018 april;3406.0
1967;Rijksweg 20 (A20);2018 mei;3446.0
1968;Rijksweg 20 (A20);2018 juni;3532.0
1969;Rijksweg 20 (A20);2018 juli;3386.0
1970;Rijksweg 20 (A20);2018 augustus;3381.0
1971;Rijksweg 20 (A20);2018 september;3469.0
1972;Rijksweg 20 (A20);2018 oktober;3538.0
1973;Rijksweg 20 (A20);2018 november;3461.0
1974;Rijksweg 20 (A20);2018 december;3144.0
1975;Rijksweg 20 (A20);2018;3398.0
1976;Rijksweg 22 (A22);2011 januari;1351.0
1977;Rijksweg 22 (A22);2011 februari;1431.0
1978;Rijksweg 22 (A22);2011 maart;1515.0
1979;Rijksweg 22 (A22);2011 april;1493.0
1980;Rijksweg 22 (A22);2011 mei;1488.0
1981;Rijksweg 22 (A22);2011 juni;1465.0
1982;Rijksweg 22 (A22);2011 juli;1412.0
1983;Rijksweg 22 (A22);2011 augustus;1262.0
1984;Rijksweg 22 (A22);2011 september;1485.0
1985;Rijksweg 22 (A22);2011 oktober;1467.0
1986;Rijksweg 22 (A22);2011 november;1451.0
1987;Rijksweg 22 (A22);2011 december;1337.0
1988;Rijksweg 22 (A22);2011;1429.0
1989;Rijksweg 22 (A22);2012 januari;1346.0
1990;Rijksweg 22 (A22);2012 februari;1347.0
1991;Rijksweg 22 (A22);2012 maart;1463.0
1992;Rijksweg 22 (A22);2012 april;1448.0
1993;Rijksweg 22 (A22);2012 mei;1452.0
1994;Rijksweg 22 (A22);2012 juni;1351.0
1995;Rijksweg 22 (A22);2012 juli;1390.0
1996;Rijksweg 22 (A22);2012 augustus;1269.0
1997;Rijksweg 22 (A22);2012 september;1427.0
1998;Rijksweg 22 (A22);2012 oktober;1436.0
1999;Rijksweg 22 (A22);2012 november;1483.0
2000;Rijksweg 22 (A22);2012 december;1279.0
2001;Rijksweg 22 (A22);2012;1391.0
2002;Rijksweg 22 (A22);2013 januari;1320.0
2003;Rijksweg 22 (A22);2013 februari;1404.0
2004;Rijksweg 22 (A22);2013 maart;1446.0
2005;Rijksweg 22 (A22);2013 april;1483.0
2006;Rijksweg 22 (A22);2013 mei;1440.0
2007;Rijksweg 22 (A22);2013 juni;1468.0
2008;Rijksweg 22 (A22);2013 juli;1335.0
2009;Rijksweg 22 (A22);2013 augustus;1402.0
2010;Rijksweg 22 (A22);2013 september;1473.0
2011;Rijksweg 22 (A22);2013 oktober;1476.0
2012;Rijksweg 22 (A22);2013 november;1487.0
2013;Rijksweg 22 (A22);2013 december;1329.0
2014;Rijksweg 22 (A22);2013;1422.0
2015;Rijksweg 22 (A22);2014 januari;1408.0
2016;Rijksweg 22 (A22);2014 februari;1385.0
2017;Rijksweg 22 (A22);2014 maart;1450.0
2018;Rijksweg 22 (A22);2014 april;1448.0
2019;Rijksweg 22 (A22);2014 mei;1459.0
2020;Rijksweg 22 (A22);2014 juni;1460.0
2021;Rijksweg 22 (A22);2014 juli;1323.0
2022;Rijksweg 22 (A22);2014 augustus;1315.0
2023;Rijksweg 22 (A22);2014 september;1446.0
2024;Rijksweg 22 (A22);2014 oktober;1467.0
2025;Rijksweg 22 (A22);2014 november;1474.0
2026;Rijksweg 22 (A22);2014 december;1341.0
2027;Rijksweg 22 (A22);2014;1414.0
2028;Rijksweg 22 (A22);2015 januari;1344.0
2029;Rijksweg 22 (A22);2015 februari;1386.0
2030;Rijksweg 22 (A22);2015 maart;1484.0
2031;Rijksweg 22 (A22);2015 april;1473.0
2032;Rijksweg 22 (A22);2015 mei;1394.0
2033;Rijksweg 22 (A22);2015 juni;1543.0
2034;Rijksweg 22 (A22);2015 juli;1436.0
2035;Rijksweg 22 (A22);2015 augustus;1523.0
2036;Rijksweg 22 (A22);2015 september;1523.0
2037;Rijksweg 22 (A22);2015 oktober;1465.0
2038;Rijksweg 22 (A22);2015 november;1444.0
2039;Rijksweg 22 (A22);2015 december;1311.0
2040;Rijksweg 22 (A22);2015;1444.0
2041;Rijksweg 22 (A22);2016 januari;1283.0
2042;Rijksweg 22 (A22);2016 februari;1315.0
2043;Rijksweg 22 (A22);2016 maart;1401.0
2044;Rijksweg 22 (A22);2016 april;1150.0
2045;Rijksweg 22 (A22);2016 mei;1136.0
2046;Rijksweg 22 (A22);2016 juni;896.0
2047;Rijksweg 22 (A22);2016 juli;903.0
2048;Rijksweg 22 (A22);2016 augustus;894.0
2049;Rijksweg 22 (A22);2016 september;950.0
2050;Rijksweg 22 (A22);2016 oktober;939.0
2051;Rijksweg 22 (A22);2016 november;956.0
2052;Rijksweg 22 (A22);2016 december;931.0
2053;Rijksweg 22 (A22);2016;1063.0
2054;Rijksweg 22 (A22);2017 januari;852.0
2055;Rijksweg 22 (A22);2017 februari;1263.0
2056;Rijksweg 22 (A22);2017 maart;1408.0
2057;Rijksweg 22 (A22);2017 april;1256.0
2058;Rijksweg 22 (A22);2017 mei;1561.0
2059;Rijksweg 22 (A22);2017 juni;1687.0
2060;Rijksweg 22 (A22);2017 juli;1669.0
2061;Rijksweg 22 (A22);2017 augustus;1485.0
2062;Rijksweg 22 (A22);2017 september;1688.0
2063;Rijksweg 22 (A22);2017 oktober;1679.0
2064;Rijksweg 22 (A22);2017 november;1706.0
2065;Rijksweg 22 (A22);2017 december;1427.0
2066;Rijksweg 22 (A22);2017;1473.0
2067;Rijksweg 22 (A22);2018 januari;1507.0
2068;Rijksweg 22 (A22);2018 februari;1447.0
2069;Rijksweg 22 (A22);2018 maart;1502.0
2070;Rijksweg 22 (A22);2018 april;1516.0
2071;Rijksweg 22 (A22);2018 mei;1524.0
2072;Rijksweg 22 (A22);2018 juni;1588.0
2073;Rijksweg 22 (A22);2018 juli;1520.0
2074;Rijksweg 22 (A22);2018 augustus;1398.0
2075;Rijksweg 22 (A22);2018 september;1527.0
2076;Rijksweg 22 (A22);2018 oktober;1595.0
2077;Rijksweg 22 (A22);2018 november;1588.0
2078;Rijksweg 22 (A22);2018 december;1411.0
2079;Rijksweg 22 (A22);2018;1510.0
2080;Rijksweg 27 (A27);2011 januari;2620.0
2081;Rijksweg 27 (A27);2011 februari;2887.0
2082;Rijksweg 27 (A27);2011 maart;2924.0
2083;Rijksweg 27 (A27);2011 april;2936.0
2084;Rijksweg 27 (A27);2011 mei;2948.0
2085;Rijksweg 27 (A27);2011 juni;2958.0
2086;Rijksweg 27 (A27);2011 juli;2798.0
2087;Rijksweg 27 (A27);2011 augustus;2838.0
2088;Rijksweg 27 (A27);2011 september;3077.0
2089;Rijksweg 27 (A27);2011 oktober;2977.0
2090;Rijksweg 27 (A27);2011 november;3002.0
2091;Rijksweg 27 (A27);2011 december;2715.0
2092;Rijksweg 27 (A27);2011;2889.0
2093;Rijksweg 27 (A27);2012 januari;2711.0
2094;Rijksweg 27 (A27);2012 februari;2733.0
2095;Rijksweg 27 (A27);2012 maart;2930.0
2096;Rijksweg 27 (A27);2012 april;2869.0
2097;Rijksweg 27 (A27);2012 mei;2923.0
2098;Rijksweg 27 (A27);2012 juni;2882.0
2099;Rijksweg 27 (A27);2012 juli;2737.0
2100;Rijksweg 27 (A27);2012 augustus;2671.0
2101;Rijksweg 27 (A27);2012 september;2949.0
2102;Rijksweg 27 (A27);2012 oktober;3146.0
2103;Rijksweg 27 (A27);2012 november;2953.0
2104;Rijksweg 27 (A27);2012 december;2548.0
2105;Rijksweg 27 (A27);2012;2838.0
2106;Rijksweg 27 (A27);2013 januari;2582.0
2107;Rijksweg 27 (A27);2013 februari;2767.0
2108;Rijksweg 27 (A27);2013 maart;2846.0
2109;Rijksweg 27 (A27);2013 april;2961.0
2110;Rijksweg 27 (A27);2013 mei;2876.0
2111;Rijksweg 27 (A27);2013 juni;3015.0
2112;Rijksweg 27 (A27);2013 juli;2862.0
2113;Rijksweg 27 (A27);2013 augustus;2853.0
2114;Rijksweg 27 (A27);2013 september;3024.0
2115;Rijksweg 27 (A27);2013 oktober;3071.0
2116;Rijksweg 27 (A27);2013 november;3010.0
2117;Rijksweg 27 (A27);2013 december;2698.0
2118;Rijksweg 27 (A27);2013;2880.0
2119;Rijksweg 27 (A27);2014 januari;2770.0
2120;Rijksweg 27 (A27);2014 februari;2847.0
2121;Rijksweg 27 (A27);2014 maart;2908.0
2122;Rijksweg 27 (A27);2014 april;3017.0
2123;Rijksweg 27 (A27);2014 mei;3057.0
2124;Rijksweg 27 (A27);2014 juni;3081.0
2125;Rijksweg 27 (A27);2014 juli;2963.0
2126;Rijksweg 27 (A27);2014 augustus;2874.0
2127;Rijksweg 27 (A27);2014 september;3026.0
2128;Rijksweg 27 (A27);2014 oktober;3126.0
2129;Rijksweg 27 (A27);2014 november;3063.0
2130;Rijksweg 27 (A27);2014 december;2762.0
2131;Rijksweg 27 (A27);2014;2958.0
2132;Rijksweg 27 (A27);2015 januari;2746.0
2133;Rijksweg 27 (A27);2015 februari;2922.0
2134;Rijksweg 27 (A27);2015 maart;3040.0
2135;Rijksweg 27 (A27);2015 april;3080.0
2136;Rijksweg 27 (A27);2015 mei;2983.0
2137;Rijksweg 27 (A27);2015 juni;3191.0
2138;Rijksweg 27 (A27);2015 juli;2948.0
2139;Rijksweg 27 (A27);2015 augustus;2842.0
2140;Rijksweg 27 (A27);2015 september;3147.0
2141;Rijksweg 27 (A27);2015 oktober;3141.0
2142;Rijksweg 27 (A27);2015 november;3054.0
2143;Rijksweg 27 (A27);2015 december;2874.0
2144;Rijksweg 27 (A27);2015;2997.0
2145;Rijksweg 27 (A27);2016 januari;2784.0
2146;Rijksweg 27 (A27);2016 februari;2954.0
2147;Rijksweg 27 (A27);2016 maart;3065.0
2148;Rijksweg 27 (A27);2016 april;3090.0
2149;Rijksweg 27 (A27);2016 mei;3076.0
2150;Rijksweg 27 (A27);2016 juni;3175.0
2151;Rijksweg 27 (A27);2016 juli;3016.0
2152;Rijksweg 27 (A27);2016 augustus;2946.0
2153;Rijksweg 27 (A27);2016 september;3231.0
2154;Rijksweg 27 (A27);2016 oktober;3023.0
2155;Rijksweg 27 (A27);2016 november;3047.0
2156;Rijksweg 27 (A27);2016 december;2878.0
2157;Rijksweg 27 (A27);2016;3024.0
2158;Rijksweg 27 (A27);2017 januari;2825.0
2159;Rijksweg 27 (A27);2017 februari;3004.0
2160;Rijksweg 27 (A27);2017 maart;3178.0
2161;Rijksweg 27 (A27);2017 april;3159.0
2162;Rijksweg 27 (A27);2017 mei;3215.0
2163;Rijksweg 27 (A27);2017 juni;3239.0
2164;Rijksweg 27 (A27);2017 juli;3059.0
2165;Rijksweg 27 (A27);2017 augustus;3046.0
2166;Rijksweg 27 (A27);2017 september;3196.0
2167;Rijksweg 27 (A27);2017 oktober;3234.0
2168;Rijksweg 27 (A27);2017 november;3168.0
2169;Rijksweg 27 (A27);2017 december;2743.0
2170;Rijksweg 27 (A27);2017;3089.0
2171;Rijksweg 27 (A27);2018 januari;2874.0
2172;Rijksweg 27 (A27);2018 februari;2980.0
2173;Rijksweg 27 (A27);2018 maart;3090.0
2174;Rijksweg 27 (A27);2018 april;3116.0
2175;Rijksweg 27 (A27);2018 mei;3013.0
2176;Rijksweg 27 (A27);2018 juni;3123.0
2177;Rijksweg 27 (A27);2018 juli;3061.0
2178;Rijksweg 27 (A27);2018 augustus;3051.0
2179;Rijksweg 27 (A27);2018 september;3176.0
2180;Rijksweg 27 (A27);2018 oktober;3277.0
2181;Rijksweg 27 (A27);2018 november;3342.0
2182;Rijksweg 27 (A27);2018 december;2946.0
2183;Rijksweg 27 (A27);2018;3087.0
2184;Rijksweg 28 (A28);2011 januari;1798.0
2185;Rijksweg 28 (A28);2011 februari;1990.0
2186;Rijksweg 28 (A28);2011 maart;2120.0
2187;Rijksweg 28 (A28);2011 april;2139.0
2188;Rijksweg 28 (A28);2011 mei;2163.0
2189;Rijksweg 28 (A28);2011 juni;2236.0
2190;Rijksweg 28 (A28);2011 juli;2058.0
2191;Rijksweg 28 (A28);2011 augustus;2011.0
2192;Rijksweg 28 (A28);2011 september;2293.0
2193;Rijksweg 28 (A28);2011 oktober;2297.0
2194;Rijksweg 28 (A28);2011 november;2254.0
2195;Rijksweg 28 (A28);2011 december;2024.0
2196;Rijksweg 28 (A28);2011;2115.0
2197;Rijksweg 28 (A28);2012 januari;2045.0
2198;Rijksweg 28 (A28);2012 februari;2090.0
2199;Rijksweg 28 (A28);2012 maart;2185.0
2200;Rijksweg 28 (A28);2012 april;2173.0
2201;Rijksweg 28 (A28);2012 mei;2184.0
2202;Rijksweg 28 (A28);2012 juni;2198.0
2203;Rijksweg 28 (A28);2012 juli;2195.0
