ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
5569;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hendrik-Ido-Ambacht;2021;18660.0;14170.0;76.0;86.0;64.0;22.0;14.0
5570;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hendrik-Ido-Ambacht;2022;18630.0;14400.0;77.0;86.0;64.0;23.0;14.0
5571;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2014;46330.0;31410.0;68.0;88.0;60.0;27.0;12.0
5572;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2015;46290.0;31480.0;68.0;88.0;59.0;29.0;12.0
5573;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2016;46120.0;31510.0;68.0;88.0;58.0;30.0;12.0
5574;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2017;46080.0;31940.0;69.0;88.0;57.0;31.0;12.0
5575;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2018;46140.0;32430.0;70.0;88.0;57.0;31.0;12.0
5576;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2019;46280.0;32790.0;71.0;88.0;57.0;30.0;12.0
5577;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2020;46240.0;32530.0;70.0;88.0;62.0;26.0;12.0
5578;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2021;45950.0;32780.0;71.0;88.0;61.0;27.0;12.0
5579;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hengelo (O.);2022;45820.0;33430.0;73.0;88.0;60.0;28.0;12.0
5580;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2014;91590.0;63510.0;69.0;84.0;58.0;26.0;16.0
5581;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2015;91520.0;63720.0;70.0;84.0;56.0;28.0;16.0
5582;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2016;91880.0;64520.0;70.0;83.0;55.0;28.0;17.0
5583;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2017;92000.0;65290.0;71.0;83.0;54.0;29.0;17.0
5584;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2018;92260.0;66350.0;72.0;83.0;54.0;29.0;17.0
5585;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2019;92460.0;67220.0;73.0;83.0;55.0;29.0;17.0
5586;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2020;92620.0;67100.0;72.0;83.0;58.0;25.0;17.0
5587;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2021;92270.0;67500.0;73.0;83.0;58.0;25.0;17.0
5588;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;'s-Hertogenbosch;2022;91720.0;68330.0;74.0;83.0;58.0;25.0;17.0
5589;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2014;10490.0;7150.0;68.0;83.0;60.0;23.0;17.0
5590;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2015;10450.0;7170.0;69.0;83.0;58.0;24.0;17.0
5591;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2016;10480.0;7270.0;69.0;83.0;58.0;24.0;17.0
5592;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2017;10470.0;7370.0;70.0;82.0;58.0;24.0;18.0
5593;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2018;10450.0;7390.0;71.0;82.0;57.0;25.0;18.0
5594;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2019;10410.0;7430.0;71.0;82.0;57.0;25.0;18.0
5595;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2020;10450.0;7420.0;71.0;83.0;60.0;22.0;17.0
5596;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2021;10410.0;7510.0;72.0;82.0;60.0;23.0;18.0
5597;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heumen;2022;10330.0;7560.0;73.0;82.0;59.0;23.0;18.0
5598;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2014;28320.0;19610.0;69.0;83.0;58.0;25.0;17.0
5599;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2015;28130.0;19510.0;69.0;82.0;56.0;27.0;18.0
5600;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2016;28140.0;19720.0;70.0;82.0;55.0;27.0;18.0
5601;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2017;28090.0;19890.0;71.0;82.0;55.0;28.0;18.0
5602;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2018;28140.0;20270.0;72.0;83.0;55.0;28.0;17.0
5603;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2019;28290.0;20670.0;73.0;83.0;55.0;28.0;17.0
5604;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2020;28450.0;20710.0;73.0;82.0;59.0;23.0;18.0
5605;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2021;28530.0;20940.0;73.0;82.0;59.0;24.0;18.0
5606;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Heusden;2022;28420.0;21260.0;75.0;82.0;58.0;24.0;18.0
5607;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2014;13010.0;9030.0;69.0;86.0;61.0;25.0;14.0
5608;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2015;12960.0;9040.0;70.0;85.0;60.0;26.0;15.0
5609;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2016;13000.0;9140.0;70.0;85.0;59.0;26.0;15.0
5610;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2017;13160.0;9400.0;71.0;85.0;58.0;27.0;15.0
5611;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2018;13290.0;9690.0;73.0;85.0;58.0;27.0;15.0
5612;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2019;13280.0;9870.0;74.0;85.0;58.0;27.0;15.0
5613;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2020;13250.0;9750.0;74.0;85.0;62.0;23.0;15.0
5614;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2021;13160.0;9720.0;74.0;85.0;62.0;23.0;15.0
5615;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hillegom;2022;13050.0;9870.0;76.0;85.0;61.0;24.0;15.0
5616;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2014;10520.0;7640.0;73.0;78.0;56.0;22.0;22.0
5617;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2015;10510.0;7700.0;73.0;79.0;55.0;24.0;21.0
5618;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2016;10530.0;7760.0;74.0;79.0;54.0;24.0;21.0
5619;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2017;10570.0;7870.0;75.0;79.0;55.0;24.0;21.0
5620;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2018;10570.0;7970.0;75.0;79.0;55.0;25.0;21.0
5621;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2019;10580.0;8090.0;76.0;79.0;55.0;25.0;21.0
5622;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2020;10620.0;8110.0;76.0;80.0;58.0;22.0;20.0
5623;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2021;10660.0;8200.0;77.0;79.0;58.0;22.0;21.0
5624;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilvarenbeek;2022;10620.0;8290.0;78.0;79.0;57.0;22.0;21.0
5625;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2014;47050.0;31930.0;68.0;81.0;56.0;26.0;19.0
5626;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2015;46930.0;32040.0;68.0;81.0;55.0;27.0;19.0
5627;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2016;47050.0;32390.0;69.0;81.0;54.0;27.0;19.0
5628;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2017;47250.0;32840.0;70.0;81.0;53.0;27.0;19.0
5629;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2018;46960.0;33190.0;71.0;81.0;53.0;28.0;19.0
5630;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2019;46720.0;33480.0;72.0;81.0;53.0;28.0;19.0
5631;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2020;46420.0;32930.0;71.0;81.0;57.0;24.0;19.0
5632;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2021;45920.0;33080.0;72.0;80.0;57.0;24.0;20.0
5633;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hilversum;2022;45360.0;33400.0;74.0;80.0;56.0;24.0;20.0
5634;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2014;57890.0;39330.0;68.0;83.0;61.0;22.0;17.0
5635;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2015;57790.0;39500.0;68.0;83.0;60.0;23.0;17.0
5636;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2016;57920.0;39840.0;69.0;83.0;59.0;24.0;17.0
5637;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2017;58160.0;40370.0;69.0;83.0;58.0;25.0;17.0
5638;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2018;58290.0;41140.0;71.0;83.0;57.0;26.0;17.0
5639;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2019;58370.0;41850.0;72.0;83.0;57.0;26.0;17.0
5640;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2020;58400.0;41760.0;72.0;83.0;62.0;22.0;17.0
5641;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2021;58290.0;42200.0;72.0;83.0;61.0;22.0;17.0
5642;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoeksche Waard;2022;57800.0;42850.0;74.0;83.0;60.0;23.0;17.0
5643;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2014;23250.0;16010.0;69.0;79.0;54.0;24.0;21.0
5644;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2015;23200.0;16030.0;69.0;79.0;53.0;26.0;21.0
5645;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2016;23210.0;16240.0;70.0;80.0;53.0;27.0;20.0
5646;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2017;23170.0;16470.0;71.0;80.0;52.0;28.0;20.0
5647;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2018;23130.0;16710.0;72.0;80.0;52.0;28.0;20.0
5648;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2019;23090.0;16910.0;73.0;81.0;53.0;28.0;19.0
5649;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2020;23060.0;16890.0;73.0;81.0;57.0;24.0;19.0
5650;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2021;23010.0;17100.0;74.0;81.0;57.0;24.0;19.0
5651;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hof van Twente;2022;22900.0;17340.0;76.0;81.0;57.0;24.0;19.0
5652;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2014;33630.0;21650.0;64.0;81.0;56.0;25.0;19.0
5653;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2015;33440.0;21450.0;64.0;81.0;55.0;25.0;19.0
5654;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2016;33280.0;21480.0;65.0;81.0;54.0;27.0;19.0
5655;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2017;33120.0;21610.0;65.0;81.0;53.0;28.0;19.0
5656;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2018;32960.0;21810.0;66.0;81.0;53.0;28.0;19.0
5657;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2019;32750.0;21970.0;67.0;82.0;54.0;28.0;18.0
5658;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2020;32580.0;21760.0;67.0;82.0;58.0;24.0;18.0
5659;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2021;32310.0;21840.0;68.0;82.0;58.0;24.0;18.0
5660;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Het Hogeland;2022;31970.0;21980.0;69.0;82.0;57.0;25.0;18.0
5661;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2014;32360.0;22250.0;69.0;78.0;56.0;22.0;22.0
5662;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2015;32270.0;22320.0;69.0;78.0;54.0;24.0;22.0
5663;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2016;32200.0;22400.0;70.0;78.0;53.0;25.0;22.0
5664;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2017;32150.0;22590.0;70.0;78.0;53.0;25.0;22.0
5665;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2018;32120.0;22940.0;71.0;78.0;52.0;26.0;22.0
5666;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2019;32020.0;23150.0;72.0;78.0;52.0;27.0;22.0
5667;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2020;31980.0;23050.0;72.0;78.0;56.0;23.0;22.0
5668;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2021;31850.0;23090.0;73.0;78.0;56.0;23.0;22.0
5669;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hollands Kroon;2022;31690.0;23430.0;74.0;78.0;55.0;23.0;22.0
5670;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2014;35840.0;23150.0;65.0;85.0;57.0;28.0;15.0
5671;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2015;35710.0;23280.0;65.0;85.0;55.0;30.0;15.0
5672;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2016;35710.0;23550.0;66.0;85.0;55.0;31.0;15.0
5673;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2017;35680.0;23900.0;67.0;86.0;54.0;31.0;14.0
5674;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2018;35750.0;24390.0;68.0;86.0;54.0;32.0;14.0
5675;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2019;35720.0;24810.0;69.0;86.0;54.0;32.0;14.0
5676;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2020;35580.0;24550.0;69.0;86.0;59.0;27.0;14.0
5677;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2021;35410.0;24790.0;70.0;86.0;59.0;27.0;14.0
5678;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoogeveen;2022;35160.0;25210.0;72.0;86.0;58.0;28.0;14.0
5679;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2014;41800.0;27820.0;67.0;86.0;60.0;25.0;14.0
5680;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2015;41790.0;27950.0;67.0;85.0;59.0;26.0;15.0
5681;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2016;41870.0;28110.0;67.0;85.0;58.0;28.0;15.0
5682;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2017;41730.0;28330.0;68.0;85.0;57.0;28.0;15.0
5683;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2018;41610.0;28700.0;69.0;85.0;57.0;28.0;15.0
5684;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2019;41400.0;28820.0;70.0;85.0;57.0;28.0;15.0
5685;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2020;41200.0;28370.0;69.0;85.0;61.0;25.0;15.0
5686;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2021;41040.0;28580.0;70.0;85.0;60.0;25.0;15.0
5687;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hoorn;2022;40620.0;29020.0;71.0;85.0;59.0;26.0;15.0
5688;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2014;28220.0;20770.0;74.0;84.0;58.0;26.0;16.0
5689;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2015;28150.0;20840.0;74.0;84.0;57.0;27.0;16.0
5690;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2016;28210.0;21090.0;75.0;84.0;56.0;29.0;16.0
5691;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2017;28200.0;21350.0;76.0;85.0;56.0;29.0;15.0
5692;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2018;28160.0;21560.0;77.0;85.0;56.0;29.0;15.0
5693;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2019;28130.0;21640.0;77.0;85.0;57.0;28.0;15.0
5694;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2020;28040.0;21420.0;76.0;85.0;61.0;24.0;15.0
5695;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2021;28130.0;21620.0;77.0;84.0;60.0;25.0;16.0
5696;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Horst aan de Maas;2022;28030.0;21790.0;78.0;84.0;60.0;25.0;16.0
5697;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2014;30480.0;22860.0;75.0;86.0;63.0;23.0;14.0
5698;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2015;30530.0;22900.0;75.0;86.0;62.0;24.0;14.0
5699;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2016;30680.0;23040.0;75.0;86.0;61.0;25.0;14.0
5700;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2017;30890.0;23300.0;75.0;86.0;61.0;25.0;14.0
5701;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2018;31140.0;23580.0;76.0;86.0;60.0;26.0;14.0
5702;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2019;31310.0;23690.0;76.0;85.0;59.0;26.0;15.0
5703;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2020;31440.0;23450.0;75.0;85.0;62.0;23.0;15.0
5704;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2021;31330.0;23390.0;75.0;85.0;62.0;23.0;15.0
5705;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Houten;2022;31110.0;23570.0;76.0;85.0;61.0;24.0;15.0
5706;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2014;24390.0;16540.0;68.0;82.0;58.0;24.0;18.0
5707;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2015;24230.0;16450.0;68.0;81.0;57.0;25.0;19.0
5708;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2016;24230.0;16460.0;68.0;81.0;56.0;26.0;19.0
5709;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2017;24120.0;16490.0;68.0;81.0;55.0;26.0;19.0
5710;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2018;23900.0;16550.0;69.0;81.0;55.0;27.0;19.0
5711;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2019;23780.0;16610.0;70.0;81.0;55.0;26.0;19.0
5712;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2020;23530.0;16270.0;69.0;81.0;59.0;22.0;19.0
5713;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2021;23300.0;16170.0;69.0;81.0;58.0;23.0;19.0
5714;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Huizen;2022;22900.0;16280.0;71.0;80.0;56.0;24.0;20.0
5715;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2014;14920.0;9780.0;66.0;83.0;62.0;21.0;17.0
5716;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2015;14790.0;9660.0;65.0;83.0;62.0;21.0;17.0
5717;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2016;14760.0;9730.0;66.0;83.0;62.0;22.0;17.0
5718;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2017;14660.0;9780.0;67.0;83.0;61.0;23.0;17.0
5719;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2018;14520.0;9800.0;67.0;83.0;61.0;23.0;17.0
5720;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2019;14360.0;9820.0;68.0;83.0;61.0;23.0;17.0
5721;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2020;14230.0;9700.0;68.0;83.0;64.0;19.0;17.0
5722;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2021;14040.0;9630.0;69.0;83.0;64.0;19.0;17.0
5723;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Hulst;2022;13850.0;9610.0;69.0;83.0;63.0;20.0;17.0
5724;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2014;20170.0;14450.0;72.0;86.0;63.0;23.0;14.0
5725;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2015;20130.0;14420.0;72.0;86.0;61.0;24.0;14.0
5726;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2016;20180.0;14520.0;72.0;86.0;60.0;25.0;14.0
5727;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2017;20280.0;14730.0;73.0;86.0;59.0;27.0;14.0
5728;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2018;20210.0;14850.0;73.0;86.0;58.0;28.0;14.0
5729;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2019;20120.0;14920.0;74.0;86.0;58.0;28.0;14.0
5730;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2020;20000.0;14760.0;74.0;86.0;62.0;24.0;14.0
5731;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2021;19740.0;14720.0;75.0;86.0;62.0;24.0;14.0
5732;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;IJsselstein;2022;19390.0;14690.0;76.0;86.0;61.0;25.0;14.0
5733;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2014;17660.0;12820.0;73.0;81.0;58.0;23.0;19.0
5734;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2015;17710.0;12920.0;73.0;81.0;56.0;24.0;19.0
5735;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2016;17760.0;13050.0;73.0;80.0;57.0;24.0;20.0
5736;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2017;17850.0;13220.0;74.0;80.0;56.0;24.0;20.0
5737;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2018;17900.0;13430.0;75.0;81.0;55.0;25.0;19.0
5738;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2019;18000.0;13680.0;76.0;81.0;55.0;25.0;19.0
5739;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2020;18090.0;13670.0;76.0;81.0;59.0;21.0;19.0
5740;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2021;18080.0;13760.0;76.0;81.0;59.0;22.0;19.0
5741;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kaag en Braassem;2022;18000.0;13890.0;77.0;81.0;58.0;22.0;19.0
5742;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2014;33380.0;23540.0;71.0;84.0;56.0;28.0;16.0
5743;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2015;33590.0;23910.0;71.0;84.0;54.0;30.0;16.0
5744;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2016;33940.0;24370.0;72.0;84.0;53.0;31.0;16.0
5745;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2017;34300.0;24970.0;73.0;84.0;55.0;29.0;16.0
5746;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2018;34600.0;25590.0;74.0;84.0;55.0;29.0;16.0
5747;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2019;34900.0;26120.0;75.0;85.0;55.0;29.0;15.0
5748;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2020;35130.0;26270.0;75.0;85.0;58.0;26.0;15.0
5749;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2021;35130.0;26600.0;76.0;85.0;59.0;26.0;15.0
5750;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kampen;2022;35140.0;26960.0;77.0;85.0;59.0;26.0;15.0
5751;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2014;8320.0;6000.0;72.0;83.0;61.0;22.0;17.0
5752;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2015;8310.0;6000.0;72.0;83.0;60.0;23.0;17.0
5753;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Kapelle;2016;8320.0;5990.0;72.0;83.0;60.0;23.0;17.0
